VEH_NO,PER_NO,ST_CASE,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
2,1,60486,0,0,0,0,0,0,0,0,0,0
1,1,60487,0,0,0,0,0,0,0,0,0,0
2,1,60487,0,0,0,0,0,0,0,0,0,0
1,1,60488,0,0,0,0,0,0,0,0,0,0
1,1,60489,0,0,0,0,0,0,0,0,0,0
1,1,60490,19,19,19,19,19,19,19,19,19,19
1,1,60491,0,0,0,0,0,0,0,0,0,0
2,1,60491,0,0,0,0,0,0,0,0,0,0
3,1,60491,0,0,0,0,0,0,0,0,0,0
0,1,60492,0,0,0,0,0,0,0,0,0,0
1,1,60492,6,6,6,6,6,6,6,6,6,6
1,1,60493,27,27,27,27,27,27,27,27,27,27
1,1,60494,0,0,0,0,0,0,0,0,0,0
2,1,60494,0,0,0,0,0,20,0,0,0,0
3,1,60494,0,0,0,0,0,0,0,0,0,0
1,1,60495,17,17,17,17,17,17,17,17,17,17
1,1,60496,0,0,0,0,0,0,0,0,0,0
2,1,60496,0,0,0,0,0,0,0,0,14,0
0,1,60497,0,0,0,0,0,0,0,0,0,0
1,1,60497,0,0,0,0,21,0,11,0,0,0
0,1,60498,0,0,0,0,0,0,0,0,0,0
1,1,60498,0,0,0,0,0,0,0,0,0,0
1,1,60499,0,0,0,0,0,0,0,0,0,0
1,1,60500,0,0,0,0,0,0,0,0,0,0
2,1,60500,0,0,0,0,0,0,0,0,0,0
1,1,60501,0,0,0,0,0,0,0,0,0,0
2,1,60501,0,0,0,0,0,0,0,0,0,0
0,1,60502,0,0,0,0,0,0,0,0,0,0
1,1,60502,0,0,0,0,0,0,0,0,0,0
0,1,60503,23,23,23,23,23,23,23,23,23,23
1,1,60503,0,0,0,0,0,0,0,0,0,0
1,1,60504,0,0,0,0,0,0,0,0,0,0
2,1,60504,0,0,0,0,0,0,0,0,0,0
3,1,60504,0,0,0,0,0,0,0,0,0,0
4,1,60504,0,0,0,0,0,0,0,0,0,0
1,1,60505,0,0,0,0,0,0,0,0,0,0
0,1,60506,0,0,0,0,0,0,0,0,0,0
1,1,60506,0,0,0,10,0,0,0,0,0,0
0,1,60507,18,18,18,18,18,18,18,18,18,18
1,1,60507,4,5,2,9,0,10,2,15,0,8
0,1,60508,0,0,0,0,0,0,0,0,0,0
1,1,60508,0,0,0,0,0,0,0,0,0,0
1,1,60509,0,0,0,0,0,0,0,0,0,0
2,1,60509,0,0,0,0,0,0,0,0,0,0
1,1,60510,0,0,0,0,6,0,0,0,0,0
2,1,60510,0,0,0,0,0,0,0,0,0,0
3,1,60510,0,0,0,0,0,0,0,0,0,0
1,1,60511,38,38,38,38,38,38,38,38,38,38
2,1,60511,0,0,0,0,0,0,0,0,0,0
1,1,60512,38,38,38,38,38,38,38,38,38,38
2,1,60512,0,0,0,0,0,0,0,0,0,0
0,1,60513,24,24,24,24,24,24,24,24,24,24
1,1,60513,0,0,0,0,0,5,0,0,0,0
2,1,60513,0,0,0,0,0,0,0,0,0,0
1,1,60514,0,0,0,0,0,0,0,0,0,0
2,1,60514,0,0,0,0,0,0,0,0,0,0
3,1,60514,0,0,0,0,0,0,0,0,0,0
1,1,60515,19,19,19,19,19,19,19,19,19,19
1,1,60516,0,0,0,0,0,0,0,0,0,0
1,1,60517,10,10,10,10,10,10,10,10,10,10
1,1,60518,0,20,15,14,0,0,0,13,0,20
1,1,60519,0,0,0,0,0,0,0,0,0,0
2,1,60519,0,0,0,0,0,0,0,0,27,0
3,1,60519,0,0,0,0,0,0,0,0,0,0
4,1,60519,0,0,0,0,0,0,0,0,0,0
0,1,60520,0,0,0,0,0,0,0,0,0,0
1,1,60520,13,0,9,13,3,0,7,0,0,5
1,1,60521,0,0,0,0,0,0,0,0,0,0
2,1,60521,0,0,0,0,0,0,0,0,0,0
1,1,60522,16,16,16,16,16,16,16,16,16,16
1,1,60523,0,0,0,0,0,0,0,0,0,0
1,1,60524,33,33,33,33,33,33,33,33,33,33
1,1,60525,0,0,0,0,0,0,0,0,0,0
2,1,60525,0,0,0,0,0,0,0,0,0,0
0,1,60526,0,0,0,0,0,0,0,0,0,0
1,1,60526,0,0,0,0,0,0,0,0,0,0
0,1,60527,0,0,0,0,0,0,0,0,0,0
1,1,60527,0,0,0,0,0,0,0,0,0,0
0,1,60528,0,0,0,0,0,0,0,0,0,0
1,1,60528,0,0,0,0,0,0,0,0,0,0
1,1,60529,0,0,0,0,0,0,0,0,0,0
2,1,60529,0,0,0,0,0,0,0,0,0,0
3,1,60529,0,0,0,0,0,0,0,0,0,0
1,1,60530,3,3,3,3,3,3,3,3,3,3
1,1,60531,19,19,19,19,19,19,19,19,19,19
2,1,60531,16,16,16,16,16,16,16,16,16,16
3,1,60531,0,0,0,0,0,9,0,0,0,0
1,1,60532,0,0,0,0,0,0,0,0,0,0
2,1,60532,0,0,0,0,0,0,0,0,0,0
3,1,60532,0,0,0,0,0,0,0,0,0,0
1,1,60533,0,0,0,0,0,22,0,0,0,0
2,1,60533,0,0,0,0,0,0,6,0,0,0
1,1,60534,17,17,17,17,17,17,17,17,17,17
1,1,60535,0,0,0,0,0,0,0,0,0,0
0,1,60536,12,12,12,12,12,12,12,12,12,12
0,2,60536,16,4,0,24,0,27,21,0,0,0
1,1,60536,15,15,15,15,15,15,15,15,15,15
1,1,60537,18,18,18,18,18,18,18,18,18,18
0,1,60538,0,0,0,0,0,0,0,0,0,0
1,1,60538,12,12,12,12,12,12,12,12,12,12
1,1,60539,0,0,0,0,0,0,0,0,0,0
1,1,60540,0,0,0,0,0,0,0,0,0,0
2,1,60540,0,0,0,0,0,0,0,0,0,0
3,1,60540,17,0,0,0,0,0,0,0,0,0
1,1,60541,19,19,19,19,19,19,19,19,19,19
1,1,60542,0,0,0,0,0,0,0,0,0,0
2,1,60542,0,0,0,0,0,0,0,0,0,0
1,1,60543,0,0,0,0,0,0,0,0,0,0
2,1,60543,0,0,0,0,0,0,0,0,0,0
0,1,60544,0,0,0,0,0,0,0,0,0,0
1,1,60544,0,0,0,0,0,0,0,0,0,0
0,1,60545,0,0,0,0,0,0,0,0,0,0
1,1,60545,0,0,0,0,0,0,0,0,0,0
0,1,60546,0,0,0,0,0,0,0,23,0,0
1,1,60546,12,0,0,0,0,0,0,0,0,0
0,1,60547,0,0,0,0,0,0,0,0,0,0
1,1,60547,0,0,0,0,0,0,0,0,0,0
0,1,60548,7,7,7,7,7,7,7,7,7,7
1,1,60548,15,15,15,15,15,15,15,15,15,15
0,1,60549,14,10,24,31,22,31,22,21,41,27
1,1,60549,0,0,0,0,0,0,0,0,0,0
1,1,60550,0,0,0,0,0,0,0,0,0,0
2,1,60550,0,0,0,6,0,0,0,0,0,0
1,1,60551,0,0,5,18,0,0,8,0,17,0
1,1,60552,0,0,0,0,0,0,0,0,0,0
0,1,60553,0,0,0,0,0,0,0,0,0,0
1,1,60553,0,0,0,0,0,0,0,0,0,0
0,1,60554,26,41,13,37,22,0,21,20,19,23
1,1,60554,0,0,0,0,0,0,0,0,0,0
0,1,60555,18,18,18,18,18,18,18,18,18,18
1,1,60555,0,0,0,0,0,0,0,0,0,0
1,1,60556,0,0,0,0,0,0,0,0,0,0
2,1,60556,0,0,0,0,0,0,0,0,0,0
1,1,60557,0,0,0,0,0,0,0,0,0,0
2,1,60557,0,0,0,0,0,0,0,0,0,0
1,1,60558,25,25,25,25,25,25,25,25,25,25
2,1,60558,0,0,0,0,0,0,0,0,0,0
1,1,60559,1,1,1,1,1,1,1,1,1,1
1,1,60560,15,15,15,15,15,15,15,15,15,15
0,1,60561,0,0,0,0,0,0,0,0,0,0
1,1,60561,8,0,12,0,13,0,0,0,0,4
1,1,60562,0,0,0,0,0,0,0,0,0,0
1,1,60563,0,0,0,0,0,0,0,0,0,0
2,1,60563,0,0,0,0,0,0,0,0,0,0
3,1,60563,0,0,0,0,0,0,0,0,0,0
1,1,60564,0,0,0,0,0,0,0,0,0,0
0,1,60565,0,0,0,0,0,0,0,0,0,0
1,1,60565,0,12,0,0,0,0,0,0,0,0
1,1,60566,0,0,0,0,0,0,0,0,0,0
2,1,60566,0,0,0,0,4,0,0,0,0,3
0,1,60567,0,0,0,0,0,0,0,0,0,0
1,1,60567,0,0,0,0,0,0,0,0,0,17
0,1,60568,4,4,4,4,4,4,4,4,4,4
1,1,60568,0,0,0,0,0,0,0,0,0,0
0,1,60569,0,0,0,0,0,0,0,0,0,0
1,1,60569,0,0,0,0,0,0,0,0,0,0
0,1,60570,0,0,0,0,0,0,0,0,0,0
1,1,60570,0,0,0,0,0,0,0,0,0,0
1,1,60571,17,17,17,17,17,17,17,17,17,17
2,1,60571,0,0,0,0,0,0,0,0,0,0
3,1,60571,0,0,0,0,0,0,0,0,0,0
4,1,60571,0,0,0,0,0,0,0,0,0,0
1,1,60572,0,0,0,0,0,0,0,0,0,0
1,1,60573,22,22,22,22,22,22,22,22,22,22
1,1,60574,0,0,0,0,0,0,0,0,0,0
2,1,60574,0,0,0,0,0,0,0,0,0,0
0,1,60575,0,0,0,0,0,0,0,0,0,0
1,1,60575,0,0,0,0,0,0,0,0,0,0
0,1,60576,0,0,0,0,0,0,0,0,0,0
1,1,60576,0,0,0,0,0,0,0,0,0,0
1,1,60577,0,0,0,0,0,0,0,0,0,0
2,1,60577,0,0,0,0,0,0,0,0,0,0
1,1,60578,0,0,0,0,0,0,0,0,0,0
2,1,60578,0,0,0,0,0,0,0,0,0,0
1,1,60579,10,0,8,42,29,5,6,0,19,17
2,1,60579,3,3,3,3,3,3,3,3,3,3
3,1,60579,0,0,0,0,0,0,9,0,0,0
1,1,60580,0,0,0,0,0,0,0,0,0,0
1,1,60581,14,14,14,14,14,14,14,14,14,14
1,1,60582,14,14,14,14,14,14,14,14,14,14
1,1,60583,24,24,24,24,24,24,24,24,24,24
1,1,60584,0,0,0,0,0,0,0,0,0,0
2,1,60584,0,0,0,0,0,0,0,0,0,0
1,1,60585,0,0,0,0,0,0,0,0,0,0
2,1,60585,0,0,0,0,0,0,0,0,0,0
1,1,60586,0,0,0,0,0,0,0,0,0,0
2,1,60586,0,0,0,0,0,0,0,0,0,0
1,1,60587,5,5,5,5,5,5,5,5,5,5
2,1,60587,0,0,0,0,0,0,0,0,0,0
1,1,60588,26,26,26,26,26,26,26,26,26,26
1,1,60589,16,16,16,16,16,16,16,16,16,16
2,1,60589,0,0,0,0,0,0,14,0,0,0
1,1,60590,0,0,0,0,0,0,0,0,0,0
1,1,60591,0,0,0,0,0,0,0,0,0,0
1,1,60592,26,26,26,26,26,26,26,26,26,26
2,1,60592,0,0,0,0,0,0,0,0,0,0
1,1,60593,16,16,16,16,16,16,16,16,16,16
2,1,60593,0,0,0,0,0,0,0,0,0,0
0,1,60594,0,0,0,0,0,0,0,0,0,0
1,1,60594,0,0,0,0,0,0,0,0,0,0
1,1,60595,5,5,5,5,5,5,5,5,5,5
2,1,60595,0,0,0,18,0,0,0,0,0,0
3,1,60595,0,0,0,0,0,0,6,0,0,0
1,1,60596,0,0,0,0,0,0,0,0,0,0
2,1,60596,0,0,0,0,0,0,0,0,0,0
1,1,60597,0,0,0,0,0,0,0,0,0,0
2,1,60597,0,0,0,0,0,0,0,0,0,0
3,1,60597,0,0,0,0,0,0,0,0,0,0
1,1,60598,0,0,0,0,0,0,0,0,0,0
2,1,60598,0,0,0,0,0,0,0,0,0,0
1,1,60599,0,0,0,0,0,0,0,0,0,0
2,1,60599,0,0,0,0,0,0,0,0,0,0
1,1,60600,8,8,8,8,8,8,8,8,8,8
2,1,60600,0,0,0,0,0,0,0,0,0,0
1,1,60601,0,0,0,0,0,0,0,0,0,0
2,1,60601,0,0,0,0,0,0,0,0,0,0
0,1,60602,41,41,41,41,41,41,41,41,41,41
1,1,60602,0,0,0,0,0,0,0,0,0,0
1,1,60603,10,10,10,10,10,10,10,10,10,10
1,1,60604,12,12,12,12,12,12,12,12,12,12
1,1,60605,0,0,0,0,0,0,0,0,0,0
0,1,60606,0,0,0,0,0,0,0,0,0,0
1,1,60606,0,0,0,0,0,0,0,0,0,0
2,1,60606,0,0,0,0,0,0,0,0,0,0
0,1,60607,0,0,0,0,0,0,0,0,0,0
1,1,60607,0,0,0,0,0,0,0,0,0,0
2,1,60607,0,0,0,0,0,0,0,0,0,0
1,1,60608,8,16,6,0,0,5,0,0,10,0
0,1,60609,16,16,16,16,16,16,16,16,16,16
1,1,60609,0,0,0,0,0,0,0,0,0,0
1,1,60610,12,12,12,12,12,12,12,12,12,12
0,1,60611,24,24,24,24,24,24,24,24,24,24
1,1,60611,12,12,12,12,12,12,12,12,12,12
0,1,60612,25,25,25,25,25,25,25,25,25,25
1,1,60612,0,0,2,0,5,9,12,14,0,15
1,1,60613,0,0,0,0,0,0,5,13,28,0
2,1,60613,9,9,9,9,9,9,9,9,9,9
1,1,60614,0,0,0,0,0,0,0,0,0,0
2,1,60614,0,0,0,0,0,0,0,0,0,0
1,1,60615,0,0,0,0,0,0,0,0,0,0
2,1,60615,0,0,0,6,0,0,0,0,0,0
1,1,60616,0,0,0,0,0,0,0,0,0,0
2,1,60616,0,0,0,0,0,0,0,0,0,0
1,1,60617,7,0,0,4,25,0,22,23,0,0
2,1,60617,0,0,0,0,0,0,0,0,0,0
1,1,60618,15,15,15,15,15,15,15,15,15,15
1,1,60619,0,0,0,0,0,0,0,0,0,0
2,1,60619,0,4,0,0,0,0,0,4,0,0
1,1,60620,38,38,38,38,38,38,38,38,38,38
1,1,60621,0,0,0,0,0,0,0,0,0,0
2,1,60621,0,0,5,0,0,0,0,0,0,0
0,1,60622,20,20,20,20,20,20,20,20,20,20
1,1,60622,0,0,0,0,0,0,0,0,0,0
1,1,60623,15,15,15,15,15,15,15,15,15,15
1,1,60624,26,4,9,0,4,2,7,0,0,0
2,1,60624,0,0,0,0,0,0,0,0,0,0
3,1,60624,0,0,0,0,0,0,0,0,0,0
4,1,60624,0,0,0,0,0,0,0,0,0,0
5,1,60624,0,0,0,0,0,0,0,0,0,0
1,1,60625,23,23,23,23,23,23,23,23,23,23
2,1,60625,0,0,0,0,0,0,0,0,0,0
0,1,60626,0,0,0,0,0,0,0,0,0,0
1,1,60626,0,0,0,0,0,0,0,0,0,0
1,1,60627,0,0,0,0,0,0,0,0,0,0
2,1,60627,0,0,0,0,0,0,0,0,0,0
3,1,60627,0,0,0,0,0,0,0,0,0,0
4,1,60627,0,0,0,12,0,0,0,0,0,0
1,1,60628,18,18,18,18,18,18,18,18,18,18
1,1,60629,17,17,17,17,17,17,17,17,17,17
0,1,60630,32,15,0,36,0,20,0,0,29,21
1,1,60630,0,0,0,0,0,0,12,2,0,6
1,1,60631,15,15,15,15,15,15,15,15,15,15
0,1,60632,31,31,31,31,31,31,31,31,31,31
1,1,60632,0,0,0,0,0,0,0,0,0,0
1,1,60633,19,19,19,19,19,19,19,19,19,19
1,1,60634,0,0,0,0,0,0,0,0,0,0
1,1,60635,5,5,5,5,5,5,5,5,5,5
2,1,60635,0,0,0,0,0,0,0,0,0,0
1,1,60636,0,0,0,0,0,0,0,0,0,0
1,1,60637,17,17,17,17,17,17,17,17,17,17
1,1,60638,0,0,0,0,0,0,0,0,0,0
2,1,60638,0,0,0,0,4,0,0,0,0,0
1,1,60639,0,0,0,0,0,0,0,0,0,0
1,1,60640,0,0,0,0,0,0,0,0,0,0
2,1,60640,0,0,0,0,0,0,0,0,0,0
3,1,60640,0,0,0,0,0,0,0,0,0,0
4,1,60640,0,0,0,0,0,0,0,0,0,0
1,1,60641,18,18,18,18,18,18,18,18,18,18
2,1,60641,0,0,0,0,0,0,0,0,0,0
1,1,60642,20,20,20,20,20,20,20,20,20,20
2,1,60642,0,0,0,0,0,0,0,0,0,0
1,1,60643,12,12,12,12,12,12,12,12,12,12
0,1,60644,8,8,8,8,8,8,8,8,8,8
1,1,60644,0,0,0,0,0,0,0,0,0,6
0,1,60645,6,6,6,6,6,6,6,6,6,6
1,1,60645,0,0,0,0,0,0,0,0,0,0
1,1,60646,0,0,0,0,0,0,0,0,0,0
1,1,60647,7,7,7,7,7,7,7,7,7,7
1,1,60648,21,21,21,21,21,21,21,21,21,21
1,1,60649,0,0,0,0,0,0,0,0,0,0
2,1,60649,0,0,20,0,0,2,0,0,0,0
1,1,60650,0,0,0,0,0,0,0,0,0,0
0,1,60651,13,13,13,13,13,13,13,13,13,13
1,1,60651,0,0,0,0,0,0,0,0,11,0
1,1,60652,16,16,16,16,16,16,16,16,16,16
1,1,60653,0,0,0,0,0,0,0,0,0,0
2,1,60653,0,0,0,0,0,0,0,0,0,0
1,1,60654,0,0,0,0,0,0,0,0,0,0
2,1,60654,0,0,0,0,0,0,7,6,0,0
1,1,60655,11,11,11,11,11,11,11,11,11,11
2,1,60655,0,0,0,0,0,0,0,0,0,0
3,1,60655,0,0,0,0,0,0,0,0,0,0
1,1,60656,0,0,0,0,0,0,0,0,0,0
2,1,60656,0,0,0,0,0,0,0,0,0,0
3,1,60656,0,0,0,0,0,0,0,0,0,0
1,1,60657,0,0,0,0,0,0,0,0,0,0
2,1,60657,0,0,0,0,0,0,0,0,0,0
1,1,60658,1,1,1,1,1,1,1,1,1,1
2,1,60658,0,0,0,0,0,0,24,0,0,0
1,1,60659,0,0,0,0,0,0,0,0,0,0
2,1,60659,0,0,0,0,0,0,0,0,5,0
3,1,60659,0,0,0,0,0,0,0,0,0,0
0,1,60660,0,0,0,0,0,0,0,0,0,0
1,1,60660,6,18,7,16,6,0,0,0,3,10
1,1,60661,21,21,21,21,21,21,21,21,21,21
0,1,60662,22,22,22,22,22,22,22,22,22,22
1,1,60662,0,0,3,0,0,14,0,0,0,0
1,1,60663,10,10,10,10,10,10,10,10,10,10
0,1,60664,0,0,0,0,0,0,0,0,0,0
1,1,60664,0,0,0,0,0,0,0,0,0,0
0,1,60665,0,0,0,0,0,0,0,0,0,0
1,1,60665,0,0,0,0,0,0,0,0,0,0
1,1,60666,0,0,0,0,0,0,0,0,0,0
0,1,60667,0,0,0,0,0,0,0,0,0,0
1,1,60667,0,0,0,0,0,0,0,0,0,0
1,1,60668,30,30,30,30,30,30,30,30,30,30
1,1,60669,16,16,16,16,16,16,16,16,16,16
0,1,60670,0,0,0,0,0,0,0,0,0,0
1,1,60670,0,0,0,0,0,0,0,0,0,0
1,1,60671,22,22,22,22,22,22,22,22,22,22
0,1,60672,0,0,0,0,0,0,0,0,0,0
1,1,60672,0,0,0,0,0,0,0,0,0,0
1,1,60673,11,11,11,11,11,11,11,11,11,11
0,1,60674,0,0,0,0,0,0,0,0,0,0
1,1,60674,0,0,0,0,0,0,0,12,0,0
1,1,60675,0,0,0,0,0,0,0,0,0,0
2,1,60675,0,0,0,0,0,0,0,0,0,0
0,1,60676,0,0,0,0,0,0,0,0,0,0
1,1,60676,0,0,0,0,0,0,0,0,0,0
1,1,60677,11,11,11,11,11,11,11,11,11,11
1,1,60678,11,11,11,11,11,11,11,11,11,11
0,1,60679,0,0,0,0,0,0,0,0,0,0
1,1,60679,0,0,0,0,0,0,0,0,0,0
0,1,60680,0,0,0,0,0,0,0,0,0,0
2,1,60680,0,0,0,0,0,0,0,0,0,0
1,1,60681,0,0,0,0,0,0,0,0,0,0
2,1,60681,0,0,0,0,0,0,0,5,0,0
1,1,60682,0,0,0,0,0,0,0,0,0,0
2,1,60682,0,0,0,0,0,0,0,0,0,0
1,1,60683,0,0,0,0,0,0,0,0,0,0
2,1,60683,0,0,0,0,0,0,0,0,0,0
1,1,60684,0,0,0,0,0,0,0,0,0,0
2,1,60684,0,0,0,0,0,0,0,0,0,0
3,1,60684,0,0,0,0,0,0,0,0,0,0
1,1,60685,0,0,0,0,0,0,0,0,0,0
2,1,60685,0,0,0,0,0,0,0,0,0,0
1,1,60686,11,11,11,11,11,11,11,11,11,11
2,1,60686,0,0,0,0,0,0,0,0,0,0
0,1,60687,0,0,0,0,0,0,0,0,0,0
1,1,60687,0,16,0,0,0,0,0,0,0,6
1,1,60688,0,0,0,0,0,0,0,0,0,0
2,1,60688,0,0,7,0,0,0,0,4,0,0
0,1,60689,0,0,0,0,0,0,0,0,0,0
1,1,60689,0,0,0,0,0,0,0,0,0,0
1,1,60690,0,0,0,0,0,0,0,0,0,0
2,1,60690,28,28,28,28,28,28,28,28,28,28
0,1,60691,0,0,0,0,0,0,0,0,0,0
1,1,60691,0,0,0,0,0,0,0,0,0,0
1,1,60692,1,1,1,1,1,1,1,1,1,1
2,1,60692,0,0,0,0,0,0,0,4,0,0
0,1,60693,0,0,0,0,0,0,9,0,13,0
1,1,60693,0,0,0,0,0,0,0,0,0,0
1,1,60694,13,13,13,13,13,13,13,13,13,13
2,1,60694,0,0,0,0,0,0,0,0,0,0
0,1,60695,0,0,0,0,0,0,0,0,0,0
1,1,60695,19,19,19,19,19,19,19,19,19,19
1,1,60696,0,0,0,0,0,0,0,0,0,0
2,1,60696,0,0,0,0,0,0,0,0,0,0
1,1,60697,0,0,0,0,0,0,0,0,0,0
2,1,60697,0,0,0,0,0,0,0,0,0,0
1,1,60698,13,13,13,13,13,13,13,13,13,13
2,1,60698,0,0,0,0,0,0,0,0,0,0
1,1,60699,0,0,0,0,0,0,0,0,0,0
2,1,60699,0,0,0,0,0,0,0,0,0,0
1,1,60700,8,8,8,8,8,8,8,8,8,8
1,1,60701,0,0,0,0,0,0,0,0,0,0
1,1,60702,0,0,0,0,0,0,0,17,0,0
2,1,60702,0,0,0,0,0,0,0,0,0,0
1,1,60703,0,0,0,0,0,0,0,0,0,0
0,1,60704,9,9,9,9,9,9,9,9,9,9
1,1,60704,18,5,0,15,0,0,0,0,12,0
0,1,60705,0,0,0,0,0,0,0,0,0,0
1,1,60705,0,0,0,0,0,0,0,0,0,11
1,1,60706,19,19,19,19,19,19,19,19,19,19
1,1,60707,0,0,0,0,0,0,0,0,0,0
2,1,60707,0,0,0,0,0,0,0,0,0,0
1,1,60708,16,16,16,16,16,16,16,16,16,16
1,1,60709,21,21,21,21,21,21,21,21,21,21
1,1,60710,0,0,0,0,0,0,0,0,4,0
2,1,60710,14,0,0,0,0,0,0,0,0,0
1,1,60711,0,0,0,0,0,0,0,0,0,0
1,1,60712,0,0,0,0,0,0,0,0,0,0
1,1,60713,7,7,7,7,7,7,7,7,7,7
2,1,60713,0,17,0,0,0,0,0,0,0,0
1,1,60714,0,0,0,0,0,0,0,0,0,0
2,1,60714,0,0,0,0,0,0,0,0,0,0
1,1,60715,22,22,22,22,22,22,22,22,22,22
1,1,60716,0,0,0,0,0,0,0,0,0,0
0,1,60717,0,0,0,0,0,0,0,0,0,0
1,1,60717,2,2,2,2,2,2,2,2,2,2
1,1,60718,0,0,0,0,0,0,0,0,0,0
1,1,60719,0,0,0,0,0,0,0,0,0,0
2,1,60719,0,0,0,0,0,0,0,0,0,0
0,1,60720,28,31,26,0,0,20,13,15,19,3
1,1,60720,18,18,18,18,18,18,18,18,18,18
1,1,60721,8,8,8,8,8,8,8,8,8,8
0,1,60722,25,25,25,25,25,25,25,25,25,25
1,1,60722,0,0,0,0,0,0,0,0,0,0
1,1,60723,0,0,0,0,0,0,0,0,0,0
2,1,60723,0,0,0,0,0,0,0,0,0,0
1,1,60724,11,11,11,11,11,11,11,11,11,11
1,1,60725,0,0,0,0,0,0,0,0,0,0
2,1,60725,0,0,0,0,0,0,7,0,0,0
3,1,60725,0,0,0,0,0,0,0,0,0,0
4,1,60725,0,0,0,0,0,0,0,0,0,0
5,1,60725,0,0,7,0,0,0,0,0,0,6
0,1,60726,0,0,0,0,0,0,0,0,0,0
1,1,60726,0,0,0,0,0,0,0,0,0,0
1,1,60727,22,22,22,22,22,22,22,22,22,22
2,1,60727,0,0,0,0,0,0,0,0,0,0
1,1,60728,21,21,21,21,21,21,21,21,21,21
0,1,60729,0,0,0,0,0,0,0,0,0,0
1,1,60729,0,0,0,0,0,0,0,0,0,0
1,1,60730,0,0,0,0,0,0,0,0,0,0
1,1,60731,0,0,0,0,0,0,0,0,0,0
2,1,60731,0,0,0,0,0,0,0,0,0,0
0,1,60732,24,0,13,22,41,0,39,26,32,21
1,1,60732,0,0,0,0,0,0,0,0,0,0
1,1,60733,0,0,0,0,0,0,0,0,0,0
1,1,60734,22,22,22,22,22,22,22,22,22,22
1,1,60735,20,20,20,20,20,20,20,20,20,20
1,1,60736,18,18,18,18,18,18,18,18,18,18
2,1,60736,0,0,0,0,0,0,0,0,0,0
3,1,60736,15,0,0,0,0,0,0,0,0,0
1,1,60737,0,0,0,0,0,0,0,0,0,0
2,1,60737,17,17,17,17,17,17,17,17,17,17
1,1,60738,26,26,26,26,26,26,26,26,26,26
1,1,60739,13,13,13,13,13,13,13,13,13,13
2,1,60739,0,0,0,0,0,0,0,0,0,0
1,1,60740,0,0,0,0,0,0,0,0,0,0
1,1,60741,0,0,0,0,0,0,0,0,0,0
1,1,60742,0,0,0,0,0,0,0,0,0,0
1,1,60743,0,0,0,0,0,0,0,0,0,0
2,1,60743,0,0,0,0,0,0,0,0,0,0
1,1,60744,0,0,0,0,0,0,0,0,0,0
2,1,60744,0,0,0,0,0,0,0,0,0,0
1,1,60745,0,0,0,0,0,0,0,0,0,0
2,1,60745,0,0,0,0,0,0,0,0,0,0
3,1,60745,0,0,0,0,0,0,0,0,0,0
1,1,60746,22,22,22,22,22,22,22,22,22,22
2,1,60746,0,0,0,0,0,0,0,0,0,0
1,1,60747,0,0,0,0,0,0,0,0,0,0
1,1,60748,22,22,22,22,22,22,22,22,22,22
0,1,60749,2,2,2,2,2,2,2,2,2,2
1,1,60749,0,0,0,0,0,8,0,0,0,0
1,1,60750,0,0,0,0,0,0,0,0,0,0
1,1,60751,16,16,16,16,16,16,16,16,16,16
1,1,60752,15,15,15,15,15,15,15,15,15,15
1,1,60753,0,0,0,0,0,0,0,0,0,0
2,1,60753,25,25,25,25,25,25,25,25,25,25
1,1,60754,0,0,0,0,0,0,0,0,0,0
2,1,60754,0,0,0,0,0,0,0,0,0,0
0,1,60755,0,0,0,0,0,0,0,0,0,0
0,2,60755,0,33,0,0,0,15,0,0,0,0
1,1,60755,0,0,0,0,0,0,0,0,0,0
1,1,60756,17,17,17,17,17,17,17,17,17,17
0,1,60757,0,0,0,0,0,0,0,0,0,0
1,1,60757,0,0,0,13,0,9,0,0,0,0
1,1,60758,0,0,17,0,0,0,0,10,33,0
2,1,60758,0,3,0,0,0,0,0,12,0,0
1,1,60759,16,16,16,16,16,16,16,16,16,16
1,1,60760,0,0,0,0,0,0,0,0,0,0
2,1,60760,0,0,0,0,0,0,0,0,0,0
1,1,60761,22,22,22,22,22,22,22,22,22,22
1,1,60762,0,0,0,0,0,0,0,0,0,0
2,1,60762,0,0,0,0,0,0,0,0,0,0
1,1,60763,19,19,19,19,19,19,19,19,19,19
2,1,60763,0,0,0,0,0,0,0,0,0,0
1,1,60764,0,0,0,0,0,0,0,0,0,0
2,1,60764,0,0,0,0,0,0,0,0,0,0
1,1,60765,0,0,0,0,0,0,0,0,0,0
2,1,60765,0,0,0,0,0,0,0,0,0,0
3,1,60765,0,0,0,0,0,0,0,0,0,0
1,1,60766,0,0,0,0,0,0,0,0,0,0
1,1,60767,0,0,0,0,0,0,0,0,0,0
2,1,60767,0,0,0,0,0,0,0,0,0,0
1,1,60768,0,0,0,0,0,0,0,0,0,0
2,1,60768,2,2,2,2,2,2,2,2,2,2
3,1,60768,0,0,0,0,0,0,0,0,0,0
1,1,60769,12,12,12,12,12,12,12,12,12,12
2,1,60769,20,9,0,0,0,0,0,0,0,0
1,1,60770,2,2,2,2,2,2,2,2,2,2
0,1,60771,11,0,0,0,0,13,0,0,0,0
1,1,60771,0,0,0,0,0,0,0,0,0,0
1,1,60772,0,0,0,0,0,0,0,0,0,0
1,1,60773,19,19,19,19,19,19,19,19,19,19
