ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
60950,0,0,0,0,0,0,0,0,0,0
60951,0,0,0,0,0,0,0,0,0,0
60952,0,0,0,0,0,0,0,0,0,0
60953,0,0,0,0,0,0,0,0,0,0
60954,2,2,2,2,2,2,2,2,2,2
60955,0,0,0,0,0,0,0,0,0,0
60956,19,19,19,19,19,19,19,19,19,19
60957,0,0,0,0,0,0,0,0,0,0
60958,0,0,0,0,0,0,0,0,0,0
60959,12,12,12,12,12,12,12,12,12,12
60960,0,0,0,0,0,0,0,0,0,0
60961,0,0,0,0,0,0,0,0,0,0
60962,0,0,0,0,0,0,0,0,0,0
60963,0,0,0,0,0,0,0,0,0,0
60964,27,27,27,27,27,27,27,27,27,27
60965,19,19,19,19,19,19,19,19,19,19
60966,14,14,14,14,14,14,14,14,14,14
60967,0,0,0,0,0,0,0,0,0,8
60968,0,0,0,0,0,0,0,0,0,0
60969,0,0,0,0,0,0,0,0,0,0
60970,13,0,0,0,0,0,0,0,0,0
60971,0,0,0,0,0,0,0,0,0,0
60972,0,0,0,0,0,0,0,0,0,0
60973,4,4,4,4,4,4,4,4,4,4
60974,16,16,16,16,16,16,16,16,16,16
60975,0,0,0,0,0,0,0,0,0,0
60976,0,0,0,0,0,0,0,0,0,0
60977,0,0,0,0,0,0,0,0,0,0
60978,6,6,6,6,6,6,6,6,6,6
60979,0,0,0,0,0,0,0,0,0,0
60980,13,0,0,0,0,0,0,0,0,0
60981,0,0,0,0,0,0,0,0,0,0
60982,0,0,0,0,0,0,0,0,0,0
60983,0,0,0,0,0,0,0,0,0,0
60984,22,22,22,22,22,22,22,22,22,22
60985,0,0,0,0,0,0,0,0,0,0
60986,0,0,0,0,0,0,0,0,0,0
60987,0,0,0,0,0,0,0,0,0,0
60988,0,0,0,0,0,0,0,0,0,0
60989,0,0,0,0,0,0,0,0,0,0
60990,0,0,0,0,0,0,0,0,0,0
60991,0,0,0,0,0,0,0,0,0,0
60992,14,14,14,14,14,14,14,23,14,14
60993,12,12,12,12,12,12,12,12,12,12
60994,22,0,0,0,0,0,0,0,0,0
60995,0,0,0,0,0,0,0,0,0,0
60996,3,3,3,3,3,3,3,3,3,3
60997,0,0,0,0,0,0,0,0,0,0
60998,23,12,16,11,0,13,13,0,7,7
60999,0,0,0,0,0,0,0,0,0,0
61000,22,22,22,22,22,22,22,22,22,22
61001,0,0,0,0,0,0,0,0,0,0
61003,0,0,0,0,0,0,0,0,0,0
61004,0,0,0,0,0,0,0,0,0,0
61005,0,0,0,0,0,0,0,0,0,0
61006,0,0,0,0,0,0,0,0,0,0
61007,0,0,0,0,0,0,0,0,0,0
61008,0,0,0,0,0,0,0,0,0,0
61009,0,0,0,0,0,0,0,0,0,0
61010,0,0,0,0,0,0,0,0,0,0
61011,0,0,0,0,17,0,0,0,0,0
61012,0,0,0,0,0,0,0,0,0,0
61013,25,25,25,25,25,25,25,25,25,25
61014,0,9,0,12,9,0,0,0,0,0
61015,0,0,0,0,0,0,0,0,0,0
61016,0,0,0,0,0,0,0,0,0,0
61017,3,3,3,3,16,3,3,3,3,3
61018,16,18,17,19,6,10,0,20,6,4
61019,0,0,0,0,0,0,0,0,0,0
61020,0,0,0,0,0,0,0,0,0,0
61021,42,42,42,42,42,42,42,42,42,42
61022,0,0,0,0,0,0,0,0,0,0
61023,0,0,0,0,0,0,0,0,0,0
61024,25,25,25,25,25,25,25,25,25,25
61025,20,20,20,20,20,20,20,20,20,20
61026,0,0,0,0,0,0,0,0,0,0
61027,21,21,21,21,21,21,21,21,21,21
61028,2,2,2,2,2,2,2,2,2,2
61029,35,35,35,35,35,35,35,35,35,35
61030,11,11,11,11,11,11,11,11,11,11
61031,0,0,0,0,0,0,0,0,0,0
61032,0,0,0,0,0,0,0,0,0,0
61033,0,0,0,0,0,0,0,15,0,0
61034,0,0,0,0,0,0,0,0,0,0
61035,24,24,24,24,24,24,24,24,24,24
61036,0,0,0,0,0,0,0,0,0,0
61037,13,13,13,13,13,13,13,13,13,13
61038,0,0,0,0,0,0,0,0,0,0
61039,27,27,27,27,27,27,27,27,27,27
61040,0,7,0,28,2,0,0,0,0,0
61041,0,4,0,0,0,0,0,0,0,0
61042,11,11,11,11,11,11,11,11,11,11
61043,23,23,23,23,23,23,23,23,23,23
61044,0,0,0,0,0,0,0,0,0,22
61045,0,0,0,0,0,0,0,0,0,0
61046,0,0,0,0,0,0,0,0,0,0
61047,0,0,0,0,0,0,0,0,0,0
61048,0,0,0,0,0,0,0,0,0,0
61049,9,0,0,0,20,0,0,0,0,0
61050,27,27,27,27,27,27,27,27,27,27
61051,1,1,1,1,1,1,1,1,1,1
61052,0,0,0,0,10,0,0,0,0,0
61053,0,0,0,0,0,0,0,0,0,0
61054,0,0,0,0,0,0,0,0,0,0
61055,0,0,0,0,0,0,24,0,0,0
61056,0,0,0,0,0,0,0,0,0,0
61057,0,0,0,0,0,0,0,0,0,0
61058,0,0,0,0,0,0,0,0,0,0
61059,24,24,24,24,24,24,24,24,24,24
61060,0,0,0,0,0,0,0,0,0,0
61061,0,0,0,0,0,0,0,0,0,0
61062,0,0,0,0,0,0,6,0,0,0
61063,0,0,0,3,16,24,0,0,13,0
61064,0,19,8,0,12,27,7,0,10,16
61065,0,0,0,0,0,0,0,0,0,0
61066,19,19,19,19,19,19,19,19,19,19
61067,0,0,0,0,0,0,0,0,0,0
61068,17,17,17,17,17,17,17,17,17,17
61069,0,0,0,0,0,0,0,0,0,0
61070,0,0,0,16,0,0,0,0,0,0
61071,0,0,0,0,0,0,0,0,0,0
61072,0,0,0,0,0,0,0,0,26,0
61073,7,0,5,0,0,0,0,0,0,0
61074,37,37,37,37,37,37,37,37,37,37
61075,0,0,0,0,0,0,0,0,0,0
61076,0,17,0,0,0,0,0,25,0,0
61077,0,0,0,0,0,0,0,0,0,0
61078,0,0,0,0,0,0,0,0,0,0
61079,7,7,7,7,7,7,7,7,7,7
61080,30,30,30,30,30,30,30,30,30,30
61081,0,23,0,0,15,0,0,0,8,0
61082,10,10,10,10,10,10,10,10,10,10
61083,21,12,11,0,6,15,20,16,15,16
61084,0,0,0,0,0,0,0,0,0,0
61085,0,0,0,12,0,8,0,0,9,18
61086,0,0,0,11,0,0,7,0,0,0
61087,0,0,0,0,0,0,0,0,0,0
61088,10,10,10,10,10,10,10,10,10,10
61089,11,11,11,11,11,11,11,11,11,11
61090,0,0,0,0,0,0,0,0,0,0
61091,22,22,22,22,22,22,22,22,22,22
61092,5,5,5,5,5,5,5,5,5,5
61093,19,19,19,19,19,19,19,19,19,19
61094,0,0,0,0,0,0,0,0,0,0
61095,6,6,6,6,6,6,6,6,6,6
61096,19,19,19,19,19,19,19,19,19,19
61097,0,0,0,0,0,0,0,0,0,0
61098,11,11,0,0,22,0,21,22,0,13
61099,0,15,0,0,0,0,10,0,0,15
61100,0,0,0,0,0,0,0,0,0,0
61101,0,0,0,0,0,0,0,0,0,0
61102,0,0,0,0,0,0,0,0,12,0
61103,3,3,3,3,3,3,3,3,3,3
61104,19,19,19,19,23,19,19,19,19,30
61105,0,0,0,0,0,0,0,0,0,0
61106,0,0,0,0,0,0,0,0,0,0
61107,0,0,0,0,0,0,0,0,2,0
61108,27,27,27,27,27,27,27,27,27,27
61109,0,5,0,0,0,0,40,0,0,0
61110,0,0,0,0,0,0,0,0,0,0
61111,30,30,30,30,30,30,30,30,30,30
61112,0,0,0,27,0,0,0,0,0,0
61113,36,18,38,33,0,24,33,22,3,11
61114,20,20,20,20,20,20,20,20,20,20
61115,0,0,0,0,13,0,5,0,0,33
61116,0,0,0,0,0,0,0,0,0,0
61117,0,0,0,0,0,0,0,0,0,0
61118,0,0,0,0,0,0,0,0,0,0
61119,0,0,7,0,0,0,0,0,0,0
61120,0,0,0,0,0,0,0,0,0,0
61121,18,0,0,0,0,0,0,0,0,0
61122,14,14,14,14,14,14,14,14,14,14
61123,2,2,2,2,2,2,2,2,2,2
61124,16,16,16,16,16,16,16,16,16,16
61125,10,10,10,10,10,10,10,10,10,10
61126,0,0,0,0,0,0,0,0,0,0
61127,4,4,4,4,4,4,4,4,4,4
61128,0,0,0,0,0,0,0,0,0,0
61129,0,0,0,0,0,0,0,0,0,0
61130,18,18,18,18,18,18,18,18,18,18
61131,30,30,30,30,30,30,30,30,30,30
61132,20,20,20,20,20,20,20,20,20,20
61133,0,0,0,0,0,0,0,0,0,0
61134,20,16,0,0,0,0,0,0,0,0
61135,0,0,0,0,0,0,0,0,0,0
61136,0,0,0,0,0,0,0,0,0,0
61137,14,14,14,14,14,14,14,14,14,14
61138,21,21,21,21,21,21,21,21,21,21
61139,22,22,22,22,22,22,22,22,22,22
61140,10,10,10,10,10,10,10,10,10,10
61141,0,0,0,0,0,0,0,0,0,0
61142,0,0,0,0,0,0,0,0,0,0
61143,0,0,0,0,0,0,0,0,0,0
61144,0,0,0,0,0,0,0,0,0,0
61145,24,24,24,24,24,24,24,24,24,24
61146,18,18,18,18,18,18,18,18,18,18
61147,8,8,8,8,8,8,8,8,8,8
61148,10,13,21,25,4,13,28,17,7,23
61149,0,0,0,0,0,0,0,0,0,0
61150,18,0,11,17,21,14,12,13,8,10
61151,0,0,0,0,0,0,0,0,0,0
61152,0,0,0,0,0,0,0,0,0,0
61153,0,0,0,0,0,0,0,0,0,0
61154,0,0,0,0,0,0,0,0,0,0
61155,18,18,7,9,19,10,18,29,9,19
61156,0,0,0,0,0,0,0,0,0,0
61157,11,11,11,11,11,11,11,11,11,11
61158,0,0,0,0,0,0,0,0,0,0
61159,0,0,0,0,0,0,0,0,0,0
61160,0,0,0,0,0,0,0,0,0,0
61161,18,18,18,18,18,18,18,18,18,18
61162,0,0,0,0,0,0,0,0,0,0
61163,16,16,16,16,16,16,16,16,16,16
61164,0,0,0,0,0,0,0,0,0,0
61165,19,19,19,19,19,19,19,19,19,19
61166,0,0,0,0,0,0,0,0,0,0
61167,2,2,2,2,2,2,2,2,2,2
61168,9,9,9,9,9,9,9,9,9,9
61169,0,0,0,0,0,0,0,0,0,0
61170,22,22,22,22,22,22,22,22,22,22
61171,0,0,0,0,0,0,0,0,0,0
61172,0,0,0,11,0,0,0,0,0,0
61173,0,0,0,0,0,0,0,0,0,0
61174,0,0,0,0,0,0,0,0,0,0
61175,16,16,16,16,16,16,16,16,16,16
61176,0,0,0,0,0,0,0,0,0,0
61177,23,23,23,23,23,23,23,23,23,23
61178,11,11,11,11,11,11,11,11,11,11
61179,0,0,0,0,0,0,0,0,0,0
61180,36,36,36,36,36,36,36,36,36,36
61181,24,24,24,24,24,24,24,24,24,24
61182,0,0,0,0,0,0,0,0,0,0
61183,0,0,0,0,0,0,0,0,0,0
61184,24,0,0,0,0,0,0,0,0,0
61185,31,31,31,31,31,31,31,31,31,31
61186,17,17,17,17,17,17,17,17,17,17
61187,0,0,0,0,0,0,0,0,0,0
61188,0,0,0,0,0,0,0,0,0,0
61189,27,27,27,27,27,27,27,27,27,27
61190,19,19,19,19,19,19,19,19,19,19
61191,3,3,3,3,3,3,3,3,3,3
61192,14,14,14,14,14,14,14,14,14,14
61193,18,18,18,18,18,18,18,18,18,18
61194,11,11,11,11,11,11,11,11,11,11
61195,0,0,0,0,0,0,0,0,0,0
61196,0,0,0,0,0,0,0,0,0,0
61197,0,0,0,0,0,0,0,0,0,0
61198,0,0,0,0,0,0,0,0,0,0
61199,0,0,0,0,0,0,0,0,0,0
61200,19,19,19,19,19,19,19,19,19,19
61201,25,25,25,25,25,25,25,25,25,25
61202,0,0,0,0,0,0,0,0,0,0
61203,0,0,0,0,0,0,0,0,0,0
61204,14,14,14,14,14,14,14,14,14,14
61205,0,0,0,0,0,0,0,0,0,0
61206,0,0,33,0,0,10,0,0,0,0
61207,0,0,0,0,0,0,0,0,0,0
61208,0,0,0,0,0,0,0,3,0,0
61209,7,0,0,0,0,0,0,0,0,0
61210,0,0,0,0,0,0,0,0,0,0
61211,0,0,0,0,0,0,0,0,0,0
61212,0,0,0,0,0,0,0,0,0,0
61213,26,26,26,26,26,26,26,26,26,26
61214,0,0,0,0,0,0,0,0,0,0
61215,0,0,0,0,0,0,0,0,0,0
61216,0,0,0,0,0,0,0,0,0,0
61217,0,0,0,0,8,0,0,0,0,0
61218,0,0,0,0,0,0,0,0,0,0
61219,0,0,0,0,0,0,0,0,0,0
61220,0,0,0,0,13,14,0,0,0,3
61221,0,0,0,0,0,0,0,0,0,0
61222,0,0,0,0,0,0,0,11,0,0
61223,30,30,30,30,30,30,30,30,30,30
61224,25,25,25,25,25,25,25,25,25,25
61225,10,10,15,16,16,4,10,9,15,15
61226,0,0,0,0,0,0,0,0,0,0
61227,0,0,0,0,0,0,0,0,0,0
61228,19,19,19,19,19,19,19,19,19,19
61229,0,0,0,0,0,0,0,0,0,0
61230,9,9,9,9,9,9,9,9,9,9
61231,0,0,0,0,0,0,0,0,0,0
61232,0,0,0,0,0,0,0,0,0,0
61233,30,30,30,30,30,30,30,30,30,30
61234,20,20,20,20,20,20,20,20,20,20
61235,0,0,0,0,0,0,0,0,0,0
61236,0,0,0,0,0,0,0,0,0,0
61237,22,22,22,22,22,22,22,22,22,22
61238,17,17,17,17,17,17,17,17,17,17
61239,0,0,0,0,0,0,0,0,0,0
61240,0,0,0,0,0,0,0,0,0,0
61241,0,0,0,0,0,0,0,0,0,0
61242,0,0,0,0,0,0,0,0,0,0
61243,0,0,0,0,0,0,0,0,0,0
61244,0,0,0,0,0,0,0,0,0,0
61245,0,0,0,0,0,0,0,0,0,0
61246,0,0,0,0,0,0,0,0,0,0
61247,17,17,17,17,17,17,17,17,17,17
61248,6,6,6,6,6,6,6,6,6,6
61249,23,0,15,24,16,25,0,12,20,26
61250,0,0,0,0,0,0,0,0,0,0
61251,0,0,0,0,0,0,0,0,0,0
61252,0,0,0,0,0,0,0,0,0,0
61253,0,0,0,0,0,0,0,0,0,0
61254,0,0,0,0,0,0,0,0,0,0
61255,24,24,24,24,24,24,24,24,24,24
61256,0,0,0,11,0,0,0,0,0,0
61257,0,0,0,0,0,0,0,0,0,0
61258,0,0,0,0,0,0,0,0,0,0
61259,4,4,4,4,4,4,4,4,4,4
61260,0,0,0,0,0,0,0,0,0,0
61261,0,0,0,0,0,0,0,0,0,0
61262,5,5,5,5,5,5,5,5,5,5
61263,0,0,0,0,0,0,0,7,0,0
61264,0,0,0,0,0,0,0,0,0,0
61265,0,0,0,0,0,0,0,0,0,0
61266,17,17,17,17,17,17,17,17,17,17
61267,13,13,13,13,13,13,13,13,13,13
61268,0,0,15,20,0,0,0,0,0,26
61269,0,0,0,0,0,0,0,0,0,0
61270,16,16,16,16,16,16,16,16,16,16
61271,0,0,0,11,0,0,0,0,30,16
61272,0,0,0,0,0,0,0,0,0,0
61273,0,0,0,0,0,0,0,0,0,0
61274,0,0,0,0,0,0,0,8,9,0
61275,26,26,26,26,26,26,26,26,26,26
61276,0,0,0,0,0,0,0,0,0,0
61277,10,0,0,0,0,0,0,0,0,0
61278,14,4,4,4,15,19,25,5,14,4
61279,34,34,34,34,34,34,34,34,34,34
61280,6,6,6,6,6,6,6,6,6,6
61281,22,22,22,22,22,22,22,22,22,22
61282,16,16,16,16,16,16,16,16,16,16
61283,18,19,18,18,18,18,18,18,18,18
61284,0,0,0,0,0,0,0,0,0,0
61285,0,0,0,6,24,0,0,0,0,0
61286,0,14,0,0,9,0,13,0,32,13
61287,22,22,22,22,22,22,22,22,22,22
61288,0,0,0,0,0,0,0,0,0,0
61289,2,2,2,2,2,2,2,2,2,2
61290,0,0,0,0,0,0,0,0,0,0
61291,0,0,0,0,6,0,0,11,0,8
61292,0,0,0,0,0,0,0,0,0,19
61293,0,0,0,0,0,0,0,0,0,0
61294,7,7,7,7,7,7,7,7,7,7
61295,0,0,0,0,0,0,0,0,0,0
61296,0,0,0,0,0,0,0,0,0,0
61297,0,0,0,0,0,0,0,0,0,0
61298,0,0,0,0,0,0,0,0,0,0
61299,0,0,0,0,0,0,0,0,0,0
61300,0,0,0,0,0,7,0,0,0,0
61301,0,0,0,0,0,0,0,0,0,0
61302,13,13,13,13,13,13,13,13,13,13
61303,0,0,0,0,0,0,0,0,0,0
61304,16,16,16,16,16,16,16,16,16,16
61305,0,0,0,0,0,0,0,0,0,0
61306,6,6,6,6,6,6,6,6,6,6
61307,0,0,0,0,0,0,0,0,0,0
61308,12,12,12,12,12,12,12,12,16,12
61309,23,23,23,23,23,23,23,23,23,23
61310,0,0,0,0,0,0,0,0,0,0
61311,0,0,15,0,8,11,16,18,0,7
61312,0,0,0,0,13,0,0,0,8,0
61313,0,0,0,0,0,0,0,0,0,0
61314,0,0,0,0,0,0,0,0,0,0
61315,7,0,7,15,6,0,0,13,3,0
61316,25,25,25,25,25,25,25,25,25,25
61317,0,2,0,0,0,0,0,0,0,0
61318,0,0,0,0,0,0,0,0,0,0
61319,5,5,5,5,5,5,5,5,5,5
61320,0,0,0,0,0,0,0,0,0,0
61321,0,0,0,0,0,0,0,0,0,0
61322,20,0,0,0,0,21,0,0,0,0
61323,16,16,16,16,16,16,16,16,16,16
61324,25,25,25,25,25,25,25,25,25,25
61325,24,24,24,24,24,24,24,24,24,24
61327,0,0,0,0,0,0,0,0,0,0
61328,18,17,19,27,17,19,17,17,17,30
61329,19,19,19,19,19,19,19,19,19,19
61330,29,29,29,29,29,29,29,29,29,29
61331,17,17,17,17,17,17,17,17,17,17
61332,38,38,38,38,38,38,38,38,38,38
61333,21,21,21,21,21,21,21,21,21,21
61334,0,0,0,0,0,0,0,0,0,0
61335,23,23,23,23,23,23,23,23,23,23
61336,0,0,0,0,0,0,0,0,0,0
61337,2,2,2,2,2,2,2,2,2,2
61338,0,0,0,0,0,0,0,0,0,0
61339,21,21,21,21,21,21,21,21,21,21
61340,0,0,0,0,0,0,0,0,0,0
61341,0,0,0,0,0,0,0,0,0,0
61343,35,0,0,0,0,0,0,23,0,0
61344,0,0,0,0,0,0,0,0,0,0
61345,0,0,0,0,0,0,0,0,0,0
61346,24,24,24,24,24,24,24,24,24,24
61347,16,16,16,16,16,16,16,16,16,16
61348,0,0,0,0,0,0,0,0,0,0
61349,0,0,0,0,0,0,0,0,0,0
61350,14,14,14,14,14,14,14,14,14,14
61351,0,0,0,0,0,0,0,2,0,4
61352,33,33,33,33,33,33,33,33,33,33
61353,19,19,19,19,19,19,19,19,19,19
61354,11,11,11,11,11,11,11,11,11,11
61355,19,19,19,19,19,19,19,19,19,19
61356,0,0,0,0,0,0,0,0,0,0
61357,22,22,22,22,22,22,22,22,22,22
61358,51,51,51,51,51,51,51,51,51,51
61359,24,24,24,24,24,24,24,24,24,24
61360,18,0,0,0,0,0,0,0,0,0
61361,0,0,0,0,0,0,0,0,0,0
61362,0,0,0,0,0,0,0,0,0,0
61363,0,0,0,0,0,0,0,0,0,21
61364,0,0,7,0,0,0,0,0,0,0
61365,0,0,0,0,0,0,0,0,0,0
61366,0,0,0,0,0,0,0,0,0,0
61367,0,0,0,0,0,0,0,0,0,0
61368,0,13,0,0,14,0,0,0,0,0
61369,0,0,0,0,0,0,0,0,0,0
61370,0,0,0,0,0,0,0,0,0,0
61371,0,13,0,12,0,0,0,0,0,0
61372,0,0,0,0,0,0,0,0,0,0
61373,0,0,0,0,0,0,0,0,0,0
61374,0,0,0,0,0,0,0,0,0,0
61375,0,0,0,3,0,0,0,0,0,0
61376,36,36,36,36,36,36,36,36,36,36
61377,0,0,0,0,0,0,0,0,0,6
61378,0,0,0,0,0,0,0,0,0,0
61379,0,0,0,0,0,0,0,0,0,0
61380,19,19,19,19,19,19,19,19,19,19
61381,21,21,21,21,21,21,21,21,21,21
61382,0,0,0,0,0,0,0,0,0,0
61383,22,22,22,22,22,22,22,22,22,22
61384,2,2,2,2,2,2,2,2,2,2
61385,19,19,19,19,19,19,19,19,19,19
61386,29,29,29,29,29,29,29,29,29,29
61387,0,0,0,18,0,0,0,9,25,0
61388,0,0,0,0,0,0,0,0,0,0
61389,0,0,0,0,0,0,0,0,0,0
61390,0,11,27,0,12,9,26,14,12,24
61391,0,0,0,0,0,0,0,0,0,0
61392,0,0,0,0,0,0,0,0,0,0
61393,18,18,18,18,18,18,18,18,18,18
61394,23,23,23,23,23,23,23,23,23,23
61395,42,42,42,42,42,42,42,42,42,42
61396,0,0,0,0,0,0,0,0,0,0
61397,20,20,20,20,20,20,20,20,20,20
61398,0,0,0,0,0,0,0,0,13,0
61399,0,0,0,0,0,0,0,0,0,0
61400,0,0,0,0,0,0,0,0,0,0
61401,0,0,0,0,0,0,0,0,0,0
61402,0,0,0,0,0,0,0,0,0,0
61403,0,0,0,0,0,0,0,0,0,0
61404,0,0,6,0,0,0,0,0,0,0
61405,0,0,0,0,0,0,0,0,0,0
61406,0,0,0,4,0,7,14,0,0,6
61407,17,17,17,17,17,17,17,17,17,17
61408,13,0,9,11,5,0,0,0,0,12
61409,0,0,10,0,0,0,12,0,0,0
61410,15,15,15,15,15,15,15,15,15,15
61411,0,0,0,0,0,0,0,0,0,0
61412,0,0,0,0,0,0,0,0,0,0
61413,23,23,23,23,23,23,23,23,23,23
61414,0,0,15,0,3,0,0,0,0,0
61415,2,2,2,2,2,2,2,2,2,2
61416,0,0,0,0,0,0,0,0,0,0
61417,0,0,0,0,0,0,0,0,0,0
61418,18,0,0,4,15,7,4,8,0,2
61419,0,0,0,0,0,0,0,0,0,0
61420,0,0,0,0,0,0,0,0,0,0
61421,0,0,0,0,0,0,0,0,0,0
61422,0,0,0,0,0,0,0,0,0,0
61423,0,0,0,0,0,0,0,0,0,0
61424,15,15,15,15,15,15,15,15,15,15
61425,0,0,0,0,0,0,0,0,10,0
61426,0,0,0,0,0,0,0,0,0,0
61427,13,5,16,0,5,0,8,0,4,0
61428,0,0,0,0,0,0,0,0,0,0
61429,0,0,0,0,0,0,0,0,0,0
61430,0,0,0,0,0,0,0,0,0,0
61431,16,16,16,16,16,16,16,16,16,16
61432,0,0,0,0,0,0,0,0,0,0
61433,10,10,10,10,10,10,10,10,10,10
61434,5,0,0,0,12,0,12,19,18,25
61435,22,22,22,22,22,22,22,22,22,22
61436,22,22,22,22,22,22,22,22,22,22
61437,12,12,12,12,12,12,12,12,12,12
61438,0,0,0,0,0,4,0,0,0,0
61439,27,27,27,27,27,27,27,27,27,27
61440,0,0,0,0,0,0,0,0,0,0
61441,0,0,0,0,0,0,0,0,0,0
61442,0,0,0,0,0,0,0,0,0,0
61443,0,0,0,0,0,0,0,0,9,0
61444,22,0,0,0,0,0,0,0,0,0
61445,0,0,0,0,0,0,0,0,0,0
61446,0,0,0,0,0,0,0,0,0,0
61447,1,1,1,1,1,1,1,1,1,1
61448,0,0,0,0,0,0,0,0,0,0
61449,11,11,11,11,11,11,11,11,11,11
61450,0,0,0,0,0,0,0,0,0,0
61451,17,17,17,17,17,17,17,17,17,17
61452,0,0,0,0,0,0,0,0,0,0
61453,0,0,0,0,0,0,0,0,0,0
61454,23,23,23,23,23,23,23,23,23,23
61455,8,8,8,8,8,8,8,8,8,8
61456,0,0,0,0,0,0,17,0,0,0
61457,0,0,0,0,0,0,0,0,0,0
61458,0,0,0,0,0,0,0,0,0,0
61459,18,18,18,18,18,20,18,18,18,18
61460,32,32,32,32,32,32,32,32,32,32
61461,26,26,26,26,26,26,26,26,26,26
61462,5,5,5,5,5,5,5,5,5,6
61463,27,27,27,27,27,27,27,27,27,27
61464,0,0,0,0,0,0,0,0,0,0
61465,0,0,0,0,0,0,0,0,0,0
61466,0,0,0,0,0,0,0,0,0,0
61467,28,28,28,28,28,28,28,28,28,28
61468,0,0,0,0,0,0,0,0,0,0
61469,0,0,0,0,0,0,0,0,0,0
61470,17,17,17,17,17,17,17,17,17,17
61471,36,36,36,36,36,36,36,36,36,36
61472,25,25,25,25,25,25,25,25,25,25
61473,24,24,24,24,24,24,24,24,24,24
61474,16,16,16,16,16,16,16,16,16,16
61475,0,0,0,0,0,0,0,0,0,0
61476,14,14,14,14,14,14,14,14,18,14
61477,21,21,21,21,21,21,21,21,21,21
61478,21,21,21,21,21,21,21,21,21,21
61479,0,0,0,0,0,0,17,0,0,0
61480,26,26,26,26,26,26,26,26,26,26
61481,11,11,11,11,11,11,11,11,11,11
61482,11,11,11,11,11,11,11,11,11,11
61483,0,0,0,0,0,0,0,0,0,0
61484,10,10,10,10,10,10,10,10,10,10
61485,0,0,0,0,11,0,16,0,0,0
61486,10,10,10,10,10,10,10,10,10,10
61487,0,0,0,0,0,0,0,0,0,0
61488,11,11,11,11,11,11,11,11,11,11
61489,27,27,27,27,27,27,27,27,27,27
61490,0,0,0,0,0,0,0,0,0,0
61491,0,0,0,0,0,0,0,0,0,0
61492,0,0,0,0,0,0,0,0,0,0
61493,3,3,3,3,3,3,3,3,3,3
61494,0,0,0,0,0,0,0,0,0,0
61495,34,34,34,34,34,34,34,34,34,34
61496,0,0,0,0,0,0,0,0,0,0
61497,0,0,0,0,0,0,0,0,0,0
61498,14,14,14,14,14,14,14,14,14,14
61499,0,0,0,0,0,0,0,0,0,0
61500,16,16,16,16,16,16,16,16,16,16
61501,0,0,0,0,0,0,0,0,0,0
61502,23,23,23,23,23,23,23,23,23,23
61503,0,0,0,0,0,0,0,0,0,0
61504,0,0,0,0,0,0,0,0,0,0
61505,0,0,0,0,0,0,0,0,0,0
61506,0,0,0,0,0,0,0,0,0,0
61507,21,21,21,21,21,21,21,21,21,21
61508,3,3,3,3,3,3,3,3,3,3
61509,24,24,24,24,24,24,24,24,24,24
61510,0,0,0,0,0,0,0,0,0,0
61511,10,10,10,10,10,10,10,10,10,10
61512,25,25,25,25,25,25,25,25,25,25
61513,0,0,0,0,0,0,13,0,0,0
61514,0,0,0,0,0,0,0,0,0,0
61515,0,0,0,0,0,0,0,0,0,0
61516,0,0,0,0,0,0,0,0,0,0
61517,0,0,0,0,0,0,0,0,0,0
61518,0,0,0,0,0,0,0,0,0,0
61519,27,27,27,27,27,27,27,27,27,27
61520,30,30,30,30,30,30,30,30,30,30
61521,0,0,0,0,0,0,0,0,0,0
61522,0,0,0,0,0,0,0,0,0,0
61523,0,0,0,0,0,0,0,0,0,0
61524,0,0,0,0,0,0,0,0,0,0
61525,0,0,0,0,0,0,8,0,0,0
61526,28,28,28,28,28,28,28,28,28,28
61527,0,0,0,0,0,0,0,0,0,0
61528,0,0,0,0,0,0,0,0,0,0
61529,19,19,19,19,19,19,19,19,19,19
61530,17,17,17,17,17,17,17,17,17,17
61531,9,9,9,9,9,9,9,9,9,9
61532,0,22,0,0,0,0,0,15,0,0
61533,30,30,30,30,30,30,30,30,30,30
61534,3,3,3,3,3,3,3,3,3,3
61535,0,0,0,0,0,0,0,0,0,0
61536,0,0,0,0,0,0,0,0,0,0
61537,45,45,45,45,45,45,45,45,45,45
61538,10,10,10,10,10,10,10,10,10,10
61539,0,0,0,0,0,0,0,0,0,0
61540,0,0,0,0,0,0,0,0,0,0
61541,0,0,0,0,0,0,0,0,0,0
61542,0,0,0,0,0,0,0,0,0,0
61543,17,0,0,0,0,0,0,0,0,0
61544,0,13,19,6,0,0,0,7,3,23
61545,15,15,15,15,15,15,15,15,15,15
61546,18,18,18,18,18,18,18,18,18,18
61547,22,22,22,22,22,22,22,22,22,22
61548,0,0,0,0,0,0,0,0,0,0
61549,0,0,0,0,0,0,0,0,0,0
61550,17,17,17,17,17,17,17,17,17,17
61551,0,0,0,0,0,0,0,0,0,0
61552,21,21,21,21,21,21,21,21,21,21
61553,23,23,23,23,23,23,23,23,23,23
61554,0,0,0,0,0,0,0,0,10,0
61555,20,20,20,20,20,20,20,20,20,20
61556,23,23,23,23,23,23,23,23,23,23
61557,36,36,36,36,36,36,36,36,36,36
61558,4,0,0,0,19,7,0,0,0,15
61559,26,26,26,26,26,26,26,26,26,26
