YEAR,STATE,COUNTY,FATALS,ST_CASE,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_HR,A_CT,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_DIST,A_DROWSY,BIA,SPJ_INDIAN,INDIAN_RES
2008,30,53,1,300101,1,10,1,2,1,2,5,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,30,53,1,300102,1,10,1,2,1,2,3,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,0,0
2008,30,53,1,300103,1,10,1,2,1,2,3,2,4,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,30,111,1,300104,1,10,1,1,4,2,1,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0
2008,30,89,1,300105,1,10,1,2,4,2,6,2,1,1,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1
2008,30,89,1,300106,1,10,1,2,4,2,4,2,1,2,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,1,1,1
2008,30,63,1,300107,1,10,1,2,1,2,4,3,4,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,2,0,0,0
2008,30,27,4,300108,1,10,1,2,4,2,4,2,1,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,1,2,0,0,0
2008,30,29,1,300109,1,10,1,2,1,2,3,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,30,71,1,300110,1,10,1,2,4,2,3,3,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,30,17,1,300111,1,10,1,1,4,2,1,3,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,2,0,0,0
2008,30,13,1,300112,1,10,2,2,1,1,3,1,4,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,0,0,0
2008,30,83,1,300113,1,10,1,2,1,1,4,1,4,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,30,57,1,300114,1,10,1,2,1,1,4,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,0,0
2008,30,49,1,300115,1,10,1,2,1,2,5,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,30,3,1,300116,1,10,1,1,1,2,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,30,63,1,300117,1,10,1,2,1,2,3,3,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,0,0,0
2008,30,31,1,300118,1,10,1,2,4,2,6,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,1,2,0,0,0
2008,30,59,1,300119,1,10,1,2,4,2,5,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,1,1,1,2,0,0,0
2008,30,63,2,300120,1,10,1,1,1,2,1,2,3,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,30,63,1,300121,1,10,1,2,4,2,5,2,1,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,30,63,1,300122,1,10,1,2,4,2,3,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,0,1,1
2008,30,31,1,300123,1,10,1,2,1,2,3,3,4,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,0,0,0
2008,30,3,1,300124,1,10,1,2,4,2,5,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,0,1,1
2008,30,31,1,300125,1,10,1,1,1,2,1,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,30,43,1,300126,1,10,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,30,57,1,300127,1,10,1,2,1,2,4,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,30,79,1,300128,1,10,1,2,4,2,6,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,2,0,0,0
2008,30,97,1,300129,1,10,1,2,4,2,6,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,0,0,0
2008,30,43,1,300130,1,10,1,2,4,2,6,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,0,0,0
2008,30,87,1,300131,1,10,1,2,4,2,4,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,0,0,0
2008,30,43,1,300132,1,10,1,1,4,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,1,1,1,2,0,0,0
2008,30,31,1,300133,1,10,1,1,4,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,30,1,1,300134,1,10,1,1,3,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,30,63,1,300135,1,10,1,2,4,2,3,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,30,57,1,300136,1,10,1,2,1,2,4,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2008,30,3,2,300137,1,10,1,2,4,2,4,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,30,59,1,300138,1,10,1,2,1,2,4,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,30,29,1,300139,1,10,1,2,4,2,4,2,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,30,49,1,300140,1,10,1,2,1,1,4,1,4,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,1,2,0,0,0
2008,30,29,3,300141,1,10,1,2,1,2,3,2,3,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,30,83,1,300142,1,10,1,2,4,2,4,2,1,2,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,30,63,1,300144,1,10,1,3,2,2,7,2,1,1,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,1,1,2,1,2,0,0,0
2008,30,63,1,300145,1,10,1,2,1,1,3,1,4,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,0,0,0
2008,30,29,1,300146,1,10,1,2,4,1,6,1,1,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,2,1,2,0,0,0
2008,30,111,2,300147,1,10,1,2,1,2,3,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,0,0,0
2008,30,29,1,300148,1,10,1,2,2,2,3,2,1,1,2,2,1,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,1,1,2,0,0,0
2008,30,61,1,300149,1,10,1,1,4,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,30,27,1,300150,1,10,1,2,4,2,3,2,1,2,1,2,1,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,30,3,1,300151,1,10,1,2,1,2,5,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,0,1,1
2008,30,3,1,300152,1,10,1,2,4,2,5,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1
2008,30,7,1,300153,1,10,1,3,4,2,7,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,30,49,1,300154,1,10,1,2,1,2,4,2,4,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1,1,1,1,2,0,0,0
2008,30,29,2,300156,1,10,1,2,4,2,5,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,30,87,1,300157,1,10,1,2,4,2,4,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,0,0,0
2008,30,61,1,300158,1,10,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,0,0,0
2008,30,111,1,300159,1,10,1,2,1,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,30,11,1,300160,1,10,1,2,1,2,4,2,1,1,1,2,1,1,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2,2,0,0,0
2008,30,1,1,300161,1,10,1,1,3,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,0,0,0
2008,30,111,2,300162,1,10,1,1,1,2,1,2,3,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,0,0,0
2008,30,105,1,300163,1,10,1,2,4,2,3,3,1,3,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,30,31,1,300164,1,10,1,1,4,2,1,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0
2008,30,29,1,300165,1,10,1,2,1,2,3,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,30,29,1,300166,1,10,1,2,4,2,5,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,30,43,1,300167,1,10,1,1,4,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,0,0,0
2008,30,63,1,300168,1,10,1,2,4,2,3,2,1,1,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,30,29,1,300169,1,10,1,2,1,2,4,2,3,1,1,2,3,1,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,1,2,0,0,0
2008,30,15,1,300170,1,10,1,2,1,2,3,2,4,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,0,0,0
2008,30,63,1,300171,1,10,1,2,4,2,6,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,30,77,1,300172,1,10,1,1,4,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,30,111,2,300173,1,10,1,2,4,2,6,2,1,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,1,2,0,0,0
2008,30,89,1,300174,1,10,1,2,4,1,6,1,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,30,99,1,300175,1,10,1,2,2,2,4,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,30,17,1,300176,1,10,1,2,1,1,6,1,7,1,1,2,2,2,1,2,2,2,2,2,3,1,1,1,1,2,1,1,2,2,2,0,0,0
2008,30,83,1,300177,1,10,1,2,1,1,6,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0,0,0
2008,30,111,1,300178,1,10,1,2,4,2,5,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,30,27,1,300179,1,10,1,2,4,2,3,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,1,2,0,0,0
2008,30,95,1,300180,1,10,1,2,4,2,6,2,1,2,2,2,1,2,2,1,2,2,1,2,3,1,1,1,1,2,2,1,1,1,2,0,0,0
2008,30,13,1,300181,1,10,2,2,4,1,6,1,1,2,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,0,0,0
2008,30,29,1,300182,1,10,1,2,4,2,6,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,30,13,1,300183,1,10,1,2,1,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,0,0,0
2008,30,13,1,300184,1,10,1,2,4,2,6,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,30,111,1,300185,1,10,1,2,1,1,6,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2008,30,15,1,300186,1,10,1,2,1,2,5,2,3,1,1,2,2,1,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,30,1,1,300187,1,10,1,2,4,2,4,2,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,30,31,1,300188,1,10,1,2,1,2,3,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,30,57,1,300189,1,10,1,2,4,2,4,2,1,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,30,29,1,300190,1,10,1,2,4,2,4,2,1,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,0,0,0
2008,30,29,1,300191,1,10,1,2,1,1,5,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,0,0
2008,30,63,1,300192,1,10,1,2,4,2,6,3,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,30,29,1,300193,1,10,1,2,1,2,3,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,30,41,1,300194,1,10,1,2,4,2,3,3,1,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,30,61,1,300195,1,10,1,1,3,2,1,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,0,0,0
2008,30,13,1,300196,1,10,1,2,1,2,6,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,30,27,1,300197,1,10,1,2,3,2,3,2,1,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,2,2,0,0,0
2008,30,31,1,300198,1,10,1,2,4,2,6,2,1,2,2,2,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,1,1,2,2,0,0,0
2008,30,63,1,300199,1,10,1,2,1,2,3,2,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,0,0,0
2008,30,61,1,300200,1,10,1,1,1,2,1,2,6,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,30,9,1,300201,1,10,1,2,1,2,3,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,0,0,0
2008,30,47,1,300202,1,10,1,2,1,2,3,2,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,0,1,1
2008,30,11,1,300203,1,10,1,2,1,2,3,2,3,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,30,31,1,300204,1,10,1,2,1,1,4,1,4,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,0,0,0
2008,30,23,1,300205,1,10,1,2,1,2,4,2,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,0,0,0
2008,30,63,1,300206,1,10,1,2,1,2,5,2,3,1,1,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,30,29,1,300207,1,10,1,2,1,2,4,2,3,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,0,0,0
2008,30,89,1,300208,1,10,1,3,4,2,7,2,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,1,1,1,2,0,0,0
2008,30,47,1,300209,1,10,1,2,1,2,3,3,4,1,1,2,3,1,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,0,1,1
2008,30,93,1,300210,1,10,2,2,1,2,4,2,4,1,1,2,2,2,2,1,2,2,2,2,3,1,1,1,1,2,2,1,1,1,2,0,0,0
2008,31,67,1,310001,1,7,1,2,4,2,5,2,1,2,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,0,0,0
2008,31,141,2,310002,1,7,1,2,1,1,5,1,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,31,51,1,310003,1,7,1,2,1,1,5,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,31,23,1,310004,1,7,1,2,1,1,3,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,31,25,1,310005,1,7,1,2,2,2,5,2,1,3,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,31,159,2,310006,1,7,1,1,1,2,1,2,3,1,1,2,3,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,0,0,0
2008,31,109,1,310007,1,7,2,2,2,2,6,3,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,31,25,1,310008,1,7,1,2,1,2,4,2,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,0,0,0
2008,31,141,1,310009,1,7,1,2,1,1,4,1,4,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,0,0,0
2008,31,125,1,310010,1,7,1,2,4,2,5,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,31,19,2,310011,1,7,1,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,31,43,1,310012,1,7,1,2,1,2,3,2,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,0,0,0
2008,31,161,1,310013,1,7,1,2,4,2,5,2,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,31,63,1,310014,1,7,1,2,4,2,5,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,1,1,2,2,0,0,0
2008,31,67,1,310015,1,7,1,2,4,2,4,2,1,3,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,0,0,0
2008,31,153,1,310016,1,7,1,2,1,1,3,1,4,1,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,31,53,1,310017,1,7,2,2,2,2,4,2,4,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,0,0,0
2008,31,157,1,310018,1,7,1,2,4,2,5,2,1,3,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,31,159,1,310019,1,7,1,1,1,2,1,2,4,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,31,109,1,310020,1,7,1,1,1,2,1,2,4,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,2,2,0,0,0
2008,31,55,1,310021,1,7,2,2,1,2,6,3,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,31,55,1,310022,1,7,2,2,4,2,6,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,0,0,0
2008,31,155,1,310023,1,7,1,2,1,2,6,2,5,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,0,0,0
2008,31,127,1,310024,1,7,1,2,1,2,3,2,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,31,145,1,310025,1,7,1,2,1,2,6,3,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,0,0,0
2008,31,55,1,310026,1,7,2,2,1,1,4,1,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,0,0,0
2008,31,55,1,310027,1,7,1,2,4,2,3,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,31,131,2,310028,1,7,1,2,4,1,5,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,0,0,0
2008,31,101,1,310029,1,7,1,2,4,2,4,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,0,0,0
2008,31,109,1,310030,1,7,2,2,2,2,3,3,4,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,0,0,0
2008,31,123,1,310031,1,7,1,2,1,1,3,1,4,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,0,0,0
2008,31,47,1,310032,1,7,1,2,4,2,5,2,1,2,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,0,0,0
2008,31,25,1,310033,1,7,1,2,1,2,3,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,31,95,2,310034,1,7,1,2,4,2,4,2,1,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,31,7,1,310035,1,7,1,2,4,2,3,2,1,1,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,31,55,1,310036,1,7,2,1,4,2,1,3,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,31,111,2,310037,1,7,1,2,4,2,4,2,1,3,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,31,39,1,310038,1,7,1,2,1,2,3,2,3,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,0,0,0
2008,31,167,1,310039,1,7,1,2,1,2,5,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,31,133,1,310040,1,7,1,2,4,2,4,2,1,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,31,25,1,310041,1,7,1,2,1,1,4,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,0,0,0
2008,31,3,1,310042,1,7,1,2,1,2,3,2,3,1,1,2,3,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,31,125,1,310043,1,7,1,2,4,2,6,2,1,1,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,0,0,0
2008,31,49,1,310044,1,7,1,1,2,2,1,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,31,179,1,310045,1,7,1,2,2,2,4,2,4,1,1,2,2,1,2,1,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,0,0,0
2008,31,179,1,310046,1,7,1,2,4,1,5,1,1,1,1,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,31,47,1,310047,1,7,1,1,3,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,31,131,1,310048,1,7,1,2,1,2,3,2,2,1,1,2,2,1,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,0,0,0
2008,31,39,1,310049,1,7,1,2,1,1,5,1,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,31,55,1,310050,1,7,2,2,1,2,2,2,4,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,31,45,1,310051,1,7,1,2,4,2,3,2,1,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,31,81,1,310052,1,7,1,2,4,2,5,2,1,1,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,0,0,0
2008,31,27,1,310053,1,7,1,2,4,2,5,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,31,135,1,310054,1,7,1,2,1,2,4,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,0,0,0
2008,31,55,1,310055,1,7,2,2,1,1,6,1,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,31,65,1,310056,1,7,1,2,1,1,4,1,4,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,0,0,0
2008,31,109,2,310057,1,7,1,2,1,2,4,2,4,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,0,0,0
2008,31,89,1,310058,1,7,1,2,4,2,4,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,31,65,1,310059,1,7,1,2,4,2,4,2,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,0,0,0
2008,31,79,1,310060,1,7,1,2,1,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,0,0,0
2008,31,99,1,310061,1,7,1,2,2,2,4,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,0,0,0
2008,31,33,1,310062,1,7,1,1,4,2,1,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,31,79,1,310063,1,7,1,2,4,2,6,2,1,2,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,0,0,0
