ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,YEAR
80420,21,0,0,3,0,0,0,0,0,2,2004
80421,0,0,0,0,0,0,0,0,0,0,2004
80422,0,0,0,0,0,5,0,0,0,0,2004
80423,0,0,0,0,0,0,0,0,0,0,2004
80424,20,20,20,20,20,20,20,20,20,20,2004
80425,0,22,0,10,10,0,7,16,13,10,2004
80426,0,0,0,0,0,0,0,0,0,0,2004
80427,0,0,0,0,0,0,0,0,0,0,2004
80428,0,0,0,0,0,0,0,0,0,0,2004
80429,0,0,0,0,0,0,0,0,0,0,2004
80430,11,11,11,11,11,11,11,11,11,11,2004
80431,31,20,10,22,12,31,18,17,12,7,2004
80432,20,20,20,20,20,20,20,20,20,20,2004
80433,0,0,0,0,0,0,0,0,0,0,2004
80434,0,0,0,0,0,0,0,0,0,0,2004
80435,0,0,0,0,0,0,0,0,0,2,2004
80436,9,9,9,9,9,9,9,9,9,9,2004
80437,6,6,6,6,6,6,6,6,6,6,2004
80438,0,0,0,0,0,0,0,0,0,0,2004
80439,0,0,0,0,0,0,0,0,0,0,2004
80440,0,0,0,0,0,0,0,0,0,0,2004
80441,20,26,15,6,0,0,0,0,0,0,2004
80442,23,23,23,23,23,23,23,23,23,23,2004
80443,5,5,5,5,5,5,5,5,5,5,2004
80444,0,0,0,0,0,0,0,0,0,0,2004
80445,0,0,0,0,0,0,0,0,0,0,2004
80446,6,6,6,6,6,6,6,6,6,6,2004
80447,0,0,0,0,0,0,0,0,0,0,2004
80448,0,9,0,0,0,0,0,0,0,0,2004
80449,0,0,0,0,0,0,14,19,0,0,2004
80450,0,0,7,0,0,0,0,0,0,0,2004
80451,0,0,16,0,0,0,0,0,7,0,2004
80452,14,14,14,14,14,14,14,14,14,14,2004
80453,14,11,0,0,0,13,0,21,15,0,2004
80454,0,0,0,0,0,0,0,0,0,0,2004
80455,28,28,28,28,28,28,28,28,28,28,2004
80456,21,21,21,21,21,21,21,21,21,21,2004
80457,26,26,26,26,26,26,26,26,26,26,2004
80458,0,0,0,0,0,0,0,0,0,31,2004
80459,0,0,27,20,29,0,0,4,0,0,2004
80460,27,27,27,27,27,27,27,27,27,27,2004
80461,0,0,0,0,0,0,0,0,0,0,2004
80462,0,0,0,0,0,0,0,0,0,10,2004
80463,24,24,24,24,24,24,24,24,24,24,2004
80464,0,0,0,0,0,0,0,0,0,0,2004
80465,0,0,0,0,0,0,0,0,0,0,2004
80466,0,0,0,0,0,0,0,0,0,0,2004
80467,0,0,0,0,0,0,0,0,0,0,2004
80468,1,1,1,1,1,1,1,1,1,1,2004
80469,0,0,0,0,0,0,0,0,0,0,2004
80470,0,0,0,14,0,0,0,0,0,0,2004
80471,12,12,12,12,12,12,12,12,12,12,2004
80472,0,0,0,0,0,0,0,0,0,0,2004
80473,1,1,1,1,1,1,1,1,1,7,2004
80474,0,0,0,0,0,0,0,0,0,0,2004
80475,14,14,14,14,14,14,14,14,14,14,2004
80476,0,0,18,0,20,0,0,0,0,0,2004
80477,20,0,0,0,0,0,0,8,22,20,2004
80478,0,0,0,7,0,0,17,0,0,0,2004
80479,8,0,0,0,0,0,0,8,0,0,2004
80480,16,15,9,8,0,24,8,0,22,15,2004
80481,0,0,0,0,0,0,0,0,0,0,2004
80482,0,0,0,0,0,0,0,0,0,0,2004
80483,25,25,25,25,25,25,25,25,25,25,2004
80484,0,0,0,0,0,0,31,0,0,12,2004
80485,5,0,0,17,0,0,0,0,0,0,2004
80486,0,0,0,0,0,0,7,0,0,11,2004
80487,26,26,26,26,26,26,26,26,26,26,2004
80488,16,16,16,16,16,16,16,16,16,16,2004
80489,24,24,24,24,24,24,24,24,24,24,2004
80490,29,29,29,29,29,29,29,29,29,29,2004
80491,0,0,0,0,0,0,0,0,0,0,2004
80492,5,21,18,20,8,9,23,0,9,4,2004
80493,15,15,15,15,17,15,15,15,15,16,2004
80494,0,0,0,25,0,0,0,0,20,0,2004
80495,0,0,0,0,0,0,0,0,0,0,2004
80496,14,0,0,0,25,0,0,0,0,0,2004
80497,20,30,15,18,42,8,11,10,7,11,2004
80498,0,0,0,0,0,0,0,0,12,0,2004
80499,15,15,15,15,15,15,15,15,15,15,2004
80500,0,0,23,0,0,0,0,0,12,0,2004
80501,23,23,17,17,17,24,20,17,17,17,2004
80502,0,0,0,0,0,0,0,0,0,0,2004
80503,0,0,0,0,0,0,0,0,0,0,2004
80504,0,0,0,0,13,0,14,0,0,0,2004
80505,14,32,0,8,7,16,11,10,30,0,2004
80506,0,0,0,0,0,0,0,10,0,0,2004
80507,0,0,0,0,0,0,11,0,0,0,2004
80508,5,0,0,0,0,17,0,0,0,19,2004
80509,0,0,0,0,0,0,0,0,0,0,2004
80510,0,0,0,0,0,0,0,0,0,0,2004
80511,0,0,0,0,0,0,0,0,0,0,2004
80512,23,23,23,23,23,23,23,23,23,23,2004
80513,0,0,0,0,0,0,0,0,0,0,2004
80514,22,22,22,22,22,22,22,22,22,22,2004
80515,21,21,21,21,21,21,21,21,21,21,2004
80516,9,22,15,19,21,17,25,25,20,40,2004
80517,0,0,0,0,0,0,0,0,0,0,2004
80518,23,20,25,23,13,23,9,17,22,9,2004
80519,6,20,18,23,12,15,17,25,14,9,2004
80520,0,0,0,0,0,0,0,0,0,0,2004
80521,24,24,24,24,24,24,24,24,24,24,2004
80522,0,0,0,0,0,0,0,0,0,0,2004
80523,0,0,0,10,0,0,0,0,0,0,2004
80524,0,0,0,0,0,0,0,0,0,0,2004
80525,13,22,16,17,5,9,21,0,5,12,2004
80526,9,0,0,0,12,0,25,0,0,10,2004
80527,0,22,9,0,0,0,0,0,2,0,2004
80528,0,13,0,0,0,0,26,0,6,0,2004
80529,15,34,0,16,0,0,20,18,23,32,2004
80530,22,0,0,0,0,28,13,0,0,0,2004
80531,0,0,0,0,0,0,0,0,0,0,2004
80532,0,0,0,0,0,0,0,0,0,8,2004
80533,0,0,0,0,0,0,0,0,0,0,2004
80534,0,0,0,0,0,0,0,0,0,0,2004
80535,0,0,0,0,0,0,0,0,0,0,2004
80536,0,0,0,0,17,14,0,0,17,11,2004
80537,0,0,0,0,0,15,0,0,0,0,2004
80538,0,0,0,0,0,0,0,26,0,0,2004
80539,0,0,0,0,0,0,0,0,0,0,2004
80540,0,0,0,0,0,0,0,0,0,0,2004
80541,14,14,14,14,14,14,14,14,14,14,2004
80542,0,0,0,0,0,0,0,0,0,0,2004
80543,28,28,28,28,28,33,28,28,28,29,2004
80544,23,23,23,23,23,23,23,23,23,23,2004
80545,0,0,19,12,0,0,0,0,0,13,2004
80546,17,17,17,17,17,17,17,17,17,17,2004
80547,28,28,28,28,28,28,28,28,28,28,2004
80548,0,0,0,0,0,0,0,0,0,0,2004
80549,0,0,0,0,0,0,0,0,0,0,2004
80550,0,0,0,0,0,0,0,0,0,0,2004
80551,23,23,23,23,23,23,23,23,23,23,2004
80552,8,8,8,8,8,8,8,8,8,8,2004
80553,0,0,0,0,0,0,0,0,0,0,2004
80554,0,0,0,0,0,0,0,0,0,0,2004
80555,0,0,0,11,0,0,0,0,0,0,2004
80556,0,0,0,0,0,0,0,0,0,7,2004
80557,0,0,0,0,0,0,0,0,0,0,2004
80558,0,0,0,0,0,0,22,0,0,6,2004
80559,0,0,0,0,0,0,0,0,0,0,2004
80560,0,0,0,0,0,21,0,0,0,0,2004
80561,13,11,11,9,10,8,16,12,0,10,2004
80562,0,0,0,0,0,0,0,0,7,10,2004
80563,0,0,0,0,0,0,0,0,0,0,2004
80564,26,26,26,26,26,26,26,26,26,26,2004
80565,0,15,0,0,0,0,0,0,0,0,2004
80566,0,0,0,0,0,0,0,0,0,0,2004
80567,0,0,8,7,0,0,0,14,0,8,2004
80568,29,29,29,29,29,29,29,29,29,29,2004
80569,0,0,0,0,0,0,0,0,0,0,2004
80570,10,0,18,18,0,0,0,0,0,12,2004
80571,0,0,0,0,0,10,0,18,0,0,2004
80572,0,33,0,0,0,0,0,0,0,0,2004
80573,0,0,0,0,0,0,0,0,0,0,2004
80574,14,14,14,14,14,14,14,14,14,14,2004
80575,0,0,0,0,0,0,0,0,0,0,2004
80576,0,0,0,0,0,0,17,0,0,0,2004
80577,0,0,0,0,0,0,0,0,0,0,2004
80578,16,0,17,17,20,18,10,11,11,7,2004
80579,17,12,11,16,13,22,13,24,26,23,2004
80580,18,18,18,18,18,18,18,18,18,18,2004
80581,0,0,0,0,0,0,0,0,0,0,2004
80582,0,0,0,0,0,18,0,0,0,0,2004
80583,0,0,0,0,16,4,10,0,0,0,2004
80584,13,13,13,13,13,13,13,13,13,13,2004
80585,0,0,0,0,0,0,0,0,0,0,2004
80586,1,1,1,1,1,1,1,1,1,1,2004
80587,0,0,0,0,32,0,0,18,0,0,2004
80588,21,21,21,21,21,21,21,21,21,21,2004
80589,0,0,0,0,0,0,0,0,0,0,2004
80590,27,27,27,27,27,27,27,27,27,27,2004
80591,0,0,0,0,0,0,7,0,0,0,2004
80592,0,0,0,0,0,0,0,0,0,0,2004
80593,21,21,21,21,21,21,21,21,21,25,2004
80594,33,33,33,33,33,33,33,33,33,33,2004
80595,0,0,0,0,0,0,0,0,0,0,2004
80596,0,0,0,0,0,0,0,0,0,0,2004
80597,0,14,0,0,0,0,0,14,0,11,2004
90001,0,0,0,0,0,0,0,0,0,0,2004
90002,0,0,0,0,0,0,0,0,0,0,2004
90003,0,0,0,0,0,0,0,0,0,0,2004
90004,19,19,19,19,19,19,19,19,19,19,2004
90005,0,0,0,0,0,0,0,0,0,0,2004
90006,29,29,29,29,29,29,29,29,29,29,2004
90007,0,0,0,0,0,0,0,0,0,0,2004
90008,25,25,25,25,25,25,25,25,25,25,2004
90009,20,20,20,20,20,20,20,20,20,20,2004
90010,0,0,0,0,0,0,0,0,0,0,2004
90011,0,0,0,0,0,0,0,0,0,0,2004
90012,0,0,0,0,0,0,0,0,0,0,2004
90013,0,0,0,0,0,0,0,0,0,0,2004
90014,0,0,0,0,0,0,0,0,18,0,2004
90015,0,0,0,0,0,0,0,0,0,0,2004
90016,27,9,15,22,19,16,22,21,29,37,2004
90017,0,0,0,0,0,0,0,0,4,0,2004
90018,0,0,0,0,0,0,0,0,0,0,2004
90019,13,0,0,0,0,0,0,0,0,0,2004
90020,20,20,20,20,20,20,20,20,20,20,2004
90021,19,19,19,19,19,19,19,19,19,19,2004
90022,0,0,0,0,0,0,0,0,0,0,2004
90023,14,14,14,14,14,14,14,14,14,14,2004
90024,0,0,0,0,0,0,0,0,0,0,2004
90025,0,0,14,12,20,9,22,0,15,0,2004
90026,0,0,0,0,0,0,0,0,0,0,2004
90027,23,23,23,23,23,23,23,23,23,23,2004
90028,7,7,7,7,7,7,7,7,7,7,2004
90029,36,36,36,36,36,36,36,36,36,36,2004
90030,0,0,0,0,0,7,0,0,0,15,2004
90031,0,0,0,0,0,0,0,0,0,0,2004
90032,15,15,15,15,15,15,15,15,15,15,2004
90033,0,0,0,0,0,0,0,0,0,0,2004
90034,0,0,0,0,0,0,0,0,0,0,2004
90035,0,0,0,0,0,0,0,0,0,0,2004
90036,0,0,0,0,0,0,0,0,0,0,2004
90037,0,0,0,0,0,0,0,0,0,0,2004
90038,20,6,0,0,0,8,26,0,9,0,2004
90039,0,0,0,0,0,0,0,0,0,0,2004
90040,21,21,21,21,21,21,21,21,21,21,2004
90041,8,8,8,8,8,8,8,8,8,8,2004
90042,0,0,0,0,0,0,0,0,0,0,2004
90043,2,15,2,2,2,2,2,2,2,8,2004
90044,3,3,3,6,3,3,3,10,16,3,2004
90045,15,15,15,15,15,15,15,15,15,15,2004
90046,9,9,9,9,9,9,9,9,9,9,2004
90047,29,35,29,29,34,29,29,29,29,29,2004
90048,12,0,11,0,25,0,33,33,5,0,2004
90049,0,0,0,0,0,0,0,0,0,0,2004
90050,17,17,17,17,17,24,17,17,17,17,2004
90051,0,11,0,0,0,0,0,0,0,0,2004
90052,0,0,0,13,19,13,0,0,10,0,2004
90053,11,11,11,11,11,11,11,11,11,11,2004
90054,16,16,16,16,16,16,16,16,16,16,2004
90055,0,0,0,0,0,0,0,0,0,0,2004
90056,0,0,0,0,0,0,0,0,0,0,2004
90057,0,0,0,0,0,0,0,0,0,0,2004
90058,0,0,0,0,0,0,0,0,0,0,2004
90059,0,0,0,0,0,0,0,0,0,0,2004
90060,0,0,0,0,0,0,0,0,0,0,2004
90061,36,15,21,14,9,23,32,0,21,24,2004
90062,10,6,27,25,25,0,17,23,11,17,2004
90063,0,0,0,7,0,0,0,0,0,0,2004
90064,21,18,0,0,0,0,0,0,0,0,2004
90065,17,0,12,12,0,0,15,0,20,0,2004
90066,33,33,33,33,33,33,33,33,33,33,2004
90067,35,35,35,35,35,35,35,35,35,35,2004
90068,0,0,15,0,0,0,0,0,12,20,2004
90069,0,0,0,0,0,0,0,0,25,0,2004
90070,0,6,17,0,0,15,0,0,14,18,2004
90071,0,2,0,0,0,0,0,0,13,0,2004
90072,0,0,0,0,0,0,0,0,0,0,2004
90073,0,0,0,6,12,0,0,0,0,6,2004
90074,0,0,0,0,0,0,0,0,0,0,2004
90075,0,0,0,8,12,37,0,0,12,0,2004
90076,0,9,10,17,5,11,23,17,18,12,2004
90077,18,18,18,18,18,18,18,18,18,18,2004
90078,0,0,0,0,0,0,0,0,0,0,2004
90079,0,0,0,0,0,16,0,0,16,0,2004
90080,3,3,3,3,3,3,3,3,3,3,2004
90081,0,0,0,0,0,0,0,0,0,0,2004
90082,0,0,0,0,0,0,0,0,0,0,2004
90083,0,0,0,0,0,0,0,0,0,0,2004
90084,24,24,24,24,24,24,24,24,24,24,2004
90085,13,13,13,13,13,13,13,13,13,13,2004
90086,35,35,35,35,35,35,35,35,35,35,2004
90087,0,0,0,0,0,0,0,0,0,0,2004
90088,0,0,0,0,0,0,0,0,0,0,2004
90089,0,0,0,0,0,0,0,0,0,0,2004
90090,15,0,16,0,0,0,0,0,0,0,2004
90091,8,8,8,8,8,8,8,8,8,8,2004
90092,23,23,23,23,23,23,23,23,23,23,2004
90093,34,34,34,34,34,34,34,34,34,34,2004
90094,27,27,27,27,27,27,27,27,27,27,2004
90095,0,5,0,10,0,12,0,0,0,0,2004
90096,0,0,12,0,17,26,13,0,32,0,2004
90097,0,0,0,0,0,0,0,0,0,0,2004
90098,0,0,23,0,0,0,0,0,0,0,2004
90099,0,0,9,11,0,11,34,19,0,0,2004
90100,0,31,18,13,28,8,7,13,16,16,2004
90101,38,38,38,38,38,38,38,38,38,38,2004
90102,0,0,0,0,0,0,0,0,0,0,2004
90103,14,14,14,14,14,14,14,14,14,14,2004
90104,53,53,53,53,53,53,53,53,53,53,2004
90105,0,0,0,0,0,0,0,0,0,0,2004
90106,11,11,11,11,11,11,11,11,11,11,2004
90107,0,0,0,0,0,0,0,0,0,0,2004
90108,0,0,0,0,0,0,0,0,0,0,2004
90109,0,0,10,0,0,0,10,13,0,0,2004
90110,0,0,0,0,0,0,0,0,0,0,2004
90111,24,24,24,24,24,24,24,24,24,24,2004
90112,13,13,13,13,13,13,13,13,13,13,2004
90113,0,0,35,36,24,19,24,0,18,29,2004
90114,0,13,19,5,0,7,24,22,26,17,2004
90115,19,13,8,23,11,12,0,4,24,0,2004
90116,0,0,0,0,0,0,0,0,0,0,2004
90117,0,0,0,0,0,0,0,10,0,0,2004
90118,15,15,15,15,15,15,15,15,15,15,2004
90119,0,0,0,21,0,0,0,0,0,4,2004
90120,0,19,27,16,16,2,13,0,21,0,2004
90121,2,2,2,2,2,2,2,2,2,2,2004
90122,14,14,14,14,14,14,14,14,14,14,2004
90123,0,0,0,0,0,0,0,0,0,0,2004
90124,0,15,0,0,0,0,0,0,0,0,2004
90125,0,0,0,0,0,20,0,25,0,12,2004
90126,9,9,9,9,9,9,9,9,9,9,2004
90127,0,0,0,0,0,0,0,0,0,0,2004
90128,12,12,12,12,12,12,12,12,12,12,2004
90129,22,31,0,5,15,10,0,18,0,12,2004
90130,28,28,28,28,28,28,28,28,28,28,2004
90131,0,0,0,0,0,0,0,0,0,0,2004
90132,0,0,0,0,0,0,0,0,0,0,2004
90133,20,20,20,20,20,20,20,20,20,20,2004
90134,12,12,12,12,12,12,12,12,12,12,2004
90135,0,0,0,0,0,0,0,33,0,0,2004
90136,0,0,0,0,0,0,0,0,0,0,2004
90137,0,15,0,0,0,11,0,0,0,0,2004
90138,0,0,0,0,0,0,0,9,0,0,2004
90139,0,0,0,0,0,0,0,0,0,0,2004
90140,11,0,17,0,0,10,0,0,0,14,2004
90141,0,0,0,5,0,9,10,5,0,0,2004
90142,0,0,15,0,0,0,0,0,0,6,2004
90143,0,0,0,0,0,0,0,0,0,0,2004
90144,17,17,17,17,17,17,19,17,17,17,2004
90145,13,13,13,13,13,13,13,13,13,13,2004
90146,20,20,20,20,20,20,20,20,20,20,2004
90147,13,13,13,13,13,13,13,13,13,13,2004
90148,23,23,23,23,23,23,23,23,23,23,2004
90149,20,20,20,20,20,20,20,20,20,20,2004
90150,0,0,0,0,0,0,0,0,0,0,2004
90151,0,0,0,0,0,0,0,0,0,0,2004
90152,0,7,16,18,24,0,17,18,9,14,2004
90153,0,0,0,0,0,0,0,0,0,0,2004
90154,20,20,20,20,20,20,20,20,20,20,2004
90155,12,12,12,12,12,12,12,12,12,12,2004
90156,21,21,21,21,21,21,21,21,21,21,2004
90157,0,0,0,0,0,0,0,0,0,0,2004
90158,15,15,15,15,15,15,15,15,15,15,2004
90159,0,0,0,0,0,0,0,0,0,0,2004
90160,22,22,22,22,22,22,22,22,22,22,2004
90161,22,22,22,22,22,22,22,22,22,22,2004
90162,0,0,0,0,0,0,0,0,0,0,2004
90163,0,0,0,0,0,0,0,0,0,0,2004
90164,0,0,0,0,0,0,0,0,8,14,2004
90165,0,0,0,0,0,0,0,0,0,0,2004
90166,0,0,0,0,0,0,0,0,0,0,2004
90167,0,0,0,17,0,0,0,0,0,0,2004
90168,0,0,0,0,0,0,0,0,0,0,2004
90169,8,8,16,8,8,24,8,12,10,8,2004
90170,0,0,0,0,0,0,0,0,0,0,2004
90171,0,0,0,8,0,0,0,11,0,0,2004
90172,31,27,8,9,0,9,31,15,0,11,2004
90173,21,21,21,21,21,21,21,21,21,21,2004
90174,0,9,10,16,0,0,8,0,0,0,2004
90175,0,0,0,0,0,0,0,0,0,0,2004
90176,13,27,18,12,10,20,11,15,4,19,2004
90177,0,0,0,0,0,0,0,0,0,0,2004
90178,0,0,0,0,0,0,0,0,0,0,2004
90179,0,0,0,0,0,0,0,0,0,0,2004
90180,0,0,29,0,4,0,0,0,16,22,2004
90181,16,0,0,0,0,0,6,0,0,0,2004
90182,0,23,22,21,26,0,32,0,14,12,2004
90183,19,0,14,0,17,20,0,27,5,0,2004
90184,0,28,15,27,14,0,0,8,11,0,2004
90185,38,0,0,0,15,14,18,21,3,14,2004
90186,0,0,0,0,0,0,0,0,0,16,2004
90187,0,0,0,0,0,0,0,0,10,0,2004
90188,0,0,0,0,0,0,0,0,0,0,2004
90189,0,0,0,0,0,24,0,0,0,0,2004
90190,12,17,29,28,0,15,10,0,0,18,2004
90191,0,0,0,4,0,0,0,0,0,0,2004
90192,12,12,12,12,12,12,12,12,12,12,2004
90193,0,0,0,19,14,0,28,0,0,0,2004
90194,0,0,0,0,0,0,0,0,0,0,2004
90195,16,16,16,16,16,16,16,16,16,16,2004
90196,0,0,0,0,0,0,0,0,0,0,2004
90197,18,18,18,18,18,18,18,18,18,18,2004
90198,13,0,0,21,0,9,0,0,0,0,2004
90199,16,18,4,8,4,17,10,11,19,11,2004
90200,10,10,10,10,10,10,10,10,10,10,2004
90201,0,0,10,0,0,0,0,0,0,12,2004
90202,16,35,20,18,0,0,19,5,24,23,2004
90203,19,19,19,19,19,19,19,19,19,19,2004
90204,32,16,21,19,25,29,16,22,23,22,2004
90205,0,0,0,0,0,0,0,0,0,0,2004
90206,0,0,0,0,0,0,0,0,0,0,2004
90207,0,0,0,5,0,0,0,23,13,0,2004
90208,0,0,0,0,0,0,0,0,0,0,2004
90209,0,0,0,0,0,0,0,19,0,0,2004
90210,0,0,12,21,0,0,0,0,0,0,2004
90211,4,4,4,4,4,4,4,4,4,4,2004
90212,17,17,17,17,17,17,17,17,17,17,2004
90213,16,0,17,9,5,19,0,10,11,0,2004
90214,8,0,13,21,0,0,2,0,0,0,2004
90215,0,0,0,0,0,0,0,0,0,0,2004
90216,42,13,0,37,0,35,0,36,0,13,2004
90217,0,0,19,0,0,0,0,0,13,31,2004
90218,0,0,0,0,0,0,0,2,0,0,2004
90219,0,0,6,20,0,0,0,0,0,0,2004
90220,0,0,0,0,0,0,0,0,0,0,2004
90221,0,0,22,0,0,0,22,0,0,0,2004
90222,0,0,0,0,0,0,0,0,0,0,2004
90223,11,11,11,11,11,11,11,11,11,11,2004
90224,20,12,24,7,19,0,9,15,11,15,2004
90225,15,15,15,15,15,15,15,15,15,15,2004
90226,0,0,6,0,14,0,0,0,32,25,2004
90227,15,31,21,0,31,16,19,0,40,23,2004
90228,0,0,0,0,0,0,0,0,0,0,2004
90229,18,14,20,14,13,6,12,34,12,8,2004
90230,0,0,0,0,0,0,0,0,0,0,2004
90231,0,0,0,0,0,0,0,0,0,0,2004
90232,12,12,12,12,12,12,12,12,12,12,2004
90233,7,7,7,7,7,7,7,7,7,7,2004
90234,16,16,16,16,16,16,16,16,16,16,2004
90235,0,0,8,21,27,22,7,0,28,12,2004
90236,14,14,15,27,15,14,25,23,14,14,2004
90237,14,14,14,14,14,14,14,14,14,14,2004
90238,0,0,0,0,0,0,0,0,0,0,2004
90239,0,0,0,0,0,0,0,0,15,0,2004
90240,15,17,0,4,0,0,26,0,0,0,2004
90241,14,0,7,0,18,0,21,0,0,0,2004
90242,0,0,0,0,0,0,0,0,0,0,2004
90243,19,12,18,12,20,18,0,34,17,12,2004
90244,0,0,0,0,0,0,0,0,0,0,2004
90245,0,0,11,31,0,0,0,0,0,0,2004
90246,20,20,20,20,20,20,20,20,20,20,2004
90247,8,7,21,12,17,12,17,8,12,18,2004
90248,13,0,7,0,0,0,0,40,0,0,2004
90249,14,20,15,26,16,11,10,16,13,13,2004
90250,13,13,13,13,13,13,13,13,13,13,2004
90251,0,0,0,0,0,0,0,18,0,0,2004
90252,0,0,0,0,0,0,0,0,0,0,2004
90253,22,0,20,0,0,0,13,0,0,0,2004
90254,16,0,0,5,0,11,7,0,22,0,2004
90255,0,0,0,0,0,0,0,0,0,0,2004
90256,6,0,0,16,0,21,0,0,0,0,2004
90257,14,18,17,38,11,13,11,20,28,16,2004
90258,0,0,0,0,0,12,0,0,0,0,2004
90259,0,0,0,0,0,0,0,0,0,15,2004
90260,0,26,15,0,0,0,12,0,0,0,2004
90261,0,0,0,5,0,0,0,30,0,0,2004
90262,0,0,0,0,0,0,0,0,0,0,2004
90263,0,0,0,0,0,0,0,0,0,0,2004
90264,16,14,5,13,15,15,18,5,6,11,2004
90265,16,16,19,0,12,0,0,0,0,0,2004
90266,0,0,0,0,0,0,0,0,0,0,2004
90267,0,0,0,0,0,0,5,0,0,9,2004
90268,0,0,0,16,15,0,26,0,0,8,2004
90269,17,17,14,0,17,0,0,10,0,16,2004
90270,19,15,10,0,14,0,6,13,11,22,2004
90271,0,0,0,0,0,0,0,0,0,0,2004
90272,5,0,0,6,11,14,15,13,13,0,2004
90273,0,26,20,0,0,6,9,0,0,17,2004
90274,0,18,0,16,28,0,18,0,14,0,2004
90275,0,0,0,0,0,0,0,0,0,0,2004
90276,0,0,0,0,22,0,9,12,0,0,2004
90277,0,14,0,49,0,0,0,0,0,0,2004
90278,0,0,0,15,11,0,0,0,8,35,2004
90279,0,16,8,9,28,0,0,16,2,10,2004
90280,0,0,0,0,0,0,0,0,0,0,2004
100001,0,0,0,0,0,8,0,0,0,0,2004
100002,0,0,0,0,0,0,0,0,0,0,2004
100003,18,18,18,18,18,18,18,18,18,18,2004
100004,0,0,0,0,0,0,0,0,0,0,2004
100005,25,25,25,25,25,25,25,25,25,25,2004
100006,15,15,15,15,15,15,15,15,15,15,2004
100007,15,15,15,15,15,15,15,15,15,15,2004
100008,0,0,0,0,0,0,0,0,0,0,2004
100009,0,0,0,0,0,0,0,0,0,0,2004
100010,0,0,0,0,0,0,0,0,0,0,2004
100011,0,0,0,0,0,0,0,0,0,0,2004
100012,22,22,22,22,22,22,22,22,22,22,2004
100013,0,0,0,0,0,0,0,0,0,0,2004
100014,0,0,0,0,0,0,0,0,0,0,2004
100015,0,0,0,0,0,0,0,0,3,0,2004
100016,19,19,19,19,19,19,19,19,19,19,2004
100017,0,0,0,0,0,0,0,0,0,0,2004
100018,0,0,0,0,0,0,0,0,0,0,2004
100019,24,24,24,24,24,24,24,24,24,24,2004
100020,5,5,5,5,5,5,5,5,5,5,2004
100021,0,0,0,0,0,0,0,0,0,0,2004
100022,0,0,0,0,0,0,0,0,0,0,2004
100023,0,29,0,0,12,21,0,0,0,0,2004
100024,25,25,25,25,25,25,25,25,25,25,2004
100025,0,0,0,0,0,0,0,0,0,0,2004
100026,0,0,0,0,0,0,0,0,0,0,2004
100027,0,0,0,0,13,0,0,0,0,0,2004
100028,0,0,0,0,0,0,0,0,13,18,2004
100029,10,10,10,10,10,10,10,10,10,10,2004
100030,22,22,22,22,22,22,22,22,22,22,2004
100031,0,0,0,0,0,0,0,0,0,0,2004
100032,19,14,20,21,15,39,13,14,22,0,2004
100033,0,0,0,0,0,0,0,0,0,0,2004
100034,0,0,0,0,0,0,23,0,0,0,2004
100035,0,0,0,0,0,0,0,0,0,0,2004
100036,0,0,0,0,0,0,0,0,0,0,2004
100037,0,0,0,0,0,0,0,0,0,0,2004
100038,14,14,14,14,14,14,14,14,14,14,2004
100039,2,2,2,2,2,2,2,2,2,2,2004
100040,0,0,0,0,0,0,0,0,0,0,2004
100041,0,0,0,0,0,0,0,11,0,0,2004
100042,17,17,17,17,17,17,17,17,17,17,2004
100043,32,32,32,32,32,32,32,32,32,32,2004
100044,27,27,27,27,27,27,27,27,27,27,2004
100045,10,0,0,0,0,0,0,0,0,0,2004
100046,0,0,0,0,0,0,0,0,0,0,2004
100047,0,0,0,0,0,0,0,0,0,0,2004
100048,11,11,11,11,11,11,11,11,11,11,2004
100049,18,18,18,18,18,18,18,18,18,18,2004
100050,0,0,0,0,0,0,0,0,0,0,2004
100051,0,0,0,0,0,0,0,0,0,0,2004
100052,0,0,0,0,0,0,0,0,0,0,2004
100053,0,0,0,0,0,0,0,0,0,0,2004
100054,0,0,0,0,0,0,0,0,0,0,2004
100055,0,0,0,0,0,0,0,0,0,0,2004
100056,8,8,8,8,8,8,8,8,8,8,2004
100057,0,0,0,0,0,0,0,0,0,0,2004
100058,0,0,0,0,0,0,0,0,0,0,2004
100059,33,33,33,33,33,33,33,33,33,33,2004
100060,0,0,0,0,0,0,0,0,0,0,2004
100061,0,0,0,0,0,0,0,0,0,0,2004
100062,0,8,0,0,0,0,9,0,16,0,2004
100063,0,0,0,0,0,0,0,0,0,0,2004
100064,8,8,8,8,8,8,8,8,8,8,2004
100065,22,22,22,22,22,22,22,22,22,22,2004
100066,26,26,26,26,26,26,26,26,26,26,2004
100067,0,0,0,0,0,0,0,0,0,0,2004
100068,0,0,0,0,0,0,0,0,0,0,2004
100069,26,26,26,26,26,26,26,26,26,26,2004
100070,20,0,0,0,0,0,0,0,0,0,2004
100071,0,0,0,0,0,0,0,0,0,0,2004
100072,14,14,14,14,14,14,14,14,14,14,2004
100073,0,0,0,0,0,0,0,0,0,0,2004
100074,0,0,0,0,0,0,0,0,0,0,2004
100075,17,17,17,17,17,17,17,17,17,17,2004
100076,0,0,0,0,0,0,0,0,12,0,2004
100077,0,0,0,0,0,0,2,0,0,0,2004
100078,0,0,0,0,0,0,0,0,0,0,2004
