A_AGE1,A_AGE2,A_AGE3,A_AGE4,A_AGE5,A_AGE6,A_AGE7,A_AGE8,A_AGE9,ST_CASE,VEH_NO,PER_NO,YEAR,A_PTYPE,A_REST,A_ALCTES,A_HISP,A_RCAT,A_HRACE,A_EJECT,A_PERINJ,A_LOC
3,4,7,4,4,4,6,2,2,370490,1,2,2014,2,1,2,2,1,1,1,1,1
3,5,9,6,6,6,8,4,2,370491,0,1,2014,3,3,3,1,2,3,1,1,3
3,5,8,5,5,5,7,3,2,370491,1,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,370493,1,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,370493,2,1,2014,1,1,1,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,370493,3,1,2014,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,370493,4,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,370494,0,1,2014,4,3,2,1,7,8,1,1,3
3,5,8,5,5,5,7,3,2,370494,1,1,2014,1,1,2,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,370496,1,1,2014,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,370496,2,1,2014,1,1,1,1,2,3,1,1,1
3,4,7,4,4,4,6,2,2,370497,1,1,2014,1,1,2,1,1,2,1,1,1
5,6,13,8,10,10,12,7,3,370497,1,2,2014,2,2,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,370498,1,1,2014,1,2,1,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,370498,2,1,2014,1,1,2,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,370498,2,2,2014,2,1,2,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,370499,1,1,2014,1,1,2,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,370500,1,1,2014,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,370500,2,1,2014,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,370500,2,2,2014,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,370500,2,3,2014,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,370500,2,4,2014,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,370501,1,1,2014,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,370501,2,1,2014,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,370502,1,1,2014,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,370504,0,1,2014,3,3,2,1,1,2,1,1,3
4,5,10,6,7,7,9,5,2,370504,1,1,2014,1,2,2,0,0,0,1,6,1
1,1,4,1,1,2,3,1,1,370505,0,1,2014,3,3,1,1,1,2,1,1,3
1,1,4,1,1,1,3,1,1,370505,0,2,2014,3,3,3,0,0,0,1,6,3
3,5,9,6,6,6,8,5,2,370505,1,1,2014,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,370506,1,1,2014,1,2,2,1,1,2,2,1,1
2,2,5,2,2,2,4,1,2,370506,1,2,2014,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,370507,0,1,2014,3,3,3,1,2,3,1,1,2
3,4,7,4,4,4,6,3,2,370507,1,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,370508,1,1,2014,1,1,2,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,370509,1,1,2014,1,1,2,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,370510,1,1,2014,1,1,2,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,370511,1,1,2014,1,2,1,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,370511,2,1,2014,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,370512,1,1,2014,1,1,3,1,4,5,1,1,1
2,2,5,2,2,2,4,1,2,370512,1,2,2014,2,1,5,1,4,5,1,1,1
2,2,5,2,2,2,4,1,2,370512,1,3,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,370512,1,4,2014,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,370513,1,1,2014,1,2,2,1,1,2,2,1,1
4,5,12,7,9,9,11,6,2,370514,1,1,2014,1,1,1,1,3,4,1,1,1
3,5,9,6,6,6,8,5,2,370515,1,1,2014,1,3,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,370515,2,1,2014,1,3,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,370515,2,2,2014,2,2,5,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,370517,1,1,2014,1,1,2,1,1,2,1,1,1
2,2,5,2,2,2,4,2,2,370518,1,1,2014,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,370518,1,2,2014,2,2,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,370518,1,3,2014,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,370518,2,1,2014,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,370519,1,1,2014,1,2,1,1,1,2,2,1,1
1,1,2,1,1,1,2,1,1,370520,0,1,2014,3,3,1,1,2,3,1,1,3
3,4,7,4,4,4,6,3,2,370520,1,1,2014,1,1,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,370520,1,2,2014,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,370521,1,1,2014,1,1,1,1,2,3,1,1,1
4,5,12,7,9,9,11,6,2,370522,1,1,2014,1,2,1,1,2,3,1,1,1
3,5,9,6,6,6,8,4,2,370523,1,1,2014,1,1,1,1,2,3,1,1,1
3,5,9,6,6,6,8,5,2,370523,2,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,370523,2,2,2014,2,2,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,370524,1,1,2014,1,1,1,2,7,1,1,1,1
1,1,4,1,1,1,3,1,1,370524,1,2,2014,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,370524,2,1,2014,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,370525,1,1,2014,1,1,1,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,370525,2,1,2014,1,3,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,370525,2,2,2014,2,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,370526,1,1,2014,1,1,2,1,2,3,1,1,1
4,5,10,6,7,7,9,6,2,370527,1,1,2014,1,1,5,1,2,3,1,1,1
3,5,9,6,6,6,8,4,2,370527,2,1,2014,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,370528,1,1,2014,1,2,2,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,370528,1,2,2014,2,2,2,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,370529,1,1,2014,1,1,1,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,370530,1,1,2014,1,1,2,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,370530,2,1,2014,1,1,1,1,2,3,1,1,1
3,5,9,6,6,6,8,5,2,370530,2,2,2014,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,370531,1,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,370531,2,1,2014,1,1,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,370532,0,1,2014,3,3,2,2,7,1,1,1,3
2,3,6,3,3,3,5,2,2,370532,1,1,2014,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,370533,1,1,2014,1,1,1,1,2,3,1,1,1
2,2,5,2,2,2,4,1,2,370533,1,2,2014,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,370533,2,1,2014,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,370533,2,2,2014,2,2,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,370534,1,1,2014,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,370535,0,1,2014,4,3,1,1,1,2,1,1,3
3,5,8,5,5,5,7,3,2,370535,1,1,2014,1,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,370536,1,1,2014,1,2,2,1,1,2,1,1,1
4,5,12,7,9,9,11,6,2,370537,1,1,2014,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,370537,2,1,2014,1,1,1,1,2,3,1,1,1
2,2,5,2,2,2,4,1,2,370537,2,2,2014,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,370537,2,3,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,370537,2,4,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,370538,0,1,2014,3,3,1,1,2,3,1,1,5
1,1,4,1,1,2,3,1,1,370538,1,1,2014,1,1,3,0,0,0,1,6,1
1,1,4,1,1,1,3,1,1,370538,1,2,2014,2,1,3,0,0,0,1,6,1
1,1,4,1,1,1,3,1,1,370538,1,3,2014,2,1,3,0,0,0,1,6,1
1,1,4,1,1,2,3,1,1,370538,1,4,2014,2,1,3,0,0,0,1,6,1
1,1,4,1,1,2,3,1,1,370538,1,5,2014,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,370539,1,1,2014,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,370539,2,1,2014,1,1,3,0,0,0,1,6,1
1,1,4,1,1,1,3,1,1,370539,2,2,2014,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,370540,1,1,2014,1,2,1,1,2,3,1,1,1
4,5,10,6,7,7,9,6,2,370541,1,1,2014,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,370541,1,2,2014,2,2,1,2,1,1,2,1,1
1,1,3,1,1,1,2,1,1,370541,1,3,2014,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,370542,1,1,2014,1,2,1,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,370543,1,1,2014,1,2,2,1,7,8,1,1,1
4,5,10,6,7,7,9,6,2,370543,2,1,2014,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,370544,1,1,2014,1,2,1,2,7,1,2,1,1
2,2,5,2,2,2,4,2,2,370544,1,2,2014,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,370545,1,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,370545,1,2,2014,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,370545,2,1,2014,1,1,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,370545,2,2,2014,2,1,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,370545,2,3,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,370546,1,1,2014,1,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,370547,1,1,2014,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,370547,2,1,2014,1,2,1,1,1,2,2,1,1
2,2,5,2,2,2,4,1,2,370548,1,1,2014,1,2,1,1,2,3,2,1,1
2,3,6,3,3,3,5,2,2,370548,1,2,2014,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,370549,1,1,2014,1,1,2,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,370549,2,1,2014,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,370550,1,1,2014,1,2,2,1,2,3,2,1,1
2,2,5,2,2,2,4,2,2,370551,1,1,2014,1,2,1,2,1,1,1,1,1
2,2,5,2,2,2,4,2,2,370552,1,1,2014,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,370552,2,1,2014,1,1,1,2,1,1,1,1,1
4,5,10,6,7,7,9,5,2,370552,3,1,2014,1,1,1,2,1,1,1,1,1
3,4,7,4,4,4,6,2,2,370553,1,1,2014,1,1,2,1,1,2,1,1,1
4,5,12,7,9,9,11,6,2,370553,1,2,2014,2,1,1,1,1,2,1,1,1
1,1,2,1,1,1,1,1,1,370553,1,3,2014,2,1,3,1,1,2,2,1,1
4,5,11,7,8,8,10,6,2,370553,2,1,2014,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,370553,2,2,2014,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,370554,1,1,2014,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,370554,1,2,2014,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,370555,0,1,2014,3,3,1,1,2,3,1,1,3
3,5,9,6,6,6,8,4,2,370555,1,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,370556,1,1,2014,1,2,2,1,2,3,1,1,1
3,5,8,5,5,5,7,4,2,370557,1,1,2014,1,2,2,1,1,2,2,1,1
1,1,3,1,1,1,3,1,1,370557,1,2,2014,2,2,3,0,0,0,2,6,1
1,1,3,1,1,1,3,1,1,370557,1,3,2014,2,2,3,0,0,0,2,6,1
1,1,3,1,1,1,2,1,1,370557,1,4,2014,2,2,3,0,0,0,2,6,1
3,4,7,4,4,4,6,3,2,370558,1,1,2014,1,2,1,1,1,2,1,1,1
4,5,12,7,9,9,11,6,2,370559,1,1,2014,1,1,1,1,1,2,2,1,1
2,3,6,3,3,3,5,2,2,370560,1,1,2014,1,1,2,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,370560,1,2,2014,2,1,2,1,2,3,1,1,1
3,5,9,6,6,6,8,4,2,370561,1,1,2014,1,1,1,2,7,1,1,1,1
1,1,1,1,1,1,1,1,1,370561,1,2,2014,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,1,1,1,370561,1,3,2014,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,370561,2,1,2014,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,370562,1,1,2014,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,370562,1,2,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,370562,1,3,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,370562,1,4,2014,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,370562,2,1,2014,1,1,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,370563,1,1,2014,1,1,2,2,7,1,2,1,1
2,2,5,2,2,2,4,1,2,370563,1,2,2014,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,370564,0,1,2014,3,3,1,1,2,3,1,1,3
2,3,6,3,3,3,5,2,2,370564,1,1,2014,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,370564,1,2,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,370565,1,1,2014,1,2,2,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,370566,1,1,2014,1,3,2,1,2,3,3,1,1
4,5,10,6,7,7,9,6,2,370567,1,1,2014,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,370567,2,1,2014,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,370567,2,2,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,370569,1,1,2014,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,370569,1,2,2014,2,2,2,1,2,3,2,1,1
2,3,6,3,3,3,5,2,2,370570,0,1,2014,3,3,1,1,1,2,1,1,3
4,5,10,6,7,7,9,5,2,370570,0,2,2014,3,3,4,0,0,0,1,6,3
3,5,9,6,6,6,8,4,2,370570,3,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,370571,0,1,2014,3,3,2,1,2,3,1,1,3
3,5,8,5,5,5,7,3,2,370571,1,1,2014,1,1,3,0,0,0,1,6,1
1,1,3,1,1,1,2,1,1,370572,0,1,2014,3,3,3,1,2,3,1,1,3
3,4,7,4,4,4,6,2,2,370572,1,1,2014,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,370573,1,1,2014,1,1,3,1,1,2,1,1,1
4,5,12,7,9,9,11,6,2,370574,1,1,2014,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,370574,1,2,2014,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,370574,2,1,2014,1,1,1,2,7,1,1,1,1
4,5,11,7,8,8,10,6,2,370574,3,1,2014,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,370575,1,1,2014,1,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,370575,2,1,2014,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,370576,1,1,2014,1,1,1,1,2,3,1,1,1
2,3,6,3,3,3,5,2,2,370576,2,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,370577,1,1,2014,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,370577,2,1,2014,1,1,1,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,370578,1,1,2014,1,2,2,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,370578,1,2,2014,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,370579,0,1,2014,3,3,1,1,1,2,1,1,4
3,4,7,4,4,4,6,2,2,370579,1,1,2014,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,370579,1,2,2014,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,1,1,1,370579,1,3,2014,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,370580,1,1,2014,1,1,1,1,2,3,1,1,1
4,5,11,7,8,8,10,6,2,370581,1,1,2014,1,1,1,1,2,3,1,1,1
3,5,9,6,6,6,8,5,2,370581,2,1,2014,1,1,1,1,2,3,1,1,1
3,5,8,5,5,5,7,3,2,370581,3,1,2014,1,1,1,1,2,3,1,1,1
3,5,8,5,5,5,7,4,2,370581,4,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,370582,1,1,2014,1,1,1,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,370582,1,2,2014,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,370582,2,1,2014,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,370583,1,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,370583,2,1,2014,1,1,1,1,2,3,1,1,1
2,2,5,2,2,2,4,1,2,370584,1,1,2014,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,370584,2,1,2014,1,1,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,370585,1,1,2014,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,370586,1,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,370586,2,1,2014,1,1,2,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,370587,1,1,2014,1,3,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,370587,2,1,2014,1,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,6,2,370588,1,1,2014,1,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,370588,1,2,2014,2,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,370588,2,1,2014,1,2,1,1,7,8,1,1,1
2,3,6,3,3,3,5,2,2,370589,1,1,2014,1,1,1,1,2,3,1,1,1
3,4,7,4,4,4,6,3,2,370589,2,1,2014,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,370589,2,2,2014,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,370590,1,1,2014,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,370590,1,2,2014,2,1,3,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,370591,1,1,2014,1,1,4,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,370591,2,1,2014,1,1,2,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,370592,0,1,2014,3,3,2,1,1,2,1,1,3
3,4,7,4,4,4,6,2,2,370592,1,1,2014,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,370593,1,1,2014,1,1,3,2,7,1,1,1,1
2,3,6,3,3,3,5,2,2,370593,2,1,2014,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,370593,2,2,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,370593,2,3,2014,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,370593,2,4,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,370593,2,5,2014,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,370594,0,1,2014,3,3,1,2,7,1,1,1,3
3,4,7,4,4,4,6,3,2,370594,1,1,2014,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,370595,0,1,2014,3,3,1,1,2,3,1,1,3
3,4,7,4,4,4,6,3,2,370595,1,1,2014,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,370595,1,2,2014,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,370595,1,3,2014,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,370595,1,4,2014,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,370595,1,5,2014,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,370596,1,1,2014,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,370596,2,1,2014,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,370596,2,2,2014,2,2,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,370597,1,1,2014,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,370597,2,1,2014,1,1,1,1,2,3,1,1,1
2,2,5,2,2,2,4,1,2,370598,1,1,2014,1,1,3,0,0,0,1,6,1
1,1,4,1,1,2,3,1,1,370598,1,2,2014,2,1,1,2,1,1,1,1,1
2,3,6,3,3,3,5,2,2,370599,0,1,2014,3,3,2,2,1,1,1,1,3
3,4,7,4,4,4,6,2,2,370599,1,1,2014,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,370600,0,1,2014,3,3,1,1,1,2,1,1,4
2,3,6,3,3,3,5,2,2,370600,1,1,2014,5,1,3,0,0,0,1,6,1
1,1,2,1,1,1,1,1,1,370600,1,2,2014,5,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,370600,1,3,2014,5,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,370600,2,1,2014,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,370600,2,2,2014,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,370601,1,1,2014,1,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,370602,1,1,2014,1,2,2,1,2,3,1,1,1
2,3,6,3,3,3,5,2,2,370603,1,1,2014,1,1,1,1,2,3,1,1,1
2,3,6,3,3,3,5,2,2,370603,2,1,2014,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,370604,1,1,2014,1,2,1,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,370604,1,2,2014,2,2,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,370604,2,1,2014,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,370605,1,1,2014,1,2,1,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,370605,1,2,2014,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,370605,2,1,2014,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,370606,1,1,2014,1,2,2,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,370606,1,2,2014,2,2,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,370607,1,1,2014,1,1,1,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,370608,1,1,2014,1,2,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,370608,2,1,2014,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,370608,2,2,2014,2,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,370608,2,3,2014,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,370608,3,1,2014,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,370608,3,2,2014,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,370609,1,1,2014,1,2,1,1,1,2,1,1,1
1,1,3,1,1,1,3,1,1,370609,1,2,2014,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,370609,1,3,2014,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,370609,1,4,2014,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,370609,1,5,2014,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,370609,2,1,2014,1,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,370609,2,2,2014,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,370610,1,1,2014,1,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,370610,2,1,2014,1,1,1,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,370611,0,1,2014,3,3,1,1,2,3,1,1,3
5,6,13,8,10,10,12,7,3,370611,1,1,2014,1,3,3,0,0,0,1,6,1
5,6,13,8,10,10,12,7,3,370611,2,1,2014,1,3,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,370612,1,1,2014,1,2,1,1,1,2,2,1,1
3,4,7,4,4,4,6,2,2,370613,1,1,2014,1,1,1,1,2,3,1,1,1
3,5,9,6,6,6,8,4,2,370613,1,2,2014,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,370613,2,1,2014,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,370613,2,2,2014,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,370613,2,3,2014,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,370613,2,4,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,370614,1,1,2014,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,370615,1,1,2014,1,1,1,2,4,1,1,1,1
3,5,9,6,6,6,8,4,2,370615,2,1,2014,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,370615,3,1,2014,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,370616,1,1,2014,1,1,2,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,370617,1,1,2014,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,370617,2,1,2014,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,370618,1,1,2014,1,2,1,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,370618,2,1,2014,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,370619,1,1,2014,1,1,1,0,0,0,1,6,1
1,1,2,1,1,1,1,1,1,370619,1,2,2014,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,370619,2,1,2014,1,2,1,2,7,1,2,1,1
3,5,8,5,5,5,7,4,2,370620,1,1,2014,1,2,1,2,1,1,2,1,1
