COUNTY,MONTH,DAY,HOUR,MINUTE,PERSONS,ROAD_FNC,ROUTE,REL_JUNC,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,HIT_RUN,WEATHER,C_M_ZONE,CF1,CF2,CF3,FATALS,DAY_WEEK,ST_CASE,CITY,YEAR,TWAY_ID,latitude,longitud
201,3,9,15,35,3,16,5,2,1,2,30,1,1,2,1,20,3,0,1,0,0,0,0,1,1,480486,3280,2003,BYWOOD,29.837561111,-95.29376667
201,3,9,23,24,3,11,1,1,3,5,60,1,1,1,1,0,0,0,1,0,0,0,0,1,1,480487,3280,2003,I-610,29.678205555999998,-95.40703056
257,3,10,15,45,2,5,8,1,1,2,55,2,1,2,1,0,0,1,1,0,0,0,0,1,2,480488,0,2003,FM1836,32.539308333,-96.19194167
435,3,12,17,45,1,1,1,1,2,2,75,1,1,2,1,0,0,0,1,0,0,0,0,1,4,480489,0,2003,I-10,30.5186,-100.4115917
453,3,12,21,53,2,6,4,1,1,2,40,1,1,2,2,0,0,0,5,0,0,0,0,2,4,480490,0,2003,RAMIREZ,30.248488889,-97.65786111
105,3,13,9,50,1,4,3,1,1,2,30,1,1,2,1,0,0,0,1,3,3,0,0,1,5,480491,5140,2003,SR-163,30.708161111,-101.20159720000001
117,3,13,10,0,2,6,4,1,1,2,60,1,1,5,1,0,0,0,1,0,6,0,0,1,5,480492,0,2003,G,34.974333333000004,-102.39519720000001
121,3,13,0,58,2,16,5,1,2,2,40,2,1,1,1,0,0,0,1,0,0,0,0,2,5,480493,1190,2003,MARSH,33.018875,-96.85696944
201,3,13,0,42,2,6,4,1,1,2,30,1,1,1,1,0,0,0,1,0,0,0,0,2,5,480494,0,2003,CARINLEIGH,29.856166666999997,-95.65480278
337,3,13,17,48,1,4,8,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,1,5,480495,0,2003,FM1749,33.461447222,-97.74924167
497,3,13,14,21,3,2,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480496,9997,2003,US-81,33.096583333000005,-97.47140833
29,3,14,20,5,4,13,8,1,5,4,50,1,1,2,1,0,0,2,1,0,0,0,0,2,6,480497,0,2003,FM78,29.4895,-98.33818611
201,3,14,0,50,4,6,4,2,1,2,30,1,1,1,1,20,3,0,5,0,0,0,0,1,6,480498,0,2003,FAIRBANKSWHITEOAK,29.870275,-95.52456111
203,3,14,14,58,1,3,3,1,1,4,70,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480499,0,2003,SR-43,32.450413889000004,-94.43626389
355,3,14,0,42,8,3,3,1,2,2,55,1,1,2,1,0,0,0,1,0,19,0,0,1,6,480500,240,2003,SR-361,27.898025,-97.13983333
423,3,14,9,30,2,3,3,1,1,2,70,2,1,2,1,0,0,0,1,0,0,0,0,1,6,480501,0,2003,SR-64,32.243269444,-95.04869167
439,3,14,14,5,2,13,3,1,2,3,45,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480502,3347,2003,SR-10,32.809177778,-97.19345833
479,3,14,23,12,5,11,1,1,3,3,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480503,3899,2003,I-35,27.567319444000002,-99.50253889
491,3,14,14,45,2,13,2,8,5,4,55,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480504,5990,2003,US-79,30.517730556,-97.65644167
37,3,15,19,5,2,13,2,1,1,4,40,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480505,6850,2003,US-82,33.434852778,-94.063475
113,3,15,2,50,4,13,8,1,4,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480506,1730,2003,SP348,32.866180555999996,-96.90503333
113,3,15,3,17,2,11,1,1,2,4,65,1,1,2,1,0,0,0,1,0,19,0,0,1,7,480507,2800,2003,I-20,32.676183333000004,-97.02915278
121,3,15,21,55,2,13,8,2,2,3,45,1,1,1,1,3,3,0,1,0,0,0,0,1,7,480508,3960,2003,BS121,33.019402778,-96.99295833
201,3,15,23,15,1,6,4,1,2,2,35,2,1,1,1,0,0,0,1,0,0,0,0,1,7,480509,0,2003,WESTHARDY,29.956513889,-95.38971944
257,3,15,2,24,4,2,2,1,2,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480510,2430,2003,US-80,32.741316667,-96.43731111
355,3,15,19,55,2,3,8,1,1,2,60,1,1,2,2,0,0,0,2,0,0,0,0,1,7,480511,0,2003,FM624,27.864180555999997,-97.68730833
419,3,15,23,22,1,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480512,0,2003,FM139,31.914966666999998,-93.99476667
439,3,15,8,50,2,16,5,1,2,3,35,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480513,2450,2003,MCCARTAVE,32.650630555999996,-97.366
453,3,15,18,8,4,3,3,1,1,4,65,1,1,2,1,0,0,0,1,0,0,0,0,2,7,480514,0,2003,SR-71,30.329786111,-98.02169444
469,3,15,15,14,2,4,2,2,1,2,70,1,1,2,2,20,3,0,2,1,0,0,0,1,7,480515,0,2003,US-59,28.76005,-97.08606944
485,3,15,0,15,2,2,2,2,1,4,60,1,1,2,1,20,3,0,1,0,0,0,0,1,7,480516,0,2003,US-82,33.858180556,-98.63773056
121,3,16,17,15,3,4,8,2,2,3,40,1,1,1,1,3,3,0,1,0,0,0,0,1,1,480517,2395,2003,FM1171,33.042208333000005,-97.04458889
213,3,16,1,10,5,2,2,1,1,4,65,1,1,2,1,0,0,0,1,0,0,0,0,2,1,480518,0,2003,US-175,32.247316667,-95.91336111
215,3,16,4,34,1,6,4,1,1,2,55,1,1,2,1,0,0,0,5,0,0,0,0,1,1,480519,0,2003,STEWART,26.269697221999998,-98.2922
215,3,16,22,45,3,14,8,1,1,2,55,1,1,2,1,0,0,0,1,1,0,0,0,1,1,480520,4650,2003,FM494,26.222325,-98.28389444
303,3,16,3,10,2,16,5,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480521,4140,2003,19TH,33.577913889,-101.8035389
441,3,16,14,48,3,11,7,2,1,2,55,1,1,2,1,20,3,0,1,0,0,0,0,1,1,480522,30,2003,I-20,32.470122222,-99.804675
121,3,17,14,50,1,6,4,1,1,2,35,1,1,4,1,0,0,0,1,0,0,0,0,1,2,480523,0,2003,DOYLE,33.321202778,-97.31456944
141,3,17,2,12,3,16,5,2,5,4,35,1,1,2,2,0,0,0,2,0,0,0,0,2,2,480524,2190,2003,LOMALAND,31.761902778000003,-106.32986670000001
201,3,17,4,20,1,16,5,1,3,5,65,1,1,1,1,20,3,0,5,0,0,0,0,1,2,480525,0,2003,SAMHOUSTON,29.600044444,-95.33660278
251,3,17,4,30,1,5,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,2,480526,0,2003,FM2331,32.53205,-97.50691944
337,3,17,14,28,3,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,2,480527,0,2003,FM455,33.590119444,-97.66111389
339,3,17,9,19,4,6,4,1,1,4,40,1,1,2,1,0,0,0,1,0,0,0,0,2,2,480528,0,2003,WALDENRD,30.404258333,-95.64497222
469,3,17,21,45,2,6,4,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480529,0,2003,NURSERYRD,28.902122222,-97.07441944
29,3,18,16,41,3,16,5,2,1,4,30,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480530,6090,2003,HILDEBRAND,29.466458333000002,-98.48198889
185,3,18,10,25,3,3,3,1,1,2,70,1,1,2,2,0,0,0,2,0,0,0,0,2,3,480531,0,2003,SR-90,30.428055556,-96.04263611
199,3,18,13,37,2,3,8,1,1,2,65,2,1,2,2,0,0,0,2,0,0,0,0,1,3,480532,0,2003,FM418,30.374491666999997,-94.21343611
223,3,18,18,15,6,4,8,2,1,2,55,1,1,2,1,21,3,0,1,0,0,0,0,1,3,480533,0,2003,FM3236,33.282191667,-95.51723611
245,3,18,2,55,3,1,1,1,2,2,65,1,1,2,1,0,0,0,5,0,19,0,0,1,3,480534,0,2003,I-10,29.880525,-94.33123889
423,3,18,13,40,1,14,8,1,1,2,60,1,1,2,2,0,0,0,2,0,0,0,0,1,3,480535,0,2003,FM14,32.548488889,-95.23913333
21,3,19,14,50,2,4,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,2,4,480536,0,2003,FM153,30.0384,-97.15655556
89,3,19,21,30,2,1,7,1,1,2,55,1,1,2,1,0,0,2,1,0,0,0,0,1,4,480537,0,2003,I-10,29.738491666999998,-96.34757222
157,3,19,12,40,2,4,3,1,2,2,55,1,1,1,1,0,0,0,1,0,0,0,0,1,4,480538,0,2003,SR-99,29.758536110999998,-95.77575278
201,3,19,1,45,4,11,1,1,2,4,60,1,1,1,1,0,0,0,1,0,0,0,0,1,4,480539,3280,2003,I-610,29.771613889,-95.45614722
231,3,19,18,30,3,6,4,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,4,480540,0,2003,3315,33.060844444000004,-96.09383611
37,3,20,0,45,3,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,2,5,480541,0,2003,I-30,33.473605556,-94.40067778
41,3,20,8,39,3,13,8,2,1,4,45,1,1,2,1,3,3,0,1,0,0,0,0,1,5,480542,1440,2003,BS6R,30.608725,-96.31081667
53,3,20,16,55,1,4,8,1,1,2,50,2,1,2,1,40,3,0,1,0,0,0,0,1,5,480543,0,2003,PR4,30.685888889,-98.35103611
49,3,21,19,20,5,4,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480544,0,2003,FM2126,31.675744444,-98.93721111
175,3,21,10,59,3,6,4,1,1,2,35,1,1,4,1,0,0,0,1,0,0,0,0,2,6,480545,0,2003,FANNIN,28.664697221999997,-97.36365833
201,3,21,21,32,2,12,7,2,2,9,40,1,1,1,1,3,3,0,1,0,0,0,0,1,6,480546,5230,2003,SR-225,29.713152778,-95.18259444
281,3,21,19,25,3,4,8,1,1,2,65,2,1,2,1,40,3,0,1,0,0,0,0,1,6,480547,0,2003,FM1478,31.034297222,-98.21856111
317,3,21,9,15,3,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,6,480548,0,2003,I-20,32.163108333000004,-101.6966944
439,3,21,20,58,3,12,3,15,2,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,6,480549,502,2003,SR-121,32.837066666999995,-97.12665833
41,3,22,4,30,1,4,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480550,0,2003,FM1687,30.702494444000003,-96.4688
61,3,22,1,11,2,13,3,1,5,4,55,1,1,2,1,0,0,0,1,1,0,0,0,1,7,480551,940,2003,SR-48,25.937013889,-97.43901667
61,3,22,7,28,8,2,3,1,5,4,35,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480552,3791,2003,SR-100,26.082475,-97.26075278
71,3,22,20,25,3,3,3,1,5,4,55,1,1,1,1,0,0,0,1,0,0,0,0,1,7,480553,4666,2003,SR-146,29.830119444,-94.89671111
121,3,22,21,51,6,2,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480554,0,2003,US-380,33.240777778,-97.35385556
167,3,22,0,39,1,11,7,1,4,3,50,1,1,1,1,0,0,0,1,0,0,0,0,1,7,480555,3850,2003,I-45,29.369238889000002,-94.99598333
201,3,22,1,50,4,11,7,1,4,3,45,1,1,1,1,0,0,0,1,0,0,0,0,2,7,480556,3280,2003,I-45,29.618836111,-95.21850278
215,3,22,1,3,1,12,2,1,1,2,50,1,1,2,1,0,0,0,1,1,0,0,0,1,7,480557,4197,2003,US-83,26.196280555999998,-98.27509722
361,3,22,1,28,2,11,1,1,3,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480558,7200,2003,I-10,30.133938889,-93.99329722
371,3,22,19,30,1,1,1,1,3,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480559,0,2003,I-10,30.896063889,-102.85280829999999
371,3,22,15,45,6,3,2,2,1,2,75,1,1,2,1,4,3,0,1,0,0,0,0,1,7,480560,0,2003,US-285,30.998813889,-103.0664722
439,3,22,2,36,1,11,1,5,6,1,40,1,1,1,1,0,0,0,1,0,0,0,0,1,7,480561,260,2003,I-30,32.759233333000005,-97.0887
21,3,23,1,1,1,4,8,1,1,2,60,2,1,2,1,0,0,0,5,0,0,0,0,1,1,480562,0,2003,FM153,30.036163889,-97.16319444
39,3,23,16,45,2,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480563,0,2003,FM521,29.387608333000003,-95.48103333
113,3,23,21,20,3,12,2,1,2,3,60,1,1,1,1,0,0,0,1,0,0,0,0,1,1,480564,1730,2003,US-175,32.747158333,-96.74405
113,3,23,19,45,4,11,1,15,3,4,60,1,1,2,1,0,0,0,1,0,0,0,0,3,1,480565,1730,2003,I-20,32.653861111,-96.87683889
113,3,23,18,17,1,13,8,15,2,3,45,2,1,1,1,0,0,0,1,0,0,0,0,1,1,480566,1730,2003,LP12,32.691480556,-96.89157222
113,3,23,18,45,3,16,5,1,1,2,30,1,1,1,1,0,0,0,1,0,0,0,0,1,1,480567,2590,2003,CAROLYN,32.887811111,-96.63130833
201,3,23,19,10,3,13,3,1,1,4,35,1,1,1,1,0,0,2,1,0,0,0,0,1,1,480568,6490,2003,SR-3,29.657419444000002,-95.23035278
215,3,23,11,52,1,13,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480569,3165,2003,SP115,26.116055556,-98.2603
231,3,23,19,25,2,13,3,8,5,4,35,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480570,2860,2003,SR-34,33.116913889,-96.10933056
349,3,23,1,0,1,6,4,1,1,2,55,1,1,4,1,0,0,0,5,0,0,0,0,1,1,480571,0,2003,1090,31.957630555999998,-96.34858056
381,3,23,15,55,6,5,8,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480572,0,2003,FM2590,35.079322221999995,-101.9363472
411,3,23,2,0,3,4,8,1,1,2,65,1,1,2,2,0,0,0,5,0,0,0,0,1,1,480573,0,2003,FM45,31.303533333,-98.94646111
439,3,23,17,17,3,13,3,1,2,2,60,1,1,1,1,0,0,0,1,0,0,0,0,1,1,480574,2450,2003,SR-183,32.838175,-97.05588056
21,3,24,6,4,2,3,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480575,0,2003,SR-95,30.2187,-97.31489167
71,3,24,19,50,4,6,5,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480576,3012,2003,SPEIGHTS,29.858358333,-94.63559444
201,3,24,7,0,4,6,4,8,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480577,0,2003,WESTMOUNTHOUSTON,29.896927778000002,-95.40658611
201,3,24,23,20,3,13,8,3,2,4,35,1,1,2,1,3,3,0,1,0,0,0,0,1,2,480578,3280,2003,FM1093,29.737825,-95.48421389
423,3,24,11,42,4,1,1,1,2,2,70,1,1,2,1,0,0,1,1,0,0,0,0,2,2,480579,3990,2003,I-20,32.468422222,-95.39176944
439,3,24,3,35,1,16,5,15,1,2,35,2,1,1,1,0,0,0,1,1,0,0,0,1,2,480580,2850,2003,DFWAP,32.914502778,-97.04172222
55,3,25,16,55,3,3,3,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480581,4170,2003,SR-80,29.686955555999997,-97.65961111
63,3,25,16,23,5,2,2,2,5,2,50,1,1,2,1,3,3,0,1,0,0,0,0,1,3,480582,5370,2003,US-271,33.012786111,-94.96546944
113,3,25,17,48,4,16,5,2,1,4,35,1,1,2,1,3,3,0,1,0,0,0,0,1,3,480583,1730,2003,MOCKINGBIRD,32.82805,-96.84441944
131,3,25,11,35,1,5,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480584,0,2003,SR-359,27.640769444,-98.35292222
201,3,25,15,55,3,16,5,2,2,2,35,1,1,1,1,20,3,0,1,0,0,0,0,1,3,480585,3280,2003,OREM,29.625852778000002,-95.33945556
373,3,25,5,28,4,13,2,2,3,2,55,1,1,2,1,20,3,0,1,0,0,0,0,2,3,480586,2727,2003,US-59,30.600908333000003,-94.94377778
395,3,25,15,48,2,5,8,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480587,0,2003,FM979,31.053075,-96.57421111
419,3,25,0,40,1,3,3,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,1,3,480588,0,2003,SR-7,31.672297221999997,-94.36059444
121,3,26,2,28,3,11,1,1,3,2,60,1,1,2,1,0,0,0,1,0,19,0,0,2,4,480589,1840,2003,I-35,33.180833333,-97.10056111
309,3,26,12,40,2,13,8,2,3,2,45,1,1,2,1,3,3,0,1,0,0,0,0,1,4,480590,3769,2003,BU77L,31.605575,-97.11081111
29,3,27,11,16,1,12,2,1,3,3,65,1,1,2,1,0,0,0,1,0,20,0,0,1,5,480591,6090,2003,US-281,29.548119444,-98.48894167
39,3,27,0,30,1,6,4,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,1,5,480592,0,2003,529,29.4504,-95.266075
57,3,27,5,18,2,14,8,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480593,5460,2003,FM1090,28.59565,-96.63342778
201,3,27,22,0,2,13,8,8,2,4,40,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480594,3280,2003,FM1093,29.736588889,-95.58669167
405,3,27,17,51,2,3,3,2,1,2,55,1,1,1,1,20,3,0,1,0,0,0,0,1,5,480595,6100,2003,SR-21,31.526761111,-94.09100000000001
439,3,27,12,15,3,11,1,15,3,5,60,1,1,1,1,0,0,0,1,0,0,0,0,1,5,480596,2450,2003,I-20,32.669283333,-97.31136944
491,3,27,19,30,2,3,3,1,1,4,50,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480597,450,2003,SR-95,30.78935,-97.42788611
91,3,28,16,44,3,6,4,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480598,0,2003,GRANDOAKS,29.856719444,-98.43925556
293,3,28,12,45,2,3,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480599,0,2003,US-84,31.680211111,-96.51211389
367,3,28,22,3,2,5,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480600,0,2003,FM2257,32.942505556,-97.61277778
139,3,29,0,43,1,1,1,1,2,2,65,2,1,1,1,0,0,0,1,0,0,0,0,1,7,480601,0,2003,I-35,32.1759,-96.90960278
325,3,29,20,35,2,6,4,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,1,7,480602,4556,2003,271,29.545894444,-98.92260833
339,3,29,18,55,3,4,8,2,1,2,55,1,1,2,1,5,3,0,1,0,0,0,0,1,7,480603,0,2003,FM1097,30.437022222,-95.61651944
355,3,29,1,54,2,16,5,1,2,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480604,1550,2003,OCEAN,27.751658333,-97.37622778
365,3,29,19,30,1,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480605,0,2003,FM1794,32.301058333,-94.41251667
441,3,29,1,45,4,4,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480606,0,2003,FM1750,32.333788889000004,-99.70816944
453,3,29,19,49,11,13,8,2,1,6,45,1,1,2,1,3,3,0,1,1,0,0,0,1,7,480607,330,2003,LP275,30.363213889,-97.69693333
477,3,29,17,55,1,4,8,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,1,7,480608,0,2003,FM390,30.203955556,-96.59213333
497,3,29,11,27,1,2,2,1,3,2,70,1,1,1,1,0,0,0,1,0,0,0,0,1,7,480609,0,2003,US-81,33.383,-97.71576944
25,3,30,13,53,4,3,7,2,4,2,55,1,1,2,1,20,3,0,1,0,0,0,0,1,1,480610,0,2003,US-181,28.385513889000002,-97.72527222
55,3,30,7,49,2,3,3,1,1,4,60,1,1,2,1,0,0,2,1,0,0,0,0,1,1,480611,0,2003,SR-80,29.865444444,-97.88071111
61,3,30,2,35,8,13,8,2,3,2,45,1,1,2,1,3,3,0,1,0,0,0,0,1,1,480612,940,2003,FM802,25.951111111,-97.48695278
121,3,30,2,20,1,11,7,1,4,2,50,1,1,2,1,0,0,0,1,3,0,0,0,1,1,480613,1840,2003,I-35,33.184172222,-97.10553889
141,3,30,0,3,2,11,1,1,3,3,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480614,2190,2003,I-10,31.778447221999997,-106.4508389
201,3,30,22,5,1,13,3,1,5,6,45,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480615,0,2003,SR-6,29.699733333,-95.64384167
215,3,30,23,45,2,6,4,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480616,0,2003,ABRAM,26.278741667,-98.39147222
259,3,30,15,47,1,4,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480617,0,2003,FM1376,29.950005556,-98.71856389
437,3,30,1,25,3,4,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,3,1,480618,0,2003,US-87,34.3958,-101.75895279999999
467,3,30,0,18,2,4,3,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,2,1,480619,0,2003,SR-198,32.420841667,-96.03090556
1,3,31,6,15,1,3,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480620,0,2003,SR-19,31.813358333000004,-95.69079167
201,3,31,6,53,5,11,1,1,2,3,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480621,7286,2003,I-45,29.524819444000002,-95.12729444
303,3,31,10,0,4,2,7,2,1,2,50,1,1,2,1,20,3,0,1,0,0,0,0,1,2,480622,0,2003,US-87,33.490805556,-101.8458278
29,4,1,20,19,2,13,8,2,1,4,35,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480623,6090,2003,LP353,29.383191667,-98.52675278
167,4,1,20,10,2,11,1,1,2,3,65,1,1,1,2,0,0,0,1,0,0,0,0,1,3,480624,3850,2003,I-45,29.350694444000002,-94.96351944
227,4,1,6,0,2,11,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480625,640,2003,I-20,32.266447222,-101.4188472
453,4,1,2,25,1,11,1,1,2,4,60,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480626,330,2003,I-35,30.377697222,-97.67553889
15,4,2,2,45,1,2,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,4,480627,0,2003,SR-36,30.037961110999998,-96.31761944
157,4,2,3,42,1,6,4,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,4,480628,0,2003,POWERLINERD,29.482433333000003,-95.75858333
201,4,2,18,30,1,6,4,3,1,2,30,1,1,1,1,20,3,0,1,0,0,0,0,1,4,480629,0,2003,BUTTERFIELD,30.016808333,-95.43526944
439,4,2,9,15,1,12,3,1,2,4,60,1,1,1,1,0,0,0,1,0,0,0,0,1,4,480630,260,2003,SR-360,32.719752778,-97.06215278
439,4,2,9,52,2,16,5,2,1,2,30,1,1,1,1,20,3,0,1,0,0,0,0,1,4,480631,2850,2003,HALLMONT,32.893297222,-97.11300833
499,4,2,11,43,3,2,2,2,1,2,55,1,1,2,1,3,3,0,1,0,0,0,0,1,4,480632,0,2003,US-69,32.686938889000004,-95.49696667
67,4,3,11,40,2,2,2,2,1,4,70,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480633,0,2003,US-59,32.891894444,-94.35791944
121,4,3,13,45,2,4,8,2,1,2,45,1,1,2,2,20,3,0,1,0,0,0,0,1,5,480634,5416,2003,FM156,33.179638889,-97.287
245,4,3,6,54,1,16,5,1,1,2,45,1,1,1,1,0,0,0,1,0,0,0,0,1,5,480635,490,2003,KEITHRD,30.092155555999998,-94.21189167
441,4,3,10,10,3,16,5,1,1,4,35,2,1,2,2,0,0,0,2,0,0,0,0,1,5,480636,30,2003,10TH,32.461313889,-99.75136944
479,4,3,18,13,1,6,4,1,1,2,45,1,1,4,1,0,0,0,1,0,0,0,0,1,5,480637,0,2003,CAMINODONANTONIO,,
29,4,4,10,49,3,16,5,3,1,4,30,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480638,6090,2003,ZARZAMORAST,29.419636111,-98.52803056
57,4,4,6,53,4,4,3,1,1,2,70,1,1,2,2,0,0,0,1,0,0,0,0,2,6,480639,0,2003,SR-185,28.556433333,-96.81267778
119,4,4,19,45,3,4,8,1,1,2,55,1,3,2,1,0,0,0,1,0,0,0,0,1,6,480640,0,2003,FM895,33.415330556,-95.48528611
167,4,4,6,18,2,14,8,8,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480641,3850,2003,FM519,29.357752778000002,-95.00232778
175,4,4,23,58,2,6,4,1,1,2,50,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480642,0,2003,CAMPCOLET,28.852733333000003,-97.22443333
201,4,4,19,53,1,16,5,1,1,2,30,1,1,1,1,0,0,0,1,0,0,0,0,1,6,480643,3280,2003,TIDWELL,29.850108333,-95.25663333
449,4,4,13,50,2,2,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480644,0,2003,US-271,33.284380556,-95.07549722
29,4,5,2,55,2,11,7,11,4,3,40,1,1,2,2,3,3,0,2,0,0,0,0,1,7,480645,6090,2003,I-410,29.511197222,-98.53519167
85,4,5,3,4,1,12,2,1,3,4,60,1,1,1,1,0,0,0,1,0,0,0,0,1,7,480646,5390,2003,US-75,33.042191667,-96.70210833
113,4,5,1,5,2,12,3,1,3,3,60,1,1,2,1,0,0,0,1,0,0,0,0,2,7,480647,3420,2003,SR-183,32.837080556,-96.96764167
113,4,5,5,12,1,12,8,1,2,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480648,3420,2003,SPUR 482,32.84145,-96.90128889
171,4,5,14,15,8,4,3,2,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480649,0,2003,SR-16,30.306172221999997,-98.8198
423,4,5,13,30,1,3,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480650,0,2003,US-271,32.481627778000004,-95.04760278
453,4,5,8,0,2,16,5,2,1,2,55,1,1,2,1,0,0,0,1,1,0,0,0,1,7,480651,330,2003,MANCHACARD,30.156969444,-97.83339722
27,4,6,13,38,2,6,4,1,1,2,25,1,1,2,1,0,0,0,1,0,0,0,0,2,1,480652,0,2003,SIKESRD,31.066925,-97.90203611
27,4,6,3,29,1,12,7,1,4,9,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480653,0,2003,US-190,31.115841666999998,-97.76281389
61,4,6,3,2,2,16,5,1,5,4,35,1,1,2,1,0,0,2,1,0,0,0,0,1,1,480654,940,2003,PRICERD,25.935769444,-97.50095278
143,4,6,20,0,4,2,2,2,2,2,70,1,1,2,1,20,3,0,1,0,0,0,0,1,1,480655,6590,2003,US-67,32.187097222,-98.26331944
181,4,6,10,15,1,6,4,1,1,2,60,1,1,2,2,0,0,0,1,0,0,0,0,1,1,480656,0,2003,DESVOIGNESRD,33.709161111,-96.52599444
257,4,6,20,10,3,4,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480657,0,2003,SR-274,32.367583333,-96.24004444
339,4,6,0,15,4,6,4,8,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480658,0,2003,RIVEROAKS,30.213083333,-95.40430833
339,4,6,9,50,6,4,8,1,1,2,55,2,1,2,2,0,0,0,1,0,0,0,0,1,1,480659,0,2003,FM1485,30.255716666999998,-95.31112778
