ST_CASE,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,ROAD_FNC,ROUTE,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,TYP_INT,WEATHER1,WEATHER2,WEATHER,CF1,CF2,CF3,FATALS
480538,1,29,6090,18,3,2013,2,0,35,16,5,PLEASANTON RD,WARE BLVD,29.34891667,-98.5038,3,1,0,1,0,0,0,1
480539,2,203,0,18,3,2013,2,20,25,13,8,SL281,,32.46527222,-94.6683,1,10,0,10,0,0,0,2
480540,1,381,150,18,3,2013,2,2,53,16,5,FULTON DR,,35.16702778,-101.89299999999999,1,1,0,1,0,0,0,1
480541,2,157,0,19,3,2013,3,11,42,2,3,SR-36,,29.43423889,-95.8312,1,1,0,1,0,0,0,1
480542,1,337,0,19,3,2013,3,20,56,4,8,FM1749,FM455,33.53439722,-97.5967,3,1,0,1,0,0,0,1
480543,1,339,7500,19,3,2013,3,1,20,4,8,FM1097 E STEWART ST,,30.42849444,-95.471,1,1,0,1,0,0,0,1
480544,1,85,0,20,3,2013,4,20,25,12,7,US-75,,33.24913611,-96.6192,1,1,0,1,0,0,0,1
480545,3,113,1730,20,3,2013,4,1,57,11,1,I-20 LBJ FWY,,32.64936389,-96.7743,1,1,0,1,19,23,0,2
480546,2,113,2590,20,3,2013,4,8,2,11,1,I-635 LBJ FWY,,32.850875,-96.6421,1,1,0,1,0,0,0,1
480547,2,245,0,20,3,2013,4,7,0,3,8,SS93 W PORT ARTHUR RD,,30.00960556,-94.0765,1,2,0,2,0,0,0,1
480548,2,329,0,20,3,2013,4,20,30,1,7,I-20,,32.05565833,-101.95700000000001,1,1,0,1,0,0,0,1
480549,5,355,0,20,3,2013,4,15,40,2,2,US-77,FM2826,27.73987778,-97.7,2,10,0,10,0,0,0,1
480550,4,95,0,21,3,2013,5,12,41,3,2,US-83,,31.24824444,-99.8452,1,1,0,1,0,0,0,3
480551,3,135,0,21,3,2013,5,16,41,13,8,BI-20,,31.88577222,-102.288,1,1,0,1,0,0,0,1
480552,1,439,4300,21,3,2013,5,2,9,16,5,BROAD ST,,32.56588611,-97.1244,1,1,0,1,0,0,0,1
480553,2,459,0,21,3,2013,5,9,24,5,8,FM 2454,TOAD RD,32.83286389,-94.9852,1,1,0,1,0,0,0,1
480554,1,499,4610,21,3,2013,5,10,57,4,8,FM 49,,32.6656,-95.4815,1,10,0,10,0,0,0,1
480555,2,29,6090,22,3,2013,6,23,54,16,5,DIANE,,29.40450833,-98.398,1,10,0,10,0,0,0,1
480556,3,277,0,22,3,2013,6,23,1,4,8,FM 197,,33.87110556,-95.5452,1,2,0,2,0,0,0,1
480557,1,309,545,22,3,2013,6,14,14,11,7,I-35,,31.58884167,-97.1092,1,1,0,1,0,0,0,1
480558,9,409,0,22,3,2013,6,17,3,3,2,US-181,SR-89,28.03647222,-97.4836,2,10,0,10,0,0,0,1
480559,3,453,330,22,3,2013,6,22,45,16,5,PECAN BROOK DR,MANOR RD,30.31865556,-97.6614,3,1,0,1,0,0,0,1
480560,7,41,1440,23,3,2013,7,21,51,13,8,FM 2818,,30.58639167,-96.3428,1,1,0,1,0,0,0,2
480561,2,61,0,23,3,2013,7,3,40,4,8,FM732/NARCISO MARTINEZ HWY,CR-CALLE PALOMA,26.05395,-97.6576,3,1,0,1,0,0,0,1
480562,1,113,1240,23,3,2013,7,1,51,12,7,US-67/J ELMER WEAVER FWY,,32.59628611,-96.9409,1,1,0,1,20,0,0,1
480563,5,135,0,23,3,2013,7,0,20,2,2,US-385,CR-COTTONWOOD RD,31.9954,-102.421,2,1,0,1,0,0,0,1
480564,2,165,0,23,3,2013,7,11,17,13,2,US-180,CR-G AVE,32.7112,-102.63,4,1,0,1,0,0,0,1
480565,1,171,0,23,3,2013,7,0,31,4,8,RM 783,,30.19863056,-99.2145,1,1,0,1,0,0,0,1
480566,1,201,3280,23,3,2013,7,8,0,12,2,US-290/NORTHWEST FWY,,29.86576667,-95.538,1,10,0,10,0,0,0,1
480567,2,201,3280,23,3,2013,7,23,0,16,5,BINGLE RD,,29.8156,-95.5009,1,1,0,1,0,0,0,1
480568,1,215,4197,23,3,2013,7,4,2,12,2,US-83,,26.19569722,-98.2055,1,10,0,10,0,0,0,1
480569,5,249,0,23,3,2013,7,23,46,6,4,CR-440,,27.65065,-98.1329,1,1,0,1,0,0,0,2
480570,5,339,0,23,3,2013,7,5,40,2,3,SR-105,,30.31638889,-95.1874,1,2,0,2,0,0,0,4
480571,1,389,0,23,3,2013,7,13,15,11,1,I-20,,31.40048056,-103.52600000000001,1,1,0,1,0,0,0,1
480572,1,453,330,23,3,2013,7,7,54,13,2,US-183,,30.19975,-97.6841,1,10,0,10,0,0,0,1
480573,1,201,3280,24,3,2013,1,0,7,16,5,N CESAR CHAVEZ BLVD,AVE W,29.7524,-95.302,10,1,0,1,0,0,0,1
480574,1,473,0,24,3,2013,1,14,40,4,8,FM362,,29.968175,-95.9516,1,1,0,1,0,0,0,1
480575,1,29,6090,25,3,2013,2,3,42,11,1,I-410,,29.426975,-98.6497,1,1,0,1,0,0,0,1
480576,2,29,6090,25,3,2013,2,14,40,12,8,SL1604,,29.60164444,-98.406,1,1,0,1,0,0,0,1
480577,8,37,0,25,3,2013,2,6,40,1,1,I-30,,33.38726667,-94.5972,1,1,0,1,0,0,0,3
480578,5,75,0,25,3,2013,2,0,30,2,2,US-287,,34.37088889,-100.014,1,1,0,1,0,0,0,1
480579,4,113,1730,25,3,2013,2,4,59,13,8,SL12 S BUCKNER BLVD,CORDELL DR,32.75224722,-96.68299999999999,3,1,0,1,0,0,0,1
480580,1,13,0,26,3,2013,3,2,53,3,3,SR-16,,28.997875,-98.5762,1,1,0,1,0,0,0,1
480581,12,135,0,26,3,2013,3,7,10,13,8,SL338,CR-YUKON RD,31.923175,-102.348,2,1,0,1,0,0,0,3
480582,4,29,6090,27,3,2013,4,14,55,11,1,I-10,,29.48490278,-98.5333,1,1,0,1,14,0,0,1
480583,1,29,6293,29,3,2013,6,0,57,16,5,N. EVANS RD,,29.59758056,-98.3123,1,1,0,1,0,0,0,1
480584,1,1,0,30,3,2013,7,18,45,4,8,FM 315,,32.02522778,-95.6122,1,1,0,1,0,0,0,1
480585,3,255,0,30,3,2013,7,0,0,6,4,CR-179,CR-180,28.72903056,-97.9763,3,1,0,1,0,0,0,1
480586,1,329,4560,30,3,2013,7,15,7,13,8,SL 250,,32.05216944,-102.05,1,1,0,1,0,0,0,1
480588,4,407,0,30,3,2013,7,17,37,3,8,FM 2025,CR-HICKMAN CREEK DR,30.47090833,-95.132,3,1,0,1,0,0,0,1
480589,2,439,2450,30,3,2013,7,2,23,13,8,FM 1187 RENDON CROWLEY,,32.57830278,-97.3123,1,2,3,3,0,0,0,1
480590,1,451,6080,30,3,2013,7,19,21,16,5,ROCK BROOK DR,,31.41981111,-100.492,1,1,0,1,0,0,0,1
480592,5,439,2450,31,3,2013,1,6,50,11,1,I-20 RONALD REAGAN MEMORIAL HW,,32.66436111,-97.2905,1,10,0,10,14,19,0,1
480593,1,201,3280,1,3,2013,6,18,3,16,5,D AMICO ST,ROCHOW,29.75933889,-95.4004,2,1,0,1,0,0,0,1
480594,4,113,1730,2,3,2013,7,2,55,12,7,US-175 C F HAWN FWY,,32.72088889,-96.6958,1,1,0,1,20,0,0,1
480595,3,51,0,5,1,2013,7,20,39,3,8,FM60,,30.39080556,-96.5519,1,5,0,5,0,0,0,1
480596,1,201,3280,2,2,2013,7,18,30,16,5,GESSNER DR,,29.816725,-95.5451,1,1,0,1,0,0,0,1
480597,2,67,0,5,2,2013,3,7,12,3,3,SR-155,,32.8827,-94.6026,1,10,0,10,0,0,0,1
480598,4,215,0,1,3,2013,6,21,15,15,8,FM1423 VAL VERDE RD,,26.20467778,-98.0827,1,1,0,1,0,0,0,1
480599,1,379,0,2,3,2013,7,10,22,6,4,CR-1300,,32.80666111,-95.7988,1,1,0,1,0,0,0,1
480600,2,135,0,5,3,2013,3,5,15,13,8,SL338,,31.93558611,-102.43700000000001,1,1,0,1,0,0,0,1
480601,4,289,0,5,3,2013,3,22,10,1,1,I-45,,31.36978056,-96.0188,1,1,0,1,0,0,0,1
480602,2,309,7210,5,3,2013,3,17,55,16,5,22ND ST,OLIVE AVE,31.57378889,-97.1731,2,1,0,1,0,0,0,1
480603,1,329,0,5,3,2013,3,6,55,2,3,SR-158,,31.94833056,-101.916,1,1,0,1,0,0,0,1
480604,1,479,0,5,3,2013,3,6,27,1,1,I-35,,27.996,-99.368,1,1,0,1,0,0,0,1
480605,2,139,4570,6,3,2013,4,20,40,12,7,US-67,,32.46606944,-97.0306,1,1,0,1,23,0,0,1
480606,2,47,2290,6,3,2013,4,22,50,13,2,US-281,SR-285/RICE ST,27.22632222,-98.1412,2,1,0,1,0,0,0,1
480607,1,39,5249,9,3,2013,7,3,15,13,8,FM 518/BROADWAY ST,MORENCI,29.55929444,-95.3225,2,10,0,10,0,0,0,1
480608,2,439,3840,9,3,2013,7,6,40,12,3,SR-199/LAKE WORTH BLVD,,32.81057778,-97.4288,1,2,0,2,0,0,0,1
480609,2,111,0,11,3,2013,2,9,26,5,8,FM3489/MACKEY LN,FM1727,36.07953056,-102.585,2,1,0,1,0,0,0,1
480610,3,215,0,12,3,2013,3,16,25,6,4,CR-MILE 6 RD,CR-SAN VICENTE,26.25396944,-98.0086,3,1,0,1,0,0,0,1
480611,3,439,2450,12,3,2013,3,22,15,16,5,CLEBURNE RD,,32.61371389,-97.3885,1,1,0,1,0,0,0,1
480612,1,27,3690,13,3,2013,4,19,40,16,5,WEST LN,,31.10287778,-97.7534,1,1,0,1,0,0,0,1
480613,1,41,970,13,3,2013,4,7,34,12,3,SR-6,,30.72006389,-96.415,1,1,0,1,0,0,0,1
480614,2,29,6090,14,3,2013,5,3,33,11,1,I-35,,29.29913056,-98.6297,1,1,0,1,0,0,0,1
480615,4,61,0,15,3,2013,6,18,15,4,8,PR-100,,26.16721111,-97.1743,1,1,0,1,0,0,0,1
480616,7,439,3840,15,3,2013,6,20,47,14,8,FM 1220,,32.81845556,-97.42,1,1,0,1,0,0,0,1
480617,8,29,6090,16,3,2013,7,22,30,16,5,COMMERCE,,29.42011111,-98.4715,1,1,0,1,14,0,0,2
480618,1,201,0,16,3,2013,7,14,53,6,4,CR-WIND FREE DR,WIND FOREST DR,29.89347778,-95.5459,10,10,0,10,0,0,0,1
480619,3,429,0,16,3,2013,7,14,30,4,8,FM 207,,32.67909722,-98.7981,1,1,0,1,0,0,0,1
480620,7,439,2850,16,3,2013,7,20,28,12,3,SR-114,,32.93021944,-97.0475,1,1,0,1,0,0,0,1
480621,6,201,0,19,3,2013,3,10,17,12,7,US-90 CROSBY FWY,UVALDE,29.82893333,-95.1826,2,1,0,1,14,0,0,1
480622,3,201,3280,21,3,2013,5,5,35,16,5,HEMPSTEAD,WEST BY NORTHWEST BLVD,29.85561111,-95.5357,3,1,0,1,0,0,0,1
480623,3,285,0,21,3,2013,5,7,28,3,8,UA90,,29.45405278,-96.8723,1,1,0,1,0,0,0,2
480624,1,21,0,22,3,2013,6,23,45,4,8,FM3000,,30.36165556,-97.3278,1,1,0,1,0,0,0,1
480625,1,273,3700,22,3,2013,6,20,9,13,3,SR-141 E KING AVE,,27.51562778,-97.8591,1,1,0,1,0,0,0,1
480626,3,329,4560,22,3,2013,6,22,10,16,5,S MIDKIFF RD,,31.96607222,-102.10799999999999,1,6,0,6,0,0,0,1
480627,7,339,0,22,3,2013,6,22,26,6,4,CR-WALNUT CREEK LN,,30.11893889,-95.7273,1,1,0,1,0,0,0,1
480628,5,37,0,23,3,2013,7,17,58,3,3,SR-8 N MCCOY BLVD,,33.48964722,-94.40799999999999,1,2,0,2,14,0,0,2
480629,1,41,970,23,3,2013,7,8,17,13,8,FM1179,,30.63848333,-96.3607,1,2,0,2,0,0,0,1
480630,1,85,4230,23,3,2013,7,16,48,16,5,MCKINNEY RANCH PKWY,,33.15883889,-96.6548,1,10,0,10,0,0,0,1
480631,2,187,6290,23,3,2013,7,9,12,11,1,I-10,,29.57828611,-98.0014,1,10,0,10,0,0,0,1
480632,3,201,0,23,3,2013,7,3,51,12,3,SR-249,,29.91070556,-95.4793,1,10,0,10,0,0,0,1
480633,2,203,4080,23,3,2013,7,20,11,13,2,US-80,,32.50348889,-94.6826,1,2,0,2,0,0,0,1
480634,1,215,0,23,3,2013,7,0,23,6,4,CR-BRIDGE AVE MILE4 1/2 RD,,26.13087778,-97.98200000000001,1,1,0,1,0,0,0,1
480635,4,135,0,24,3,2013,1,10,45,11,1,I-20,,31.81646667,-102.391,1,1,0,1,0,0,0,2
480636,1,113,1730,25,3,2013,2,0,30,11,1,I-30,,32.79785,-96.6839,1,1,0,1,0,0,0,1
480637,2,367,5705,25,3,2013,2,6,25,13,3,SR-199,,32.925825,-97.6103,1,1,0,1,15,23,0,1
480638,1,437,0,25,3,2013,2,7,37,1,1,I-27,,34.51894444,-101.795,1,1,0,1,0,0,0,1
480639,2,157,6660,26,3,2013,3,13,34,16,5,AUSTIN PKWY,,29.58065278,-95.6121,1,1,0,1,0,0,0,2
480640,1,199,4172,26,3,2013,3,23,38,13,2,US-69,,30.26446389,-94.2218,1,1,0,1,0,0,0,1
480641,2,203,0,27,3,2013,4,19,42,3,8,FM2625,,32.42975,-94.4437,1,1,0,1,0,0,0,1
480642,5,339,0,27,3,2013,4,17,35,3,3,SR-242,CR-KROPIK RD,30.21958056,-95.2458,2,1,0,1,0,0,0,1
480643,3,1,5170,28,3,2013,5,21,24,13,2,US-79/OAK ST,,31.73208333,-95.6739,1,1,0,1,0,0,0,1
480644,3,233,780,28,3,2013,5,21,10,13,3,SR-136/CEDAR,BULLDOG BLVD,35.66291944,-101.399,3,1,0,1,0,0,0,1
480645,4,419,0,28,3,2013,5,14,42,3,3,SR-7,,31.87413333,-94.1046,1,1,0,1,0,0,0,1
480646,9,491,6780,28,3,2013,5,20,24,13,2,US-79/SECOND ST,,30.560475,-97.4571,1,1,0,1,14,0,0,2
480647,1,3,0,29,3,2013,6,15,57,3,8,FM1788,,32.19148056,-102.35700000000001,1,1,0,1,0,0,0,1
480648,4,5,0,29,3,2013,6,18,57,2,2,US-69,,31.42085,-94.8053,1,1,0,1,0,0,0,1
480649,3,29,6090,29,3,2013,6,13,5,13,8,SL-353,,29.33032778,-98.5927,1,10,0,10,0,0,0,1
480650,4,201,0,29,3,2013,6,21,11,11,7,I-10,MASON RD,29.78563611,-95.7515,2,10,0,10,0,0,0,1
480651,1,201,9997,29,3,2013,6,22,51,13,8,FM528,,29.52440278,-95.1423,1,2,0,2,0,0,0,1
480652,1,215,4197,29,3,2013,6,9,33,16,5,TRENTON AVE HEB PARKING LOT,,26.26681944,-98.21799999999999,1,1,0,1,0,0,0,1
480653,1,369,0,29,3,2013,6,12,17,2,2,US-60,,34.544075,-102.85799999999999,1,1,0,1,0,0,0,1
480654,1,389,0,29,3,2013,6,5,10,1,1,I-20,,31.3063,-103.8,1,1,0,1,19,15,0,1
480655,2,405,0,29,3,2013,6,20,3,3,3,SR-147,,31.22162222,-94.3263,1,1,0,1,0,0,0,1
480656,3,9,0,30,3,2013,7,14,43,4,3,SR-25,FM368,33.68683056,-98.745,2,1,0,1,0,0,0,1
480657,1,39,0,30,3,2013,7,17,55,6,4,CR-748,,29.3885,-95.48700000000001,1,1,0,1,0,0,0,1
480658,2,157,6660,30,3,2013,7,4,29,13,8,FM2759 CRABB RIVER RD,,29.55642778,-95.693,1,10,0,10,0,0,0,2
480659,1,339,0,30,3,2013,7,16,10,4,8,FM149,,30.42962778,-95.6928,1,1,0,1,0,0,0,1
480660,1,355,0,30,3,2013,7,5,41,2,3,SR-44,,27.78338889,-97.6062,1,10,0,10,0,0,0,1
480661,2,439,260,30,3,2013,7,2,42,16,5,GREAT SOUTHWEST PKWY,ABRAM ST,32.73773333,-97.046,2,2,0,2,0,0,0,1
480662,1,439,4300,30,3,2013,7,2,34,13,8,FM 1187,,32.58761111,-97.1687,1,2,0,2,0,0,0,1
480663,1,39,0,31,3,2013,1,21,57,6,4,CR-45,,29.24607778,-95.4022,1,1,0,1,0,0,0,1
480664,2,39,130,31,3,2013,1,18,28,13,3,SR-35,FM 2403,29.38991389,-95.25200000000001,2,2,0,2,0,0,0,1
480665,1,91,4870,31,3,2013,1,3,43,14,5,BS-46C SEGUIN AVE,,29.70178611,-98.1257,1,1,0,1,0,0,0,1
480666,1,131,0,31,3,2013,1,8,16,4,8,FM 1329,,27.42214167,-98.2648,1,1,0,1,0,0,0,1
480667,1,469,0,31,3,2013,1,18,17,6,4,CR-REIMANN RD,,28.79093889,-97.0642,1,1,0,1,0,0,0,1
480668,4,491,2620,31,3,2013,1,15,13,16,5,WILLIAMS DRIVE,DELL WEBB BLVD,30.69976667,-97.7395,3,2,0,2,0,0,0,2
480669,1,29,6090,1,4,2013,2,23,9,13,8,SL 13 MILITARY DR,,29.35661944,-98.5336,1,1,0,1,0,0,0,1
480670,3,61,940,1,4,2013,2,12,47,12,2,US-77,,25.95154444,-97.5048,1,10,0,10,0,0,0,1
480671,5,91,0,1,4,2013,2,15,40,13,8,FM306,,29.8939,-98.2106,1,1,0,1,0,0,0,1
480672,4,339,1510,1,4,2013,2,9,15,11,7,I-45,CRIGHTON RD,30.26549722,-95.4573,3,10,0,10,0,0,0,1
480673,2,395,0,1,4,2013,2,4,35,3,3,SR-14,SR-6,31.11467222,-96.7121,3,10,0,10,0,0,0,1
480674,3,89,0,2,4,2013,3,15,32,3,8,UA90,,29.58948056,-96.39299999999999,1,10,0,10,0,0,0,1
480675,3,141,2190,2,4,2013,3,20,29,13,8,BU54A DYER ST,E SUNVALLEY DR,31.91014722,-106.40100000000001,2,1,0,1,0,0,0,1
480676,1,205,0,2,4,2013,3,6,0,4,8,FM281,,36.03703611,-102.39299999999999,1,2,0,2,0,0,0,1
480677,5,255,0,2,4,2013,3,9,31,2,2,US-181,,28.95898056,-97.9925,1,10,0,10,14,0,0,1
480678,2,303,4140,2,4,2013,3,21,21,16,5,50TH ST,,33.548775,-101.85799999999999,1,10,0,10,0,0,0,1
480679,2,341,0,2,4,2013,3,5,56,2,7,US-87,,35.86562222,-101.98299999999999,1,3,0,3,19,0,0,1
480680,1,401,0,2,4,2013,3,10,20,2,2,US-259,,32.33507778,-94.8686,1,1,0,1,0,0,0,1
480681,2,453,330,2,4,2013,3,11,38,14,8,FM3177/DECKER LN,,30.29387222,-97.6263,1,10,0,10,0,0,0,1
480682,1,201,0,3,4,2013,4,21,25,6,4,CR-ALDERSON,,29.78805556,-95.1761,1,2,0,2,0,0,0,1
480683,1,209,6170,3,4,2013,4,1,33,11,1,I-35,,29.87805278,-97.9275,1,2,0,2,0,0,0,1
480684,1,215,4650,3,4,2013,4,16,30,12,2,US-83,,26.19662222,-98.2949,1,1,0,1,0,0,0,1
480685,2,375,0,3,4,2013,4,6,50,11,1,I-40,,35.2073,-101.652,1,2,0,2,0,0,0,1
480686,1,113,1190,4,4,2013,5,21,50,16,5,BELTLINE RD,,32.953825,-96.9063,1,10,0,10,0,0,0,1
480687,2,113,6001,4,4,2013,5,6,38,13,3,SR-66/LAKEVIEW,,32.90906111,-96.5899,1,10,0,10,0,0,0,1
480688,5,135,0,4,4,2013,5,2,10,1,1,I-20,,31.73671944,-102.59299999999999,1,1,0,1,0,0,0,1
480689,2,157,0,4,4,2013,5,23,0,4,8,FM2759,,29.53261944,-95.6647,1,1,0,1,0,0,0,1
480690,3,201,0,4,4,2013,5,6,34,6,4,CR-GULF BANK RD,,29.88941389,-95.3835,1,1,0,1,0,0,0,1
480691,3,303,0,4,4,2013,5,18,9,4,8,FM 400,,33.53225,-101.65700000000001,1,1,0,1,0,0,0,2
480692,2,329,4560,4,4,2013,5,12,21,16,5,LONGVIEW AVE,,31.97570833,-102.071,1,1,0,1,0,0,0,1
480693,2,439,260,4,4,2013,5,21,0,12,3,SR-360 WATSON RD,SP 303 PIONEER PKWY,32.71222778,-97.0624,2,1,0,1,0,0,0,1
480694,1,41,1440,5,4,2013,6,11,39,14,8,FM 2154 WELLBORN RD,SOUTHWEST PKWY,30.59100556,-96.3309,3,1,0,1,0,0,0,1
480696,1,161,0,5,4,2013,6,17,0,1,1,I-45,,31.55191944,-96.1308,1,10,0,10,0,0,0,1
480697,2,181,0,5,4,2013,6,23,45,6,4,CR-WATERCREST DR,,33.8228,-96.7039,1,1,0,1,0,0,0,1
480698,4,205,0,5,4,2013,6,4,45,2,2,US-87,,35.87767778,-102.39,1,1,0,1,0,0,0,1
480699,5,353,0,5,4,2013,6,18,10,4,8,FM 608,,32.24346111,-100.479,1,1,0,1,0,0,0,2
480700,2,381,0,5,4,2013,6,21,17,4,8,FM 2186,,35.11721944,-101.98200000000001,1,1,0,1,0,0,0,1
480701,1,411,0,5,4,2013,6,17,15,4,8,RM 501,,30.98001944,-98.6353,1,1,0,1,0,0,0,1
480702,3,25,0,6,4,2013,7,17,30,2,2,US-181,,28.64746389,-97.8185,1,1,0,1,0,0,0,2
480703,3,113,1730,6,4,2013,7,0,15,13,8,SL 12 WALTON WALKER BLVD,,32.692625,-96.8927,1,10,0,10,0,0,0,1
480704,1,113,1730,6,4,2013,7,22,20,12,2,US-175 C F HAWN FWY,,32.70432222,-96.6666,1,1,0,1,0,0,0,1
480705,13,201,0,6,4,2013,7,11,35,13,8,FM 1960,,29.99928056,-95.2064,1,1,0,1,0,0,0,1
480706,1,201,0,6,4,2013,7,22,50,1,1,I-10 RAMP,,29.79133333,-95.0499,1,1,0,1,0,0,0,1
480707,1,201,3280,6,4,2013,7,23,5,11,7,I-610,,29.74147222,-95.4576,1,1,0,1,0,0,0,1
480708,6,201,3280,6,4,2013,7,23,39,16,5,EDGEBROOK DR,,29.65084167,-95.2145,1,10,0,10,0,0,0,1
480709,1,201,9997,6,4,2013,7,7,0,12,3,SR-288 SOUTH FWY,,29.59281944,-95.3862,1,10,0,10,0,0,0,1
480710,1,209,6170,6,4,2013,7,23,0,16,5,HILLCREST DR,,29.89641111,-97.9479,1,1,0,1,0,0,0,1
480711,5,215,0,6,4,2013,7,12,1,6,4,CR-SHARP RD,ROGERS RD,26.31846389,-98.0777,2,1,0,1,0,0,0,1
480712,3,259,0,6,4,2013,7,2,30,1,1,I-10,,29.89213056,-98.8144,1,1,0,1,0,0,0,1
480713,2,265,0,6,4,2013,7,23,5,6,4,CR-BEAR CREEK RD,,30.06135833,-99.209,1,1,0,1,0,0,0,1
480714,5,375,150,6,4,2013,7,16,59,16,5,ROSS-MIRROR ST,,35.21624722,-101.818,1,1,0,1,0,0,0,1
480715,2,467,0,6,4,2013,7,12,20,4,3,SR-110,,32.59193889,-95.6606,1,1,0,1,0,0,0,1
480716,1,497,0,6,4,2013,7,9,58,6,4,CR-4227,,33.17641667,-97.5472,1,1,0,1,0,0,0,1
480717,5,29,6090,7,4,2013,1,15,0,13,8,SL-13 MILITARY DR,CURTIS,29.35675278,-98.4862,2,1,0,1,0,0,0,1
480718,1,61,940,7,4,2013,1,19,22,16,5,SAN MARCELO BLVD,,25.95880556,-97.492,1,1,0,1,0,0,0,1
480719,1,95,0,7,4,2013,1,5,5,2,2,US-87,,31.21630556,-99.8241,1,1,0,1,0,0,0,1
480720,1,149,0,7,4,2013,1,15,40,6,4,CR-POST OAK RD,,29.99956944,-96.8471,1,1,0,1,0,0,0,1
480721,4,163,1930,7,4,2013,1,18,10,1,1,I-35,,28.661475,-99.1819,1,1,0,1,0,0,0,1
480722,2,183,4080,7,4,2013,1,1,41,13,2,US-80,,32.50195833,-94.7597,1,1,0,1,0,0,0,1
480723,1,201,3280,7,4,2013,1,2,50,12,2,US-290 NORTHWEST FWY,,29.84131944,-95.4926,1,1,0,1,0,0,0,1
480724,2,201,3280,7,4,2013,1,3,41,11,1,I-610,,29.73968611,-95.2649,1,1,0,1,0,0,0,1
480725,3,309,0,7,4,2013,1,9,45,11,1,I-35,,31.47207778,-97.1635,1,1,0,1,0,0,0,1
480726,2,321,0,7,4,2013,1,6,46,4,3,SR-60,,28.77174444,-95.9407,1,1,0,1,0,0,0,1
480727,5,373,1560,7,4,2013,1,16,33,3,2,US-287,S RAYBURN HILL DR,30.99061389,-94.7996,3,1,0,1,0,0,0,2
480728,1,443,0,7,4,2013,1,12,35,4,8,RM2400,,30.52132778,-102.056,1,1,0,1,0,0,0,1
480729,2,451,0,7,4,2013,1,21,43,4,8,FM2288,,31.52695556,-100.564,1,1,0,1,0,0,0,1
480730,4,453,0,7,4,2013,1,15,9,6,4,CR-HAMILTON POO RD,,30.35991111,-98.1695,1,1,0,1,0,0,0,1
480731,1,473,0,7,4,2013,1,13,51,4,8,FM 1489,,29.74268333,-95.9785,1,1,0,1,0,0,0,1
480732,1,71,0,8,4,2013,2,0,10,4,8,FM 563,,29.83416111,-94.6765,1,1,0,1,0,0,0,1
480733,1,85,4230,8,4,2013,2,6,22,13,2,US-380 W. UNIVERSITY DR,LAKE FOREST DR,33.21813611,-96.6792,2,1,0,1,0,0,0,1
480734,1,113,4530,8,4,2013,2,21,17,11,1,I-635,,32.80493333,-96.6273,1,10,0,10,0,0,0,1
480735,3,167,2570,8,4,2013,2,15,0,16,5,13TH ST,M AVE,29.29856667,-94.7865,2,1,0,1,14,0,0,1
480736,1,227,640,8,4,2013,2,0,37,14,3,SR-176 ANDREWS HWY,,32.26111389,-101.505,1,1,0,1,0,0,0,1
480737,1,279,0,8,4,2013,2,11,8,6,4,CR-65,,34.1039,-102.571,1,1,0,1,0,0,0,1
480738,0,291,0,8,4,2013,2,14,59,6,4,CR-2058,,30.23915833,-94.6946,1,1,0,1,0,0,0,1
480739,3,309,5845,8,4,2013,2,21,36,13,2,US-77 N ROBINSON DR,PEPLOW DR,31.47959444,-97.1196,2,1,0,1,0,0,0,1
480740,1,375,150,8,4,2013,2,17,57,11,1,I-40,,35.19324722,-101.796,1,1,0,1,0,0,0,1
480741,3,423,0,8,4,2013,2,12,35,2,2,US-271,CR-353,32.43654722,-95.1465,2,1,0,1,0,0,0,1
480742,1,39,850,9,4,2013,3,21,18,2,3,SR-36 N BROOKS ST,,29.06871944,-95.5893,1,10,0,10,0,0,0,1
480743,1,61,3780,9,4,2013,3,8,1,12,7,US-83,,26.16576667,-97.8425,1,1,0,1,0,0,0,1
480744,2,201,0,9,4,2013,3,22,8,11,1,I-10,,29.77088333,-95.1734,1,10,0,10,0,0,0,1
480745,1,439,2850,9,4,2013,3,23,41,16,5,SHADYBROOK DR,,32.948075,-97.0863,1,1,0,1,0,0,0,1
480746,2,59,0,9,4,2013,3,0,12,1,1,I-20,,32.4262,-99.5716,1,1,0,1,0,0,0,1
480747,1,453,330,9,4,2013,3,6,4,12,3,SR-71,,30.20269167,-97.6387,1,10,0,10,0,0,0,1
480748,1,37,0,10,4,2013,4,21,50,15,8,FM2516,QUAILBROOK RD,33.36831944,-94.1227,3,10,0,10,0,0,0,1
480749,4,39,0,10,4,2013,4,17,15,6,4,CR-172 PARKER SCHOOL RD,,29.35520833,-95.3006,1,10,0,10,0,0,0,1
480750,3,59,0,10,4,2013,4,13,18,4,8,FM2228,,32.26343056,-99.2266,1,10,0,10,0,0,0,1
480751,2,217,0,10,4,2013,4,22,20,3,3,SR-22,,31.97518056,-97.2586,1,1,0,1,0,0,0,2
480752,46,113,3420,11,4,2013,5,8,59,16,5,PRESIDENT GEORGE BUSH TURNPIKE,,32.87960556,-96.9897,1,1,0,1,0,0,0,3
480753,2,119,0,11,4,2013,5,7,26,2,3,SR-24,,33.36439444,-95.7194,1,10,0,10,0,0,0,2
480754,1,181,1830,11,4,2013,5,21,55,14,3,SR-91,,33.75165833,-96.5464,1,1,0,1,0,0,0,1
