ST_CASE,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,ROAD_FNC,ROUTE,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,TYP_INT,WEATHER1,WEATHER2,WEATHER,CF1,CF2,CF3,FATALS
481414,1,201,3280,30,6,2012,7,1,53,16,5,GREENBRIAR DR,,29.69146944,-95.4043,1,10,0,10,20,0,0,1
481415,3,355,1550,30,6,2012,7,20,25,16,5,HORNE RD,S PORT AVE,27.75283056,-97.42,2,1,0,1,0,0,0,1
481416,1,59,0,25,6,2012,2,10,10,3,3,SR-36,,32.23190833,-99.4254,1,1,0,1,0,0,0,1
481417,2,17,0,27,6,2012,4,7,38,2,2,US-70,CR-133 PEACH ST,34.27844444,-102.81,2,1,0,1,0,0,0,1
481418,2,37,0,28,6,2012,5,14,32,1,1,I-30,,33.46936389,-94.2443,1,1,0,1,0,0,0,1
481419,1,275,0,30,6,2012,7,5,0,4,3,SR-6,,33.64723611,-99.8019,1,1,0,1,0,0,0,1
481420,8,479,3899,16,3,2012,6,19,28,13,8,SL20 BOB BULLOCK LOOP,CASA BLANCA RD,27.53208333,-99.4465,3,1,0,1,0,0,0,1
481421,1,201,480,27,4,2012,6,10,9,12,8,SS 330,,29.76879722,-95.0118,1,1,0,1,0,0,0,1
481422,1,309,545,24,4,2012,3,22,5,13,2,US-84,,31.60042778,-97.0874,1,1,0,1,0,0,0,1
481423,1,439,0,28,4,2012,7,3,30,11,1,I-20 RAMP,,32.69347222,-97.4939,1,1,0,1,0,0,0,1
481424,4,29,6090,3,7,2012,3,23,50,13,8,SP 421 BANDERA RD,STONEGATE DR,29.45603611,-98.5534,3,10,0,10,0,0,0,1
481425,4,71,4666,3,7,2012,3,17,4,3,3,SR-146,,29.87606667,-94.8937,1,10,0,10,0,0,0,1
481426,6,147,0,3,7,2012,3,15,30,3,3,SR-131,,33.47793056,-96.2618,1,1,0,1,0,0,0,2
481427,5,173,0,3,7,2012,3,17,30,4,8,RM 1357,RM 2401,31.65515278,-101.741,2,1,0,1,0,0,0,2
481428,2,185,0,3,7,2012,3,8,45,2,3,SR-105,,30.37465278,-96.0489,1,10,0,10,0,0,0,1
481429,1,201,3280,3,7,2012,3,20,50,16,5,GESSNER DR,,29.79913889,-95.5449,1,1,0,1,0,0,0,1
481430,1,339,1510,3,7,2012,3,5,30,14,8,FM 2854,,30.31415278,-95.5086,1,1,0,1,0,0,0,1
481431,5,85,2520,4,7,2012,4,10,3,14,8,FM 2478,RIDGE CREEK PKWY,33.13287222,-96.7329,3,10,0,10,0,0,0,1
481432,1,85,5730,4,7,2012,4,1,12,16,5,NORTH STAR,,32.99512222,-96.6404,1,1,0,1,0,0,0,1
481433,1,157,6660,4,7,2012,4,3,0,12,2,US-59,,29.61738889,-95.6049,1,1,0,1,0,0,0,1
481434,1,285,0,4,7,2012,4,2,59,4,3,SR-95,,29.49124167,-97.1492,1,10,0,10,0,0,0,1
481435,1,373,0,4,7,2012,4,0,55,14,8,FM-350,,30.71120833,-94.9693,1,1,0,1,0,0,0,1
481436,1,401,0,4,7,2012,4,2,3,6,4,CR-4111,,32.17171944,-94.946,1,1,0,1,0,0,0,1
481437,1,481,2130,4,7,2012,4,6,5,2,2,US-59,,29.17487778,-96.279,1,1,0,1,0,0,0,1
481438,1,491,2620,4,7,2012,4,0,12,14,8,FM-1460,,30.62278611,-97.6738,1,10,0,10,0,0,0,1
481439,4,5,0,5,7,2012,5,1,25,2,2,US-59,,31.40473333,-94.72,1,1,0,1,0,0,0,1
481440,2,121,3960,5,7,2012,5,18,38,14,8,FM 3040,OAK BEND DR,33.00344167,-96.9897,2,1,0,1,0,0,0,1
481441,1,141,2190,5,7,2012,5,2,12,16,5,BOEING DR,AIRWAY BLVD,31.79184444,-106.395,2,2,0,2,0,0,0,1
481442,6,435,0,5,7,2012,5,13,33,1,1,I-10,,30.44375,-100.215,1,1,0,1,0,0,0,4
481443,3,439,2450,5,7,2012,5,13,50,13,8,SS 580 CAMP BOWIE BLVD,HORSESHOE TRL,32.72156944,-97.5185,2,1,0,1,0,0,0,1
481444,1,215,2110,3,7,2012,3,22,0,12,2,US-281,,26.33840833,-98.1453,1,1,0,1,0,0,0,1
481445,2,29,0,6,7,2012,6,7,49,2,3,SR-16,ITLL DO LN,29.72051667,-98.9168,3,1,0,1,0,0,0,1
481446,3,113,1730,6,7,2012,6,18,47,12,7,SR-67 MARVIN D LOVE FWY,,32.68856111,-96.84700000000001,1,1,0,1,0,0,0,1
481447,2,201,0,6,7,2012,6,11,35,11,1,I-10,,29.79393333,-95.0753,1,1,0,1,0,0,0,1
481448,2,201,480,6,7,2012,6,4,26,13,3,SR-146,TOMPKINS DR,29.76934167,-94.9176,3,1,0,1,0,0,0,1
481450,6,215,2110,6,7,2012,6,20,53,13,8,FM 1925 MONTE CRISTO RD,DOOLITTLE RD,26.33237778,-98.1231,3,1,0,1,0,0,0,1
481451,1,217,0,6,7,2012,6,5,25,1,1,I-35,,31.89177222,-97.0872,1,1,0,1,0,0,0,1
481452,1,321,0,6,7,2012,6,1,21,4,8,FM1095,,28.89575278,-96.1409,1,1,0,1,0,0,0,1
481453,7,201,0,7,7,2012,7,21,50,12,3,SR-146,,29.69871389,-95.0226,1,1,0,1,0,0,0,3
481454,1,201,0,7,7,2012,7,13,22,6,4,CR-GREENS RD,,29.953000000000003,-95.3726,1,1,0,1,0,0,0,1
481455,2,201,0,7,7,2012,7,22,15,6,4,CR-SHAY LN,,29.99549444,-95.205,1,10,0,10,0,0,0,1
481456,6,291,0,7,7,2012,7,14,25,4,8,FM787,,30.456525,-94.8142,1,2,0,2,0,0,0,2
481457,4,451,6080,7,7,2012,7,18,16,16,5,N CHADBOURNE ST,E 31ST ST,31.49164722,-100.456,2,1,0,1,0,0,0,1
481458,2,5,0,8,7,2012,1,1,10,2,2,US-69 E DENMAN AVE,,31.30875278,-94.6788,1,10,0,10,0,0,0,1
481459,4,61,940,8,7,2012,1,6,15,13,3,SR-4 BOCA CHICA BLVD,,25.91543611,-97.4411,1,1,0,1,0,0,0,1
481460,1,113,2590,8,7,2012,1,3,13,16,5,E CENTERVILLE RD,,32.87176944,-96.6301,1,10,0,10,0,0,0,1
481461,8,141,2270,8,7,2012,1,22,7,4,3,SR-20,,31.48522222,-106.139,1,1,0,1,0,0,0,1
481462,3,213,2256,8,7,2012,1,16,10,2,2,US-175,,32.31035278,-96.0106,1,2,0,2,0,0,0,2
481463,2,295,0,8,7,2012,1,3,40,6,4,CR-OLD DARROUZETT HWY,,36.43236944,-100.382,1,10,0,10,0,0,0,1
481464,3,13,0,9,7,2012,2,21,35,1,1,I-37,,28.75148056,-98.2953,1,1,0,1,0,0,0,1
481465,4,29,6090,9,7,2012,2,10,5,12,2,US-281,,29.58954167,-98.4742,1,10,0,10,23,0,0,1
481466,2,29,6090,10,7,2012,3,2,27,12,2,US-90,,29.40422778,-98.6182,1,2,0,2,0,0,0,1
481467,1,251,0,15,7,2012,1,3,15,6,4,CR-MARTIN CREEK RD,,32.41917778,-97.4438,1,1,0,1,0,0,0,1
481468,3,453,0,10,7,2012,3,6,38,14,8,FM-973,,30.41464444,-97.5093,1,2,0,2,0,0,0,1
481469,3,303,4140,7,6,2012,5,15,39,11,7,I-27,42ND ST,33.55610833,-101.846,2,1,0,1,0,0,0,1
481470,1,29,6090,1,7,2012,1,1,0,16,5,GENERAL MCMULLEN DR,,29.40923889,-98.5568,1,10,0,10,0,0,0,1
481471,3,41,0,1,7,2012,1,10,55,12,2,US-190,,30.73523333,-96.4364,1,10,0,10,0,0,0,1
481472,2,73,3470,1,7,2012,1,23,22,13,2,US-69 JACKSON ST,,31.93905,-95.2509,1,1,0,1,0,0,0,1
481473,2,201,3280,1,7,2012,1,23,30,12,2,US-59,,29.72950556,-95.431,1,1,0,1,0,0,0,1
481474,1,251,0,1,7,2012,1,5,48,4,8,PR 21,,32.30082778,-97.4908,1,1,0,1,0,0,0,1
481475,8,257,0,1,7,2012,1,20,16,3,3,SR-243,,32.57129722,-96.1489,1,1,0,1,19,0,0,1
481476,4,339,0,1,7,2012,1,1,34,11,1,I-45,,30.15839167,-95.4498,1,1,0,1,0,0,0,3
481477,2,439,2450,1,7,2012,1,18,20,13,8,BU 287 RIVERSIDE DR,GLEN GARDEN DR,32.71047778,-97.304,2,1,0,1,0,0,0,1
481478,2,209,0,24,7,2012,3,15,45,2,3,SR-21 CAMINO REAL HWY,,29.94410556,-97.7989,1,1,0,1,0,0,0,1
481479,2,453,330,1,7,2012,1,3,4,16,5,TWILIGHT SHADOW DR,,30.21974167,-97.8918,1,10,0,10,0,0,0,1
481480,1,113,1730,2,7,2012,2,8,30,13,3,SR-289 NORTHWEST FWY,SL 12 PRESTON RD,32.86561667,-96.8042,2,1,0,1,0,0,0,1
481481,1,179,0,2,7,2012,2,12,45,3,3,SR-152,,35.54851667,-100.759,1,1,0,1,0,0,0,1
481482,1,285,2970,2,7,2012,2,17,37,16,5,S MARKET ST,,29.44303889,-96.9358,1,1,0,1,0,0,0,1
481483,1,355,1550,5,7,2012,5,21,19,16,5,S STAPLES ST,,27.69239444,-97.3796,1,1,0,1,0,0,0,1
481484,3,185,0,6,7,2012,6,23,57,2,3,SR-105,,30.34519167,-95.9099,1,1,0,1,0,0,0,1
481485,4,367,0,6,7,2012,6,20,35,13,3,SR-199,,32.9292,-97.6165,1,1,0,1,0,0,0,1
481486,2,471,4908,6,7,2012,6,1,18,1,1,I-45,,30.54683056,-95.4974,1,1,0,1,0,0,0,1
481487,1,367,0,7,7,2012,7,2,37,4,8,FM1189,,32.64958333,-97.9142,1,10,0,10,0,0,0,1
481488,2,493,0,7,7,2012,7,2,27,2,2,US-181 W FRONT ST,,29.02060556,-98.0539,1,1,0,1,0,0,0,1
481489,1,29,6090,11,7,2012,4,22,37,16,5,N MCCULLOUGH AVE,,29.44646944,-98.4919,1,10,0,10,0,0,0,1
481490,5,31,0,11,7,2012,4,6,36,4,8,RM1623,,30.10290278,-98.459,1,10,0,10,0,0,0,1
481491,3,179,0,11,7,2012,4,12,45,2,2,US-60,SR-152,35.54896389,-100.84200000000001,3,1,0,1,0,0,0,1
481493,3,27,6810,12,7,2012,5,21,16,14,3,SR-36 AIRPORT,,31.16071667,-97.4234,1,1,0,1,0,0,0,1
481494,1,235,0,12,7,2012,5,1,29,3,2,US-67,,31.14033889,-101.257,1,1,0,1,0,0,0,1
481495,2,265,3670,12,7,2012,5,17,59,1,1,I-10,,30.06803611,-99.0752,1,1,0,1,0,0,0,1
481496,1,439,2450,12,7,2012,5,15,35,16,5,LONGHORN,GRAND CHAMPION,32.84800833,-97.3789,1,1,0,1,20,0,0,1
481497,1,141,2190,13,7,2012,6,13,17,14,8,FM 1505,,31.76916111,-106.414,1,1,0,1,0,0,0,1
481498,1,201,0,13,7,2012,6,2,20,6,5,HUFSMITH KOHRVILLE RD,,30.00568611,-95.5856,1,1,0,1,0,0,0,1
481499,3,227,0,13,7,2012,6,0,45,2,2,US-87,,32.20908611,-101.475,1,1,0,1,0,0,0,1
481500,2,245,0,13,7,2012,6,22,20,13,3,SR-87,,29.93652222,-93.8964,1,1,0,1,0,0,0,1
481501,1,355,0,13,7,2012,6,6,30,6,4,CR-36,,27.77036667,-97.54799999999999,1,1,0,1,0,0,0,1
481502,2,477,0,13,7,2012,6,13,30,2,3,SR-36,,30.18465,-96.4152,1,10,0,10,0,0,0,1
481503,5,21,0,14,7,2012,7,6,2,3,3,SR-95,,30.24571667,-97.3211,1,10,0,10,0,0,0,1
481504,5,29,6090,14,7,2012,7,5,24,12,8,SL1604,,29.60819722,-98.4649,1,10,0,10,0,0,0,1
481505,3,29,6090,14,7,2012,7,15,30,11,1,I-410,,29.42705,-98.3889,1,1,0,1,0,0,0,1
481506,1,123,0,14,7,2012,7,5,27,4,2,US-77ALT,,29.22370556,-97.2241,1,1,0,1,0,0,0,1
481507,3,135,5030,14,7,2012,7,7,32,13,8,BI20E W 2ND ST,N LAUDERDALE AVE,31.83752222,-102.383,3,1,0,1,0,0,0,1
481508,1,181,1830,14,7,2012,7,20,27,12,2,US-75,,33.72961667,-96.5855,1,10,0,10,0,0,0,1
481509,3,185,0,14,7,2012,7,21,32,2,3,SR-6,FM2,30.27345,-96.0422,2,1,0,1,0,0,0,2
481510,1,265,0,14,7,2012,7,17,2,3,3,SR-173,,29.87998056,-99.1064,1,10,0,10,0,0,0,1
481511,6,289,0,14,7,2012,7,22,30,3,3,SR-7,,31.33424722,-95.7338,1,10,0,10,0,0,0,1
481512,1,293,0,14,7,2012,7,10,0,4,8,FM 937,,31.43588056,-96.445,1,1,0,1,0,0,0,1
481513,4,21,2160,1,7,2012,1,23,28,13,2,US-290,,30.33806667,-97.3728,1,1,0,1,0,0,0,1
481514,1,203,0,11,7,2012,4,20,17,1,1,I-20,,32.48248056,-94.1052,1,2,10,2,0,0,0,1
481515,2,127,1180,15,7,2012,1,1,40,13,2,US-277 PENA ST,6TH ST,28.52214444,-99.8612,2,1,0,1,0,0,0,1
481516,1,141,2270,15,7,2012,1,11,42,1,1,I-10,,31.50811667,-106.12200000000001,1,1,0,1,0,0,0,1
481517,1,157,0,15,7,2012,1,22,55,13,8,FM 1093,,29.70794444,-95.6905,1,1,0,1,0,0,0,1
481518,2,29,6090,16,7,2012,2,15,5,13,8,FM 2252 NACOGDOCHES RD,,29.55898889,-98.3965,1,1,0,1,0,0,0,1
481519,1,453,330,9,6,2012,7,5,13,16,5,LAKE CREEK PKWY,,30.45581389,-97.8069,1,1,0,1,0,0,0,1
481520,2,55,4040,16,7,2012,2,8,1,14,8,FM 20 STATE PARK RD,MEDINA ST,29.86871944,-97.6766,2,10,0,10,0,0,0,1
481521,3,179,0,16,7,2012,2,8,25,1,1,I-40,,35.22748889,-100.62,1,10,0,10,0,0,0,3
481522,1,201,3280,16,7,2012,2,22,45,12,2,US-59 EASTEX FWY,,29.74981667,-95.3582,1,10,0,10,0,0,0,1
481523,1,209,6170,16,7,2012,2,2,2,11,7,I-35,,29.80653611,-98.0097,1,10,0,10,0,0,0,1
481524,9,225,0,16,7,2012,2,10,35,2,3,SR-7,,31.31486111,-95.3992,1,10,0,10,3,0,0,1
481525,2,271,0,16,7,2012,2,6,0,2,2,US-90,,29.23724722,-100.15100000000001,1,1,0,1,0,0,0,2
481526,2,329,4560,16,7,2012,2,10,29,11,1,I-20,,31.96835556,-102.09200000000001,1,1,0,1,0,0,0,1
481527,3,367,6555,16,7,2012,2,23,15,4,8,FM 51 MAIN ST,,32.98606944,-97.6843,1,1,0,1,0,0,0,1
481528,2,439,6485,16,7,2012,2,1,41,12,7,SR-114 NORTHWEST PKWY,,32.94279722,-97.1053,1,1,0,1,0,0,0,1
481529,1,467,0,16,7,2012,2,3,30,6,4,CR-1106,,32.62065,-95.8313,1,1,0,1,0,0,0,1
481530,3,21,0,17,7,2012,3,10,0,4,8,FM 2104,ARROWHEAD RD,30.05590278,-97.1088,3,1,0,1,0,0,0,1
481531,2,29,6090,17,7,2012,3,3,0,11,1,I-10,,29.43894167,-98.506,1,1,0,1,20,0,0,1
481532,2,231,0,17,7,2012,3,21,40,1,1,I-30,,32.99740278,-96.2421,1,1,0,1,23,0,0,1
481533,1,223,0,18,7,2012,4,19,30,6,4,CR-4721,,33.13109444,-95.7793,1,1,0,1,0,0,0,1
481534,1,375,150,18,7,2012,4,20,14,16,5,SMELTER RD,,35.23640556,-101.866,1,1,0,1,0,0,0,1
481535,2,409,0,18,7,2012,4,2,51,1,1,I-37,,28.01741944,-97.7241,1,10,0,10,0,0,0,1
481536,2,423,0,18,7,2012,4,19,0,2,2,US-271,,32.43270833,-95.1787,1,1,0,1,0,0,0,1
481537,2,453,330,18,7,2012,4,19,27,16,5,GOODWIN AVE,,30.26858056,-97.6981,1,1,0,1,0,0,0,1
481538,1,201,0,19,7,2012,5,4,0,6,4,CR-FALLBROOK DR,,29.91942222,-95.4676,1,1,0,1,0,0,0,1
481539,1,451,6080,19,7,2012,5,9,31,14,8,SL545 SHERWOOD WAY,A & M AVE,31.44721944,-100.476,2,1,0,1,0,0,0,1
481540,2,463,0,19,7,2012,5,5,59,2,2,US-90,,29.24316111,-100.08,1,10,0,10,23,0,0,1
481541,2,97,0,20,7,2012,6,18,12,4,8,FM1199,,33.66693333,-97.2546,1,10,0,10,0,0,0,1
481542,3,213,0,20,7,2012,6,23,38,6,4,CR-SPRINGWOOD CIR,,32.23001111,-95.5075,1,1,0,1,0,0,0,1
481543,5,217,0,20,7,2012,6,19,22,3,3,SR-22,,31.98096667,-97.2159,1,1,0,1,0,0,0,1
481544,1,293,0,20,7,2012,6,21,0,13,3,SR-14 N M L KING JR HWY,,31.70686667,-96.4822,1,1,0,1,0,0,0,1
481545,7,113,1730,21,7,2012,7,15,43,13,3,SR-310,,32.69476389,-96.742,1,1,0,1,0,0,0,1
481546,2,167,2570,21,7,2012,7,23,0,16,5,21ST ST MOODY AVE,AVENUE L,29.29884444,-94.789,2,1,0,1,0,0,0,1
481547,3,217,0,21,7,2012,7,21,14,4,8,FM67,,32.19552778,-97.2212,1,10,0,10,0,0,0,1
481548,2,381,150,21,7,2012,7,4,47,16,5,WS 58TH AVE,,35.14716389,-101.881,1,1,0,1,0,0,0,1
481549,2,401,0,21,7,2012,7,13,40,3,2,US-79,,32.05116389,-94.9255,1,1,0,1,0,0,0,1
481550,6,141,0,22,7,2012,1,15,13,6,4,CR-JOHN HENRY ST,CR-SANTIESTEBAN LN,31.80632778,-106.18299999999999,2,1,0,1,0,0,0,5
481551,23,175,0,22,7,2012,1,18,34,2,2,US-59,,28.55308056,-97.5561,1,1,0,1,0,0,0,15
481552,1,201,0,22,7,2012,1,7,28,6,4,CR-CARBY RD,,29.87808889,-95.382,1,10,0,10,0,0,0,1
481553,4,201,0,22,7,2012,1,17,56,13,3,SR-1 NASA PKWY,KINGS PARK LN,29.54826111,-95.0993,2,1,0,1,0,0,0,2
481554,1,215,0,22,7,2012,1,21,30,6,4,CR-MILE 2 WEST RD,,26.26431389,-97.9442,1,1,0,1,0,0,0,1
481555,1,231,0,22,7,2012,1,0,25,6,4,CR-2514,,32.97750833,-96.2151,1,1,0,1,0,0,0,1
481556,2,141,2190,23,7,2012,2,15,58,16,5,PULLMAN DR,,31.72540556,-106.29799999999999,1,10,0,10,0,0,0,1
481557,2,453,330,23,7,2012,2,17,57,16,5,7TH ST,GONZALES ST,30.26039444,-97.7105,3,1,0,1,0,0,0,1
481558,2,71,0,24,7,2012,3,14,12,3,3,SR-73,COUNTY LINE RD,29.82561389,-94.35700000000001,2,1,0,1,0,0,0,1
481559,3,85,4802,24,7,2012,3,0,20,16,5,LOVE BIRD LN,,32.98720833,-96.6054,1,1,0,1,0,0,0,1
481560,2,309,957,24,7,2012,3,10,7,1,1,I-35 RAMP,I-35,31.29306111,-97.2531,3,1,0,1,0,0,0,1
481561,1,361,5100,24,7,2012,3,3,30,16,5,TEAL RD,,30.19913333,-93.796,1,1,0,1,0,0,0,1
481562,3,105,0,25,7,2012,4,11,50,1,1,I-10,,30.66913056,-100.986,1,1,0,1,0,0,0,1
481563,1,181,6350,25,7,2012,4,7,55,12,7,US-75 SAM RAYBURN FWY,,33.64042222,-96.6165,1,99,0,99,0,0,0,1
481564,1,419,0,25,7,2012,4,7,50,3,3,SR-7,,31.869475,-94.1085,1,1,0,1,0,0,0,1
481565,5,439,260,25,7,2012,4,12,47,16,5,GREEN OAKS BLVD,WELLSTON DR,32.65305278,-97.084,2,1,0,1,0,0,0,1
481566,2,113,1730,26,7,2012,5,5,45,13,8,SL 12,,32.69307222,-96.7749,1,1,0,1,0,0,0,1
481567,2,185,4830,26,7,2012,5,14,50,16,5,HOLLISTER ST,,30.37370278,-96.0837,1,1,0,1,0,0,0,1
481568,3,217,0,26,7,2012,5,15,25,4,3,SR-81,,32.11733611,-97.1332,1,1,0,1,0,0,0,1
481569,1,485,1020,26,7,2012,5,15,28,11,1,I-44,,34.096875,-98.5517,1,10,0,10,0,0,0,1
481570,1,29,6090,27,7,2012,6,0,0,11,7,I-35,,29.34223333,-98.5553,1,1,0,1,0,0,0,1
481571,1,29,6090,27,7,2012,6,3,37,16,5,TRADING POST,,29.33873611,-98.6003,1,1,0,1,0,0,0,1
481572,1,29,6090,27,7,2012,6,7,45,11,1,I-410,,29.32236944,-98.6105,1,10,0,10,0,0,0,1
481573,1,29,0,27,7,2012,6,17,8,1,1,I-10,,29.50051389,-98.1875,1,1,0,1,23,0,0,1
481574,3,201,0,27,7,2012,6,10,5,6,4,CR-SPRING STUEBNER RD,,30.08280278,-95.45700000000001,1,1,0,1,20,0,0,1
481575,5,201,5230,27,7,2012,6,14,24,12,7,SL-8,RED BLUFF RD,29.68360556,-95.1543,2,1,0,1,0,0,0,1
481576,2,329,4560,27,7,2012,6,17,3,2,8,SL 250,,31.95431944,-102.14299999999999,1,10,0,10,0,0,0,1
481577,1,355,1550,27,7,2012,6,23,39,16,5,AYERS ST,PORT AVE,27.74695833,-97.4202,4,1,0,1,0,0,0,1
481578,3,453,330,27,7,2012,6,13,20,13,7,US-290,SR-130,30.34113611,-97.5906,2,1,0,1,0,0,0,1
481579,3,41,1440,28,7,2012,7,12,41,16,5,WILLIAM D FITCH,TONKAWAY LAKE RD,30.59960833,-96.2203,2,1,0,1,0,0,0,2
481580,2,159,0,28,7,2012,7,1,46,3,3,SR-37,,33.01177778,-95.2737,1,1,0,1,0,0,0,1
481581,2,183,4080,28,7,2012,7,0,30,16,5,W COTTON ST,,32.49586111,-94.7466,1,1,0,1,0,0,0,1
481582,4,201,3280,28,7,2012,7,8,42,16,5,HEMPSTEAD RD,,29.81416111,-95.4776,1,1,0,1,0,0,0,1
481583,2,201,3280,28,7,2012,7,22,55,11,1,I-10,,29.77370278,-95.2507,1,1,0,1,0,0,0,1
481584,3,329,4560,28,7,2012,7,4,45,12,8,BS158B ANDREWS HWY,SL250,31.99777778,-102.154,1,1,0,1,19,0,0,1
481585,2,375,150,28,7,2012,7,1,59,11,1,I-27,,35.18395556,-101.838,1,1,0,1,0,0,0,1
481586,2,439,7258,28,7,2012,7,4,12,16,5,HIGHTOWER DR,,32.8741,-97.2557,1,1,0,1,0,0,0,1
481587,1,215,2110,29,7,2012,1,20,45,14,8,FM2128 E SCHUNIOR ST,,26.30732778,-98.1537,1,1,0,1,0,0,0,1
481588,2,29,6090,30,7,2012,2,3,0,16,5,WETMORE RD,,29.52781389,-98.46,1,1,0,1,0,0,0,1
481589,1,201,3320,30,7,2012,2,1,0,13,8,FM1960,TOWNSEN BLVD,30.00503889,-95.2825,2,1,0,1,0,0,0,1
481590,1,423,7070,30,7,2012,2,4,45,13,3,SR-110 TROUP HWY,,32.29630556,-95.2625,1,1,0,1,0,0,0,1
481591,4,29,6090,31,7,2012,3,6,26,12,2,US-90,,29.40428611,-98.5528,1,1,0,1,19,0,0,1
481592,1,113,3420,31,7,2012,3,11,18,12,3,SR-161,,32.86560556,-97.0024,1,1,0,1,0,0,0,1
481593,1,213,5238,31,7,2012,3,15,0,4,8,FM 316,,32.28167222,-96.0718,1,98,0,98,0,0,0,1
481594,1,321,0,31,7,2012,3,0,53,6,4,CR-142,,29.00135278,-95.8486,1,1,0,1,0,0,0,1
481595,1,453,330,31,7,2012,3,6,20,12,2,US-290 BEN WHITE BLVD,,30.22302778,-97.7639,1,1,0,1,0,0,0,1
481596,1,201,0,14,7,2012,7,7,0,12,3,SR-249 W MT HOUSTON RD,,29.89755556,-95.4599,1,1,0,1,0,0,0,1
481597,3,463,0,28,7,2012,7,13,59,2,2,US-90,,29.31585833,-99.5727,1,1,0,1,0,0,0,2
481598,1,501,0,28,7,2012,7,15,32,3,2,US-82/380,,33.18195278,-102.66,1,1,0,1,0,0,0,1
481599,1,161,0,29,7,2012,1,17,24,4,8,FM 80,,31.68656944,-96.3238,1,1,0,1,0,0,0,1
481600,1,91,9997,30,7,2012,2,3,10,11,1,I-35,,29.62990278,-98.2311,1,1,0,1,19,0,0,3
481601,3,311,0,30,7,2012,2,9,50,4,3,SR-72,,28.459925,-98.4034,1,1,0,1,0,0,0,2
481602,1,251,0,15,7,2012,1,10,54,4,8,FM157,,32.48680833,-97.1238,1,1,0,1,0,0,0,1
481603,6,85,0,20,7,2012,6,12,53,3,8,FM2478,,33.22510556,-96.7327,1,1,0,1,0,0,0,1
481604,10,367,0,20,7,2012,6,18,20,4,8,FM920,,32.79580278,-97.8321,1,2,0,2,0,0,0,1
481605,1,439,2450,22,7,2012,1,3,35,12,2,US-287 MARTIN LUTHER KING FWY,,32.736775,-97.2993,1,1,0,1,0,0,0,1
481606,1,439,2450,25,7,2012,4,9,52,13,7,I-35W SOUTH FWY,E LANCASTER AVE,32.74623611,-97.32,2,1,0,1,0,0,0,1
481607,5,105,0,26,7,2012,5,14,24,1,1,I-10,,30.69473611,-101.458,1,1,0,1,0,0,0,2
481608,4,327,0,26,7,2012,5,11,27,4,3,SR-29,,30.86911667,-99.5403,1,1,0,1,0,0,0,1
481609,2,143,0,27,7,2012,6,23,0,2,2,US-377,,32.33065833,-98.0697,1,1,0,1,0,0,0,1
481610,3,303,4140,19,6,2012,3,12,3,16,5,INDIANA AVE,58TH ST,33.54155556,-101.88799999999999,2,1,0,1,0,0,0,1
481611,2,139,7270,28,7,2012,7,0,22,13,2,US-77,,32.4059,-96.8427,1,1,0,1,0,0,0,1
481612,2,201,3280,28,7,2012,7,2,6,13,8,FM1093,AUGUSTA DR,29.73787222,-95.4824,3,1,0,1,0,0,0,1
481613,2,201,0,29,7,2012,1,19,10,6,4,CR-AQUEDUCT RD,,29.88551111,-95.1595,1,1,0,1,0,0,0,2
481614,2,497,0,29,7,2012,1,22,32,3,3,SR-114,FM-51,33.10938056,-97.6579,2,1,0,1,0,0,0,1
481615,5,201,3280,30,7,2012,2,15,0,12,2,US-590,,29.86070833,-95.3333,1,1,0,1,0,0,0,1
481616,2,203,0,30,7,2012,2,21,0,3,2,US-80,,32.51759722,-94.5017,1,1,0,1,0,0,0,1
481617,3,13,0,31,7,2012,3,7,31,4,8,FM 1333,,28.89476667,-98.7134,1,1,0,1,14,0,0,2
481618,3,141,2190,24,7,2012,3,21,46,13,3,SR-20,,31.67677222,-106.31,1,10,0,10,0,0,0,1
481619,4,113,1730,20,6,2012,4,0,30,16,5,JIM MILLER RD,,32.72242222,-96.7001,1,10,0,10,0,0,0,1
481620,1,303,4140,7,7,2012,7,2,37,13,8,FM 2255,,33.59237778,-101.89,1,10,0,10,0,0,0,1
481621,1,245,5430,8,7,2012,1,19,24,16,5,3RD ST,DIXIE DR,29.89940833,-93.9063,3,1,0,1,0,0,0,1
481622,3,113,1730,13,7,2012,6,21,27,16,5,FOREST LN,JOSEY LN,32.90931944,-96.8816,2,1,0,1,0,0,0,1
481623,1,49,0,15,7,2012,1,1,0,2,2,US-67,,31.72085278,-99.0174,1,1,0,1,0,0,0,1
481624,6,35,4490,6,7,2012,6,19,19,3,3,SR-22 MORGAN ST,SR-6,31.91545833,-97.6653,2,1,0,1,0,0,0,1
481625,1,441,0,16,7,2012,2,16,55,3,3,SR-36,,32.34594444,-99.6384,1,10,0,10,0,0,0,1
481626,1,43,0,20,7,2012,6,14,15,3,2,US-90,,30.26793056,-103.421,1,1,0,1,0,0,0,1
481627,5,353,0,20,7,2012,6,12,44,1,1,I-20,,32.45173611,-100.476,1,1,0,1,0,0,0,2
481628,1,339,0,21,7,2012,7,0,45,4,8,FM 1485,,30.15028889,-95.1999,1,1,0,1,0,0,0,1
481629,4,201,3280,25,7,2012,4,15,1,12,2,US-59,,29.72236667,-95.493,1,1,0,1,0,0,0,1
