YEAR,STATE,ST_CASE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,BIA,SPJ_INDIAN,INDIAN_RES
2013,18,180620,33,1,1,5,1,2,1,2,5,2,6,1,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180621,103,1,1,5,1,2,1,2,5,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180622,3,1,1,5,1,2,4,2,6,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2013,18,180623,57,1,1,5,1,2,4,1,6,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,18,180624,39,1,1,5,1,2,4,2,4,2,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180625,137,1,1,5,1,2,1,1,4,1,2,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,18,180626,3,1,1,5,2,2,1,2,6,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180627,49,1,1,5,1,2,4,2,6,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180628,183,1,1,5,1,2,4,2,6,2,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180629,25,1,1,5,1,2,1,2,5,2,4,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180630,39,1,1,5,2,2,4,2,6,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180631,5,1,1,5,1,2,1,2,4,2,3,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,18,180632,97,1,1,5,2,2,4,2,6,2,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180633,97,1,1,5,2,2,1,1,6,1,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2013,18,180634,67,1,1,5,1,2,4,2,4,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180636,3,1,1,5,1,2,4,2,6,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,18,180637,89,1,1,5,2,2,1,2,6,2,3,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,18,180638,61,1,1,5,1,2,1,1,5,1,4,1,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2013,18,180639,39,1,1,5,1,2,1,2,5,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180640,97,1,1,5,2,2,1,1,6,1,1,2,2,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,18,180641,3,1,1,5,2,2,1,1,6,1,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180642,21,1,1,5,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180643,53,1,1,5,1,2,1,2,6,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180644,19,1,1,5,1,2,1,2,5,2,4,1,1,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180645,105,1,1,5,1,2,1,2,5,2,3,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,18,180646,41,1,1,5,1,2,1,2,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1,1,1,2,2,2,0,0,0
2013,18,180647,61,1,1,5,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,18,180648,23,1,1,5,2,2,1,2,6,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180649,69,1,1,5,1,1,1,2,1,2,1,2,2,3,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180650,7,1,1,5,1,2,1,1,4,1,4,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,18,180651,177,1,1,5,1,2,1,2,5,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180652,97,1,1,5,2,2,1,1,6,1,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180653,97,1,1,5,2,2,1,1,6,1,4,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180654,97,1,1,5,2,2,1,1,6,1,4,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,18,180655,53,1,1,5,1,2,1,2,4,2,5,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,0,0,0
2013,18,180656,31,1,1,5,1,2,4,2,6,2,1,2,1,1,2,2,1,2,2,2,2,1,1,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,18,180657,35,1,1,5,1,2,1,2,6,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180658,79,1,1,5,1,2,1,2,5,2,3,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1,1,1,2,2,2,0,0,0
2013,18,180659,5,1,1,5,1,2,1,2,6,2,2,1,1,3,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180660,141,2,1,5,2,2,1,2,6,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180661,75,1,1,5,1,2,4,2,4,2,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180662,59,1,1,5,1,2,1,1,6,1,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,0,0,0
2013,18,180663,127,1,1,5,2,2,1,1,4,1,4,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180664,167,1,1,5,1,2,4,2,4,2,1,2,1,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,18,180665,103,1,1,5,1,2,4,1,5,1,1,2,1,1,1,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,1,0,0,0
2013,18,180666,177,1,1,5,1,1,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,18,180667,121,1,1,5,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,18,180668,87,1,1,5,1,2,1,1,6,1,4,1,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2013,18,180669,31,1,1,5,2,2,1,1,5,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180670,19,1,1,5,2,2,4,2,5,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180671,57,1,1,5,2,2,1,1,6,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180672,11,1,1,5,1,2,1,2,5,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180673,81,1,1,5,2,2,1,2,4,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2013,18,180674,61,3,1,5,1,1,1,2,1,2,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,18,180675,19,1,1,5,1,2,4,2,6,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180676,183,1,1,5,1,2,4,2,6,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180677,121,1,1,5,1,2,4,2,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180678,89,2,1,5,1,2,1,2,4,2,1,2,2,3,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180680,145,1,1,5,1,2,1,2,5,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180681,149,1,1,5,1,2,1,2,4,2,4,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180682,175,1,1,5,1,2,1,2,5,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,18,180683,63,1,1,5,1,2,1,1,5,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,18,180684,97,1,1,5,2,2,1,2,6,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180685,31,1,1,5,1,2,1,1,5,1,4,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2013,18,180686,119,1,1,5,1,2,1,2,5,2,5,1,1,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180687,37,2,1,5,1,2,4,2,5,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,1,2,0,0,0
2013,18,180688,57,1,1,5,2,1,4,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,18,180689,73,1,1,5,2,1,1,2,1,2,4,1,2,3,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180690,39,1,1,5,1,2,1,1,5,1,2,1,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,18,180691,173,1,1,5,1,2,1,2,6,2,3,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,2,1,1,2,2,2,0,0,0
2013,18,180692,81,1,1,5,2,2,1,1,5,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2013,18,180693,69,1,1,5,1,2,1,1,5,1,4,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2013,18,180694,127,1,1,5,1,2,1,1,5,1,4,1,1,3,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,0,0,0
2013,18,180695,15,1,1,5,1,2,4,2,5,2,1,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180696,179,1,1,5,1,2,1,2,5,2,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180697,53,1,1,5,2,2,1,2,6,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180698,119,1,1,5,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180699,89,1,1,5,2,2,4,2,6,2,1,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,18,180700,141,1,1,5,1,2,4,2,6,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180702,95,1,1,5,2,2,1,1,5,1,4,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,0,0,0
2013,18,180703,37,2,1,5,1,2,1,2,4,2,3,1,2,3,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,1,2,2,2,0,0,0
2013,18,180704,151,1,1,5,1,1,4,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,0,0,0
2013,18,180705,89,1,1,5,2,2,4,2,6,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180706,23,1,1,5,1,2,1,2,6,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180707,175,2,1,5,1,2,1,2,6,2,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180708,143,1,1,5,2,2,1,2,4,2,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2013,18,180709,35,1,1,5,1,2,1,1,5,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,18,180710,97,1,1,5,2,2,1,2,6,3,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180711,99,1,1,5,1,2,1,2,4,2,3,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,18,180712,37,1,1,5,1,2,4,2,6,2,1,1,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,18,180713,91,1,1,5,1,2,1,1,4,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,0,0,0
2013,18,180714,11,1,1,5,1,2,1,2,5,2,3,1,1,2,1,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2013,18,180715,105,1,1,5,1,2,1,2,6,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,0,0,0
2013,18,180716,149,1,1,5,1,2,4,2,6,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180717,127,1,1,5,2,1,1,2,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2013,18,180718,87,1,1,5,1,2,1,1,4,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,18,180719,97,2,1,5,2,2,1,1,6,1,4,2,2,3,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2013,18,180720,67,1,1,5,2,2,1,1,5,1,4,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,18,180721,97,1,1,5,2,2,1,2,6,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180722,97,1,1,5,2,1,3,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180723,97,1,1,5,2,2,1,2,6,2,1,2,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2013,18,180724,37,1,1,5,2,2,1,2,4,2,3,1,1,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2013,18,180725,157,1,1,5,2,2,4,2,6,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,2,0,0,0
2013,18,180726,167,1,1,5,2,2,4,2,6,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180727,97,1,1,5,2,2,1,1,6,1,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,18,180728,97,1,1,5,2,2,4,2,6,3,1,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,18,180729,97,1,1,5,2,2,4,1,6,1,1,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,18,180730,71,1,1,5,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,18,180731,89,1,1,5,2,2,4,2,6,2,1,2,2,1,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,18,180732,89,1,1,5,2,2,1,2,6,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,19,190001,153,1,1,7,1,1,3,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,19,190002,193,1,1,7,2,2,1,2,6,2,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,19,190003,5,1,1,7,1,2,1,2,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,19,190004,105,1,1,7,1,2,1,2,3,2,4,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,19,190005,81,1,1,7,1,2,4,2,6,2,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,19,190006,99,1,1,7,1,2,4,2,6,2,1,2,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,19,190007,193,3,1,7,2,2,4,2,6,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,19,190008,63,1,1,7,2,2,1,1,6,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,19,190009,5,1,1,7,1,2,4,2,5,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,19,190010,61,1,1,7,2,2,1,2,3,2,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,19,190011,5,1,1,7,1,2,4,2,6,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,19,190012,31,1,1,7,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,19,190013,77,1,1,7,1,2,1,2,4,3,4,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,19,190014,113,1,1,7,2,2,1,2,6,3,1,1,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,19,190015,13,1,1,7,1,2,4,2,3,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,1,2,2,2,0,0,0
2013,19,190016,145,1,1,7,1,2,4,2,6,2,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,19,190017,1,1,1,7,1,1,1,2,1,2,4,2,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,19,190018,121,1,1,7,1,2,1,2,5,2,1,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,19,190019,61,1,1,7,1,2,1,2,5,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2013,19,190020,193,1,1,7,2,2,1,2,6,3,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2013,19,190021,49,1,1,7,1,2,1,2,4,2,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,19,190022,187,1,1,7,1,2,1,1,5,1,4,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,19,190023,153,1,1,7,2,1,1,2,1,2,4,1,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2013,19,190024,75,1,1,7,1,2,4,2,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,19,190025,181,1,1,7,1,2,1,2,6,2,3,1,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,19,190026,127,1,1,7,1,2,4,2,6,2,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,19,190027,197,1,1,7,1,2,1,2,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,19,190028,109,1,1,7,1,2,1,1,5,1,4,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,19,190029,115,3,1,7,1,2,1,2,3,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,19,190030,113,1,1,7,2,2,1,2,6,2,3,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,19,190031,97,1,1,7,1,2,1,2,4,2,3,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,19,190032,153,1,1,7,2,2,4,2,5,2,1,2,2,1,2,2,1,2,2,2,2,1,1,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2013,19,190033,41,1,1,7,1,2,1,2,3,2,4,1,1,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,19,190034,181,2,1,7,1,2,4,2,5,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,19,190035,175,1,1,7,1,2,4,2,6,2,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,19,190036,119,2,1,7,1,2,1,1,4,1,4,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,19,190037,53,1,1,7,1,2,1,2,4,3,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,19,190038,163,1,1,7,2,2,1,2,6,2,2,2,1,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2013,19,190039,67,1,1,7,1,2,4,2,5,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,19,190040,81,1,1,7,1,2,4,2,5,2,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,19,190041,97,1,1,7,1,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,19,190042,109,1,1,7,1,2,1,2,3,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,19,190043,11,1,1,7,1,2,1,2,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,1,2,2,2,0,0,0
2013,19,190044,173,1,1,7,1,2,4,2,6,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,1,1,2,2,1,1,2,2,2,0,0,0
2013,19,190045,165,1,1,7,1,2,4,2,5,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,19,190046,123,1,1,7,1,2,1,1,4,1,5,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,0,0,0
2013,19,190047,103,2,1,7,1,2,1,2,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,19,190048,101,2,1,7,1,2,1,2,5,3,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2013,19,190049,153,1,1,7,2,2,1,1,4,1,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2013,19,190050,29,1,1,7,1,1,4,2,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,19,190051,65,1,1,7,1,2,4,1,6,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,19,190052,13,1,1,7,1,2,1,2,4,2,3,1,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,2,2,2,0,0,0
2013,19,190053,49,1,1,7,1,2,1,2,4,2,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
