A_AGE1,A_AGE2,A_AGE3,A_AGE4,A_AGE5,A_AGE6,A_AGE7,A_AGE8,A_AGE9,ST_CASE,VEH_NO,PER_NO,YEAR,A_PTYPE,A_REST,A_ALCTES,A_HISP,A_RCAT,A_HRACE,A_EJECT,A_PERINJ,A_LOC
3,4,7,4,4,4,6,2,2,320037,1,1,2013,1,3,2,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,320037,2,1,2013,1,1,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,320037,2,2,2013,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320038,1,1,2013,1,1,2,2,8,1,1,1,1
2,3,6,3,3,3,5,2,2,320038,2,1,2013,1,2,5,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,320039,1,1,2013,1,2,2,2,1,1,2,1,1
3,4,7,4,4,4,6,3,2,320040,1,1,2013,1,1,2,2,1,1,1,1,1
3,4,7,4,4,4,6,2,2,320040,2,1,2013,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,320041,1,1,2013,1,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,320041,1,2,2013,2,2,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,320041,2,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,320041,2,2,2013,2,1,1,2,1,1,2,1,1
1,1,4,1,1,2,3,1,1,320041,2,3,2013,2,2,3,0,0,0,2,6,1
1,1,4,1,1,1,3,1,1,320041,2,4,2013,2,2,1,2,1,1,2,1,1
3,5,9,6,6,6,8,4,2,320041,2,5,2013,2,1,1,2,1,1,2,1,1
3,5,9,6,6,6,8,4,2,320041,2,6,2013,2,1,1,2,1,1,2,1,1
3,5,8,5,5,5,7,4,2,320041,2,7,2013,2,2,1,2,1,1,2,1,1
3,5,9,6,6,6,8,4,2,320042,1,1,2013,1,1,1,1,2,3,1,1,1
1,1,2,1,1,1,1,1,1,320042,1,2,2013,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,320042,1,3,2013,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,320042,2,1,2013,1,1,1,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,320042,2,2,2013,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,320042,2,3,2013,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,320043,1,1,2013,1,1,1,1,1,2,1,1,1
1,1,2,1,1,1,2,1,1,320044,0,1,2013,3,3,1,1,2,3,1,1,3
3,5,9,6,6,6,8,5,2,320044,1,1,2013,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,320045,1,1,2013,1,3,2,1,1,2,2,1,1
4,5,10,6,7,7,9,6,2,320045,2,1,2013,1,2,3,0,0,0,1,6,1
1,1,4,1,1,1,3,1,1,320045,2,2,2013,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,320045,2,3,2013,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,320045,2,4,2013,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320046,1,1,2013,1,2,2,2,1,1,1,1,1
4,5,12,7,9,9,11,6,2,320047,0,1,2013,5,3,1,1,1,2,1,1,2
3,5,8,5,5,5,7,3,2,320047,1,1,2013,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,320048,1,1,2013,1,1,2,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,320049,0,1,2013,3,3,1,1,7,8,1,1,3
3,5,9,6,6,6,8,4,2,320049,1,1,2013,1,1,5,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,320050,1,1,2013,1,2,2,2,1,1,1,1,1
3,4,7,4,4,4,6,3,2,320051,1,1,2013,1,1,2,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,320052,1,1,2013,1,2,2,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,320052,2,1,2013,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,320052,2,2,2013,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,320052,2,3,2013,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,320052,3,1,2013,1,1,5,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,320052,3,2,2013,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,320052,3,3,2013,2,2,1,1,7,8,1,1,1
3,5,8,5,5,5,7,4,2,320053,1,1,2013,1,1,2,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,320053,2,1,2013,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,320054,1,1,2013,1,3,2,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,320054,2,1,2013,1,3,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,320055,0,1,2013,4,3,2,1,1,2,1,1,3
2,3,6,3,3,3,5,2,2,320055,1,1,2013,1,3,1,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,320056,1,1,2013,1,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,6,2,320057,0,1,2013,3,3,1,1,7,8,1,1,3
3,4,7,4,4,4,6,2,2,320057,1,1,2013,1,2,2,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,320058,1,1,2013,1,1,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,320058,2,1,2013,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,320059,0,1,2013,5,3,1,1,7,8,1,1,2
4,5,11,7,8,8,10,6,2,320059,1,1,2013,1,1,1,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,320060,1,1,2013,1,1,4,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,320061,1,1,2013,1,1,2,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,320062,0,1,2013,3,3,2,1,1,2,1,1,3
5,6,13,8,10,10,12,7,3,320062,1,1,2013,1,3,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,320063,0,1,2013,5,3,1,1,1,2,1,1,2
4,5,12,7,9,9,11,6,2,320063,1,1,2013,1,1,1,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,320064,1,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,320064,2,1,2013,1,1,1,1,2,3,1,1,1
4,5,12,7,9,9,11,6,2,320065,1,1,2013,1,2,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,320065,2,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,320066,1,1,2013,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320066,2,1,2013,1,1,1,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,320067,0,1,2013,3,3,1,2,1,1,1,1,2
3,5,8,5,5,5,7,3,2,320067,1,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,320068,0,1,2013,3,3,2,1,1,2,1,1,3
4,5,10,6,7,7,9,5,2,320068,1,1,2013,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,320069,0,1,2013,3,3,1,1,2,3,1,1,3
3,4,7,4,4,4,6,2,2,320069,1,1,2013,1,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320070,1,1,2013,1,1,2,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,320071,1,1,2013,1,1,2,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,320072,1,1,2013,1,2,2,1,1,2,2,1,1
3,4,7,4,4,4,6,2,2,320073,1,1,2013,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,320073,1,2,2013,2,1,1,2,8,1,1,1,1
3,4,7,4,4,4,6,2,2,320073,2,1,2013,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,320073,2,2,2013,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,320073,2,3,2013,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,320074,1,1,2013,1,1,2,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320074,1,2,2013,2,2,2,1,3,4,1,1,1
4,5,10,6,7,7,9,5,2,320074,2,1,2013,1,1,2,1,1,2,1,1,1
4,5,10,6,7,7,9,6,2,320075,1,1,2013,1,2,5,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,320076,1,1,2013,1,1,2,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,320076,2,1,2013,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,320076,3,1,2013,1,1,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,320076,3,2,2013,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,320076,3,3,2013,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,320076,3,4,2013,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320076,3,5,2013,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,320077,1,1,2013,1,3,1,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,320077,2,1,2013,1,3,1,1,1,2,1,1,1
1,1,3,1,1,1,2,1,1,320077,2,2,2013,2,3,1,2,1,1,1,1,1
1,1,4,1,1,1,3,1,1,320077,2,3,2013,2,3,1,2,1,1,1,1,1
3,4,7,4,4,4,6,2,2,320078,1,1,2013,1,2,2,2,1,1,2,1,1
4,5,12,7,9,9,11,6,2,320079,1,1,2013,1,1,1,2,1,1,1,1,1
4,5,12,7,9,9,11,6,2,320079,1,2,2013,2,1,1,1,1,2,1,1,1
2,2,5,2,2,2,4,2,2,320080,1,1,2013,1,1,1,2,1,1,1,1,1
3,4,7,4,4,4,6,2,2,320080,2,1,2013,1,1,1,1,7,8,1,1,1
1,1,3,1,1,1,2,1,1,320080,2,2,2013,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,320080,2,3,2013,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,320080,2,4,2013,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,320080,2,5,2013,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,320080,2,6,2013,2,1,3,1,7,8,1,1,1
4,5,11,7,8,8,10,6,2,320081,1,1,2013,1,2,1,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,320081,1,2,2013,2,2,1,1,7,8,1,1,1
3,5,8,5,5,5,7,4,2,320081,2,1,2013,1,2,2,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,320082,1,1,2013,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,320082,2,1,2013,1,3,1,1,1,2,1,1,1
4,5,10,6,7,7,9,6,2,320082,3,1,2013,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,320082,3,2,2013,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,320083,1,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320083,2,1,2013,1,1,2,2,1,1,1,1,1
3,4,7,4,4,4,6,2,2,320084,1,1,2013,1,2,2,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,320085,0,1,2013,3,3,1,1,1,2,1,1,3
3,5,9,6,6,6,8,4,2,320085,1,1,2013,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320086,1,1,2013,1,1,2,2,1,1,1,1,1
2,3,6,3,3,3,5,2,2,320087,1,1,2013,1,1,1,1,7,8,2,1,1
3,4,7,4,4,4,6,3,2,320087,2,1,2013,5,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,320087,2,2,2013,5,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,320087,3,1,2013,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,320087,3,2,2013,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,320088,1,1,2013,1,1,3,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,320089,0,1,2013,4,3,1,1,1,2,1,1,3
3,4,7,4,4,4,6,3,2,320089,1,1,2013,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,320090,1,1,2013,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,320090,2,1,2013,1,1,1,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,320090,3,1,2013,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,320090,4,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320091,0,1,2013,3,3,2,1,1,2,1,1,3
3,5,9,6,6,6,8,5,2,320091,1,1,2013,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,320092,1,1,2013,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,320092,1,2,2013,2,1,3,1,7,8,1,1,1
1,1,1,1,1,1,1,1,1,320092,1,3,2013,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320092,2,1,2013,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,320093,1,1,2013,1,3,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,320093,1,2,2013,2,2,1,1,2,3,2,1,1
2,3,6,3,3,3,5,2,2,320094,1,1,2013,1,1,2,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,320095,1,1,2013,1,2,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,320096,0,1,2013,3,3,1,1,2,3,1,1,3
3,4,7,4,4,4,6,3,2,320096,1,1,2013,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,320096,2,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,320096,2,2,2013,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,320096,3,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,320097,0,1,2013,3,3,1,1,1,2,1,1,3
3,4,7,4,4,4,6,2,2,320097,1,1,2013,1,3,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,320098,1,1,2013,1,2,1,1,7,8,2,1,1
3,5,8,5,5,5,7,4,2,320098,3,1,2013,1,3,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,320099,0,1,2013,3,3,2,1,1,2,1,1,3
2,3,6,3,3,3,5,2,2,320099,1,1,2013,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,320100,1,1,2013,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,320100,1,2,2013,2,2,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,320101,1,1,2013,1,1,2,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,320101,2,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320102,0,1,2013,3,3,1,1,1,2,1,1,3
3,4,7,4,4,4,6,3,2,320102,1,1,2013,1,3,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,320103,1,1,2013,1,3,2,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,320103,1,2,2013,2,3,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,320104,0,1,2013,3,3,1,1,2,3,1,1,3
5,6,13,8,10,10,12,7,3,320104,1,1,2013,1,3,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,320105,1,1,2013,1,1,1,2,1,1,1,1,1
4,5,10,6,7,7,9,5,2,320105,2,1,2013,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,320106,0,1,2013,3,3,1,1,1,2,1,1,2
5,6,13,8,10,10,12,7,3,320106,1,1,2013,1,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,320107,1,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320107,2,1,2013,1,1,2,2,1,1,1,1,1
3,4,7,4,4,4,6,2,2,320108,1,1,2013,1,2,2,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,320108,2,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,320109,0,1,2013,3,3,4,1,1,2,1,1,2
4,5,11,7,8,8,10,6,2,320109,1,1,2013,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,320110,1,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,320110,2,1,2013,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,320111,0,1,2013,3,3,3,1,1,2,1,1,3
3,4,7,4,4,4,6,2,2,320111,1,1,2013,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,320112,1,1,2013,1,2,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,320113,1,1,2013,1,2,1,1,2,3,1,1,1
3,5,9,6,6,6,8,4,2,320113,2,1,2013,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,320114,1,1,2013,1,3,2,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,320114,2,1,2013,1,1,1,1,2,3,1,1,1
1,1,4,1,1,1,3,1,1,320114,2,2,2013,2,2,3,0,0,0,2,6,1
3,5,8,5,5,5,7,3,2,320115,0,1,2013,3,3,1,1,1,2,1,1,3
3,5,8,5,5,5,7,4,2,320115,1,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,320115,1,2,2013,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,320116,0,1,2013,3,3,1,1,1,2,1,1,2
2,3,6,3,3,3,5,2,2,320116,1,1,2013,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,320116,1,2,2013,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320117,1,1,2013,1,2,2,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,320117,2,1,2013,1,1,1,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,320117,2,2,2013,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,320118,0,1,2013,3,3,1,1,1,2,1,1,3
3,4,7,4,4,4,6,3,2,320118,1,1,2013,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,320119,1,1,2013,1,1,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,320120,1,1,2013,1,2,2,0,0,0,2,6,1
2,3,6,3,3,3,5,2,2,320120,1,2,2013,2,1,2,1,1,2,2,1,1
2,3,6,3,3,3,5,2,2,320121,1,1,2013,1,1,2,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,320121,2,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320121,2,2,2013,2,2,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,320121,2,3,2013,2,2,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,320121,2,4,2013,2,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,320121,2,5,2013,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,320121,2,6,2013,2,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,320121,2,7,2013,2,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,320121,2,8,2013,2,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,320122,1,1,2013,1,1,1,1,7,8,1,1,1
3,4,7,4,4,4,6,2,2,320122,1,2,2013,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,320122,2,1,2013,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,320122,3,1,2013,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,320122,4,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,320122,5,1,2013,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,320122,5,2,2013,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,320122,6,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,320122,7,1,2013,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,320122,7,2,2013,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,320122,7,3,2013,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,320122,8,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,320122,8,2,2013,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,320122,8,3,2013,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,320122,8,4,2013,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,320122,9,1,2013,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,320122,10,1,2013,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,320122,11,1,2013,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,320122,11,2,2013,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,320122,12,1,2013,1,1,3,0,0,0,1,6,1
5,6,13,8,10,10,12,7,3,320122,12,2,2013,2,1,3,0,0,0,1,6,1
5,6,13,8,10,10,12,7,3,320122,12,3,2013,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,320122,13,1,2013,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,320122,14,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,320122,15,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,320123,0,1,2013,3,3,1,1,1,2,1,1,3
3,4,7,4,4,4,6,2,2,320123,1,1,2013,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,320124,1,1,2013,1,2,1,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,320125,1,1,2013,1,2,1,1,1,2,1,1,1
2,2,5,2,2,2,4,2,2,320126,1,1,2013,1,2,2,1,1,2,2,1,1
2,3,6,3,3,3,5,2,2,320126,1,2,2013,2,2,3,0,0,0,2,6,1
2,2,5,2,2,2,4,1,2,320127,1,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,320127,1,2,2013,2,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,320127,1,3,2013,2,1,1,1,1,2,2,1,1
2,2,5,2,2,2,4,1,2,320127,1,4,2013,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,320128,1,1,2013,1,1,1,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,320128,2,1,2013,1,1,3,0,0,0,1,6,1
1,1,4,1,1,2,3,1,1,320128,2,2,2013,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320129,0,1,2013,3,3,2,1,7,8,1,1,3
3,4,7,4,4,4,6,2,2,320129,1,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,320129,1,2,2013,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,320129,1,3,2013,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,320130,1,1,2013,1,2,2,2,1,1,2,1,1
2,2,5,2,2,2,4,1,2,320130,2,1,2013,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320130,2,2,2013,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,320130,2,3,2013,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,320131,1,1,2013,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,320131,2,1,2013,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,320131,2,2,2013,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,320131,2,3,2013,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,320131,2,4,2013,2,2,3,0,0,0,1,6,1
1,1,4,1,1,1,3,1,1,320131,2,5,2013,2,2,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,320131,2,6,2013,2,2,3,0,0,0,1,6,1
1,1,4,1,1,1,3,1,1,320131,2,7,2013,2,2,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,320131,2,8,2013,2,2,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,320131,3,1,2013,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,320131,3,2,2013,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,320131,3,3,2013,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,320131,3,4,2013,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,320131,3,5,2013,2,1,3,1,1,2,1,1,1
1,1,3,1,1,1,2,1,1,320131,3,6,2013,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,320131,3,7,2013,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,320132,1,1,2013,1,3,2,1,7,8,1,1,1
3,5,9,6,6,6,8,4,2,320132,2,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,320133,1,1,2013,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,320133,2,1,2013,1,1,3,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,320133,2,2,2013,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320134,1,1,2013,1,3,2,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,320134,2,1,2013,1,1,1,2,1,1,1,1,1
4,5,10,6,7,7,9,6,2,320135,1,1,2013,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,320135,1,2,2013,2,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,320135,2,1,2013,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,320136,1,1,2013,1,1,1,1,7,8,1,1,1
3,5,9,6,6,6,8,5,2,320136,2,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320137,1,1,2013,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320137,2,1,2013,1,1,2,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,320138,1,1,2013,1,1,2,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320138,1,2,2013,2,1,2,1,2,3,1,1,1
3,4,7,4,4,4,6,3,2,320139,0,1,2013,3,3,2,1,1,2,1,1,3
5,6,13,8,10,10,12,7,3,320139,1,1,2013,1,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320140,1,1,2013,1,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,320141,0,1,2013,4,3,1,1,1,2,1,1,3
3,5,9,6,6,6,8,5,2,320141,1,1,2013,1,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,320142,1,1,2013,1,2,4,1,1,2,2,1,1
3,5,8,5,5,5,7,3,2,320143,1,1,2013,1,1,2,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,320143,2,1,2013,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,320143,2,2,2013,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,320144,0,1,2013,4,3,1,1,1,2,1,1,2
4,5,10,6,7,7,9,5,2,320144,1,1,2013,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,320145,0,1,2013,3,3,1,1,2,3,1,1,3
4,5,12,7,9,9,11,6,2,320145,1,1,2013,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,320146,0,1,2013,4,3,2,1,1,2,1,1,3
