ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
340087,1,1,1998,0,0,0,0,0,0,0,0,0,0
340087,2,1,1998,0,5,0,0,0,0,19,0,18,21
340088,1,1,1998,0,0,0,0,0,2,0,0,0,0
340088,2,1,1998,0,0,0,0,0,0,0,0,0,0
340089,1,1,1998,0,0,0,0,0,0,0,0,0,0
340089,2,1,1998,0,0,0,0,0,0,0,0,0,0
340090,1,1,1998,25,25,25,25,25,25,25,25,25,25
340090,2,1,1998,3,3,3,3,3,3,3,3,3,3
340090,3,1,1998,8,0,0,16,0,0,0,0,0,16
340091,2,1,1998,0,0,0,0,0,0,0,0,0,0
340092,0,1,1998,0,0,0,0,0,0,0,0,0,0
340092,1,1,1998,0,0,18,0,8,0,0,16,0,0
340093,0,1,1998,0,0,0,0,0,0,0,0,0,0
340093,1,1,1998,0,0,28,0,0,0,0,0,0,0
340094,1,1,1998,0,0,0,0,0,0,0,0,0,0
340094,2,1,1998,0,0,0,0,0,14,0,0,0,0
340095,1,1,1998,17,17,17,17,17,17,17,17,17,17
340096,1,1,1998,0,0,0,0,0,0,0,0,0,0
340097,1,1,1998,0,0,0,0,0,0,0,0,0,0
340097,2,1,1998,0,0,0,0,0,0,0,0,0,0
340098,1,1,1998,0,0,0,0,0,0,0,15,0,0
340099,1,1,1998,0,0,0,0,0,0,0,0,0,0
340099,2,1,1998,0,0,0,0,0,0,0,0,0,0
340100,0,1,1998,0,0,0,0,0,0,0,0,0,0
340100,1,1,1998,10,0,0,0,3,0,0,11,0,0
340101,1,1,1998,0,0,0,0,0,0,0,0,0,0
340102,1,1,1998,15,15,15,15,15,15,15,15,15,15
340103,1,1,1998,0,0,0,0,0,0,0,0,4,0
340104,1,1,1998,2,2,2,2,2,2,2,2,2,2
340105,1,1,1998,0,0,0,0,0,0,0,0,0,0
340105,2,1,1998,0,0,0,0,0,0,0,0,0,0
340106,0,1,1998,6,6,6,6,6,6,6,6,6,6
340106,1,1,1998,0,0,21,0,22,13,0,9,0,0
340107,1,1,1998,0,0,0,0,0,0,0,0,0,0
340108,1,1,1998,8,0,0,0,0,0,0,0,0,0
340108,2,1,1998,0,0,21,13,13,0,10,0,11,22
340109,1,1,1998,1,1,1,1,1,1,1,1,1,1
340110,1,1,1998,0,0,0,0,0,0,0,0,0,0
340110,2,1,1998,21,21,21,21,21,21,21,21,21,21
340111,1,1,1998,0,0,0,0,0,0,0,0,0,0
340111,2,1,1998,15,15,15,15,15,15,15,15,15,15
340112,1,1,1998,0,0,0,0,0,0,0,0,0,0
340112,2,1,1998,0,0,0,0,0,0,0,0,0,0
340113,1,1,1998,0,0,0,0,0,0,0,0,0,0
340113,2,1,1998,0,0,0,0,0,0,0,0,0,0
340114,1,1,1998,0,0,0,0,0,0,10,0,0,0
340114,2,1,1998,0,0,0,0,0,0,0,0,0,0
340115,1,1,1998,0,0,0,0,0,0,0,0,0,0
340116,1,1,1998,2,0,11,9,0,0,0,12,11,15
340116,2,1,1998,16,16,16,16,16,16,16,16,16,16
340117,0,1,1998,39,39,39,39,39,39,39,39,39,39
340117,1,1,1998,0,0,0,0,27,0,0,0,12,0
340118,1,1,1998,0,0,0,0,0,0,0,0,0,0
340118,2,1,1998,0,0,0,0,0,0,0,0,0,0
340118,3,1,1998,0,0,0,0,7,0,0,0,0,0
340119,0,1,1998,0,0,0,0,0,0,0,0,0,0
340119,1,1,1998,0,0,0,16,0,9,18,19,0,5
340120,0,1,1998,0,9,0,16,0,0,0,0,0,0
340120,1,1,1998,0,0,0,0,0,0,0,0,0,0
340121,1,1,1998,0,0,0,0,0,0,0,0,0,0
340121,2,1,1998,0,0,0,0,0,0,0,0,0,0
340122,0,1,1998,0,0,0,0,0,0,0,0,0,0
340122,1,1,1998,0,0,0,0,0,0,0,0,0,0
340123,0,1,1998,0,0,0,0,0,0,0,0,0,0
340123,1,1,1998,0,0,0,14,0,31,15,0,0,0
340124,0,1,1998,9,9,9,9,9,9,9,9,9,9
340124,1,1,1998,0,0,7,19,0,0,0,0,0,22
340125,1,1,1998,0,0,0,0,0,0,0,0,0,0
340125,2,1,1998,0,0,0,0,0,0,1,0,0,0
340126,1,1,1998,0,0,0,0,0,0,0,0,0,0
340127,1,1,1998,0,0,0,0,0,0,0,0,0,0
340127,2,1,1998,0,0,0,0,0,0,0,0,0,0
340128,1,1,1998,0,0,0,15,0,0,0,0,0,0
340128,2,1,1998,4,4,4,4,4,4,4,4,4,4
340129,1,1,1998,0,0,0,0,0,0,0,0,0,0
340129,2,1,1998,0,0,0,0,0,0,0,0,0,0
340130,0,1,1998,0,0,0,0,0,0,0,0,0,0
340130,1,1,1998,0,0,0,0,0,13,13,0,0,0
340131,0,1,1998,0,0,0,0,0,0,0,0,0,0
340131,1,1,1998,0,0,0,0,5,11,0,0,0,0
340132,0,1,1998,0,0,0,0,0,0,0,0,0,0
340132,1,1,1998,0,0,0,0,0,0,0,0,0,11
340135,0,1,1998,0,0,0,0,0,0,0,0,0,0
340136,0,1,1998,9,9,9,9,9,9,9,9,9,9
340136,1,1,1998,0,0,0,0,0,0,0,0,0,0
340137,1,1,1998,0,0,0,0,0,0,0,0,0,0
340137,2,1,1998,0,0,0,0,0,0,0,0,0,0
340138,0,1,1998,0,0,0,0,0,0,0,0,0,0
340138,1,1,1998,0,0,0,10,0,0,22,0,0,0
340139,1,1,1998,27,27,27,27,27,27,27,27,27,27
340140,1,1,1998,0,0,0,0,0,0,0,0,0,0
340140,2,1,1998,23,23,23,23,23,23,23,23,23,23
340141,0,1,1998,0,0,0,0,0,5,0,0,0,0
340141,1,1,1998,0,0,0,0,0,0,0,0,0,0
340141,2,1,1998,0,0,0,0,0,0,0,0,0,0
340142,1,1,1998,0,0,0,0,0,0,0,0,0,0
340142,2,1,1998,0,0,0,0,0,0,0,0,0,0
340142,3,1,1998,0,0,0,0,0,0,0,0,0,0
340143,1,1,1998,0,0,0,0,0,0,0,0,0,0
340143,2,1,1998,0,0,0,0,0,0,0,0,0,0
340143,3,1,1998,0,0,0,0,0,0,0,0,0,0
340144,0,2,1998,0,17,0,26,0,0,0,18,0,0
340144,1,1,1998,0,0,0,0,0,0,5,0,0,0
340145,1,1,1998,0,0,0,0,0,0,0,0,0,0
340145,2,1,1998,0,0,0,0,0,0,0,0,0,0
340146,1,1,1998,16,16,16,16,16,16,16,16,16,16
340146,2,1,1998,0,0,0,0,0,0,0,0,13,0
340147,1,1,1998,0,0,0,0,0,0,0,0,0,0
340147,2,1,1998,10,10,10,10,10,10,10,10,10,10
340148,1,1,1998,0,0,0,0,0,0,0,0,0,0
340148,2,1,1998,12,12,12,12,12,12,12,12,12,12
340149,1,1,1998,0,0,0,0,0,0,0,0,0,0
340149,2,1,1998,0,0,0,13,0,13,0,0,0,0
340150,1,1,1998,0,0,0,0,0,0,0,0,0,0
340151,1,1,1998,0,0,0,0,0,0,0,0,0,0
340151,2,1,1998,0,0,0,0,0,0,0,0,0,0
340152,1,1,1998,0,0,0,0,0,0,0,0,0,0
340152,2,1,1998,0,0,0,0,0,0,0,0,0,0
340152,3,1,1998,0,0,0,0,0,0,0,0,0,0
340153,0,1,1998,0,0,0,0,0,0,0,0,0,0
340153,1,1,1998,15,0,0,0,0,0,0,4,0,0
340153,2,1,1998,0,0,0,0,5,0,0,0,0,0
340154,1,1,1998,24,24,24,24,24,24,24,24,24,24
340155,1,1,1998,0,0,0,0,0,0,0,0,0,0
340155,2,1,1998,0,0,0,0,0,0,8,0,0,0
340156,1,1,1998,0,0,0,0,0,0,0,0,0,0
340156,2,1,1998,0,0,0,18,0,0,0,0,0,0
340157,1,1,1998,5,5,5,5,5,5,5,5,5,5
340158,0,1,1998,0,0,0,0,0,0,0,0,0,0
340158,1,1,1998,0,0,0,0,0,0,0,0,0,0
340158,2,1,1998,0,0,0,0,0,0,0,0,0,0
340159,0,1,1998,32,32,32,32,32,32,32,32,32,32
340159,1,1,1998,0,0,0,0,0,0,0,0,0,13
340160,1,1,1998,10,10,10,10,10,10,10,10,10,10
340161,1,1,1998,0,0,0,0,0,0,0,0,0,0
340162,1,1,1998,0,0,0,0,0,0,0,0,0,0
340163,1,1,1998,0,0,0,0,0,0,0,0,0,0
340163,2,1,1998,0,0,0,0,8,0,0,0,0,0
340164,0,1,1998,0,0,0,0,0,0,0,0,0,0
340164,1,1,1998,0,0,0,0,0,0,0,0,0,0
340165,1,1,1998,0,0,0,0,0,0,0,18,9,0
340165,2,1,1998,0,0,0,0,0,0,0,0,0,0
340167,0,1,1998,0,0,0,0,0,0,0,0,0,0
340167,1,1,1998,0,0,0,0,0,0,0,0,0,0
340168,1,1,1998,0,0,0,0,0,0,0,0,0,0
340168,2,1,1998,0,0,0,0,0,0,0,0,0,0
340168,3,1,1998,0,0,0,0,0,0,0,0,0,0
340169,1,1,1998,0,0,0,0,0,0,0,0,0,0
340170,1,1,1998,15,15,15,15,15,15,15,15,15,15
340171,1,1,1998,0,0,0,0,0,0,0,0,0,0
340172,1,1,1998,0,0,0,0,0,0,0,0,0,0
340173,0,1,1998,0,0,0,0,0,0,0,0,0,0
340173,1,1,1998,0,0,0,0,0,0,0,0,0,0
340174,1,1,1998,0,0,0,0,0,0,0,0,0,0
340174,2,1,1998,0,0,0,0,0,0,0,0,0,0
340175,1,1,1998,0,0,0,0,0,0,0,0,0,0
340175,2,1,1998,0,0,0,0,0,0,0,0,0,0
340176,1,1,1998,0,0,0,0,0,0,0,0,0,0
340176,2,1,1998,0,0,0,0,0,0,0,0,0,0
340177,0,1,1998,0,17,0,0,0,0,0,0,0,0
340177,1,1,1998,0,0,0,0,0,0,0,0,0,0
340178,1,1,1998,0,0,0,0,0,0,0,0,0,0
340179,0,1,1998,0,0,0,0,0,0,0,0,0,0
340179,1,1,1998,0,0,0,0,0,0,0,0,0,0
340180,1,1,1998,0,0,0,0,0,0,0,0,0,0
340181,1,1,1998,0,0,0,0,0,0,0,0,0,0
340181,2,1,1998,0,0,0,0,0,0,0,0,0,0
340181,3,1,1998,0,0,0,0,0,0,0,0,0,0
340181,4,1,1998,0,0,0,0,0,0,0,0,0,0
340182,1,1,1998,0,0,0,0,0,0,0,0,0,0
340182,2,1,1998,0,0,0,0,0,0,0,0,0,0
340182,3,1,1998,0,0,0,0,0,0,0,0,0,0
340183,0,1,1998,12,12,12,12,12,12,12,12,12,12
340183,1,1,1998,0,0,0,0,7,0,0,0,0,0
340184,0,1,1998,0,0,0,0,0,0,0,0,0,0
340184,1,1,1998,0,0,0,0,0,0,0,0,28,0
340185,0,1,1998,3,3,3,3,3,3,3,3,3,3
340185,1,1,1998,2,0,10,0,0,0,0,0,0,21
340186,1,1,1998,0,0,0,0,0,0,0,0,0,0
340187,1,1,1998,0,0,0,0,0,0,0,0,0,0
340187,2,1,1998,0,0,0,0,0,0,0,0,0,0
340188,1,1,1998,21,21,21,21,21,21,21,21,21,21
340188,2,1,1998,0,0,0,0,0,0,0,0,0,0
340189,0,1,1998,0,0,0,0,0,0,0,22,0,22
340189,1,1,1998,0,0,0,0,0,0,0,0,0,0
340190,1,1,1998,0,0,0,0,0,0,0,0,0,0
340190,2,1,1998,0,0,0,0,0,0,0,0,0,0
340191,1,1,1998,0,0,0,0,0,0,0,0,0,0
340191,2,1,1998,0,0,0,0,0,0,0,0,0,0
340192,1,1,1998,0,0,0,0,0,0,0,0,0,0
340192,2,1,1998,0,0,0,0,0,0,0,0,0,0
340193,1,1,1998,16,16,16,16,16,16,16,16,16,16
340194,1,1,1998,0,0,0,0,0,0,0,0,0,0
340195,1,1,1998,0,0,0,0,0,0,0,0,0,0
340196,1,1,1998,0,0,0,0,0,0,0,0,0,0
340196,2,1,1998,0,0,0,0,0,0,0,0,0,0
340197,1,1,1998,2,2,2,2,2,2,2,2,2,2
340198,0,1,1998,25,25,25,25,25,25,25,25,25,25
340198,1,1,1998,12,7,0,0,0,0,11,0,14,19
340198,2,1,1998,0,10,19,0,16,25,16,0,0,3
340199,1,1,1998,0,0,0,0,0,0,0,0,0,0
340200,1,1,1998,27,27,27,27,27,27,27,27,27,27
340201,1,1,1998,0,0,0,0,0,0,0,0,0,0
340201,2,1,1998,0,0,0,4,0,0,6,0,0,0
340202,1,1,1998,0,7,0,0,0,0,11,0,30,0
340202,2,1,1998,18,18,18,18,18,18,18,18,18,18
340203,1,1,1998,0,0,13,0,0,0,0,0,16,0
340204,1,1,1998,0,0,0,0,0,0,0,0,0,0
340204,2,1,1998,0,0,0,0,0,0,0,0,0,0
340206,1,1,1998,0,0,0,0,0,0,0,0,0,0
340207,1,1,1998,14,14,14,14,14,14,14,14,14,14
340208,1,1,1998,0,0,0,0,0,0,0,0,0,0
340209,1,1,1998,12,12,12,12,12,12,12,12,12,12
340210,1,1,1998,19,19,19,19,19,19,19,19,19,19
340211,1,1,1998,3,3,3,3,3,3,3,3,3,3
340211,2,1,1998,0,0,0,0,0,0,0,0,0,0
340212,1,1,1998,1,1,1,1,1,1,1,1,1,1
340212,2,1,1998,0,0,0,19,0,0,0,0,0,0
340213,1,1,1998,17,17,17,17,17,17,17,17,17,17
340214,0,1,1998,0,0,0,0,0,0,0,0,0,0
340214,1,1,1998,0,0,0,0,0,0,0,0,0,0
340215,1,1,1998,0,0,0,0,0,0,0,0,0,0
340216,1,1,1998,13,13,13,13,13,13,13,13,13,13
340217,0,1,1998,0,0,0,0,0,0,0,0,0,0
340217,1,1,1998,0,0,0,0,0,0,0,0,0,0
340218,0,1,1998,0,0,0,0,0,0,0,0,0,0
340218,1,1,1998,0,0,0,0,0,0,0,0,0,0
340219,1,1,1998,0,0,0,13,0,0,0,0,0,0
340219,2,1,1998,0,0,0,0,0,0,0,16,0,0
340220,1,1,1998,0,0,0,0,0,0,0,0,0,0
340220,2,1,1998,0,0,0,0,0,0,0,0,0,0
340220,3,1,1998,0,0,0,0,0,0,0,0,0,0
340221,1,1,1998,0,0,0,0,0,0,0,0,0,0
340221,2,1,1998,0,0,0,0,0,0,0,0,0,0
340222,1,1,1998,0,0,0,0,0,0,0,0,0,0
340222,2,1,1998,0,0,0,0,0,0,0,0,0,0
340222,3,1,1998,0,0,0,0,0,0,0,0,0,0
340223,1,1,1998,0,0,0,0,0,0,0,0,0,0
340223,2,1,1998,0,0,0,0,0,0,0,0,0,0
340224,1,1,1998,0,0,0,0,0,0,7,0,0,0
340224,2,1,1998,0,0,0,0,0,0,0,0,0,0
340225,0,1,1998,2,2,2,2,2,2,2,2,2,2
340225,1,1,1998,0,0,0,0,0,0,0,0,0,0
340226,1,1,1998,0,0,0,0,0,0,0,0,0,0
340226,2,1,1998,0,0,0,0,0,0,0,0,0,0
340227,1,1,1998,33,33,33,33,33,33,33,33,33,33
340229,0,1,1998,0,0,0,0,0,0,0,0,0,0
340229,1,1,1998,0,0,0,0,0,0,0,0,0,0
340230,0,1,1998,16,16,16,16,16,16,16,16,16,16
340230,1,1,1998,0,21,17,0,0,9,6,0,0,0
340230,2,1,1998,0,0,0,0,12,9,6,0,0,9
340231,1,1,1998,22,22,22,22,22,22,22,22,22,22
340231,2,1,1998,0,0,0,0,0,0,0,0,0,0
340231,3,1,1998,0,0,0,0,18,0,0,0,0,0
340232,1,1,1998,0,0,0,0,0,0,19,0,0,0
340232,2,1,1998,0,0,0,0,0,0,0,0,0,0
340232,3,1,1998,0,0,0,0,0,0,0,26,0,0
340232,4,1,1998,0,0,0,0,0,0,0,0,0,0
340233,1,1,1998,19,0,0,23,0,0,10,8,0,7
340233,2,1,1998,0,0,0,0,0,0,0,0,0,0
340234,1,1,1998,0,0,0,0,0,0,0,0,0,0
340235,1,1,1998,0,0,0,0,0,0,0,0,0,0
340236,1,1,1998,24,24,24,24,24,24,24,24,24,24
340237,1,1,1998,0,0,0,0,0,0,0,0,0,0
340238,1,1,1998,0,0,0,0,0,0,0,0,0,0
340239,1,1,1998,19,19,19,19,19,19,19,19,19,19
340240,1,1,1998,0,0,0,0,0,0,0,0,0,0
340241,1,1,1998,43,43,43,43,43,43,43,43,43,43
340241,2,1,1998,0,0,0,0,0,0,0,0,0,0
340242,1,1,1998,14,0,0,11,9,0,12,21,33,0
340242,2,1,1998,0,0,21,0,0,0,0,7,0,0
340243,1,1,1998,0,0,0,0,0,0,0,0,0,0
340243,2,1,1998,0,0,0,0,0,0,0,0,0,0
340246,0,1,1998,0,0,0,25,0,0,10,0,0,0
340246,1,1,1998,0,0,0,0,0,0,0,0,0,0
340247,0,1,1998,0,0,0,0,0,0,0,0,0,0
340247,1,1,1998,0,0,26,0,0,0,0,0,0,0
340248,1,1,1998,0,0,0,0,0,0,0,0,0,0
340248,2,1,1998,0,13,0,0,0,0,14,0,0,0
340249,1,1,1998,0,0,0,0,0,0,0,0,0,0
340250,1,1,1998,30,30,30,30,30,30,30,30,30,30
340251,0,1,1998,0,0,0,0,0,0,0,0,0,0
340251,1,1,1998,0,0,0,0,0,0,0,0,0,0
340252,1,1,1998,0,0,0,20,23,22,0,0,0,11
340252,2,1,1998,0,0,0,0,0,0,4,0,0,0
340253,0,1,1998,0,0,0,0,0,0,0,0,0,0
340253,1,1,1998,0,0,16,0,6,0,0,8,8,0
340254,1,1,1998,0,0,0,0,0,0,0,0,0,0
340254,2,1,1998,0,0,0,0,0,0,0,0,0,0
340255,1,1,1998,0,0,0,0,0,0,0,0,0,0
340255,2,1,1998,0,0,0,0,0,0,0,0,0,0
340256,1,1,1998,0,0,0,0,10,19,7,0,0,8
340256,2,1,1998,12,26,6,6,12,15,0,11,34,23
340258,1,1,1998,4,4,4,4,4,4,4,4,4,4
340258,2,1,1998,0,0,0,0,0,0,10,0,0,0
340258,3,1,1998,0,0,0,0,13,0,0,0,0,0
340259,0,1,1998,0,0,0,0,0,0,0,0,0,0
340259,1,1,1998,15,0,0,0,26,0,12,9,0,0
340260,1,1,1998,9,0,0,5,0,19,0,0,0,0
340260,2,1,1998,15,10,11,0,16,0,0,0,0,19
340261,0,1,1998,0,0,0,0,0,0,0,0,0,0
340261,1,1,1998,0,0,0,0,0,0,0,0,0,0
340262,1,1,1998,0,0,0,0,0,0,0,0,0,0
340262,2,1,1998,0,0,0,0,0,0,0,0,0,0
340263,1,1,1998,0,0,0,0,0,0,0,0,0,0
340263,2,1,1998,0,0,0,0,0,0,0,0,0,0
340264,1,1,1998,0,0,0,0,0,0,0,0,0,0
340265,1,1,1998,0,0,0,0,0,0,0,0,0,0
340266,1,1,1998,16,16,16,16,16,16,16,16,16,16
340267,1,1,1998,1,1,1,1,1,1,1,1,1,1
340268,1,1,1998,0,0,0,0,0,0,0,0,0,0
340268,2,1,1998,0,0,0,0,0,0,0,0,0,0
340269,1,1,1998,5,5,5,5,5,5,5,5,5,5
340269,2,1,1998,0,0,0,0,0,0,0,0,0,25
340270,1,1,1998,14,14,14,14,14,14,14,14,14,14
340270,2,1,1998,0,0,0,0,0,0,0,9,0,0
340271,0,1,1998,0,0,0,0,0,0,0,0,0,0
340271,1,1,1998,0,0,0,0,0,0,0,0,0,0
340272,1,1,1998,0,0,0,41,16,0,0,12,0,17
340272,2,1,1998,0,0,0,0,0,0,0,0,8,0
340273,1,1,1998,0,0,0,0,0,0,0,0,0,0
340273,2,1,1998,0,0,0,0,0,0,0,0,0,0
340274,0,1,1998,0,0,0,0,0,0,0,0,0,0
340274,1,1,1998,0,0,0,0,0,0,0,0,0,0
340275,0,1,1998,0,0,0,0,0,0,0,0,0,0
340275,1,1,1998,18,18,18,18,18,18,18,18,18,18
340276,1,1,1998,0,13,0,0,0,0,0,0,0,0
340276,2,1,1998,0,0,0,0,0,0,0,0,0,0
340277,1,1,1998,0,0,0,0,0,0,0,0,0,0
340277,2,1,1998,0,0,0,0,0,0,0,0,0,0
340278,1,1,1998,0,0,0,0,0,0,0,0,0,0
340278,2,1,1998,10,10,10,10,10,10,10,10,10,10
340280,1,1,1998,4,4,4,4,4,4,4,4,4,4
340281,0,1,1998,0,0,0,0,0,0,0,0,0,0
340281,1,1,1998,12,12,12,12,12,12,12,12,12,12
340283,1,1,1998,24,0,0,0,7,0,0,0,0,0
340284,1,1,1998,0,0,0,0,0,0,0,0,0,0
340284,2,1,1998,0,0,0,0,0,0,0,0,0,0
340284,3,1,1998,15,0,0,0,15,0,0,0,0,0
340285,1,1,1998,3,0,0,6,0,0,13,0,0,0
340285,2,1,1998,0,0,0,0,0,0,0,0,0,0
340286,0,1,1998,0,0,0,0,0,0,0,0,0,0
340286,1,1,1998,0,0,0,0,0,0,0,0,0,0
340287,1,1,1998,0,0,0,0,0,0,0,0,0,4
340287,2,1,1998,0,0,9,0,13,19,21,0,18,0
340288,1,1,1998,25,25,25,25,25,25,25,25,25,25
340289,1,1,1998,1,1,1,1,1,1,1,1,1,1
340290,0,1,1998,0,0,15,14,0,16,0,0,0,18
340290,0,2,1998,0,0,0,0,9,0,0,0,0,0
340290,1,1,1998,0,0,0,0,0,0,0,0,0,0
340291,1,1,1998,20,20,20,20,20,20,20,20,20,20
340292,1,1,1998,0,0,0,0,0,0,0,0,0,0
340293,1,1,1998,0,0,0,0,0,0,0,0,0,0
340293,2,1,1998,0,0,0,0,0,0,0,0,0,0
340294,1,1,1998,0,0,0,0,0,0,0,0,0,0
340295,1,1,1998,0,0,0,0,0,0,0,0,0,0
340295,2,1,1998,0,0,0,0,0,0,0,0,0,0
340296,0,1,1998,0,0,0,0,0,0,0,0,0,0
340296,1,1,1998,0,0,0,0,0,0,0,0,12,0
340297,1,1,1998,17,17,17,17,17,17,17,17,17,17
340298,1,1,1998,0,0,0,0,0,0,0,0,0,0
340298,2,1,1998,0,0,0,0,24,11,0,0,0,0
340299,1,1,1998,0,0,0,0,0,0,0,0,0,0
340299,2,1,1998,0,0,0,0,0,0,0,0,0,0
340300,1,1,1998,0,0,0,0,0,0,0,0,0,0
340300,2,1,1998,0,0,0,0,0,0,0,0,0,0
340301,1,1,1998,0,0,0,0,0,0,0,0,0,0
340302,1,1,1998,24,24,24,24,24,24,24,24,24,24
340302,2,1,1998,14,14,14,14,14,14,14,14,14,14
340303,0,1,1998,0,0,0,0,0,0,0,0,0,0
340303,1,1,1998,0,0,0,0,0,0,0,0,0,0
340304,0,1,1998,0,0,0,0,0,0,0,0,0,0
340304,1,1,1998,0,6,9,6,2,0,0,0,0,0
340306,1,1,1998,0,0,0,0,0,0,0,0,0,0
340306,2,1,1998,0,0,0,0,0,0,0,0,0,0
340306,3,1,1998,0,0,0,0,0,0,0,0,0,0
340307,1,1,1998,0,0,0,0,0,0,0,0,0,0
340307,2,1,1998,0,0,0,0,0,0,0,0,0,0
340308,1,1,1998,0,0,0,0,17,0,25,0,0,18
340308,2,1,1998,0,0,0,0,0,0,0,0,0,0
340309,1,1,1998,0,0,0,0,0,0,0,0,0,0
340309,2,1,1998,0,0,0,0,0,0,0,0,0,0
340310,1,1,1998,0,12,20,16,3,8,20,17,10,0
340314,1,1,1998,0,0,0,0,0,0,0,0,0,0
340314,2,1,1998,0,0,0,0,0,0,0,0,0,0
340315,1,1,1998,0,0,0,0,0,0,0,0,0,0
340315,2,1,1998,0,0,0,0,0,0,0,0,0,0
340316,1,1,1998,0,0,0,0,0,0,0,0,0,0
340316,2,1,1998,0,0,0,0,0,0,0,0,0,0
340317,1,1,1998,0,25,0,5,0,0,0,7,0,0
340319,1,1,1998,21,9,0,0,17,16,13,10,18,26
340319,2,1,1998,0,0,0,14,34,12,0,6,26,15
340319,3,1,1998,0,0,0,0,32,0,16,0,0,13
340319,4,1,1998,16,21,0,0,14,10,0,0,18,14
340320,0,1,1998,0,0,0,0,0,0,0,0,0,0
340320,1,1,1998,0,0,0,0,0,0,0,0,0,0
340321,1,1,1998,0,0,0,0,0,0,0,0,0,0
340321,2,1,1998,0,0,0,0,0,0,0,0,0,8
340321,3,1,1998,0,0,0,0,6,0,0,0,0,0
340321,4,1,1998,0,0,0,0,0,0,0,0,0,0
340321,5,1,1998,0,0,0,0,0,0,0,0,0,0
340322,1,1,1998,0,0,0,0,0,0,0,0,0,0
340322,2,1,1998,0,0,0,0,0,0,0,0,0,0
340322,3,1,1998,0,0,0,0,0,0,0,0,0,0
340322,4,1,1998,0,0,0,0,0,0,0,6,10,0
340322,5,1,1998,0,8,0,0,0,0,0,0,0,0
340323,1,1,1998,0,0,0,0,0,0,0,0,0,0
340323,2,1,1998,0,0,0,0,0,0,0,0,0,0
340325,1,1,1998,0,0,0,0,0,0,0,0,0,0
340325,2,1,1998,0,0,0,9,0,0,0,0,0,0
340326,0,1,1998,0,0,0,0,0,0,0,0,0,0
340326,1,1,1998,0,0,0,0,0,0,0,0,0,0
340327,1,1,1998,0,0,0,0,0,0,0,0,0,0
340327,2,1,1998,0,0,0,0,0,4,0,21,0,0
340328,1,1,1998,0,0,0,0,0,0,0,0,0,0
340328,2,1,1998,0,0,0,0,0,0,0,0,0,0
340329,1,1,1998,0,0,0,0,0,0,0,0,0,0
340329,2,1,1998,0,0,0,0,0,0,0,0,0,0
340330,1,1,1998,0,0,0,0,0,0,0,0,0,0
340331,1,1,1998,0,0,0,0,0,0,0,0,0,0
340332,1,1,1998,0,0,0,0,0,0,0,0,0,0
340332,2,1,1998,0,0,0,0,0,0,0,0,3,0
340332,3,1,1998,0,0,0,0,0,0,0,0,0,0
340333,0,1,1998,15,28,0,0,0,0,8,0,2,0
340333,1,1,1998,0,0,0,0,0,0,0,0,0,0
340334,1,1,1998,0,0,0,0,0,0,0,0,0,0
340334,2,1,1998,0,0,0,0,0,0,0,0,0,0
340335,1,1,1998,0,0,0,0,0,0,0,0,0,0
340336,0,1,1998,0,0,0,0,0,0,0,6,0,24
340336,1,1,1998,0,0,0,0,0,0,0,0,0,0
340337,0,1,1998,12,12,12,12,12,12,12,12,12,12
340337,1,1,1998,0,0,0,20,0,0,17,0,7,0
340338,0,1,1998,0,0,0,0,0,0,0,0,0,0
340338,1,1,1998,0,0,0,4,0,11,5,0,0,0
340339,0,1,1998,0,0,0,14,0,0,0,0,0,0
340339,1,1,1998,0,0,0,0,0,0,0,0,0,0
340340,1,1,1998,0,0,0,0,0,0,0,0,0,0
340340,2,1,1998,0,0,0,0,0,0,0,0,0,0
340341,0,1,1998,0,0,0,0,0,0,0,0,0,0
340341,1,1,1998,0,0,0,0,0,0,0,0,0,0
340342,1,1,1998,0,0,0,0,0,0,0,0,0,0
340343,1,1,1998,12,12,12,12,12,12,12,12,12,12
340344,1,1,1998,0,0,0,0,0,0,0,0,0,0
340345,1,1,1998,0,0,0,0,0,0,0,0,0,0
340346,1,1,1998,3,3,3,3,3,3,3,3,3,3
340347,1,1,1998,0,0,18,0,0,0,0,0,0,0
340348,0,1,1998,13,15,32,15,15,0,0,9,12,19
340348,1,1,1998,0,0,0,0,0,0,0,0,0,0
340349,1,1,1998,0,0,0,0,0,0,0,0,0,0
340350,1,1,1998,15,15,15,15,15,15,15,15,15,15
340350,2,1,1998,0,0,0,0,0,0,0,0,0,0
340352,0,1,1998,0,0,0,0,0,0,0,0,0,0
340352,1,1,1998,0,0,0,17,0,0,0,0,0,0
340353,1,1,1998,0,0,0,0,0,0,0,0,0,0
340353,2,1,1998,15,15,15,15,15,15,15,15,15,15
340354,1,1,1998,0,0,0,0,0,0,0,0,0,0
340355,1,1,1998,16,16,16,16,16,16,16,16,16,16
340356,0,1,1998,0,0,0,0,0,0,0,0,0,0
340356,1,1,1998,0,0,25,0,0,0,0,0,0,0
340356,2,1,1998,0,0,0,0,0,0,0,0,0,0
340357,1,1,1998,0,0,0,0,0,0,0,0,0,0
340357,2,1,1998,0,0,0,0,0,0,0,0,0,0
340358,1,1,1998,0,0,0,0,0,0,0,3,0,0
340358,2,1,1998,0,0,0,0,0,0,0,0,0,0
