YEAR,STATE,COUNTY,FATALS,ST_CASE,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_RD,A_TOD,A_DOW,A_HR,A_CT,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_DIST,A_DROWSY
1998,29,71,1,290181,1,7,1,2,1,2,4,2,3,3,2,1,2,2,2,2,1,2,2,2,2,3,1,1,1,1,2,2,1,1,2
1998,29,161,1,290182,1,7,1,2,4,2,6,2,1,3,2,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2
1998,29,83,1,290183,1,7,1,2,4,2,3,2,1,3,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2
1998,29,195,1,290184,1,7,1,2,1,2,4,2,3,3,1,1,2,2,2,2,1,2,2,1,2,3,1,1,1,1,2,2,1,1,2
1998,29,71,1,290185,1,7,1,2,4,2,6,2,1,3,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1998,29,99,1,290186,1,7,1,2,4,2,3,2,1,3,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1998,29,183,1,290187,1,7,1,2,1,2,5,2,3,3,1,1,2,2,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,213,1,290188,1,7,1,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1998,29,89,1,290189,1,7,1,2,4,2,4,2,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
1998,29,101,1,290190,1,7,1,2,4,2,3,2,1,3,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1998,29,35,2,290191,1,7,1,2,4,2,4,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2
1998,29,133,1,290192,1,7,1,2,1,2,5,2,3,3,1,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,207,1,290193,1,7,1,2,1,2,4,2,3,3,1,2,2,2,1,2,1,2,2,2,2,3,1,1,1,1,2,2,1,1,2
1998,29,115,1,290194,1,7,1,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2
1998,29,23,1,290195,1,7,1,2,1,2,3,2,2,3,2,1,2,3,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1998,29,71,1,290196,1,7,2,2,1,2,3,2,2,3,1,1,2,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1998,29,121,1,290197,1,7,1,2,1,2,6,3,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
1998,29,99,1,290198,1,7,2,2,4,2,6,2,1,3,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1998,29,189,1,290199,1,7,2,1,1,2,1,2,1,3,2,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,29,119,2,290200,1,7,1,2,1,1,3,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2
1998,29,95,1,290201,1,7,2,2,1,1,4,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,2
1998,29,153,2,290202,1,7,1,2,4,2,5,2,1,3,2,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2
1998,29,510,1,290203,1,7,2,1,4,2,1,3,1,3,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1998,29,27,1,290204,1,7,1,2,4,2,6,2,1,3,1,1,2,1,2,2,1,2,2,1,2,3,1,1,1,1,2,2,1,1,2
1998,29,69,3,290205,1,7,1,2,1,2,3,2,3,3,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2
1998,29,121,1,290206,1,7,1,2,1,2,3,2,3,3,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2
1998,29,71,1,290207,1,7,1,2,1,2,4,2,3,3,1,1,2,3,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,29,215,1,290208,1,7,1,2,1,2,6,2,1,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1998,29,55,2,290209,1,7,1,1,1,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2
1998,29,77,1,290210,1,7,1,1,1,2,1,3,3,3,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1998,29,77,1,290211,1,7,2,2,4,2,6,2,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1998,29,71,1,290212,1,7,1,1,4,2,1,2,1,3,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1998,29,83,2,290213,1,7,1,2,1,2,3,2,2,3,1,1,2,3,1,2,1,1,2,2,2,3,1,1,1,1,2,1,1,1,2
1998,29,105,1,290214,1,7,1,1,1,2,1,2,3,3,1,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2
1998,29,47,1,290215,1,7,2,1,4,2,1,2,1,3,3,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1998,29,77,1,290216,1,7,1,2,4,2,5,2,1,3,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2
1998,29,137,1,290217,1,7,1,2,4,2,5,2,1,3,2,1,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,59,1,290218,1,7,1,2,1,1,5,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,2
1998,29,95,1,290219,1,7,2,2,1,2,4,2,1,3,2,1,1,1,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,95,1,290220,1,7,2,2,1,2,3,2,1,3,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,510,1,290221,1,7,2,1,4,2,1,2,1,3,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2
1998,29,133,1,290222,1,7,1,2,4,2,6,2,1,3,1,2,2,1,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2
1998,29,175,1,290223,1,7,1,2,1,2,5,2,3,3,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,29,91,1,290224,1,7,1,2,1,2,3,2,3,3,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1
1998,29,189,1,290225,1,7,2,1,1,2,1,2,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,29,21,1,290226,1,7,2,2,1,2,2,3,4,3,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2
1998,29,189,1,290227,1,7,2,2,1,1,6,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,2,1,1,2
1998,29,189,1,290228,1,7,2,2,1,2,3,2,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2
1998,29,95,1,290229,1,7,2,1,4,2,1,2,1,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1998,29,47,1,290230,1,7,1,2,4,2,3,2,1,3,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2
1998,29,189,1,290231,1,7,2,1,4,2,1,2,1,3,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2
1998,29,119,1,290232,1,7,1,2,4,2,5,2,1,3,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2
1998,29,151,1,290233,1,7,1,2,1,2,3,2,3,3,1,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,29,95,3,290234,1,7,2,1,1,2,1,2,3,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2
1998,29,177,1,290235,1,7,1,2,4,2,5,2,1,3,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1998,29,21,1,290236,1,7,1,2,4,2,5,2,1,3,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,2,2
1998,29,159,1,290237,1,7,2,2,1,1,3,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,29,181,1,290238,1,7,1,2,4,2,5,2,1,3,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2
1998,29,47,1,290239,1,7,2,1,1,2,1,2,1,3,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,29,9,1,290240,1,7,1,2,1,1,3,1,2,3,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1998,29,95,1,290241,1,7,2,1,1,2,1,2,2,3,2,1,2,3,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,29,183,1,290242,1,7,2,1,1,1,1,1,4,3,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2
1998,29,15,1,290243,1,7,1,2,1,2,3,2,3,3,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,225,1,290244,1,7,1,2,1,1,5,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2
1998,29,109,1,290245,1,7,1,2,1,2,3,2,3,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,2
1998,29,169,1,290246,1,7,1,1,4,2,1,2,1,3,2,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1998,29,510,1,290247,1,7,2,2,1,1,3,1,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2
1998,29,167,1,290248,1,7,1,2,1,1,3,1,2,3,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,23,2,290249,1,7,1,2,4,2,6,2,1,3,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1998,29,97,1,290250,1,7,1,2,4,2,3,2,1,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,29,189,1,290251,1,7,2,2,4,2,6,2,1,3,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1998,29,143,1,290252,1,7,1,1,1,2,1,2,3,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2
1998,29,183,1,290253,1,7,2,1,3,2,1,2,1,3,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1998,29,131,2,290254,1,7,1,2,1,2,3,2,3,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,91,2,290255,1,7,1,2,1,1,6,1,4,3,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1998,29,177,1,290256,1,7,1,2,4,2,5,2,1,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
1998,29,47,1,290257,1,7,2,2,1,2,2,2,3,3,2,1,2,3,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2
1998,29,77,1,290258,1,7,1,1,1,2,1,2,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1998,29,209,1,290259,1,7,1,2,4,2,5,2,1,3,1,1,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,1,1,2,2
1998,29,165,1,290260,1,7,2,2,4,2,5,2,1,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
1998,29,115,1,290261,1,7,1,2,1,1,6,1,4,3,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2
1998,29,77,2,290262,1,7,2,2,1,1,3,1,4,3,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2
1998,29,183,1,290263,1,7,2,1,3,2,1,2,1,3,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2
1998,29,95,1,290264,1,7,2,2,1,1,4,1,1,3,2,2,2,1,2,2,1,2,1,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,213,1,290265,1,7,1,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,2,2,3,2,2,1,1,2,2,1,2,2
1998,29,131,1,290266,1,7,1,2,4,2,4,2,1,3,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2
1998,29,167,1,290267,1,7,1,2,1,2,3,2,3,3,1,2,2,2,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,225,1,290268,1,7,1,1,4,2,1,3,1,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1
1998,29,510,1,290269,1,7,2,1,1,2,1,3,2,3,1,2,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1998,29,145,1,290270,1,7,1,2,1,2,6,2,1,3,1,1,2,1,2,2,1,2,1,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,187,1,290271,1,7,1,2,1,1,5,1,4,3,1,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2
1998,29,95,1,290272,1,7,2,1,4,2,1,3,1,3,1,1,2,1,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,83,1,290273,1,7,1,2,4,2,3,2,1,3,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2
1998,29,95,1,290274,1,7,2,2,1,2,4,2,3,3,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,15,1,290275,1,7,1,2,1,2,5,2,1,3,1,1,2,1,1,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1998,29,189,1,290276,1,7,2,2,1,2,3,2,2,3,1,1,2,3,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1998,29,41,1,290277,1,7,1,2,1,2,6,3,1,3,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2
1998,29,49,2,290278,1,7,1,2,1,2,5,2,3,3,2,1,2,3,2,2,2,2,2,1,2,3,1,1,1,1,2,1,1,1,2
1998,29,183,1,290279,1,7,2,2,1,2,6,2,3,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1998,29,510,1,290280,1,7,2,2,1,1,3,1,1,3,2,1,1,1,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,29,189,1,290281,1,7,2,2,1,1,3,1,4,3,2,1,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2
1998,29,37,1,290282,1,7,2,2,1,2,2,3,1,3,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2
1998,29,105,1,290283,1,7,1,2,1,2,4,2,3,3,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,1,2
1998,29,209,1,290284,1,7,1,2,4,2,5,2,1,3,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2
1998,29,95,1,290285,1,7,2,2,4,2,4,2,1,3,1,1,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2
1998,29,47,1,290286,1,7,2,1,1,2,1,3,3,3,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1998,29,95,1,290287,1,7,2,2,1,2,3,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2
1998,29,165,1,290288,1,7,1,2,1,2,5,2,1,3,1,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1998,29,99,1,290289,1,7,1,2,1,2,5,2,3,3,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1998,29,209,2,290290,1,7,1,2,4,2,5,2,1,3,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1998,29,177,2,290291,1,7,1,2,1,2,3,2,3,3,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2
1998,29,95,1,290292,1,7,2,2,1,1,4,1,1,3,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,183,1,290293,1,7,2,2,1,2,2,2,2,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2
1998,29,29,1,290294,1,7,1,2,4,2,5,2,1,3,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2
1998,29,61,1,290295,1,7,1,2,1,2,4,2,3,3,1,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,1
1998,29,225,3,290296,1,7,1,2,1,2,5,2,3,3,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,1,1,2
1998,29,95,1,290297,1,7,2,2,4,2,6,2,1,3,1,1,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1998,29,77,1,290298,1,7,1,2,1,1,3,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,1,1,290299,1,7,1,2,1,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,189,1,290300,1,7,2,2,4,1,3,1,1,3,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2
1998,29,29,1,290301,1,7,1,2,1,1,3,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2
1998,29,169,1,290302,1,7,1,2,4,2,4,2,1,3,2,1,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1998,29,47,1,290303,1,7,2,2,1,2,4,2,3,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,225,1,290304,1,7,1,2,1,1,3,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2
1998,29,189,1,290305,1,7,2,2,4,2,3,2,1,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1998,29,189,1,290306,1,7,2,2,4,2,3,2,1,3,2,2,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1998,29,203,1,290307,1,7,1,2,1,1,3,1,4,3,1,1,2,3,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,167,1,290308,1,7,2,2,1,2,6,2,1,3,1,1,2,1,2,2,2,1,2,2,2,3,1,1,1,1,2,2,1,2,2
1998,29,31,1,290309,1,7,2,2,1,1,4,1,4,3,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2
1998,29,29,1,290310,1,7,1,2,1,1,3,1,4,3,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1998,29,510,1,290311,1,7,2,1,1,2,1,2,2,3,2,1,2,3,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2
1998,29,25,1,290312,1,7,1,2,1,2,4,2,3,3,1,1,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,175,1,290313,1,7,2,2,1,2,3,2,1,3,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,29,223,1,290314,1,7,1,2,1,2,3,2,3,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1998,29,77,1,290315,1,7,2,1,4,2,1,3,1,3,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
1998,29,37,1,290316,1,7,2,2,1,2,5,2,3,3,1,2,2,3,2,2,1,2,2,2,2,3,1,1,1,1,2,2,1,1,2
1998,29,97,1,290317,1,7,1,2,1,2,6,3,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1998,29,99,1,290318,1,7,1,2,4,2,5,2,1,3,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2
1998,29,31,1,290319,1,7,1,1,4,2,1,2,1,3,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2
1998,29,113,1,290320,1,7,1,2,1,1,3,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2
1998,29,3,2,290321,1,7,1,2,1,2,5,2,3,3,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2
1998,29,121,1,290322,1,7,1,2,1,2,5,2,3,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1998,29,195,1,290323,1,7,1,1,1,2,1,2,3,3,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,1
1998,29,197,1,290324,1,7,1,2,1,2,5,2,3,3,1,1,2,3,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1998,29,13,1,290325,1,7,1,2,4,2,3,2,1,3,1,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1998,29,69,1,290326,1,7,1,2,1,1,5,1,4,3,1,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,1,2,1,1,2
1998,29,19,1,290327,1,7,1,2,1,2,4,2,3,3,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1,1,1,2
1998,29,77,1,290328,1,7,2,1,1,2,1,2,3,3,2,2,2,2,2,2,1,2,2,1,2,3,2,2,2,2,1,2,2,1,2
1998,29,77,1,290329,1,7,2,2,4,2,2,2,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1998,29,510,2,290330,1,7,2,1,1,2,1,2,2,3,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1998,29,171,1,290331,1,7,1,2,4,2,6,2,1,3,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,29,95,1,290332,1,7,2,2,4,1,4,1,1,3,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1998,29,47,1,290333,1,7,2,2,4,2,4,2,1,3,2,2,2,1,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2
1998,29,101,1,290334,1,7,1,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2
1998,29,161,1,290335,1,7,1,1,2,2,1,2,1,3,1,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,71,4,290336,1,7,1,1,1,2,1,2,2,3,1,2,2,3,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,215,1,290337,1,7,1,2,4,2,5,2,1,3,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2
1998,29,37,1,290338,1,7,1,2,1,2,5,2,3,3,1,1,2,2,2,2,1,2,2,2,2,3,1,1,1,1,2,2,1,1,2
1998,29,510,1,290339,1,7,2,2,1,1,3,1,4,3,1,1,2,2,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,29,13,1,290340,1,7,1,2,4,2,3,2,1,3,1,1,2,1,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,1
1998,29,73,1,290341,1,7,1,2,4,2,5,2,1,3,1,1,2,1,2,2,1,2,2,1,2,3,1,1,1,1,2,2,1,2,2
1998,29,143,1,290342,1,7,1,2,1,2,5,2,3,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2
1998,29,71,1,290343,1,7,1,1,4,2,1,3,1,3,2,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2
1998,29,175,1,290344,1,7,2,2,1,1,2,1,4,3,2,1,2,2,1,2,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2
1998,29,169,1,290345,1,7,1,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,1,2,3,1,1,1,1,2,2,1,1,2
1998,29,87,1,290346,1,7,1,1,4,2,1,2,1,3,2,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,1,1,1,2
1998,29,153,1,290347,1,7,1,2,2,2,5,2,1,3,2,2,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,95,1,290348,1,7,2,2,4,2,4,2,1,3,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1998,29,105,1,290349,1,7,1,2,4,2,5,2,1,3,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2
1998,29,186,1,290350,1,7,1,2,1,2,6,2,1,3,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2
1998,29,209,1,290351,1,7,1,2,1,2,4,2,3,3,1,1,2,2,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,29,155,1,290352,1,7,1,2,4,2,5,2,1,3,1,1,2,2,1,2,1,2,2,2,2,3,1,1,1,1,2,2,1,1,2
1998,29,71,2,290353,1,7,1,2,1,2,5,2,3,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2
1998,29,135,1,290354,1,7,1,2,1,2,4,2,3,3,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2
1998,29,157,1,290355,1,7,1,2,4,2,5,2,1,3,1,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2
1998,29,119,1,290356,1,7,1,2,1,2,3,2,3,3,2,1,2,2,1,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,1
1998,29,159,1,290357,1,7,1,2,1,1,3,1,2,3,1,1,2,2,2,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1998,29,21,1,290358,1,7,2,1,4,2,1,3,1,3,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1998,29,123,2,290359,1,7,1,2,1,2,3,2,3,3,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2
1998,29,99,1,290360,1,7,2,2,4,2,6,2,1,3,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2
1998,29,219,4,290361,1,7,1,1,1,2,1,2,3,3,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1998,29,203,1,290362,1,7,1,2,4,2,4,2,1,3,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1998,29,139,1,290363,1,7,1,1,1,2,1,2,1,3,1,2,2,1,2,2,1,2,2,1,2,3,2,2,1,1,2,2,1,2,2
1998,29,107,1,290364,1,7,1,1,4,2,1,2,1,3,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2
1998,29,189,1,290365,1,7,2,1,1,2,1,2,1,3,2,2,2,1,2,2,2,1,2,2,2,3,1,1,1,1,2,2,1,2,2
1998,29,163,1,290366,1,7,1,2,1,2,3,2,3,3,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,1,1,1,2
