VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,OCUPANTS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_CARG,TOW_VEH,V_CONFIG,AXLES,CARGO_BT,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWAWAY,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,ST_CASE,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_ID,FLDCD_TR,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,LAST_YR,FIRST_YR,DR_ZIP,MONTH,HARM_EV,MAN_COLL,HIT_RUN,VE_FORMS
1HTSCAAM8VH4,1,H,T,S,C,A,A,M,8,V,H,4,26,2,0,84,881,62,26,6,0,0,99,0,0,1,2,3,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,2,2,260097,84881,1997,470,40S,CC,99999999999,D,1280,2540,,,6,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,1,0,1
2B5WB35Z91K5,2,B,5,W,B,3,5,Z,9,1,K,5,26,2,0,7,461,21,26,6,0,0,99,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,260166,7461,2001,RMW,***,SV,00000000000,*,1272,0,,5423,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,14,1,0,1
1GNDM19W7VB1,1,G,N,D,M,1,9,W,7,V,B,1,26,2,0,20,441,20,26,6,0,0,99,0,0,0,0,0,0,0,12,99,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,260202,20441,1997,AST,***,SV,00000000000,*,1110,0,,4198,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,31,0,0,1
1FTJS34HXPHB,1,F,T,J,S,3,4,H,X,P,H,B,26,2,0,12,461,21,26,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,260231,12461,1993,S3V,CVS,EC,00000000000,G,1380,0,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,14,9,0,1
2FACP74F6MX1,2,F,A,C,P,7,4,F,6,M,X,1,26,2,0,12,16,4,26,6,0,0,99,0,0,0,0,0,0,0,12,12,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,260263,12016,1991,CVL,***,4D,00000000000,*,1143,0,,3841,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,33,0,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,26,1,0,98,998,92,0,6,0,0,99,0,1,0,0,0,0,0,7,7,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,260338,98998,1972,999,999,99,00000000000,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,14,7,0,2
1FDJF37Y0MNA,1,F,D,J,F,3,7,Y,0,M,N,A,26,2,0,12,884,62,26,6,0,0,99,0,0,3,98,3,0,0,6,6,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,2,2,260384,12884,1991,F35,COF,CB,99999999999,G,1330,1610,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,14,1,0,1
1GCEC14W72Z1,1,G,C,E,C,1,4,W,7,2,Z,1,26,2,0,20,481,31,26,6,0,0,99,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,8,0,99,99,99,99,99,99,17,0,0,2,260407,20481,2002,SC1,SIL,PK,00000000000,G,1190,1330,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,11,0,1
2G2WS5220513,2,G,2,W,S,5,2,2,0,5,1,3,26,3,1,22,20,4,26,6,0,0,99,0,0,0,0,0,0,0,12,12,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,260407,22020,2005,GPG,***,4D,00000000000,*,1105,0,,3484,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,11,0,1
1B4HS38N42F2,1,B,4,H,S,3,8,N,4,2,F,2,26,3,0,7,402,14,26,6,0,0,99,0,0,0,0,0,0,0,6,6,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,260419,7402,2002,DUR,***,UT,00000000000,*,1160,0,,4473,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,12,5,0,2
1G3WS52K8WF3,1,G,3,W,S,5,2,K,8,W,F,3,26,2,0,21,23,4,26,6,0,0,99,0,0,0,0,0,0,0,3,99,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,260441,21023,1998,IGL,***,4D,00000000000,*,1090,0,,3455,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,33,0,0,1
1G1NE52J1162,1,G,1,N,E,5,2,J,1,1,6,2,26,3,0,20,37,4,26,6,0,0,99,0,0,0,0,0,0,0,4,4,0,4,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,260441,20037,2001,M/L,***,4D,00000000000,*,1070,0,,3051,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,33,0,0,1
1G1ZT64804F2,1,G,1,Z,T,6,4,8,0,4,F,2,26,2,0,20,37,4,26,6,0,0,99,0,0,0,0,0,0,0,9,9,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,260480,20037,2004,XLS,***,4D,00000000000,*,1123,0,,3458,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,8,0,0,1
1GCEK14D6BF3,1,G,C,E,K,1,4,D,6,B,F,3,26,2,0,20,481,31,26,6,0,0,99,0,0,0,0,0,0,0,9,99,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,260486,20481,1981,K10,K10,PK,00000000000,G,1175,1315,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,42,0,0,1
1J4GZ58Y7PC7,1,J,4,G,Z,5,8,Y,7,P,C,7,26,3,0,2,404,14,26,6,0,0,99,0,0,0,0,0,0,0,7,7,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,260486,2404,1993,LRO,GCK,4W,00000000000,G,1059,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,42,0,0,1
2G4WS52JX111,2,G,4,W,S,5,2,J,X,1,1,1,26,4,0,18,7,4,26,6,0,0,99,0,0,0,0,0,0,0,11,11,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,260486,18007,2001,CCU,***,4D,00000000000,*,1090,0,,3368,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,42,0,0,1
2FMZA506X4BA,2,F,M,Z,A,5,0,6,X,4,B,A,26,2,0,12,443,20,26,6,0,0,99,0,0,0,0,0,0,0,12,12,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,260563,12443,2004,FRE,***,SV,00000000000,*,1208,0,,4275,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,14,2,0,1
2HSFHGMR3RC0,2,H,S,F,H,G,M,R,3,R,C,0,26,2,1,84,881,66,26,6,0,0,99,0,1,6,5,1,0,0,3,3,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,3,3,260588,84881,1994,940,90S,TM,571424905,D,1600,2340,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,3,0,1
1G8ZH127XVZ3,1,G,8,Z,H,1,2,7,X,V,Z,3,26,2,0,24,2,2,26,6,0,0,99,0,0,0,0,0,0,0,6,6,0,4,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,260774,24002,1997,SC2,***,CP,00000000000,*,1024,0,,2358,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,23,0,0,1
9BWDD61J6140,9,B,W,D,D,6,1,J,6,1,4,0,26,3,0,30,42,3,26,6,0,0,99,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,260774,30042,2001,GTS,***,2H,00000000000,*,989,0,,2784,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,23,0,0,1
1G6DM57T2602,1,G,6,D,M,5,7,T,2,6,0,2,26,3,0,19,18,4,26,6,0,0,99,0,0,0,0,0,0,0,5,5,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,260833,19018,2006,C/T,***,4D,00000000000,*,1134,0,,3509,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,12,4,0,2
3B7HC13Y21M5,3,B,7,H,C,1,3,Y,2,1,M,5,26,2,0,7,482,31,26,6,0,0,99,0,0,0,0,0,0,0,7,7,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,260845,7482,2001,Q15,RPC,4C,00000000000,G,1387,1547,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,34,0,0,1
1J4GL48K47W5,1,J,4,G,L,4,8,K,4,7,W,5,26,3,0,2,405,14,92,6,0,0,99,0,0,0,0,0,0,0,11,11,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,260845,2405,2007,SPR,LIB,4W,00000000000,G,1043,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,34,0,0,1
1FMYU70E0YUA,1,F,M,Y,U,7,0,E,0,Y,U,A,26,2,0,12,401,14,26,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,260910,12401,2000,EPR,***,UT,00000000000,*,1017,0,,3870,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,14,1,3,1
1J4GR48K15C6,1,J,4,G,R,4,8,K,1,5,C,6,26,3,0,2,404,14,26,6,0,0,99,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,260910,2404,2005,LCF,GCK,4W,00000000000,G,1095,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,14,1,3,1
2B3HD46F5VH5,2,B,3,H,D,4,6,F,5,V,H,5,26,2,0,7,41,4,26,6,0,0,99,0,0,0,0,0,0,0,11,11,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,260926,7041,1997,INT,***,4D,00000000000,*,1130,0,,3319,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,8,0,0,1
1FMYU24E7WUA,1,F,M,Y,U,2,4,E,7,W,U,A,26,3,0,12,401,14,26,6,0,0,99,0,0,0,0,0,0,0,11,11,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,260956,12401,1998,EPR,***,UT,00000000000,*,1017,0,,3919,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,12,5,0,2
4N2DN11WXRD8,4,N,2,D,N,1,1,W,X,R,D,8,27,3,0,35,443,20,27,6,0,0,99,0,0,0,0,0,0,0,99,99,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,270063,35443,1994,QST,***,SV,00000000000,*,1122,0,,3738,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,12,5,1,2
1GNDU06D8RT1,1,G,N,D,U,0,6,D,8,R,T,1,27,2,0,20,442,20,27,6,0,0,99,0,0,0,0,0,0,0,13,13,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,270149,20442,1994,L/M,***,SV,00000000000,*,1098,0,,3554,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,30,0,0,1
1HD1FDL18TY6,1,H,D,1,F,D,L,1,8,T,Y,6,27,2,0,72,706,80,27,6,0,0,99,0,0,0,0,0,0,0,99,99,0,0,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,270163,72706,1996,FHR,***,RS,00000000000,*,,,1340,,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,8,0,2,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,27,1,1,51,884,66,12,6,0,0,99,0,1,6,98,98,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,2,270235,51884,2000,999,999,99,99999999999,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,1,0,1
JS3TD62V0Y41,J,S,3,T,D,6,2,V,0,Y,4,1,27,2,0,53,402,14,27,6,0,0,99,0,0,0,0,0,0,0,99,99,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,270292,53402,2000,GVT,***,UT,00000000000,*,976,0,,3197,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,14,99,0,1
1G2ZG558X641,1,G,2,Z,G,5,5,8,X,6,4,1,27,2,0,22,22,4,27,6,0,0,99,0,0,0,0,0,0,0,99,99,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,270439,22022,2006,GS1,***,4D,00000000000,*,1123,0,,3419,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,27,0,0,1
1LNLM81W4SY7,1,L,N,L,M,8,1,W,4,S,Y,7,29,2,0,13,1,4,29,6,0,0,99,0,0,0,0,0,0,0,8,8,0,4,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,290004,13001,1995,EXC,***,4D,00000000000,*,1174,0,,4031,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,1,0,0,1
1GCCS14X9V81,1,G,C,C,S,1,4,X,9,V,8,1,29,3,0,20,471,30,0,6,0,0,99,0,0,0,0,0,0,0,6,6,0,9,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,3,290099,20471,1997,S14,S,PK,00000000000,G,1083,1179,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,12,2,0,2
1GCEK19T03Z2,1,G,C,E,K,1,9,T,0,3,Z,2,29,2,1,20,481,31,20,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,290106,20481,2003,SK1,SIL,4C,00000000000,G,1435,1575,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,1,3,1
1GBHP32T5B33,1,G,B,H,P,3,2,T,5,B,3,3,29,3,3,20,466,22,29,6,0,0,99,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,290106,20466,1981,P30,P30,FC,00000000000,G,1250,1570,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,1,3,1
1LNFM97V6WY6,1,L,N,F,M,9,7,V,6,W,Y,6,29,2,2,13,1,4,29,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,14,1,99,99,99,99,99,99,17,0,0,2,290135,13001,1998,CON,***,4D,00000000000,*,1090,0,,3868,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,1,0,1
JM1BJ2220Y02,J,M,1,B,J,2,2,2,0,Y,0,2,29,2,0,41,35,4,29,6,0,0,99,0,0,0,0,0,0,0,7,7,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,290165,41035,2000,PDL,***,4D,00000000000,*,1028,0,,2434,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,7,0,1
1P3ES46C2YD6,1,P,3,E,S,4,6,C,2,Y,D,6,29,3,0,9,20,4,29,6,0,0,99,0,0,0,0,0,0,0,8,8,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,290165,9020,2000,NLX,***,4D,00000000000,*,1050,0,,2515,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,7,0,1
1FTJE34H9THA,1,F,T,J,E,3,4,H,9,T,H,A,29,4,0,12,461,21,29,6,0,0,99,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,290165,12461,1996,35V,VAN,CG,00000000000,G,1380,0,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,7,0,1
2GCEK19K2P11,2,G,C,E,K,1,9,K,2,P,1,1,29,1,0,20,481,31,29,6,0,0,99,0,0,0,0,0,0,0,9,9,0,4,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,290266,20481,1993,GK1,GM4,PC,00000000000,G,1415,1555,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,33,0,0,1
1B3AP24D9RN1,1,B,3,A,P,2,4,D,9,R,N,1,29,2,0,7,17,2,29,6,0,0,99,0,0,0,0,0,0,0,12,12,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,290339,7017,1994,SHA,***,2H,00000000000,*,972,0,,2562,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,8,0,0,1
3P3AA4632RT2,3,P,3,A,A,4,6,3,2,R,T,2,29,2,0,9,19,4,29,6,0,0,99,0,0,0,0,0,0,0,6,12,0,6,1,9,0,0,0,99,8,8,0,99,99,99,99,99,99,17,0,0,2,290361,9019,1994,ACC,***,4D,00000000000,*,1035,0,,2751,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,14,1,0,1
1HTSHADT2XH6,1,H,T,S,H,A,D,T,2,X,H,6,29,2,2,84,881,63,29,3,0,0,99,0,1,1,2,1,0,0,7,7,0,6,2,9,0,0,0,99,8,45,0,99,99,99,99,99,99,17,0,3,4,290379,84881,1999,490,40S,TM,88888888888,D,1520,2540,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,45,7,0,1
1P3ES27C9VD3,1,P,3,E,S,2,7,C,9,V,D,3,29,2,0,9,20,4,29,6,0,0,99,0,0,0,0,0,0,0,8,8,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,290442,9020,1997,NEX,***,4P,00000000000,*,1040,0,,2419,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,30,0,0,1
2P4GH2530PR2,2,P,4,G,H,2,5,3,0,P,R,2,29,3,0,9,442,20,29,6,0,0,99,0,0,0,0,0,0,0,7,7,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,290442,9442,1993,VOF,***,SV,00000000000,*,1123,0,,3129,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,30,0,0,1
1GNDT13W21K1,1,G,N,D,T,1,3,W,2,1,K,1,29,2,0,20,401,14,29,6,0,0,99,0,0,0,0,0,0,0,4,4,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,290468,20401,2001,BZR,***,UT,00000000000,*,1070,0,,4133,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,4,0,1
JM1BG2324L01,J,M,1,B,G,2,3,2,4,L,0,1,29,3,0,41,35,3,29,6,0,0,99,0,0,0,0,0,0,0,11,11,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,290468,41035,1990,3SE,***,2H,00000000000,*,965,0,,2139,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,4,0,1
1GNDU06E8TT1,1,G,N,D,U,0,6,E,8,T,T,1,29,4,0,20,442,20,29,6,0,0,99,0,0,0,0,0,0,0,12,12,0,6,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,290468,20442,1996,L/M,***,SV,00000000000,*,1098,0,,3593,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,4,0,1
2FMZA51481BA,2,F,M,Z,A,5,1,4,8,1,B,A,29,5,0,12,442,20,0,6,0,0,99,0,0,0,0,0,0,0,12,12,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,290468,12442,2001,WIN,***,SV,00000000000,*,1207,0,,3963,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,4,0,1
1FAFP55U22A1,1,F,A,F,P,5,5,U,2,2,A,1,29,2,0,12,17,4,29,6,0,0,99,0,0,0,0,0,0,0,9,9,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,290529,12017,2002,TSS,***,4D,00000000000,*,1085,0,,3392,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,33,0,0,1
1HTSHADT1XH6,1,H,T,S,H,A,D,T,1,X,H,6,29,2,0,84,881,63,29,6,0,0,99,0,0,2,3,98,0,0,6,6,0,4,2,9,0,42,0,99,8,14,0,99,99,99,99,99,99,17,0,3,3,290543,84881,1999,490,40S,TM,88888888888,D,1520,2540,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,14,1,0,1
1J4GL48K33W7,1,J,4,G,L,4,8,K,3,3,W,7,29,2,0,2,405,14,29,6,0,0,99,0,0,0,0,0,0,0,13,13,0,4,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,290581,2405,2003,LSF,LIB,4W,00000000000,G,1043,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,1,0,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,29,2,0,98,998,93,49,3,0,0,99,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,45,0,99,99,99,99,99,99,17,0,0,4,290607,98998,1999,999,999,99,00000000000,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,18,0,0,1
1GCCS1941V81,1,G,C,C,S,1,9,4,1,V,8,1,29,2,0,20,471,30,20,6,0,0,99,0,0,0,0,0,0,0,14,14,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,290669,20471,1997,S14,S,PC,00000000000,G,1229,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,1,0,0,1
1FTSX21P35EB,1,F,T,S,X,2,1,P,3,5,E,B,29,2,0,12,481,31,29,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,290681,12481,2005,F2S,SRW,4C,00000000000,D,1418,1580,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,8,0,0,1
JB7FM29E3JP0,J,B,7,F,M,2,9,E,3,J,P,0,29,3,0,7,471,30,29,6,0,0,99,0,0,0,0,0,0,0,12,12,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,290739,7471,1988,R50,R50,PK,00000000000,G,1161,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,12,5,0,2
1HGCG5658XA1,1,H,G,C,G,5,6,5,8,X,A,1,29,3,0,37,32,4,29,6,0,0,99,0,0,0,0,0,0,0,8,8,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,290761,37032,1999,UEX,***,4D,00000000000,*,1069,0,,3086,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,42,0,0,2
