st_case,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,YEAR
340191,5,5,5,5,5,5,5,5,5,5,2001
340192,0,0,0,0,0,0,0,0,0,0,2001
340193,9,9,9,19,9,9,10,9,9,9,2001
340194,0,0,0,6,0,0,0,0,0,23,2001
340195,0,0,0,0,0,0,0,0,0,0,2001
340196,25,25,25,25,25,25,25,25,25,25,2001
340197,0,0,0,0,0,0,0,0,0,0,2001
340198,19,19,19,19,19,19,19,19,19,19,2001
340199,24,24,24,24,24,24,24,24,24,24,2001
340200,19,0,13,19,0,11,12,15,0,0,2001
340201,0,0,0,0,0,0,0,0,0,0,2001
340202,0,0,0,0,0,0,0,0,0,0,2001
340203,21,21,21,21,21,21,21,21,21,21,2001
340204,0,12,0,3,0,16,0,0,0,0,2001
340206,0,0,0,0,0,0,0,0,0,0,2001
340207,0,0,0,0,0,0,0,0,0,0,2001
340208,0,0,0,0,0,0,0,0,0,0,2001
340209,21,23,16,20,38,16,25,22,16,16,2001
340210,0,15,0,0,0,0,12,15,0,0,2001
340211,13,13,13,13,13,13,13,13,13,13,2001
340212,0,0,19,0,25,0,0,17,0,0,2001
340213,0,0,0,0,0,17,0,0,0,0,2001
340214,33,33,33,33,33,33,33,33,33,33,2001
340215,15,15,15,15,15,15,15,15,15,15,2001
340216,10,10,10,10,10,10,10,10,10,10,2001
340217,26,26,26,26,26,26,26,26,26,26,2001
340218,0,0,0,0,0,0,0,0,0,0,2001
340220,0,0,0,0,0,0,0,0,0,0,2001
340221,0,0,0,0,0,0,0,0,0,0,2001
340222,8,8,8,8,8,8,8,8,8,8,2001
340223,0,0,0,0,0,0,0,0,0,0,2001
340224,0,0,0,0,0,0,0,0,0,0,2001
340226,0,0,0,0,0,5,0,0,0,0,2001
340227,21,21,21,21,21,21,21,21,21,21,2001
340228,0,0,0,0,5,16,0,0,0,0,2001
340229,0,0,0,0,0,0,0,0,0,0,2001
340230,0,0,0,0,0,0,0,0,0,0,2001
340231,0,0,0,0,0,0,0,0,0,0,2001
340233,0,0,0,0,0,0,0,0,6,15,2001
340234,0,0,7,0,0,0,0,20,0,0,2001
340235,14,2,31,2,2,27,5,2,13,2,2001
340236,0,0,0,0,0,0,0,0,0,0,2001
340237,28,28,28,28,28,28,28,28,28,28,2001
340238,0,0,0,0,0,0,0,0,0,0,2001
340239,0,0,17,0,0,11,5,0,5,0,2001
340240,0,0,0,0,0,0,0,0,0,0,2001
340241,0,0,0,0,0,0,0,0,0,0,2001
340242,0,0,0,0,0,0,0,0,0,0,2001
340243,0,0,0,0,0,0,0,0,0,0,2001
340244,0,0,0,0,0,0,0,0,0,0,2001
340245,0,0,0,0,0,0,0,0,0,0,2001
340246,0,0,9,0,0,0,0,0,0,0,2001
340247,0,0,0,0,10,0,13,0,0,7,2001
340248,29,15,10,18,15,9,32,12,20,0,2001
340249,5,5,5,5,5,5,5,14,5,5,2001
340250,0,17,0,0,5,17,0,0,0,8,2001
340251,0,0,0,0,0,0,0,0,0,0,2001
340253,0,0,0,0,0,0,0,0,0,0,2001
340254,0,0,0,0,0,0,0,0,0,0,2001
340255,0,0,0,0,0,0,0,5,0,0,2001
340256,0,0,0,0,0,0,0,0,0,0,2001
340257,28,28,28,28,28,28,28,28,28,28,2001
340258,0,0,0,0,0,0,0,0,0,0,2001
340259,0,0,0,0,0,0,0,0,0,0,2001
340260,17,0,0,26,0,11,0,18,12,13,2001
340261,0,0,0,0,0,0,0,0,0,0,2001
340262,12,12,12,12,12,12,12,12,12,12,2001
340263,15,15,15,15,15,15,15,15,15,15,2001
340265,0,0,0,0,0,0,0,0,0,0,2001
340266,23,16,10,0,0,0,11,0,0,0,2001
340267,28,28,28,28,28,28,28,28,28,28,2001
340268,0,0,0,0,0,0,0,0,22,0,2001
340269,11,0,17,0,20,5,18,24,21,24,2001
340270,5,5,5,13,5,5,21,5,5,5,2001
340271,18,18,18,18,18,18,18,18,18,18,2001
340272,0,0,0,0,3,0,0,27,0,0,2001
340273,0,0,0,0,0,0,0,0,0,0,2001
340274,25,25,28,25,25,25,25,25,25,29,2001
340275,20,20,20,20,20,20,20,20,20,20,2001
340276,0,9,23,0,0,0,0,0,0,0,2001
340277,0,0,17,0,0,0,0,0,2,0,2001
340278,0,0,0,0,0,0,0,0,0,0,2001
340279,0,17,0,0,6,0,0,0,0,0,2001
340280,0,0,0,0,0,0,0,0,0,0,2001
340281,29,29,29,29,29,29,29,29,29,29,2001
340282,29,29,29,29,29,29,29,29,29,29,2001
340283,19,23,17,24,17,17,17,21,17,17,2001
340284,0,0,0,0,0,0,0,0,23,0,2001
340285,11,0,30,0,11,10,16,0,4,0,2001
340286,15,18,29,0,0,0,21,9,0,0,2001
340287,0,0,0,0,0,0,0,0,0,0,2001
340288,7,7,9,7,18,7,7,7,11,18,2001
340289,6,6,6,6,6,6,6,6,6,6,2001
340290,17,17,17,17,17,17,17,17,17,17,2001
340291,0,0,31,0,0,0,27,0,0,14,2001
340292,0,0,0,0,0,0,0,0,0,0,2001
340293,0,0,20,11,0,0,0,0,15,0,2001
340294,0,0,0,0,0,0,0,0,0,0,2001
340295,0,0,0,0,0,0,0,0,0,0,2001
340297,3,3,3,3,3,3,3,3,3,3,2001
340298,0,0,0,0,0,0,0,0,0,0,2001
340299,0,0,0,0,0,19,0,23,0,0,2001
340300,17,17,17,17,17,17,17,17,17,17,2001
340301,9,9,9,9,9,9,9,9,9,9,2001
340302,0,0,0,0,0,0,0,0,0,0,2001
340303,0,0,0,0,0,0,0,0,0,0,2001
340304,0,0,0,0,0,0,0,0,0,23,2001
340305,0,0,0,0,0,0,0,0,0,0,2001
340306,0,0,0,0,0,0,0,0,0,0,2001
340307,0,15,0,24,0,0,20,31,19,0,2001
340308,0,0,0,0,0,0,0,0,0,0,2001
340310,32,32,32,32,32,32,32,32,32,32,2001
340311,0,0,0,0,0,4,0,0,0,0,2001
340312,0,0,0,0,0,0,0,0,0,0,2001
340314,18,0,0,0,14,9,0,0,0,0,2001
340315,31,31,31,31,31,31,31,31,31,31,2001
340316,0,0,0,0,0,0,0,0,0,0,2001
340317,0,0,0,0,0,0,0,0,0,0,2001
340318,0,0,0,0,0,0,0,0,0,0,2001
340320,0,11,0,0,3,0,0,0,0,0,2001
340321,0,0,0,0,3,0,0,0,0,0,2001
340322,0,0,0,0,0,0,0,0,0,0,2001
340323,23,23,23,23,23,23,23,23,23,23,2001
340324,4,0,26,0,26,27,0,0,3,24,2001
340325,23,23,23,23,23,23,23,23,23,23,2001
340326,9,9,9,9,9,9,9,9,9,9,2001
340327,0,0,0,0,0,0,0,0,0,0,2001
340328,0,0,0,0,0,0,0,0,0,0,2001
340329,0,0,0,0,0,0,0,19,0,0,2001
340330,0,23,0,23,0,54,0,30,0,34,2001
340331,0,0,0,0,0,0,0,0,10,0,2001
340333,24,0,30,0,24,12,31,17,29,0,2001
340334,0,0,0,0,0,0,0,0,0,0,2001
340335,0,0,0,0,0,0,0,0,0,0,2001
340336,0,0,0,0,0,0,0,0,0,0,2001
340337,23,23,23,23,23,23,23,23,23,23,2001
340338,0,0,0,0,0,0,0,0,0,0,2001
340339,0,0,3,0,0,0,0,0,0,0,2001
340340,0,0,0,0,0,0,0,0,0,0,2001
340341,0,0,17,0,0,0,0,0,0,0,2001
340342,0,0,0,0,0,0,0,0,0,0,2001
340343,0,0,0,0,10,0,0,0,0,0,2001
340344,8,8,8,8,8,8,8,8,8,8,2001
340345,36,36,36,36,36,36,36,36,36,36,2001
340346,6,6,6,6,6,6,6,6,6,6,2001
340347,13,13,13,13,13,13,13,13,13,13,2001
340348,0,0,0,0,0,0,0,0,0,0,2001
340349,0,0,21,0,0,18,0,19,18,0,2001
340350,0,0,0,0,0,0,0,0,0,0,2001
340351,0,0,0,0,0,0,0,0,0,0,2001
340352,0,0,0,0,0,0,0,0,0,0,2001
340353,0,0,0,0,0,0,0,0,0,0,2001
340354,0,0,0,0,0,0,0,0,0,5,2001
340355,21,21,21,21,21,21,21,21,21,21,2001
340356,0,0,0,4,0,0,11,0,0,0,2001
340357,0,0,0,0,0,0,0,0,0,0,2001
340358,0,0,0,0,0,0,0,0,0,0,2001
340359,14,8,24,12,13,5,20,9,20,8,2001
340360,8,8,8,8,8,8,8,8,8,8,2001
340361,0,0,0,0,0,0,0,0,0,0,2001
340362,0,0,0,0,0,0,0,0,0,0,2001
340363,0,0,0,0,0,0,0,0,0,0,2001
340365,0,0,0,0,0,0,0,0,0,0,2001
340366,8,13,13,8,10,8,30,32,10,8,2001
340367,0,0,0,0,0,0,0,0,0,0,2001
340368,16,21,16,16,16,16,16,16,16,20,2001
340369,15,15,15,15,15,15,15,15,15,15,2001
340370,15,13,10,0,19,18,27,0,29,23,2001
340371,0,0,0,0,0,0,0,0,0,0,2001
340372,0,0,0,0,0,0,0,0,0,0,2001
340373,14,14,14,14,14,14,14,14,14,14,2001
340374,0,0,0,0,0,0,0,0,0,0,2001
340375,0,0,0,0,0,0,0,0,0,0,2001
340376,0,0,0,0,0,0,0,0,0,0,2001
340377,0,0,0,15,0,0,0,0,0,0,2001
340378,12,15,4,17,13,14,0,0,0,0,2001
340379,0,0,0,0,0,0,0,0,0,0,2001
340381,0,0,0,0,0,0,0,0,0,0,2001
340382,17,17,17,17,17,17,17,17,17,17,2001
340383,6,6,6,12,6,6,6,21,16,6,2001
340384,0,0,0,0,0,0,0,0,0,0,2001
340385,0,0,0,0,0,0,0,0,0,0,2001
340386,0,0,0,0,0,0,0,0,0,0,2001
340387,0,0,0,0,0,0,0,0,0,0,2001
340388,0,0,0,0,0,0,0,0,0,0,2001
340389,0,0,0,0,0,0,0,0,0,0,2001
340390,0,0,0,0,0,0,0,0,0,0,2001
340391,0,0,0,0,0,0,0,0,0,0,2001
340392,14,14,14,14,14,14,14,14,14,14,2001
340393,4,0,0,0,0,0,0,0,0,0,2001
340394,0,0,0,0,0,0,0,0,0,0,2001
340395,22,22,22,22,22,22,22,22,22,22,2001
340396,34,34,34,34,34,34,34,34,34,34,2001
340397,21,0,0,0,0,0,0,0,0,0,2001
340398,0,0,0,0,0,9,0,6,0,0,2001
340399,22,22,22,22,22,22,22,22,22,22,2001
340400,1,1,1,1,1,1,1,1,1,7,2001
340401,10,10,10,10,10,10,10,10,10,10,2001
340402,16,16,16,16,16,16,16,16,16,16,2001
340403,0,0,0,0,0,0,0,0,0,0,2001
340404,0,0,0,0,0,0,0,0,0,0,2001
340405,0,0,0,0,0,0,0,0,0,0,2001
340406,11,0,0,0,6,0,17,0,12,0,2001
340407,25,25,25,25,25,25,25,25,25,25,2001
340408,24,0,0,15,0,17,0,0,0,0,2001
340409,0,0,0,0,0,0,0,0,0,0,2001
340410,26,26,40,26,26,26,26,26,26,26,2001
340412,0,0,0,0,0,0,0,0,4,0,2001
340413,3,3,3,3,3,3,3,3,3,3,2001
340414,0,0,0,0,0,0,0,0,0,0,2001
340415,0,0,0,0,0,0,0,0,0,0,2001
340416,0,0,0,0,0,0,0,0,0,0,2001
340418,19,19,19,19,19,19,19,19,19,19,2001
340419,0,0,21,0,0,0,12,0,0,0,2001
340421,16,16,16,16,18,16,16,16,16,16,2001
340422,0,0,0,0,0,0,0,0,0,0,2001
340423,6,14,0,0,17,21,0,0,16,0,2001
340424,0,0,0,0,3,0,0,0,0,0,2001
340425,10,9,0,0,0,0,0,0,0,0,2001
340426,12,12,12,12,12,12,12,12,12,12,2001
340427,54,54,54,54,54,54,54,54,54,54,2001
340429,23,23,23,23,23,23,23,23,23,23,2001
340430,20,20,20,20,20,20,20,20,20,20,2001
340431,4,4,4,4,4,4,4,4,4,4,2001
340433,0,0,0,0,0,0,0,0,0,0,2001
340434,0,3,18,0,0,0,0,0,0,0,2001
340435,17,17,17,17,17,17,17,17,17,17,2001
340436,0,0,0,0,0,6,0,0,0,0,2001
340437,0,0,0,0,7,0,8,7,0,0,2001
340438,0,0,0,0,0,0,0,0,0,0,2001
340439,15,15,15,15,15,15,15,15,15,15,2001
340440,26,26,26,26,26,26,26,26,26,26,2001
340441,0,0,0,0,0,0,0,0,0,0,2001
340442,0,0,0,0,0,0,0,0,0,0,2001
340443,22,22,22,22,22,22,22,22,22,22,2001
340444,1,1,1,1,1,1,1,1,1,1,2001
340445,12,12,12,12,12,12,12,12,12,12,2001
340446,23,0,0,0,0,0,0,0,0,0,2001
340447,0,38,10,29,13,0,0,24,9,0,2001
340448,0,0,0,0,0,0,0,0,0,0,2001
340449,0,0,0,0,0,0,0,0,0,0,2001
340450,0,0,0,0,0,0,0,0,11,0,2001
340451,0,0,0,0,0,0,0,0,0,0,2001
340452,26,32,26,26,26,26,26,26,26,26,2001
340453,0,0,0,0,0,0,0,16,0,0,2001
340456,0,0,0,0,0,0,0,0,0,0,2001
340457,18,18,18,18,18,18,18,18,18,18,2001
340458,0,0,0,0,0,0,0,0,0,0,2001
340459,20,20,20,20,20,20,20,20,20,20,2001
340460,0,6,0,7,0,0,0,0,6,0,2001
340461,0,0,0,0,0,0,0,0,0,0,2001
340462,0,0,0,0,0,0,0,10,0,9,2001
340463,0,0,0,4,0,0,0,0,0,0,2001
340464,0,0,0,0,9,0,0,0,0,17,2001
340465,27,27,27,27,27,27,27,27,27,27,2001
340466,6,0,0,0,0,0,0,25,0,8,2001
340467,0,0,0,0,0,27,0,0,0,0,2001
340468,0,0,0,0,16,0,2,13,0,0,2001
340469,19,19,19,19,19,19,19,19,19,19,2001
340470,0,0,0,0,0,0,0,0,0,0,2001
340471,0,0,0,0,0,0,0,0,0,0,2001
340472,6,6,6,6,6,6,6,6,6,6,2001
340473,12,12,12,12,12,12,12,12,12,12,2001
340474,17,17,17,17,17,17,17,17,17,17,2001
340475,4,0,0,10,0,0,0,13,0,31,2001
340476,0,0,0,0,0,0,0,0,0,0,2001
340477,0,0,0,0,0,0,0,0,0,0,2001
340478,13,25,23,11,28,22,39,38,11,25,2001
340479,14,14,14,14,14,14,14,14,14,14,2001
340480,0,0,0,0,0,0,0,0,0,0,2001
340481,32,32,32,32,32,32,32,32,32,32,2001
340482,0,0,0,0,0,0,0,0,0,0,2001
340483,0,0,0,0,0,0,0,0,0,0,2001
340484,0,7,0,0,7,0,0,0,14,0,2001
340485,9,21,13,21,19,0,14,12,8,21,2001
340486,0,0,0,11,0,24,0,24,0,0,2001
340487,0,0,0,0,0,0,0,0,0,0,2001
340488,0,0,23,13,20,33,3,26,34,11,2001
340489,0,0,0,0,0,0,0,0,0,0,2001
340490,0,0,0,0,0,0,0,0,0,0,2001
340491,0,0,0,0,0,0,0,0,0,0,2001
340492,14,4,10,5,4,8,4,4,5,4,2001
340493,0,0,0,0,0,0,0,0,0,0,2001
340494,0,0,0,0,0,0,0,0,0,0,2001
340495,0,0,0,0,0,0,0,0,0,0,2001
340496,18,17,8,0,10,0,0,0,0,0,2001
340498,0,0,0,0,0,0,0,0,0,0,2001
340499,0,0,0,0,0,0,0,0,0,0,2001
340500,0,0,0,0,0,0,0,0,0,0,2001
340501,23,33,11,0,9,20,23,12,27,29,2001
340502,16,16,16,16,16,16,16,16,16,16,2001
340503,0,0,0,0,0,0,0,0,0,0,2001
340504,0,0,0,0,0,0,0,0,0,0,2001
340505,0,0,0,20,0,0,0,0,0,0,2001
340506,15,15,15,15,15,15,15,15,15,15,2001
340507,0,0,0,20,0,0,0,0,0,0,2001
340508,0,0,0,0,0,0,0,0,0,0,2001
340509,0,5,0,16,0,0,0,9,0,0,2001
340510,15,15,15,15,15,15,15,15,15,15,2001
340511,0,0,0,0,0,0,0,0,0,0,2001
340512,0,0,0,15,0,0,0,0,0,0,2001
340513,10,0,9,11,8,0,33,11,36,18,2001
340514,0,0,0,0,13,0,19,0,0,0,2001
340515,32,0,0,0,0,0,0,0,11,17,2001
340516,21,21,21,21,21,21,21,21,21,21,2001
340517,15,15,15,15,15,15,15,15,15,15,2001
340518,0,0,0,0,0,0,0,0,0,0,2001
340519,3,3,3,3,3,3,3,3,3,3,2001
340520,0,0,0,0,0,0,0,0,0,0,2001
340521,22,22,22,22,22,22,22,22,22,22,2001
340522,0,0,0,0,0,0,0,0,0,0,2001
340523,0,0,0,0,0,0,0,0,0,0,2001
340524,0,8,0,0,0,19,0,0,0,0,2001
340525,0,12,0,23,3,0,0,7,0,0,2001
340526,0,0,0,0,0,0,0,7,3,0,2001
340527,0,0,0,0,0,0,0,0,0,0,2001
340528,0,0,0,0,0,0,0,0,0,0,2001
340529,0,0,0,0,0,0,0,0,0,0,2001
340530,0,0,0,0,0,0,0,0,0,0,2001
340531,0,0,0,0,0,0,0,0,0,0,2001
340532,0,0,0,0,0,0,0,0,0,0,2001
340533,0,0,0,0,0,0,0,0,0,0,2001
340534,19,19,19,19,19,19,19,19,19,19,2001
340535,0,0,0,0,0,0,0,0,0,0,2001
340536,0,0,0,0,0,0,0,0,0,0,2001
340537,25,25,25,25,25,25,25,25,25,25,2001
340538,0,0,0,0,0,0,0,0,0,0,2001
340539,0,0,0,0,0,4,0,9,0,0,2001
340540,6,6,6,6,6,6,6,6,6,6,2001
340541,0,0,7,0,15,0,13,0,0,0,2001
340542,11,11,11,11,11,11,11,11,11,11,2001
340543,16,6,0,0,0,0,4,0,11,13,2001
340544,4,5,14,0,0,0,24,18,0,10,2001
340545,0,0,0,0,0,0,0,0,0,0,2001
340546,0,0,0,0,0,0,0,0,0,0,2001
340547,0,0,0,0,0,0,0,0,0,0,2001
340548,26,26,26,26,26,26,26,26,26,26,2001
340549,0,0,0,0,0,0,0,0,0,0,2001
340550,8,8,8,8,8,8,8,8,8,8,2001
340551,0,32,0,0,0,0,0,0,10,0,2001
340552,17,17,0,43,11,13,0,43,14,19,2001
340553,0,0,0,0,0,0,0,0,0,0,2001
340554,1,14,1,13,1,1,1,1,1,1,2001
340555,18,0,0,12,0,3,0,15,0,0,2001
340556,10,10,10,10,10,10,10,10,10,31,2001
340557,0,0,0,0,0,0,0,0,0,0,2001
340558,0,0,29,48,16,0,18,0,0,0,2001
340559,5,5,5,5,5,5,5,5,5,5,2001
340560,0,0,11,0,21,24,0,0,11,0,2001
340561,15,15,15,15,15,15,15,15,15,15,2001
340562,3,3,3,3,3,3,3,3,3,3,2001
340563,0,6,0,0,0,0,0,0,0,0,2001
340564,33,33,33,33,33,33,33,33,33,33,2001
340565,11,0,0,0,0,5,0,0,0,0,2001
340566,0,0,5,0,0,6,0,0,12,0,2001
340567,25,0,11,28,5,19,26,31,17,8,2001
340568,0,25,33,33,4,13,24,0,37,16,2001
340569,0,0,0,0,0,0,0,0,0,0,2001
340570,9,0,0,0,22,0,0,0,0,0,2001
340571,0,0,0,0,0,0,0,0,3,0,2001
340572,15,0,0,29,19,0,23,0,11,0,2001
340573,0,9,0,0,15,0,0,19,15,11,2001
340574,0,0,0,0,0,0,0,0,0,0,2001
340575,0,0,0,0,0,0,0,0,0,0,2001
340576,0,0,0,0,0,0,0,0,0,0,2001
340577,0,0,0,0,0,0,0,0,10,0,2001
340578,14,0,0,0,0,16,17,12,12,0,2001
340579,24,24,24,24,24,24,24,24,24,24,2001
340580,23,17,23,27,22,0,0,0,23,0,2001
340581,0,0,0,0,0,0,0,0,0,0,2001
340582,0,0,0,0,0,0,0,0,0,10,2001
340583,21,17,9,15,0,18,11,5,10,17,2001
340584,22,0,0,0,0,0,0,0,0,0,2001
340585,0,0,0,9,20,10,0,0,0,0,2001
340586,0,0,0,0,0,0,0,0,0,0,2001
340587,0,6,0,0,0,0,0,13,0,0,2001
340588,11,11,11,11,11,11,11,11,11,11,2001
340589,0,0,0,0,0,0,0,0,0,0,2001
340590,0,0,0,0,0,0,0,0,0,0,2001
340591,0,0,0,0,0,0,0,0,0,25,2001
340592,0,0,0,0,0,0,0,0,0,0,2001
340593,0,0,0,0,0,0,0,0,0,0,2001
340594,0,0,0,0,0,0,0,0,0,0,2001
340595,24,25,23,0,25,30,0,11,11,18,2001
340596,0,0,0,0,0,0,0,0,0,0,2001
340597,16,26,0,17,48,0,17,24,10,11,2001
340598,4,4,4,4,4,4,4,4,4,4,2001
340599,0,0,0,0,0,0,0,0,0,0,2001
340600,17,26,18,0,0,13,0,0,16,11,2001
340601,22,17,17,17,17,17,17,17,17,17,2001
340602,11,11,11,11,11,11,11,11,11,11,2001
340603,0,0,0,29,0,3,0,0,23,0,2001
340604,0,0,0,0,0,0,0,0,0,23,2001
340605,0,0,0,0,0,0,0,0,0,0,2001
340606,0,0,0,0,5,0,22,0,14,0,2001
340608,0,14,0,11,0,0,0,0,0,0,2001
340609,0,0,0,0,0,0,0,0,0,0,2001
340610,17,0,0,0,0,0,0,4,0,0,2001
340611,0,0,0,0,0,0,0,0,0,0,2001
340612,37,37,37,37,37,37,37,37,37,37,2001
340613,20,20,20,20,20,20,20,20,20,20,2001
340614,0,0,0,0,0,0,0,0,0,0,2001
340615,0,0,0,0,0,0,0,0,0,0,2001
340616,0,0,0,0,0,0,0,0,0,0,2001
340617,34,34,34,34,34,34,34,34,34,34,2001
340618,23,23,23,23,23,23,23,23,23,23,2001
340619,0,0,0,0,0,0,0,0,0,0,2001
340620,0,0,0,0,0,0,17,38,0,0,2001
340621,11,11,11,11,11,11,11,11,11,11,2001
340622,1,1,1,1,1,1,1,1,1,1,2001
340623,0,0,0,0,0,0,0,0,0,0,2001
340624,0,0,0,0,4,0,0,0,0,0,2001
340625,18,18,18,18,18,18,18,18,18,18,2001
340626,17,20,0,23,11,0,18,30,13,8,2001
340627,0,0,0,13,0,0,0,0,0,0,2001
340628,0,0,0,0,0,0,0,0,0,0,2001
340629,0,0,0,0,0,0,0,0,0,0,2001
340630,0,0,0,0,0,0,0,0,0,0,2001
340631,15,15,15,15,15,15,15,15,15,15,2001
340632,0,0,0,0,0,0,0,0,0,0,2001
340633,0,0,0,0,0,0,0,0,0,0,2001
340634,0,0,0,0,0,0,24,0,44,0,2001
340635,0,0,0,0,0,0,0,0,0,0,2001
340636,0,0,20,0,0,0,0,0,12,0,2001
340637,29,29,29,29,29,29,29,29,29,29,2001
340638,0,21,12,0,0,0,19,0,25,0,2001
340639,31,31,31,31,31,31,31,31,31,31,2001
340640,0,0,0,0,0,0,0,0,0,0,2001
340641,0,0,0,0,0,0,0,0,0,0,2001
340642,21,21,21,21,21,21,21,21,21,21,2001
340643,0,0,0,0,0,0,0,0,0,0,2001
340644,0,0,0,11,0,0,0,0,0,0,2001
340645,28,28,28,28,28,28,28,28,28,28,2001
340646,0,0,15,0,6,0,9,0,0,0,2001
340647,0,0,0,0,0,0,0,0,0,0,2001
340648,19,19,19,19,19,19,19,19,19,19,2001
340649,0,5,0,11,0,8,0,0,19,0,2001
340650,0,0,0,0,0,18,0,5,0,0,2001
340651,0,0,0,0,0,0,0,0,0,0,2001
340652,0,0,0,0,0,0,0,0,0,0,2001
340653,0,0,0,0,0,0,0,0,0,0,2001
340655,23,23,23,23,23,23,23,35,23,23,2001
340656,0,0,0,0,0,0,0,0,0,0,2001
340657,0,0,0,0,0,0,0,0,0,0,2001
340658,0,0,0,0,0,0,0,0,0,0,2001
340659,10,10,16,10,10,10,17,20,11,10,2001
340660,14,7,7,8,0,4,9,17,0,24,2001
340661,0,0,0,0,0,0,0,0,0,0,2001
340662,0,0,20,12,0,0,0,34,3,0,2001
340663,16,16,16,16,16,16,16,16,16,16,2001
340664,0,0,0,5,0,0,0,0,0,0,2001
340665,3,3,3,3,3,3,3,3,3,3,2001
340666,10,10,10,10,10,10,10,10,10,10,2001
340667,0,0,0,0,0,0,0,0,0,0,2001
340668,33,33,33,33,33,33,33,33,33,33,2001
340669,0,0,0,0,0,0,0,0,0,0,2001
340670,0,0,0,0,0,0,0,0,0,0,2001
340672,11,11,11,11,11,11,11,11,11,11,2001
340673,18,18,18,18,18,18,18,18,18,18,2001
340674,0,0,11,0,0,0,0,0,0,34,2001
340675,25,25,25,31,25,25,25,25,25,25,2001
340676,0,0,8,0,0,0,0,0,0,0,2001
340677,0,0,0,7,0,0,0,0,0,0,2001
340678,0,0,0,0,0,0,0,0,0,0,2001
340679,8,8,8,8,8,8,8,8,8,8,2001
340680,0,0,0,0,0,0,0,0,0,0,2001
340681,0,0,0,0,0,0,0,0,0,0,2001
340682,16,16,16,16,16,16,16,16,16,16,2001
340683,25,25,25,25,25,25,25,25,25,25,2001
340684,14,27,0,0,23,12,0,0,20,0,2001
340685,5,5,5,5,5,5,5,5,5,5,2001
340686,5,5,5,5,5,5,5,5,5,5,2001
340687,22,0,0,0,0,0,0,0,0,0,2001
340688,0,0,0,0,0,0,0,0,0,0,2001
340689,22,0,0,0,0,11,0,3,12,0,2001
340690,37,37,37,37,37,37,37,37,37,37,2001
340691,0,0,0,0,0,0,0,0,0,0,2001
340692,0,0,0,2,0,0,3,0,0,14,2001
340693,24,23,12,26,19,31,18,0,12,0,2001
340694,0,11,0,7,0,0,6,0,0,0,2001
340695,0,19,0,16,0,0,23,0,0,0,2001
340697,0,0,0,0,0,0,0,0,0,0,2001
340698,8,0,0,0,0,0,0,0,0,29,2001
340699,0,0,0,0,0,33,0,0,0,0,2001
340700,3,3,3,3,3,3,3,3,3,3,2001
340701,21,8,0,0,5,12,0,18,0,16,2001
340702,0,0,0,0,0,0,0,0,0,0,2001
340703,0,0,0,0,0,0,0,0,0,0,2001
340704,0,0,0,0,0,0,0,0,0,0,2001
340705,0,0,0,0,0,0,0,0,0,0,2001
340706,0,0,0,0,0,0,0,0,0,0,2001
340707,0,0,0,0,0,0,0,0,0,0,2001
340708,16,16,16,16,16,16,16,16,16,19,2001
340709,0,0,0,0,0,0,0,0,0,0,2001
340710,23,23,23,23,23,23,23,23,23,23,2001
340711,10,10,10,10,10,10,10,10,10,10,2001
340712,0,0,0,0,0,0,0,0,0,0,2001
340713,0,0,0,0,0,0,0,0,0,0,2001
340714,21,21,21,21,21,21,21,21,21,21,2001
340715,0,0,0,0,0,0,0,0,0,0,2001
340716,6,6,6,6,6,6,6,6,6,6,2001
340717,0,16,0,12,0,0,0,21,0,0,2001
340718,26,26,26,26,26,26,26,26,26,26,2001
340719,0,0,0,0,0,21,0,0,0,0,2001
340720,0,0,15,0,0,0,0,0,0,0,2001
340721,0,0,0,35,18,20,14,15,7,0,2001
340722,0,0,0,0,0,0,0,0,0,0,2001
340723,0,0,0,0,0,0,0,0,0,0,2001
340724,0,0,0,0,7,0,0,0,0,0,2001
340725,0,0,0,0,22,0,0,0,0,0,2001
350001,0,28,8,0,10,13,0,18,0,0,2001
350002,0,0,0,0,0,0,0,0,0,0,2001
350003,16,16,16,16,16,16,16,16,16,16,2001
350004,0,0,0,0,0,0,0,0,0,0,2001
350005,0,0,0,0,0,0,0,0,0,0,2001
350006,0,0,0,0,0,0,0,0,0,0,2001
350007,25,25,25,25,25,25,25,25,25,25,2001
350008,0,0,0,0,0,0,0,0,0,0,2001
350009,0,30,0,17,0,0,0,0,0,0,2001
350010,0,0,0,0,0,0,0,0,0,0,2001
350011,0,0,0,0,0,0,0,0,5,0,2001
350012,8,0,28,0,18,0,0,0,0,0,2001
350013,0,0,0,0,0,0,0,0,0,0,2001
350014,0,28,20,20,6,35,17,19,35,25,2001
350015,19,19,19,19,19,19,19,19,19,19,2001
350016,0,0,0,0,0,0,0,0,0,3,2001
350017,0,0,0,15,0,0,0,0,0,0,2001
350018,0,0,0,0,0,0,0,0,0,0,2001
350019,0,0,0,0,0,0,0,0,0,0,2001
350020,0,0,0,0,0,0,0,0,0,0,2001
350021,24,24,24,24,24,24,24,24,24,24,2001
350022,0,0,0,23,0,0,0,0,0,0,2001
350023,0,0,0,0,0,0,0,0,0,0,2001
350024,14,14,14,14,14,14,14,14,14,14,2001
350025,11,11,11,11,11,11,11,11,11,11,2001
350026,2,2,2,2,2,2,2,2,2,2,2001
