ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
130797,2001,22,22,22,22,22,22,22,22,22,22
130798,2001,0,0,0,0,0,0,0,0,0,0
130799,2001,22,22,22,22,22,22,22,22,22,22
130800,2001,0,0,0,0,0,0,0,0,0,0
130801,2001,0,0,0,0,0,0,0,0,0,0
130802,2001,0,0,0,0,0,0,0,0,0,0
130803,2001,0,0,0,0,0,0,0,0,0,0
130804,2001,0,0,0,0,0,0,0,0,0,0
130805,2001,6,6,6,6,6,6,6,6,6,6
130806,2001,0,0,0,0,0,0,0,0,0,0
130807,2001,0,0,0,0,0,0,0,0,0,0
130808,2001,17,17,17,17,17,17,17,17,17,17
130809,2001,0,0,0,0,0,0,0,0,0,0
130810,2001,0,0,0,0,0,0,0,0,0,0
130811,2001,18,9,8,5,0,0,15,0,0,2
130812,2001,5,5,5,5,5,5,5,5,5,5
130813,2001,35,2,9,15,0,21,16,12,17,25
130814,2001,0,0,0,0,0,0,0,0,0,0
130815,2001,19,19,24,22,33,20,10,27,0,38
130816,2001,0,0,13,0,0,0,0,10,0,0
130817,2001,0,0,0,0,0,0,0,0,0,0
130818,2001,16,16,0,0,0,0,0,7,0,0
130819,2001,6,17,0,27,3,8,0,7,0,9
130820,2001,0,0,8,0,0,0,0,0,0,0
130821,2001,0,0,0,0,0,0,0,0,0,0
130822,2001,23,23,23,23,23,23,23,23,23,23
130823,2001,0,0,0,0,0,0,0,0,0,0
130824,2001,12,0,20,0,0,0,0,0,0,0
130825,2001,12,12,12,12,12,12,12,12,12,12
130826,2001,32,28,13,13,23,16,12,12,23,20
130827,2001,0,0,26,0,7,10,0,0,0,0
130828,2001,0,0,0,0,0,0,0,0,0,0
130829,2001,22,22,22,22,22,22,22,22,22,22
130830,2001,0,0,0,0,0,0,0,0,0,0
130831,2001,8,8,8,8,8,8,8,8,8,8
130832,2001,0,0,0,0,0,0,0,0,0,0
130833,2001,0,0,0,0,0,0,0,0,0,0
130834,2001,0,0,0,0,0,0,0,0,0,0
130835,2001,12,12,12,12,12,12,12,12,12,12
130836,2001,0,0,0,0,0,0,0,0,8,0
130837,2001,1,1,1,1,1,1,1,1,1,1
130838,2001,0,0,0,0,0,0,0,0,0,0
130839,2001,10,10,10,10,10,10,10,10,10,10
130840,2001,0,0,0,0,0,0,0,0,0,0
130841,2001,0,0,12,0,8,0,33,0,27,20
130842,2001,0,19,0,0,0,0,0,5,0,0
130843,2001,0,11,30,9,0,0,28,11,0,0
130844,2001,0,0,0,0,0,0,0,0,0,0
130845,2001,21,21,21,21,21,21,21,21,21,21
130846,2001,0,0,0,0,0,0,0,0,0,0
130847,2001,0,0,0,0,0,0,0,0,0,0
130848,2001,0,0,0,0,0,0,0,0,0,0
130849,2001,12,17,14,8,2,2,5,0,6,15
130850,2001,19,19,19,19,19,19,19,19,19,19
130851,2001,0,0,0,0,0,0,0,0,0,0
130852,2001,0,0,0,0,0,0,0,0,0,0
130853,2001,0,0,0,0,0,0,8,0,0,20
130854,2001,0,0,0,0,0,0,0,0,0,0
130855,2001,0,0,0,0,0,0,0,0,0,0
130856,2001,0,0,0,0,0,0,0,0,0,0
130857,2001,0,0,0,0,0,0,0,0,0,0
130858,2001,0,0,0,0,0,0,0,0,0,0
130859,2001,0,0,0,0,0,0,0,0,0,0
130860,2001,0,0,0,0,0,0,0,0,0,0
130861,2001,0,0,0,0,0,0,0,0,0,0
130862,2001,0,0,0,0,0,0,0,0,0,0
130863,2001,27,25,0,0,0,12,0,0,0,0
130864,2001,0,0,0,0,0,0,0,0,0,0
130865,2001,28,28,28,28,28,28,28,28,28,28
130866,2001,0,0,0,0,0,0,0,0,0,0
130867,2001,24,24,24,24,24,24,24,24,24,24
130868,2001,0,0,0,0,0,0,0,0,0,0
130869,2001,0,0,0,0,0,0,0,0,0,0
130870,2001,3,16,17,18,11,8,14,17,20,26
130871,2001,0,0,0,0,0,0,0,0,0,0
130872,2001,0,0,0,0,0,0,0,0,0,0
130873,2001,0,0,0,0,0,0,0,0,0,0
130874,2001,0,0,0,0,0,0,0,0,0,0
130875,2001,0,0,0,0,0,0,0,0,0,0
130876,2001,0,0,0,0,0,0,0,0,0,0
130877,2001,0,0,0,0,0,0,0,0,0,0
130878,2001,0,0,0,0,0,0,0,0,0,0
130879,2001,0,0,0,0,0,0,0,0,0,0
130880,2001,0,0,0,0,13,0,0,0,14,0
130881,2001,0,0,0,0,0,0,0,0,0,0
130882,2001,13,13,13,13,13,13,13,13,13,13
130884,2001,0,0,0,0,0,0,0,0,0,0
130885,2001,22,22,22,22,22,22,22,22,22,22
130886,2001,0,0,0,0,0,0,0,0,0,0
130887,2001,0,0,15,0,0,0,0,23,0,15
130888,2001,0,0,0,0,0,0,0,0,0,0
130889,2001,26,26,26,26,26,26,26,26,26,26
130890,2001,0,0,10,0,5,19,0,0,12,0
130891,2001,0,0,0,0,0,0,0,0,0,0
130892,2001,0,0,0,5,4,0,0,0,0,0
130893,2001,27,27,27,27,27,27,27,27,27,27
130894,2001,24,24,24,24,24,24,24,24,24,24
130895,2001,0,32,0,16,20,1,17,0,14,29
130896,2001,0,0,0,0,0,0,0,0,0,0
130897,2001,0,0,0,0,0,0,0,0,0,0
130898,2001,9,12,7,6,0,14,0,11,23,0
130899,2001,11,0,29,18,28,14,16,0,28,12
130900,2001,0,0,0,0,0,0,0,0,0,0
130901,2001,0,0,0,0,0,0,0,0,0,0
130902,2001,0,0,0,0,0,0,0,0,0,0
130903,2001,0,0,0,0,0,0,0,0,0,0
130904,2001,11,11,11,11,11,11,11,11,11,11
130905,2001,0,0,0,0,0,0,0,0,0,13
130906,2001,0,0,0,0,0,0,0,0,0,0
130907,2001,13,13,13,13,13,13,13,13,13,13
130908,2001,0,0,0,0,0,0,0,0,0,0
130909,2001,0,0,0,0,0,0,0,0,0,0
130910,2001,0,0,0,0,0,0,0,0,0,0
130912,2001,0,0,0,0,0,0,0,0,0,0
130913,2001,0,0,0,0,0,0,0,0,0,0
130914,2001,0,0,22,0,0,0,0,0,8,0
130915,2001,0,0,0,0,0,0,0,0,0,8
130916,2001,0,0,0,0,0,0,0,0,0,0
130917,2001,0,0,0,0,0,0,0,0,0,0
130918,2001,6,6,6,6,6,6,6,6,6,6
130919,2001,0,0,21,0,0,0,0,13,0,0
130920,2001,10,0,0,0,0,0,8,6,15,0
130921,2001,0,0,0,0,0,0,0,0,0,0
130922,2001,0,0,0,37,0,0,0,0,0,0
130923,2001,0,0,0,0,0,0,0,0,0,0
130924,2001,0,0,0,0,0,0,0,17,0,0
130925,2001,3,3,3,3,3,3,3,3,3,3
130926,2001,0,0,0,0,0,0,0,0,0,0
130927,2001,0,0,0,8,0,0,0,6,0,0
130928,2001,0,0,0,0,0,0,0,0,0,0
130929,2001,0,0,0,0,0,0,0,0,0,0
130930,2001,0,14,0,12,0,0,0,0,0,0
130931,2001,0,0,0,0,0,0,0,0,0,0
130932,2001,0,0,0,0,0,0,0,0,0,0
130933,2001,0,0,0,0,0,0,0,0,0,0
130934,2001,0,0,0,0,0,0,0,0,0,0
130935,2001,2,2,2,2,2,2,2,2,2,2
130936,2001,0,0,0,0,0,0,0,0,0,0
130937,2001,0,0,0,0,0,0,0,0,0,0
130938,2001,10,10,10,10,10,10,10,10,10,10
130939,2001,0,0,0,0,0,0,0,0,0,0
130940,2001,0,0,0,0,0,0,0,0,0,0
130941,2001,0,0,0,0,0,0,0,0,0,0
130942,2001,0,0,0,0,0,0,0,0,0,0
130943,2001,24,24,24,24,24,24,24,24,24,24
130944,2001,0,13,0,14,20,24,0,15,0,27
130945,2001,0,0,0,0,0,0,0,0,0,0
130946,2001,0,0,0,0,0,0,0,0,0,0
130947,2001,12,9,21,22,0,11,16,15,38,16
130948,2001,14,15,25,23,21,9,21,21,19,16
130949,2001,0,0,0,0,0,0,0,0,0,0
130950,2001,8,8,8,8,8,8,8,8,8,14
130951,2001,16,16,16,16,16,16,16,16,16,16
130952,2001,0,0,0,0,0,6,0,0,0,0
130953,2001,0,0,0,0,0,0,0,0,0,0
130954,2001,0,0,0,0,0,0,0,0,24,0
130955,2001,0,0,4,6,0,0,0,0,0,0
130956,2001,0,0,0,0,0,7,12,0,0,0
130957,2001,0,0,0,0,0,0,0,0,0,0
130958,2001,0,0,0,0,0,0,0,0,0,0
130959,2001,0,0,0,0,0,0,0,0,0,0
130960,2001,0,0,0,0,0,0,0,0,0,0
130961,2001,0,0,0,0,0,0,0,0,0,0
130962,2001,0,0,0,0,0,0,0,0,0,0
130963,2001,6,6,6,6,6,6,6,6,6,6
130964,2001,33,13,13,29,0,12,0,0,0,0
130965,2001,22,22,22,22,22,22,22,22,22,22
130966,2001,13,13,13,13,13,13,13,13,13,13
130967,2001,0,0,4,24,12,17,0,0,9,0
130968,2001,0,0,0,0,0,0,0,0,0,0
130969,2001,0,0,0,0,0,0,0,0,0,0
130970,2001,13,0,0,0,0,0,0,0,0,0
130971,2001,0,0,0,0,0,0,0,0,0,0
130973,2001,0,0,0,0,0,0,0,0,0,0
130974,2001,15,0,0,0,10,9,22,0,0,0
130975,2001,0,0,0,0,0,0,0,0,0,0
130976,2001,0,0,0,0,0,0,0,0,0,0
130977,2001,0,0,0,26,0,0,0,0,0,0
130978,2001,9,23,8,0,26,5,0,19,10,22
130979,2001,4,4,4,4,4,4,4,4,4,4
130980,2001,33,33,33,33,33,33,33,33,33,33
130981,2001,0,0,0,0,0,0,0,0,0,0
130982,2001,0,0,0,0,0,0,0,0,0,0
130983,2001,21,21,21,21,21,21,21,21,21,21
130984,2001,0,0,0,0,0,0,0,0,0,0
130985,2001,24,18,20,0,24,9,14,10,17,12
130986,2001,0,0,0,0,0,0,0,0,0,0
130987,2001,10,10,10,10,10,10,10,10,10,10
130988,2001,0,0,0,0,0,0,0,0,0,0
130989,2001,0,11,0,0,0,0,16,0,0,0
130990,2001,0,0,0,0,0,0,0,0,0,0
130991,2001,0,0,0,7,0,0,0,0,0,0
130992,2001,0,0,0,0,0,0,0,0,0,0
130993,2001,16,16,16,16,16,16,16,16,16,16
130994,2001,21,21,21,21,21,21,21,21,21,21
130995,2001,20,20,20,20,20,20,20,20,20,20
130996,2001,0,0,0,0,0,0,0,0,12,0
130997,2001,13,11,33,11,15,22,12,32,28,9
130998,2001,0,0,0,0,0,0,0,0,0,0
130999,2001,0,0,0,0,0,0,0,0,0,0
131000,2001,0,0,0,0,0,0,0,0,0,0
131001,2001,0,0,0,0,12,0,0,0,0,13
131002,2001,0,0,0,0,0,0,0,0,0,0
131003,2001,0,0,0,0,0,0,0,0,0,0
131004,2001,0,0,0,0,0,0,0,0,0,0
131005,2001,4,4,4,4,4,4,4,4,4,4
131006,2001,0,0,0,0,0,0,0,0,0,0
131007,2001,0,0,0,0,0,0,0,0,0,0
131008,2001,0,0,0,0,0,0,0,0,0,0
131009,2001,0,0,0,0,0,0,0,0,0,0
131010,2001,0,0,0,0,0,0,0,0,0,0
131011,2001,27,27,27,27,27,27,27,27,27,27
131012,2001,0,0,0,0,0,0,0,0,0,0
131013,2001,31,31,31,31,31,31,31,31,31,31
131014,2001,0,0,0,0,0,0,0,0,0,0
131015,2001,0,0,0,0,0,0,0,0,0,0
131016,2001,26,21,9,0,22,24,7,24,37,29
131017,2001,0,0,0,0,0,0,0,0,0,0
131018,2001,0,7,0,0,0,0,0,0,0,0
131019,2001,0,0,0,0,0,0,0,0,0,0
131020,2001,0,32,0,23,0,0,0,0,0,0
131021,2001,0,0,0,0,0,0,0,0,0,0
131022,2001,0,0,0,0,0,0,0,0,0,0
131023,2001,0,0,0,0,0,0,0,0,0,0
131024,2001,0,0,0,0,0,0,0,0,0,0
131025,2001,0,0,0,3,0,0,0,0,0,0
131026,2001,0,0,0,0,22,0,0,0,21,0
131027,2001,0,0,0,0,0,0,0,0,0,0
131028,2001,0,0,0,0,0,0,0,0,0,0
131029,2001,0,0,0,0,0,0,0,0,0,0
131030,2001,0,0,0,0,0,0,0,0,0,0
131031,2001,0,0,0,0,0,0,0,0,0,15
131032,2001,13,13,13,13,13,13,13,13,13,13
131033,2001,6,0,0,0,0,0,0,0,0,0
131034,2001,0,0,0,0,0,0,0,0,0,0
131035,2001,0,0,0,0,0,10,0,0,0,0
131036,2001,0,0,12,32,0,0,27,0,16,3
131037,2001,0,0,0,26,0,0,0,0,0,0
131038,2001,5,5,5,5,5,5,5,5,5,5
131039,2001,0,0,0,0,0,0,0,0,0,0
131040,2001,0,0,0,0,0,0,13,7,0,0
131041,2001,0,0,0,0,0,0,0,0,0,0
131042,2001,10,17,13,11,0,13,11,10,0,22
131043,2001,0,22,25,18,34,0,16,0,0,13
131044,2001,0,0,0,0,16,10,21,0,23,9
131045,2001,30,30,30,30,30,30,30,30,30,30
131046,2001,0,0,0,12,0,0,0,0,0,0
131047,2001,0,0,0,0,0,0,0,0,0,0
131048,2001,0,0,0,0,0,0,0,0,0,0
131049,2001,0,0,0,0,0,0,0,0,0,0
131050,2001,0,0,0,0,0,0,0,0,0,0
131051,2001,0,0,0,0,0,0,0,0,0,0
131052,2001,31,31,31,31,31,31,31,31,31,31
131053,2001,0,0,0,0,0,0,0,0,0,0
131054,2001,0,0,0,0,0,0,0,0,0,0
131055,2001,0,0,0,0,0,0,0,0,0,0
131056,2001,11,11,11,11,11,11,11,11,11,11
131057,2001,0,0,0,0,0,0,0,0,0,0
131058,2001,20,20,20,20,20,20,20,20,20,20
131059,2001,0,0,0,0,0,0,0,0,0,0
131060,2001,0,0,0,0,0,0,0,0,0,0
131061,2001,0,0,0,0,0,0,0,0,0,0
131062,2001,0,0,0,0,0,0,0,0,0,0
131063,2001,0,0,0,0,0,0,0,0,0,0
131064,2001,27,27,27,27,27,27,27,27,27,27
131065,2001,9,9,9,9,9,9,9,9,9,9
131066,2001,17,17,17,17,17,17,17,17,17,17
131067,2001,0,0,0,0,0,0,0,0,0,0
131068,2001,18,18,18,18,18,18,18,18,18,18
131069,2001,0,0,0,0,0,0,0,0,0,0
131070,2001,5,5,5,5,5,5,5,5,5,5
131071,2001,0,0,0,0,0,0,0,0,0,0
131072,2001,0,0,0,0,0,0,0,0,0,0
131073,2001,19,6,12,22,22,27,19,0,24,11
131074,2001,0,0,0,0,0,0,0,0,0,0
131075,2001,0,0,0,0,0,0,0,0,0,0
131076,2001,0,0,0,0,0,0,0,0,0,0
131077,2001,14,23,19,27,4,15,20,4,18,22
131078,2001,0,0,0,0,0,0,0,0,0,0
131079,2001,0,0,0,0,0,18,22,0,0,0
131080,2001,0,0,0,0,0,0,0,0,0,0
131081,2001,0,0,0,0,0,0,0,0,0,0
131082,2001,0,0,0,0,0,0,0,0,0,0
131083,2001,0,0,0,0,0,0,0,0,0,0
131084,2001,0,0,0,0,0,0,0,0,0,0
131085,2001,0,0,0,0,0,0,0,0,0,0
131086,2001,0,0,0,0,0,0,0,0,0,0
131087,2001,0,0,0,0,0,0,0,0,0,0
131088,2001,0,0,0,0,0,0,0,0,0,0
131089,2001,0,0,0,0,0,0,0,0,0,0
131090,2001,0,0,0,0,0,0,0,0,0,0
131092,2001,0,0,0,0,0,0,0,0,0,0
131093,2001,5,5,5,5,5,5,5,5,5,5
131094,2001,0,0,0,0,0,0,0,0,0,0
131095,2001,0,0,0,0,0,0,0,0,0,0
131096,2001,0,0,0,0,0,0,0,0,0,0
131097,2001,0,0,0,0,0,0,0,0,0,0
131098,2001,0,0,0,0,0,0,0,0,0,0
131099,2001,0,0,0,0,0,0,0,0,0,0
131100,2001,0,0,0,0,0,0,0,0,0,0
131101,2001,16,16,16,16,16,16,16,16,16,16
131102,2001,0,0,4,0,0,0,0,0,0,0
131103,2001,0,0,0,0,0,0,0,0,0,0
131104,2001,0,0,18,13,0,0,0,0,0,0
131105,2001,0,0,0,0,0,0,0,0,0,0
131106,2001,0,0,0,0,0,0,0,0,0,0
131107,2001,0,0,0,0,0,0,0,0,0,0
131108,2001,0,0,0,0,0,0,0,0,0,0
131109,2001,0,0,0,0,21,11,12,0,0,0
131110,2001,22,22,22,22,22,22,22,22,22,22
131111,2001,0,0,0,0,0,0,0,0,0,0
131112,2001,28,28,28,28,28,28,28,28,28,28
131113,2001,0,0,0,0,0,0,0,0,0,0
131114,2001,0,0,0,0,0,0,0,0,0,0
131115,2001,0,0,0,0,0,0,0,0,0,0
131116,2001,0,0,0,0,0,0,0,0,0,0
131117,2001,0,0,0,0,0,0,0,0,0,0
131118,2001,27,27,27,27,27,27,27,27,27,27
131119,2001,0,0,0,0,0,0,0,0,0,0
131120,2001,0,0,0,0,0,0,0,0,0,0
131121,2001,0,0,0,0,0,0,0,0,0,0
131122,2001,0,0,0,0,0,0,0,0,0,0
131123,2001,0,0,0,0,0,6,0,0,0,9
131124,2001,0,0,0,0,0,0,0,0,0,0
131125,2001,0,0,0,0,0,0,0,0,0,0
131126,2001,0,0,0,0,0,0,0,0,0,0
131127,2001,0,0,0,0,0,0,0,0,0,0
131128,2001,0,0,0,0,0,0,0,0,0,0
131129,2001,0,0,0,0,0,0,0,0,0,0
131130,2001,0,0,0,24,24,0,0,0,16,0
131131,2001,0,0,0,0,0,0,0,0,0,0
131132,2001,0,0,0,0,15,0,30,0,0,0
131133,2001,0,0,0,0,0,0,0,0,0,0
131134,2001,0,0,27,0,0,20,0,0,0,0
131135,2001,18,18,18,18,18,18,18,18,18,18
131136,2001,0,0,0,0,0,0,0,0,0,0
131137,2001,0,0,0,0,0,0,0,0,0,0
131138,2001,0,0,0,0,0,0,0,0,0,0
131139,2001,0,0,0,0,0,0,0,0,0,0
131140,2001,0,0,0,0,0,0,0,0,0,0
131141,2001,8,8,8,8,8,8,8,8,8,8
131142,2001,0,0,0,0,0,0,0,0,0,0
131143,2001,0,0,0,0,0,0,0,0,0,0
131144,2001,0,0,0,0,0,0,0,0,0,0
131145,2001,0,0,0,0,0,0,0,0,0,0
131146,2001,0,0,0,0,0,0,0,0,0,0
131147,2001,29,29,29,29,29,29,29,29,29,29
131148,2001,0,0,0,0,0,0,0,0,0,0
131149,2001,38,38,38,38,38,38,38,38,38,38
131150,2001,7,7,7,7,7,7,7,7,7,7
131151,2001,26,16,9,23,10,13,5,4,6,0
131152,2001,0,0,0,0,0,0,0,0,0,0
131153,2001,0,0,0,0,0,0,0,0,0,0
131154,2001,15,15,15,15,15,15,15,15,15,15
131155,2001,0,0,8,0,12,0,5,0,0,0
131156,2001,0,0,9,0,20,0,0,0,19,0
131157,2001,0,0,0,0,0,0,0,0,0,0
131158,2001,0,0,0,0,0,0,0,0,0,0
131159,2001,14,14,14,14,14,14,14,14,14,14
131160,2001,0,0,0,0,0,0,0,0,0,0
131161,2001,30,0,10,16,15,10,0,31,0,0
131162,2001,0,0,0,0,0,0,0,0,0,0
131163,2001,11,11,11,11,11,11,11,11,11,11
131164,2001,11,0,0,0,0,0,0,0,13,0
131165,2001,0,0,0,0,0,0,0,0,0,0
131166,2001,28,28,28,28,28,28,28,28,28,28
131167,2001,15,27,15,14,20,0,0,17,7,9
131168,2001,0,0,0,0,0,0,0,0,0,0
131169,2001,11,11,11,11,11,11,11,11,11,11
131170,2001,0,0,0,0,0,0,0,0,0,0
131171,2001,0,0,0,0,0,0,0,0,0,0
131172,2001,0,0,0,0,0,0,0,0,0,0
131173,2001,27,27,27,27,27,27,27,27,27,27
131174,2001,0,0,0,0,0,0,0,0,0,0
131175,2001,0,0,0,0,0,0,0,0,0,0
131176,2001,0,0,0,0,0,0,0,0,0,0
131177,2001,12,38,17,8,11,20,28,12,11,12
131178,2001,0,0,0,0,0,0,0,0,0,0
131179,2001,0,0,0,17,16,19,29,0,0,0
131180,2001,7,7,7,7,7,7,7,7,7,7
131181,2001,0,0,0,0,0,0,0,0,0,0
131182,2001,0,0,0,0,0,0,0,0,0,0
131183,2001,14,14,14,14,14,14,14,14,14,14
131184,2001,22,22,22,22,22,22,22,22,22,22
131185,2001,14,12,0,0,17,7,0,0,0,0
131186,2001,0,0,0,0,0,0,0,0,0,0
131187,2001,0,26,0,0,11,16,0,0,9,0
131188,2001,0,0,0,0,0,0,0,0,0,0
131189,2001,0,0,0,0,0,0,0,0,0,0
131190,2001,18,14,0,0,0,0,14,14,16,0
131191,2001,0,0,0,0,0,0,0,0,0,0
131192,2001,21,25,0,33,22,2,23,31,14,26
131193,2001,31,31,31,31,31,31,31,31,31,31
131194,2001,0,0,0,0,0,0,0,0,0,0
131195,2001,0,0,0,0,0,0,0,0,0,0
131196,2001,0,0,0,0,0,0,0,0,0,0
131197,2001,0,0,0,0,0,0,0,0,0,0
131198,2001,0,0,0,0,0,0,0,0,0,0
131199,2001,21,10,18,23,24,16,11,25,13,22
131200,2001,0,0,0,0,0,32,0,0,0,0
131201,2001,0,0,0,0,0,0,0,0,0,0
131202,2001,0,0,0,0,0,0,0,0,0,0
131203,2001,0,0,0,0,0,0,0,0,0,0
131204,2001,14,14,14,14,14,14,14,14,14,14
131205,2001,22,22,22,22,22,22,22,22,22,22
131206,2001,17,17,17,17,17,17,17,17,17,17
131207,2001,21,21,21,21,21,21,21,21,21,21
131208,2001,0,0,0,0,0,0,0,0,0,0
131209,2001,33,33,33,33,33,33,33,33,33,33
131210,2001,8,8,8,8,8,8,8,8,8,8
131211,2001,16,16,16,16,16,16,16,16,16,16
131212,2001,16,16,16,16,16,16,16,16,16,16
131213,2001,16,16,16,16,16,16,16,16,16,16
131214,2001,26,26,26,26,26,26,26,26,26,26
131215,2001,0,0,0,0,0,0,0,0,0,0
131216,2001,0,0,0,0,0,0,0,0,0,0
131217,2001,0,0,0,0,0,0,0,0,0,0
131218,2001,0,0,0,0,0,0,0,0,0,0
131219,2001,0,0,0,0,0,0,0,0,0,0
131220,2001,0,0,0,0,0,0,0,0,0,0
131221,2001,2,20,13,29,26,24,8,25,33,29
131222,2001,0,0,0,0,0,0,0,0,0,0
131223,2001,11,11,11,11,11,11,11,11,11,11
131224,2001,0,13,0,18,0,28,0,0,21,0
131225,2001,0,0,0,0,0,0,0,0,0,0
131226,2001,0,0,0,0,0,0,0,0,0,0
131227,2001,0,0,0,0,0,0,0,0,0,0
131228,2001,30,14,14,14,18,21,14,14,15,14
131229,2001,0,0,0,0,0,0,0,0,0,0
131230,2001,0,0,0,0,0,0,0,0,0,0
131231,2001,0,0,0,0,0,0,0,0,0,0
131232,2001,0,0,0,0,0,0,0,0,0,0
131233,2001,0,0,0,0,0,0,0,0,0,0
131234,2001,0,0,0,0,0,0,0,0,0,0
131235,2001,22,14,24,0,19,13,42,22,30,26
131236,2001,29,29,29,29,29,29,29,29,29,29
131237,2001,8,8,8,8,8,8,8,8,8,8
131238,2001,0,0,0,0,0,0,0,0,0,0
131239,2001,12,5,0,0,0,10,0,0,22,0
131240,2001,0,0,0,0,0,0,0,0,0,0
131241,2001,0,0,0,0,0,0,0,0,0,0
131242,2001,0,0,0,7,0,0,0,0,0,0
131243,2001,23,21,22,0,18,21,16,16,8,29
131244,2001,0,0,3,0,12,0,0,0,0,0
131245,2001,0,0,0,0,0,0,0,0,0,0
131246,2001,0,0,0,0,0,0,0,0,0,0
131247,2001,0,0,0,0,0,0,0,0,0,0
131248,2001,0,0,0,0,0,0,0,0,0,0
131249,2001,0,13,0,0,0,0,20,0,16,0
131250,2001,0,0,0,0,0,0,0,0,0,0
131251,2001,0,0,0,0,0,0,0,0,0,0
131252,2001,0,0,0,0,0,0,0,0,0,0
131253,2001,26,26,26,26,26,26,26,26,26,26
131254,2001,30,30,30,30,30,30,30,30,30,30
131255,2001,0,0,0,0,0,0,0,0,0,0
131256,2001,0,0,0,0,0,0,0,0,0,0
131257,2001,0,0,0,0,0,0,0,0,0,0
131258,2001,0,0,0,0,0,0,0,0,0,0
131259,2001,0,0,0,0,0,0,0,0,0,0
131260,2001,0,0,0,0,0,0,0,0,0,0
131261,2001,0,0,0,0,18,0,0,0,0,0
131262,2001,0,26,0,0,0,0,0,0,26,0
131263,2001,0,0,0,0,0,0,0,0,0,0
131264,2001,0,0,0,0,0,0,0,0,0,0
131265,2001,17,17,17,17,17,17,17,17,17,17
131266,2001,0,0,0,0,0,0,0,0,0,0
131267,2001,29,29,29,29,29,29,29,29,29,29
131268,2001,0,0,0,0,0,0,0,0,0,0
131269,2001,0,0,0,0,0,0,0,0,28,0
131270,2001,0,0,0,0,0,0,0,0,0,0
131271,2001,0,0,0,0,0,0,0,0,0,0
131272,2001,0,0,0,0,0,0,17,0,0,0
131273,2001,0,0,0,0,0,0,0,0,0,0
131274,2001,0,0,0,0,0,0,0,0,0,0
131275,2001,0,0,0,0,0,6,0,5,0,26
131276,2001,0,0,0,0,0,0,0,0,0,0
131277,2001,0,0,0,0,0,0,0,0,0,0
131278,2001,0,0,0,0,0,0,0,0,0,0
131279,2001,0,0,0,0,0,0,0,0,0,0
131280,2001,26,26,26,26,26,26,26,26,26,26
131281,2001,0,0,0,0,0,0,0,0,0,0
131282,2001,17,17,17,17,17,17,17,17,17,17
131283,2001,0,0,0,0,0,0,0,0,0,0
131284,2001,15,0,14,0,0,0,0,0,0,0
131285,2001,0,0,0,0,0,0,0,0,0,0
131286,2001,12,18,0,0,0,0,0,0,0,0
131287,2001,0,0,0,0,0,0,0,0,0,0
131288,2001,0,0,0,0,0,0,0,0,0,0
131289,2001,0,7,0,0,0,0,0,0,0,0
131290,2001,0,0,0,0,0,0,0,0,0,0
131291,2001,0,0,0,0,0,0,0,0,0,0
131292,2001,0,0,0,0,0,0,0,0,0,0
131293,2001,0,0,0,0,0,0,0,0,0,0
131294,2001,0,0,0,0,0,0,0,0,0,0
131295,2001,23,23,23,23,23,23,23,23,23,23
131296,2001,0,0,0,0,0,0,0,0,0,0
131297,2001,0,0,0,0,0,0,0,0,0,0
131298,2001,0,0,0,0,0,0,0,0,0,0
131299,2001,0,25,0,0,17,0,0,9,22,0
131300,2001,0,0,0,0,0,0,14,3,0,0
131301,2001,0,0,0,0,0,0,0,0,0,0
131302,2001,0,0,0,0,0,0,0,0,0,0
131303,2001,0,0,0,0,0,0,0,0,0,0
131304,2001,0,32,0,0,12,0,0,0,19,0
131305,2001,0,0,0,0,0,0,0,0,0,0
131306,2001,26,0,29,17,36,26,0,15,26,0
131307,2001,18,8,0,0,5,0,0,0,0,0
131308,2001,5,0,15,0,0,0,0,0,15,4
131309,2001,19,19,19,19,19,19,19,19,19,19
131310,2001,0,0,0,0,0,0,0,0,0,0
131311,2001,0,0,0,0,0,0,0,0,0,0
131312,2001,0,0,0,0,0,0,0,0,0,0
131313,2001,0,0,0,0,0,0,0,0,13,17
131314,2001,11,11,11,11,11,11,11,11,11,11
131315,2001,0,0,0,0,0,0,0,0,0,0
131316,2001,0,0,0,8,0,0,0,0,0,0
131318,2001,20,20,20,20,20,20,20,20,20,20
131319,2001,0,0,0,0,0,0,0,0,0,0
131320,2001,11,11,11,11,11,11,11,11,11,11
131321,2001,0,21,0,0,0,16,0,0,0,0
131322,2001,8,8,8,23,15,8,8,8,8,8
131323,2001,14,14,14,14,14,14,20,14,14,14
131324,2001,0,0,0,0,0,0,0,0,6,0
131325,2001,0,0,0,0,0,0,0,0,0,0
131326,2001,20,20,20,20,20,20,20,20,20,20
131327,2001,15,14,0,0,0,0,0,0,13,0
131328,2001,18,18,18,18,18,18,18,18,18,18
131329,2001,14,0,0,0,0,0,0,2,0,0
131330,2001,0,0,0,0,0,0,0,0,0,0
131331,2001,6,6,6,6,6,6,6,6,6,6
131332,2001,0,0,0,0,21,0,0,0,0,0
131333,2001,0,0,0,0,0,0,0,0,0,22
131334,2001,0,0,0,0,0,0,0,0,0,0
131335,2001,0,0,0,0,0,0,0,0,0,0
131336,2001,0,0,0,0,0,0,0,0,0,0
131337,2001,0,0,0,0,0,0,0,0,0,0
