YEAR,STATE,COUNTY,FATALS,ST_CASE,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_RD,A_TOD,A_DOW,A_HR,A_CT,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_DIST,A_DROWSY
1999,22,87,1,220295,1,6,2,2,4,2,3,2,1,3,1,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1999,22,19,1,220296,1,6,1,2,4,2,6,2,1,3,2,1,2,1,2,2,1,2,2,1,2,3,1,1,1,1,2,2,1,2,2
1999,22,109,1,220297,1,6,1,2,4,2,6,2,1,3,2,2,2,1,2,2,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2
1999,22,11,1,220298,1,6,1,2,4,2,3,2,1,3,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2
1999,22,97,1,220299,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2
1999,22,19,1,220300,1,6,1,2,1,2,6,2,1,3,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1999,22,115,1,220301,1,6,1,2,1,2,3,2,1,3,1,2,2,1,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1999,22,15,1,220302,1,6,2,1,1,2,1,2,2,3,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,103,1,220303,1,6,1,2,1,1,5,1,4,3,1,1,2,2,2,1,1,2,2,2,2,3,2,2,1,1,1,2,1,2,2
1999,22,31,1,220304,1,6,1,1,1,2,1,2,4,3,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,31,1,220305,1,6,1,2,1,2,5,2,3,3,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2
1999,22,15,1,220306,1,6,1,2,4,2,4,2,1,3,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,55,1,220307,1,6,1,2,1,2,5,2,1,3,2,2,1,2,2,2,2,2,1,2,2,3,2,2,2,2,2,1,1,2,2
1999,22,81,1,220308,1,6,1,2,1,2,4,2,3,3,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2
1999,22,45,1,220309,1,6,1,2,4,2,6,2,1,3,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1999,22,109,1,220310,1,6,2,2,4,2,3,2,1,3,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2
1999,22,1,1,220311,1,6,1,1,4,2,1,2,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
1999,22,109,1,220312,1,6,2,2,1,2,4,2,1,3,2,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,19,1,220313,1,6,2,2,1,2,4,2,2,3,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1999,22,9,2,220314,1,6,1,2,4,2,5,2,1,3,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1999,22,7,1,220315,1,6,1,2,1,2,5,2,1,3,2,1,2,1,2,1,2,1,2,2,2,3,1,2,1,2,2,2,2,2,2
1999,22,123,1,220316,1,6,1,2,4,2,6,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1999,22,97,1,220317,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1999,22,27,1,220318,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1999,22,57,1,220319,1,6,1,2,1,1,3,1,4,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1999,22,17,1,220320,1,6,1,2,4,2,3,2,1,3,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,17,1,220321,1,6,2,2,1,1,3,1,3,3,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,17,1,220322,1,6,2,2,1,1,3,1,4,3,1,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1999,22,5,1,220323,1,6,1,2,1,1,5,1,4,3,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1999,22,35,1,220324,1,6,1,2,1,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2
1999,22,55,1,220325,1,6,2,1,1,2,1,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2
1999,22,57,1,220326,1,6,1,2,1,2,4,2,3,3,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,63,1,220327,1,6,1,2,1,2,5,2,5,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1999,22,21,1,220328,1,6,1,2,1,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2
1999,22,87,1,220329,1,6,1,2,1,1,5,1,3,3,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2
1999,22,51,1,220330,1,6,2,2,1,2,2,2,1,3,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1999,22,79,1,220331,1,6,1,2,1,1,3,1,4,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2
1999,22,45,1,220332,1,6,1,2,4,2,5,2,1,3,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1999,22,29,1,220333,1,6,1,2,1,2,3,2,4,3,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1999,22,79,3,220334,1,6,1,2,1,2,3,2,3,3,1,2,2,2,2,2,1,2,2,2,2,3,1,1,1,1,2,1,1,2,2
1999,22,95,1,220335,1,6,2,2,1,2,3,2,1,3,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2
1999,22,73,1,220336,1,6,1,2,4,2,5,2,1,3,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
1999,22,27,1,220337,1,6,1,2,1,2,5,2,1,3,2,2,1,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,11,2,220338,1,6,1,2,1,2,5,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
1999,22,67,1,220339,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,2
1999,22,103,1,220340,1,6,1,1,1,2,1,2,3,3,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2
1999,22,103,1,220341,1,6,1,2,4,2,6,2,1,3,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,2,2
1999,22,103,1,220342,1,6,1,1,1,2,1,2,1,3,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2
1999,22,1,1,220343,1,6,1,1,1,2,1,2,2,3,1,1,2,2,1,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2
1999,22,83,1,220344,1,6,1,1,4,2,1,2,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
1999,22,109,1,220345,1,6,2,2,1,1,4,1,4,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
1999,22,57,1,220346,1,6,1,2,4,2,6,2,1,3,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1999,22,51,2,220347,1,6,2,2,3,2,3,2,3,3,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1999,22,55,1,220348,1,6,1,2,2,1,5,1,1,3,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2
1999,22,17,1,220349,1,6,2,1,3,1,1,1,1,3,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,17,2,220350,1,6,2,2,1,2,2,2,4,3,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1999,22,85,1,220351,1,6,1,2,4,2,6,2,1,3,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2
1999,22,105,1,220352,1,6,1,1,1,2,1,2,1,3,2,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,99,1,220353,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1999,22,57,1,220354,1,6,1,2,1,2,4,2,5,3,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1
1999,22,17,2,220355,1,6,2,1,1,2,1,2,2,3,2,1,2,3,1,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2
1999,22,17,1,220356,1,6,2,2,4,2,4,2,1,3,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1999,22,55,1,220357,1,6,2,2,1,2,6,3,1,3,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1999,22,97,1,220358,1,6,2,2,1,1,3,1,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2
1999,22,19,1,220359,1,6,2,2,1,1,5,1,4,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1999,22,5,1,220360,1,6,2,2,1,2,3,2,1,3,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2
1999,22,3,1,220361,1,6,1,2,1,2,5,2,4,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1999,22,55,1,220362,1,6,1,2,1,2,6,2,1,3,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2
1999,22,63,1,220363,1,6,1,2,4,2,5,2,1,3,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1999,22,75,1,220364,1,6,1,2,1,1,6,1,1,3,2,2,2,1,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,63,1,220365,1,6,1,2,1,1,5,1,2,3,1,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
1999,22,11,1,220366,1,6,1,2,4,2,6,2,1,3,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1999,22,95,1,220367,1,6,1,2,4,2,5,2,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1999,22,95,5,220368,1,6,1,1,1,2,1,2,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2
1999,22,95,1,220369,1,6,1,1,2,2,1,2,1,3,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1999,22,5,1,220370,1,6,1,2,4,2,5,2,1,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2
1999,22,89,1,220371,1,6,1,2,1,2,5,2,1,3,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2
1999,22,105,1,220372,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1999,22,19,1,220373,1,6,1,2,4,2,5,2,1,3,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1999,22,5,1,220374,1,6,1,2,1,2,5,3,4,3,1,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
1999,22,93,1,220375,1,6,1,2,4,2,4,2,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1999,22,31,1,220376,1,6,1,1,3,2,1,2,1,3,2,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1999,22,15,2,220377,1,6,2,1,1,2,1,2,2,3,1,1,2,3,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,73,1,220378,1,6,1,2,4,2,4,2,1,3,2,2,2,1,2,2,1,2,2,2,1,3,2,2,2,2,2,1,1,2,2
1999,22,59,1,220379,1,6,1,2,1,2,5,3,1,3,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,73,1,220380,1,6,1,2,4,2,6,2,1,3,1,1,2,1,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,2
1999,22,33,1,220381,1,6,2,2,3,2,5,2,1,3,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1999,22,57,1,220382,1,6,1,2,1,1,3,1,4,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
1999,22,119,1,220383,1,6,1,2,4,2,5,2,1,3,1,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1999,22,13,1,220384,1,6,1,1,2,2,1,2,1,3,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1999,22,45,2,220385,1,6,1,2,1,1,3,1,4,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1999,22,125,1,220386,1,6,1,2,4,2,5,2,1,3,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2
1999,22,119,1,220387,1,6,1,1,2,2,1,2,1,3,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1
1999,22,55,1,220388,1,6,1,2,1,2,6,3,1,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
1999,22,73,1,220389,1,6,2,2,1,2,4,2,3,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1999,22,19,1,220390,1,6,2,2,4,2,5,2,1,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,115,1,220391,1,6,1,2,1,2,5,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1999,22,105,1,220392,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1999,22,47,1,220393,1,6,1,2,1,1,5,1,4,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,71,1,220394,1,6,2,2,1,1,5,1,4,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1999,22,71,1,220395,1,6,2,2,1,1,5,1,2,3,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2
1999,22,51,1,220396,1,6,2,1,4,2,1,3,1,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,71,1,220397,1,6,2,2,1,1,3,1,4,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2
1999,22,71,2,220398,1,6,2,2,1,1,3,1,2,3,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1999,22,49,1,220399,1,6,1,2,4,2,5,2,1,3,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1999,22,51,1,220400,1,6,2,2,2,1,3,1,1,3,2,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2
1999,22,63,1,220401,1,6,1,2,1,2,5,2,2,3,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1999,22,63,1,220402,1,6,1,2,1,2,5,3,4,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,17,1,220403,1,6,1,2,4,2,6,2,1,3,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,17,1,220404,1,6,1,2,1,2,5,2,3,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1999,22,17,1,220405,1,6,1,2,1,1,4,1,4,3,1,2,2,3,2,2,2,2,2,1,2,3,2,2,2,2,1,1,1,2,2
1999,22,57,1,220406,1,6,1,2,1,2,4,2,1,3,2,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2
1999,22,17,1,220407,1,6,2,2,1,1,4,1,5,3,1,1,2,3,2,2,2,2,2,2,2,3,2,2,1,1,1,2,1,2,2
1999,22,87,1,220408,1,6,2,2,4,2,3,2,1,3,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1999,22,101,1,220409,1,6,1,2,1,1,3,1,4,3,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2
1999,22,15,1,220410,1,6,1,2,1,1,5,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1999,22,113,1,220411,1,6,2,2,1,1,5,1,1,3,2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2
1999,22,3,1,220412,1,6,1,2,1,2,6,3,1,3,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1999,22,51,1,220413,1,6,2,2,1,1,3,1,4,3,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2
1999,22,29,1,220414,1,6,1,2,1,1,3,1,4,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
1999,22,79,2,220415,1,6,1,2,1,2,6,2,5,3,2,1,2,2,2,2,1,2,2,1,2,3,1,1,1,1,2,2,1,2,2
1999,22,101,2,220416,1,6,1,2,1,1,3,1,4,3,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,103,1,220417,1,6,2,1,1,2,1,3,4,3,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1
1999,22,51,1,220418,1,6,2,2,1,1,5,1,5,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2
1999,22,51,1,220419,1,6,2,2,1,1,3,1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1999,22,23,1,220420,1,6,1,2,2,2,5,2,1,3,2,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1999,22,29,1,220421,1,6,1,2,1,2,3,2,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1999,22,85,1,220422,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1999,22,109,1,220423,1,6,2,2,1,1,3,1,1,3,2,1,2,1,2,2,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2
1999,22,63,1,220424,1,6,1,2,4,2,5,2,1,3,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1999,22,41,1,220425,1,6,1,2,4,2,5,2,1,3,1,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1999,22,55,1,220426,1,6,2,1,1,2,1,2,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
1999,22,31,1,220427,1,6,1,1,4,2,1,2,1,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1
1999,22,31,1,220428,1,6,1,2,4,2,5,2,1,3,1,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2
1999,22,49,1,220429,1,6,1,2,2,2,5,2,1,3,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2
1999,22,73,1,220430,1,6,1,1,1,2,1,2,1,3,2,2,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,2,1
1999,22,103,1,220431,1,6,1,2,1,2,5,2,1,3,2,2,1,1,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,105,1,220432,1,6,1,2,4,2,5,2,1,3,1,1,2,1,2,2,1,2,2,1,2,3,1,1,1,1,2,2,1,2,2
1999,22,45,1,220433,1,6,1,2,1,2,3,2,1,3,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2
1999,22,91,1,220434,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2
1999,22,21,1,220435,1,6,1,2,1,2,6,3,1,3,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1999,22,17,1,220436,1,6,2,2,1,2,3,2,1,3,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,33,1,220437,1,6,2,2,1,1,3,1,4,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1999,22,33,1,220438,1,6,2,2,1,1,3,1,4,3,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
1999,22,33,1,220439,1,6,2,2,1,1,5,1,1,3,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1999,22,33,1,220440,1,6,2,2,1,2,3,2,1,3,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2
1999,22,53,1,220441,1,6,2,2,1,2,4,2,1,3,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1999,22,33,1,220442,1,6,2,2,1,1,3,1,4,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,83,1,220443,1,6,1,2,1,2,5,2,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1999,22,33,1,220444,1,6,2,2,6,2,3,2,1,3,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,55,1,220445,1,6,2,1,1,2,1,2,2,3,1,2,2,2,1,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2
1999,22,33,1,220446,1,6,2,2,1,2,6,2,1,3,1,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,33,1,220447,1,6,2,2,1,2,3,2,1,3,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1999,22,33,1,220448,1,6,2,2,1,2,3,2,1,3,2,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,33,1,220449,1,6,2,2,1,1,6,1,4,3,2,2,1,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,2
1999,22,95,1,220450,1,6,1,2,1,1,4,1,2,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1999,22,103,1,220451,1,6,1,1,1,2,1,2,1,3,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1999,22,55,1,220452,1,6,1,1,1,2,1,2,2,3,1,1,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1999,22,79,1,220453,1,6,1,2,4,2,5,2,1,3,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2
1999,22,75,1,220454,1,6,1,2,2,1,4,1,1,3,1,1,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1999,22,1,1,220455,1,6,1,2,2,2,4,2,1,3,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1999,22,51,1,220456,1,6,2,2,2,2,2,2,1,3,3,2,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,19,2,220457,1,6,1,1,4,2,1,2,1,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
1999,22,111,1,220458,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1999,22,33,1,220459,1,6,2,2,4,2,4,3,1,3,2,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1999,22,17,1,220460,1,6,1,2,4,2,6,2,1,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,69,1,220461,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,1,2,3,2,2,1,1,2,2,1,2,2
1999,22,73,1,220462,1,6,1,1,2,2,1,2,1,3,2,1,2,1,2,2,2,1,2,1,2,3,2,2,2,2,2,2,2,2,2
1999,22,1,2,220463,1,6,1,1,1,2,1,2,4,3,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1999,22,67,1,220464,1,6,1,2,4,2,4,2,1,3,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2
1999,22,17,1,220465,1,6,2,2,2,2,6,2,1,3,1,1,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1999,22,107,1,220466,1,6,1,2,1,2,3,2,1,3,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1999,22,33,1,220467,1,6,2,2,3,2,4,2,4,3,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2
1999,22,79,1,220468,1,6,2,2,4,2,4,2,1,3,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1999,22,17,1,220469,1,6,2,1,3,2,1,2,1,3,1,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1999,22,87,1,220470,1,6,2,2,1,2,6,2,1,3,2,1,1,1,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,5,1,220471,1,6,1,2,1,1,5,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1999,22,97,1,220472,1,6,1,2,4,2,5,2,1,3,1,1,2,1,2,2,2,2,2,1,2,3,2,2,1,1,2,2,1,2,2
1999,22,39,1,220473,1,6,1,2,4,2,5,2,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
1999,22,9,1,220474,1,6,2,2,1,1,5,1,1,3,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1999,22,97,1,220475,1,6,1,2,4,2,5,2,1,3,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2
1999,22,105,1,220476,1,6,2,2,1,2,4,2,2,3,1,1,2,2,2,2,1,2,2,2,2,3,2,2,1,1,2,1,1,2,2
1999,22,105,1,220477,1,6,1,2,4,2,6,2,1,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1999,22,77,2,220478,1,6,1,2,4,2,5,2,1,3,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2
1999,22,15,1,220479,1,6,1,2,1,1,4,1,1,3,2,1,2,1,1,2,2,2,1,2,2,3,2,2,2,2,2,1,1,2,2
1999,22,19,1,220480,1,6,1,1,4,2,1,2,1,3,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
