ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
131287,1999,33,0,8,7,0,13,0,4,6,2
131288,1999,0,0,0,0,0,0,0,0,0,0
131289,1999,0,14,0,0,0,20,0,16,24,13
131290,1999,0,0,0,0,0,0,0,0,0,0
131291,1999,0,13,14,0,0,0,0,0,0,0
131292,1999,0,0,0,0,0,0,0,0,0,0
131293,1999,18,0,10,10,0,18,0,33,0,0
131294,1999,3,25,31,33,16,26,0,10,21,27
131295,1999,0,29,0,6,0,0,0,0,0,0
131296,1999,0,10,29,38,11,15,24,12,19,0
131297,1999,27,0,0,18,0,0,11,0,8,0
131298,1999,23,13,13,15,0,0,14,0,22,13
131299,1999,0,0,0,0,0,0,0,0,15,0
131300,1999,15,0,0,25,12,19,8,0,0,18
131301,1999,11,0,0,5,0,11,0,0,15,9
131302,1999,0,0,0,0,0,0,0,0,0,0
131303,1999,0,0,0,0,0,0,0,0,0,0
131304,1999,0,0,0,22,0,14,15,0,0,22
131305,1999,36,0,0,14,0,23,0,18,0,8
131306,1999,17,0,24,12,5,19,0,11,0,8
131307,1999,0,0,0,0,0,15,11,15,10,17
131308,1999,0,0,0,0,0,0,0,0,0,0
131309,1999,0,0,0,0,0,0,0,0,15,0
131310,1999,0,0,0,0,0,0,11,0,0,0
131311,1999,0,0,26,0,0,8,0,30,0,0
131312,1999,0,0,0,0,0,0,0,0,0,0
131313,1999,12,23,0,15,0,0,42,0,8,0
131314,1999,0,0,0,0,0,0,0,0,0,0
131315,1999,0,0,31,13,9,0,0,14,0,0
131316,1999,0,0,0,0,0,0,0,0,0,0
131317,1999,0,0,0,0,0,0,0,0,0,0
131318,1999,0,0,0,0,0,0,12,0,0,5
131319,1999,0,0,0,0,0,0,0,0,0,0
131320,1999,12,12,12,12,12,12,12,12,12,12
131321,1999,0,16,0,0,0,0,0,0,0,0
131322,1999,10,0,0,0,0,16,0,0,23,19
150001,1999,14,24,22,11,11,18,11,11,28,11
150002,1999,0,0,0,0,0,0,0,0,0,0
150003,1999,0,0,0,0,0,0,0,0,0,0
150004,1999,0,0,0,0,0,0,0,0,17,0
150005,1999,0,0,0,0,0,0,0,0,0,0
150006,1999,0,0,0,0,0,0,0,0,0,0
150007,1999,0,0,0,0,0,0,0,0,0,0
150008,1999,0,0,0,0,0,0,0,0,0,0
150009,1999,0,0,0,0,0,0,0,0,0,0
150010,1999,8,8,8,8,8,8,8,8,8,8
150011,1999,13,19,0,0,0,0,10,0,17,16
150012,1999,12,12,12,12,12,12,12,12,12,12
150013,1999,24,24,24,24,24,24,24,24,24,24
150014,1999,0,0,0,0,0,0,0,0,0,0
150015,1999,18,18,18,18,18,18,18,18,18,18
150016,1999,14,14,14,14,14,14,14,14,14,14
150017,1999,0,0,0,0,0,0,0,0,0,0
150018,1999,1,1,1,1,1,1,1,1,1,1
150019,1999,0,0,0,0,0,0,0,0,0,0
150020,1999,35,35,35,35,35,35,35,35,35,35
150021,1999,0,0,0,0,0,0,0,0,0,0
150022,1999,2,2,2,2,25,2,2,2,2,2
150023,1999,25,25,25,25,25,25,25,25,25,25
150024,1999,0,0,0,0,0,0,0,0,0,0
150025,1999,8,10,0,0,0,0,7,9,0,0
150026,1999,0,0,0,0,0,0,0,0,0,0
150027,1999,0,0,0,0,0,0,0,0,0,0
150028,1999,0,0,0,0,0,0,0,7,0,0
150029,1999,12,12,12,12,12,12,12,12,12,12
150030,1999,0,0,0,11,0,0,0,0,0,0
150031,1999,25,25,25,25,25,25,25,25,25,25
150032,1999,0,0,0,0,0,0,0,0,11,0
150033,1999,0,0,0,0,0,0,0,0,0,0
150034,1999,0,0,0,0,0,0,0,0,12,0
150035,1999,21,21,21,21,21,21,21,21,21,21
150036,1999,0,0,0,0,0,0,0,0,0,0
150037,1999,21,21,21,21,21,21,21,21,21,21
150038,1999,5,5,5,5,5,5,5,5,5,5
150039,1999,21,21,21,21,21,21,21,21,21,21
150040,1999,0,0,6,0,0,0,0,0,0,0
150041,1999,0,0,0,0,0,0,0,0,0,0
150042,1999,0,0,0,0,0,0,0,0,0,0
150043,1999,0,0,0,0,0,0,0,0,0,0
150044,1999,20,20,20,20,20,20,20,20,20,20
150045,1999,15,15,15,15,15,15,15,15,15,15
150046,1999,0,0,3,0,0,0,0,0,0,0
150047,1999,0,0,0,0,0,0,0,0,0,0
150048,1999,0,0,0,0,0,0,0,0,0,0
150049,1999,0,0,0,0,0,0,0,0,0,0
150050,1999,0,0,0,38,0,0,0,0,0,0
150051,1999,0,0,0,0,0,0,0,0,0,0
150052,1999,14,14,14,14,14,14,14,14,14,14
150053,1999,17,17,17,17,17,17,17,17,17,17
150054,1999,18,18,18,18,18,18,18,18,18,18
150055,1999,34,34,34,34,34,34,34,34,34,34
150056,1999,0,0,0,0,0,0,0,0,0,0
150057,1999,0,0,0,0,0,0,0,0,0,0
150058,1999,6,6,6,6,6,6,6,6,6,6
150059,1999,23,23,23,23,23,23,23,23,23,23
150060,1999,14,14,14,14,14,14,14,15,14,14
150061,1999,0,7,17,12,0,17,23,0,6,16
150062,1999,14,14,14,14,14,19,14,14,14,14
150063,1999,0,0,0,0,0,0,0,0,0,0
150064,1999,0,0,0,0,0,0,0,0,0,0
150065,1999,22,22,22,22,22,22,22,22,22,22
150066,1999,0,0,0,0,0,0,0,0,0,0
150067,1999,24,16,12,24,12,14,14,29,33,20
150068,1999,12,12,12,12,12,12,12,12,12,12
150069,1999,0,0,0,0,0,0,0,0,0,0
150070,1999,15,15,15,15,15,15,15,15,15,15
150071,1999,24,24,24,24,24,24,24,24,24,24
150072,1999,0,0,0,0,0,0,0,8,0,0
150073,1999,0,0,0,0,0,0,25,0,0,0
150074,1999,0,0,0,23,0,0,0,0,13,0
150075,1999,0,0,0,0,0,0,0,0,0,0
150076,1999,0,0,0,0,0,0,0,0,0,0
150077,1999,20,20,20,20,20,20,20,20,20,20
150078,1999,18,18,18,18,18,18,18,18,18,18
150079,1999,0,0,0,0,0,0,0,0,0,0
150080,1999,0,0,0,0,0,0,0,0,0,0
150081,1999,11,25,0,28,0,0,38,22,0,0
150082,1999,2,2,2,2,2,2,2,2,2,2
150083,1999,0,0,0,0,0,0,0,0,0,0
150084,1999,16,16,16,16,16,16,16,16,16,16
150085,1999,0,0,0,0,0,0,0,0,0,0
150086,1999,2,2,2,2,2,2,2,2,2,2
150087,1999,6,6,6,6,6,6,6,6,6,6
150088,1999,6,6,6,6,6,6,6,6,6,6
150089,1999,0,0,0,0,0,0,0,0,0,0
150090,1999,0,0,0,9,0,0,0,0,0,0
160001,1999,28,28,28,28,28,28,28,28,28,28
160002,1999,25,25,25,25,25,25,25,25,25,25
160003,1999,0,0,13,0,10,0,0,0,0,0
160004,1999,0,3,0,0,0,0,0,0,0,0
160005,1999,0,0,0,0,9,0,14,0,0,0
160006,1999,0,0,0,0,0,0,0,0,0,0
160007,1999,0,0,0,0,0,0,0,0,0,0
160008,1999,0,0,0,0,0,0,0,0,0,0
160009,1999,23,23,23,23,23,23,23,23,23,23
160010,1999,0,0,2,0,0,0,0,0,0,0
160011,1999,35,23,0,0,8,45,0,37,0,0
160012,1999,0,0,0,0,0,0,0,0,0,0
160013,1999,22,22,22,22,22,22,22,22,22,22
160014,1999,0,0,0,0,0,0,0,0,0,0
160015,1999,0,0,0,0,0,0,0,0,0,0
160016,1999,0,0,0,0,0,0,0,0,0,0
160017,1999,0,0,0,0,0,0,0,0,0,0
160018,1999,0,0,0,0,0,0,0,0,0,0
160019,1999,0,0,0,0,0,0,17,0,0,0
160020,1999,0,0,0,0,0,0,0,0,0,0
160021,1999,0,0,0,0,0,0,8,0,0,0
160022,1999,0,0,0,0,0,0,0,0,0,0
160023,1999,15,0,36,0,21,29,17,0,0,0
160024,1999,18,18,18,18,18,18,18,18,18,18
160025,1999,8,0,0,0,11,0,0,24,0,12
160026,1999,0,0,20,0,9,0,0,0,0,0
160027,1999,6,6,6,6,6,6,6,6,6,6
160028,1999,0,0,19,0,0,5,0,0,0,8
160029,1999,0,0,0,0,0,0,0,0,0,0
160030,1999,0,0,0,0,0,0,0,0,0,0
160031,1999,28,16,0,25,11,16,0,0,0,0
160032,1999,18,18,18,18,18,18,18,18,18,18
160033,1999,10,10,10,10,10,10,10,10,10,10
160034,1999,15,15,15,15,15,15,15,15,15,15
160035,1999,0,0,0,0,0,0,0,0,0,0
160036,1999,22,22,22,22,22,22,22,22,22,22
160037,1999,0,0,0,0,0,0,0,0,0,0
160038,1999,0,0,0,0,0,0,0,0,0,0
160039,1999,0,0,0,0,0,0,0,0,0,0
160040,1999,2,2,2,2,2,2,2,2,2,2
160041,1999,0,0,0,0,0,0,0,0,0,0
160042,1999,0,0,0,0,0,0,0,0,0,0
160043,1999,0,0,0,0,0,0,0,0,0,0
160044,1999,0,0,0,0,0,0,0,0,0,0
160045,1999,0,0,0,0,0,0,0,0,0,0
160046,1999,0,0,13,0,0,0,0,14,0,0
160047,1999,8,8,8,8,8,8,8,8,8,8
160048,1999,12,8,30,27,32,19,14,11,21,12
160049,1999,16,16,16,16,16,16,16,16,16,16
160050,1999,0,0,0,0,0,0,0,0,0,0
160051,1999,0,0,0,0,0,0,0,0,0,0
160052,1999,0,0,0,0,0,0,0,0,0,0
160053,1999,0,0,0,0,0,0,0,0,0,0
160054,1999,23,23,23,23,23,23,23,23,23,23
160055,1999,15,15,15,15,15,15,15,15,15,15
160056,1999,7,7,7,7,7,7,7,7,7,7
160057,1999,0,0,0,0,0,0,0,0,0,10
160058,1999,0,0,0,0,0,0,0,11,0,0
160059,1999,0,0,0,0,0,0,0,0,0,0
160060,1999,0,0,0,0,0,0,0,0,0,0
160061,1999,0,0,0,0,0,0,0,0,0,26
160062,1999,0,0,0,0,0,0,0,0,0,0
160063,1999,0,0,0,0,0,0,0,0,0,0
160064,1999,0,0,0,0,0,0,0,0,0,0
160065,1999,13,13,13,13,13,13,13,13,13,13
160066,1999,4,8,0,0,0,0,0,0,22,0
160067,1999,22,22,22,22,22,22,22,22,22,22
160068,1999,0,0,0,0,0,0,0,0,0,0
160069,1999,0,0,0,0,0,0,0,0,0,0
160070,1999,2,2,2,2,2,2,2,2,2,2
160071,1999,0,0,0,0,0,0,0,0,0,0
160072,1999,22,22,22,22,22,22,22,22,22,22
160073,1999,0,0,0,0,13,0,0,0,9,0
160074,1999,0,0,0,0,5,0,8,0,8,0
160075,1999,3,3,3,3,3,3,3,3,3,3
160076,1999,0,0,0,0,0,0,0,0,0,0
160077,1999,22,22,22,22,22,22,22,22,22,22
160078,1999,0,0,0,0,0,0,0,0,0,0
160079,1999,8,8,8,8,8,8,8,8,8,8
160080,1999,13,13,13,13,13,13,13,13,13,13
160081,1999,16,0,0,0,0,0,24,10,0,12
160082,1999,0,0,0,0,0,14,0,0,0,0
160083,1999,0,0,0,0,0,0,0,0,0,0
160084,1999,0,0,0,0,0,0,0,0,0,0
160085,1999,23,23,23,23,23,23,23,23,23,23
160086,1999,7,7,7,7,7,7,7,7,7,7
160087,1999,0,0,0,0,0,0,0,0,0,0
160088,1999,0,0,0,0,0,0,0,0,0,0
160089,1999,0,0,0,0,0,0,0,0,0,0
160090,1999,2,2,2,2,2,2,2,2,2,2
160091,1999,22,22,22,22,22,22,22,22,22,22
160092,1999,0,7,0,0,0,0,12,0,0,0
160093,1999,0,0,0,0,0,0,0,0,0,0
160094,1999,0,0,0,0,0,0,0,0,0,0
160095,1999,21,8,16,22,0,19,13,0,0,0
160096,1999,25,25,25,25,25,25,25,25,25,25
160097,1999,0,0,0,0,0,0,0,0,0,0
160098,1999,0,0,0,0,0,0,0,0,0,0
160099,1999,0,0,0,0,0,0,17,0,0,0
160100,1999,0,0,12,16,0,0,0,0,0,0
160101,1999,0,0,0,0,0,0,0,0,0,0
160102,1999,0,0,0,0,0,0,8,0,12,0
160103,1999,23,23,23,23,23,23,23,23,23,23
160104,1999,0,0,0,0,0,0,0,0,0,0
160105,1999,18,18,18,18,18,18,18,18,18,18
160106,1999,20,20,20,20,20,20,20,20,20,20
160107,1999,16,16,16,16,16,16,16,16,16,16
160108,1999,0,0,0,0,0,0,0,0,0,0
160109,1999,15,15,15,15,15,15,15,15,15,15
160110,1999,0,0,0,0,0,0,0,0,0,0
160111,1999,9,8,27,15,23,3,34,12,34,21
160112,1999,0,13,0,0,0,0,0,0,0,0
160113,1999,0,0,0,0,0,0,0,0,0,0
160114,1999,8,8,8,8,8,8,8,8,8,8
160115,1999,12,12,12,12,12,12,12,12,12,12
160116,1999,0,0,0,0,5,0,0,0,16,0
160117,1999,0,0,0,0,0,0,0,0,0,0
160118,1999,0,0,0,0,0,0,0,0,0,0
160119,1999,8,8,0,0,0,0,15,10,0,14
160120,1999,14,27,6,0,11,33,0,30,0,15
160121,1999,0,0,0,0,0,0,0,0,0,0
160122,1999,0,0,0,0,0,0,0,0,0,0
160123,1999,0,0,0,0,0,0,0,0,0,0
160124,1999,0,0,0,0,0,0,0,0,0,0
160125,1999,0,0,0,0,0,0,17,0,0,0
160126,1999,14,14,14,14,14,14,14,14,14,14
160127,1999,14,14,14,14,14,14,14,14,14,14
160128,1999,0,10,0,18,0,0,0,0,0,0
160129,1999,1,1,1,1,1,1,1,1,1,1
160130,1999,21,19,18,11,21,17,16,6,15,15
160131,1999,12,12,12,12,12,12,12,12,12,12
160132,1999,0,7,0,0,0,0,0,0,0,0
160133,1999,0,0,0,0,0,0,0,0,0,0
160134,1999,15,15,15,15,15,15,15,15,15,15
160135,1999,0,0,0,0,0,0,0,0,0,0
160136,1999,0,0,0,0,0,0,0,0,0,0
160137,1999,0,0,0,0,0,0,0,0,0,0
160138,1999,24,24,24,24,24,24,24,24,24,24
160139,1999,16,16,16,16,16,16,16,16,16,16
160140,1999,0,0,0,0,2,0,5,0,0,0
160141,1999,0,15,8,0,0,0,0,0,0,0
160142,1999,18,18,18,18,18,18,18,18,18,18
160143,1999,0,0,0,0,0,0,0,0,0,0
160144,1999,11,11,11,11,11,11,11,11,11,11
160145,1999,0,0,0,0,0,0,0,0,0,0
160146,1999,0,0,0,0,0,0,0,0,0,0
160147,1999,0,0,0,0,0,11,0,0,0,21
160148,1999,0,0,0,12,0,0,0,0,0,0
160149,1999,0,0,0,0,0,11,0,0,0,23
160150,1999,0,0,0,0,0,0,0,0,0,0
160151,1999,0,0,0,0,0,0,0,16,0,0
160152,1999,10,23,0,14,0,0,0,0,0,0
160153,1999,0,0,0,0,0,0,0,0,0,0
160154,1999,0,9,0,0,0,0,0,0,0,0
160155,1999,0,0,0,0,0,0,0,0,0,0
160156,1999,0,0,0,13,0,8,0,0,0,9
160157,1999,0,9,0,0,0,0,0,0,0,0
160158,1999,35,0,0,12,0,18,0,0,8,0
160159,1999,0,0,0,0,0,0,0,0,0,0
160160,1999,0,0,0,0,0,0,0,0,0,0
160161,1999,16,16,16,16,16,16,16,16,16,16
160162,1999,0,0,0,0,0,0,0,0,0,0
160163,1999,12,12,12,12,12,12,12,12,12,12
160164,1999,0,0,0,0,0,0,0,0,0,18
160165,1999,0,0,0,0,8,0,0,15,0,0
160166,1999,0,0,0,0,0,0,0,0,0,0
160167,1999,18,18,18,18,18,18,18,18,18,18
160168,1999,18,18,18,18,18,18,18,18,18,18
160169,1999,30,30,30,30,30,30,30,30,30,30
160170,1999,21,21,21,21,21,21,21,21,21,21
160171,1999,6,6,20,6,6,6,6,6,6,6
160172,1999,0,0,8,0,11,0,0,0,0,0
160173,1999,0,0,0,0,0,0,0,0,0,0
160174,1999,0,0,0,0,7,0,0,0,0,8
160175,1999,7,7,7,7,7,7,7,7,7,7
160176,1999,14,14,14,14,14,14,14,14,14,14
160177,1999,0,0,0,0,0,0,0,0,0,0
160178,1999,0,0,0,0,0,0,0,0,0,0
160179,1999,18,18,18,18,18,18,18,18,18,18
160180,1999,24,24,24,24,24,24,24,24,24,24
160181,1999,12,12,12,12,12,12,12,12,12,12
160182,1999,0,2,0,0,0,19,0,0,0,0
160183,1999,0,0,0,0,0,0,0,0,20,6
160184,1999,10,10,10,10,10,10,10,10,10,10
160185,1999,20,20,20,20,20,20,20,20,20,20
160186,1999,0,0,0,0,0,0,0,0,0,0
160187,1999,0,0,0,0,0,0,0,0,0,0
160188,1999,0,0,0,0,0,0,0,0,0,0
160189,1999,0,0,0,0,0,0,0,0,0,16
160190,1999,23,19,18,22,0,53,16,0,24,0
160191,1999,0,0,0,0,0,0,0,0,0,0
160192,1999,0,0,23,0,0,0,0,0,8,0
160193,1999,24,24,24,24,24,24,24,24,24,24
160194,1999,23,2,0,0,0,12,0,0,13,0
160195,1999,4,0,0,0,0,0,0,0,18,8
160196,1999,24,7,19,14,0,17,21,15,14,15
160197,1999,0,0,0,0,0,0,0,0,0,0
160198,1999,22,22,22,22,22,22,22,22,22,22
160199,1999,7,0,0,7,0,0,0,0,0,0
160200,1999,24,24,24,24,24,24,24,24,24,24
160201,1999,0,0,0,0,0,0,0,0,0,0
160202,1999,0,0,0,0,0,0,0,14,17,8
160204,1999,0,0,0,0,0,0,0,0,0,0
160205,1999,0,0,0,0,0,0,0,0,0,0
160206,1999,0,0,0,0,0,0,0,0,0,0
160207,1999,3,3,3,3,3,3,3,3,3,3
160208,1999,0,0,0,11,0,0,0,10,11,19
160209,1999,17,0,0,10,11,0,6,0,0,0
160210,1999,0,0,0,0,0,0,0,0,0,0
160211,1999,0,6,0,0,0,0,0,0,0,0
160212,1999,0,0,0,0,0,0,0,0,0,0
160213,1999,27,14,8,26,15,21,30,13,13,24
160214,1999,16,16,16,16,16,16,16,16,16,16
160215,1999,0,0,0,0,0,0,0,0,0,0
160216,1999,0,0,0,0,0,0,0,0,0,0
160217,1999,0,0,0,0,0,0,0,0,0,0
160218,1999,0,0,0,0,0,0,0,0,0,0
160219,1999,0,0,0,0,0,0,0,24,0,0
160220,1999,0,0,0,0,0,0,0,0,0,0
160221,1999,0,0,0,0,0,0,0,0,0,0
160222,1999,0,0,0,0,0,0,0,0,0,0
160223,1999,0,0,0,0,0,23,0,10,0,0
160224,1999,0,0,0,0,0,0,11,0,0,0
160225,1999,0,0,0,0,0,0,0,0,0,0
160226,1999,26,26,26,26,26,26,26,26,26,26
160227,1999,0,0,0,0,0,0,0,0,0,0
160228,1999,0,0,0,0,0,0,0,0,0,0
160229,1999,17,17,17,17,17,17,17,17,17,17
160230,1999,0,0,0,0,0,0,0,0,0,0
160231,1999,0,0,0,0,0,0,0,0,0,0
160232,1999,15,15,15,15,15,15,15,15,15,15
160233,1999,0,19,0,0,0,25,15,36,0,0
160234,1999,3,3,3,3,3,3,3,3,3,3
160235,1999,0,0,0,0,0,0,0,10,7,0
160236,1999,0,0,0,0,0,0,0,0,0,0
160237,1999,0,0,0,0,0,0,0,0,0,0
160238,1999,14,0,27,28,20,36,30,25,17,23
160239,1999,48,48,48,48,48,48,48,48,48,48
160240,1999,0,0,0,11,15,0,0,0,0,0
160241,1999,0,0,0,13,0,0,0,0,0,0
160242,1999,0,0,0,0,0,0,0,0,0,0
160243,1999,9,0,0,17,0,0,0,0,0,15
160244,1999,35,35,35,35,35,35,35,35,35,35
160245,1999,0,0,0,0,0,0,0,0,20,0
160246,1999,0,0,0,0,0,0,0,0,0,0
170001,1999,0,0,0,0,0,0,0,0,0,0
170002,1999,18,18,18,18,18,18,18,18,18,18
170003,1999,21,21,21,21,21,21,21,21,21,21
170004,1999,0,0,0,0,0,0,0,0,0,0
170005,1999,0,0,0,11,0,40,0,0,0,7
170006,1999,15,15,15,15,15,15,15,15,15,15
170007,1999,12,12,12,12,12,12,12,12,12,12
170008,1999,16,0,25,20,12,0,19,0,24,10
170009,1999,19,19,19,19,19,19,19,19,19,19
170010,1999,0,0,0,0,0,0,0,0,0,0
170011,1999,0,0,0,0,0,0,0,0,0,0
170012,1999,0,0,0,0,0,0,0,0,0,0
170013,1999,0,0,0,0,0,0,0,0,0,0
170014,1999,27,27,27,27,27,27,27,27,27,27
170015,1999,0,0,0,0,0,0,0,0,0,0
170016,1999,0,0,0,16,0,0,0,0,0,0
170017,1999,17,17,17,17,17,17,17,17,17,17
170018,1999,0,0,0,0,0,0,0,0,0,0
170019,1999,0,0,0,0,0,0,0,0,0,0
170020,1999,0,0,0,0,0,0,0,0,0,0
170021,1999,0,0,0,0,0,0,0,0,0,0
170022,1999,0,0,0,0,0,25,0,0,0,4
170023,1999,0,0,0,0,0,0,0,0,0,0
170024,1999,26,26,26,26,26,26,26,26,26,26
170025,1999,7,7,7,7,7,7,7,7,7,7
170026,1999,6,6,6,6,6,6,6,6,6,6
170027,1999,28,28,28,28,28,28,28,28,28,28
170028,1999,25,27,0,0,0,0,29,18,0,16
170029,1999,0,0,0,0,0,0,0,0,0,0
170030,1999,27,27,27,27,27,27,27,27,27,27
170031,1999,20,20,20,20,20,20,20,20,20,20
170032,1999,0,0,0,0,0,0,0,0,0,0
170033,1999,0,0,0,0,0,0,0,0,0,0
170034,1999,0,0,0,0,0,0,0,0,0,0
170035,1999,0,0,0,0,0,0,0,0,0,0
170036,1999,0,0,0,0,0,0,0,0,0,0
170037,1999,0,0,0,0,0,0,0,0,0,0
170038,1999,0,25,0,5,0,25,16,8,14,0
170039,1999,2,2,2,2,2,9,2,2,2,2
170040,1999,0,0,0,0,0,0,0,0,0,0
170041,1999,21,21,21,21,21,21,21,21,21,21
170042,1999,0,0,0,0,0,0,0,0,0,0
170043,1999,12,27,28,21,30,26,0,33,17,16
170044,1999,16,17,26,27,15,24,35,17,19,26
170045,1999,0,0,0,0,0,0,0,0,0,0
170046,1999,0,0,0,0,0,0,0,0,0,0
170047,1999,0,0,0,0,0,0,0,0,0,0
170048,1999,0,0,0,0,0,0,0,0,0,0
170049,1999,19,19,19,19,19,19,19,19,19,19
170050,1999,17,17,17,17,17,17,17,17,17,17
170051,1999,0,0,0,0,0,0,0,0,0,0
170052,1999,0,0,0,0,0,0,0,0,0,0
170053,1999,21,15,0,4,0,14,4,15,24,0
170054,1999,24,24,24,24,24,24,24,24,24,24
170055,1999,0,0,0,0,0,0,0,0,0,0
170056,1999,0,0,0,0,0,0,0,0,0,0
170057,1999,17,17,17,17,17,17,17,17,17,17
170058,1999,16,16,16,16,16,16,16,16,16,16
170059,1999,9,9,9,9,9,9,9,9,9,9
170060,1999,0,0,0,0,0,0,0,0,0,0
170062,1999,0,0,0,0,0,0,0,0,0,0
170063,1999,0,0,0,0,0,0,19,7,0,0
170064,1999,0,0,0,0,0,0,0,0,0,0
170065,1999,0,0,0,0,0,0,0,0,0,0
170066,1999,0,0,0,0,0,0,0,0,0,0
170067,1999,19,19,19,19,19,19,19,19,19,19
170068,1999,27,27,27,27,27,27,27,27,27,27
170069,1999,0,0,0,0,0,0,0,0,0,0
170070,1999,0,15,0,0,21,0,0,0,0,0
170071,1999,10,10,10,10,10,10,10,10,10,10
170072,1999,10,16,0,13,0,0,0,12,11,26
170073,1999,14,14,14,14,14,14,14,14,14,14
170074,1999,17,17,17,17,17,17,17,17,17,17
170075,1999,0,0,0,0,0,0,0,0,0,0
170076,1999,0,0,0,0,0,0,0,0,0,16
170077,1999,21,26,21,21,21,21,21,21,21,21
170078,1999,18,18,18,18,18,18,18,18,18,18
170079,1999,0,0,0,0,0,0,0,0,0,0
170080,1999,0,0,0,0,0,0,0,0,0,0
170081,1999,15,15,15,15,15,15,15,15,15,15
170082,1999,23,23,23,23,23,23,23,23,23,23
170083,1999,6,6,6,6,6,6,6,6,6,6
170084,1999,7,7,7,7,7,7,7,7,7,7
170085,1999,0,0,0,0,0,0,0,0,0,0
170086,1999,20,20,20,20,20,20,20,20,20,20
170087,1999,0,0,0,0,0,0,0,0,0,0
170088,1999,0,0,0,0,0,0,0,0,0,0
170089,1999,0,0,0,0,0,0,0,0,0,0
170090,1999,0,0,29,0,0,16,0,0,0,15
170091,1999,0,0,0,0,0,0,0,0,0,0
170092,1999,0,0,0,0,0,0,0,0,0,0
170093,1999,21,21,21,21,21,21,21,21,21,21
170094,1999,34,34,34,34,34,34,34,34,34,34
170095,1999,22,22,22,22,22,22,22,22,22,22
170096,1999,0,0,0,0,0,0,0,0,0,0
170097,1999,0,0,0,0,0,0,0,0,0,0
170098,1999,0,0,0,0,0,0,0,0,0,0
170099,1999,0,0,0,0,0,0,0,0,0,0
170100,1999,25,25,25,25,25,25,25,25,25,25
170101,1999,25,25,25,25,25,25,25,25,25,25
170102,1999,0,0,0,0,0,0,0,0,0,0
170103,1999,0,0,0,0,0,0,0,0,0,0
170104,1999,0,0,0,0,0,0,0,0,0,0
170105,1999,10,0,11,25,10,15,0,15,0,8
170106,1999,0,0,0,0,0,0,0,0,0,0
170107,1999,0,0,0,0,0,0,0,0,0,0
170108,1999,1,1,1,1,1,1,1,1,1,1
170109,1999,1,1,1,1,1,1,1,1,1,1
170110,1999,19,19,19,19,19,19,19,19,19,19
170111,1999,19,19,19,19,19,19,19,19,19,19
170112,1999,19,19,19,19,19,19,19,19,19,19
170113,1999,0,0,0,0,0,0,0,0,0,0
170114,1999,0,0,0,0,0,0,0,0,0,0
170115,1999,0,17,16,33,0,0,0,23,3,10
170116,1999,0,0,0,0,0,0,0,0,0,0
170117,1999,42,42,42,42,42,42,42,42,42,42
170118,1999,0,0,0,0,0,0,0,0,0,0
170119,1999,36,36,36,36,36,36,36,36,36,36
170120,1999,2,2,2,2,2,2,2,2,2,2
170121,1999,16,16,16,16,16,16,16,16,16,16
170122,1999,9,0,0,0,0,0,0,0,0,0
170123,1999,0,0,0,0,0,0,0,0,0,0
170124,1999,0,0,0,0,0,0,0,0,0,0
170125,1999,16,16,16,16,16,16,16,16,16,16
170126,1999,0,7,14,29,17,12,13,11,10,18
170127,1999,0,0,0,0,0,0,0,0,0,0
170128,1999,29,16,16,4,20,14,15,7,8,36
170129,1999,0,0,0,0,0,0,0,0,0,0
170130,1999,3,3,3,3,3,3,3,3,3,3
170131,1999,0,0,0,0,0,0,0,6,0,0
170132,1999,0,0,0,0,0,0,0,0,0,0
170133,1999,0,0,0,0,0,0,0,0,0,0
170134,1999,0,0,0,0,0,0,0,0,0,0
170135,1999,0,0,0,0,0,0,0,0,0,0
170136,1999,0,0,0,9,29,0,0,12,0,0
170137,1999,0,0,0,13,0,0,0,0,8,0
170139,1999,26,26,26,26,26,26,26,26,26,26
170140,1999,0,0,0,0,0,0,0,0,8,0
170141,1999,21,21,21,21,21,21,21,21,21,21
170142,1999,0,0,6,0,0,0,0,0,0,0
170143,1999,18,18,18,18,18,18,18,18,18,18
170144,1999,0,0,0,0,0,0,0,0,0,0
170145,1999,24,24,24,24,24,24,24,24,24,24
170146,1999,0,0,0,0,0,0,0,0,0,0
170147,1999,0,0,0,0,0,0,0,0,0,0
170148,1999,15,15,15,15,15,15,15,15,15,15
170149,1999,36,36,36,36,36,36,36,36,36,36
170150,1999,0,0,0,0,0,0,0,0,0,0
170151,1999,0,0,0,0,0,0,25,0,0,0
170152,1999,0,0,0,0,0,0,0,0,0,0
170153,1999,12,0,0,7,0,28,0,14,0,0
170154,1999,0,0,0,0,0,0,0,0,0,0
170155,1999,24,24,24,24,24,24,24,24,24,24
170156,1999,0,0,0,0,0,0,0,0,0,0
170157,1999,0,0,0,0,17,0,0,0,16,0
170158,1999,30,9,9,4,20,0,20,8,16,18
170159,1999,0,0,0,0,0,0,0,0,0,0
170160,1999,21,21,21,21,21,21,21,21,21,21
170161,1999,14,14,14,14,14,14,14,14,16,14
170162,1999,0,0,0,0,0,0,0,0,0,0
170163,1999,0,0,0,0,0,0,0,0,0,0
170164,1999,0,0,0,0,0,0,0,0,0,0
170165,1999,12,12,12,12,12,12,12,12,12,12
170166,1999,13,13,13,13,13,13,13,13,13,13
170167,1999,19,19,19,19,19,19,19,19,19,19
