ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
250024,3,1,1999,0,0,0,0,0,0,0,0,0,0
250025,1,1,1999,26,26,26,26,26,26,26,26,26,26
250026,0,1,1999,0,0,0,0,0,0,0,0,0,0
250026,1,1,1999,0,0,0,0,0,0,0,0,0,0
250027,1,1,1999,17,0,7,0,0,5,0,0,24,0
250027,2,1,1999,9,0,0,17,0,12,0,0,0,0
250028,1,1,1999,0,0,0,0,20,0,0,14,0,0
250028,2,1,1999,0,0,0,0,0,0,0,0,0,0
250029,1,1,1999,0,0,0,0,0,0,0,0,0,0
250030,1,1,1999,5,5,5,5,5,5,5,5,5,5
250030,2,1,1999,0,0,0,0,0,0,0,0,0,0
250030,3,1,1999,0,0,0,0,0,0,0,0,0,0
250031,1,1,1999,0,0,0,0,0,0,0,0,0,0
250031,2,1,1999,0,0,0,0,0,0,0,0,0,0
250032,0,1,1999,0,11,0,0,0,9,0,11,0,0
250032,0,2,1999,0,0,0,0,0,0,0,0,0,0
250033,1,1,1999,5,5,5,5,5,5,5,5,5,5
250034,1,1,1999,0,0,0,0,0,0,0,0,0,0
250035,1,1,1999,0,0,0,0,0,0,0,0,0,0
250035,2,1,1999,16,16,16,16,16,16,16,16,16,16
250036,1,1,1999,37,37,37,37,37,37,37,37,37,37
250037,1,1,1999,0,0,0,0,6,0,17,26,0,0
250038,0,1,1999,0,0,0,0,0,0,0,0,0,0
250038,1,1,1999,0,0,0,0,0,0,0,0,0,0
250039,1,1,1999,10,19,12,12,10,33,3,12,39,23
250040,1,1,1999,0,0,0,0,0,0,0,0,0,0
250041,1,1,1999,20,20,20,20,20,20,20,20,20,20
250042,1,1,1999,32,32,32,32,32,32,32,32,32,32
250043,1,1,1999,0,0,6,0,0,0,0,0,0,0
250043,2,1,1999,7,0,0,0,0,0,0,0,7,0
250043,3,1,1999,0,0,0,0,0,0,0,0,0,0
250043,4,1,1999,0,0,0,0,0,0,0,0,0,0
250044,1,1,1999,0,0,0,0,0,0,0,0,0,0
250044,2,1,1999,0,0,0,0,0,0,0,0,0,0
250045,1,1,1999,9,9,9,9,9,9,9,9,9,9
250046,1,1,1999,5,5,5,5,5,5,5,5,5,5
250047,1,1,1999,0,0,0,0,0,0,0,0,0,0
250047,2,1,1999,0,0,0,0,0,0,0,0,0,0
250048,1,1,1999,3,8,0,0,0,0,7,0,0,20
250048,2,1,1999,0,0,0,12,0,0,0,5,7,0
250049,1,1,1999,0,0,0,0,0,0,10,0,0,0
250050,0,1,1999,19,0,0,0,0,0,0,21,0,29
250050,1,1,1999,0,0,0,0,0,0,0,0,0,0
250051,1,1,1999,9,12,0,0,0,0,0,0,0,0
250051,2,1,1999,0,0,0,0,0,0,0,0,0,0
250052,1,1,1999,0,0,0,0,0,0,0,0,0,0
250053,1,1,1999,0,0,0,0,0,0,0,0,0,0
250054,1,1,1999,0,0,0,0,0,0,10,0,9,0
250055,1,1,1999,18,18,18,18,18,18,18,18,18,18
250056,0,1,1999,8,8,8,8,8,8,8,8,8,8
250056,1,1,1999,0,0,0,0,12,10,0,7,0,0
250056,2,1,1999,0,0,0,8,0,15,10,0,0,7
250057,1,1,1999,0,0,0,0,0,0,0,0,0,2
250059,0,1,1999,0,0,0,0,0,0,0,0,0,0
250059,1,1,1999,0,0,14,0,0,0,0,0,0,0
250060,1,1,1999,16,16,16,16,16,16,16,16,16,16
250061,1,1,1999,20,20,20,20,20,20,20,20,20,20
250061,2,1,1999,0,9,0,0,0,0,16,0,0,0
250062,0,1,1999,0,0,0,0,0,0,0,0,0,0
250062,1,1,1999,0,0,0,0,0,0,0,0,0,0
250063,1,1,1999,0,0,0,0,0,0,0,0,0,0
250063,2,1,1999,0,0,0,0,0,0,0,0,0,0
250064,1,1,1999,0,0,0,0,0,0,0,0,0,0
250064,2,1,1999,0,0,0,0,0,0,0,0,0,0
250065,1,1,1999,0,0,0,0,0,0,0,0,0,0
250065,2,1,1999,0,0,0,0,0,0,0,0,0,0
250066,1,1,1999,22,22,0,8,11,0,17,0,0,28
250066,2,1,1999,16,16,16,16,16,16,16,16,16,16
250067,1,1,1999,14,0,18,0,0,0,0,7,0,5
250067,2,1,1999,11,11,11,11,11,11,11,11,11,11
250068,1,1,1999,17,17,17,17,17,17,17,17,17,17
250069,1,1,1999,0,0,0,0,0,0,0,0,0,0
250070,1,1,1999,13,13,13,13,13,13,13,13,13,13
250071,1,1,1999,0,0,0,0,0,0,0,0,0,0
250072,0,1,1999,0,0,0,0,0,0,0,0,0,0
250072,1,1,1999,7,0,0,0,0,0,0,0,0,0
250072,2,1,1999,0,0,0,0,0,0,0,6,0,0
250073,1,1,1999,0,0,0,0,0,0,0,0,0,0
250073,2,1,1999,0,0,0,0,0,0,0,0,0,0
250074,1,1,1999,4,34,15,8,20,6,8,5,22,2
250075,1,1,1999,22,22,22,22,22,22,22,22,22,22
250075,2,1,1999,0,8,4,0,10,0,0,0,0,0
250077,1,1,1999,0,0,0,0,0,0,0,0,0,0
250077,2,1,1999,0,0,0,0,0,0,0,0,0,0
250078,0,1,1999,0,0,0,0,0,0,0,0,0,0
250078,1,1,1999,0,0,0,0,0,0,9,0,35,0
250079,1,1,1999,19,19,19,19,19,19,19,19,19,19
250079,2,1,1999,0,0,0,0,0,0,0,0,0,0
250080,0,1,1999,0,0,0,0,0,0,0,0,0,0
250080,1,1,1999,0,0,0,0,0,0,0,0,0,0
250081,0,1,1999,13,13,13,13,13,13,13,13,13,13
250081,1,1,1999,13,10,18,0,16,24,13,18,10,4
250082,1,1,1999,0,0,0,0,12,0,0,0,0,0
250082,2,1,1999,0,0,0,0,0,0,0,0,0,0
250084,0,1,1999,0,0,0,0,0,0,0,0,0,0
250084,1,1,1999,0,0,0,0,0,0,0,0,0,0
250085,1,1,1999,15,15,15,15,15,15,15,15,15,15
250085,2,1,1999,13,0,6,14,0,0,0,0,0,0
250086,1,1,1999,0,0,0,0,0,0,0,0,0,0
250086,2,1,1999,0,0,0,0,0,0,0,0,0,0
250087,1,1,1999,9,9,9,9,9,9,9,9,9,9
250088,0,1,1999,0,0,0,0,0,0,0,0,0,0
250088,1,1,1999,0,0,0,0,0,0,19,0,0,0
250089,1,1,1999,0,0,0,0,0,0,0,0,0,0
250090,1,1,1999,12,12,12,12,12,12,12,12,12,12
250091,1,1,1999,13,22,15,16,17,11,18,17,24,16
250091,2,1,1999,0,0,0,21,4,0,0,6,8,0
250092,1,1,1999,0,0,0,0,0,0,0,0,0,0
250092,2,1,1999,0,0,0,0,0,0,0,0,0,0
250094,1,1,1999,18,18,18,18,18,18,18,18,18,18
250095,1,1,1999,14,0,0,0,31,0,0,0,0,7
250095,2,1,1999,19,19,19,19,19,19,19,19,19,19
250095,3,1,1999,0,0,21,0,0,0,0,0,18,13
250096,0,1,1999,0,0,0,0,0,0,0,0,0,0
250096,0,2,1999,6,32,23,8,28,21,26,15,26,37
250096,1,1,1999,0,0,0,0,0,0,12,0,0,0
250097,1,1,1999,0,0,0,0,0,0,0,0,0,0
250098,1,1,1999,0,0,0,0,0,0,0,0,0,0
250099,1,1,1999,0,0,0,0,0,0,0,0,0,0
250099,2,1,1999,0,19,0,0,0,0,0,0,0,0
250100,0,1,1999,0,0,0,0,0,0,0,0,0,0
250100,1,1,1999,21,0,14,0,0,0,10,4,0,0
250101,1,1,1999,0,0,0,0,0,0,0,0,0,0
250102,1,1,1999,24,24,24,24,24,24,24,24,24,24
250103,0,1,1999,14,14,14,14,14,14,14,14,14,14
250103,1,1,1999,0,0,0,7,0,33,16,0,19,0
250104,1,1,1999,0,0,0,0,0,0,0,0,0,0
250104,2,1,1999,0,0,0,0,12,0,0,0,0,0
250105,1,1,1999,0,0,0,0,0,0,0,0,0,0
250105,2,1,1999,0,0,0,0,0,0,0,0,0,0
250105,3,1,1999,0,0,0,0,0,0,0,0,0,0
250105,4,1,1999,0,0,0,0,0,0,0,0,0,0
250105,5,1,1999,0,0,0,0,0,0,0,14,0,0
250105,6,1,1999,0,0,0,0,0,0,0,0,0,0
250106,1,1,1999,0,0,0,24,0,0,23,23,0,26
250106,2,1,1999,0,0,0,0,0,0,17,0,18,22
250107,0,1,1999,11,11,11,11,11,11,11,11,11,11
250107,1,1,1999,4,0,23,7,16,0,0,0,0,0
250108,1,1,1999,0,0,0,0,0,0,8,0,0,0
250109,1,1,1999,0,0,0,0,20,8,25,15,4,9
250110,1,1,1999,0,0,0,0,0,0,0,0,0,0
250110,2,1,1999,0,0,0,0,0,0,15,0,0,0
250111,1,1,1999,0,0,0,0,0,0,0,0,0,0
250112,0,1,1999,0,0,0,0,0,0,0,0,0,0
250112,1,1,1999,0,0,0,18,23,0,0,0,0,0
250113,1,1,1999,0,0,0,0,0,0,0,0,0,0
250114,1,1,1999,2,2,2,2,2,2,2,2,2,2
250114,2,1,1999,11,12,0,0,10,0,0,0,15,17
250115,0,1,1999,20,20,20,20,20,20,20,20,20,20
250115,1,1,1999,0,0,0,0,0,0,0,0,0,0
250116,1,1,1999,0,0,0,0,0,0,0,0,0,0
250117,1,1,1999,10,10,10,10,10,10,10,10,10,10
250118,1,1,1999,0,0,0,0,0,0,0,0,0,0
250119,1,1,1999,0,0,0,0,0,0,0,0,0,0
250120,1,1,1999,9,0,0,0,0,7,18,0,14,0
250120,2,1,1999,16,16,16,16,16,16,16,16,16,16
250121,1,1,1999,16,16,16,16,16,16,16,16,16,16
250122,1,1,1999,16,16,16,16,16,16,16,16,16,16
250123,1,1,1999,0,0,0,0,0,0,0,0,0,0
250124,1,1,1999,9,9,9,9,9,9,9,9,9,9
250125,1,1,1999,0,0,0,0,0,0,0,0,0,0
250126,1,1,1999,0,0,0,0,0,0,0,0,0,0
250127,0,1,1999,0,0,0,0,0,0,0,0,0,0
250127,1,1,1999,0,0,0,0,0,0,0,0,0,0
250128,0,1,1999,21,12,0,20,0,19,17,0,14,9
250128,1,1,1999,0,3,0,0,0,19,0,0,0,0
250129,1,1,1999,0,0,0,0,0,0,0,0,0,0
250130,0,1,1999,0,0,0,0,0,0,0,0,0,0
250130,1,1,1999,14,14,14,14,14,14,14,14,14,14
250131,1,1,1999,0,0,0,0,0,0,0,0,0,0
250131,2,1,1999,0,0,0,0,0,0,0,0,0,0
250132,0,1,1999,3,3,3,3,3,3,3,3,3,3
250132,1,1,1999,0,0,0,0,0,0,8,0,0,0
250133,1,1,1999,8,8,8,8,8,8,8,8,8,8
250134,1,1,1999,0,0,0,0,0,0,0,0,0,0
250134,2,1,1999,0,12,10,17,11,0,16,0,0,0
250135,1,1,1999,0,0,0,0,0,0,0,0,0,0
250135,2,1,1999,0,0,6,0,6,0,0,0,0,0
250135,3,1,1999,0,0,15,0,0,0,0,1,0,0
250135,4,1,1999,0,0,0,0,0,0,34,0,0,0
250135,5,1,1999,0,0,0,0,18,0,0,0,0,0
250136,1,1,1999,1,1,1,1,1,1,1,1,1,1
250136,2,1,1999,0,5,0,24,0,0,0,0,0,0
250137,1,1,1999,0,0,0,0,0,0,0,0,0,0
250138,1,1,1999,25,12,14,7,28,11,27,32,7,4
250138,2,1,1999,10,0,12,14,33,23,0,22,7,10
250139,1,1,1999,0,0,0,0,0,0,0,0,0,0
250139,2,1,1999,0,0,0,0,0,0,0,0,0,0
250140,1,1,1999,8,8,8,8,8,8,8,8,8,8
250140,2,1,1999,11,9,12,5,14,15,9,0,6,9
250141,1,1,1999,0,0,0,0,0,0,0,0,0,0
250141,2,1,1999,0,12,0,0,0,15,0,0,11,0
250142,1,1,1999,0,0,0,0,0,0,0,0,0,0
250142,2,1,1999,0,0,0,0,0,0,13,0,0,14
250143,1,1,1999,2,2,2,2,2,2,2,2,2,2
250144,1,1,1999,9,9,9,9,9,9,9,9,9,9
250145,1,1,1999,8,8,8,8,8,8,8,8,8,8
250145,2,1,1999,0,0,0,0,0,0,0,0,0,0
250146,1,1,1999,0,0,0,0,0,0,0,0,0,0
250147,1,1,1999,1,1,1,1,1,1,1,1,1,1
250148,0,1,1999,17,17,17,17,17,17,17,17,17,17
250148,1,1,1999,0,0,22,0,13,0,0,0,0,0
250149,1,1,1999,9,0,0,7,0,0,0,0,0,0
250149,2,1,1999,0,0,0,0,0,0,0,0,0,0
250150,1,1,1999,33,33,33,33,33,33,33,33,33,33
250151,0,1,1999,0,0,0,0,0,0,0,0,0,0
250151,1,1,1999,0,0,0,0,0,0,0,0,0,0
250152,1,1,1999,0,0,0,0,0,0,0,0,0,0
250152,2,1,1999,0,0,11,3,0,0,0,0,8,0
250153,1,1,1999,2,2,2,2,2,2,2,2,2,2
250154,1,1,1999,3,17,9,15,6,9,15,16,13,24
250155,1,1,1999,20,20,20,20,20,20,20,20,20,20
250156,1,1,1999,13,15,21,14,0,0,20,0,14,10
250157,1,1,1999,0,0,0,0,0,0,0,0,0,0
250157,2,1,1999,0,0,0,0,0,0,0,0,0,0
250158,0,1,1999,12,12,12,12,12,12,12,12,12,12
250158,1,1,1999,0,25,0,0,0,0,0,0,21,0
250159,0,1,1999,0,0,0,0,0,0,0,0,0,0
250159,1,1,1999,0,7,0,0,0,0,0,0,0,0
250160,0,1,1999,0,0,0,0,0,0,0,0,0,0
250160,1,1,1999,0,0,2,0,0,0,18,0,0,0
250161,1,1,1999,0,19,26,29,17,5,29,18,20,23
250162,1,1,1999,17,26,7,15,0,20,22,18,13,0
250163,1,1,1999,29,29,29,29,29,29,29,29,29,29
250164,1,1,1999,0,0,0,0,0,0,0,0,0,0
250164,2,1,1999,0,14,0,0,0,0,0,0,0,0
250164,3,1,1999,0,0,0,0,0,0,0,0,0,0
250165,1,1,1999,0,0,0,0,0,0,0,0,0,0
250165,2,1,1999,0,0,0,0,0,0,0,0,0,0
250165,3,1,1999,0,0,0,0,0,0,15,0,0,0
250167,0,1,1999,2,2,2,2,2,2,2,2,2,2
250167,1,1,1999,0,0,0,0,0,0,0,24,0,0
250168,1,1,1999,16,16,16,16,16,16,16,16,16,16
250169,1,1,1999,0,0,0,0,0,0,0,0,0,0
250169,2,1,1999,0,0,0,0,0,0,0,0,0,0
250170,1,1,1999,21,21,21,21,21,21,21,21,21,21
250171,1,1,1999,0,0,0,0,0,0,0,0,0,0
250171,2,1,1999,0,0,0,0,11,0,0,0,0,0
250171,3,1,1999,0,0,0,0,0,0,0,0,9,0
250172,1,1,1999,0,0,0,0,0,0,0,0,0,0
250173,1,1,1999,11,11,11,11,11,11,11,11,11,11
250174,1,1,1999,0,0,0,0,0,0,0,0,0,0
250175,1,1,1999,22,22,22,22,22,22,22,22,22,22
250176,1,1,1999,0,0,0,0,0,0,0,0,0,0
250177,1,1,1999,15,15,15,15,15,15,15,15,15,15
250178,1,1,1999,11,11,11,11,11,11,11,11,11,11
250179,1,1,1999,0,16,0,10,8,9,7,0,0,19
250180,1,1,1999,0,0,0,0,0,0,0,0,0,0
250180,2,1,1999,0,0,0,0,0,0,0,0,0,0
250181,1,1,1999,0,0,0,0,0,0,0,0,0,0
250182,1,1,1999,0,0,0,0,0,0,0,0,0,0
250183,1,1,1999,0,0,0,0,0,0,0,0,0,0
250184,1,1,1999,15,12,20,26,11,6,0,30,11,18
250184,2,1,1999,9,9,9,9,9,9,9,9,9,9
250184,3,1,1999,13,0,12,0,0,14,0,0,0,0
250185,1,1,1999,8,31,15,0,0,7,0,17,9,9
250185,2,1,1999,19,19,19,19,19,19,19,19,19,19
250186,1,1,1999,22,22,22,22,22,22,22,22,22,22
250187,0,1,1999,27,0,32,0,0,16,22,14,4,0
250187,1,1,1999,0,0,0,0,0,0,0,0,7,0
250188,1,1,1999,0,0,0,0,0,0,0,0,0,0
250188,2,1,1999,0,0,0,0,0,0,0,0,0,0
250188,3,1,1999,0,0,0,0,0,0,0,0,0,0
250189,1,1,1999,0,0,0,0,0,0,0,0,0,0
250189,2,1,1999,0,0,0,0,0,0,0,0,0,0
250190,1,1,1999,0,0,7,20,0,18,0,0,0,0
250190,2,1,1999,0,6,0,0,0,0,0,0,0,0
250190,3,1,1999,0,0,0,18,0,0,0,0,0,0
250191,1,1,1999,14,14,14,14,14,14,14,14,14,14
250192,1,1,1999,25,25,25,25,25,25,25,25,25,25
250194,1,1,1999,0,0,0,0,0,0,0,0,0,0
250195,0,1,1999,0,0,0,0,0,0,0,0,0,0
250195,1,1,1999,0,0,0,0,0,0,7,12,0,8
250196,0,1,1999,0,0,0,0,0,0,0,0,0,0
250196,1,1,1999,0,0,0,0,0,0,0,0,0,0
250197,1,1,1999,49,17,22,10,14,17,23,11,16,0
250197,2,1,1999,0,0,0,0,0,0,0,0,0,0
250198,1,1,1999,26,26,26,26,26,26,26,26,26,26
250199,1,1,1999,0,0,0,0,0,0,0,0,0,0
250200,1,1,1999,0,0,0,6,0,0,0,0,0,0
250200,2,1,1999,0,0,0,0,0,0,0,0,0,0
250201,1,1,1999,0,0,0,0,0,0,0,0,0,0
250201,2,1,1999,0,0,0,0,0,0,0,0,0,0
250202,1,1,1999,0,0,0,0,0,0,0,0,0,0
250203,1,1,1999,0,0,0,0,0,0,0,0,0,0
250204,0,1,1999,28,0,0,43,0,0,0,0,13,0
250204,1,1,1999,0,0,0,0,0,0,0,0,5,0
250205,1,1,1999,14,14,14,14,14,14,14,14,14,14
250206,1,1,1999,13,13,13,13,13,13,13,13,13,13
250207,1,1,1999,0,0,0,0,0,0,0,0,0,0
250207,2,1,1999,24,0,0,0,0,0,0,0,24,0
250208,0,1,1999,0,0,0,0,0,0,0,0,0,0
250209,0,1,1999,0,0,0,0,0,0,0,0,0,0
250209,1,1,1999,0,0,0,0,0,0,0,0,0,0
250210,1,1,1999,15,9,11,28,8,13,8,17,3,14
250210,2,1,1999,0,0,0,0,0,0,0,0,0,0
250211,1,1,1999,22,22,22,22,22,22,22,22,22,22
250212,1,1,1999,0,0,0,0,0,12,0,0,0,0
250212,2,1,1999,0,0,0,0,0,0,0,0,0,17
250213,1,1,1999,0,0,0,0,0,0,0,0,0,0
250214,1,1,1999,0,0,0,0,0,0,0,0,0,0
250215,1,1,1999,47,47,47,47,47,47,47,47,47,47
250216,1,1,1999,0,0,0,0,0,0,0,0,0,0
250216,2,1,1999,0,0,0,0,0,0,0,0,0,0
250216,3,1,1999,0,0,0,0,0,0,0,0,0,0
250217,1,1,1999,24,16,8,9,19,23,8,17,27,2
250217,2,1,1999,0,0,0,0,0,0,0,0,0,0
250218,0,1,1999,0,0,0,0,0,0,0,0,0,0
250218,1,1,1999,5,5,5,5,5,5,5,5,5,5
250219,1,1,1999,0,0,0,0,0,0,9,0,0,7
250219,2,1,1999,0,15,11,0,19,15,29,11,18,0
250219,3,1,1999,13,13,13,13,13,13,13,13,13,13
250220,1,1,1999,0,20,14,0,10,0,0,20,0,26
250220,2,1,1999,0,0,0,0,0,0,0,0,0,0
250221,1,1,1999,5,5,5,5,5,5,5,5,5,5
250222,1,1,1999,0,0,0,0,0,0,0,0,0,0
250222,2,1,1999,19,0,10,17,0,18,20,0,20,0
250223,1,1,1999,0,0,0,0,0,0,0,0,0,0
250223,2,1,1999,0,0,0,0,24,0,0,0,6,0
250224,1,1,1999,0,0,0,0,0,3,0,0,10,0
250224,2,1,1999,0,0,0,0,0,0,4,0,0,0
250225,1,1,1999,16,0,7,21,0,24,16,9,21,26
250225,2,1,1999,0,0,0,0,0,0,0,0,0,0
250226,1,1,1999,0,0,0,0,0,0,0,0,0,0
250226,2,1,1999,0,0,0,7,0,0,0,0,0,8
250227,1,1,1999,10,10,10,10,10,10,10,10,10,10
250228,0,1,1999,0,0,0,0,0,0,0,0,0,0
250228,0,2,1999,0,0,0,0,0,0,0,0,0,0
250228,1,1,1999,0,0,0,8,18,0,11,0,0,0
250229,1,1,1999,0,0,0,0,0,0,0,0,0,0
250230,1,1,1999,27,38,26,12,11,5,11,19,21,17
250230,2,1,1999,0,0,0,0,0,0,7,0,0,0
250230,3,1,1999,0,0,0,0,0,0,0,0,0,0
250231,0,1,1999,12,12,12,12,12,12,12,12,12,12
250231,1,1,1999,16,9,13,22,0,0,14,19,0,0
250232,1,1,1999,0,0,0,0,0,0,0,0,0,0
250233,1,1,1999,19,19,19,19,19,19,19,19,19,19
250234,1,1,1999,0,0,0,0,0,27,0,0,24,0
250234,2,1,1999,0,0,0,0,13,0,0,0,0,0
250235,1,1,1999,0,0,0,0,0,0,0,0,0,0
250235,2,1,1999,0,0,0,0,0,0,0,0,0,0
250236,1,1,1999,0,0,0,0,0,0,0,0,0,0
250236,2,1,1999,0,0,0,0,0,0,0,0,0,0
250237,0,1,1999,27,16,0,22,18,20,0,0,0,29
250237,1,1,1999,23,0,0,0,0,17,0,0,0,0
250238,0,1,1999,23,23,23,23,23,23,23,23,23,23
250238,1,1,1999,0,0,0,0,0,0,0,0,0,0
250239,1,1,1999,11,9,26,12,39,18,40,10,11,17
250240,0,1,1999,23,23,23,23,23,23,23,23,23,23
250240,1,1,1999,0,0,0,0,0,0,0,0,6,0
250241,1,1,1999,0,0,0,0,0,0,0,0,0,0
250241,2,1,1999,0,0,0,0,0,0,0,0,0,0
250242,1,1,1999,19,19,19,19,19,19,19,19,19,19
250243,0,1,1999,0,0,0,0,0,0,22,0,0,26
250243,1,1,1999,0,0,0,0,0,0,0,0,0,0
250244,1,1,1999,0,0,0,0,0,0,0,0,0,0
250245,1,1,1999,18,18,18,18,18,18,18,18,18,18
250246,1,1,1999,5,0,27,11,11,20,6,10,3,0
250247,1,1,1999,0,0,0,0,0,0,0,0,0,0
250247,2,1,1999,0,0,0,0,0,0,0,0,0,0
250248,1,1,1999,22,24,0,0,0,0,0,0,0,0
250248,2,1,1999,0,0,0,0,0,0,0,0,0,0
250249,1,1,1999,22,0,0,0,0,0,12,0,0,0
250250,0,1,1999,0,0,0,0,0,0,0,0,0,0
250250,1,1,1999,0,0,0,8,0,0,0,0,0,0
250251,1,1,1999,0,0,0,0,0,0,0,0,0,0
250252,1,1,1999,0,0,6,17,21,0,0,0,8,15
250253,1,1,1999,1,1,1,1,1,1,1,1,1,1
250254,1,1,1999,20,0,10,0,0,0,0,0,0,0
250255,1,1,1999,7,7,7,7,7,7,7,7,7,7
250256,0,1,1999,0,0,0,0,0,0,0,0,0,0
250256,0,2,1999,0,0,0,0,0,16,0,0,0,0
250256,1,1,1999,0,26,0,0,0,0,0,0,0,0
250257,1,1,1999,0,0,0,0,0,0,0,0,0,0
250257,2,1,1999,0,0,0,0,0,0,0,0,0,0
250258,1,1,1999,0,0,0,0,0,0,0,0,0,0
250259,1,1,1999,0,0,0,0,0,0,0,0,0,0
250259,2,1,1999,0,0,0,0,0,0,0,0,0,0
250260,1,1,1999,0,0,0,0,0,0,0,0,0,0
250260,2,1,1999,0,0,0,0,0,0,0,0,0,0
250261,1,1,1999,0,0,0,0,0,0,23,0,0,0
250261,2,1,1999,0,0,0,0,0,0,0,0,0,0
250262,1,1,1999,0,0,0,0,0,0,0,0,0,17
250262,2,1,1999,0,0,0,14,0,0,0,0,0,0
250262,3,1,1999,0,0,0,0,0,0,0,0,0,13
250263,1,1,1999,0,0,0,0,0,17,0,0,12,0
250263,2,1,1999,0,0,0,0,0,0,7,0,0,0
250264,0,1,1999,3,3,3,3,3,3,3,3,3,3
250264,1,1,1999,0,0,0,7,0,0,22,16,0,0
250265,0,1,1999,7,7,7,7,7,7,7,7,7,7
250265,1,1,1999,0,0,6,0,0,0,10,0,0,2
250266,1,1,1999,12,12,12,12,12,12,12,12,12,12
250267,1,1,1999,0,0,0,0,0,0,0,0,0,0
250267,2,1,1999,0,0,0,0,20,0,0,0,0,0
250268,0,1,1999,0,0,0,0,0,0,0,0,0,0
250268,0,2,1999,0,49,0,0,18,0,0,14,0,0
250268,1,1,1999,0,0,0,0,0,0,0,0,0,0
250269,1,1,1999,0,0,0,0,0,0,0,0,0,0
250269,2,1,1999,14,0,6,0,0,0,0,0,0,0
250270,1,1,1999,0,0,0,32,0,0,0,30,0,0
250271,1,1,1999,0,0,0,0,0,0,0,0,0,0
250271,2,1,1999,22,10,24,10,16,11,3,13,11,16
250272,1,1,1999,0,0,0,0,0,0,0,0,0,0
250272,2,1,1999,0,0,0,0,0,0,0,0,0,0
250273,1,1,1999,9,0,3,0,0,0,0,0,0,20
250274,1,1,1999,0,0,0,0,0,0,0,0,0,0
250274,2,1,1999,0,0,0,0,0,0,0,0,0,0
250275,1,1,1999,10,10,10,10,10,10,10,10,10,10
250276,1,1,1999,0,0,0,0,0,0,0,0,0,0
250276,2,1,1999,0,0,0,0,0,0,0,0,0,0
250277,1,1,1999,35,35,35,35,35,35,35,35,35,35
250278,1,1,1999,0,0,0,0,0,0,0,0,0,0
250279,1,1,1999,19,19,19,19,19,19,19,19,19,19
250280,1,1,1999,0,0,0,11,0,0,11,7,0,0
250280,2,1,1999,0,8,0,0,19,47,0,0,0,0
250280,3,1,1999,0,0,0,0,0,0,0,0,0,0
250281,1,1,1999,0,0,0,0,0,0,0,0,0,0
250281,2,1,1999,0,0,0,0,0,0,0,0,0,0
250282,1,1,1999,0,0,0,0,0,0,0,0,0,0
250282,2,1,1999,0,0,10,20,9,2,29,11,12,12
250284,1,1,1999,3,18,4,12,16,8,15,18,9,9
250285,1,1,1999,0,0,0,0,0,0,0,0,0,0
250286,1,1,1999,0,0,0,0,0,0,0,0,0,0
250287,0,1,1999,0,0,0,0,0,0,0,0,0,0
250287,1,1,1999,0,0,0,0,0,0,11,0,0,0
250288,1,1,1999,0,0,0,0,0,0,0,0,0,0
250289,1,1,1999,0,0,0,0,0,0,25,0,0,0
250289,2,1,1999,4,22,0,0,16,0,10,22,0,4
250290,1,1,1999,11,0,0,7,0,7,5,0,0,17
250290,2,1,1999,0,0,0,0,0,0,0,0,0,0
250291,1,1,1999,0,0,0,0,0,0,0,0,0,0
250292,1,1,1999,10,6,3,13,15,20,20,11,4,4
250293,1,1,1999,0,7,0,0,0,14,0,0,0,0
250293,2,1,1999,0,0,0,0,0,0,0,0,0,0
250294,1,1,1999,0,0,0,0,0,0,0,0,0,0
250295,1,1,1999,0,0,0,0,0,0,0,0,0,0
250295,2,1,1999,0,0,0,0,0,0,0,0,0,0
250296,1,1,1999,17,17,17,17,17,17,17,17,17,17
250297,1,1,1999,22,22,22,22,22,22,22,22,22,22
250298,1,1,1999,10,8,27,0,14,0,0,0,0,0
250299,1,1,1999,0,0,3,0,0,0,0,0,14,0
250300,1,1,1999,0,0,0,0,0,0,0,0,0,0
250301,1,1,1999,0,0,0,0,0,0,0,0,0,0
250302,1,1,1999,24,0,0,9,12,4,8,16,19,9
250302,2,1,1999,23,12,49,8,17,19,20,11,22,9
250303,0,1,1999,0,0,0,0,0,0,0,0,0,0
250303,1,1,1999,0,0,0,0,0,0,0,0,0,0
250304,1,1,1999,5,5,5,5,5,5,5,5,5,5
250305,1,1,1999,0,0,0,0,0,0,0,0,0,0
250306,1,1,1999,19,19,19,19,19,19,19,19,19,19
250307,1,1,1999,0,0,0,0,0,0,0,0,0,0
250308,1,1,1999,18,22,0,0,20,0,0,17,0,0
250309,1,1,1999,0,0,0,0,0,0,0,0,0,0
250309,2,1,1999,0,0,0,0,0,0,0,0,0,0
250310,1,1,1999,22,22,22,22,22,22,22,22,22,22
250311,1,1,1999,18,0,3,0,0,15,0,0,6,12
250311,2,1,1999,8,0,0,16,0,30,0,15,16,14
250313,1,1,1999,10,8,21,16,9,23,16,5,9,16
250313,2,1,1999,0,0,0,0,0,0,0,0,0,0
250313,3,1,1999,12,0,0,0,12,0,7,8,0,0
250314,0,1,1999,0,0,0,0,0,0,0,0,0,0
250314,1,1,1999,9,0,0,0,0,19,0,0,0,0
250315,1,1,1999,0,0,13,11,0,16,0,13,0,14
250315,2,1,1999,0,13,24,0,11,0,45,12,35,21
