ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,YEAR
340038,2,0,0,0,13,0,0,0,0,0,2003
340039,12,8,0,0,16,0,0,0,4,0,2003
340040,0,0,0,0,0,0,0,0,0,0,2003
340041,0,0,0,0,0,0,0,0,0,0,2003
340042,17,0,0,0,20,11,0,0,0,0,2003
340043,18,18,18,18,18,18,18,18,18,18,2003
340044,0,0,0,0,0,0,0,0,0,0,2003
340045,0,0,0,0,0,0,0,0,0,0,2003
340047,0,0,0,0,0,0,0,0,0,0,2003
340050,0,0,36,29,0,0,0,14,0,26,2003
340051,0,0,0,0,0,0,0,0,0,0,2003
340052,0,0,0,0,0,0,0,0,0,0,2003
340053,0,0,0,0,0,0,0,0,0,0,2003
340054,0,0,0,0,0,0,0,0,0,0,2003
340055,0,0,0,0,6,0,0,0,0,0,2003
340056,20,20,20,20,20,20,20,20,20,20,2003
340057,0,0,22,16,0,0,0,0,0,0,2003
340058,0,0,0,28,0,0,0,0,14,0,2003
340059,0,0,0,0,0,0,0,0,0,0,2003
340060,0,0,0,0,0,0,0,0,0,0,2003
340061,0,0,0,0,0,0,0,0,0,0,2003
340063,15,15,15,15,15,15,15,15,15,15,2003
340064,0,0,0,0,0,0,0,0,0,0,2003
340065,2,0,0,8,0,0,0,0,12,0,2003
340067,0,0,0,0,0,0,0,0,18,0,2003
340068,21,21,21,21,21,21,21,21,21,21,2003
340069,24,24,24,24,24,24,24,24,24,24,2003
340070,0,0,0,0,0,0,0,0,0,0,2003
340071,0,0,0,15,0,0,0,0,0,0,2003
340072,0,0,0,0,0,0,0,0,0,0,2003
340073,0,0,0,0,0,0,0,0,0,0,2003
340074,0,0,0,0,0,0,0,0,0,0,2003
340075,28,17,25,7,22,7,8,16,16,7,2003
340076,12,12,12,12,12,12,12,12,12,12,2003
340077,0,0,0,14,0,0,0,0,0,0,2003
340078,0,0,0,0,0,0,0,0,0,0,2003
340079,0,0,19,31,0,0,0,0,0,0,2003
340080,19,21,19,19,25,19,19,19,19,19,2003
340081,22,22,22,22,22,22,22,22,22,22,2003
340082,0,0,26,0,18,0,0,0,21,0,2003
340083,0,0,0,0,0,26,0,0,0,0,2003
340085,22,0,0,0,34,39,9,0,0,29,2003
340086,0,0,0,0,0,0,0,0,0,0,2003
340087,0,0,0,0,0,0,0,0,0,0,2003
340088,0,0,0,0,22,25,0,0,0,0,2003
340089,11,11,11,11,11,11,11,11,11,11,2003
340090,29,29,29,29,29,29,29,29,29,29,2003
340091,0,0,0,0,0,0,0,0,0,0,2003
340092,0,23,0,0,0,0,0,0,0,0,2003
340093,18,18,18,18,18,18,18,18,18,18,2003
340094,14,14,14,14,14,14,14,14,14,14,2003
340095,15,15,15,15,15,15,15,15,15,15,2003
340096,16,16,16,16,16,16,16,16,16,16,2003
340097,0,0,0,0,0,0,0,0,0,0,2003
340098,11,11,11,11,11,11,11,11,11,11,2003
340099,0,0,0,0,0,0,0,0,0,0,2003
340100,12,12,12,12,12,12,12,12,12,12,2003
340101,27,27,27,27,27,27,27,27,27,27,2003
340102,0,0,0,0,0,0,0,0,0,0,2003
340104,24,24,24,24,24,24,24,24,24,24,2003
340105,0,0,30,0,0,0,0,0,0,15,2003
340106,31,22,0,25,28,2,20,15,0,15,2003
340107,0,0,0,0,0,0,0,0,0,0,2003
340108,0,0,8,0,0,0,0,0,0,0,2003
340109,0,0,0,0,0,0,0,0,0,0,2003
340110,0,0,0,0,0,0,37,0,0,0,2003
340111,0,0,0,0,0,0,0,0,0,0,2003
340112,0,0,0,0,0,4,0,19,0,0,2003
340113,16,16,16,16,16,16,16,16,16,16,2003
340114,10,10,10,10,10,10,10,10,10,10,2003
340115,16,16,16,16,16,16,16,23,16,16,2003
340116,0,9,0,0,0,0,0,0,0,0,2003
340117,0,0,0,0,0,10,0,25,0,0,2003
340119,0,0,0,0,0,0,0,0,0,0,2003
340120,0,0,0,0,0,15,0,0,0,0,2003
340121,0,2,0,0,0,0,14,0,0,6,2003
340122,0,0,0,0,0,0,0,0,0,0,2003
340123,28,28,28,28,28,28,28,28,28,28,2003
340124,0,0,0,0,0,0,0,0,0,0,2003
340125,0,0,0,11,0,0,12,0,0,0,2003
340126,22,22,22,22,22,22,22,22,22,22,2003
340127,17,17,17,17,17,17,17,17,17,17,2003
340128,0,0,0,0,0,0,0,0,0,0,2003
340130,20,20,20,20,20,20,20,20,20,20,2003
340131,0,9,6,0,0,6,8,32,0,0,2003
340132,7,7,7,7,7,7,7,7,7,7,2003
340133,4,4,4,4,4,4,4,4,4,4,2003
340134,17,36,0,21,24,22,18,20,0,11,2003
340135,26,26,26,26,26,26,26,26,26,26,2003
340136,16,16,16,16,16,16,16,16,16,16,2003
340137,0,0,0,0,0,0,0,0,0,0,2003
340138,0,0,0,0,0,0,0,0,0,0,2003
340139,19,19,19,19,19,19,19,19,19,19,2003
340140,17,17,17,17,17,17,17,17,17,17,2003
340141,0,0,0,0,0,0,0,0,0,0,2003
340142,9,0,0,14,0,0,0,0,0,0,2003
340143,0,0,0,0,0,0,0,0,0,0,2003
340144,0,0,0,0,0,0,0,0,0,0,2003
340145,0,0,0,0,0,0,0,0,0,0,2003
340147,0,0,0,0,0,0,0,0,0,0,2003
340148,0,0,0,0,0,0,0,0,0,0,2003
340149,9,9,9,9,9,9,9,9,9,9,2003
340150,0,0,0,0,0,0,0,0,0,0,2003
340151,0,0,0,0,0,0,0,0,0,0,2003
340152,0,11,20,12,0,0,0,0,0,0,2003
340153,0,0,0,0,0,0,0,0,0,0,2003
340154,0,0,0,0,0,0,0,0,0,0,2003
340155,10,10,10,10,10,10,10,10,10,10,2003
340156,21,21,26,21,21,21,21,21,21,21,2003
340157,14,14,14,14,14,14,14,14,14,14,2003
340158,0,0,0,0,0,0,0,0,0,0,2003
340159,3,3,3,3,3,3,3,3,3,18,2003
340160,0,0,0,0,0,0,0,0,0,0,2003
340161,0,0,0,0,0,0,0,0,0,0,2003
340162,14,14,14,14,14,14,14,14,20,14,2003
340163,15,15,15,15,15,15,15,15,15,15,2003
340164,26,26,26,26,26,26,26,26,26,26,2003
340165,0,0,0,0,0,0,0,0,0,0,2003
340166,33,33,33,33,33,33,33,33,33,33,2003
340167,0,0,0,0,0,0,0,0,23,0,2003
340168,0,0,0,0,0,0,0,0,0,0,2003
340169,35,35,35,35,35,35,35,35,35,35,2003
340170,10,0,0,0,0,0,0,0,0,0,2003
340171,0,0,19,27,0,25,8,7,14,0,2003
340172,11,0,16,12,27,15,11,26,6,10,2003
340173,0,0,0,0,11,0,0,0,21,0,2003
340174,28,28,28,28,28,28,28,28,28,28,2003
340175,0,0,0,0,0,0,0,0,0,0,2003
340176,12,0,0,0,0,0,0,0,0,0,2003
340177,0,0,0,0,0,0,0,0,0,0,2003
340178,0,0,0,0,0,0,0,0,0,0,2003
340179,9,0,0,0,0,0,9,0,0,0,2003
340180,0,0,0,0,0,0,0,0,0,0,2003
340181,32,0,16,0,0,0,0,0,23,17,2003
340182,0,0,0,0,0,0,0,0,0,0,2003
340183,11,11,11,11,11,11,11,11,24,11,2003
340184,0,0,0,0,11,0,0,0,4,0,2003
340185,15,15,15,15,15,15,15,15,15,15,2003
340186,0,0,0,0,0,0,0,0,0,0,2003
340187,12,12,12,12,12,12,12,12,12,12,2003
340188,27,27,27,27,27,27,27,27,27,27,2003
340189,0,0,0,17,3,0,0,0,1,0,2003
340191,0,0,0,0,0,0,0,0,0,0,2003
340192,0,0,0,0,0,0,0,0,0,0,2003
340193,0,0,0,28,0,0,0,5,0,0,2003
340194,40,40,40,40,40,40,40,40,40,40,2003
340195,0,0,0,0,0,0,0,0,0,0,2003
340196,0,0,0,0,0,0,0,0,0,0,2003
340197,0,0,0,0,0,0,0,0,0,0,2003
340198,0,0,0,0,0,0,0,0,0,0,2003
340199,0,14,0,0,0,0,0,0,0,0,2003
340200,22,22,22,22,22,22,22,22,22,22,2003
340201,0,0,0,0,0,0,0,0,0,0,2003
340202,0,0,0,0,0,0,0,0,0,0,2003
340203,11,11,11,11,11,11,11,11,11,11,2003
340204,0,0,0,0,0,0,0,0,0,0,2003
340205,0,0,0,0,0,0,0,0,0,0,2003
340206,27,27,27,27,27,27,27,27,27,27,2003
340207,0,0,0,0,0,0,0,0,0,0,2003
340208,0,0,0,0,0,0,0,0,0,0,2003
340209,0,0,0,0,0,0,0,0,0,0,2003
340210,0,0,0,0,0,0,0,0,3,0,2003
340211,0,0,0,0,0,0,0,0,0,0,2003
340213,12,12,12,12,12,12,12,12,12,12,2003
340214,0,0,0,0,0,0,0,0,0,4,2003
340216,23,18,7,14,24,0,19,17,24,27,2003
340218,0,0,0,0,0,0,0,0,0,0,2003
340219,13,13,13,13,13,13,13,13,13,13,2003
340220,0,0,0,0,0,0,0,0,0,0,2003
340221,14,14,14,14,14,14,14,14,14,14,2003
340222,0,0,0,18,0,0,0,0,0,5,2003
340223,18,0,11,15,8,9,16,4,12,15,2003
340224,0,0,0,0,0,0,0,0,0,0,2003
340225,0,0,0,0,0,0,19,11,0,0,2003
340226,0,0,30,0,0,14,0,23,0,13,2003
340227,0,0,7,0,0,0,0,0,0,0,2003
340228,0,0,0,0,0,0,0,0,0,0,2003
340229,0,0,0,0,0,12,0,0,0,0,2003
340230,16,16,16,16,16,16,16,16,16,16,2003
340231,1,1,1,1,1,1,1,1,1,1,2003
340232,0,0,0,0,0,0,0,0,0,0,2003
340233,13,0,0,0,0,12,0,11,7,0,2003
340234,0,0,0,0,0,0,0,0,0,0,2003
340235,0,0,0,0,0,0,0,0,0,0,2003
340236,0,26,0,0,0,16,0,0,0,0,2003
340237,0,0,0,0,0,0,0,0,0,0,2003
340238,0,0,3,0,0,6,5,0,0,0,2003
340239,20,21,16,16,12,34,0,6,14,17,2003
340240,0,0,0,0,0,0,13,0,17,0,2003
340241,0,0,0,0,0,0,0,0,0,0,2003
340242,0,0,0,0,12,6,0,0,0,0,2003
340243,0,0,0,0,0,0,0,0,0,0,2003
340244,15,15,15,15,15,15,15,15,15,15,2003
340245,0,0,15,0,9,0,0,0,0,0,2003
340246,0,0,0,0,0,0,0,0,0,0,2003
340247,0,0,0,0,0,0,0,0,0,0,2003
340249,14,14,14,14,14,14,14,14,14,14,2003
340250,0,0,0,0,0,0,0,0,0,0,2003
340251,21,21,21,21,21,21,21,21,21,21,2003
340252,0,0,0,0,0,0,0,0,0,0,2003
340253,0,0,0,0,0,0,0,0,0,0,2003
340254,0,0,0,0,0,0,0,0,0,0,2003
340255,19,19,19,19,19,19,19,19,19,19,2003
340257,36,36,36,36,36,36,36,36,36,36,2003
340258,24,24,24,24,24,24,24,24,24,24,2003
340259,23,0,0,0,0,0,0,0,0,0,2003
340260,0,0,0,0,16,0,0,0,0,0,2003
340261,0,0,0,0,0,0,0,0,0,0,2003
340262,0,0,0,0,0,0,0,0,0,0,2003
340263,0,0,0,0,0,0,0,0,0,0,2003
340264,1,1,1,1,1,1,1,1,1,1,2003
340265,15,0,17,7,9,17,28,14,4,20,2003
340266,0,0,0,0,0,0,0,0,0,0,2003
340267,20,0,27,11,0,9,15,17,14,0,2003
340268,0,0,0,0,0,0,0,0,0,0,2003
340269,0,0,0,0,0,0,0,0,0,0,2003
340270,0,0,0,0,0,0,0,0,0,0,2003
340271,0,0,0,0,0,0,0,0,0,0,2003
340272,15,15,15,15,15,15,15,15,15,15,2003
340273,4,4,4,4,4,4,4,4,4,4,2003
340274,0,0,0,0,12,0,0,0,0,0,2003
340275,19,19,19,19,19,19,19,19,19,19,2003
340276,0,0,0,0,0,0,0,0,0,0,2003
340277,0,0,0,0,0,0,19,0,16,0,2003
340278,0,0,0,0,0,0,0,0,0,0,2003
340279,24,0,49,33,0,28,32,12,0,14,2003
340280,0,0,0,0,0,0,0,0,0,17,2003
340281,0,0,0,0,0,0,0,0,0,0,2003
340282,0,16,0,0,17,0,5,0,0,0,2003
340283,0,9,16,0,16,0,6,11,10,3,2003
340284,0,0,0,0,0,0,0,0,0,0,2003
340285,7,0,14,14,0,25,13,4,8,0,2003
340286,0,0,0,0,0,0,0,0,0,0,2003
340287,0,0,0,0,0,0,0,0,0,0,2003
340288,15,15,15,15,15,15,15,15,15,15,2003
340289,17,21,19,25,26,7,0,21,0,26,2003
340290,19,19,19,19,19,19,19,19,19,19,2003
340291,0,0,0,0,0,0,0,0,0,0,2003
340292,0,0,0,9,0,0,13,0,20,0,2003
340293,1,1,19,1,1,1,18,22,22,1,2003
340294,0,0,11,0,0,0,0,0,0,0,2003
340295,0,0,0,0,0,0,0,0,0,0,2003
340296,0,0,0,0,0,0,13,0,0,0,2003
340298,0,0,0,0,0,0,0,0,0,0,2003
340299,0,0,0,0,0,0,0,0,0,0,2003
340300,0,0,0,0,0,0,0,0,0,0,2003
340301,0,16,12,0,0,0,0,0,0,0,2003
340302,0,0,0,0,0,0,0,0,0,0,2003
340303,12,12,12,12,12,12,12,12,12,12,2003
340304,0,0,0,0,0,0,0,0,0,0,2003
340305,0,0,0,0,0,0,0,0,0,0,2003
340306,27,27,27,27,27,27,27,27,27,27,2003
340307,0,0,0,0,0,0,0,0,0,4,2003
340309,0,0,0,0,0,0,0,0,0,0,2003
340311,23,37,0,13,24,0,0,0,0,0,2003
340312,0,0,0,0,0,0,0,0,9,0,2003
340313,0,0,0,0,0,0,0,0,0,0,2003
340314,0,0,0,0,0,0,0,0,0,0,2003
340315,0,13,0,0,0,0,0,0,9,0,2003
340317,23,23,23,23,23,23,23,23,23,23,2003
340318,2,2,2,2,2,2,2,2,2,2,2003
340319,7,7,7,7,7,7,7,7,7,7,2003
340320,0,0,0,0,0,0,12,0,0,0,2003
340321,0,0,0,0,0,0,0,0,0,0,2003
340323,50,50,50,50,50,50,50,50,50,50,2003
340324,0,0,0,0,0,0,0,0,0,0,2003
340325,0,0,0,0,0,0,0,0,0,0,2003
340326,34,34,34,34,34,34,34,34,34,34,2003
340327,0,0,0,0,0,0,6,0,0,0,2003
340328,0,0,14,0,0,0,0,0,0,0,2003
340329,20,20,20,20,20,20,20,20,20,20,2003
340330,0,0,0,0,0,0,0,0,0,0,2003
340331,0,3,0,0,0,0,17,8,16,0,2003
340332,14,14,14,14,14,14,14,14,14,14,2003
340333,0,0,0,0,0,0,0,0,0,0,2003
340334,0,0,0,0,0,0,0,0,0,0,2003
340335,23,23,23,23,23,23,23,23,23,23,2003
340336,19,0,13,0,4,0,0,0,0,4,2003
340337,0,0,0,0,0,0,0,0,0,0,2003
340338,0,0,0,0,0,0,0,0,0,0,2003
340339,4,4,4,4,4,4,14,4,4,4,2003
340340,16,25,36,6,19,0,20,15,0,0,2003
340341,10,11,6,0,0,0,3,5,0,0,2003
340342,0,0,9,15,0,0,0,0,0,0,2003
340343,11,11,11,11,11,11,11,11,11,11,2003
340344,0,0,0,0,0,0,0,0,0,0,2003
340345,27,27,27,27,27,27,27,27,27,27,2003
340346,7,20,0,0,0,0,0,0,22,2,2003
340347,0,0,0,0,0,0,0,0,0,0,2003
340348,16,16,16,16,16,16,16,16,16,16,2003
340349,21,21,21,21,21,21,21,21,21,21,2003
340350,0,0,0,0,0,0,0,0,0,0,2003
340351,0,0,0,0,0,0,0,0,0,0,2003
340352,19,19,19,19,19,19,19,19,19,19,2003
340353,0,0,8,0,0,0,20,0,0,0,2003
340354,0,0,0,0,0,0,0,8,0,31,2003
340356,0,0,0,0,0,0,0,13,0,0,2003
340357,0,0,0,0,0,0,0,0,0,0,2003
340358,29,29,29,29,29,29,29,29,29,29,2003
340359,0,0,0,0,0,0,0,0,0,0,2003
340360,0,0,0,0,0,0,0,0,0,0,2003
340362,0,0,0,0,0,0,0,0,0,0,2003
340363,12,12,12,12,12,12,12,12,12,12,2003
340364,0,0,0,0,0,0,0,0,0,0,2003
340365,0,0,0,0,0,0,0,0,0,0,2003
340366,16,16,16,16,16,16,16,16,16,26,2003
340367,0,0,0,0,0,0,0,0,0,0,2003
340368,0,0,0,0,0,0,0,0,0,0,2003
340369,0,0,0,0,0,0,0,0,0,0,2003
340370,0,0,0,0,0,0,0,0,0,0,2003
340371,14,0,0,0,0,0,0,0,16,0,2003
340372,0,9,0,0,0,10,0,0,0,0,2003
340373,9,9,9,9,9,9,9,9,9,9,2003
340374,13,13,13,13,13,13,13,13,13,13,2003
340375,0,6,0,0,0,0,0,0,0,0,2003
340376,0,0,0,0,0,0,0,0,0,0,2003
340377,11,11,11,11,11,11,11,11,11,11,2003
340378,0,31,0,34,5,0,0,0,0,38,2003
340379,28,8,12,19,10,24,17,0,20,12,2003
340380,0,0,0,0,0,0,0,0,0,0,2003
340381,0,0,0,0,0,0,0,0,0,0,2003
340382,0,0,0,0,0,0,0,0,0,0,2003
340383,0,23,0,8,4,0,26,14,0,0,2003
340384,10,10,10,10,10,10,10,10,10,10,2003
340385,0,0,0,0,0,0,0,0,0,0,2003
340386,5,0,0,0,7,8,0,0,4,0,2003
340387,0,0,0,0,0,0,0,0,0,0,2003
340388,0,0,0,0,0,0,0,0,0,0,2003
340389,19,20,35,21,12,38,17,11,0,16,2003
340390,5,0,11,0,0,0,0,0,0,0,2003
340391,0,0,0,0,0,0,0,0,0,0,2003
340393,8,8,8,8,8,8,8,8,8,8,2003
340394,0,0,0,0,0,10,0,0,0,0,2003
340395,0,0,0,0,0,0,0,0,0,0,2003
340396,0,0,0,0,0,0,0,0,0,0,2003
340398,0,0,0,0,0,0,0,0,0,0,2003
340399,0,0,0,0,0,0,0,0,0,0,2003
340400,21,21,21,21,21,21,21,21,21,21,2003
340401,0,0,0,0,0,0,0,0,0,0,2003
340402,28,28,28,28,28,28,28,28,28,28,2003
340403,0,0,0,0,0,0,0,0,0,0,2003
340404,0,0,13,0,0,0,0,0,0,0,2003
340405,16,16,16,16,16,16,16,16,16,16,2003
340406,0,0,0,0,0,0,0,0,0,0,2003
340407,15,15,15,15,15,15,15,15,15,15,2003
340408,0,0,0,0,0,0,0,0,0,0,2003
340409,16,16,16,16,16,16,16,16,16,16,2003
340410,5,5,5,5,5,5,5,5,5,5,2003
340411,0,0,0,0,0,0,0,0,0,0,2003
340412,0,0,0,0,0,0,0,0,0,0,2003
340413,0,0,0,0,0,0,0,0,0,0,2003
340414,8,8,8,8,8,8,8,8,8,8,2003
340415,0,0,0,0,0,0,0,0,0,0,2003
340416,0,0,0,0,0,0,0,0,0,0,2003
340417,0,0,0,0,0,0,17,0,0,0,2003
340418,0,0,0,0,0,0,0,0,0,30,2003
340419,20,20,20,20,20,20,20,20,20,20,2003
340420,0,9,0,14,0,0,0,0,0,0,2003
340421,0,0,0,0,0,0,0,0,0,0,2003
340422,0,0,0,0,0,0,0,0,0,0,2003
340423,0,0,0,0,0,0,0,0,0,0,2003
340424,0,0,0,0,0,3,0,0,0,0,2003
340425,21,21,21,21,21,21,21,21,21,21,2003
340426,22,22,22,22,22,22,22,22,22,22,2003
340427,0,0,0,0,0,0,0,0,0,0,2003
340428,33,33,33,33,33,33,33,33,33,33,2003
340429,0,0,0,0,0,0,0,0,0,0,2003
340430,0,0,0,0,0,0,0,0,0,0,2003
340431,0,0,0,0,0,0,0,0,0,0,2003
340432,19,19,19,19,19,19,19,19,19,19,2003
340433,0,0,0,0,0,0,0,0,0,0,2003
340434,0,0,0,0,11,12,0,0,0,0,2003
340435,31,31,31,31,31,31,31,31,31,31,2003
340436,0,0,0,0,10,0,0,0,16,0,2003
340437,0,0,0,0,0,0,0,0,0,0,2003
340438,18,18,18,18,18,18,18,18,18,18,2003
340439,36,36,36,36,36,36,36,36,36,36,2003
340440,9,4,0,0,14,0,0,0,10,7,2003
340441,8,8,8,8,8,8,8,8,8,8,2003
340442,0,0,0,0,0,0,0,0,0,0,2003
340443,0,0,0,0,0,0,0,0,0,0,2003
340444,0,0,0,0,0,0,0,0,0,0,2003
340445,0,0,0,0,0,0,0,0,0,0,2003
340446,0,18,0,0,0,0,27,0,0,0,2003
340447,0,0,0,7,16,10,15,0,0,0,2003
340449,0,0,0,7,0,0,0,23,0,0,2003
340450,0,0,0,0,14,0,0,0,0,0,2003
340451,0,0,0,0,0,0,0,0,0,12,2003
340452,20,0,14,0,0,0,0,0,0,0,2003
340453,0,0,0,0,0,0,0,0,0,0,2003
340454,0,0,0,0,0,0,0,0,0,0,2003
340455,0,0,0,3,0,13,0,4,0,0,2003
340456,11,11,11,11,11,11,11,11,11,11,2003
340457,0,0,0,0,7,0,17,12,0,10,2003
340458,0,0,0,0,0,0,0,0,0,0,2003
340459,0,0,0,0,0,0,0,0,0,0,2003
340460,9,9,9,9,9,9,9,9,9,9,2003
340461,0,0,0,0,0,0,0,0,0,0,2003
340462,0,0,12,0,0,0,0,15,0,0,2003
340464,0,0,0,0,0,0,0,0,0,0,2003
340465,11,11,11,11,11,11,11,11,11,11,2003
340466,3,0,0,0,0,0,0,0,17,0,2003
340467,0,0,0,0,0,0,0,0,0,0,2003
340468,0,0,0,0,0,0,0,0,0,0,2003
340469,17,17,22,0,0,10,0,0,10,8,2003
340470,0,0,0,0,0,0,0,0,0,0,2003
340471,0,0,0,0,0,0,0,0,0,0,2003
340472,0,0,0,0,0,0,0,0,0,0,2003
340473,0,0,0,0,0,0,0,0,0,0,2003
340474,0,0,0,0,0,0,0,0,0,0,2003
340475,0,0,0,0,0,0,0,0,0,0,2003
340477,0,0,0,0,0,7,0,0,0,0,2003
340478,0,0,0,0,0,0,0,0,0,0,2003
340479,11,11,11,11,11,11,11,11,11,11,2003
340480,4,4,4,4,4,4,4,4,4,4,2003
340481,27,27,27,27,27,27,27,27,27,27,2003
340482,10,20,10,10,10,10,10,10,10,10,2003
340483,0,0,0,0,0,0,0,0,0,0,2003
340484,0,0,0,0,0,0,0,0,0,0,2003
340485,1,1,1,1,1,1,1,1,1,1,2003
340486,11,0,0,0,0,0,0,0,0,0,2003
340487,0,0,0,0,0,0,0,0,0,0,2003
340488,0,0,0,0,0,0,0,0,0,0,2003
340489,23,20,9,25,0,28,17,29,26,18,2003
340490,0,0,0,0,0,0,0,0,0,0,2003
340491,0,0,0,0,0,0,0,0,0,0,2003
340492,22,21,27,0,0,19,0,20,20,0,2003
340494,0,0,0,10,0,0,0,0,0,0,2003
340495,0,0,0,0,0,0,0,0,0,0,2003
340496,0,0,0,0,0,6,0,0,17,0,2003
340497,11,11,11,11,11,11,11,11,11,11,2003
340498,0,3,0,0,0,0,0,0,0,11,2003
340499,0,0,0,0,0,0,0,0,0,0,2003
340500,0,0,0,0,0,0,0,0,0,0,2003
340501,0,0,0,0,0,0,0,0,0,0,2003
340502,0,0,0,0,0,0,0,0,0,0,2003
340503,0,0,0,7,0,0,0,0,0,0,2003
340504,0,0,0,0,0,0,0,0,0,0,2003
340505,0,0,0,0,0,0,0,0,0,0,2003
340506,10,10,10,10,10,10,10,10,10,10,2003
340507,0,0,0,0,0,0,0,0,0,0,2003
340508,0,0,0,0,0,0,0,0,0,0,2003
340509,0,0,0,0,0,0,0,0,0,6,2003
340510,0,0,0,0,0,21,14,0,14,0,2003
340511,13,0,0,34,0,0,24,0,0,0,2003
340512,0,0,0,0,0,0,0,0,0,0,2003
340513,0,0,0,14,0,0,0,0,0,0,2003
340514,0,0,0,0,0,0,0,0,0,0,2003
340515,0,0,0,0,0,0,0,0,0,0,2003
340516,16,16,16,16,16,16,16,16,16,16,2003
340517,0,0,20,0,0,0,9,0,0,0,2003
340518,0,0,0,0,0,0,0,0,0,0,2003
340519,0,0,0,12,0,0,0,0,0,0,2003
340520,0,0,0,0,0,0,0,0,0,0,2003
340521,2,2,2,2,2,2,2,2,2,2,2003
340522,0,0,0,0,0,0,0,0,0,0,2003
340523,0,16,0,0,0,0,0,0,0,0,2003
340524,0,0,0,0,0,0,0,0,0,0,2003
340526,0,0,0,0,0,0,0,0,0,0,2003
340527,0,0,0,0,0,0,0,13,0,0,2003
340528,0,0,13,0,9,0,0,0,52,11,2003
340529,5,5,5,5,5,5,5,5,5,5,2003
340530,7,7,7,7,7,7,7,7,7,7,2003
340531,0,0,0,0,0,0,0,0,0,0,2003
340533,0,12,51,0,16,0,0,15,12,0,2003
340534,31,31,31,31,31,31,31,31,31,31,2003
340535,23,23,23,23,23,23,23,23,23,23,2003
340536,0,0,0,0,0,0,0,0,0,0,2003
340537,0,0,0,0,0,0,0,0,0,0,2003
340538,0,0,0,0,0,0,0,0,0,0,2003
340539,4,0,0,0,0,10,0,0,0,15,2003
340540,0,0,0,0,0,0,0,0,0,0,2003
340541,26,26,26,26,26,26,26,26,26,26,2003
340542,0,0,0,0,0,0,0,0,0,0,2003
340543,16,0,16,0,0,0,0,0,0,0,2003
340544,0,0,0,0,17,0,6,0,0,0,2003
340545,17,17,17,17,17,17,17,17,17,17,2003
340546,0,0,0,0,0,0,0,0,0,0,2003
340547,9,9,9,9,9,9,9,9,9,9,2003
340549,7,7,7,7,7,7,7,7,7,7,2003
340550,6,6,6,6,6,6,6,6,6,6,2003
340551,0,0,0,0,0,0,0,0,0,0,2003
340552,5,5,5,5,5,5,14,5,5,5,2003
340553,0,0,0,0,0,0,0,0,0,0,2003
340554,0,0,0,0,0,0,0,0,0,0,2003
340556,18,18,18,18,18,18,18,18,18,18,2003
340557,0,0,0,0,0,0,0,0,0,0,2003
340558,0,0,0,0,0,0,0,0,0,0,2003
340559,0,0,0,10,0,0,0,0,0,0,2003
340560,0,0,0,0,0,0,0,0,0,0,2003
340561,7,0,0,9,0,0,0,0,0,0,2003
340562,0,0,0,0,0,0,0,0,0,0,2003
340563,19,19,19,19,19,19,19,19,19,19,2003
340564,20,20,20,45,20,20,20,36,20,20,2003
340565,2,2,2,2,2,2,2,2,2,2,2003
340566,0,0,0,0,0,0,0,0,0,0,2003
340567,0,0,0,0,0,0,0,0,0,0,2003
340568,0,0,0,0,0,0,0,0,0,0,2003
340569,0,0,0,0,0,0,0,0,0,0,2003
340570,25,0,0,0,0,0,0,6,0,0,2003
340571,9,9,9,9,9,9,9,9,9,9,2003
340572,0,0,0,0,0,0,0,0,0,0,2003
340573,0,0,0,0,0,0,0,0,0,0,2003
340574,0,0,28,0,3,0,30,0,0,2,2003
340575,4,4,4,4,4,9,24,4,18,4,2003
340576,15,0,19,16,13,0,16,20,0,20,2003
340578,0,0,0,0,0,0,0,0,0,0,2003
340579,0,0,0,0,0,0,0,0,0,0,2003
340580,0,0,0,0,0,0,0,0,0,0,2003
340581,29,29,29,29,29,29,29,29,29,29,2003
340582,0,0,0,0,0,0,0,0,0,0,2003
340583,0,0,0,0,0,0,0,0,0,0,2003
340584,0,0,0,0,0,0,0,0,0,0,2003
340585,5,5,5,5,5,5,5,5,5,5,2003
340586,0,0,0,0,0,0,0,0,0,0,2003
340587,0,0,0,0,0,0,0,0,0,0,2003
340588,0,0,0,0,0,0,0,0,0,0,2003
340589,0,0,0,0,0,0,0,0,0,7,2003
340590,0,0,0,0,0,0,0,0,0,0,2003
340591,25,25,25,25,25,25,25,25,25,25,2003
340592,0,0,0,0,0,0,0,0,0,0,2003
340593,0,0,0,0,0,0,0,0,0,0,2003
340594,0,0,0,0,0,0,0,0,9,0,2003
340595,0,0,0,0,0,0,0,0,0,0,2003
340596,0,0,0,0,0,0,0,0,0,0,2003
340597,0,0,0,0,16,0,0,0,0,0,2003
340598,17,0,0,0,0,0,0,0,0,0,2003
340599,22,22,22,22,22,22,22,22,22,22,2003
340600,13,13,13,13,13,13,13,13,13,13,2003
340601,10,10,10,10,10,10,10,10,10,10,2003
340602,0,0,0,0,23,0,0,0,19,0,2003
340603,12,0,0,0,0,0,0,0,0,0,2003
340604,0,0,0,0,0,0,0,0,0,0,2003
340605,14,0,0,0,15,0,13,0,0,0,2003
340606,13,13,13,13,13,13,13,13,13,19,2003
340607,0,0,0,0,0,0,0,0,0,0,2003
