ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
150112,2003,0,17,0,13,0,0,0,0,0,0
150113,2003,0,0,0,0,0,0,5,0,19,0
150114,2003,0,0,0,0,0,0,0,0,0,0
150115,2003,0,0,0,0,0,0,0,0,0,0
150116,2003,0,0,0,0,0,0,0,0,0,0
150117,2003,0,0,0,0,0,0,0,0,0,0
150118,2003,0,0,0,0,0,0,0,0,0,0
150119,2003,20,20,20,20,20,20,20,20,20,20
160001,2003,0,0,0,0,0,0,0,0,0,0
160002,2003,21,21,21,21,21,21,21,21,21,21
160003,2003,12,0,0,0,0,0,0,0,0,0
160004,2003,21,21,21,21,21,21,21,21,21,21
160005,2003,0,0,0,0,0,0,0,0,0,0
160006,2003,0,0,0,0,0,10,0,0,0,0
160007,2003,0,22,0,0,17,0,0,0,0,0
160008,2003,13,13,13,13,13,13,13,13,13,13
160009,2003,0,0,0,0,0,0,0,0,0,0
160010,2003,0,0,0,0,0,0,0,0,0,18
160011,2003,0,0,0,0,11,29,0,0,0,0
160012,2003,0,0,0,0,0,0,0,0,0,0
160013,2003,7,0,0,0,26,32,0,0,0,0
160014,2003,0,0,0,0,0,0,0,0,0,0
160015,2003,25,25,25,25,25,25,25,25,25,25
160016,2003,0,0,0,0,0,0,0,0,0,0
160017,2003,0,0,0,0,0,0,0,0,0,0
160018,2003,0,0,0,0,0,0,0,0,0,0
160019,2003,0,0,0,0,0,0,0,0,0,0
160020,2003,0,0,10,0,22,0,0,0,0,0
160021,2003,21,21,21,21,21,21,21,21,21,21
160022,2003,33,33,33,33,33,33,33,33,33,33
160023,2003,0,0,0,0,0,0,0,0,0,0
160024,2003,0,0,0,0,0,0,0,0,0,0
160025,2003,7,7,7,7,7,7,7,7,7,7
160026,2003,0,0,0,0,0,0,0,0,0,0
160027,2003,41,41,41,41,41,41,41,41,41,41
160028,2003,16,16,16,16,16,16,16,16,16,16
160029,2003,0,0,12,0,0,0,0,10,0,0
160030,2003,18,18,18,18,18,18,18,18,18,18
160031,2003,0,0,0,0,0,0,0,0,0,0
160032,2003,18,18,18,18,18,18,18,18,18,18
160033,2003,2,2,2,2,2,2,2,2,2,2
160034,2003,0,0,0,0,0,0,0,0,0,0
160035,2003,0,0,0,0,0,0,0,0,0,0
160036,2003,0,0,0,0,0,0,0,0,0,0
160037,2003,0,0,0,0,0,0,0,0,0,0
160038,2003,0,0,0,0,0,0,0,0,0,0
160039,2003,20,20,20,20,20,20,20,20,20,20
160040,2003,12,17,0,13,4,11,13,13,10,0
160041,2003,0,0,0,0,0,0,0,0,0,0
160043,2003,0,0,0,0,0,21,2,0,0,0
160044,2003,0,0,0,0,0,0,11,0,0,26
160045,2003,0,0,0,0,0,0,0,0,0,0
160046,2003,0,0,0,0,0,0,0,0,0,0
160047,2003,26,26,26,26,26,26,26,26,26,26
160048,2003,0,0,0,0,0,0,0,0,0,0
160049,2003,12,12,12,12,12,12,12,12,12,12
160050,2003,27,27,27,27,27,27,27,27,27,27
160051,2003,3,3,3,3,3,3,3,3,3,3
160052,2003,16,16,16,16,16,16,16,16,16,16
160053,2003,0,11,0,0,0,0,11,0,24,0
160054,2003,0,0,0,0,0,0,0,0,0,0
160055,2003,0,0,0,0,0,0,0,0,0,0
160056,2003,0,0,0,0,0,0,0,0,0,0
160057,2003,29,29,29,29,29,29,29,29,29,29
160058,2003,0,0,0,0,0,0,0,0,6,0
160059,2003,0,0,0,0,0,0,0,0,0,0
160060,2003,0,0,0,0,0,0,0,0,0,0
160061,2003,0,0,0,0,0,0,0,0,0,0
160062,2003,0,0,0,0,0,0,0,0,0,0
160063,2003,0,0,13,28,11,5,3,0,0,0
160064,2003,7,7,7,7,7,7,7,7,7,7
160065,2003,17,17,17,17,17,17,17,17,17,17
160066,2003,0,0,0,0,0,0,0,0,0,0
160067,2003,0,0,0,0,0,0,0,0,0,0
160069,2003,0,15,0,0,0,0,0,0,0,0
160070,2003,31,31,31,31,31,31,31,31,31,31
160071,2003,0,0,0,0,0,0,0,0,0,0
160072,2003,0,9,0,0,0,0,0,0,0,0
160073,2003,0,10,0,0,11,0,0,22,0,0
160074,2003,0,0,0,0,0,0,0,0,0,0
160075,2003,0,0,0,0,0,0,0,0,0,0
160076,2003,0,0,0,0,0,0,0,0,0,0
160077,2003,17,17,17,17,17,17,17,17,17,17
160078,2003,0,0,0,0,0,0,0,0,0,0
160079,2003,0,0,0,0,0,0,0,0,0,0
160080,2003,0,0,0,0,0,0,0,0,0,0
160081,2003,35,35,35,35,35,35,35,35,35,35
160082,2003,0,0,23,0,0,0,0,0,0,0
160083,2003,0,0,0,0,0,0,0,0,0,0
160084,2003,0,0,0,0,0,0,0,0,0,0
160085,2003,0,0,0,0,0,0,0,0,0,0
160086,2003,0,0,0,0,0,0,22,27,0,0
160087,2003,16,16,16,16,16,16,16,16,16,16
160088,2003,21,21,21,21,21,21,21,21,21,21
160089,2003,22,22,22,22,22,22,22,22,22,22
160090,2003,0,0,0,0,0,0,0,0,0,0
160091,2003,0,0,0,0,0,0,0,0,0,0
160092,2003,0,0,0,7,0,0,0,0,0,0
160093,2003,13,13,13,13,13,13,13,13,13,13
160094,2003,0,0,0,0,0,0,0,0,0,0
160095,2003,0,0,0,0,0,0,0,0,0,0
160096,2003,15,15,15,15,15,15,15,15,15,15
160097,2003,0,8,0,0,0,0,0,0,0,0
160098,2003,24,24,24,24,24,24,24,24,24,24
160099,2003,0,0,0,0,0,0,0,0,0,0
160100,2003,0,0,0,0,0,0,0,0,0,0
160101,2003,0,0,0,0,0,0,0,0,0,0
160102,2003,0,0,0,0,0,0,0,0,0,0
160103,2003,0,0,0,0,0,0,0,0,0,0
160104,2003,0,0,0,0,0,0,0,0,0,0
160105,2003,0,7,0,0,0,0,0,0,0,0
160106,2003,0,0,0,0,0,0,0,0,0,0
160107,2003,0,0,0,0,0,0,0,0,0,0
160108,2003,0,0,0,0,0,13,0,0,0,0
160109,2003,0,0,0,0,0,0,0,0,0,0
160110,2003,0,0,0,0,0,0,0,0,0,0
160111,2003,0,0,0,0,0,0,0,0,0,0
160112,2003,0,0,0,0,0,0,0,0,0,0
160113,2003,0,0,0,0,0,13,0,9,0,0
160114,2003,20,20,20,20,20,20,20,20,20,20
160115,2003,0,0,0,0,0,0,0,0,0,0
160116,2003,0,0,0,0,0,0,0,0,0,0
160117,2003,0,0,0,0,0,0,0,0,0,0
160118,2003,9,0,0,0,0,0,0,0,11,0
160119,2003,3,3,3,3,3,3,3,3,3,3
160120,2003,17,17,17,17,17,17,17,17,17,17
160121,2003,0,0,0,0,0,0,0,0,0,0
160122,2003,0,0,0,0,0,0,0,0,0,0
160123,2003,0,0,0,0,0,20,26,0,12,11
160124,2003,25,25,25,25,25,25,25,25,25,25
160125,2003,0,0,0,0,0,0,0,0,0,0
160126,2003,0,0,0,0,0,0,0,0,0,0
160127,2003,14,14,14,14,14,14,14,14,14,14
160128,2003,17,17,17,17,17,17,17,17,17,17
160129,2003,0,0,0,0,0,0,0,0,0,0
160130,2003,0,0,0,0,0,0,0,0,0,0
160131,2003,0,0,0,0,0,0,0,0,0,0
160132,2003,0,0,0,0,0,0,0,0,0,0
160133,2003,0,0,0,0,0,0,0,0,0,0
160134,2003,0,0,0,0,0,0,0,0,0,0
160135,2003,0,0,0,0,0,0,0,0,0,0
160136,2003,0,0,0,0,0,0,0,0,0,0
160137,2003,0,0,0,0,0,0,0,0,0,0
160138,2003,0,0,0,0,0,0,0,0,0,0
160139,2003,0,0,0,0,0,0,0,0,0,0
160140,2003,0,0,0,0,0,0,0,0,0,0
160141,2003,0,0,0,0,0,0,0,0,0,0
160142,2003,0,0,0,0,0,0,0,0,0,0
160143,2003,0,0,0,0,0,0,0,0,0,0
160144,2003,6,6,6,6,6,6,6,6,6,6
160145,2003,14,14,14,14,14,14,14,14,14,14
160146,2003,24,24,24,24,24,24,24,24,24,24
160147,2003,24,24,24,24,24,24,24,24,24,24
160148,2003,0,0,0,0,0,0,0,0,0,0
160149,2003,0,0,0,0,0,0,0,0,0,32
160150,2003,16,16,16,16,16,16,16,16,16,16
160151,2003,0,0,0,0,0,0,0,0,0,0
160152,2003,0,0,0,0,0,13,0,0,0,0
160153,2003,0,0,0,0,0,0,0,0,0,0
160154,2003,3,3,3,3,3,3,3,3,3,3
160155,2003,0,0,0,0,0,0,0,0,0,0
160156,2003,16,16,16,16,16,16,16,16,16,16
160157,2003,0,0,0,0,0,0,0,0,0,0
160158,2003,0,0,0,0,0,0,0,0,0,0
160159,2003,16,16,16,16,16,16,16,16,16,16
160160,2003,0,0,0,0,0,0,0,0,0,0
160161,2003,0,0,0,0,0,0,0,0,0,0
160162,2003,0,0,0,0,0,0,0,0,0,0
160163,2003,8,8,8,8,8,8,8,8,8,8
160164,2003,0,0,0,0,0,0,0,0,0,0
160165,2003,13,13,13,13,13,13,13,13,13,13
160166,2003,0,0,0,0,0,0,0,0,0,0
160167,2003,0,0,0,0,0,0,0,0,0,0
160168,2003,0,0,0,0,8,10,0,0,0,0
160169,2003,0,0,0,0,0,0,0,0,0,0
160170,2003,0,0,0,0,0,0,4,0,0,0
160171,2003,0,0,0,0,0,0,0,0,0,0
160172,2003,32,32,32,32,32,32,32,32,32,32
160173,2003,13,13,13,13,13,13,13,13,13,13
160174,2003,0,0,0,0,0,0,0,0,0,0
160175,2003,3,3,3,3,3,3,3,3,3,3
160176,2003,28,28,28,28,28,28,28,28,28,28
160177,2003,0,0,0,0,0,0,0,0,0,0
160178,2003,15,15,15,15,15,15,15,15,15,15
160179,2003,0,0,0,0,0,0,0,0,0,0
160180,2003,0,0,0,0,0,0,0,0,0,0
160181,2003,15,15,15,15,15,15,15,15,15,15
160182,2003,12,8,13,15,24,8,6,15,13,35
160183,2003,0,0,0,0,0,0,0,0,0,0
160184,2003,0,0,0,17,0,0,12,0,0,0
160185,2003,0,0,13,0,0,0,0,18,0,0
160186,2003,0,0,9,0,0,9,0,0,0,0
160187,2003,5,5,5,5,5,5,5,5,5,5
160188,2003,0,0,0,0,0,0,0,0,14,0
160189,2003,0,0,0,0,0,0,0,0,0,0
160190,2003,0,0,0,0,0,0,0,0,0,0
160191,2003,0,0,0,0,0,0,0,0,0,0
160192,2003,0,0,0,0,0,0,0,0,0,0
160193,2003,0,31,0,9,9,0,0,0,0,0
160194,2003,0,0,0,0,0,0,0,0,0,0
160195,2003,25,25,25,25,25,25,25,25,25,25
160196,2003,19,19,19,19,19,19,19,19,19,19
160197,2003,0,0,0,0,0,0,0,0,0,0
160198,2003,0,0,0,0,0,0,0,0,0,0
160199,2003,16,0,0,0,0,0,0,0,0,0
160200,2003,0,0,0,0,0,0,0,0,0,18
160201,2003,0,0,0,0,0,0,0,0,0,0
160202,2003,26,26,26,26,26,26,26,26,26,26
160203,2003,18,18,18,18,18,18,18,18,18,18
160204,2003,0,0,0,0,0,0,0,0,0,0
160205,2003,21,21,21,21,21,21,21,21,21,21
160206,2003,0,0,0,0,0,0,0,0,0,0
160207,2003,0,0,0,0,0,0,0,0,0,0
160208,2003,0,0,0,0,0,0,0,0,0,0
160209,2003,0,0,0,0,0,0,0,0,0,0
160210,2003,0,0,0,0,0,0,0,0,0,0
160211,2003,0,0,0,0,0,0,0,0,0,0
160212,2003,9,0,0,0,0,0,0,0,0,0
160213,2003,27,27,27,27,27,27,27,27,27,27
160214,2003,15,15,15,15,15,15,15,15,15,15
160215,2003,0,0,0,0,0,0,0,0,0,0
160216,2003,7,7,7,7,7,7,7,7,7,7
160217,2003,0,0,0,0,0,0,0,0,0,0
160218,2003,0,0,0,0,0,0,0,0,0,0
160219,2003,14,14,14,14,14,14,14,14,14,14
160220,2003,0,0,0,0,0,0,0,0,0,0
160221,2003,10,10,10,10,10,10,10,10,10,10
160222,2003,0,0,0,0,0,0,0,0,0,0
160223,2003,19,19,19,19,19,19,19,19,19,19
160224,2003,0,0,0,0,0,0,0,0,0,0
160225,2003,21,21,21,21,21,21,21,21,21,21
160226,2003,0,0,0,0,0,0,0,0,0,0
160227,2003,0,0,0,0,0,0,0,0,7,0
160228,2003,0,0,0,0,0,0,0,0,0,0
160229,2003,22,10,33,16,19,7,0,13,19,24
160230,2003,0,0,0,0,0,0,0,0,0,0
160231,2003,0,0,0,0,0,0,0,0,0,0
160232,2003,0,0,0,0,0,0,0,0,0,0
160233,2003,28,28,28,28,28,28,28,28,28,28
160234,2003,0,0,0,0,0,0,0,0,0,0
160235,2003,21,21,21,21,21,21,21,21,21,21
160236,2003,3,3,3,3,3,3,3,3,3,3
160237,2003,0,0,0,0,0,0,0,0,0,0
160238,2003,0,0,0,0,8,0,7,0,0,0
160239,2003,0,0,0,0,0,0,0,0,0,0
160240,2003,0,0,0,0,0,0,0,0,0,0
160241,2003,15,15,15,15,15,15,15,15,15,15
160242,2003,0,0,0,0,0,0,0,0,0,0
160243,2003,0,0,0,0,0,0,0,0,0,0
160244,2003,15,28,9,19,10,32,20,15,28,5
160245,2003,36,36,36,36,36,36,36,36,36,36
160246,2003,0,0,0,0,0,0,0,0,0,0
160247,2003,0,0,0,0,0,0,0,0,0,0
160248,2003,17,17,17,17,17,17,17,17,17,17
160249,2003,0,0,0,0,0,0,0,0,0,0
160250,2003,0,0,0,0,0,0,0,0,0,0
160251,2003,0,0,0,0,0,0,0,0,0,0
160252,2003,0,0,0,0,0,0,0,0,0,0
160253,2003,28,28,28,28,28,28,28,28,28,28
160254,2003,25,25,25,25,25,25,25,25,25,25
160255,2003,0,0,0,0,0,0,0,0,0,20
160256,2003,0,0,0,0,0,0,0,0,0,0
160257,2003,10,10,10,10,10,10,10,10,10,10
160258,2003,36,36,36,36,36,36,36,36,36,36
160259,2003,0,0,0,0,0,0,0,0,0,0
160260,2003,0,0,0,10,0,0,0,0,0,0
160261,2003,0,0,0,0,0,0,0,0,0,0
170001,2003,6,6,6,6,6,6,6,6,6,6
170002,2003,0,0,0,0,0,0,0,0,0,0
170003,2003,0,0,0,0,0,0,0,0,0,0
170004,2003,11,11,11,11,11,11,11,11,11,11
170005,2003,10,10,10,10,10,10,10,10,10,10
170006,2003,15,15,15,15,15,15,15,15,15,15
170007,2003,0,0,0,0,0,0,0,0,0,0
170008,2003,0,0,0,0,0,0,0,0,0,0
170009,2003,0,0,0,0,0,0,0,0,0,0
170010,2003,0,0,0,0,0,0,0,0,0,0
170011,2003,0,0,0,0,0,0,0,0,0,0
170012,2003,0,0,0,0,0,0,0,0,0,0
170013,2003,17,17,17,17,17,17,17,17,17,17
170014,2003,26,26,26,26,26,26,26,26,26,26
170015,2003,19,19,19,19,19,19,19,19,19,19
170016,2003,0,0,0,0,0,0,0,0,0,0
170017,2003,0,0,0,0,0,0,0,0,0,0
170018,2003,21,21,21,21,21,21,21,21,21,21
170019,2003,8,8,8,8,8,8,8,8,8,8
170020,2003,20,20,20,20,20,20,20,20,20,20
170021,2003,4,4,4,4,4,4,4,4,4,4
170022,2003,0,0,0,32,0,17,0,0,0,0
170023,2003,0,0,0,0,0,0,0,0,0,0
170024,2003,0,0,0,0,0,0,0,0,0,0
170025,2003,0,0,0,0,0,0,0,0,0,0
170026,2003,0,0,0,0,0,0,0,0,0,0
170027,2003,21,21,21,21,21,21,21,21,21,21
170028,2003,9,9,9,9,9,9,9,9,9,9
170029,2003,0,0,6,0,0,0,0,0,0,0
170030,2003,0,0,0,0,0,0,0,0,0,0
170031,2003,20,20,20,20,20,20,20,20,20,20
170032,2003,0,0,13,0,0,0,0,6,0,0
170033,2003,0,0,0,0,0,0,0,0,0,0
170034,2003,11,11,11,11,11,11,11,11,11,11
170035,2003,0,0,0,0,0,0,0,0,0,0
170036,2003,0,0,0,0,0,0,0,0,0,0
170037,2003,0,0,0,0,0,0,0,0,0,0
170038,2003,27,27,27,27,27,27,27,27,27,27
170039,2003,0,0,0,0,0,0,0,0,0,0
170040,2003,0,0,0,0,0,0,0,0,0,0
170041,2003,2,2,2,2,2,2,2,2,2,2
170042,2003,10,21,20,11,22,13,11,28,17,13
170043,2003,17,17,17,17,17,17,17,17,17,17
170044,2003,19,19,19,19,19,19,19,19,19,19
170045,2003,0,0,0,0,0,0,0,0,0,0
170046,2003,14,20,12,17,22,10,19,25,25,5
170047,2003,0,0,0,0,0,0,0,0,0,0
170048,2003,0,0,0,0,0,0,0,0,0,0
170049,2003,0,0,0,0,0,0,0,0,0,0
170050,2003,0,0,0,0,0,0,0,0,0,0
170051,2003,0,0,0,0,0,0,0,0,0,0
170052,2003,0,0,0,0,0,0,0,0,0,0
170053,2003,0,0,0,0,0,0,0,0,0,0
170054,2003,32,32,32,32,32,32,32,32,32,32
170055,2003,0,0,0,0,0,0,0,0,0,0
170056,2003,17,17,17,17,23,17,17,17,17,17
170057,2003,8,21,0,0,0,0,0,0,0,0
170058,2003,19,19,19,19,19,19,19,19,19,19
170059,2003,20,20,20,20,20,20,20,20,20,20
170060,2003,13,13,13,13,13,13,13,13,13,13
170061,2003,10,10,10,10,10,10,10,10,10,10
170062,2003,0,0,0,0,0,0,0,0,0,0
170063,2003,0,0,0,0,0,0,0,0,0,0
170064,2003,10,10,10,10,10,10,10,10,10,10
170065,2003,0,0,0,0,0,0,0,0,0,0
170066,2003,14,14,14,14,14,14,14,14,14,14
170067,2003,20,0,20,0,0,0,0,0,0,0
170068,2003,0,0,0,0,0,0,0,0,0,0
170069,2003,21,21,21,21,21,21,21,21,21,21
170070,2003,0,0,0,0,0,0,0,0,0,0
170071,2003,0,0,0,0,12,0,0,0,0,0
170072,2003,21,21,21,21,21,21,21,21,21,21
170073,2003,14,14,14,14,14,14,14,14,14,14
170074,2003,0,0,0,0,0,0,0,0,0,0
170075,2003,0,0,0,0,0,0,0,0,0,0
170076,2003,0,0,0,0,0,0,0,0,0,0
170077,2003,0,0,0,0,0,0,0,0,0,0
170078,2003,14,14,14,14,14,14,14,14,14,14
170079,2003,19,19,19,19,19,19,19,19,19,19
170080,2003,0,0,0,0,0,0,0,0,0,0
170081,2003,0,0,0,0,0,0,0,0,0,0
170082,2003,0,0,0,0,0,0,0,0,0,0
170083,2003,0,0,0,0,0,0,0,0,0,0
170084,2003,20,20,20,20,20,20,20,20,20,20
170085,2003,0,0,0,0,0,0,0,0,0,0
170086,2003,0,0,0,0,0,0,0,0,0,0
170087,2003,22,22,22,22,22,22,22,22,22,22
170088,2003,0,0,0,0,0,0,0,0,0,0
170089,2003,22,22,22,22,22,22,22,22,22,22
170091,2003,0,0,0,0,0,0,0,0,0,0
170092,2003,0,0,0,0,0,0,0,0,0,0
170093,2003,11,11,11,11,11,11,11,11,11,11
170094,2003,4,0,0,0,0,0,12,7,18,0
170095,2003,11,11,11,11,11,11,11,11,11,11
170096,2003,0,0,0,0,0,0,0,0,0,0
170097,2003,25,25,25,25,25,25,25,25,25,25
170098,2003,0,0,0,0,0,0,0,0,0,0
170099,2003,15,15,15,15,15,15,15,15,15,15
170100,2003,0,0,0,0,0,0,0,0,0,0
170101,2003,0,0,0,0,0,0,0,0,0,0
170102,2003,0,0,0,0,0,0,0,0,0,0
170103,2003,21,0,0,0,11,0,0,0,0,0
170104,2003,17,17,17,17,17,17,17,17,17,17
170105,2003,22,22,22,22,22,22,22,22,22,22
170106,2003,0,0,0,0,12,0,0,0,0,0
170107,2003,0,0,0,0,0,0,0,0,0,0
170108,2003,1,1,1,1,1,1,1,1,1,1
170109,2003,10,10,10,10,10,10,10,10,10,10
170110,2003,0,0,0,0,0,0,0,19,0,0
170111,2003,4,4,4,4,4,4,4,4,4,4
170112,2003,17,17,17,17,17,17,17,17,17,17
170113,2003,23,23,23,23,23,23,23,23,23,23
170114,2003,0,0,0,0,0,0,0,0,0,0
170115,2003,0,0,0,0,0,0,0,0,0,0
170116,2003,0,0,0,0,0,0,0,0,0,0
170117,2003,0,0,12,0,0,0,0,0,0,0
170118,2003,15,15,15,15,15,15,15,15,15,15
170119,2003,0,0,0,0,0,9,0,0,0,0
170120,2003,0,0,0,0,0,0,0,0,0,0
170121,2003,0,0,0,0,0,0,0,0,0,0
170122,2003,9,9,9,9,9,9,9,9,9,9
170123,2003,0,0,4,0,0,0,0,0,0,0
170124,2003,26,26,26,26,26,26,26,26,26,26
170125,2003,0,0,0,0,0,0,0,0,0,0
170126,2003,14,14,14,14,14,14,14,14,14,14
170127,2003,0,0,0,0,0,0,0,0,0,0
170128,2003,34,12,0,0,0,0,0,0,0,0
170129,2003,23,23,23,23,23,23,23,23,23,23
170130,2003,0,0,0,0,0,0,0,0,0,0
170131,2003,0,0,0,0,0,0,0,0,0,0
170132,2003,0,0,0,0,0,0,0,0,0,0
170133,2003,0,0,0,0,0,0,0,0,0,0
170134,2003,0,0,0,0,0,0,0,0,0,0
170135,2003,0,0,0,0,0,0,0,0,0,0
170136,2003,0,0,0,0,0,0,0,0,0,0
170137,2003,0,0,0,0,0,0,0,0,0,0
170138,2003,0,0,0,0,0,0,0,0,0,0
170139,2003,0,22,0,10,0,0,13,14,0,20
170140,2003,0,0,0,0,0,0,0,0,0,0
170141,2003,0,0,0,0,0,0,0,0,0,0
170142,2003,44,44,44,44,44,44,44,44,44,44
170143,2003,0,0,0,0,0,0,0,0,0,0
170144,2003,0,0,0,0,0,0,0,0,0,0
170145,2003,0,0,0,0,0,0,0,0,0,0
170146,2003,18,18,18,18,18,18,18,18,18,18
170147,2003,0,0,0,0,9,14,0,0,0,0
170148,2003,0,0,0,0,0,0,0,0,0,0
170149,2003,0,0,8,0,0,0,0,0,0,0
170150,2003,0,0,0,0,0,0,0,0,0,0
170151,2003,0,0,0,0,0,0,0,0,0,0
170152,2003,0,0,0,11,0,0,0,0,0,0
170153,2003,7,7,7,7,7,7,7,7,7,7
170154,2003,0,0,0,0,0,0,0,0,0,0
170155,2003,0,0,0,0,0,0,0,0,0,0
170156,2003,15,15,15,15,15,15,15,15,15,15
170157,2003,3,3,3,3,3,3,3,3,3,3
170158,2003,0,0,0,0,0,0,0,0,0,0
170159,2003,0,0,0,0,0,0,0,0,0,0
170160,2003,0,9,18,5,0,0,20,15,0,0
170161,2003,0,0,0,0,0,0,0,0,0,0
170162,2003,0,0,0,0,0,0,0,0,0,0
170163,2003,0,0,0,0,0,0,0,0,0,0
170164,2003,16,16,16,16,16,16,16,16,16,16
170165,2003,0,0,0,0,0,0,0,0,0,0
170166,2003,14,14,14,14,14,14,14,14,14,14
170167,2003,27,27,27,27,27,27,27,27,27,27
170168,2003,15,15,15,15,15,15,15,15,15,15
170169,2003,18,18,18,18,18,18,18,18,18,18
170170,2003,0,0,0,0,0,0,0,0,0,0
170171,2003,10,10,10,10,10,10,10,10,10,10
170172,2003,24,24,24,24,24,24,24,24,24,24
170173,2003,0,0,0,0,0,0,0,0,0,0
170174,2003,0,0,0,0,0,0,0,0,0,0
170175,2003,10,10,10,10,10,10,10,10,10,10
170176,2003,0,0,0,0,0,0,0,0,0,0
170177,2003,0,0,0,0,0,0,0,0,0,0
170179,2003,10,10,10,10,25,10,10,10,10,11
170180,2003,25,25,25,25,25,25,25,25,25,25
170181,2003,0,0,0,0,0,0,0,0,0,0
170182,2003,17,0,0,0,0,0,0,0,0,6
170183,2003,12,0,6,5,15,7,8,20,32,13
170184,2003,19,19,19,19,19,19,19,19,19,19
170185,2003,0,0,0,0,0,0,0,0,0,0
170186,2003,0,0,0,0,0,0,0,0,0,0
170187,2003,0,0,0,0,0,0,0,0,0,0
170188,2003,14,0,0,0,0,0,0,0,0,0
170189,2003,0,0,0,0,0,0,0,0,0,0
170190,2003,0,0,0,0,0,0,0,0,0,0
170191,2003,0,0,0,0,0,0,0,0,0,0
170192,2003,0,0,0,0,0,0,0,0,0,0
170193,2003,11,11,11,11,11,11,11,11,11,11
170194,2003,37,29,0,10,22,20,0,27,27,6
170195,2003,18,0,15,14,12,0,0,25,0,4
170196,2003,0,0,0,0,0,0,0,0,0,0
170197,2003,0,0,0,0,0,0,0,0,0,0
170198,2003,17,17,17,17,17,17,17,17,17,17
170199,2003,0,0,0,0,0,0,0,0,0,0
170200,2003,0,0,0,0,0,0,0,0,0,0
170201,2003,0,0,0,0,0,0,0,0,0,0
170202,2003,0,0,0,0,0,0,0,0,0,0
170203,2003,0,0,0,0,0,0,0,0,0,0
170204,2003,7,7,7,7,7,7,7,7,7,7
170205,2003,0,0,0,0,0,0,0,0,0,0
170206,2003,0,0,0,0,0,0,0,0,0,0
170207,2003,0,0,0,0,0,0,0,0,0,0
170208,2003,0,0,0,0,0,0,0,0,0,0
170209,2003,0,0,0,0,0,0,0,0,0,0
170210,2003,0,0,0,0,0,0,0,0,0,0
170211,2003,0,0,24,0,0,0,0,0,0,0
170212,2003,12,12,12,12,12,12,12,12,12,12
170213,2003,0,0,0,0,0,0,0,0,0,0
170214,2003,0,0,0,0,0,0,0,0,0,0
170215,2003,0,0,0,0,0,0,0,0,0,0
170216,2003,0,11,2,15,4,0,0,11,0,0
170217,2003,0,0,0,0,0,0,0,0,0,0
170218,2003,0,0,0,0,0,0,0,0,0,0
170219,2003,0,0,0,0,0,0,0,0,0,0
170220,2003,0,0,0,0,0,0,0,0,0,0
170221,2003,18,18,18,18,18,18,18,18,18,18
170222,2003,0,0,0,0,0,0,0,0,18,0
170223,2003,20,20,20,20,20,20,20,20,20,20
170224,2003,0,0,0,0,0,0,0,0,0,0
170225,2003,0,0,0,19,0,0,0,0,0,0
170226,2003,0,0,0,0,0,0,0,0,0,0
170227,2003,0,0,0,0,0,14,0,0,0,0
170229,2003,0,0,0,0,0,0,0,2,0,0
170230,2003,0,0,0,0,12,0,0,0,0,0
170231,2003,9,9,9,9,9,9,9,9,9,9
170232,2003,0,0,0,10,0,0,0,0,0,0
170233,2003,14,14,14,14,14,14,14,14,14,14
170234,2003,0,0,0,0,0,0,0,0,0,0
170235,2003,26,26,26,26,26,26,26,26,26,26
170236,2003,0,0,0,0,0,0,0,0,0,0
170237,2003,7,7,7,7,7,7,7,7,7,7
170238,2003,5,5,5,5,5,5,5,5,5,5
170239,2003,0,0,0,0,0,0,0,0,0,0
170240,2003,12,12,12,12,12,12,12,12,12,12
170241,2003,25,0,0,0,0,0,0,0,0,0
170242,2003,12,12,12,12,12,12,12,12,12,12
170243,2003,0,0,0,0,0,30,0,0,10,0
170244,2003,0,8,0,0,0,0,0,0,0,0
170245,2003,17,17,17,17,17,17,17,17,17,17
170246,2003,0,0,0,0,0,0,0,0,0,0
170247,2003,7,7,7,7,7,7,7,7,7,7
170248,2003,0,0,0,0,0,0,0,0,0,0
170249,2003,0,0,0,0,0,0,0,0,0,0
170250,2003,0,0,0,0,0,0,0,0,0,0
170251,2003,0,0,0,0,0,0,0,0,0,0
170252,2003,13,13,13,13,13,13,13,13,13,13
170253,2003,0,0,0,0,0,0,0,0,0,0
170254,2003,0,0,0,0,0,0,0,0,0,0
170255,2003,0,0,0,0,0,0,0,0,0,0
170256,2003,14,14,14,14,14,14,14,14,14,14
170257,2003,0,0,0,0,0,0,0,0,0,0
170258,2003,0,0,0,0,0,0,0,0,0,0
170259,2003,0,0,0,12,0,0,0,0,0,0
170260,2003,0,0,0,0,0,0,0,0,0,0
170261,2003,0,0,0,0,0,0,0,0,0,0
170262,2003,22,22,22,22,22,22,22,22,22,22
170263,2003,33,33,33,33,33,33,33,33,33,33
170264,2003,0,0,0,0,0,0,0,0,0,12
170265,2003,0,0,0,0,0,0,0,0,0,0
170266,2003,24,24,24,24,24,24,24,24,24,24
170267,2003,0,0,0,0,0,0,0,0,0,0
170268,2003,11,11,11,11,11,11,11,11,11,11
170269,2003,4,0,0,0,0,0,0,0,0,0
170270,2003,0,0,0,0,0,0,0,0,0,0
170271,2003,17,17,17,17,17,17,17,17,17,17
170272,2003,0,0,0,0,0,0,0,0,0,0
