VEH_NO,PER_NO,ST_CASE,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
1,1,340498,7,7,7,7,7,7,7,7,7,7
2,1,340498,0,0,0,0,0,0,0,0,0,0
0,1,340499,0,0,0,0,0,0,0,0,0,0
1,1,340499,0,0,0,0,0,0,0,0,0,0
1,1,340500,0,0,0,0,0,0,0,0,0,0
2,1,340500,0,0,0,0,0,0,0,0,0,0
1,1,340501,0,0,0,0,0,0,0,0,0,0
2,1,340501,10,14,0,0,0,16,0,0,0,0
1,1,340502,8,8,8,8,8,8,8,8,8,8
2,1,340502,0,0,0,0,0,0,0,0,0,0
1,1,340503,0,0,0,0,0,0,0,0,0,0
0,1,340504,13,13,13,13,13,13,13,13,13,13
1,1,340504,15,0,0,0,0,0,17,12,0,0
0,1,340505,21,21,21,21,21,21,21,21,21,21
1,1,340505,9,0,14,0,24,0,20,0,0,0
0,1,340506,0,0,0,0,0,0,0,0,0,0
1,1,340506,0,0,0,0,0,0,0,0,0,0
1,1,340507,13,13,13,13,13,13,13,13,13,13
2,1,340507,0,0,0,0,0,0,0,0,0,0
3,1,340507,0,0,0,0,0,8,0,0,0,0
4,1,340507,0,0,0,0,0,0,0,0,0,9
1,1,340508,22,22,22,22,22,22,22,22,22,22
2,1,340508,0,0,0,0,0,0,0,5,0,0
1,1,340509,24,24,24,24,24,24,24,24,24,24
1,1,340510,14,14,14,14,14,14,14,14,14,14
0,1,340511,0,0,0,0,0,0,0,0,0,0
0,2,340511,14,0,15,0,0,24,0,0,0,0
1,1,340511,0,4,0,0,15,0,0,0,9,0
0,1,340512,31,31,31,31,31,31,31,31,31,31
1,1,340512,0,22,0,0,0,0,10,0,0,0
1,1,340513,14,14,14,14,14,14,14,14,14,14
0,1,340514,0,0,0,0,0,0,0,0,0,0
1,1,340514,0,0,0,0,0,0,0,8,0,0
0,1,340515,0,0,0,0,0,0,0,0,0,0
1,1,340515,0,0,0,0,0,0,0,0,0,0
0,1,340516,0,0,0,0,0,0,0,0,0,0
1,1,340516,0,3,0,0,0,0,0,0,0,13
2,1,340516,0,0,0,0,0,0,25,0,0,0
0,1,340517,0,0,0,0,0,0,0,0,0,0
1,1,340517,0,0,0,0,15,6,0,13,15,6
1,1,340518,0,0,0,0,0,0,0,0,0,0
2,1,340518,0,0,0,0,0,0,0,0,0,0
0,1,340519,11,11,11,11,11,11,11,11,11,11
1,1,340519,0,0,0,0,0,0,0,0,0,0
1,1,340520,14,14,14,14,14,14,14,14,14,14
1,1,340521,0,0,0,0,0,0,0,0,0,0
1,1,340522,0,0,0,0,0,0,0,0,0,0
2,1,340522,22,0,0,22,42,15,0,30,12,0
1,1,340523,0,0,0,0,0,0,0,0,0,0
1,1,340524,25,25,25,25,25,25,25,25,25,25
1,1,340525,0,0,0,0,0,0,0,0,9,0
1,1,340526,24,24,24,24,24,24,24,24,24,24
1,1,340527,0,0,0,0,0,0,0,0,0,0
2,1,340527,0,0,0,0,0,0,0,0,0,0
1,1,340528,25,25,25,25,25,25,25,25,25,25
1,1,340529,20,20,20,20,20,20,20,20,20,20
1,1,340530,11,11,11,11,11,11,11,11,11,11
1,1,340531,0,0,0,0,0,0,0,0,0,0
1,1,340532,7,7,7,7,7,7,7,7,7,7
1,1,340533,0,0,0,0,0,0,0,0,0,0
2,1,340533,0,0,0,0,0,0,0,0,0,0
1,1,340534,0,0,0,0,0,0,0,0,0,0
2,1,340534,0,0,0,0,24,0,23,0,5,15
0,1,340535,0,0,0,0,0,0,0,0,0,0
1,1,340535,0,0,0,0,0,0,0,0,0,0
0,1,340536,19,19,19,19,19,19,19,19,19,19
1,1,340536,0,0,0,0,0,0,0,0,0,0
1,1,340537,0,0,0,0,0,0,0,0,0,0
1,1,340538,9,9,9,9,9,9,9,9,9,9
2,1,340538,0,0,0,0,0,0,0,0,0,0
3,1,340538,0,0,0,0,0,0,0,0,0,0
1,1,340539,0,0,0,0,0,0,0,0,0,0
2,1,340539,0,0,0,0,0,0,0,0,0,0
1,1,340540,25,25,25,25,25,25,25,25,25,25
0,1,340541,0,0,0,0,0,0,0,0,0,0
1,1,340541,0,0,0,0,0,0,0,0,0,0
0,1,340542,0,0,0,0,0,0,0,0,0,0
1,1,340542,0,0,0,14,3,0,4,0,29,10
0,1,340543,7,7,7,7,7,7,7,7,7,7
0,2,340543,7,12,10,0,0,0,0,19,0,0
1,1,340543,0,0,0,0,0,0,0,0,0,0
1,1,340544,12,12,12,12,12,12,12,12,12,12
2,1,340544,0,0,0,0,0,0,0,0,0,0
3,1,340544,9,0,0,0,0,0,0,0,0,0
1,1,340545,0,0,12,5,0,0,0,0,0,0
2,1,340545,0,0,0,0,0,0,0,0,0,0
1,1,340546,0,0,0,0,0,0,0,0,0,0
2,1,340546,0,3,0,0,0,0,0,0,0,11
1,1,340547,20,20,20,20,20,20,20,20,20,20
0,1,340548,0,0,0,0,0,0,0,0,0,0
1,1,340548,0,0,0,0,0,0,0,0,0,0
1,1,340549,21,21,21,21,21,21,21,21,21,21
0,1,340550,0,0,0,0,0,0,0,0,0,0
1,1,340550,3,0,0,0,0,0,0,0,0,0
1,1,340551,0,0,0,0,0,0,0,0,0,0
2,1,340551,0,0,0,0,0,0,0,0,0,0
1,1,340552,0,20,0,0,0,0,0,9,0,14
1,1,340553,0,0,0,0,0,0,0,0,0,0
2,1,340553,0,0,0,0,0,0,0,0,0,0
1,1,340554,0,0,0,0,0,0,0,0,0,0
2,1,340554,39,39,39,39,39,39,39,39,39,39
1,1,340555,0,14,0,17,0,0,17,21,18,0
1,1,340556,0,0,0,0,0,0,0,0,0,0
2,1,340556,0,0,0,0,0,0,0,0,0,0
1,1,340557,0,0,0,0,0,0,0,0,0,0
2,1,340557,0,0,0,0,0,0,0,0,0,0
3,1,340557,26,26,26,26,26,26,26,26,26,26
4,1,340557,0,0,0,0,0,0,0,0,0,0
5,1,340557,0,6,0,0,0,0,0,0,0,0
1,1,340558,0,0,0,0,0,0,0,0,0,0
2,1,340558,0,0,0,0,0,0,11,0,0,0
1,1,340559,0,0,0,0,0,0,0,0,0,0
2,1,340559,0,0,0,0,0,0,0,0,0,0
1,1,340560,0,0,0,0,0,0,0,0,13,0
2,1,340560,0,0,0,0,0,0,0,11,0,0
1,1,340561,23,23,23,23,23,23,23,23,23,23
1,1,340562,18,18,18,18,18,18,18,18,18,18
1,1,340563,6,6,6,6,6,6,6,6,6,6
1,1,340564,0,0,0,0,0,0,0,0,0,0
2,1,340564,0,0,0,0,0,0,0,0,0,0
1,1,340565,0,0,0,0,0,0,0,0,0,0
0,1,340566,0,0,0,0,0,0,0,0,0,0
1,1,340566,10,10,10,10,10,10,10,10,10,10
1,1,340567,0,0,0,0,0,0,0,0,0,0
2,1,340567,0,0,0,0,0,0,0,0,0,0
1,1,340568,13,0,0,0,19,0,0,0,0,0
1,1,340569,0,0,0,0,0,0,0,0,0,0
2,1,340569,0,0,0,0,0,0,0,0,0,0
0,1,340570,0,0,0,0,0,0,0,0,0,0
1,1,340570,4,9,0,2,0,4,8,0,2,14
0,1,340571,0,0,0,0,0,0,0,0,14,0
1,1,340571,0,0,0,0,0,0,0,0,0,0
1,1,340572,0,0,0,0,0,0,0,0,0,0
2,1,340572,0,18,0,0,0,0,0,0,0,0
1,1,340573,20,20,20,20,20,20,20,20,20,20
1,1,340574,0,0,0,0,0,0,0,0,4,0
2,1,340574,0,0,0,0,0,0,0,0,0,0
1,1,340575,8,8,8,8,8,8,8,8,8,8
2,1,340575,0,0,0,0,0,0,0,0,5,0
1,1,340576,11,11,11,11,11,11,11,11,11,11
1,1,340577,0,0,0,0,0,0,0,0,0,0
2,1,340577,0,0,5,0,0,0,0,0,0,0
1,1,340578,0,0,0,0,0,0,0,0,0,0
1,1,340579,0,0,0,0,0,0,0,0,0,0
2,1,340579,0,0,0,0,0,0,0,0,0,0
1,1,340580,0,0,0,0,0,0,0,0,0,0
1,1,340581,0,0,0,0,0,0,0,0,0,0
2,1,340581,0,0,0,0,0,0,0,0,0,0
1,1,340582,0,0,0,0,0,0,0,0,0,0
2,1,340582,0,0,0,0,0,0,0,0,0,0
1,1,340583,0,0,0,0,0,0,0,0,0,0
2,1,340583,0,0,0,0,0,0,0,0,0,0
1,1,340584,9,9,9,9,9,9,9,9,9,9
2,1,340584,1,1,1,1,1,1,1,1,1,1
3,1,340584,0,0,0,0,0,0,0,0,0,11
4,1,340584,0,0,0,0,0,14,0,6,0,0
5,1,340584,0,4,0,15,18,0,14,0,29,0
1,1,340585,33,33,33,33,33,33,33,33,33,33
1,1,340586,0,0,0,0,0,0,0,0,0,0
3,1,340586,0,0,0,0,0,0,0,0,0,0
4,1,340586,0,0,0,0,0,0,0,0,0,0
0,1,340587,0,0,0,0,0,0,0,0,0,0
1,1,340587,4,12,0,7,0,14,7,0,0,6
1,1,340588,0,0,0,0,0,0,0,0,0,0
2,1,340588,0,0,0,0,0,0,0,0,0,0
3,1,340588,0,0,0,0,0,0,0,0,0,0
4,1,340588,0,0,0,0,0,0,0,0,0,0
1,1,340589,0,0,0,0,0,0,0,2,0,0
2,1,340589,10,0,15,11,0,0,11,0,0,8
3,1,340589,9,0,0,0,24,13,0,0,0,0
4,1,340589,0,0,0,0,0,0,0,0,0,0
5,1,340589,0,0,10,0,0,10,15,12,13,0
0,1,340590,0,0,0,0,0,0,0,0,0,0
1,1,340590,0,0,0,0,0,0,0,0,0,0
0,1,340591,0,0,0,0,0,0,0,0,0,0
1,1,340591,0,0,0,0,0,0,0,0,0,0
1,1,340592,11,11,11,11,11,11,11,11,11,11
2,1,340592,0,0,0,0,0,0,0,0,0,0
1,1,340593,4,4,4,4,4,4,4,4,4,4
2,1,340593,0,0,0,0,0,0,0,0,0,0
1,1,340594,22,22,22,22,22,22,22,22,22,22
1,1,340595,16,16,16,16,16,16,16,16,16,16
1,1,340596,20,20,20,20,20,20,20,20,20,20
1,1,340597,25,25,25,25,25,25,25,25,25,25
1,1,340598,7,7,7,7,7,7,7,7,7,7
1,1,340599,0,0,0,0,0,0,0,0,0,0
2,1,340599,0,0,0,0,0,0,0,0,0,0
3,1,340599,0,0,0,0,0,0,0,0,0,0
1,1,340600,0,0,0,0,0,0,0,0,0,0
2,1,340600,0,0,0,0,0,0,0,0,0,0
3,1,340600,2,2,2,2,2,2,2,2,2,2
1,1,340601,0,0,0,0,0,0,0,0,0,0
1,1,340603,4,4,4,4,4,4,4,4,4,4
1,1,340604,0,0,0,0,0,0,0,0,0,0
1,1,340605,19,19,19,19,19,19,19,19,19,19
2,1,340605,0,0,0,0,0,7,0,0,0,18
1,1,340606,0,0,0,0,0,0,0,0,0,0
2,1,340606,17,17,17,17,17,17,17,17,17,17
1,1,340607,0,0,0,0,0,0,0,0,0,0
2,1,340607,0,0,0,0,0,0,0,0,0,0
1,1,340608,0,0,0,0,0,0,0,0,0,0
2,1,340608,0,0,0,0,0,0,0,0,0,0
0,1,340609,1,1,1,1,1,1,1,1,1,1
1,1,340609,0,0,0,0,0,0,0,0,0,0
1,1,340610,0,0,0,0,0,0,0,0,0,0
1,1,340611,0,0,0,0,0,0,0,0,0,0
2,1,340611,0,0,0,0,0,0,0,0,0,0
0,1,340612,4,4,4,4,4,4,4,4,4,4
1,1,340612,0,0,0,0,0,0,0,0,0,0
1,1,340613,3,0,0,0,0,5,0,0,0,0
1,1,340614,11,11,11,11,11,11,11,11,11,11
1,1,340615,0,0,0,0,0,0,0,0,0,0
1,1,340616,0,0,0,0,0,0,0,0,0,0
2,1,340616,0,0,0,0,0,0,0,0,0,0
0,1,340617,0,0,0,0,0,0,0,0,0,0
1,1,340617,0,0,0,0,9,0,0,0,0,12
1,1,340618,0,0,0,0,0,0,0,0,0,0
2,1,340618,0,0,0,0,0,0,0,0,0,0
1,1,340619,0,0,0,0,7,0,0,0,0,0
2,1,340619,26,26,26,26,26,26,26,26,26,26
1,1,340620,1,1,1,1,1,1,1,1,1,1
0,1,340621,0,0,0,0,0,0,0,0,0,0
0,2,340621,0,0,0,0,0,0,0,0,0,0
1,1,340621,0,0,0,0,0,0,0,0,0,0
1,1,340622,0,0,0,0,0,0,0,0,0,0
0,1,340623,4,4,4,4,4,4,4,4,4,4
1,1,340623,0,0,0,0,0,0,0,0,0,0
0,1,340624,0,0,0,0,0,0,0,0,0,0
1,1,340624,0,0,0,0,0,0,0,0,0,0
2,1,340624,0,0,0,0,0,0,0,0,0,0
1,1,340625,15,15,15,15,15,15,15,15,15,15
1,1,340626,0,0,0,0,0,0,0,0,0,0
0,1,340627,0,0,0,0,0,0,0,0,0,0
1,1,340627,8,8,8,8,8,8,8,8,8,8
1,1,340628,0,0,0,0,0,0,0,7,0,0
2,1,340628,0,0,0,0,0,0,0,0,0,0
1,1,340629,0,0,0,0,0,0,0,0,0,0
2,1,340629,0,0,0,0,0,0,0,0,0,0
1,1,340630,0,0,0,0,0,0,0,0,0,0
2,1,340630,0,0,0,0,0,0,0,0,0,0
1,1,340631,1,1,1,1,1,1,1,1,1,1
1,1,340632,0,0,0,0,0,0,0,0,0,0
2,1,340632,0,0,0,0,0,0,0,0,0,0
1,1,340633,22,22,22,22,22,22,22,22,22,22
0,1,340634,0,0,0,0,0,0,0,0,0,0
1,1,340634,0,0,8,0,0,13,0,0,0,0
1,1,340635,0,0,0,0,0,0,0,0,0,0
1,1,340636,23,23,23,23,23,23,23,23,23,23
2,1,340636,0,0,0,0,0,0,0,0,0,0
0,1,340638,19,19,19,19,19,19,19,19,19,19
1,1,340638,0,0,0,31,8,24,24,18,22,21
0,1,340639,0,0,0,0,0,0,0,0,0,0
1,1,340639,0,0,0,0,0,0,0,0,0,0
0,1,340640,0,0,0,0,0,0,0,0,0,0
1,1,340640,0,0,0,9,0,4,14,0,0,0
1,1,340641,0,0,14,0,0,0,0,0,0,0
1,1,340642,0,0,0,0,0,0,0,0,0,0
0,1,340643,0,0,0,0,0,0,0,0,0,0
1,1,340643,15,15,15,15,15,15,15,15,15,15
0,1,340644,0,0,0,0,0,0,0,0,0,0
1,1,340644,0,0,0,0,0,0,0,0,0,0
0,1,340645,14,14,14,14,14,14,14,14,14,14
1,1,340645,0,0,0,0,0,0,0,0,0,0
0,1,340646,0,0,0,0,0,0,0,0,0,0
0,2,340646,1,1,1,1,1,1,1,1,1,1
1,1,340646,10,12,0,30,0,5,16,0,29,0
0,1,340647,0,0,0,0,0,0,0,0,0,0
1,1,340647,0,0,0,0,0,0,0,0,0,0
0,1,340648,0,0,0,0,0,0,0,0,0,0
1,1,340648,12,0,0,0,0,0,0,0,0,0
1,1,340649,29,29,29,29,29,29,29,29,29,29
1,1,340650,0,0,0,0,0,0,0,0,0,0
2,1,340650,0,0,0,0,0,0,0,0,0,0
1,1,340651,0,0,0,0,0,0,0,0,0,0
2,1,340651,0,0,0,0,0,0,0,0,0,0
1,1,340652,1,1,1,1,1,1,1,1,1,1
1,1,340654,0,0,0,0,0,0,0,0,0,0
0,1,340655,0,0,0,0,0,0,0,0,0,0
0,2,340655,0,0,0,0,0,0,0,0,0,0
1,1,340655,0,0,0,0,0,0,0,0,0,0
0,1,340656,0,0,0,0,0,0,0,0,0,0
1,1,340656,0,0,0,0,0,0,19,0,0,0
0,1,340657,0,0,0,0,0,0,0,0,0,0
1,1,340657,0,0,0,0,0,0,0,0,0,0
0,1,340658,0,0,0,0,0,0,0,0,0,0
1,1,340658,0,0,0,0,29,0,0,0,0,0
1,1,340659,15,15,15,15,15,15,15,15,15,15
2,1,340659,0,0,0,0,0,0,0,0,0,0
1,1,340660,22,22,22,22,22,22,22,22,22,22
0,1,340661,0,0,0,0,0,0,0,0,0,0
1,1,340661,15,8,0,8,20,15,0,0,3,3
0,1,340662,5,5,5,5,5,5,5,5,5,5
1,1,340662,0,0,0,0,0,0,0,0,0,0
1,1,340663,0,0,0,0,0,0,0,0,0,0
2,1,340663,0,0,0,0,0,0,0,0,0,0
0,1,340664,10,0,27,0,25,0,0,0,8,0
1,1,340664,0,0,0,0,0,0,0,0,0,0
0,1,340665,20,5,21,22,0,0,0,0,32,0
1,1,340665,0,0,0,0,0,0,0,0,0,0
1,1,340666,0,0,0,0,0,0,0,0,0,0
1,1,340667,0,29,0,17,0,0,23,16,16,20
0,1,340668,0,0,0,0,0,0,0,0,0,0
1,1,340668,0,0,0,0,0,0,0,0,0,0
0,1,340669,0,0,0,0,0,0,0,0,0,0
1,1,340669,0,0,0,0,0,0,0,0,0,0
1,1,340670,0,0,0,0,19,15,0,0,0,0
2,1,340670,0,0,0,0,0,0,0,0,0,0
1,1,340671,11,11,11,11,11,11,11,11,11,11
2,1,340671,0,0,11,0,14,15,0,0,0,0
3,1,340671,0,0,0,0,0,0,0,0,0,0
4,1,340671,0,0,5,0,0,0,0,0,0,5
0,1,340672,0,0,0,0,0,0,0,0,0,0
1,1,340672,0,0,0,0,0,0,0,0,0,0
0,1,340673,0,0,0,0,0,0,0,0,0,0
1,1,340673,0,19,0,10,0,15,14,0,0,18
2,1,340673,0,0,0,11,0,0,0,0,0,0
0,1,340675,23,23,23,23,23,23,23,23,23,23
1,1,340675,0,0,23,0,14,6,0,8,0,6
0,1,340676,0,0,0,0,0,0,0,0,0,0
1,1,340676,0,0,0,0,10,0,0,30,8,11
1,1,340677,0,0,0,0,0,0,0,0,0,0
1,1,340678,22,22,22,22,22,22,22,22,22,22
0,1,340679,0,0,0,0,0,0,0,0,0,0
1,1,340679,0,0,0,0,0,0,0,0,0,0
1,1,340680,10,10,10,10,10,10,10,10,10,10
2,1,340680,0,6,13,0,25,14,16,18,0,12
1,1,340681,2,25,0,0,0,16,0,0,0,15
1,1,340682,0,0,3,0,0,0,0,0,3,0
2,1,340682,0,0,0,0,0,0,0,0,0,0
1,1,340683,34,34,34,34,34,34,34,34,34,34
0,1,340684,0,0,0,0,0,0,0,0,0,0
1,1,340684,0,0,0,0,0,0,0,0,0,0
0,1,340685,0,0,0,0,0,0,0,0,0,13
1,1,340685,0,7,0,0,0,0,0,0,0,0
1,1,340686,0,17,14,16,0,0,27,0,0,29
1,1,340687,0,0,0,0,0,0,31,0,0,0
2,1,340687,2,0,0,0,0,0,0,15,0,0
0,1,340688,0,0,0,0,0,0,0,0,0,0
1,1,340688,0,0,0,0,0,0,0,13,0,0
0,1,340689,0,0,0,0,0,0,0,0,0,0
1,1,340689,0,0,0,0,0,0,0,0,0,0
1,1,340690,0,0,0,0,0,0,0,0,0,0
1,1,350001,0,0,0,0,0,0,0,0,0,0
2,1,350001,0,0,0,0,0,0,0,0,0,0
1,1,350002,0,0,0,0,0,0,0,0,0,0
2,1,350002,0,0,0,0,0,0,0,0,0,0
1,1,350003,0,0,0,0,0,0,0,0,0,0
0,1,350004,28,41,17,34,0,43,23,28,20,23
1,1,350004,0,0,0,0,0,0,0,0,0,0
1,1,350005,31,31,31,31,31,31,31,31,31,31
1,1,350006,25,25,25,25,25,25,25,25,25,25
1,1,350007,0,0,0,0,0,0,0,0,0,0
0,1,350008,10,25,26,40,25,33,27,16,24,22
1,1,350008,0,0,9,0,0,0,0,0,0,0
1,1,350009,0,0,0,0,0,0,0,0,0,0
0,1,350010,0,0,0,0,0,0,0,0,0,0
1,1,350010,0,7,4,0,23,0,0,7,11,0
1,1,350011,0,0,0,0,0,0,0,0,0,0
1,1,350012,0,0,0,0,0,0,0,0,0,0
1,1,350013,12,12,8,26,10,5,13,23,5,6
0,1,350014,0,0,0,0,0,0,0,0,0,0
1,1,350014,0,0,0,0,0,0,0,0,0,0
1,1,350015,0,0,0,0,0,0,0,0,0,0
1,1,350016,0,0,0,0,0,0,0,0,0,0
2,1,350016,0,0,0,0,0,0,0,0,0,0
1,1,350017,21,21,21,21,21,21,21,21,21,21
1,1,350018,26,26,26,26,26,26,26,26,26,26
1,1,350019,0,0,0,0,0,0,0,0,0,0
2,1,350019,0,0,0,0,0,0,0,0,0,0
1,1,350020,0,0,0,0,0,0,0,0,0,0
2,1,350020,31,31,31,31,31,31,31,31,31,31
1,1,350021,0,0,0,0,0,0,0,0,0,0
1,1,350022,0,0,0,0,0,0,0,0,0,0
0,1,350023,34,34,34,34,34,34,34,34,34,34
1,1,350023,0,0,0,0,0,0,0,0,0,0
0,1,350024,0,0,0,0,0,0,0,0,0,0
0,2,350024,0,0,0,0,0,0,0,0,0,0
1,1,350024,0,0,0,0,0,0,0,0,0,0
1,1,350025,0,0,0,0,0,0,0,0,0,0
2,1,350025,0,0,0,0,0,0,0,0,0,0
1,1,350026,0,0,0,0,0,0,0,0,0,0
2,1,350026,0,0,0,0,0,0,0,0,0,0
0,1,350027,0,0,0,0,0,0,0,0,0,0
1,1,350027,0,0,0,0,0,0,0,0,0,0
1,1,350028,0,0,0,0,0,0,0,0,0,0
2,1,350028,0,0,0,0,0,0,0,0,0,0
1,1,350029,0,0,0,0,0,0,0,0,0,0
1,1,350030,10,24,29,19,19,21,18,13,35,25
0,1,350031,0,0,0,0,0,0,0,0,0,0
1,1,350031,10,10,10,10,10,10,10,10,10,10
0,1,350032,0,0,0,0,0,0,0,0,0,0
1,1,350032,0,0,0,0,0,0,0,0,0,0
1,1,350033,25,4,8,19,5,10,9,0,11,6
0,1,350034,0,0,0,0,0,0,0,0,0,0
1,1,350034,0,0,0,0,0,0,0,0,0,0
1,1,350035,0,0,0,0,0,0,0,0,0,0
1,1,350036,0,0,0,0,0,0,0,0,0,0
2,1,350036,0,0,0,0,0,0,0,0,0,0
1,1,350037,0,0,0,0,0,0,0,0,0,0
2,1,350037,0,0,0,0,0,0,0,0,0,0
1,1,350038,0,0,0,0,0,0,0,0,0,0
1,1,350039,0,0,0,0,0,0,0,0,0,0
2,1,350039,0,0,0,0,0,0,0,0,0,0
1,1,350040,11,11,11,11,11,11,11,11,11,11
1,1,350041,0,0,0,0,0,0,0,0,0,0
2,1,350041,0,0,0,0,0,0,0,11,0,0
0,1,350042,16,6,7,26,35,16,13,18,19,18
1,1,350042,10,0,0,0,0,0,0,0,0,0
0,1,350043,0,0,0,0,0,0,0,0,0,0
1,1,350043,0,0,0,0,0,0,0,0,0,0
1,1,350044,0,0,0,0,0,0,0,0,0,0
1,1,350045,18,19,6,24,17,11,28,18,17,39
1,1,350046,42,42,42,42,42,42,42,42,42,42
1,1,350047,0,0,0,0,0,0,0,0,0,0
2,1,350047,0,0,0,0,0,0,0,0,0,0
1,1,350048,0,0,0,0,0,0,0,0,0,0
2,1,350048,0,0,0,0,0,0,0,0,0,0
1,1,350049,0,0,0,0,0,0,0,0,0,0
1,1,350050,0,0,0,0,0,0,0,0,0,0
1,1,350051,13,13,13,13,13,13,13,13,13,13
2,1,350051,0,0,0,0,0,0,0,0,0,0
3,1,350051,0,0,0,0,0,0,0,0,0,3
1,1,350052,21,21,21,21,21,21,21,21,21,21
1,1,350053,0,0,0,0,0,0,0,0,0,0
1,1,350054,0,0,0,0,0,0,0,0,0,0
1,1,350055,19,19,19,19,19,19,19,19,19,19
1,1,350056,0,0,0,0,0,0,0,0,0,0
1,1,350057,0,0,0,0,0,0,0,0,0,0
1,1,350058,10,10,10,10,10,10,10,10,10,10
1,1,350059,0,0,0,0,0,0,0,0,0,0
2,1,350059,0,0,0,0,0,0,0,0,0,0
1,1,350060,18,18,18,18,18,18,18,18,18,18
1,1,350061,23,23,23,23,23,23,23,23,23,23
2,1,350061,0,0,0,0,0,0,0,0,0,0
1,1,350062,0,0,0,0,0,0,0,0,0,0
1,1,350063,20,20,20,20,20,20,20,20,20,20
1,1,350064,2,2,2,2,2,2,2,2,2,2
2,1,350064,0,0,0,0,0,0,0,0,0,0
0,1,350065,0,0,0,0,0,0,0,0,0,0
1,1,350065,0,0,0,0,0,0,0,0,10,0
2,1,350066,0,0,0,0,0,0,0,0,0,0
1,1,350067,10,10,10,10,10,10,10,10,10,10
1,1,350068,24,12,5,5,6,14,21,9,6,0
1,1,350069,0,0,0,0,0,0,0,0,0,0
2,1,350069,0,0,0,0,0,0,0,0,0,0
1,1,350070,0,0,0,0,0,0,0,0,0,0
1,1,350071,0,0,0,0,0,0,10,0,0,0
2,1,350071,0,0,0,0,0,0,0,0,0,0
0,1,350072,28,28,28,28,28,28,28,28,28,28
1,1,350072,0,0,0,0,0,0,0,0,0,0
1,1,350073,10,10,10,10,10,10,10,10,10,10
0,1,350074,0,0,0,0,0,0,0,0,0,0
1,1,350074,0,0,0,0,0,0,0,0,0,0
1,1,350075,0,0,0,0,0,0,0,0,0,0
1,1,350076,0,0,0,0,0,0,0,0,0,0
1,1,350077,0,0,0,0,0,0,0,0,0,0
1,1,350078,0,0,0,0,0,0,0,0,0,0
1,1,350079,0,0,0,0,0,0,0,0,0,0
1,1,350080,17,17,17,17,17,17,17,17,17,17
2,1,350080,0,0,0,0,0,0,0,0,0,0
1,1,350081,0,0,0,0,0,0,0,0,0,0
1,1,350082,0,0,0,0,0,0,0,0,0,0
2,1,350082,0,0,0,0,0,0,0,0,0,0
1,1,350083,0,0,0,0,0,0,0,0,0,0
2,1,350083,0,0,0,0,0,0,0,0,0,0
1,1,350084,0,0,0,0,0,0,0,0,0,0
1,1,350085,0,0,0,0,0,0,0,0,0,0
1,1,350086,0,0,0,0,0,0,0,0,0,0
1,1,350087,0,0,0,0,0,0,0,0,0,0
1,1,350088,10,10,10,10,10,10,10,10,10,10
1,1,350089,29,29,29,29,29,29,29,29,29,29
2,1,350089,0,0,0,0,4,0,0,0,0,0
1,1,350090,13,13,13,13,13,13,13,13,13,13
1,1,350091,0,0,0,0,0,0,0,0,0,0
1,1,350092,18,18,18,18,18,18,18,18,18,18
1,1,350093,14,14,14,14,14,14,14,14,14,14
1,1,350094,0,0,0,0,0,0,0,0,0,0
2,1,350094,0,0,0,0,0,0,0,0,0,0
1,1,350095,14,14,14,14,14,14,14,14,14,14
2,1,350095,0,0,0,0,0,0,0,0,0,0
1,1,350096,13,13,13,13,13,13,13,13,13,13
1,1,350097,17,4,0,0,0,0,16,17,19,15
1,1,350098,0,0,0,0,0,0,0,0,0,0
1,1,350099,21,21,21,21,21,21,21,21,21,21
1,1,350100,18,18,18,18,18,18,18,18,18,18
0,1,350101,0,0,0,0,0,0,0,0,0,0
1,1,350101,0,0,0,0,0,0,0,0,0,0
1,1,350102,19,19,19,19,19,19,19,19,19,19
0,1,350103,35,35,35,35,35,35,35,35,35,35
1,1,350103,0,0,0,0,9,7,0,0,14,0
1,1,350104,0,0,0,0,0,0,0,0,0,0
2,1,350104,0,0,0,0,0,0,0,0,0,0
1,1,350105,16,16,16,16,16,16,16,16,16,16
0,1,350106,0,0,0,0,0,0,0,0,0,0
1,1,350106,0,0,0,0,0,0,0,0,0,0
1,1,350107,0,0,0,0,0,0,0,0,0,0
1,1,350108,4,4,4,4,4,4,4,4,4,4
2,1,350108,0,0,0,0,0,0,0,0,0,0
1,1,350109,0,0,0,0,0,0,0,0,0,0
0,1,350110,0,0,0,0,0,0,0,0,0,0
1,1,350110,0,0,0,0,0,0,0,0,0,0
0,1,350111,31,31,31,31,31,31,31,31,31,31
1,1,350111,0,0,0,0,0,0,0,0,0,0
1,1,350112,0,0,0,0,0,0,0,0,0,0
1,1,350113,0,0,0,0,0,0,0,0,0,0
2,1,350113,0,0,0,0,0,0,0,0,0,0
1,1,350114,0,0,0,0,0,0,0,0,0,0
2,1,350114,0,0,0,0,0,0,0,0,0,0
1,1,350115,0,0,0,0,0,0,0,0,0,0
2,1,350115,15,15,15,15,15,15,15,15,15,15
0,1,350116,0,0,0,0,0,0,0,0,0,0
1,1,350116,0,0,0,0,0,0,0,0,0,0
1,1,350117,0,0,0,0,0,0,0,0,0,0
1,1,350118,0,0,0,0,0,0,0,0,0,0
1,1,350119,0,0,0,0,0,0,0,0,0,0
2,1,350119,15,15,15,15,15,15,15,15,15,15
