ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
60425,0,0,0,0,0,0,0,0,0,0
60426,0,0,0,0,0,0,0,0,0,0
60427,0,0,0,0,0,0,0,0,0,0
60428,0,0,0,0,0,0,0,0,0,0
60429,0,0,0,0,0,0,0,0,0,0
60430,11,11,11,11,11,11,11,11,11,11
60431,0,0,0,0,0,0,0,0,0,0
60432,9,0,0,0,0,0,0,0,0,0
60433,0,0,0,0,0,0,0,0,0,0
60434,0,0,0,0,0,0,0,0,0,0
60435,0,0,0,0,0,0,0,0,0,0
60436,0,0,0,0,0,0,0,0,0,0
60437,0,0,0,0,0,0,0,0,0,0
60438,0,0,0,0,0,0,0,0,0,0
60439,0,0,0,0,0,0,0,0,0,0
60440,0,0,0,0,0,0,0,0,0,0
60441,17,17,17,17,17,17,17,17,17,17
60442,4,4,4,4,4,4,4,4,4,4
60443,0,0,0,0,0,0,0,0,0,0
60444,13,13,13,13,13,13,13,13,13,13
60445,0,0,0,0,0,0,0,0,0,0
60446,0,0,0,0,0,0,0,0,10,0
60447,21,40,0,19,15,12,7,14,17,20
60448,0,0,0,0,0,0,0,0,0,0
60449,0,0,0,0,0,0,0,0,0,0
60450,16,16,41,16,16,16,16,16,16,16
60451,10,10,10,10,10,10,10,10,10,10
60452,20,20,20,20,20,20,20,20,20,20
60453,5,0,7,5,0,0,5,0,14,0
60454,15,15,15,15,15,15,15,15,15,15
60455,4,4,4,4,4,4,4,4,4,4
60456,25,37,17,16,20,18,17,28,20,5
60457,0,0,0,0,0,0,0,0,0,0
60458,0,0,0,0,0,0,0,0,0,0
60459,0,0,0,0,16,15,0,0,0,13
60460,7,7,7,7,7,7,7,7,7,7
60461,0,0,0,0,0,0,0,0,0,0
60462,7,7,7,7,20,7,7,7,7,7
60463,9,9,9,9,9,9,9,9,9,9
60464,8,18,12,37,21,26,22,8,8,31
60465,0,0,0,10,0,0,0,0,0,4
60466,0,9,0,0,0,0,0,0,0,0
60467,0,0,0,3,0,0,0,0,0,0
60468,8,8,8,8,8,8,8,8,8,8
60469,0,0,12,0,0,0,0,0,0,18
60470,0,16,10,6,12,7,17,10,0,17
60471,0,0,0,0,0,0,0,0,0,0
60472,0,0,0,0,0,0,0,0,0,0
60473,0,0,0,0,0,0,0,0,0,0
60474,8,0,0,0,0,0,0,0,0,0
60475,22,17,0,10,12,0,0,6,0,0
60476,0,0,0,0,0,0,0,0,0,0
60477,0,0,0,0,0,0,0,0,0,0
60478,29,29,29,29,29,29,29,29,29,29
60479,10,10,10,10,10,10,10,10,10,10
60480,0,12,0,0,6,0,6,0,0,2
60481,25,25,25,25,25,25,25,25,25,25
60482,0,0,0,0,0,0,0,0,0,0
60483,0,0,0,0,0,0,0,0,0,0
60484,0,0,0,0,0,0,0,0,8,0
60485,0,0,0,0,0,0,0,0,0,0
60486,0,0,0,0,0,0,0,0,0,0
60487,0,0,0,0,0,0,0,0,0,0
60488,0,0,0,0,0,0,0,0,0,0
60489,0,0,0,0,0,0,4,0,0,0
60490,0,0,0,0,0,0,0,0,0,0
60491,41,41,41,41,41,41,41,41,41,41
60492,0,0,0,0,0,0,0,0,0,0
60493,0,0,0,0,0,0,0,0,0,0
60494,16,16,16,16,16,16,16,16,16,16
60495,0,0,0,0,0,0,0,0,0,0
60496,0,0,0,0,0,0,0,0,0,0
60497,0,0,0,0,0,0,0,0,0,0
60498,0,0,0,14,0,0,0,0,0,0
60499,0,0,0,0,0,0,0,0,0,0
60500,3,3,3,3,3,3,3,3,3,3
60501,0,0,10,10,8,21,4,0,15,0
60502,0,0,0,0,0,0,0,0,0,0
60503,0,0,0,0,0,0,0,0,0,0
60504,19,19,19,19,19,19,19,19,19,19
60505,0,0,0,0,0,0,0,0,0,0
60506,12,12,12,12,12,12,12,12,12,12
60507,0,0,0,0,0,0,0,0,0,0
60508,24,22,22,22,24,22,22,31,24,22
60509,0,0,0,0,0,0,0,0,0,0
60510,0,0,0,0,0,0,0,0,0,0
60511,31,31,31,31,31,31,31,31,31,31
60512,0,0,0,0,0,0,0,0,0,0
60513,0,0,0,0,0,0,0,0,0,0
60514,5,5,5,5,5,5,5,5,5,5
60515,0,0,0,13,0,0,0,0,0,0
60516,0,0,0,0,0,0,0,0,0,0
60517,30,30,30,30,30,30,30,30,30,30
60518,17,17,17,17,17,19,17,17,24,17
60519,0,0,0,0,0,0,0,0,0,0
60520,0,0,0,0,0,0,0,0,0,0
60521,0,0,0,0,0,0,0,0,0,0
60522,0,0,0,0,0,0,0,0,0,0
60523,0,0,0,0,0,0,0,0,0,0
60524,5,0,0,0,0,0,0,0,0,0
60525,0,0,0,0,0,0,0,0,0,0
60526,0,0,0,0,0,0,0,0,0,0
60527,6,6,6,6,6,6,6,6,6,6
60528,0,0,0,0,0,0,0,0,0,0
60529,28,28,28,28,28,28,28,28,28,28
60530,0,0,0,11,0,8,0,0,0,0
60531,0,0,0,0,0,0,0,0,0,0
60532,0,0,0,0,0,0,0,0,0,0
60533,0,0,0,0,0,0,0,0,0,0
60534,0,4,0,0,0,0,0,0,0,0
60535,0,0,0,0,0,0,0,0,0,0
60536,0,0,0,0,0,0,0,0,0,0
60537,28,27,16,35,24,13,31,21,21,41
60539,2,2,2,2,2,2,2,2,2,2
60540,0,0,0,0,0,0,0,0,0,0
60541,20,22,26,15,5,11,27,20,19,20
60542,0,0,0,0,0,0,0,0,0,0
60543,18,18,18,18,18,18,18,18,18,18
60544,25,33,25,25,25,29,25,25,29,25
60545,0,0,0,0,0,0,0,0,0,0
60546,0,0,0,0,0,0,0,0,0,0
60547,0,0,0,0,0,0,0,0,0,0
60548,8,8,8,8,8,8,8,8,8,8
60549,2,2,2,2,2,2,2,2,2,2
60550,0,0,0,0,0,0,0,0,0,0
60551,0,0,0,13,0,0,0,0,0,0
60552,1,1,1,1,1,1,9,1,1,1
60553,22,22,22,22,22,22,22,22,22,22
60554,0,0,0,0,0,0,0,0,0,0
60555,0,0,0,0,0,0,0,0,0,0
60556,0,0,0,0,0,0,0,0,0,0
60557,0,0,0,0,0,0,0,0,0,0
60558,0,0,0,0,0,0,0,0,0,0
60559,29,29,29,29,29,29,29,29,29,29
60560,12,12,12,12,12,12,12,12,12,12
60561,0,0,0,0,0,0,0,0,9,0
60562,0,6,0,0,0,0,0,0,0,0
60563,0,0,0,0,0,0,0,0,0,16
60564,0,0,0,0,0,0,0,0,0,0
60565,0,0,4,0,0,6,0,0,0,0
60566,0,0,0,0,0,0,0,0,0,0
60567,0,0,0,0,0,0,0,0,0,0
60568,15,0,0,0,0,0,0,0,0,5
60569,0,0,0,0,0,0,0,0,0,0
60570,0,0,0,0,0,0,0,0,0,0
60571,22,22,22,22,22,22,22,22,22,22
60572,0,0,0,0,0,0,0,0,0,0
60573,0,0,0,0,0,0,0,0,0,0
60574,10,10,10,10,10,10,10,10,10,10
60575,0,0,0,0,0,0,0,0,0,0
60576,20,20,20,20,20,20,20,20,20,20
60577,0,0,0,0,0,0,0,0,0,11
60578,12,12,12,12,12,12,12,12,12,12
60579,17,17,17,17,17,17,17,17,17,17
60580,17,17,17,17,17,17,17,17,17,17
60581,0,13,0,0,0,0,16,0,0,0
60582,0,0,0,0,0,0,0,0,0,0
60583,20,20,20,20,20,20,20,20,20,20
60584,15,0,0,12,0,0,0,0,0,24
60585,0,0,0,0,0,0,0,0,0,0
60586,0,0,15,0,0,0,0,0,0,0
60587,0,0,0,0,0,0,0,0,0,0
60588,0,0,0,0,0,0,0,0,0,0
60589,0,0,0,0,0,0,0,0,0,0
60590,0,0,0,0,0,0,0,0,0,0
60591,0,0,0,0,0,0,0,0,0,0
60592,21,21,21,21,21,21,21,21,21,21
60593,20,20,20,20,20,20,20,20,20,20
60594,0,0,0,0,0,0,0,0,0,0
60595,0,0,12,0,0,0,0,0,0,0
60596,0,0,0,0,0,0,0,0,0,0
60597,16,16,16,16,16,16,16,16,16,16
60598,0,0,0,0,0,0,0,0,0,0
60599,19,19,19,19,19,19,19,19,19,19
60600,0,0,0,0,0,12,0,0,0,0
60601,0,0,0,0,0,0,0,0,0,0
60602,0,0,0,0,0,9,0,0,0,12
60603,0,0,16,0,0,0,0,0,11,0
60604,0,0,0,0,0,0,0,0,0,0
60605,0,0,0,0,0,0,0,0,0,0
60606,37,37,37,37,37,37,37,37,37,37
60607,19,19,19,19,19,19,19,19,19,19
60608,0,0,0,0,0,0,0,0,0,0
60609,0,0,0,0,0,0,0,0,0,0
60610,0,0,0,0,0,0,0,0,0,0
60611,10,10,10,10,10,10,10,10,10,10
60612,0,0,0,0,0,0,0,0,0,0
60613,0,0,0,0,0,0,0,0,0,0
60614,0,0,0,0,0,0,0,0,0,0
60615,4,4,4,4,4,4,4,4,4,4
60616,0,0,0,0,14,4,0,0,0,0
60617,12,13,12,12,12,12,18,13,12,19
60618,9,9,9,9,9,9,9,9,9,9
60619,8,8,8,8,8,8,8,8,8,8
60620,0,0,0,0,0,0,0,0,0,0
60621,2,2,2,2,2,2,2,2,2,2
60622,0,0,0,0,0,0,19,0,0,0
60623,8,8,3,3,3,3,3,3,3,3
60624,14,14,14,14,14,14,14,14,14,14
60625,0,0,0,0,0,0,0,0,0,0
60626,0,0,0,0,0,0,0,0,0,0
60627,0,0,0,0,0,0,0,0,0,0
60628,0,7,13,0,7,0,0,6,13,8
60629,0,0,0,0,0,0,0,0,0,0
60630,19,19,19,19,19,19,19,19,19,19
60631,0,5,0,0,0,0,0,0,0,0
60632,0,0,0,0,0,0,0,0,0,0
60633,17,17,17,17,17,17,17,17,17,17
60634,16,16,16,16,16,16,16,16,16,16
60635,0,0,0,0,0,0,0,0,0,0
60636,0,0,0,0,8,0,0,0,0,0
60637,17,17,17,17,17,17,17,17,17,17
60638,0,0,0,0,0,0,0,0,0,0
60639,0,0,0,0,0,0,0,0,0,0
60640,0,0,13,0,0,14,0,0,0,0
60641,0,0,0,0,0,0,0,0,0,0
60642,0,0,0,0,0,0,0,0,0,0
60643,27,27,27,27,27,27,27,27,27,27
60644,14,10,3,18,16,24,19,0,30,11
60645,0,0,0,0,0,0,0,0,0,0
60646,25,25,25,25,25,25,25,25,25,25
60647,17,0,9,7,0,7,0,12,20,12
60648,0,0,0,0,0,0,0,0,0,0
60649,0,0,0,0,0,0,0,0,0,0
60650,0,0,0,0,0,0,0,0,0,0
60651,24,24,24,24,24,24,24,24,24,24
60652,15,15,15,15,15,15,15,15,15,15
60653,0,0,0,0,0,0,0,0,0,0
60654,16,16,16,16,16,16,16,16,16,16
60655,24,24,24,24,24,24,24,24,24,24
60656,26,26,26,26,26,26,26,26,26,26
60657,10,10,10,10,10,10,10,10,10,10
60658,0,0,0,0,0,0,0,0,0,0
60659,0,0,0,0,0,0,0,0,0,0
60660,0,0,0,0,0,0,0,0,0,0
60661,30,30,30,30,30,30,30,30,30,30
60662,26,0,0,0,9,26,36,0,0,19
60663,7,0,0,7,0,0,0,0,0,0
60664,0,0,0,0,0,0,0,0,0,0
60665,15,15,15,15,15,15,15,15,15,15
60666,0,0,0,0,0,0,0,0,0,0
60667,0,0,0,0,0,0,0,0,0,0
60668,0,0,0,0,0,0,0,0,0,15
60669,0,0,0,0,0,9,0,0,0,0
60670,9,9,9,9,9,9,9,9,9,9
60671,26,26,26,26,26,26,26,26,26,26
60672,15,15,15,15,15,15,15,15,15,15
60673,0,5,0,0,0,0,0,0,0,0
60674,6,6,6,6,6,6,6,6,6,6
60675,0,0,0,0,0,0,0,0,0,0
60676,9,9,9,9,9,9,9,9,9,9
60677,0,0,0,0,0,0,0,0,0,0
60678,21,21,21,21,21,21,21,21,21,21
60679,0,7,0,0,17,0,0,0,5,14
60680,28,28,28,28,28,28,28,28,28,28
60681,0,0,0,0,0,0,0,0,0,0
60682,0,0,9,0,10,0,0,0,0,0
60683,0,0,0,0,0,0,0,0,0,0
60684,22,22,22,22,22,22,22,22,22,22
60685,9,9,9,9,9,9,9,9,9,9
60686,0,0,0,0,0,26,0,0,0,13
60687,0,0,0,0,0,0,0,0,0,0
60688,0,0,0,0,0,0,0,0,0,0
60689,0,0,0,0,0,0,0,0,0,0
60690,0,0,0,0,0,0,0,0,0,0
60691,0,0,0,0,0,0,0,0,0,0
60692,0,0,0,0,0,0,0,0,0,0
60693,0,0,0,0,0,0,5,0,0,0
60694,0,0,0,0,0,0,0,0,0,0
60695,0,0,0,0,0,0,0,0,0,0
60696,0,0,7,0,0,0,0,0,0,0
60697,0,0,0,0,0,0,0,0,0,0
60698,0,0,0,0,0,0,0,0,0,0
60699,17,17,17,17,17,17,17,17,17,17
60700,23,23,23,23,23,23,23,23,23,23
60701,0,0,0,0,0,0,0,0,0,0
60702,26,26,26,26,26,26,26,26,26,26
60703,13,13,13,13,13,13,13,13,13,13
60704,26,26,26,26,26,26,26,26,26,26
60705,24,24,24,24,24,24,24,24,24,24
60706,20,20,20,20,20,20,20,20,20,20
60707,0,0,0,0,0,0,0,0,0,0
60708,0,0,0,0,0,0,0,0,0,0
60709,9,9,9,9,9,9,9,9,9,9
60710,0,0,0,0,0,0,0,0,0,0
60711,0,0,0,0,0,0,0,0,0,0
60712,0,0,0,0,0,0,20,0,0,0
60713,0,0,0,0,0,0,0,0,0,22
60714,0,0,0,0,0,0,0,0,0,0
60715,0,0,0,0,0,0,0,0,0,0
60716,3,3,3,3,3,3,3,3,3,3
60717,13,13,13,13,13,13,13,13,13,13
60718,0,0,0,0,0,0,0,0,0,0
60719,0,0,0,0,0,0,0,0,0,0
60720,0,0,0,0,0,0,0,0,0,0
60721,0,0,15,0,0,0,8,0,0,0
60722,0,0,0,0,0,6,0,0,0,0
60723,0,0,0,0,0,0,0,0,0,0
60724,16,16,16,16,16,16,16,16,16,16
60725,31,0,0,21,9,14,0,0,13,15
60726,15,15,15,15,15,15,15,15,15,15
60727,24,24,24,24,24,24,24,24,24,24
60728,0,0,0,0,0,0,0,0,0,0
60729,0,0,0,0,0,0,0,0,0,0
60730,0,0,0,0,0,0,0,0,0,0
60731,15,15,15,15,15,15,15,15,15,15
60732,0,0,17,0,0,0,0,0,0,5
60733,0,0,0,0,0,0,0,0,0,0
60734,0,0,0,0,0,0,0,0,0,0
60735,0,0,0,0,0,0,4,0,0,0
60736,21,21,21,21,21,21,21,21,21,21
60737,6,6,6,6,6,6,6,6,6,6
60738,0,0,0,0,0,0,0,0,0,0
60739,0,0,0,0,0,0,0,0,0,0
60740,0,0,0,0,0,0,0,0,0,0
60741,0,0,0,0,0,0,6,0,0,0
60742,0,0,0,0,0,0,0,0,0,0
60743,0,0,0,0,0,0,0,0,0,0
60744,0,0,0,0,0,0,0,0,0,0
60745,3,10,7,5,8,9,11,0,7,0
60746,0,0,12,0,9,0,0,14,0,0
60747,17,17,17,17,17,17,17,17,17,17
60748,23,23,23,26,23,23,23,23,27,23
60749,8,16,13,18,14,15,14,20,16,13
60750,21,21,21,21,21,21,21,21,21,21
60751,20,0,19,0,0,0,0,0,0,0
60752,0,0,0,0,0,0,0,0,0,0
60753,24,24,24,24,24,24,24,24,24,24
60754,0,0,0,0,0,0,0,0,0,0
60755,0,0,0,0,0,0,2,7,0,0
60756,0,0,0,0,0,0,0,0,0,0
60757,17,17,17,17,17,17,17,17,17,17
60758,0,0,0,0,0,0,0,0,0,0
60759,0,0,0,0,0,0,0,0,0,0
60760,13,5,15,15,17,13,0,6,21,7
60761,0,0,0,0,0,0,0,0,0,0
60762,3,3,3,3,3,3,3,3,3,3
60763,3,3,3,3,3,3,3,3,3,3
60764,0,0,0,0,0,0,0,0,0,7
60765,0,0,0,0,0,0,0,0,0,0
60766,5,12,5,5,12,7,13,5,24,6
60767,19,19,19,19,19,19,19,19,19,19
60768,0,0,0,0,0,0,0,0,0,0
60769,0,0,0,0,0,0,0,0,0,0
60770,0,0,0,0,0,0,0,0,0,0
60771,0,0,0,0,0,0,0,0,0,0
60772,4,4,4,4,4,4,4,4,4,4
60773,15,7,24,0,18,25,0,4,8,12
60774,0,0,0,0,0,0,0,0,0,0
60775,0,0,0,0,0,0,0,0,0,0
60776,0,9,0,0,0,0,0,0,0,0
60777,17,17,17,17,17,17,17,17,17,17
60778,0,0,0,0,0,0,0,0,0,0
60779,30,30,30,30,30,30,30,30,30,30
60780,0,0,0,0,0,0,0,0,0,0
60781,15,15,15,15,15,15,15,15,15,15
60782,13,13,13,13,13,13,13,13,13,13
60783,11,11,11,11,11,11,11,11,11,11
60784,10,10,10,10,10,10,10,10,10,10
60785,13,7,7,7,7,19,14,7,7,7
60786,0,0,0,0,0,0,0,0,0,0
60787,0,0,0,0,0,0,0,0,0,0
60788,1,1,1,1,1,10,1,1,8,1
60789,39,39,39,39,39,39,39,39,39,39
60790,0,0,0,0,0,0,0,0,0,0
60791,0,0,0,0,0,0,0,0,0,0
60792,0,0,0,0,0,0,0,0,0,0
60793,19,19,19,19,19,19,19,19,19,19
60794,27,27,27,27,27,27,27,27,27,27
60795,0,0,0,0,0,0,0,0,0,0
60796,0,0,0,0,0,0,0,0,0,0
60797,0,0,0,0,0,0,0,0,0,0
60798,0,0,0,0,0,0,0,0,0,0
60799,0,0,0,0,0,0,0,0,0,0
60800,0,0,0,0,0,0,0,0,0,0
60801,26,26,26,26,26,26,26,26,26,26
60802,36,36,36,36,36,36,36,36,36,36
60803,22,22,22,22,22,22,22,22,22,22
60804,0,0,0,0,0,0,0,0,0,0
60805,0,0,0,0,0,0,0,0,0,0
60806,9,9,9,9,9,9,9,9,9,9
60807,0,0,0,0,0,0,0,0,0,0
60808,12,41,25,35,19,7,0,0,0,12
60809,0,0,0,0,0,0,0,0,0,0
60810,0,0,0,0,0,0,0,0,0,0
60811,0,0,0,0,0,0,0,0,0,0
60812,2,2,2,2,2,2,2,2,2,2
60813,18,18,18,18,18,18,18,18,18,18
60814,19,19,19,19,19,19,19,19,19,19
60815,0,0,0,0,0,26,15,0,0,0
60816,9,9,9,15,9,9,9,9,12,9
60817,30,30,30,30,30,30,30,30,30,30
60818,2,2,2,2,10,2,2,2,2,2
60819,0,0,0,0,0,0,0,0,0,0
60820,0,0,0,0,0,0,0,0,0,0
60821,19,19,19,19,19,19,19,19,19,19
60822,13,0,0,0,0,0,16,0,14,9
60823,0,0,0,0,0,0,0,0,0,0
60824,0,0,0,0,0,0,0,0,0,0
60825,0,0,0,0,0,0,0,0,0,0
60826,0,9,0,0,24,11,6,20,0,0
60827,12,12,12,12,12,12,12,12,12,12
60828,10,10,10,10,10,10,10,10,10,10
60829,0,0,0,0,0,0,0,0,0,0
60830,46,46,46,46,46,46,46,46,46,46
60831,8,8,8,8,8,8,8,8,8,8
60832,19,19,19,19,19,19,19,19,19,19
60833,18,18,18,18,18,18,18,18,18,18
60834,0,0,0,0,0,0,0,0,0,0
60835,15,15,15,15,15,15,15,15,15,15
60836,0,0,0,0,0,0,0,0,0,0
60837,14,14,14,14,14,14,14,14,14,14
60838,26,26,26,26,26,26,26,26,26,26
60839,0,0,0,0,0,0,0,0,0,0
60840,21,21,21,21,21,21,21,21,21,21
60841,0,0,0,0,0,0,0,0,0,0
60842,29,29,29,29,29,29,29,29,29,29
60843,23,23,23,23,23,23,23,23,23,23
60844,17,17,17,17,17,17,17,17,17,17
60845,0,0,0,0,0,0,0,0,0,0
60846,12,12,12,12,12,12,12,12,12,12
60847,11,11,11,11,11,11,11,11,11,11
60848,18,5,0,0,0,0,0,0,0,23
60849,0,0,0,0,0,0,0,0,0,0
60850,0,0,0,0,0,0,0,0,0,0
60851,24,24,24,24,24,24,24,24,24,24
60852,20,20,20,20,20,20,20,20,20,20
60853,0,0,0,0,0,0,0,0,0,0
60854,5,0,0,0,0,0,0,0,0,0
60855,0,0,0,0,0,0,0,0,0,0
60856,0,0,0,0,0,0,0,0,0,0
60857,0,0,0,0,0,0,0,0,0,0
60858,0,27,0,0,0,0,20,0,0,0
60859,0,0,0,0,0,0,0,0,0,0
60860,0,0,0,0,0,0,0,0,0,0
60861,0,0,0,0,0,0,0,0,0,0
60862,0,0,4,0,0,13,0,11,0,0
60863,21,21,21,21,21,21,21,21,21,21
60864,0,0,0,0,0,0,0,0,0,0
60865,0,0,0,0,0,0,0,0,0,0
60866,11,11,11,11,11,11,11,11,11,11
60867,11,0,0,4,8,9,10,0,0,0
60868,0,0,0,0,0,0,0,0,0,0
60869,0,0,0,0,0,0,0,0,0,0
60870,0,0,0,0,0,0,0,0,0,0
60871,0,0,0,0,0,0,0,0,0,0
60872,0,0,0,0,0,0,0,0,0,0
60873,0,0,0,0,0,0,0,0,0,0
60874,5,5,5,5,5,5,5,5,5,5
60875,10,0,21,0,0,0,0,0,0,0
60876,23,23,23,23,23,23,23,23,23,23
60877,1,1,1,1,1,1,1,1,1,1
60878,28,28,28,28,28,28,28,28,28,28
60879,14,14,14,14,14,14,14,14,14,14
60880,16,16,16,16,16,16,16,16,16,16
60881,11,11,11,11,11,11,11,11,11,11
60882,8,8,8,8,8,8,8,8,8,8
60883,0,0,0,0,0,0,0,0,0,0
60884,0,0,0,0,0,0,0,0,0,0
60885,0,0,0,0,0,0,0,0,0,0
60886,23,23,23,23,23,23,23,23,23,23
60887,18,18,18,18,18,18,18,18,18,18
60888,0,0,0,0,0,0,0,0,0,0
60889,0,0,0,0,0,0,0,0,0,0
60890,0,0,0,0,0,0,0,0,0,0
60891,0,0,0,0,0,0,0,0,0,0
60892,0,0,0,0,0,0,0,0,0,0
60893,0,0,0,0,0,0,0,0,0,0
60894,0,0,0,0,0,0,0,0,0,0
60895,7,7,7,7,7,7,7,7,7,7
60896,14,0,0,0,0,0,0,0,0,0
60897,26,26,26,26,26,26,26,26,26,26
60898,26,26,26,26,26,26,26,26,26,26
60899,5,0,0,0,0,0,0,0,0,0
60900,12,12,12,12,12,12,12,12,12,12
60901,0,0,0,0,0,0,0,0,0,0
60902,0,0,0,0,0,0,0,0,0,0
60903,19,23,11,11,24,45,0,8,16,0
60904,0,0,0,0,0,0,0,0,0,0
60905,12,12,12,12,12,12,12,12,12,12
60906,0,0,0,0,0,0,0,0,0,0
60907,0,0,0,0,0,0,0,0,0,0
60908,0,0,0,0,0,0,6,0,0,0
60909,0,0,0,0,0,0,0,9,9,3
60910,17,17,17,17,17,17,17,17,17,17
60911,12,12,12,12,12,12,12,12,12,12
60912,18,18,18,18,18,18,18,18,18,18
60913,23,23,23,23,23,23,23,23,23,23
60914,0,0,0,0,0,0,0,0,0,0
60915,0,0,0,0,0,0,0,0,0,0
60916,0,0,0,0,0,0,0,0,0,0
60917,0,0,0,0,0,0,0,0,0,0
60918,0,0,0,0,0,0,0,0,0,0
60919,0,0,0,0,0,0,0,0,0,0
60920,16,16,16,16,16,16,16,16,16,16
60921,28,28,28,28,28,28,28,28,28,28
60922,0,0,0,0,0,0,0,0,0,0
60923,23,23,23,23,23,23,23,23,23,23
60924,0,0,0,0,0,0,0,0,0,0
60925,0,0,0,0,0,0,0,0,0,0
60926,0,0,0,0,22,0,0,0,0,0
60927,13,13,13,13,13,13,13,13,13,13
60928,0,11,0,0,18,0,0,0,0,0
60929,15,0,0,0,0,0,0,0,0,0
60930,0,0,0,0,0,0,0,0,0,0
60931,11,11,11,11,11,11,11,11,11,11
60932,0,0,0,0,0,0,0,0,0,0
60933,0,0,0,0,0,0,0,0,0,0
60934,0,0,0,0,0,0,0,0,0,0
60935,0,0,35,0,0,0,0,0,0,13
60936,0,0,0,0,0,0,0,0,0,0
60937,0,0,0,0,0,0,0,0,0,0
60938,0,0,0,0,0,0,0,0,0,0
60939,0,0,0,0,0,0,0,0,0,0
60940,0,0,0,0,0,0,0,0,0,0
60941,0,0,0,0,0,0,0,0,0,0
60942,0,0,0,0,0,0,0,0,0,0
60943,24,24,24,24,24,24,24,24,24,24
60944,10,10,10,10,10,10,10,10,10,10
60945,13,13,13,13,13,13,13,13,13,13
60946,0,0,0,0,0,0,0,0,0,0
60947,0,0,0,0,0,0,0,0,0,0
60948,40,20,5,15,14,11,11,18,13,15
60949,28,28,28,28,28,28,28,28,28,28
60950,0,0,0,0,0,0,0,0,0,0
60951,0,0,0,0,0,0,0,0,0,0
60952,0,0,0,0,0,0,0,0,0,0
60953,0,0,0,0,0,0,0,0,0,0
60954,0,0,0,0,0,0,0,0,0,0
60955,17,0,28,0,0,0,0,16,0,0
60956,0,0,0,0,0,0,0,0,0,0
60957,27,27,27,27,27,27,27,27,27,27
60958,0,0,0,0,0,0,0,0,0,0
60959,0,0,0,0,0,0,0,0,0,0
60960,0,0,0,0,0,0,0,0,0,0
60961,0,0,0,0,0,0,0,0,0,0
60962,0,0,0,0,0,0,0,0,0,0
60963,28,28,28,28,28,28,28,28,28,28
60964,0,0,0,0,0,0,0,0,0,0
60965,0,0,0,0,0,0,0,0,0,0
60966,0,0,0,0,0,0,0,0,0,0
60967,0,0,0,0,0,0,0,0,0,0
60968,7,15,33,20,40,25,0,35,42,33
60969,0,17,0,0,0,0,0,0,0,0
60970,0,0,0,0,0,0,0,0,0,0
60971,30,27,32,19,7,32,17,34,48,17
60972,0,0,0,0,0,0,0,0,0,0
60973,19,19,19,19,19,19,19,19,19,19
60974,0,0,0,0,0,0,0,0,0,0
60975,0,0,0,0,0,0,0,0,0,0
60976,17,0,0,0,7,16,0,5,0,0
60977,12,12,12,12,12,12,12,12,12,12
60978,0,0,0,0,0,0,0,0,0,0
60979,0,0,0,0,0,0,0,0,0,0
60980,19,19,19,19,19,19,19,19,19,19
60981,11,11,11,11,11,11,11,11,11,11
60982,31,31,31,31,31,31,31,31,31,31
60983,0,0,0,0,0,0,0,0,15,0
60984,7,24,17,20,18,8,16,11,2,25
60985,0,0,0,0,0,0,0,0,0,0
60986,5,0,0,0,0,0,0,0,0,2
60987,34,34,34,34,34,34,34,34,34,34
60988,0,0,0,0,0,0,0,0,0,0
60989,10,10,10,10,10,10,10,10,10,10
60990,5,30,25,23,10,11,9,10,24,9
60991,0,0,0,0,0,0,0,0,0,0
60992,18,18,18,18,18,18,18,18,18,18
60993,0,0,0,0,0,0,0,0,0,0
60994,0,0,0,0,0,0,0,0,0,0
60995,4,0,2,8,12,0,11,0,23,21
60996,10,6,13,18,14,17,26,31,20,2
60997,0,4,0,0,0,0,10,0,0,8
60998,0,0,0,0,0,0,0,0,0,0
60999,0,0,0,0,0,0,0,0,0,0
61000,5,5,5,5,5,5,5,5,5,5
61001,0,4,0,0,0,0,0,0,0,0
61002,0,0,0,0,0,0,0,0,0,4
61003,20,20,20,20,20,20,20,20,20,20
61004,13,13,13,13,13,13,13,13,13,13
61005,31,31,31,31,31,31,31,31,31,31
61006,0,0,0,0,0,0,0,0,0,0
61007,0,0,0,0,0,0,3,0,0,0
61008,4,14,14,11,5,17,0,12,14,61
61009,0,0,0,0,0,0,0,0,0,0
61010,0,0,22,14,6,10,4,5,13,23
61011,32,14,6,26,11,16,14,31,19,17
61012,0,0,0,0,0,0,0,0,0,0
61013,29,29,29,29,29,29,29,29,29,29
61014,0,0,0,0,0,0,0,0,0,0
61015,8,8,8,8,8,8,8,8,8,8
61016,21,21,21,21,21,21,21,21,21,21
61017,0,0,0,0,0,0,0,0,0,0
61018,0,0,0,0,0,0,0,0,0,0
61019,0,0,0,0,0,0,0,0,0,0
61020,0,0,0,0,11,0,0,0,0,9
61021,0,0,8,0,0,0,0,24,11,17
61022,0,0,0,0,0,0,0,0,0,0
61023,0,0,0,0,0,0,0,0,0,0
61024,0,0,0,0,0,0,0,0,0,0
61025,4,4,4,4,4,4,4,4,4,4
61026,0,0,16,0,0,0,9,11,13,0
61027,34,34,34,34,34,34,34,34,34,34
61028,0,0,0,0,0,0,0,0,0,0
61029,0,0,0,0,0,0,0,0,0,0
61030,0,0,0,0,0,0,0,0,0,0
61031,0,0,0,0,0,0,0,0,0,0
61032,9,9,9,9,9,9,9,9,9,9
