ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
250090,1,1,2000,0,0,8,0,0,0,0,0,10,0
250091,0,1,2000,0,0,0,0,0,0,0,0,0,0
250091,1,1,2000,0,0,16,0,0,0,14,0,0,0
250092,1,1,2000,18,18,18,18,18,18,18,18,18,18
250093,1,1,2000,0,0,0,0,0,0,0,0,0,0
250093,2,1,2000,0,0,0,0,0,0,0,0,0,0
250094,1,1,2000,0,0,0,0,0,0,0,0,0,0
250095,1,1,2000,15,15,15,15,15,15,15,15,15,15
250096,1,1,2000,12,12,12,12,12,12,12,12,12,12
250098,1,1,2000,0,0,0,0,0,0,0,0,0,0
250099,1,1,2000,0,0,0,0,0,0,0,0,0,0
250100,1,1,2000,0,0,0,0,0,0,0,0,0,0
250100,2,1,2000,0,0,0,0,0,0,0,0,0,0
250101,1,1,2000,0,9,8,0,0,0,0,0,0,0
250101,2,1,2000,0,0,0,0,0,0,0,0,0,0
250101,3,1,2000,0,0,0,0,0,0,0,0,0,0
250101,4,1,2000,0,0,0,0,0,0,0,0,0,19
250102,0,1,2000,0,0,0,0,0,0,0,0,0,0
250102,1,1,2000,0,0,0,0,11,0,0,0,0,0
250103,1,1,2000,17,17,17,17,17,17,17,17,17,17
250104,1,1,2000,0,0,0,0,0,0,10,0,0,0
250104,2,1,2000,15,14,25,12,18,18,4,10,27,7
250105,1,1,2000,0,0,0,0,0,0,0,0,0,0
250105,2,1,2000,0,0,0,0,0,0,0,0,0,0
250105,3,1,2000,0,0,0,0,0,0,0,0,0,0
250106,1,1,2000,0,0,0,0,0,0,0,0,0,0
250106,2,1,2000,0,0,0,0,0,0,0,0,0,0
250107,1,1,2000,5,0,11,0,0,0,20,0,0,15
250107,2,1,2000,23,23,23,23,23,23,23,23,23,23
250108,0,1,2000,25,25,25,25,25,25,25,25,25,25
250108,1,1,2000,17,0,0,14,6,0,0,0,0,0
250109,1,1,2000,0,3,0,0,0,0,0,0,0,0
250110,1,1,2000,21,21,21,21,21,21,21,21,21,21
250111,0,1,2000,0,0,0,0,0,0,0,0,0,0
250111,1,1,2000,0,0,0,0,0,0,0,0,0,0
250112,1,1,2000,0,0,0,0,0,0,0,0,0,0
250112,2,1,2000,0,0,0,0,0,0,0,0,0,0
250113,1,1,2000,0,0,0,0,0,0,0,0,0,0
250114,1,1,2000,0,6,0,0,12,0,0,3,0,15
250115,1,1,2000,0,0,0,0,0,0,0,0,0,0
250115,2,1,2000,0,0,0,0,0,0,0,0,0,0
250115,3,1,2000,0,0,0,0,0,17,0,0,0,0
250116,1,1,2000,0,0,0,0,0,0,0,0,0,0
250117,1,1,2000,0,20,0,14,0,8,0,18,16,16
250118,1,1,2000,0,0,0,0,0,0,0,0,0,0
250118,2,1,2000,19,11,0,27,0,0,0,0,14,0
250119,1,1,2000,3,21,42,9,17,23,3,31,12,7
250119,2,1,2000,10,0,0,16,20,0,0,14,26,0
250120,1,1,2000,22,19,4,21,6,30,11,10,17,32
250121,1,1,2000,0,0,12,16,36,0,0,0,0,0
250121,2,1,2000,0,0,0,0,0,0,0,0,0,0
250122,1,1,2000,0,0,0,0,0,0,0,0,0,0
250123,1,1,2000,0,0,0,0,0,0,0,0,0,0
250123,2,1,2000,0,0,0,0,0,0,0,0,0,0
250124,0,1,2000,0,0,0,0,0,0,0,0,0,0
250124,1,1,2000,0,0,13,0,0,0,0,0,0,0
250125,0,1,2000,13,13,13,13,13,13,13,13,13,13
250125,1,1,2000,0,14,23,17,14,18,32,25,19,15
250126,1,1,2000,0,0,0,0,11,5,0,0,0,5
250126,2,1,2000,0,0,0,0,0,0,0,0,0,0
250127,1,1,2000,9,9,9,9,9,9,9,9,9,9
250127,2,1,2000,0,0,16,0,2,0,27,31,16,0
250127,3,1,2000,0,0,0,0,0,0,0,0,0,0
250128,1,1,2000,0,0,10,0,16,15,0,0,21,0
250129,1,1,2000,0,0,0,0,0,0,0,0,0,0
250130,0,1,2000,1,1,1,1,1,1,1,1,1,1
250131,0,1,2000,16,16,16,16,16,16,16,16,16,16
250131,1,1,2000,7,0,0,0,0,17,27,0,18,20
250132,1,1,2000,0,0,0,0,0,0,0,0,0,0
250133,0,1,2000,0,0,0,0,0,0,0,0,0,0
250133,1,1,2000,0,0,0,0,0,0,0,0,0,0
250134,1,1,2000,0,0,0,0,0,0,0,0,0,0
250134,2,1,2000,0,0,15,0,0,0,0,0,11,16
250134,3,1,2000,0,0,0,0,0,0,0,0,0,0
250134,4,1,2000,0,19,0,0,0,0,0,0,0,0
250134,5,1,2000,0,0,0,0,0,0,0,0,0,0
250134,6,1,2000,0,0,0,0,0,0,0,0,0,0
250134,7,1,2000,0,0,0,0,0,0,0,0,0,0
250135,0,1,2000,0,0,0,0,0,0,0,0,0,0
250135,1,1,2000,0,0,17,16,0,0,0,0,0,4
250136,1,1,2000,36,14,0,28,10,22,11,0,21,8
250137,1,1,2000,1,1,1,1,1,1,1,1,1,1
250137,2,1,2000,12,0,0,0,11,0,0,0,0,0
250137,3,1,2000,1,0,0,0,0,0,0,0,0,0
250138,1,1,2000,0,0,0,0,0,0,0,0,0,0
250138,2,1,2000,0,0,0,0,0,0,0,0,0,0
250139,1,1,2000,27,27,27,27,27,27,27,27,27,27
250140,1,1,2000,9,9,9,9,9,9,9,9,9,9
250141,1,1,2000,20,20,20,20,20,20,20,20,20,20
250142,1,1,2000,21,21,21,21,21,21,21,21,21,21
250142,2,1,2000,0,0,13,0,0,0,19,0,0,0
250143,1,1,2000,0,0,0,0,0,0,0,0,0,0
250143,2,1,2000,0,13,0,0,0,0,0,0,0,0
250144,1,1,2000,20,20,20,20,20,20,20,20,20,20
250144,2,1,2000,0,0,0,0,0,0,0,0,0,0
250145,1,1,2000,0,0,0,0,0,0,0,0,0,0
250145,2,1,2000,1,1,1,1,1,1,1,1,1,1
250146,1,1,2000,0,0,0,0,0,0,0,0,0,0
250146,2,1,2000,0,0,0,0,0,0,0,0,0,0
250147,1,1,2000,0,0,0,0,0,0,0,0,0,0
250147,2,1,2000,3,3,3,3,3,3,3,3,3,3
250147,3,1,2000,0,0,0,0,0,0,0,0,0,0
250148,1,1,2000,0,0,0,0,0,0,0,0,0,0
250149,0,1,2000,0,0,0,0,0,0,0,0,0,0
250149,1,1,2000,0,0,0,0,0,0,0,0,0,0
250150,1,1,2000,0,0,0,0,0,13,0,0,0,0
250151,1,1,2000,17,15,12,12,9,5,7,0,6,8
250152,1,1,2000,23,5,17,15,4,11,24,38,12,18
250153,1,1,2000,10,10,10,10,10,10,10,10,10,10
250154,1,1,2000,0,0,0,20,0,0,0,0,0,0
250154,2,1,2000,0,0,14,21,0,0,0,0,0,12
250155,1,1,2000,21,21,21,21,21,21,21,21,21,21
250157,1,1,2000,0,0,0,0,0,0,0,0,0,0
250157,2,1,2000,0,0,0,0,0,0,0,0,0,0
250158,1,1,2000,13,13,13,13,13,13,13,13,13,13
250159,0,1,2000,0,0,0,0,0,0,0,0,0,0
250159,1,1,2000,0,0,0,0,0,0,0,0,0,0
250161,1,1,2000,29,29,29,29,29,29,29,29,29,29
250162,1,1,2000,0,0,0,0,0,0,0,0,0,0
250162,2,1,2000,0,0,0,0,0,0,0,0,0,0
250163,1,1,2000,7,7,7,7,7,7,7,7,7,7
250164,1,1,2000,0,0,0,0,0,0,0,0,0,0
250165,1,1,2000,0,0,0,0,0,0,0,0,0,0
250165,2,1,2000,0,0,0,0,0,0,0,0,0,0
250166,0,1,2000,0,0,0,0,0,0,0,0,0,0
250166,1,1,2000,0,13,0,0,0,0,0,5,19,0
250167,0,1,2000,0,0,0,0,0,0,0,0,0,0
250167,1,1,2000,0,0,0,0,0,0,8,0,0,0
250168,1,1,2000,11,15,0,0,12,0,8,16,4,0
250168,2,1,2000,10,20,0,4,16,0,0,0,0,0
250170,0,1,2000,0,0,0,0,0,0,0,0,0,0
250170,1,1,2000,18,0,0,0,0,0,13,7,12,0
250171,1,1,2000,49,49,49,49,49,49,49,49,49,49
250172,1,1,2000,0,0,0,0,0,0,0,0,0,0
250172,2,1,2000,3,3,3,3,3,3,3,3,3,3
250173,1,1,2000,0,0,0,0,0,0,0,0,0,0
250173,2,1,2000,0,0,0,0,0,0,0,0,0,0
250174,0,1,2000,0,0,0,0,0,0,0,0,0,0
250174,1,1,2000,0,0,0,0,0,0,0,0,0,0
250175,1,1,2000,15,0,0,29,0,0,19,0,33,7
250176,1,1,2000,0,0,0,0,0,0,0,0,0,0
250177,1,1,2000,0,0,10,0,0,0,0,11,0,0
250178,1,1,2000,0,0,0,0,0,0,0,0,14,0
250178,2,1,2000,0,0,0,0,0,0,0,0,0,0
250178,3,1,2000,0,0,0,0,0,0,0,0,0,0
250179,1,1,2000,0,0,0,0,0,0,0,0,0,0
250180,0,1,2000,25,0,0,0,12,22,18,20,19,0
250180,1,1,2000,0,1,11,0,16,26,5,0,30,0
250181,1,1,2000,0,0,0,0,0,0,0,0,0,0
250182,1,1,2000,11,11,11,11,11,11,11,11,11,11
250183,1,1,2000,26,26,26,26,26,26,26,26,26,26
250184,1,1,2000,0,23,0,0,12,19,0,0,9,0
250185,1,1,2000,3,3,3,3,3,3,3,3,3,3
250185,2,1,2000,0,0,0,0,0,0,0,0,0,0
250186,0,1,2000,0,0,0,0,0,0,0,0,0,0
250186,1,1,2000,0,0,18,0,0,0,0,26,0,21
250187,0,1,2000,25,25,25,25,25,25,25,25,25,25
250187,1,1,2000,0,0,0,17,0,0,0,0,16,10
250188,0,1,2000,0,0,0,0,0,0,0,0,0,0
250188,1,1,2000,0,29,0,0,13,0,0,10,23,10
250189,1,1,2000,15,15,15,15,15,15,15,15,15,15
250190,1,1,2000,10,0,0,0,0,0,0,0,0,0
250191,1,1,2000,23,0,13,13,0,17,0,0,12,0
250192,1,1,2000,0,0,0,0,0,0,0,0,0,0
250192,2,1,2000,0,0,0,0,0,0,0,0,0,0
250192,3,1,2000,0,0,0,0,0,0,0,0,0,0
250193,1,1,2000,19,0,28,0,0,0,0,0,0,0
250193,2,1,2000,0,0,5,0,0,0,0,0,0,0
250194,1,1,2000,0,17,0,13,0,0,0,0,0,19
250195,0,1,2000,0,0,0,0,0,0,0,0,0,0
250195,1,1,2000,0,0,0,0,0,0,0,8,0,0
250196,1,1,2000,20,28,28,24,22,14,27,19,9,22
250198,0,1,2000,0,0,0,0,0,0,0,0,0,0
250198,0,2,2000,0,0,0,0,0,0,0,0,0,0
250198,0,3,2000,0,0,0,0,0,0,10,0,0,0
250198,0,4,2000,0,0,0,0,0,0,0,0,0,0
250198,1,1,2000,0,0,0,0,0,0,0,0,0,0
250199,1,1,2000,0,0,0,0,0,0,0,0,0,0
250200,1,1,2000,0,0,0,0,0,0,0,0,0,0
250200,2,1,2000,0,0,0,0,0,0,0,0,0,0
250201,1,1,2000,0,42,0,0,0,20,0,0,0,0
250201,2,1,2000,15,6,18,0,17,0,0,0,12,0
250201,3,1,2000,19,0,0,0,0,19,6,26,0,20
250202,1,1,2000,0,0,0,0,0,0,0,0,0,0
250202,2,1,2000,0,0,0,0,0,0,0,0,0,0
250203,1,1,2000,18,3,9,12,0,9,0,0,0,0
250203,2,1,2000,0,0,0,0,0,0,0,0,0,0
250204,1,1,2000,0,0,0,0,0,0,0,0,0,0
250205,1,1,2000,0,0,0,0,0,0,0,0,0,0
250205,2,1,2000,0,0,0,0,0,0,0,0,0,0
250205,3,1,2000,0,0,0,0,0,0,0,0,10,6
250206,1,1,2000,0,0,11,0,0,0,0,18,0,0
250206,2,1,2000,0,0,0,0,0,0,0,0,0,0
250207,1,1,2000,19,0,0,0,0,0,0,0,0,0
250207,2,1,2000,0,0,0,0,0,0,0,0,0,0
250208,1,1,2000,11,11,11,11,11,11,11,11,11,11
250209,1,1,2000,1,1,1,1,1,1,1,1,1,1
250210,1,1,2000,0,0,0,0,0,0,0,0,0,0
250211,1,1,2000,0,0,0,0,0,0,0,0,0,0
250212,1,1,2000,0,0,17,4,0,0,0,18,0,9
250212,2,1,2000,12,12,12,12,12,12,12,12,12,12
250212,3,1,2000,0,0,0,0,0,0,10,0,0,8
250213,1,1,2000,0,0,0,0,0,0,0,0,0,0
250213,2,1,2000,0,0,0,0,0,0,13,0,0,0
250214,1,1,2000,9,0,7,5,12,0,0,22,9,9
250214,2,1,2000,11,0,0,0,0,0,16,0,0,28
250215,1,1,2000,0,0,0,0,16,0,0,0,0,0
250215,2,1,2000,0,0,0,0,0,0,0,0,0,0
250215,3,1,2000,0,0,0,0,0,0,0,0,0,0
250216,1,1,2000,20,20,20,20,20,20,20,20,20,20
250217,0,1,2000,0,0,0,0,0,0,0,0,0,0
250217,1,1,2000,0,0,0,0,0,0,0,0,0,0
250218,1,1,2000,0,0,0,0,0,0,0,0,0,0
250218,2,1,2000,0,0,0,0,0,0,0,0,0,0
250219,1,1,2000,0,0,7,8,0,0,0,0,0,0
250219,2,1,2000,0,9,5,11,16,0,0,0,2,26
250220,0,1,2000,8,8,8,8,8,8,8,8,8,8
250220,1,1,2000,0,8,0,0,0,0,0,0,0,0
250221,1,1,2000,29,29,29,29,29,29,29,29,29,29
250221,2,1,2000,18,0,0,0,0,0,0,0,0,22
250222,0,1,2000,0,0,0,0,0,0,0,0,0,0
250222,1,1,2000,0,0,0,0,0,0,0,0,0,0
250223,1,1,2000,0,0,0,0,0,0,0,0,0,0
250223,2,1,2000,0,0,0,0,0,0,0,0,0,0
250223,3,1,2000,0,0,0,0,0,0,0,0,16,0
250224,1,1,2000,0,0,0,0,0,0,0,0,0,0
250224,2,1,2000,11,0,0,0,20,0,0,0,0,33
250225,0,1,2000,15,15,15,15,15,15,15,15,15,15
250225,1,1,2000,0,0,0,0,0,30,0,0,8,0
250226,1,1,2000,15,15,15,15,15,15,15,15,15,15
250227,1,1,2000,0,0,0,0,0,0,0,0,0,0
250228,1,1,2000,4,4,4,4,4,4,4,4,4,4
250229,1,1,2000,0,0,0,0,0,0,0,0,0,0
250229,2,1,2000,0,0,0,0,0,0,0,0,0,0
250230,1,1,2000,0,0,0,0,0,0,0,0,0,0
250231,1,1,2000,16,16,16,16,16,16,16,16,16,16
250232,1,1,2000,0,0,0,0,0,0,0,0,0,0
250233,1,1,2000,0,19,15,0,0,21,0,0,26,0
250234,1,1,2000,37,37,37,37,37,37,37,37,37,37
250235,1,1,2000,0,0,0,16,11,0,24,0,0,0
250235,2,1,2000,0,0,0,0,0,5,0,24,21,15
250235,3,1,2000,38,38,38,38,38,38,38,38,38,38
250236,1,1,2000,11,0,0,0,0,0,0,13,0,0
250236,2,1,2000,0,0,0,0,0,0,0,0,0,0
250237,0,1,2000,0,0,0,0,0,0,0,0,0,0
250237,1,1,2000,0,0,0,0,9,0,0,0,0,0
250238,1,1,2000,0,0,0,0,0,0,0,0,0,21
250238,2,1,2000,0,0,0,0,0,0,0,0,0,0
250239,0,1,2000,18,16,17,0,0,24,42,0,0,0
250239,1,1,2000,0,29,6,2,12,13,2,7,16,12
250240,1,1,2000,0,0,21,14,0,0,0,17,0,0
250240,2,1,2000,0,0,0,0,0,0,0,0,0,0
250241,1,1,2000,0,0,0,0,0,0,0,0,0,0
250242,1,1,2000,0,0,0,0,0,0,0,0,0,0
250242,2,1,2000,0,0,0,27,0,19,0,0,0,0
250243,1,1,2000,15,15,15,15,15,15,15,15,15,15
250243,2,1,2000,19,28,18,34,19,18,10,19,0,25
250244,1,1,2000,0,0,0,0,0,0,0,0,0,0
250245,1,1,2000,23,23,23,23,23,23,23,23,23,23
250246,0,1,2000,4,4,4,4,4,4,4,4,4,4
250246,0,2,2000,9,15,0,0,25,12,19,0,15,0
250246,1,1,2000,14,0,18,30,0,18,24,13,31,0
250247,1,1,2000,10,10,10,10,10,10,10,10,10,10
250248,1,1,2000,0,0,0,0,0,0,0,0,0,0
250249,1,1,2000,0,0,0,0,0,0,0,0,0,0
250250,1,1,2000,16,0,0,0,14,11,0,0,16,0
250250,2,1,2000,0,0,0,0,0,0,0,0,5,16
250250,3,1,2000,0,5,0,0,0,0,0,0,0,0
250251,1,1,2000,0,0,3,0,0,0,2,0,0,0
250251,2,1,2000,24,19,24,24,26,16,10,19,27,6
250252,1,1,2000,0,0,0,0,0,0,0,0,0,0
250252,2,1,2000,0,0,0,0,0,0,0,0,0,0
250253,0,1,2000,0,0,0,0,0,0,0,0,0,0
250253,1,1,2000,0,0,0,0,0,0,0,0,0,0
250254,1,1,2000,0,0,0,0,0,0,0,0,0,0
250254,2,1,2000,0,0,0,0,0,0,0,0,0,0
250255,1,1,2000,0,10,4,23,26,8,15,19,15,0
250255,2,1,2000,0,0,0,0,0,0,12,0,16,0
250255,3,1,2000,10,0,0,0,9,6,0,12,2,19
250256,1,1,2000,0,0,0,0,0,0,0,0,0,0
250257,1,1,2000,0,9,0,0,9,0,5,0,7,8
250258,1,1,2000,30,20,10,15,11,14,21,26,0,13
250258,2,1,2000,0,0,0,0,0,0,0,0,0,8
250259,1,1,2000,0,0,10,0,0,0,0,0,0,0
250259,2,1,2000,0,0,0,0,0,0,0,0,0,0
250259,3,1,2000,0,0,0,0,0,0,0,0,0,0
250259,4,1,2000,4,4,4,4,4,4,4,4,4,4
250259,5,1,2000,0,0,0,0,0,0,0,0,0,0
250260,1,1,2000,0,0,15,0,18,15,0,33,15,28
250261,1,1,2000,0,0,6,0,5,0,0,0,0,14
250261,2,1,2000,0,0,13,0,0,18,0,0,0,0
250262,1,1,2000,18,18,18,18,18,18,18,18,18,18
250263,1,1,2000,16,16,16,16,16,16,16,16,16,16
250264,0,1,2000,3,0,0,0,0,0,0,0,0,12
250264,1,1,2000,0,0,0,0,10,11,0,0,0,0
250265,0,1,2000,0,0,0,0,0,0,0,0,0,0
250265,1,1,2000,0,0,0,0,0,0,0,0,0,0
250266,0,1,2000,38,38,38,38,38,38,38,38,38,38
250266,1,1,2000,0,0,4,0,0,0,0,0,0,0
250267,1,1,2000,31,20,34,8,20,0,13,0,17,10
250268,0,1,2000,0,11,0,0,16,0,0,0,0,13
250268,1,1,2000,0,0,0,0,0,0,0,0,0,0
250269,1,1,2000,20,32,26,28,0,15,20,13,16,28
250270,1,1,2000,0,30,0,14,0,0,0,0,0,20
250270,2,1,2000,0,0,0,0,0,0,0,0,0,0
250270,3,1,2000,0,0,0,0,0,0,0,0,0,0
250271,0,1,2000,0,0,0,0,0,0,0,0,0,0
250271,1,1,2000,0,0,7,0,0,0,0,0,0,0
250272,1,1,2000,19,19,19,19,19,19,19,19,19,19
250273,1,1,2000,10,0,19,0,8,0,0,0,0,6
250274,1,1,2000,16,0,15,0,11,22,24,9,0,21
250274,2,1,2000,0,10,0,0,5,0,0,0,13,0
250275,1,1,2000,13,13,13,13,13,13,13,13,13,13
250276,1,1,2000,15,15,15,15,15,15,15,15,15,15
250276,2,1,2000,13,11,0,0,0,0,0,0,0,14
250277,1,1,2000,5,5,5,5,5,5,5,5,5,5
250278,1,1,2000,0,0,0,0,0,0,0,0,0,0
250278,2,1,2000,0,0,0,0,0,0,0,0,0,0
250279,1,1,2000,0,2,0,0,10,0,0,10,0,0
250279,2,1,2000,0,0,0,0,0,0,0,0,0,0
250279,3,1,2000,0,0,0,0,0,0,0,0,0,0
250279,4,1,2000,0,0,0,0,0,0,0,0,0,0
250279,5,1,2000,5,0,0,0,0,0,0,0,0,0
250280,0,1,2000,0,0,0,0,0,0,6,0,0,4
250280,1,1,2000,0,0,0,0,0,0,0,0,0,0
250281,0,1,2000,18,29,32,14,26,20,52,10,28,28
250281,1,1,2000,0,0,0,0,0,0,0,0,0,0
250282,1,1,2000,19,7,12,0,0,7,30,26,19,25
250283,1,1,2000,0,0,0,0,0,0,0,0,0,0
250284,1,1,2000,19,10,11,11,19,0,8,6,0,0
250285,1,1,2000,3,3,3,3,3,3,3,3,3,3
250286,0,1,2000,0,0,25,0,4,0,0,0,22,25
250286,1,1,2000,0,0,0,0,0,0,0,0,0,0
250287,1,1,2000,0,0,0,0,0,0,0,0,0,0
250288,0,1,2000,23,23,23,23,23,23,23,23,23,23
250288,1,1,2000,0,0,11,9,0,0,0,20,0,0
250289,1,1,2000,8,16,15,20,0,0,10,20,53,11
250290,1,1,2000,0,0,0,9,0,0,0,0,0,0
250290,2,1,2000,0,0,0,0,0,0,0,0,0,0
250291,1,1,2000,14,14,14,14,14,14,14,14,14,14
250293,1,1,2000,0,0,22,20,8,0,13,7,24,48
250294,1,1,2000,0,0,0,0,0,0,0,0,0,0
250294,2,1,2000,0,0,0,0,0,11,16,9,8,0
250294,3,1,2000,0,19,0,0,7,0,0,0,0,0
250295,0,1,2000,19,19,19,19,19,19,19,19,19,19
250295,1,1,2000,0,0,0,21,0,0,11,0,12,0
250296,1,1,2000,36,28,19,11,25,39,10,0,0,16
250297,0,1,2000,10,10,10,10,10,10,10,10,10,10
250297,1,1,2000,0,18,0,6,0,8,0,6,0,9
250298,1,1,2000,10,28,0,0,4,11,0,0,0,15
250298,2,1,2000,16,16,16,16,16,16,16,16,16,16
250299,1,1,2000,27,27,27,27,27,27,27,27,27,27
250300,1,1,2000,14,16,12,16,16,19,20,9,7,10
250300,2,1,2000,0,14,0,0,0,0,0,0,18,0
250300,3,1,2000,0,0,0,0,0,12,0,33,20,12
250301,0,1,2000,0,0,0,0,0,0,0,0,0,0
250301,1,1,2000,0,0,0,0,0,0,0,0,0,0
250302,1,1,2000,29,12,0,11,10,20,5,14,27,15
250303,1,1,2000,16,23,27,17,17,0,22,15,0,8
250304,1,1,2000,0,35,0,0,0,0,0,0,0,0
250304,2,1,2000,0,0,0,0,0,0,0,0,0,0
250305,1,1,2000,0,0,0,0,0,0,0,0,0,0
250305,2,1,2000,0,22,0,0,0,0,0,0,0,0
250306,1,1,2000,7,19,9,16,12,7,6,27,15,0
250306,2,1,2000,0,0,0,18,0,0,11,7,0,0
250307,1,1,2000,0,0,0,0,0,10,0,0,0,0
250307,2,1,2000,0,0,0,0,0,0,0,0,0,0
250308,1,1,2000,0,4,0,19,0,0,0,0,0,0
250308,2,1,2000,0,0,0,0,0,0,0,0,0,12
250308,3,1,2000,0,0,0,0,0,0,0,0,0,0
250309,1,1,2000,13,13,13,13,13,13,13,13,13,13
250310,1,1,2000,0,0,0,0,0,0,0,10,0,0
250310,2,1,2000,0,0,0,0,0,8,0,0,19,0
250311,1,1,2000,12,0,0,0,0,12,12,22,0,22
250311,2,1,2000,0,0,0,0,0,0,0,0,0,0
250312,1,1,2000,21,21,21,21,21,21,21,21,21,21
250312,2,1,2000,0,30,0,0,0,0,17,0,0,9
250313,0,1,2000,5,0,0,21,0,0,0,0,0,0
250313,1,1,2000,0,0,0,7,0,0,0,0,0,0
250314,1,1,2000,0,0,0,0,0,0,0,0,0,0
250314,2,1,2000,0,5,0,0,0,0,0,0,0,0
250314,3,1,2000,0,0,0,0,0,0,18,0,0,0
250315,1,1,2000,0,0,2,0,0,0,12,0,0,0
250315,2,1,2000,0,19,12,0,0,0,2,0,0,0
250316,0,1,2000,0,0,0,0,0,0,0,0,0,0
250316,1,1,2000,0,0,0,0,0,0,6,0,0,21
250317,1,1,2000,0,0,0,0,0,0,0,0,0,0
250318,1,1,2000,18,18,18,18,18,18,18,18,18,18
250319,1,1,2000,0,0,0,0,19,0,0,0,0,0
250320,1,1,2000,0,0,0,0,0,0,0,0,0,0
250320,2,1,2000,0,0,3,6,0,21,11,0,0,0
250321,1,1,2000,0,28,0,0,0,0,0,0,0,0
250321,2,1,2000,0,0,0,0,0,0,0,0,0,0
250323,1,1,2000,16,0,18,5,14,10,0,12,14,21
250324,1,1,2000,23,0,30,0,32,2,0,22,0,9
250325,0,1,2000,1,1,1,1,1,1,1,1,1,1
250325,1,1,2000,14,0,0,0,0,0,0,0,17,0
250326,1,1,2000,0,0,0,0,0,0,0,0,0,0
250327,0,1,2000,26,26,26,26,26,26,26,26,26,26
250327,1,1,2000,0,0,0,0,19,0,0,0,0,0
250328,1,1,2000,0,0,0,0,0,0,0,0,0,0
250328,2,1,2000,3,0,13,0,0,0,0,0,0,0
250328,3,1,2000,0,0,0,0,0,0,0,0,0,0
250329,0,1,2000,0,0,0,0,0,0,0,0,0,0
250329,1,1,2000,0,0,0,0,0,0,0,0,0,0
250330,1,1,2000,0,0,0,17,0,0,0,0,0,14
250331,1,1,2000,16,0,0,12,0,0,0,0,0,0
250331,2,1,2000,0,0,0,0,0,16,8,21,0,10
250332,1,1,2000,0,0,0,0,0,0,0,0,0,0
250333,0,1,2000,12,12,12,12,12,12,12,12,12,12
250333,1,1,2000,0,0,0,13,0,0,0,0,0,0
250334,1,1,2000,18,18,18,18,18,18,18,18,18,18
250335,0,1,2000,0,0,0,0,0,0,0,0,0,0
250335,1,1,2000,0,7,0,14,0,0,0,0,0,0
250336,1,1,2000,14,0,0,0,0,0,0,0,24,0
250337,1,1,2000,26,11,8,0,8,4,17,19,17,18
250338,1,1,2000,30,15,26,17,7,18,22,8,13,2
250338,2,1,2000,0,0,0,0,0,0,0,0,21,0
250339,0,1,2000,0,0,0,0,0,0,0,0,36,0
250339,1,1,2000,0,0,0,0,0,0,0,0,0,0
250340,1,1,2000,0,0,0,0,0,0,0,0,0,0
250340,2,1,2000,0,0,0,0,0,0,0,0,0,0
250341,1,1,2000,18,18,18,18,18,18,18,18,18,18
250342,1,1,2000,14,14,14,14,14,14,14,14,14,14
250343,1,1,2000,0,0,14,0,0,10,37,0,0,16
250344,0,1,2000,0,0,0,0,0,0,0,0,0,0
250344,1,1,2000,29,0,0,0,0,0,0,0,0,0
250345,1,1,2000,0,0,0,0,0,0,0,0,0,0
250345,2,1,2000,0,0,0,0,0,0,0,0,17,0
250345,3,1,2000,0,0,0,0,0,0,0,0,0,0
250346,1,1,2000,0,0,0,0,0,0,0,0,0,0
250346,2,1,2000,0,18,0,18,0,0,17,0,0,0
250346,3,1,2000,0,0,0,0,0,0,0,0,0,0
250347,1,1,2000,16,23,14,13,11,12,15,8,15,20
250348,1,1,2000,35,7,20,18,34,28,19,0,23,36
250349,1,1,2000,29,29,29,29,29,29,29,29,29,29
250350,1,1,2000,0,0,0,0,0,0,0,0,0,0
250350,2,1,2000,20,18,0,0,0,32,0,0,7,34
250351,1,1,2000,0,0,0,0,0,0,0,0,0,0
250351,2,1,2000,0,0,0,0,0,0,0,0,0,0
250352,1,1,2000,0,0,0,0,0,0,0,0,0,0
250352,2,1,2000,0,0,0,0,0,0,21,0,0,13
250353,0,1,2000,5,5,5,5,5,5,5,5,5,5
250353,0,2,2000,21,20,9,18,8,0,0,0,23,0
250353,1,1,2000,16,0,0,0,0,0,3,0,0,0
250353,2,1,2000,0,0,20,0,0,13,0,0,0,3
250354,1,1,2000,0,0,0,0,0,0,0,0,0,0
250354,2,1,2000,0,22,0,13,0,0,0,7,6,0
250355,1,1,2000,0,0,0,0,0,0,0,0,0,0
250356,0,1,2000,30,30,30,30,30,30,30,30,30,30
250356,1,1,2000,14,23,12,0,12,0,0,0,0,13
250357,1,1,2000,0,0,0,0,0,0,0,0,0,0
250357,2,1,2000,0,0,0,0,0,0,0,0,0,0
250357,3,1,2000,0,0,0,0,0,0,0,0,0,0
250358,1,1,2000,0,0,0,0,16,0,0,0,0,0
250359,1,1,2000,0,7,15,9,16,12,6,0,12,12
250359,2,1,2000,0,0,0,9,14,16,0,0,0,26
250360,1,1,2000,0,0,0,0,0,0,0,0,0,0
250360,2,1,2000,0,0,6,0,0,0,0,0,0,0
250361,0,1,2000,0,0,0,0,22,0,38,22,0,0
250361,1,1,2000,0,0,0,0,0,0,0,0,0,0
250362,0,1,2000,0,0,0,0,0,0,0,0,0,0
250362,1,1,2000,14,0,14,0,0,0,0,0,0,0
250363,0,1,2000,0,0,0,0,0,0,0,0,0,0
