ST_CASE,VEH_NO,NUMOCCS,DAY,MONTH,HOUR,MINUTE,BODY_TYP,TRAV_SP,DEFORMED,L_STATE,PREV_ACC,PREV_DWI,PREV_SPD,VNUM_LAN,VSPD_LIM,ACC_TYPE,DEATHS,DR_DRINK,Year
482508,1,1,13,10,22,26,80,998,4,48,1,0,1,2,50,10,1,0,2018
482510,1,1,8,10,17,0,80,998,8,48,0,0,0,2,75,1,1,1,2018
482527,1,1,14,10,18,50,80,998,6,48,0,0,0,4,40,77,1,1,2018
482532,1,1,16,9,14,40,80,998,8,48,0,0,0,2,40,7,1,0,2018
482535,1,2,26,8,21,5,80,998,6,48,0,0,0,3,50,24,1,1,2018
482537,2,1,5,10,19,49,80,998,8,48,0,0,0,2,75,52,1,0,2018
482537,3,1,5,10,19,49,80,998,8,48,0,0,0,2,75,98,0,0,2018
482538,1,1,16,10,2,8,80,998,8,48,0,0,0,2,45,98,1,1,2018
482542,1,1,13,10,19,14,80,998,2,48,0,0,0,2,65,98,1,0,2018
482544,1,1,7,10,15,50,80,998,2,48,0,0,0,2,55,6,1,0,2018
482546,1,1,25,8,13,5,80,998,8,48,0,0,1,2,45,73,1,0,2018
482557,1,1,4,10,17,11,80,998,8,6,0,0,0,2,45,32,1,0,2018
482560,1,2,17,10,21,41,80,998,2,48,1,0,0,4,40,13,0,0,2018
482572,2,2,13,10,20,30,80,998,8,48,0,0,0,2,98,69,1,0,2018
482597,1,1,18,10,19,49,80,998,8,48,0,0,1,2,40,6,1,0,2018
482604,2,1,13,10,23,30,80,998,8,48,0,0,0,2,75,83,1,1,2018
482633,1,1,28,10,2,12,80,998,6,48,1,1,0,3,70,1,1,0,2018
482688,2,2,28,10,12,37,80,998,6,48,0,0,1,2,45,69,2,0,2018
482699,2,2,1,11,21,1,80,998,8,48,0,0,1,2,75,98,2,0,2018
482705,1,1,4,11,21,12,80,998,6,48,1,0,1,2,45,69,1,0,2018
482723,2,1,27,10,15,6,80,998,6,48,1,0,1,4,40,69,1,0,2018
482727,1,1,3,11,23,34,80,998,8,48,0,0,0,2,55,1,1,1,2018
482729,1,2,5,11,17,57,80,998,2,48,0,0,0,8,60,24,1,0,2018
482730,2,1,4,11,17,35,80,998,8,48,0,0,0,2,40,74,1,0,2018
482737,1,2,2,11,18,8,80,998,8,48,0,0,0,4,40,71,1,0,2018
482737,2,1,2,11,18,8,80,998,8,48,0,0,0,4,40,70,0,0,2018
482739,1,1,27,10,14,58,80,80,8,48,0,0,0,2,45,6,1,0,2018
482740,1,1,28,10,22,0,80,110,8,48,0,0,2,3,65,24,1,1,2018
482743,1,1,27,10,8,0,80,998,8,48,0,0,2,2,98,87,1,0,2018
482745,1,1,6,10,13,37,80,998,6,48,0,0,2,2,55,98,1,0,2018
482760,1,1,2,11,21,41,80,998,8,48,0,0,0,3,50,98,1,1,2018
482778,2,1,28,10,11,24,80,998,6,48,0,0,0,4,45,74,1,0,2018
482795,1,1,29,10,19,13,80,998,8,48,0,0,1,2,70,50,1,0,2018
482807,2,1,3,11,17,50,80,998,8,48,0,0,0,3,35,86,1,0,2018
482815,1,1,29,10,14,10,80,998,8,48,0,0,0,2,45,0,1,0,2018
482823,1,1,8,11,1,30,80,998,8,48,0,0,1,4,45,6,1,1,2018
482840,1,1,8,11,15,42,80,998,8,48,0,0,4,3,45,69,1,1,2018
482843,1,1,2,11,4,37,80,998,8,48,0,0,7,2,60,1,1,0,2018
482845,1,1,3,11,10,32,80,998,8,48,0,0,0,2,55,2,1,0,2018
482855,2,1,27,10,8,40,80,998,8,48,0,1,1,2,40,83,1,0,2018
482856,1,1,11,11,0,43,80,998,8,48,0,0,0,2,60,6,1,1,2018
482860,1,1,4,11,5,24,80,998,6,48,0,0,1,2,40,2,1,0,2018
482875,1,1,3,11,21,35,80,998,6,48,1,0,0,2,55,2,1,0,2018
482878,2,1,2,2,7,5,80,998,8,48,0,0,0,2,55,83,1,0,2018
482890,2,2,23,11,3,25,80,998,6,48,0,0,0,2,55,25,1,0,2018
482907,1,2,20,10,22,15,80,998,8,48,0,0,3,5,45,24,1,1,2018
482908,1,1,5,11,0,24,80,998,8,48,0,0,0,2,55,2,1,1,2018
482920,1,2,6,11,21,15,80,998,8,48,1,0,0,2,60,1,1,1,2018
482921,1,1,23,11,15,47,80,80,8,48,0,0,0,2,60,3,1,0,2018
482928,2,1,24,11,18,57,80,998,8,48,0,0,1,2,35,98,1,0,2018
482936,1,1,21,11,10,45,80,998,2,48,1,0,2,4,65,98,1,0,2018
482945,2,1,5,10,16,50,80,45,8,48,0,0,0,2,45,98,1,0,2018
482948,2,1,2,9,17,34,80,998,8,48,0,0,0,2,30,89,1,0,2018
482953,1,1,20,11,21,15,80,998,8,48,0,0,1,4,45,79,1,0,2018
482958,1,1,22,11,23,54,80,998,8,48,0,1,0,2,35,1,1,1,2018
482959,2,1,19,8,8,6,80,998,8,48,0,0,0,3,55,20,1,0,2018
482965,1,1,16,11,18,31,80,998,8,48,0,0,0,4,40,98,1,0,2018
482971,1,1,23,11,2,15,80,998,8,48,0,0,1,1,45,1,1,1,2018
482981,1,1,5,10,18,23,80,998,8,48,0,0,0,2,40,98,1,1,2018
482989,1,1,13,10,23,45,80,998,8,48,0,0,0,5,60,24,1,0,2018
482989,3,1,13,10,23,45,80,998,8,48,1,0,2,5,60,98,0,1,2018
482999,1,1,24,11,2,33,80,998,8,48,0,0,1,2,30,6,1,1,2018
483035,1,1,30,8,7,45,80,998,8,99,99,99,99,2,60,1,1,0,2018
483060,1,2,29,11,14,15,80,998,0,48,0,0,0,2,75,0,1,0,2018
483075,2,1,29,11,18,56,80,998,6,48,0,0,3,4,50,98,1,0,2018
483082,1,1,25,11,3,16,80,998,8,48,0,0,2,5,35,79,1,0,2018
483093,1,2,4,11,8,5,80,998,8,48,0,0,0,2,60,7,1,0,2018
483105,1,1,25,11,5,32,80,998,2,48,1,0,1,3,98,88,1,1,2018
483110,1,1,2,12,14,35,80,998,8,48,0,0,2,2,60,64,1,0,2018
483112,1,1,3,6,2,19,80,998,6,48,0,0,1,4,35,1,1,1,2018
483119,1,1,30,11,14,11,80,998,8,48,4,0,1,2,30,0,1,0,2018
483134,1,1,12,12,7,20,80,998,8,48,0,0,1,3,35,12,1,0,2018
483141,1,1,30,11,9,2,80,998,8,47,0,0,6,3,40,32,1,1,2018
483143,1,1,17,11,20,8,80,998,8,48,2,0,0,5,45,1,1,0,2018
483153,1,1,15,12,14,35,80,998,8,48,0,0,0,2,55,12,1,0,2018
483158,1,1,9,11,15,10,80,998,8,48,0,0,1,5,60,98,1,0,2018
483192,2,1,18,12,6,7,80,998,6,48,0,0,0,2,75,52,1,0,2018
483213,2,1,15,12,1,55,80,998,8,48,0,0,4,4,40,69,1,1,2018
483216,1,1,29,11,18,44,80,998,8,48,0,0,0,2,75,69,1,0,2018
483221,1,1,15,12,22,44,80,998,8,48,0,0,4,5,30,64,1,1,2018
483234,1,1,25,12,22,18,80,998,6,48,1,0,1,2,35,24,1,1,2018
483240,1,1,17,12,16,30,80,998,8,48,1,0,0,5,75,83,1,0,2018
483256,2,1,21,12,16,30,80,998,8,48,0,0,0,3,40,69,1,0,2018
483265,2,1,25,12,18,40,80,998,6,48,0,0,0,2,70,51,1,0,2018
483270,1,1,23,12,7,41,80,998,6,48,0,0,0,4,30,13,0,0,2018
483305,2,1,24,12,15,5,80,998,6,48,0,0,0,2,30,69,1,0,2018
483324,2,1,28,12,19,6,80,998,8,48,0,0,0,3,45,98,1,0,2018
483332,1,1,14,10,1,0,80,998,6,48,0,0,0,2,35,69,1,1,2018
483334,1,1,19,12,15,57,80,998,8,8,0,0,0,3,35,69,1,0,2018
483338,1,1,28,12,20,56,80,998,8,48,1,0,0,2,50,24,1,1,2018
483350,2,1,26,7,15,44,80,998,6,48,0,0,0,2,70,88,1,0,2018
483381,1,1,7,1,14,15,80,998,8,48,0,0,1,2,35,1,1,1,2018
483384,2,1,17,11,20,25,80,998,8,48,0,0,0,4,60,49,1,0,2018
483384,3,1,17,11,20,25,80,998,8,48,0,0,0,4,60,98,0,0,2018
