ST_CASE,VEH_NO,NUMOCCS,DAY,MONTH,HOUR,MINUTE,BODY_TYP,TRAV_SP,DEFORMED,L_STATE,PREV_ACC,PREV_DWI,PREV_SPD,VNUM_LAN,VSPD_LIM,ACC_TYPE,DEATHS,DR_DRINK,Year
481813,1,1,2,10,11,25,80,998,9,48.0,0.0,0.0,0.0,2,60,2,1,0,2010
481819,1,1,2,10,17,57,80,998,9,48.0,0.0,1.0,1.0,2,30,6,1,0,2010
481820,1,1,2,10,8,10,80,998,9,48.0,0.0,0.0,1.0,2,45,87,1,0,2010
481821,2,1,3,10,7,20,80,998,9,48.0,0.0,0.0,0.0,6,35,87,1,0,2010
481828,1,1,4,10,15,42,80,998,4,48.0,0.0,0.0,1.0,2,60,2,1,0,2010
481837,1,2,7,10,11,35,80,998,2,48.0,0.0,0.0,0.0,2,70,98,1,0,2010
481840,1,1,7,10,6,0,80,998,6,48.0,0.0,0.0,1.0,5,65,24,1,1,2010
481841,1,1,8,10,2,32,80,120,9,48.0,0.0,0.0,0.0,3,60,24,1,1,2010
481852,2,1,10,10,16,48,80,998,9,48.0,0.0,0.0,0.0,4,70,47,1,0,2010
481858,1,1,10,10,18,40,80,998,9,48.0,1.0,0.0,0.0,2,60,1,1,0,2010
481860,1,1,10,10,15,4,80,998,9,48.0,0.0,0.0,0.0,2,50,0,1,0,2010
481867,1,1,13,10,1,25,80,998,9,48.0,0.0,0.0,0.0,2,65,1,1,1,2010
481868,1,1,13,10,15,48,80,998,6,48.0,0.0,0.0,1.0,2,55,24,1,0,2010
481869,1,1,13,10,10,41,80,998,9,48.0,0.0,0.0,0.0,4,40,1,1,0,2010
481870,1,1,14,10,19,53,80,54,9,48.0,0.0,1.0,2.0,2,35,98,1,1,2010
481873,2,1,14,10,11,3,80,998,4,48.0,0.0,0.0,0.0,2,40,69,1,0,2010
481879,3,1,16,10,17,0,80,998,9,48.0,0.0,0.0,0.0,2,70,98,1,0,2010
481880,2,1,16,10,18,40,80,998,9,48.0,0.0,0.0,1.0,4,45,69,1,1,2010
481887,2,1,17,10,1,32,80,998,4,48.0,0.0,0.0,0.0,3,65,25,1,0,2010
481891,1,1,17,10,11,9,80,998,9,48.0,0.0,0.0,1.0,2,60,98,1,0,2010
481899,1,1,22,10,14,46,80,998,9,48.0,1.0,0.0,0.0,2,55,2,1,0,2010
481923,1,1,17,10,2,25,80,998,4,48.0,0.0,0.0,2.0,2,45,7,1,1,2010
481928,1,1,26,10,7,18,80,998,9,48.0,1.0,0.0,0.0,4,50,69,1,1,2010
481935,2,1,8,4,2,43,80,998,9,48.0,0.0,0.0,0.0,9,45,6,1,1,2010
481940,1,1,22,5,14,29,80,998,9,48.0,0.0,0.0,0.0,1,60,98,1,0,2010
481944,1,1,14,6,20,19,80,998,2,48.0,0.0,1.0,0.0,4,40,6,1,1,2010
481953,2,1,15,8,17,35,80,0,9,48.0,0.0,0.0,0.0,4,45,69,1,0,2010
481955,1,1,29,8,16,0,80,998,9,48.0,1.0,0.0,1.0,1,60,1,1,1,2010
481960,1,2,15,9,23,47,80,998,4,48.0,0.0,0.0,0.0,6,45,6,1,1,2010
481974,2,2,12,10,19,18,80,998,9,48.0,0.0,0.0,0.0,6,45,69,2,1,2010
481981,1,1,15,10,7,16,80,998,9,48.0,0.0,0.0,0.0,6,35,69,1,0,2010
482018,1,1,28,10,10,49,80,998,9,48.0,0.0,0.0,0.0,4,45,20,1,0,2010
482024,1,1,30,10,3,41,80,998,6,48.0,0.0,0.0,0.0,4,60,6,1,1,2010
482029,2,1,31,10,23,0,80,998,9,48.0,0.0,0.0,1.0,2,99,82,1,0,2010
482056,2,1,5,11,18,7,80,998,9,48.0,0.0,0.0,0.0,2,60,69,1,0,2010
482073,2,1,8,11,7,53,80,998,9,48.0,0.0,0.0,0.0,4,35,69,1,0,2010
482087,2,1,12,11,6,36,80,998,4,48.0,0.0,0.0,0.0,4,60,88,1,0,2010
482089,1,1,12,11,16,55,80,998,9,48.0,0.0,0.0,0.0,3,70,69,1,0,2010
482090,1,1,12,11,11,24,80,70,6,48.0,0.0,0.0,0.0,2,70,46,0,0,2010
482090,2,1,12,11,11,24,80,70,6,48.0,0.0,0.0,0.0,2,70,45,1,0,2010
482108,1,1,17,11,6,36,80,998,9,48.0,0.0,0.0,0.0,2,50,98,1,0,2010
482109,2,1,17,11,5,50,80,998,9,48.0,0.0,0.0,0.0,6,40,69,1,0,2010
482124,1,1,21,11,0,53,80,998,4,48.0,0.0,0.0,0.0,4,40,1,1,0,2010
482131,2,1,24,11,22,26,80,998,4,48.0,0.0,0.0,1.0,2,40,83,1,0,2010
482151,2,1,17,4,11,5,80,998,4,48.0,0.0,0.0,0.0,4,40,64,1,0,2010
482156,1,1,7,7,3,8,80,998,4,48.0,0.0,0.0,0.0,2,60,6,1,1,2010
482157,1,1,14,7,7,19,80,998,9,48.0,0.0,0.0,0.0,2,60,1,1,0,2010
482166,1,1,27,8,3,0,80,998,4,48.0,0.0,0.0,0.0,2,35,98,1,1,2010
482172,2,1,15,9,6,13,80,998,4,48.0,1.0,0.0,1.0,4,99,69,1,0,2010
482178,1,1,16,10,9,55,80,998,9,48.0,0.0,0.0,0.0,4,70,98,1,0,2010
482191,2,1,30,10,7,51,80,998,9,48.0,2.0,0.0,2.0,4,40,20,1,0,2010
482193,1,1,30,10,14,45,80,998,9,48.0,0.0,0.0,0.0,2,45,1,1,0,2010
482220,1,1,21,11,0,9,80,998,9,48.0,0.0,0.0,0.0,2,60,46,0,1,2010
482220,2,1,21,11,0,9,80,998,9,48.0,0.0,0.0,1.0,2,60,45,1,1,2010
482222,1,1,22,11,13,20,80,998,2,48.0,0.0,0.0,1.0,2,65,98,1,0,2010
482223,1,1,22,11,3,33,80,998,9,48.0,0.0,0.0,0.0,6,35,1,1,0,2010
482224,2,1,23,11,18,4,80,998,9,48.0,0.0,0.0,0.0,2,60,69,1,0,2010
482247,2,1,18,6,14,34,80,998,2,48.0,1.0,0.0,0.0,4,45,88,1,0,2010
482248,1,1,19,6,10,20,80,998,9,48.0,0.0,0.0,0.0,2,45,46,1,0,2010
482248,2,1,19,6,10,20,80,998,9,48.0,0.0,0.0,1.0,2,45,45,0,0,2010
482253,2,1,26,8,19,26,80,998,9,48.0,1.0,0.0,2.0,2,45,69,1,0,2010
482255,1,1,4,9,2,0,80,998,9,48.0,0.0,0.0,0.0,2,55,1,1,1,2010
482257,1,1,4,9,2,20,80,998,4,48.0,0.0,0.0,0.0,2,60,24,1,1,2010
482262,1,1,2,10,2,47,80,998,6,48.0,0.0,0.0,0.0,4,40,1,1,1,2010
482269,2,1,3,11,18,45,80,998,9,48.0,0.0,0.0,1.0,4,70,88,1,0,2010
482273,2,1,11,11,14,40,80,998,6,46.0,0.0,0.0,0.0,6,45,83,1,0,2010
482276,1,1,17,11,9,58,80,998,2,48.0,0.0,0.0,1.0,2,70,0,1,0,2010
482284,2,1,22,11,19,17,80,998,9,48.0,0.0,0.0,0.0,2,60,86,1,0,2010
482286,1,2,22,11,12,30,80,998,9,48.0,1.0,0.0,0.0,2,45,64,1,0,2010
482298,2,2,28,11,12,55,80,998,6,48.0,0.0,0.0,0.0,4,45,69,2,0,2010
482309,1,2,2,6,21,41,80,998,4,48.0,0.0,0.0,0.0,6,50,6,1,0,2010
482310,1,1,3,6,2,10,80,998,9,48.0,0.0,0.0,0.0,6,45,1,1,0,2010
482312,1,1,18,6,14,55,80,998,9,48.0,0.0,0.0,0.0,2,60,1,1,0,2010
482316,1,1,5,7,16,41,80,998,4,48.0,0.0,0.0,0.0,2,30,11,1,0,2010
482320,2,1,27,8,22,42,80,998,6,48.0,0.0,0.0,0.0,2,40,88,0,0,2010
482320,3,1,27,8,22,42,80,998,6,48.0,0.0,1.0,0.0,2,40,98,1,0,2010
482329,2,1,22,9,17,45,80,998,9,48.0,1.0,0.0,0.0,4,40,69,1,0,2010
482330,2,1,24,9,2,20,80,998,2,48.0,0.0,0.0,0.0,4,30,69,1,0,2010
482338,2,1,6,12,6,30,80,998,9,48.0,1.0,0.0,0.0,2,70,83,1,0,2010
482357,2,1,11,12,8,27,80,998,9,48.0,0.0,0.0,0.0,4,55,88,1,0,2010
482375,1,1,7,12,18,28,80,998,2,48.0,0.0,0.0,1.0,2,35,13,0,0,2010
482378,2,1,9,12,19,8,80,998,6,48.0,0.0,0.0,0.0,4,35,69,1,0,2010
482385,1,2,11,12,18,15,80,998,9,48.0,0.0,0.0,0.0,2,30,98,1,0,2010
482386,1,2,11,12,12,41,80,998,9,48.0,0.0,0.0,0.0,2,60,50,1,0,2010
482393,1,1,14,12,9,30,80,998,9,48.0,1.0,0.0,0.0,1,65,7,1,0,2010
482404,1,2,19,12,15,40,80,998,9,48.0,0.0,0.0,0.0,2,35,7,1,0,2010
482407,2,1,20,12,12,32,80,998,4,48.0,0.0,0.0,0.0,2,55,69,1,0,2010
482409,1,1,21,12,15,55,80,998,4,6.0,0.0,0.0,0.0,4,70,6,1,1,2010
482436,2,1,20,12,12,15,80,998,4,48.0,0.0,0.0,0.0,4,40,83,1,0,2010
482437,2,1,21,12,15,0,80,998,9,48.0,0.0,0.0,0.0,2,60,98,1,1,2010
482440,2,1,23,12,18,7,80,998,6,48.0,0.0,0.0,1.0,4,30,69,1,0,2010
482449,2,1,2,12,13,30,80,998,9,48.0,0.0,0.0,0.0,2,98,88,1,0,2010
482454,1,1,3,12,21,53,80,998,9,48.0,0.0,1.0,0.0,2,30,14,1,1,2010
482461,2,1,4,12,18,40,80,998,9,48.0,0.0,0.0,0.0,2,45,51,1,1,2010
482468,1,1,6,12,15,45,80,998,9,20.0,0.0,0.0,0.0,4,60,7,1,0,2010
482483,1,1,16,10,10,15,80,998,9,5.0,0.0,0.0,0.0,2,55,73,1,0,2010
482490,1,1,22,10,13,35,80,998,9,18.0,0.0,0.0,0.0,2,70,12,1,0,2010
482490,2,1,22,10,13,35,80,998,9,5.0,0.0,0.0,0.0,2,70,98,0,0,2010
482495,1,1,4,11,18,40,80,998,9,48.0,0.0,0.0,0.0,6,40,98,1,0,2010
482498,1,1,10,11,6,49,80,998,9,48.0,0.0,0.0,0.0,2,55,98,1,0,2010
482507,2,1,22,11,10,0,80,998,9,48.0,0.0,0.0,0.0,2,35,69,1,0,2010
482513,1,1,28,11,0,48,80,998,9,48.0,0.0,0.0,1.0,2,35,98,1,0,2010
482521,1,1,4,12,18,50,80,998,4,48.0,0.0,0.0,3.0,4,35,98,1,0,2010
482526,1,1,6,12,16,55,80,998,9,48.0,0.0,0.0,0.0,4,40,86,1,0,2010
482541,1,1,16,12,14,55,80,998,9,48.0,0.0,0.0,0.0,2,55,50,1,1,2010
482551,1,2,19,12,19,10,80,998,9,48.0,0.0,0.0,0.0,2,40,69,1,1,2010
482559,2,1,22,12,10,9,80,998,9,48.0,0.0,0.0,0.0,2,45,69,1,0,2010
482569,1,2,26,12,22,18,80,998,9,48.0,0.0,0.0,0.0,2,45,6,1,1,2010
482578,1,2,30,12,23,18,80,998,2,48.0,0.0,0.0,1.0,1,40,6,1,1,2010
482595,1,1,14,3,22,5,80,998,9,48.0,0.0,0.0,0.0,1,60,98,1,0,2010
482598,2,1,7,5,18,26,80,998,4,48.0,0.0,0.0,0.0,2,30,88,1,1,2010
482600,1,2,15,5,20,17,80,998,9,48.0,0.0,0.0,0.0,2,99,69,2,0,2010
482606,1,1,27,6,23,12,80,998,4,48.0,1.0,0.0,2.0,1,99,1,1,1,2010
482607,2,1,10,7,15,23,80,998,6,48.0,0.0,0.0,0.0,2,50,69,1,0,2010
482617,1,1,30,11,2,5,80,998,0,48.0,0.0,0.0,0.0,4,35,6,1,1,2010
482624,3,1,23,1,0,34,80,998,9,48.0,0.0,0.0,0.0,3,60,98,1,1,2010
482625,1,1,29,1,20,21,80,998,4,48.0,1.0,0.0,0.0,2,50,69,1,1,2010
482629,1,1,20,2,16,56,80,998,9,12.0,0.0,0.0,0.0,1,40,1,1,0,2010
482631,1,1,7,3,16,4,80,998,8,48.0,0.0,0.0,0.0,4,99,98,1,0,2010
482637,1,2,6,4,3,33,80,998,2,48.0,1.0,0.0,0.0,2,50,6,1,1,2010
482640,1,1,2,5,14,18,80,998,2,48.0,0.0,0.0,0.0,2,99,14,1,0,2010
482654,2,1,6,6,13,19,80,998,9,48.0,0.0,0.0,0.0,6,45,83,1,0,2010
482655,1,1,15,6,16,43,80,998,9,48.0,0.0,0.0,2.0,2,30,73,1,1,2010
482672,2,1,23,9,18,5,80,998,9,48.0,0.0,0.0,0.0,3,35,69,1,0,2010
482688,1,1,25,11,0,25,80,998,4,48.0,0.0,0.0,0.0,2,40,98,1,1,2010
482695,1,1,27,12,20,15,80,998,9,48.0,0.0,1.0,1.0,2,35,98,1,1,2010
482705,1,1,15,12,10,30,80,998,9,48.0,0.0,0.0,0.0,2,99,1,1,0,2010
482709,1,1,28,12,13,44,80,998,9,48.0,0.0,0.0,0.0,2,40,98,1,0,2010
482715,1,1,4,5,12,15,80,70,6,48.0,0.0,0.0,0.0,4,40,83,1,0,2010
482717,1,1,8,5,20,36,80,100,9,39.0,0.0,0.0,3.0,4,55,83,1,0,2010
482718,2,1,12,5,17,45,80,998,6,48.0,0.0,0.0,0.0,2,50,69,1,1,2010
482729,1,1,30,10,19,30,80,998,9,48.0,0.0,0.0,3.0,3,45,71,1,0,2010
482734,2,2,12,11,23,0,80,998,4,48.0,0.0,0.0,2.0,2,35,45,1,0,2010
482737,1,1,22,12,22,40,80,998,2,48.0,1.0,0.0,0.0,3,40,6,1,1,2010
482739,1,1,23,12,22,4,80,998,2,48.0,0.0,0.0,0.0,2,30,1,1,1,2010
482753,1,1,4,9,17,45,80,998,2,48.0,0.0,0.0,3.0,2,35,2,1,1,2010
482759,1,2,6,11,16,6,80,998,9,48.0,0.0,0.0,0.0,2,35,48,1,1,2010
482759,2,1,6,11,16,6,80,998,9,48.0,0.0,0.0,0.0,2,35,48,0,0,2010
482763,1,1,17,12,19,1,80,998,2,48.0,0.0,0.0,1.0,2,45,98,1,0,2010
482770,1,1,21,6,21,58,80,998,6,48.0,99.0,99.0,99.0,4,45,50,1,0,2010
482773,1,1,4,11,5,57,80,998,9,48.0,0.0,0.0,1.0,4,40,69,1,0,2010
482774,2,1,1,12,3,49,80,998,9,48.0,0.0,0.0,0.0,6,45,69,1,0,2010
482785,3,1,31,3,8,46,80,998,9,48.0,0.0,0.0,0.0,4,55,69,1,0,2010
482786,1,1,8,4,1,53,80,998,9,48.0,0.0,0.0,0.0,2,40,2,1,1,2010
482788,2,1,12,6,21,6,80,998,9,48.0,0.0,0.0,0.0,2,40,25,0,0,2010
482793,1,1,2,10,9,16,80,998,4,48.0,0.0,0.0,0.0,2,45,51,1,0,2010
482800,1,1,14,4,6,46,80,998,9,48.0,0.0,0.0,1.0,2,65,1,1,1,2010
482807,1,2,21,1,19,25,80,998,6,48.0,0.0,0.0,0.0,2,55,1,1,0,2010
