ST_CASE,VEH_NO,NUMOCCS,DAY,MONTH,HOUR,MINUTE,BODY_TYP,TRAV_SP,DEFORMED,L_STATE,PREV_ACC,PREV_DWI,PREV_SPD,VNUM_LAN,VSPD_LIM,ACC_TYPE,DEATHS,DR_DRINK,Year
482362,1,1,18,9,3,50,80,998,6,48,0,0,0,3,40,6,1,1,2016
482363,1,1,18,9,12,30,80,998,2,48,0,0,1,2,55,98,1,0,2016
482365,1,1,19,9,1,3,80,998,6,48,0,0,0,4,30,6,1,1,2016
482367,2,1,20,9,3,40,80,998,2,48,0,0,0,3,60,45,1,0,2016
482375,2,1,18,9,18,25,80,0,8,48,0,0,1,4,40,21,1,0,2016
482387,1,1,29,8,0,5,80,998,9,48,1,0,4,3,45,83,1,1,2016
482394,2,1,11,9,8,15,80,998,8,48,0,0,0,3,50,79,1,0,2016
482400,1,2,15,9,0,55,80,998,8,48,1,0,0,2,50,1,2,1,2016
482401,2,1,16,9,11,31,80,998,6,48,0,0,0,2,55,25,1,0,2016
482413,1,1,19,9,20,2,80,998,8,48,0,0,0,3,45,14,1,0,2016
482435,1,2,24,9,17,2,80,998,8,48,0,0,0,2,55,1,1,0,2016
482449,2,2,11,9,12,30,80,998,8,48,0,0,0,2,65,98,2,0,2016
482461,2,1,20,9,12,5,80,998,6,48,0,0,0,3,45,83,1,0,2016
482466,2,1,22,9,20,15,80,998,6,48,0,0,0,7,40,83,1,0,2016
482468,1,1,23,9,5,22,80,998,2,48,0,0,0,3,50,48,1,0,2016
482469,1,2,24,9,16,7,80,998,6,48,0,0,0,3,40,7,1,0,2016
482478,1,1,29,9,13,23,80,998,8,48,1,0,0,4,40,20,1,0,2016
482501,1,1,2,10,10,50,80,998,8,48,0,0,0,2,45,1,1,0,2016
482518,1,1,28,9,2,15,80,998,8,36,0,0,0,3,55,24,1,1,2016
482522,2,1,29,9,9,17,80,998,8,48,0,0,0,5,45,83,1,0,2016
482539,1,1,4,10,20,15,80,998,8,48,0,0,0,2,40,83,1,0,2016
482540,2,1,4,10,18,55,80,998,8,48,0,0,1,2,45,46,1,0,2016
482542,1,1,6,10,7,26,80,998,8,48,0,0,0,2,60,1,1,1,2016
482548,1,1,7,10,21,40,80,998,8,48,0,0,10,5,40,69,1,1,2016
482552,2,1,8,10,22,45,80,998,6,48,0,0,1,3,70,52,1,1,2016
482555,1,1,8,10,11,39,80,998,6,48,0,0,1,2,55,0,1,0,2016
482558,1,1,10,10,10,9,80,998,8,48,0,0,0,2,50,13,1,0,2016
482563,1,1,12,9,9,20,80,998,2,48,0,0,0,2,35,86,1,0,2016
482580,1,1,10,10,13,49,80,998,8,48,0,0,0,2,65,32,1,0,2016
482587,1,1,15,10,10,42,80,998,8,48,0,0,0,4,60,7,1,1,2016
482592,2,1,12,10,17,5,80,998,6,48,0,0,1,3,40,83,1,0,2016
482597,1,2,15,10,0,23,80,998,6,48,0,0,2,2,60,1,1,1,2016
482599,1,1,16,10,20,0,80,998,8,48,1,0,0,2,45,1,1,0,2016
482605,1,1,9,10,15,53,80,998,2,48,0,0,0,2,45,7,1,0,2016
482614,1,1,13,10,19,10,80,998,6,48,0,0,1,2,30,2,1,0,2016
482620,1,2,15,10,20,5,80,998,2,35,98,0,5,2,75,13,1,0,2016
482637,1,1,17,10,9,7,80,998,2,48,0,0,0,2,75,24,1,0,2016
482647,1,1,5,10,21,10,80,998,8,48,1,0,0,1,45,1,1,0,2016
482648,1,1,7,10,21,34,80,998,8,48,0,0,0,1,30,1,1,1,2016
482651,1,1,9,10,11,58,80,998,6,48,0,0,0,4,35,69,1,0,2016
482680,1,2,22,10,9,7,80,998,8,48,0,0,0,2,65,98,1,0,2016
482681,1,1,22,10,2,58,80,998,8,48,0,0,0,2,98,6,1,1,2016
482684,1,2,23,10,16,35,80,998,8,48,0,0,0,2,55,1,1,0,2016
482686,1,1,23,10,6,6,80,998,6,48,0,0,1,2,40,1,1,1,2016
482687,2,1,24,10,17,54,80,998,8,48,0,0,0,3,35,98,1,0,2016
482699,1,1,9,10,7,1,80,998,8,48,0,0,0,2,55,13,1,0,2016
482703,1,1,14,10,4,19,80,998,8,48,0,0,3,1,99,6,1,1,2016
482706,1,1,16,10,0,33,80,998,8,48,0,0,0,2,60,20,1,1,2016
482716,1,1,19,10,21,5,80,998,8,48,0,0,0,2,55,2,1,0,2016
482729,1,2,21,10,11,5,80,998,2,48,0,0,3,2,70,98,1,0,2016
482734,1,1,22,10,0,8,80,998,8,22,0,0,3,3,65,32,1,1,2016
482741,1,1,23,10,0,1,80,998,8,48,0,0,0,3,40,6,1,0,2016
482745,1,1,24,10,5,30,80,998,8,48,0,0,0,5,60,24,1,0,2016
482748,1,1,24,10,16,40,80,998,6,48,0,0,0,2,70,28,1,0,2016
482754,1,1,26,10,0,15,80,998,8,48,0,0,0,2,35,1,1,1,2016
482761,1,1,27,10,23,21,80,998,2,48,0,0,0,5,50,68,1,0,2016
482765,2,2,29,10,18,43,80,998,6,4,0,0,1,2,55,69,2,0,2016
482771,1,1,30,10,15,3,80,998,8,48,0,0,0,5,40,69,1,0,2016
482776,2,1,1,11,14,53,80,998,8,48,0,0,2,2,45,90,1,0,2016
482779,2,1,19,9,17,47,80,998,8,48,0,0,0,3,98,69,1,0,2016
482781,1,1,8,10,19,38,80,998,8,48,0,0,0,2,40,88,1,1,2016
482789,1,1,29,10,16,49,80,998,6,48,0,0,0,4,40,83,1,1,2016
482790,1,1,29,10,13,10,80,998,8,48,0,0,1,4,75,1,1,0,2016
482800,1,1,18,10,13,5,88,998,6,48,0,0,0,2,55,98,1,0,2016
482816,1,1,27,10,21,54,80,0,8,48,0,0,1,3,75,21,1,1,2016
482821,1,1,28,10,21,22,80,998,6,48,1,1,2,2,45,90,1,0,2016
482825,2,2,29,10,2,30,80,0,8,29,1,0,0,8,55,45,2,0,2016
482849,1,2,3,11,22,17,80,998,8,22,0,0,0,5,40,13,1,1,2016
482850,2,2,3,11,0,3,80,998,8,48,0,0,1,3,60,47,1,1,2016
482855,1,1,4,11,19,29,80,998,8,48,0,0,0,4,40,6,1,0,2016
482864,1,1,6,11,14,28,80,998,8,22,0,0,1,2,65,6,1,0,2016
482871,1,1,19,10,16,46,80,998,8,48,0,0,1,2,40,69,1,0,2016
482879,1,2,18,10,20,50,80,998,8,48,0,0,0,2,65,0,1,0,2016
482885,2,1,29,10,3,0,80,998,8,48,1,0,1,2,55,1,1,0,2016
482889,1,1,30,10,12,36,80,998,6,48,0,0,0,2,30,6,1,0,2016
482895,1,2,3,11,15,10,80,998,2,48,0,0,0,2,80,98,1,0,2016
482897,1,1,4,11,17,15,80,998,8,48,0,0,1,2,30,6,1,0,2016
482909,2,2,7,11,18,47,80,998,8,48,0,0,0,8,98,90,1,0,2016
482918,1,1,12,11,14,36,80,998,8,48,2,0,0,2,45,69,1,0,2016
482921,1,1,13,11,21,20,80,998,8,48,0,0,0,3,45,2,1,0,2016
482925,2,1,30,9,22,45,80,998,8,48,2,0,1,5,55,83,1,0,2016
482926,1,1,13,10,15,45,80,998,8,13,98,0,0,5,60,98,1,0,2016
482927,1,2,15,10,23,23,80,998,8,48,0,0,0,4,55,14,1,0,2016
482942,1,1,10,11,8,7,80,998,8,48,0,0,1,2,30,11,1,0,2016
482950,2,2,6,11,1,0,80,998,6,48,1,0,0,3,45,86,1,0,2016
482958,1,1,9,11,20,0,80,998,6,48,0,0,0,2,70,24,1,0,2016
482969,1,1,12,11,10,30,80,998,8,48,0,0,0,2,60,6,1,0,2016
482970,2,1,12,11,10,43,80,998,8,48,0,0,0,7,35,84,1,0,2016
482974,1,1,13,11,6,25,80,998,8,48,0,0,0,4,55,6,1,1,2016
482977,1,1,14,11,18,55,80,998,8,48,0,0,0,2,70,0,1,0,2016
482978,2,1,14,11,6,16,80,998,6,48,0,0,0,2,45,83,1,0,2016
482985,1,1,17,11,11,52,80,998,8,48,0,0,0,4,45,1,1,0,2016
482987,2,1,20,11,17,5,80,998,8,48,0,0,0,4,40,69,1,0,2016
482993,1,2,11,11,19,33,80,998,8,48,0,0,0,1,25,98,1,0,2016
482994,1,1,13,11,6,47,80,998,6,48,0,0,0,2,60,6,1,1,2016
482999,1,1,25,11,5,30,80,998,6,28,98,0,0,4,70,24,1,0,2016
483007,2,1,5,11,18,18,80,61,8,48,0,0,0,2,60,74,1,0,2016
483009,1,1,10,11,10,41,80,998,6,48,0,0,0,4,70,1,1,0,2016
483014,1,1,15,11,17,0,80,998,8,48,1,0,3,7,45,1,1,0,2016
483022,2,1,19,11,17,15,80,998,8,48,1,0,2,2,55,98,1,0,2016
483024,1,1,19,11,10,21,80,998,8,48,0,0,0,2,60,1,1,0,2016
483026,2,1,20,11,14,0,80,998,8,48,0,0,0,5,45,87,1,0,2016
483036,1,1,22,10,0,36,80,998,2,48,0,0,0,5,60,6,1,0,2016
483042,2,1,10,11,5,45,80,998,8,48,0,0,1,5,35,69,1,0,2016
483044,1,1,11,11,20,25,80,998,8,48,1,0,0,2,55,98,1,0,2016
483046,1,1,13,11,21,55,80,45,8,48,0,0,0,2,45,14,1,0,2016
483054,1,1,16,11,20,20,80,998,8,48,0,0,0,2,30,0,1,1,2016
483057,1,1,17,11,15,3,80,998,8,48,0,1,5,2,35,88,1,0,2016
483064,1,1,18,11,23,16,80,998,2,48,0,0,0,2,50,6,1,1,2016
483069,2,2,19,11,17,56,80,998,6,1,0,0,0,2,50,25,2,0,2016
483076,1,1,20,11,18,16,80,998,8,48,1,0,0,2,75,98,1,0,2016
483090,1,1,24,11,15,49,80,998,8,48,0,0,0,2,55,1,1,1,2016
483094,1,1,24,11,11,11,80,998,8,48,0,0,1,2,30,69,1,0,2016
483095,1,1,24,11,11,0,80,998,8,48,0,0,5,2,60,98,1,0,2016
483109,1,1,27,11,22,20,80,998,8,48,0,0,0,2,35,1,1,1,2016
483112,1,1,27,11,2,1,80,75,8,98,0,0,0,2,45,69,1,1,2016
483120,1,1,30,11,23,8,80,998,8,48,0,0,2,2,70,6,1,1,2016
483121,1,1,30,11,23,25,80,998,8,48,0,2,1,2,55,6,1,0,2016
483145,2,1,18,11,12,16,80,998,2,48,1,0,0,1,40,1,1,0,2016
483155,2,1,24,11,21,21,80,998,8,48,0,0,1,3,70,86,1,0,2016
483191,1,2,11,11,21,40,80,998,8,48,0,0,0,2,30,98,1,0,2016
483216,1,1,11,12,2,39,80,998,8,48,0,0,0,2,35,1,1,1,2016
483228,1,1,9,12,2,47,80,998,8,48,0,0,0,2,30,6,1,1,2016
483234,1,1,10,12,23,19,80,998,8,48,0,0,1,3,40,1,1,0,2016
483238,1,1,11,12,22,3,80,998,8,48,0,0,4,1,45,98,1,0,2016
483242,1,1,1,11,20,38,80,998,8,35,98,0,5,5,40,1,1,0,2016
483243,1,1,6,11,23,57,80,998,6,35,98,0,1,4,55,99,1,1,2016
483245,1,1,16,11,0,8,80,998,2,48,0,0,0,4,40,98,1,0,2016
483264,2,1,7,12,17,34,80,998,8,48,0,0,0,5,45,83,1,0,2016
483266,1,1,8,12,14,57,80,998,8,48,0,0,0,1,60,6,1,0,2016
483269,1,1,9,12,16,0,80,998,6,48,0,0,0,2,50,69,1,0,2016
483295,1,1,29,10,0,0,80,998,8,48,0,0,0,2,55,1,1,1,2016
483296,1,1,30,10,12,5,80,998,6,48,0,0,0,2,65,0,1,0,2016
483320,2,1,17,12,1,19,80,998,6,48,0,0,1,5,35,51,1,1,2016
483326,2,1,18,12,0,59,80,998,8,48,0,0,0,5,35,69,1,0,2016
483326,3,1,18,12,0,59,80,998,8,48,0,0,0,5,35,98,0,0,2016
483347,1,1,23,12,23,12,80,998,8,48,1,0,0,2,60,1,1,1,2016
483354,1,1,26,12,2,48,80,998,8,48,0,0,1,2,75,98,1,0,2016
483365,1,1,27,12,5,25,80,998,8,48,0,0,0,2,55,1,1,1,2016
483369,1,1,19,11,15,31,80,998,6,48,0,0,1,2,45,24,1,0,2016
483380,1,1,20,12,14,56,80,998,8,48,0,0,0,2,30,0,1,0,2016
483393,2,1,28,12,15,34,80,998,6,48,0,0,0,5,55,83,1,0,2016
483397,1,1,28,12,22,21,80,998,6,48,1,1,1,5,50,1,1,0,2016
483403,1,1,1,7,2,53,80,998,8,48,2,0,2,4,65,44,1,0,2016
483403,2,1,1,7,2,53,80,998,6,48,0,0,0,4,65,45,0,0,2016
483404,2,1,29,10,17,51,80,998,6,48,0,0,0,2,65,51,1,0,2016
483406,1,2,11,12,11,30,80,998,8,48,0,0,0,2,40,2,1,0,2016
483413,2,1,22,12,12,35,80,998,8,48,1,1,0,2,45,51,1,0,2016
483416,2,1,24,12,14,25,80,998,6,48,0,0,0,3,40,66,1,0,2016
483423,2,1,29,12,17,50,80,998,8,48,0,0,1,2,65,52,1,0,2016
483432,1,1,5,4,23,50,80,998,8,48,0,0,1,2,40,52,1,1,2016
483432,2,1,5,4,23,50,80,998,8,48,0,0,0,2,40,52,0,1,2016
483450,1,1,28,12,12,41,80,998,6,48,0,0,1,4,35,20,1,0,2016
483473,1,1,27,2,20,12,80,998,6,48,0,0,0,3,40,7,1,0,2016
483488,2,1,9,10,13,46,80,998,2,48,2,0,0,2,98,98,1,0,2016
483498,1,1,24,12,17,6,80,998,6,48,1,0,2,4,70,1,1,0,2016
483508,2,1,30,8,1,40,80,0,2,48,0,0,0,3,55,21,1,0,2016
483509,1,1,5,10,21,6,80,998,8,48,0,0,0,2,40,98,1,1,2016
483512,2,1,28,11,22,5,80,998,8,48,0,0,1,5,30,69,1,0,2016
483519,1,1,24,12,23,55,80,998,8,48,1,0,1,4,65,6,1,1,2016
483523,1,1,22,10,2,36,80,998,8,48,1,0,0,2,40,1,1,0,2016
