ST_CASE,VEH_NO,NUMOCCS,DAY,MONTH,HOUR,MINUTE,BODY_TYP,TRAV_SP,DEFORMED,L_STATE,PREV_ACC,PREV_DWI,PREV_SPD,VNUM_LAN,VSPD_LIM,ACC_TYPE,DEATHS,DR_DRINK,Year
482169,1,1,12,9,5,55,80,998,9,48,0,0,0,2,70,88,1,0,2012
482173,2,1,21,9,8,41,80,998,6,48,0,0,0,2,98,86,1,0,2012
482174,1,1,22,9,7,46,80,998,8,48,0,0,0,2,60,13,1,0,2012
482189,2,1,26,4,20,53,80,998,4,48,0,0,0,2,65,32,1,1,2012
482197,1,1,23,9,2,20,80,998,8,48,1,0,1,1,70,98,1,1,2012
482202,2,2,10,9,13,5,80,998,4,40,0,0,0,2,45,69,2,0,2012
482210,2,1,1,10,16,20,80,998,9,48,0,0,0,2,60,20,1,0,2012
482221,1,1,3,10,2,34,80,998,8,48,0,0,0,2,45,52,1,1,2012
482221,2,1,3,10,2,34,80,998,8,36,0,1,1,2,45,52,1,1,2012
482224,2,1,3,10,18,38,80,998,6,48,0,0,0,2,40,25,1,0,2012
482227,1,1,4,10,2,44,80,998,8,48,0,0,0,3,60,44,1,1,2012
482230,1,1,5,10,9,8,80,998,2,22,0,0,0,2,55,13,1,0,2012
482231,1,2,5,10,19,56,80,998,9,48,1,0,0,2,65,13,0,0,2012
482241,1,1,6,10,9,30,80,998,2,26,0,0,0,2,70,1,1,1,2012
482242,3,1,7,10,12,54,80,998,8,48,0,0,1,4,70,1,1,0,2012
482265,1,1,11,10,5,2,80,998,8,48,0,0,0,3,45,1,1,0,2012
482267,2,1,11,10,6,55,80,998,8,48,0,0,1,2,60,31,1,0,2012
482282,1,1,13,10,0,58,80,998,9,48,0,0,0,2,35,24,1,1,2012
482295,1,1,17,9,12,35,80,998,8,48,0,0,0,2,55,1,1,0,2012
482296,1,2,23,9,17,57,80,998,4,48,0,0,0,2,50,1,1,0,2012
482305,2,1,23,9,1,35,80,998,9,48,0,0,1,2,60,66,1,1,2012
482306,1,1,27,9,13,20,80,998,6,48,1,0,0,2,55,1,1,0,2012
482309,1,1,10,10,1,0,80,998,9,48,0,1,0,2,45,1,1,1,2012
482316,1,1,13,10,19,52,80,998,9,48,0,0,0,2,65,6,1,1,2012
482325,1,1,10,10,18,40,80,998,9,48,0,0,0,2,60,98,1,0,2012
482340,2,1,19,10,9,50,80,998,9,48,0,0,0,2,70,66,1,1,2012
482340,3,1,19,10,9,50,80,998,9,48,0,0,0,2,70,98,0,0,2012
482340,4,1,19,10,9,50,80,998,9,48,0,0,0,2,70,98,0,0,2012
482340,5,2,19,10,9,50,80,998,9,48,0,0,0,2,70,98,0,0,2012
482348,1,1,20,10,14,44,80,998,8,48,0,0,0,3,40,98,1,0,2012
482352,1,2,20,10,12,20,80,998,8,48,1,0,0,2,70,20,1,0,2012
482356,1,1,20,10,22,12,80,998,8,48,0,0,0,2,70,6,1,1,2012
482357,1,1,20,10,16,23,80,998,8,48,0,0,0,2,70,1,1,0,2012
482360,1,1,21,10,14,12,80,998,8,48,0,0,1,5,40,66,1,0,2012
482363,2,2,21,10,17,30,80,998,8,48,0,0,0,4,70,98,1,0,2012
482374,1,1,23,10,7,30,80,998,8,48,0,0,0,2,70,88,1,0,2012
482377,2,1,24,10,21,52,80,998,6,48,0,0,1,4,45,77,1,0,2012
482377,3,1,24,10,21,52,80,998,6,48,0,0,0,4,45,98,0,0,2012
482382,1,1,25,10,5,25,80,998,8,48,0,1,2,2,55,13,0,0,2012
482394,1,1,27,10,0,6,80,998,8,48,1,0,0,2,30,98,1,0,2012
482397,1,2,28,10,0,11,80,21,6,48,1,0,0,2,55,1,1,1,2012
482406,1,2,29,10,18,23,80,998,9,48,0,0,0,2,40,83,1,0,2012
482411,1,1,30,10,20,5,80,998,8,48,1,0,0,4,35,6,1,0,2012
482416,2,1,11,10,6,41,80,998,8,48,0,0,0,2,70,86,1,0,2012
482418,1,1,12,10,22,3,80,998,8,48,0,0,1,2,40,45,1,0,2012
482432,1,1,31,8,17,19,80,998,2,48,0,1,0,2,30,6,1,0,2012
482434,1,1,22,10,21,47,80,998,8,48,1,0,0,2,30,69,1,0,2012
482441,1,1,15,6,13,32,80,998,8,48,0,0,1,2,60,98,1,0,2012
482446,1,1,28,8,16,16,80,998,6,48,2,0,2,2,98,87,1,0,2012
482449,2,1,14,9,16,54,80,998,4,48,0,0,0,4,40,69,1,0,2012
482458,1,1,28,10,18,59,80,998,9,48,0,0,0,4,35,98,1,1,2012
482460,1,1,31,10,0,50,80,998,9,48,0,0,0,2,70,98,1,0,2012
482462,1,1,7,10,2,26,80,998,9,35,98,0,0,4,60,48,1,0,2012
482463,2,1,21,10,19,15,80,998,9,48,0,0,1,2,60,83,1,0,2012
482474,2,1,1,11,13,24,80,998,8,48,0,0,0,2,60,69,1,0,2012
482487,1,1,2,11,2,16,80,998,9,48,2,0,5,4,35,2,1,0,2012
482488,2,1,2,11,12,5,80,998,9,48,0,0,0,2,55,69,1,0,2012
482491,2,1,3,11,19,34,80,998,8,55,0,0,0,2,55,69,1,0,2012
482503,1,1,4,11,1,5,80,998,8,48,0,0,0,4,35,2,1,0,2012
482507,1,1,4,11,2,26,80,998,6,48,0,0,0,4,60,24,1,1,2012
482517,1,1,5,11,1,34,80,998,8,48,0,0,0,3,35,98,1,1,2012
482520,1,1,5,11,6,5,80,998,8,48,0,0,1,2,55,1,1,1,2012
482544,1,1,9,11,23,5,80,80,8,48,0,0,0,4,40,1,1,0,2012
482557,1,1,11,11,20,41,80,998,9,48,0,0,0,2,35,1,1,1,2012
482573,2,1,14,11,6,10,80,998,2,48,0,0,1,4,35,69,1,0,2012
482577,1,1,15,11,21,56,80,998,8,48,0,0,1,2,30,0,1,0,2012
482578,2,1,15,11,17,42,80,998,6,48,0,0,0,4,55,83,1,0,2012
482590,2,1,17,11,16,51,80,998,8,48,0,0,0,3,35,69,1,0,2012
482595,1,2,18,11,16,27,80,998,9,48,0,0,0,4,60,47,1,0,2012
482602,1,1,21,11,22,6,80,998,8,48,0,0,1,2,30,1,1,1,2012
482627,1,1,28,11,6,40,80,998,4,48,1,0,0,3,45,6,1,0,2012
482638,1,1,21,10,20,35,80,998,9,48,1,0,0,3,60,45,1,1,2012
482642,2,1,1,11,18,55,80,998,6,48,0,0,0,2,98,69,1,0,2012
482656,2,1,23,11,19,54,80,998,8,48,1,1,0,4,70,86,1,0,2012
482660,1,1,27,11,14,5,80,998,8,48,0,0,0,4,60,1,1,0,2012
482665,2,1,17,3,21,0,80,998,9,48,0,0,0,2,50,20,1,1,2012
482669,1,1,7,10,16,50,80,998,9,27,0,0,0,2,99,88,1,0,2012
482671,1,1,2,11,17,20,80,998,8,48,0,0,0,2,55,6,1,0,2012
482675,1,1,22,11,2,17,80,998,8,48,0,0,1,2,70,6,1,1,2012
482690,1,1,26,10,0,4,80,998,8,48,2,0,9,2,65,6,1,0,2012
482696,1,1,19,10,23,50,80,998,8,48,0,0,0,2,55,13,1,1,2012
482704,1,1,18,11,18,50,80,998,8,48,1,0,0,2,65,6,1,1,2012
482706,2,1,24,11,1,22,80,998,6,48,1,0,2,2,35,51,1,0,2012
482712,1,1,18,11,13,25,80,998,8,48,0,0,0,2,55,1,1,0,2012
482724,1,1,26,11,6,11,80,998,8,48,0,0,0,4,60,47,1,0,2012
482725,1,1,3,7,20,40,80,998,8,48,0,0,2,6,40,20,1,1,2012
482740,1,1,11,11,13,16,80,998,9,48,1,0,0,2,99,98,1,0,2012
482743,2,1,28,11,13,58,80,998,8,48,0,0,0,4,70,83,1,0,2012
482744,1,2,1,12,1,0,80,998,8,48,0,0,0,2,60,1,1,1,2012
482747,1,1,1,12,0,2,80,998,8,40,0,0,0,4,50,6,1,1,2012
482783,2,1,6,12,11,45,80,998,9,48,0,0,2,6,50,69,1,0,2012
482793,1,1,7,12,16,6,80,998,8,22,0,0,0,2,30,1,1,1,2012
482794,1,1,8,12,20,7,80,998,8,48,0,0,0,2,98,6,1,0,2012
482803,1,1,9,12,3,5,80,998,9,48,0,0,0,2,25,14,1,1,2012
482804,1,1,9,12,9,2,80,998,9,48,0,1,0,3,99,1,1,0,2012
482833,1,1,17,12,0,8,80,998,9,48,0,0,1,2,35,98,1,1,2012
482846,1,1,22,12,13,36,80,998,8,48,0,0,0,2,30,1,1,0,2012
482847,1,1,22,12,23,44,80,998,2,48,0,0,0,4,35,20,1,0,2012
482864,1,2,28,12,23,10,80,998,8,48,0,0,0,2,45,98,2,1,2012
482866,1,1,28,12,14,44,80,998,2,48,0,0,0,2,55,1,1,0,2012
482872,1,1,18,9,16,2,80,998,9,48,1,0,0,4,45,6,1,0,2012
482874,2,1,31,10,17,55,80,998,9,48,0,0,0,2,30,69,1,1,2012
482891,1,1,4,12,22,13,80,998,9,48,0,0,0,4,99,86,1,0,2012
482908,2,1,18,12,5,55,80,998,8,48,1,0,2,4,60,69,1,0,2012
482915,1,1,23,12,15,54,80,998,8,12,0,0,0,2,40,1,1,0,2012
482916,2,1,23,12,12,32,80,998,4,48,0,0,0,4,50,87,1,0,2012
482925,1,1,28,12,15,18,80,998,9,48,1,0,0,6,40,69,1,0,2012
482943,1,1,6,12,4,58,80,998,9,48,0,0,0,2,55,98,1,0,2012
482948,1,1,19,12,23,3,80,998,9,48,0,1,0,3,55,86,1,0,2012
482951,1,1,29,12,17,5,80,998,8,48,0,0,0,1,55,1,1,0,2012
482958,1,1,14,11,20,12,80,998,8,48,0,0,0,2,50,69,1,1,2012
482984,2,1,27,9,19,15,80,998,8,48,0,0,1,2,50,65,1,0,2012
482986,2,1,19,10,10,13,80,998,6,48,0,0,1,1,45,1,1,0,2012
482990,2,1,6,12,21,15,88,998,2,48,0,0,0,2,70,33,1,0,2012
483006,2,1,5,11,14,15,80,998,9,48,0,0,0,4,99,87,1,0,2012
483015,1,1,7,12,23,10,80,998,8,48,0,0,0,6,45,24,1,1,2012
483033,1,1,3,11,10,15,80,998,9,48,1,0,0,1,60,6,1,0,2012
483037,2,1,3,10,19,52,80,998,9,48,0,0,0,2,50,69,1,0,2012
483052,2,1,10,9,6,56,80,998,2,48,0,0,0,3,99,89,1,0,2012
483062,1,1,28,3,22,20,80,998,8,48,1,0,0,6,35,69,1,1,2012
483063,1,1,17,8,23,30,80,998,9,48,1,0,1,2,70,13,1,0,2012
483067,2,1,20,9,18,55,80,998,4,48,0,0,0,4,55,69,1,0,2012
483071,1,1,31,12,7,42,80,998,2,48,0,0,0,4,45,68,1,0,2012
483091,1,1,18,5,13,49,80,998,8,48,0,0,0,3,50,98,1,0,2012
483094,2,1,19,12,18,20,80,998,4,48,0,0,0,4,35,29,1,0,2012
