ST_CASE,VEH_NO,NUMOCCS,DAY,MONTH,HOUR,MINUTE,BODY_TYP,TRAV_SP,DEFORMED,L_STATE,PREV_ACC,PREV_DWI,PREV_SPD,VNUM_LAN,VSPD_LIM,ACC_TYPE,DEATHS,DR_DRINK,Year
482320,1,1,5,10,19,45,80,998,6,48,0,0,2,2,75,6,1,0,2015
482321,1,1,5,10,15,37,80,998,8,48,0,0,0,3,60,6,1,0,2015
482323,1,1,6,10,21,30,80,998,8,48,0,0,0,2,30,1,1,1,2015
482326,1,1,6,10,8,29,80,998,8,48,0,0,1,4,35,69,1,0,2015
482328,1,1,6,10,13,14,80,998,6,48,0,0,1,2,35,88,1,0,2015
482329,1,1,6,10,23,57,80,998,8,5,0,0,1,3,60,11,1,1,2015
482337,1,1,8,10,14,56,80,998,8,48,0,0,1,2,40,98,1,0,2015
482346,1,2,11,10,0,44,80,998,8,48,0,0,0,2,35,7,2,1,2015
482348,1,1,11,10,1,20,80,998,8,48,0,0,0,2,70,13,1,0,2015
482350,1,1,12,10,23,31,80,998,8,20,0,0,1,4,40,87,1,1,2015
482354,2,1,22,9,16,29,80,998,6,48,0,0,0,2,55,69,1,0,2015
482356,1,1,26,9,13,0,80,998,8,48,0,0,2,3,45,24,1,0,2015
482359,2,1,3,10,12,47,80,998,8,48,0,0,0,2,70,69,1,0,2015
482372,2,1,8,10,16,34,80,998,8,48,0,0,0,0,0,81,1,1,2015
482379,2,1,10,10,19,52,80,998,8,48,0,0,0,2,75,88,1,0,2015
482381,1,1,11,10,20,20,80,998,8,48,0,0,0,2,60,1,1,1,2015
482391,2,1,14,10,7,35,80,998,8,48,0,0,0,2,55,98,1,0,2015
482399,1,1,15,10,9,18,80,998,6,48,0,0,0,2,99,86,1,0,2015
482400,2,1,15,10,6,59,80,85,8,48,1,0,0,2,70,69,1,0,2015
482402,1,1,15,10,20,8,80,998,6,48,1,0,1,2,35,7,1,0,2015
482405,1,2,16,10,21,20,80,998,2,48,0,0,2,2,30,98,1,1,2015
482406,1,1,17,10,23,49,80,998,8,48,0,1,0,2,60,25,1,0,2015
482410,2,1,18,10,19,48,80,998,8,48,1,1,1,4,40,69,1,0,2015
482413,1,1,19,10,6,46,80,998,8,48,0,0,0,3,60,1,1,0,2015
482418,1,1,17,9,20,46,80,998,8,48,0,0,0,3,65,28,1,0,2015
482420,1,1,3,10,22,58,80,998,8,48,0,0,0,2,35,1,1,0,2015
482423,1,1,8,10,23,15,80,998,2,48,0,0,1,2,35,98,1,0,2015
482426,1,1,12,10,20,2,80,998,6,48,0,0,0,5,55,20,1,0,2015
482427,1,1,12,10,14,57,80,998,8,48,0,0,0,2,40,1,1,0,2015
482433,1,1,15,10,0,15,80,998,8,48,0,3,0,2,60,13,1,1,2015
482441,1,1,18,10,10,54,80,998,8,48,0,1,0,3,45,1,1,0,2015
482452,2,1,22,10,18,54,80,998,8,48,0,0,0,2,70,83,1,0,2015
482456,1,1,27,10,0,21,80,998,6,48,0,0,0,3,65,1,1,1,2015
482457,1,1,17,9,18,0,80,998,8,48,0,0,0,2,45,2,1,0,2015
482463,1,1,10,10,21,46,80,998,2,48,1,0,1,1,60,98,1,0,2015
482465,1,2,11,10,17,58,80,998,8,48,0,0,0,2,65,98,1,0,2015
482487,2,2,23,10,1,56,80,998,8,48,0,0,0,2,60,52,2,0,2015
482488,2,1,23,10,0,34,80,998,8,48,0,0,1,5,45,47,1,1,2015
482497,1,1,27,10,23,33,80,998,6,48,0,0,1,2,60,99,1,1,2015
482502,1,1,27,9,20,0,80,998,8,48,0,0,1,2,75,24,1,1,2015
482503,1,1,27,9,3,20,80,998,8,48,1,0,0,4,40,98,1,1,2015
482518,1,1,26,10,13,50,80,998,8,48,2,0,0,5,50,69,0,0,2015
482528,1,1,30,10,18,54,80,998,6,48,1,0,3,2,30,86,1,0,2015
482538,1,1,29,10,17,28,80,60,8,48,0,0,2,2,30,6,1,0,2015
482548,1,1,17,10,14,57,80,998,8,48,1,0,0,2,55,98,1,0,2015
482549,1,1,18,10,17,40,80,998,8,48,0,0,0,2,55,98,1,0,2015
482563,1,1,20,10,1,21,80,998,6,48,0,0,0,2,70,24,1,0,2015
482569,1,1,25,10,14,55,80,998,8,48,0,0,0,2,60,6,1,0,2015
482573,3,1,27,10,15,45,80,50,8,48,1,0,1,5,70,98,1,0,2015
482574,1,1,27,10,12,30,80,998,8,48,0,0,0,2,40,1,1,0,2015
482584,1,1,22,9,4,51,80,998,8,48,2,0,0,2,55,6,1,1,2015
482591,1,1,22,10,19,0,80,998,8,48,0,1,0,2,55,83,1,1,2015
482595,1,1,29,10,19,7,80,998,2,48,1,0,2,2,50,13,1,0,2015
482631,1,1,3,11,17,35,80,998,8,48,0,0,0,2,55,98,1,0,2015
482635,2,1,4,11,19,44,80,998,6,48,0,0,2,2,60,88,1,0,2015
482642,1,1,4,11,14,0,80,998,8,48,0,0,0,2,50,98,1,0,2015
482670,1,1,10,11,22,55,80,998,8,48,0,0,0,2,50,1,1,0,2015
482678,1,1,15,11,7,48,80,998,8,48,0,0,0,2,60,98,1,1,2015
482694,2,1,11,11,4,11,80,998,8,37,0,0,3,3,70,52,1,0,2015
482697,1,1,18,11,21,24,80,998,8,48,0,0,2,2,30,7,1,0,2015
482700,2,1,4,11,18,59,80,998,8,48,0,0,1,2,65,98,1,0,2015
482701,1,1,8,11,15,45,80,998,8,48,0,0,0,2,45,98,1,0,2015
482711,1,1,18,11,18,40,80,998,8,48,0,0,0,3,35,24,1,0,2015
482712,2,1,18,11,18,3,80,998,8,48,0,0,0,5,45,88,1,0,2015
482713,2,1,18,11,19,52,80,998,6,48,1,0,1,2,45,83,1,0,2015
482714,1,1,18,11,9,3,80,998,8,48,1,0,3,2,60,73,1,0,2015
482720,2,2,20,11,17,31,80,998,6,48,0,0,0,2,45,83,1,0,2015
482730,1,1,3,11,13,40,80,998,8,48,0,0,0,2,50,0,1,0,2015
482731,2,1,5,11,19,57,80,998,8,48,0,0,0,5,60,98,1,0,2015
482735,1,1,12,11,7,40,80,998,8,48,0,0,2,1,40,1,1,0,2015
482736,2,1,13,11,19,45,80,998,8,48,0,0,2,2,70,98,1,0,2015
482756,2,1,17,11,17,17,80,998,8,48,0,0,5,5,40,69,1,0,2015
482783,1,1,24,11,9,29,80,998,8,48,1,0,0,2,30,14,1,0,2015
482785,2,1,24,11,16,55,80,998,8,48,0,0,0,4,50,48,1,0,2015
482789,1,1,26,11,5,0,80,998,8,12,0,0,0,2,35,6,1,1,2015
482798,1,1,29,11,15,20,80,998,8,48,0,0,0,2,60,38,1,0,2015
482811,2,1,13,10,22,59,80,998,8,48,1,0,2,5,98,13,0,0,2015
482818,1,1,21,11,11,18,80,998,2,48,0,0,1,3,30,7,1,0,2015
482826,1,1,25,11,15,53,80,998,8,48,0,0,1,4,35,68,1,0,2015
482827,2,1,25,11,14,58,80,998,2,48,1,0,1,3,45,86,1,0,2015
482843,2,2,5,11,23,32,80,998,8,48,0,0,2,4,50,98,1,1,2015
482845,1,1,20,11,13,30,80,998,8,48,0,0,0,5,45,24,1,0,2015
482865,1,1,10,11,12,53,80,998,6,48,0,0,0,2,30,89,1,0,2015
482875,1,1,1,12,9,44,80,998,8,48,0,0,1,2,70,71,1,0,2015
482880,2,1,2,12,19,15,80,998,2,48,0,0,1,7,40,68,1,0,2015
482887,1,1,3,12,14,49,80,998,8,48,0,0,2,5,55,74,1,0,2015
482889,2,1,3,12,16,12,80,998,8,48,1,0,0,5,40,69,1,1,2015
482902,2,1,3,12,10,30,80,43,8,48,0,0,0,2,30,69,1,0,2015
482903,1,1,4,12,0,36,80,998,8,48,0,0,1,4,60,6,1,0,2015
482916,1,1,5,12,19,20,80,998,8,48,0,0,0,2,35,74,1,0,2015
482928,1,1,6,12,19,56,80,998,8,48,0,2,0,2,40,6,1,1,2015
482931,2,1,7,12,10,20,80,998,8,48,1,0,4,3,60,45,1,0,2015
482935,1,1,7,12,0,35,80,998,8,48,1,0,2,3,75,11,1,1,2015
482939,1,2,8,12,1,28,80,998,6,48,0,0,0,2,35,1,1,1,2015
482940,1,1,8,12,2,56,80,998,8,48,0,1,0,3,55,6,1,1,2015
482941,1,1,8,12,11,17,80,998,8,48,0,0,2,3,45,1,1,0,2015
482953,2,1,10,12,9,40,80,998,2,48,0,0,1,3,40,88,1,0,2015
482963,2,1,11,12,23,0,80,998,8,48,0,0,4,3,40,84,1,0,2015
482964,2,1,11,12,18,50,80,998,8,48,0,0,0,2,75,84,1,1,2015
482966,1,1,11,12,13,20,80,998,8,48,0,0,0,2,60,98,1,0,2015
482967,2,1,11,12,21,0,80,998,6,48,0,0,0,2,70,98,1,0,2015
482974,1,1,12,12,10,2,80,998,8,48,0,0,0,4,55,0,1,0,2015
482979,1,1,12,12,19,8,80,998,8,48,0,0,1,2,75,52,1,0,2015
482984,1,2,13,12,2,11,80,998,8,48,0,0,0,3,45,6,1,1,2015
482991,1,1,14,12,13,15,80,998,8,48,0,0,0,4,45,25,1,0,2015
482998,1,1,15,12,12,0,80,998,8,48,0,0,0,2,30,1,1,0,2015
483007,2,1,17,12,20,10,80,998,6,48,1,0,0,2,70,98,1,0,2015
483012,1,1,19,12,2,18,80,998,2,48,0,0,0,2,45,15,1,0,2015
483019,2,1,21,12,22,12,80,998,6,48,0,0,1,5,45,69,1,1,2015
483030,1,1,26,12,3,50,80,998,6,48,0,0,1,1,45,1,1,1,2015
483058,1,1,19,12,18,0,80,998,8,48,1,0,0,5,45,1,1,1,2015
483062,1,2,20,12,23,40,80,998,8,48,0,0,0,2,70,98,1,1,2015
483065,1,1,21,12,15,43,80,998,8,48,0,0,0,2,40,6,1,0,2015
483066,1,1,21,12,2,48,80,998,8,48,2,0,0,2,65,6,1,1,2015
483073,2,1,23,12,21,5,80,998,8,48,0,0,0,2,55,83,1,0,2015
483096,1,1,30,12,19,32,80,998,6,48,1,0,0,3,30,98,1,0,2015
483099,1,1,31,12,11,52,80,998,8,48,0,0,0,2,40,98,1,1,2015
483111,1,1,25,11,16,1,80,86,8,48,0,0,0,2,40,32,1,0,2015
483116,2,1,15,12,19,23,80,998,8,48,1,0,0,4,35,69,1,0,2015
483132,2,1,31,12,22,26,80,998,6,48,0,0,2,7,45,69,1,0,2015
483160,3,1,25,12,17,42,80,998,6,48,0,0,0,2,65,47,1,0,2015
483169,1,1,24,12,19,10,80,998,2,48,0,0,0,2,30,11,1,1,2015
483200,1,1,14,6,21,24,80,998,8,6,0,0,0,2,30,0,1,1,2015
483201,1,1,17,7,2,53,80,998,6,48,1,0,0,3,65,52,1,0,2015
483202,2,1,3,8,16,30,80,998,8,48,0,0,1,2,30,69,1,0,2015
483208,1,1,15,10,5,6,80,998,8,48,0,0,1,2,40,6,1,0,2015
483236,2,1,24,6,23,10,80,998,8,48,0,0,0,0,0,82,1,0,2015
483239,2,1,6,7,12,28,80,998,2,48,0,0,0,5,40,83,1,0,2015
483247,1,1,12,8,7,56,80,998,8,48,1,0,0,3,35,32,1,0,2015
483251,1,2,24,4,2,20,80,998,8,48,0,0,0,2,40,1,1,1,2015
483256,1,2,31,7,23,42,80,998,8,48,0,0,3,4,35,2,1,0,2015
