ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,YEAR
60531,0,0,0,0,0,0,0,0,0,0,2005
60532,0,0,0,0,0,0,0,0,0,0,2005
60533,0,0,0,0,0,0,0,0,0,0,2005
60534,15,15,15,15,15,15,15,15,15,15,2005
60535,0,0,0,0,0,10,0,0,0,0,2005
60536,2,2,13,2,2,2,2,2,2,2,2005
60537,9,9,9,9,9,9,9,9,9,9,2005
60539,0,0,0,0,0,5,0,0,0,0,2005
60540,0,0,0,0,0,7,11,0,20,0,2005
60541,0,0,0,0,0,0,0,0,0,0,2005
60542,0,0,0,0,0,0,0,0,0,0,2005
60543,0,0,0,0,0,0,0,0,0,0,2005
60544,0,0,0,0,0,0,0,0,8,0,2005
60545,0,0,0,0,0,0,0,0,0,0,2005
60546,19,19,19,19,19,19,19,19,19,19,2005
60547,0,0,0,0,0,10,0,11,0,0,2005
60548,21,0,21,0,0,0,0,0,17,18,2005
60549,0,0,0,0,0,0,0,0,0,0,2005
60550,0,0,0,0,0,0,0,0,0,0,2005
60551,0,0,0,0,0,0,0,0,0,0,2005
60552,0,0,0,0,0,0,0,0,0,0,2005
60553,0,0,0,0,0,0,0,0,0,0,2005
60554,0,0,0,0,0,0,0,0,0,0,2005
60555,0,0,0,0,0,0,0,0,0,29,2005
60556,0,0,0,0,0,0,0,0,0,0,2005
60557,11,11,11,11,11,11,11,11,11,11,2005
60558,0,0,0,0,0,12,0,0,0,0,2005
60559,18,18,18,18,18,18,18,18,18,18,2005
60560,0,0,0,0,0,0,21,0,9,0,2005
60561,0,0,0,8,0,0,0,0,0,0,2005
60562,0,0,0,0,0,0,0,0,0,0,2005
60563,0,0,0,0,0,0,0,0,0,0,2005
60564,0,0,0,16,0,0,0,0,0,0,2005
60565,13,13,13,13,13,13,13,13,13,13,2005
60566,0,16,0,0,0,0,0,0,0,0,2005
60567,0,0,0,0,0,0,0,0,0,0,2005
60568,0,0,0,0,0,0,0,0,0,0,2005
60569,20,20,20,20,20,20,20,20,20,20,2005
60570,0,13,2,13,0,0,16,17,0,0,2005
60571,0,0,0,0,0,0,0,0,0,0,2005
60572,19,19,19,19,19,19,19,19,19,19,2005
60573,14,14,14,14,14,14,14,14,14,14,2005
60574,0,0,0,0,0,0,0,0,0,0,2005
60575,0,0,0,0,0,0,0,0,0,0,2005
60576,13,13,13,13,13,13,13,13,13,13,2005
60577,0,0,0,0,0,0,0,0,0,0,2005
60578,0,0,0,0,0,0,0,0,0,0,2005
60579,0,0,0,0,0,0,0,0,0,0,2005
60580,0,0,0,0,0,0,0,0,0,0,2005
60581,0,0,0,31,0,0,15,16,12,0,2005
60582,7,7,7,7,7,7,7,7,7,7,2005
60583,23,23,23,23,23,23,23,23,23,23,2005
60584,0,0,0,0,6,0,0,0,0,0,2005
60585,25,25,25,25,25,25,25,25,25,25,2005
60586,15,15,15,15,15,15,15,15,15,15,2005
60587,6,6,6,6,6,6,6,6,6,6,2005
60588,0,0,0,0,0,0,0,0,0,0,2005
60589,0,0,0,0,0,0,0,0,0,0,2005
60590,17,17,17,17,17,17,17,17,17,17,2005
60591,31,31,31,31,34,31,31,31,31,31,2005
60592,0,0,0,0,0,0,0,0,0,0,2005
60593,0,0,0,0,0,0,0,0,0,0,2005
60594,0,0,0,0,26,0,0,0,10,0,2005
60595,0,0,0,0,0,0,0,0,0,0,2005
60596,0,0,5,0,0,6,5,4,0,0,2005
60597,0,0,0,0,0,0,0,0,0,0,2005
60598,0,0,0,0,0,0,0,0,0,0,2005
60599,0,0,0,0,0,0,0,0,0,0,2005
60600,0,0,0,0,0,0,12,0,0,0,2005
60601,31,31,31,31,31,31,31,31,31,31,2005
60602,40,40,40,40,40,40,40,40,40,40,2005
60603,0,0,0,0,0,0,0,0,0,0,2005
60604,0,0,0,0,0,0,0,0,0,0,2005
60605,28,28,28,28,28,28,28,28,28,28,2005
60606,6,6,6,6,6,6,6,6,6,6,2005
60607,0,0,0,0,0,0,0,0,0,0,2005
60608,0,0,0,0,0,0,0,0,0,0,2005
60609,0,0,0,0,0,0,0,0,0,0,2005
60610,0,0,0,0,0,0,0,0,0,0,2005
60611,0,0,0,0,0,0,0,0,0,0,2005
60612,0,0,0,0,0,0,0,0,0,0,2005
60613,0,0,0,0,5,0,0,0,0,0,2005
60614,0,0,0,0,0,0,0,0,0,0,2005
60615,0,0,0,0,0,0,0,0,0,0,2005
60616,0,0,0,0,0,0,0,0,0,0,2005
60617,0,0,0,0,0,0,0,0,0,0,2005
60618,0,0,0,0,0,0,0,0,0,0,2005
60619,0,0,0,0,0,0,0,0,0,0,2005
60620,0,0,0,0,0,0,17,0,28,0,2005
60621,18,18,18,18,18,18,18,18,18,18,2005
60622,17,17,17,17,17,17,17,17,17,17,2005
60623,0,0,0,22,9,15,0,0,0,0,2005
60624,0,24,18,17,0,0,0,0,26,9,2005
60625,4,0,0,0,0,0,8,0,0,0,2005
60626,14,14,14,14,14,14,14,14,14,14,2005
60627,0,0,0,0,0,0,0,12,0,0,2005
60628,25,25,25,25,25,25,25,25,25,25,2005
60629,25,25,25,25,25,25,25,25,25,25,2005
60630,0,0,0,0,0,0,0,0,0,0,2005
60631,0,0,0,0,0,0,0,0,0,0,2005
60632,10,10,10,10,10,10,10,10,10,10,2005
60633,25,25,25,25,25,25,25,25,25,25,2005
60634,0,0,0,0,0,0,0,0,0,0,2005
60635,14,14,14,14,14,14,14,14,14,14,2005
60636,0,0,0,0,0,0,0,0,0,0,2005
60637,0,0,0,0,0,0,0,0,0,0,2005
60638,0,0,0,0,0,0,0,7,0,0,2005
60639,0,0,0,0,0,0,0,0,0,0,2005
60640,0,0,0,0,0,0,0,0,0,0,2005
60641,12,12,12,12,12,12,12,12,12,12,2005
60642,0,0,0,10,0,0,0,0,0,0,2005
60643,7,7,7,7,14,7,7,7,7,7,2005
60644,31,0,24,11,0,9,24,29,11,24,2005
60645,9,9,26,28,19,37,10,16,7,17,2005
60646,0,0,0,0,0,0,0,0,0,0,2005
60647,0,0,0,0,0,0,0,0,0,0,2005
60648,7,0,0,10,0,0,0,0,0,0,2005
60649,34,34,34,34,34,34,34,34,34,34,2005
60650,0,0,0,0,0,0,0,0,0,0,2005
60651,16,16,16,16,16,16,16,16,16,16,2005
60652,0,0,0,0,0,0,0,0,0,0,2005
60653,0,0,0,0,0,0,0,0,0,0,2005
60654,32,16,12,22,0,0,24,0,0,22,2005
60655,0,0,0,0,0,0,0,0,0,21,2005
60656,0,0,0,0,0,16,0,0,0,0,2005
60657,0,0,0,0,0,0,0,0,0,0,2005
60658,20,20,20,20,20,20,20,20,20,20,2005
60659,0,0,0,0,0,0,0,0,0,0,2005
60660,0,0,0,0,0,0,0,0,0,0,2005
60661,0,0,0,0,0,0,0,0,0,0,2005
60662,0,0,0,0,0,0,0,0,0,21,2005
60663,0,0,0,0,0,28,0,0,0,8,2005
60664,9,9,9,14,9,9,9,9,9,9,2005
60665,18,20,18,18,18,18,18,18,18,18,2005
60666,12,0,6,9,9,15,7,0,12,15,2005
60667,0,0,0,0,0,0,0,0,0,0,2005
60668,0,0,0,0,0,0,0,0,0,0,2005
60669,0,0,0,0,0,0,0,0,0,0,2005
60670,19,19,19,19,19,19,19,19,19,19,2005
60671,0,0,0,27,0,0,0,0,32,13,2005
60672,0,0,0,0,0,0,0,0,0,0,2005
60673,0,0,0,0,0,0,0,0,0,0,2005
60674,0,0,0,0,0,0,0,0,0,13,2005
60675,0,0,0,0,0,0,0,0,0,0,2005
60676,20,20,20,20,20,20,20,20,20,20,2005
60677,0,0,0,0,0,0,0,0,0,0,2005
60678,12,29,0,0,0,10,10,27,0,32,2005
60679,0,18,0,0,0,0,0,0,0,18,2005
60680,0,0,0,0,0,0,0,0,0,0,2005
60681,0,0,0,22,22,0,0,0,0,0,2005
60682,0,0,0,0,0,0,0,0,0,0,2005
60683,0,0,0,0,0,0,0,0,0,0,2005
60684,0,0,0,0,0,0,0,0,0,0,2005
60685,27,27,27,27,27,27,27,27,27,27,2005
60686,28,28,28,28,28,28,28,28,28,28,2005
60687,0,0,0,0,0,0,0,0,0,13,2005
60688,36,21,29,21,21,21,21,23,21,21,2005
60689,0,0,0,0,0,0,0,0,0,0,2005
60690,16,16,16,16,16,16,16,16,16,16,2005
60691,0,0,0,9,0,0,0,0,0,0,2005
60692,14,14,14,14,14,14,14,14,14,14,2005
60693,0,0,0,0,0,0,0,0,0,0,2005
60694,0,0,0,0,0,0,0,0,0,0,2005
60695,0,0,0,0,0,0,0,0,0,0,2005
60696,26,26,26,26,26,26,26,26,26,26,2005
60697,0,0,0,0,0,0,0,0,0,0,2005
60698,0,0,0,0,0,0,0,0,0,0,2005
60699,25,25,25,25,25,25,25,25,25,25,2005
60700,22,0,0,0,0,0,0,0,0,0,2005
60701,18,18,18,18,18,18,18,18,18,18,2005
60702,0,0,0,0,0,0,0,0,0,0,2005
60703,19,19,19,19,19,19,19,19,19,19,2005
60704,0,0,0,0,0,0,0,0,0,0,2005
60705,28,28,28,28,28,28,28,28,28,28,2005
60706,2,2,2,2,2,2,2,2,2,2,2005
60707,0,21,0,0,46,17,17,0,0,0,2005
60708,0,0,0,0,0,0,0,0,0,0,2005
60709,0,0,0,0,0,0,0,0,0,0,2005
60710,0,0,0,0,0,0,0,8,0,0,2005
60711,2,2,2,2,2,2,2,2,2,2,2005
60712,14,14,14,14,14,14,14,14,14,14,2005
60713,0,0,0,0,0,0,0,0,0,0,2005
60714,0,0,0,0,0,0,0,0,0,0,2005
60715,0,0,0,0,0,0,0,0,0,0,2005
60716,27,27,27,27,27,27,27,27,27,27,2005
60717,11,11,11,11,11,11,11,11,11,11,2005
60718,10,10,10,10,10,10,10,10,10,10,2005
60719,0,0,0,0,0,0,0,0,12,0,2005
60720,20,20,20,20,20,20,20,20,20,20,2005
60721,0,0,0,0,0,0,0,0,0,0,2005
60722,21,21,21,21,21,21,21,21,21,21,2005
60723,15,15,15,15,15,15,15,15,15,15,2005
60724,11,11,11,11,11,11,11,11,11,11,2005
60725,0,0,0,0,0,0,0,0,0,0,2005
60726,0,0,0,0,0,0,0,0,0,0,2005
60727,0,0,0,0,0,0,0,0,0,0,2005
60728,0,0,0,0,0,0,0,0,0,0,2005
60729,20,20,20,20,20,20,20,20,20,20,2005
60730,27,27,27,27,27,27,27,27,27,27,2005
60731,0,0,0,0,0,0,0,0,0,0,2005
60732,0,0,0,0,0,0,0,0,0,0,2005
60733,0,0,0,0,0,0,0,0,0,0,2005
60734,0,0,0,0,0,0,0,0,0,0,2005
60735,25,25,25,25,25,25,25,25,25,25,2005
60736,0,0,0,0,0,0,0,0,0,0,2005
60737,0,0,0,0,0,7,0,0,0,0,2005
60738,39,39,39,39,39,39,39,39,39,39,2005
60739,14,14,14,14,14,14,14,14,14,14,2005
60740,27,0,0,0,0,0,0,0,0,0,2005
60741,0,0,0,0,0,0,0,3,0,0,2005
60742,0,0,0,0,0,0,0,0,6,0,2005
60743,19,19,19,19,19,19,19,19,19,19,2005
60744,0,0,0,0,0,0,0,0,0,0,2005
60745,15,0,0,15,0,0,0,0,0,0,2005
60746,0,0,0,0,0,0,0,0,0,0,2005
60747,0,0,0,0,0,0,0,0,0,0,2005
60748,0,0,0,0,0,0,0,12,0,0,2005
60749,0,0,0,0,0,0,0,0,0,0,2005
60750,0,0,0,0,0,0,0,0,0,0,2005
60751,0,0,0,0,0,0,0,0,0,0,2005
60752,21,0,0,0,0,0,0,0,0,0,2005
60753,22,22,22,22,22,22,22,22,22,22,2005
60754,0,0,13,0,0,0,0,0,0,0,2005
60755,30,30,30,30,30,30,30,30,30,30,2005
60756,25,25,25,25,25,25,25,25,25,25,2005
60757,0,0,0,0,0,0,0,0,0,0,2005
60758,23,23,23,23,23,23,23,23,23,23,2005
60759,18,18,18,18,18,18,18,18,18,18,2005
60760,0,0,0,0,0,0,0,0,0,0,2005
60761,0,0,0,0,0,0,0,0,0,0,2005
60762,18,18,18,18,18,18,18,18,18,18,2005
60763,24,23,23,23,23,23,23,23,23,23,2005
60764,23,23,23,23,23,23,23,23,23,23,2005
60765,21,0,0,0,14,21,23,0,0,17,2005
60766,0,0,0,0,0,0,0,0,0,0,2005
60767,14,14,14,14,14,14,14,14,14,14,2005
60768,0,0,0,0,0,0,0,0,0,0,2005
60769,0,0,0,18,0,0,0,0,0,0,2005
60770,18,18,18,18,18,18,18,18,18,18,2005
60771,0,0,0,0,0,0,0,0,0,0,2005
60772,21,21,21,21,21,21,21,21,21,21,2005
60773,0,0,0,0,0,0,0,0,0,0,2005
60774,0,0,0,0,0,0,0,0,0,0,2005
60775,0,0,0,0,0,0,0,0,0,6,2005
60776,0,0,0,0,0,0,0,0,0,0,2005
60777,0,0,0,0,0,0,0,0,0,0,2005
60778,0,0,0,0,0,0,0,0,0,0,2005
60779,0,0,0,0,0,0,0,0,0,0,2005
60780,4,4,4,4,4,4,4,4,4,4,2005
60781,8,8,8,8,8,8,8,8,8,8,2005
60782,30,30,30,30,30,30,30,30,30,30,2005
60783,0,0,0,0,0,0,0,0,0,0,2005
60784,29,29,29,29,29,29,29,29,29,35,2005
60785,13,14,23,11,15,12,11,11,16,15,2005
60786,0,0,0,0,0,0,0,0,0,0,2005
60787,2,2,2,2,2,2,2,2,2,2,2005
60788,0,0,0,0,0,0,0,0,0,0,2005
60789,0,0,0,0,0,0,0,0,0,0,2005
60790,10,10,10,10,10,10,10,10,10,10,2005
60791,24,24,24,24,24,24,24,24,24,24,2005
60792,0,0,0,0,0,0,0,0,0,0,2005
60793,0,0,0,0,0,16,0,12,0,0,2005
60794,0,0,0,0,0,0,0,0,0,0,2005
60795,0,0,0,0,0,0,0,0,0,0,2005
60796,21,21,21,21,21,21,21,21,21,21,2005
60797,0,0,0,0,0,17,0,0,0,0,2005
60798,7,18,14,14,11,16,15,3,3,29,2005
60799,0,0,0,0,0,0,0,0,0,0,2005
60800,0,0,0,0,0,0,0,0,0,0,2005
60801,0,0,0,0,0,0,0,0,0,0,2005
60802,16,15,9,22,22,11,19,10,11,8,2005
60803,26,26,26,26,26,26,26,26,26,26,2005
60804,11,11,11,11,11,11,11,11,11,11,2005
60805,0,14,0,0,0,0,0,0,0,0,2005
60806,10,10,10,10,10,10,10,10,10,10,2005
60807,0,0,0,0,0,0,0,0,0,0,2005
60808,0,0,0,0,0,0,0,0,0,0,2005
60809,3,3,3,3,3,3,3,3,3,3,2005
60810,9,5,12,8,16,19,19,3,20,22,2005
60811,16,16,16,16,16,16,16,16,16,16,2005
60812,0,0,0,0,0,0,0,0,0,0,2005
60813,0,0,0,0,0,0,0,0,0,0,2005
60814,30,30,30,30,30,30,30,30,30,30,2005
60815,0,0,0,0,0,0,0,0,0,0,2005
60816,14,14,14,14,14,14,14,14,14,14,2005
60817,0,0,0,0,0,0,0,0,0,0,2005
60818,20,20,20,20,20,20,20,20,20,20,2005
60819,0,0,0,0,0,0,0,0,0,0,2005
60820,0,0,0,0,0,0,0,0,0,0,2005
60821,0,0,0,0,0,0,0,0,0,0,2005
60822,0,0,0,0,0,0,0,0,0,0,2005
60823,0,0,24,17,17,3,0,0,0,25,2005
60824,20,12,25,24,23,11,10,27,20,18,2005
60825,23,13,13,11,12,4,35,24,12,4,2005
60826,0,0,0,0,0,0,0,0,0,0,2005
60827,0,0,0,0,0,0,0,0,0,0,2005
60828,0,0,0,10,0,0,18,0,0,0,2005
60829,26,0,13,0,0,0,0,0,0,0,2005
60830,0,0,0,0,0,0,0,0,0,0,2005
60831,0,0,0,0,0,0,0,0,0,0,2005
60832,0,0,0,0,0,0,0,0,0,0,2005
60833,3,3,3,3,3,3,3,3,3,3,2005
60834,27,37,11,14,33,21,9,20,6,13,2005
60835,6,6,6,6,6,6,6,6,6,6,2005
60836,0,0,0,0,0,0,0,0,0,0,2005
60837,0,6,22,28,0,0,0,10,0,29,2005
60838,0,0,0,0,0,0,0,0,0,0,2005
60839,0,0,0,0,0,0,0,0,0,0,2005
60840,0,5,10,0,0,0,0,0,0,0,2005
60841,0,0,0,0,0,0,0,0,0,0,2005
60842,0,0,0,0,0,0,2,0,0,0,2005
60843,13,13,13,13,13,13,13,13,13,18,2005
60844,14,9,2,12,14,10,17,26,17,12,2005
60845,0,0,0,0,0,0,0,0,0,0,2005
60846,0,0,0,0,0,0,0,0,0,0,2005
60847,0,0,0,0,0,0,0,0,0,0,2005
60848,0,0,0,0,0,0,0,0,0,0,2005
60849,0,0,0,0,0,0,0,0,0,0,2005
60850,20,20,20,20,20,20,20,20,20,20,2005
60851,21,31,4,9,18,12,7,41,11,24,2005
60852,7,0,0,0,0,0,0,0,0,0,2005
60854,0,0,0,0,0,0,0,0,0,0,2005
60855,0,0,0,0,9,0,0,0,0,0,2005
60856,0,0,0,0,0,0,0,0,0,0,2005
60857,19,19,19,19,19,19,19,19,19,19,2005
60858,0,0,0,0,0,0,0,0,0,0,2005
60859,21,21,21,21,29,21,21,21,22,21,2005
60860,0,0,0,0,0,0,0,0,0,0,2005
60861,20,20,20,20,20,20,20,20,20,20,2005
60862,0,0,0,0,0,0,0,0,0,0,2005
60863,0,0,0,0,0,0,0,0,0,0,2005
60864,0,0,0,0,0,0,0,0,0,0,2005
60865,0,0,25,27,0,0,0,0,0,14,2005
60866,0,0,0,0,0,0,0,0,0,0,2005
60867,34,0,21,9,0,0,0,0,0,17,2005
60868,11,11,11,11,11,11,11,11,11,11,2005
60869,0,0,0,0,0,0,0,0,0,0,2005
60870,12,12,12,12,12,12,12,12,12,12,2005
60871,0,0,0,0,0,0,0,0,0,0,2005
60872,11,11,11,11,11,11,11,11,11,11,2005
60873,6,6,6,6,6,6,6,6,6,6,2005
60874,16,28,51,24,44,20,16,7,12,22,2005
60875,16,16,16,16,16,16,16,16,16,16,2005
60876,25,25,25,25,25,25,25,25,25,25,2005
60877,16,16,16,16,16,16,16,16,16,16,2005
60878,12,12,12,12,12,12,12,12,12,12,2005
60879,25,16,10,0,10,0,20,15,20,9,2005
60880,5,5,5,5,5,5,5,5,5,5,2005
60881,0,0,0,0,0,21,0,0,0,0,2005
60882,10,10,10,10,10,10,10,10,10,10,2005
60883,0,0,7,0,0,0,0,0,0,0,2005
60884,13,13,13,13,13,13,13,13,13,13,2005
60885,12,12,12,12,12,12,12,12,12,12,2005
60886,0,0,0,0,0,0,0,0,0,0,2005
60887,0,0,0,0,0,0,0,0,0,0,2005
60888,0,0,0,0,0,0,0,0,0,0,2005
60889,0,19,0,0,0,0,0,0,0,0,2005
60890,0,0,0,0,0,0,0,0,0,0,2005
60891,0,0,0,0,0,0,0,0,0,0,2005
60892,19,19,19,19,19,19,19,19,19,19,2005
60893,0,0,0,0,0,0,0,0,0,0,2005
60894,15,14,0,11,0,0,0,0,0,0,2005
60895,16,16,16,16,16,16,16,16,16,16,2005
60896,11,11,11,11,11,11,11,11,11,11,2005
60897,0,0,0,0,0,0,0,0,0,0,2005
60898,0,0,0,0,0,0,0,0,0,0,2005
60899,0,0,0,0,0,0,0,0,0,0,2005
60900,0,0,0,0,0,0,0,0,0,0,2005
60901,27,0,0,0,0,0,0,0,0,0,2005
60902,0,0,0,0,0,0,0,0,0,0,2005
60903,27,27,27,27,27,27,27,27,27,27,2005
60904,15,15,15,15,15,15,15,15,15,15,2005
60905,0,0,0,0,0,0,0,0,0,0,2005
60906,0,0,0,0,0,0,0,0,0,0,2005
60907,0,0,0,0,0,0,0,0,0,0,2005
60908,0,0,0,0,0,0,0,0,0,0,2005
60909,0,0,0,0,15,0,0,0,0,0,2005
60910,10,10,10,10,10,10,10,10,10,10,2005
60911,0,0,0,0,4,0,13,0,0,0,2005
60912,0,0,0,0,0,0,0,0,0,0,2005
60913,0,0,0,10,10,0,0,0,0,0,2005
60914,0,0,0,0,3,0,0,0,0,0,2005
60915,0,0,0,0,0,0,0,0,0,0,2005
60916,17,17,17,17,17,17,17,17,17,17,2005
60917,0,0,0,0,0,0,0,0,0,0,2005
60918,11,11,11,11,11,11,11,11,11,11,2005
60919,0,0,0,0,0,0,0,0,0,0,2005
60920,0,0,0,0,0,0,0,0,0,0,2005
60921,0,0,0,0,0,0,0,0,0,0,2005
60922,0,0,0,0,0,0,0,0,0,0,2005
60923,0,0,0,0,0,0,0,0,0,0,2005
60924,0,0,0,0,0,0,0,0,0,0,2005
60925,11,11,11,11,11,11,11,11,11,11,2005
60926,0,0,0,0,0,0,0,0,0,0,2005
60927,0,0,0,0,0,0,0,0,0,0,2005
60928,0,0,0,0,0,0,0,0,0,0,2005
60929,0,0,0,0,0,0,0,0,0,0,2005
60930,17,17,17,17,17,17,17,17,17,17,2005
60931,23,4,4,4,4,4,4,4,4,6,2005
60932,23,23,23,23,23,23,23,23,23,23,2005
60933,0,11,0,0,10,29,0,0,20,0,2005
60934,26,26,26,26,26,26,26,26,26,26,2005
60935,0,0,0,0,0,0,0,0,0,0,2005
60936,0,0,0,0,0,0,0,0,0,0,2005
60937,0,0,0,0,0,0,0,0,0,0,2005
60938,0,0,0,0,0,0,0,0,0,0,2005
60939,0,0,0,0,0,0,0,0,0,0,2005
60940,29,17,14,20,25,35,19,18,19,25,2005
60941,27,27,27,27,27,27,27,27,27,27,2005
60942,0,0,0,0,0,0,0,0,0,0,2005
60943,0,0,0,20,0,0,0,0,0,0,2005
60944,21,9,0,0,23,23,0,20,14,0,2005
60945,18,18,18,18,18,18,18,18,18,18,2005
60946,14,20,16,15,0,11,15,25,0,21,2005
60947,12,12,30,12,12,12,23,12,12,12,2005
60948,0,0,0,0,0,0,0,0,0,0,2005
60949,16,9,17,0,9,8,0,17,6,0,2005
60950,0,0,0,0,8,0,0,0,9,0,2005
60951,23,23,23,23,23,23,23,23,23,23,2005
60952,0,0,0,0,0,0,0,0,0,0,2005
60953,4,4,4,4,4,4,4,4,4,4,2005
60954,0,0,0,0,0,0,0,0,0,0,2005
60955,26,26,26,26,26,26,26,26,26,26,2005
60956,0,0,0,0,0,0,0,0,0,0,2005
60957,0,0,0,0,0,0,0,0,0,0,2005
60958,0,0,0,0,0,0,0,0,0,0,2005
60959,0,0,0,0,0,0,0,0,0,0,2005
60960,0,0,0,0,0,0,0,0,0,0,2005
60961,0,0,0,0,0,0,0,0,0,0,2005
60962,27,31,15,9,15,15,22,18,23,9,2005
60963,0,0,0,0,0,0,0,0,0,0,2005
60964,0,0,0,0,0,0,0,0,0,0,2005
60965,7,7,7,7,7,7,7,7,7,7,2005
60966,0,0,0,0,0,0,0,0,0,0,2005
60967,0,0,0,0,0,0,0,0,0,0,2005
60968,0,0,0,0,0,0,0,0,0,0,2005
60969,0,0,0,7,0,0,0,0,18,15,2005
60970,0,0,0,0,0,0,0,0,0,0,2005
60971,0,0,0,0,0,0,0,0,0,0,2005
60972,0,0,0,0,0,0,0,0,0,0,2005
60973,0,0,0,0,0,0,0,0,0,0,2005
60974,0,0,0,0,0,0,0,0,11,0,2005
60975,21,21,21,21,21,21,21,21,21,21,2005
60976,0,18,0,4,0,0,0,0,0,0,2005
60977,0,0,0,0,0,0,0,0,0,0,2005
60978,0,0,0,0,0,0,0,0,0,0,2005
60979,0,0,0,0,0,0,0,0,0,0,2005
60980,0,0,0,0,0,0,0,0,0,0,2005
60981,0,0,0,0,0,0,0,0,0,0,2005
60982,0,0,0,0,0,0,0,0,0,0,2005
60983,27,0,5,0,0,0,0,0,0,0,2005
60984,7,14,0,0,0,18,0,17,5,0,2005
60985,10,0,9,26,19,4,10,8,0,3,2005
60986,14,14,14,14,14,14,14,14,14,14,2005
60987,15,12,14,10,10,7,17,14,18,13,2005
60988,0,0,0,0,0,0,0,0,0,0,2005
60989,25,25,25,25,25,25,25,25,25,25,2005
60990,12,12,12,12,12,12,12,12,12,12,2005
60991,0,0,0,0,0,0,0,0,0,0,2005
60992,0,0,0,0,0,0,0,0,0,0,2005
60993,3,3,3,3,3,3,3,4,3,3,2005
60994,20,20,20,20,20,20,20,20,20,20,2005
60995,0,0,0,0,0,0,0,0,0,0,2005
60996,0,0,0,0,0,0,0,0,0,0,2005
60997,0,0,0,0,0,0,0,0,0,0,2005
60998,0,0,0,0,0,0,0,0,0,0,2005
60999,4,4,4,4,4,4,4,4,4,4,2005
61000,5,0,0,0,0,0,0,0,0,0,2005
61001,0,0,0,0,0,0,0,0,0,0,2005
61002,0,0,0,0,16,0,0,30,18,14,2005
61003,11,11,11,11,11,11,11,11,11,11,2005
61004,0,0,0,0,0,0,0,0,0,0,2005
61005,0,0,0,0,0,0,0,0,0,0,2005
61006,18,18,18,18,18,18,18,18,18,18,2005
61007,0,0,0,0,0,0,0,0,0,0,2005
61008,0,0,0,0,0,0,0,0,0,0,2005
61009,3,3,3,3,3,3,3,3,3,3,2005
61010,0,0,0,0,0,0,0,0,0,0,2005
61011,0,0,13,0,0,0,6,0,0,0,2005
61012,15,15,15,15,15,15,15,15,15,15,2005
61013,0,0,0,0,0,0,0,0,0,0,2005
61014,0,0,0,0,0,0,0,17,0,0,2005
61015,0,0,0,0,0,0,0,0,0,0,2005
61016,20,20,20,20,20,20,20,20,20,20,2005
61017,9,0,0,0,0,0,0,0,0,0,2005
61018,25,25,25,25,25,25,25,25,25,25,2005
61019,0,0,0,0,0,0,0,0,0,0,2005
61020,0,19,0,28,0,0,15,19,0,16,2005
61021,0,0,0,0,0,0,0,0,0,0,2005
61022,0,0,0,0,0,0,0,0,0,0,2005
61023,0,0,0,0,0,0,0,0,13,0,2005
61024,0,0,0,0,0,0,0,0,0,0,2005
61025,0,0,0,0,0,0,0,0,0,0,2005
61026,0,0,0,0,0,0,0,0,0,0,2005
61027,0,0,0,0,0,0,0,0,0,0,2005
61028,0,0,0,0,0,13,0,0,0,0,2005
61029,0,0,0,0,0,0,0,0,0,0,2005
61030,9,28,13,3,14,11,7,23,4,11,2005
61031,16,16,16,16,16,16,16,16,16,16,2005
61032,0,0,15,0,0,0,0,0,0,17,2005
61033,0,0,0,0,0,0,0,0,0,0,2005
61034,0,0,0,0,0,0,0,0,0,0,2005
61035,29,29,29,29,29,29,29,29,29,29,2005
61036,3,3,3,3,3,3,3,3,3,3,2005
61037,0,0,22,19,0,0,0,16,0,14,2005
61038,16,0,0,0,0,0,0,0,0,0,2005
61039,0,0,0,0,0,0,0,0,0,0,2005
61040,10,10,10,10,10,10,10,10,10,10,2005
61041,0,0,0,9,0,0,0,0,0,0,2005
61042,0,0,0,0,0,0,0,0,0,0,2005
61043,33,33,33,35,39,33,33,33,33,33,2005
61044,0,0,0,0,0,0,0,0,0,0,2005
61045,42,42,42,42,42,42,42,42,42,42,2005
61046,0,0,0,0,0,0,0,0,0,0,2005
61047,36,36,36,36,36,36,36,36,36,36,2005
61048,0,0,0,0,0,0,0,0,0,0,2005
61049,0,0,0,0,0,0,0,0,0,0,2005
61050,20,20,20,20,20,20,20,20,20,20,2005
61051,13,13,13,13,13,13,13,13,13,13,2005
61052,0,0,0,0,0,0,0,0,0,0,2005
61053,19,19,19,0,9,6,12,0,24,19,2005
61054,13,13,13,13,13,13,13,13,13,13,2005
61055,10,10,10,10,10,10,10,10,10,10,2005
61056,0,0,0,0,0,0,0,0,0,0,2005
61057,0,0,0,0,0,0,0,0,0,0,2005
61058,0,0,0,0,0,0,0,0,0,0,2005
61059,0,0,0,0,0,0,0,0,0,0,2005
61060,3,3,3,3,3,3,3,3,3,3,2005
61061,21,21,21,21,21,21,21,21,21,21,2005
61062,26,26,26,26,26,26,26,26,26,26,2005
61063,23,23,23,23,23,23,23,23,23,23,2005
61064,8,8,8,8,8,8,8,8,8,8,2005
61065,0,0,0,0,0,0,0,0,0,0,2005
61066,20,20,20,20,20,20,20,20,20,20,2005
61067,0,7,0,0,0,0,0,15,0,0,2005
61068,0,0,0,0,0,0,0,0,0,0,2005
