ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
131352,2005,0,0,0,0,0,0,0,0,0,0
131353,2005,0,0,0,0,0,0,0,0,0,0
131354,2005,16,10,13,0,0,26,0,14,25,18
131355,2005,0,0,0,0,4,0,0,0,0,0
131356,2005,0,0,13,0,0,0,0,0,9,0
131357,2005,0,0,0,0,0,0,0,0,0,0
131358,2005,0,21,0,0,0,0,17,0,0,0
131359,2005,0,0,0,0,0,0,0,0,0,0
131360,2005,0,0,0,0,0,0,0,0,0,0
131361,2005,17,17,17,17,17,17,17,17,17,17
131362,2005,0,24,0,0,0,0,0,0,14,0
131363,2005,0,0,0,0,0,0,0,0,0,0
131364,2005,0,15,0,0,0,0,0,0,0,0
131365,2005,0,0,0,13,16,0,3,0,10,20
131366,2005,0,0,0,0,0,0,0,0,0,0
131367,2005,13,0,0,0,0,0,0,0,0,0
131368,2005,13,0,0,0,0,0,0,0,0,0
131369,2005,27,27,27,27,27,27,27,27,27,27
131370,2005,20,20,20,20,20,20,20,20,20,20
131371,2005,0,0,0,0,0,0,0,0,0,0
131372,2005,0,0,15,0,0,0,0,0,0,0
131373,2005,12,19,0,0,12,20,0,0,3,0
131374,2005,8,16,9,0,0,12,0,0,0,0
131375,2005,0,0,0,0,24,0,0,0,0,0
131376,2005,0,0,0,0,0,0,0,0,0,0
131377,2005,0,0,0,0,0,0,0,0,0,0
131378,2005,0,0,0,0,0,0,0,0,0,0
131379,2005,0,15,10,15,22,30,12,25,12,23
131380,2005,11,11,11,11,11,11,11,11,11,11
131381,2005,18,18,18,18,18,18,18,18,18,18
131382,2005,8,5,0,8,0,7,15,0,0,19
131383,2005,21,54,0,13,10,0,25,0,0,0
131384,2005,0,0,0,0,0,0,0,0,0,0
131385,2005,0,0,0,0,0,0,0,0,0,0
131386,2005,24,24,24,24,24,24,24,24,24,24
131387,2005,0,0,0,0,0,0,0,0,0,0
131388,2005,0,0,0,0,0,0,0,0,0,0
131389,2005,21,21,21,21,21,21,21,21,21,21
131390,2005,0,0,0,0,0,0,0,0,0,0
131391,2005,28,28,28,28,28,28,28,28,28,28
131392,2005,0,0,0,0,0,0,0,0,0,0
131393,2005,0,0,0,0,0,0,0,0,0,0
131394,2005,0,0,0,0,0,0,0,0,0,0
131395,2005,0,0,18,0,27,0,0,0,0,0
131396,2005,9,21,12,10,0,38,7,9,12,22
131397,2005,0,0,0,0,0,0,0,0,0,0
131398,2005,8,8,8,8,8,8,8,8,8,8
131399,2005,0,0,0,0,0,0,0,0,0,0
131400,2005,0,0,0,0,0,0,8,0,7,0
131401,2005,0,0,0,0,0,0,0,0,0,0
131402,2005,0,0,0,0,0,10,0,0,0,0
131403,2005,16,16,16,16,16,16,16,16,16,16
131404,2005,27,27,27,27,27,27,27,27,27,27
131405,2005,23,0,0,20,0,14,0,0,10,0
131406,2005,0,0,0,0,0,0,0,0,0,0
131407,2005,29,29,29,29,29,29,29,29,29,29
131408,2005,0,0,0,0,0,0,0,0,0,0
131409,2005,0,0,0,0,0,0,0,0,0,34
131410,2005,21,21,21,21,21,21,21,21,21,21
131411,2005,0,0,0,0,0,0,0,0,0,0
131412,2005,0,0,0,0,0,0,0,0,0,0
131413,2005,5,5,5,5,5,5,5,5,5,5
131414,2005,0,0,0,0,0,0,0,0,0,0
131415,2005,0,0,0,0,0,0,0,0,0,0
131416,2005,13,0,0,0,0,25,7,0,15,0
131417,2005,0,0,0,0,0,0,0,0,0,0
131418,2005,0,24,0,0,0,0,30,16,0,0
131419,2005,33,9,18,14,24,18,24,18,6,27
131420,2005,0,0,0,0,0,0,0,38,0,0
131421,2005,0,0,0,0,0,0,0,0,0,0
131422,2005,10,10,10,10,10,10,10,10,10,10
131423,2005,9,9,9,9,9,9,9,9,9,9
131424,2005,7,0,0,0,0,12,26,0,11,0
131425,2005,0,0,0,0,0,0,0,0,0,0
131426,2005,2,2,2,2,2,2,2,2,2,2
131427,2005,0,0,0,0,0,0,0,0,0,0
131428,2005,0,0,0,0,0,0,0,0,0,0
131429,2005,0,0,0,0,0,13,0,0,0,0
131430,2005,0,0,0,0,0,0,0,0,0,0
131431,2005,0,0,0,0,0,0,0,0,14,0
131432,2005,23,23,23,23,23,23,23,23,23,23
131433,2005,13,13,13,13,13,13,13,13,13,13
131434,2005,31,10,11,23,46,23,9,26,26,23
131435,2005,0,0,0,0,0,0,0,0,0,0
131436,2005,0,0,0,0,0,0,0,0,0,0
131437,2005,0,0,0,0,0,0,0,0,0,0
131438,2005,0,0,0,0,0,0,0,0,0,0
131439,2005,0,0,0,0,0,0,0,0,30,0
131440,2005,0,0,0,0,0,0,0,0,0,0
131441,2005,0,0,0,0,0,0,0,0,0,0
131442,2005,0,0,0,0,0,0,0,0,0,0
131443,2005,0,0,0,0,0,0,0,0,0,0
131444,2005,15,15,15,15,15,15,15,15,15,15
131445,2005,28,25,28,0,13,0,18,12,11,0
131446,2005,0,0,0,0,0,0,0,0,0,0
131447,2005,0,17,0,0,0,0,7,0,0,18
131448,2005,0,0,0,0,15,0,13,0,11,0
131449,2005,0,0,0,0,0,9,0,0,0,0
131450,2005,0,0,31,8,44,12,0,12,18,0
131451,2005,0,0,0,0,0,0,7,0,0,0
131452,2005,0,0,0,0,0,0,13,3,0,5
131453,2005,10,0,0,6,0,0,0,0,0,0
131454,2005,18,18,18,18,18,18,18,18,18,18
131455,2005,0,0,0,0,0,0,0,0,0,0
131456,2005,0,0,0,0,0,0,0,0,0,0
131457,2005,0,0,0,0,0,0,0,0,0,0
131458,2005,0,0,8,0,0,0,0,0,0,0
131459,2005,0,0,0,0,0,15,0,0,0,0
131460,2005,0,0,0,0,16,0,0,0,0,0
131461,2005,0,0,0,0,0,0,0,0,0,0
131462,2005,0,0,0,0,0,0,0,0,0,0
131463,2005,0,0,0,0,0,0,0,0,14,0
131464,2005,0,0,0,0,0,0,0,0,0,0
131465,2005,0,0,0,0,0,0,0,0,0,0
131466,2005,3,3,3,3,3,3,3,3,3,3
131467,2005,0,0,14,0,0,0,0,0,0,0
131468,2005,0,0,0,0,0,0,0,0,0,0
131469,2005,0,0,0,0,0,0,19,0,0,0
131470,2005,0,0,0,0,0,0,0,0,0,0
131471,2005,0,0,14,0,0,0,0,0,0,0
131472,2005,6,6,6,6,6,6,6,6,6,6
131473,2005,10,10,10,10,10,10,10,10,10,10
131474,2005,0,0,0,0,0,0,0,0,0,0
131475,2005,0,18,0,10,19,17,0,0,8,0
131476,2005,0,0,0,0,0,0,0,0,0,0
131477,2005,11,0,0,0,13,0,0,0,0,0
131478,2005,0,0,0,0,0,0,0,0,15,0
131479,2005,0,0,0,0,0,0,0,0,0,0
131480,2005,8,6,6,23,6,6,6,6,13,18
131481,2005,0,0,0,0,0,0,0,0,0,0
131482,2005,6,13,33,14,22,14,0,25,15,27
131483,2005,0,0,0,0,0,0,0,0,0,0
131484,2005,0,0,0,0,0,0,0,0,0,0
131485,2005,14,14,14,14,14,14,14,14,14,14
131486,2005,18,18,18,18,18,18,18,18,18,18
131487,2005,0,0,0,0,0,0,0,0,0,12
131488,2005,21,28,0,0,0,18,0,0,14,0
131489,2005,0,0,0,0,0,0,0,0,0,0
131490,2005,17,17,17,17,17,17,17,17,17,17
131491,2005,28,26,14,15,16,0,8,36,0,5
131492,2005,0,0,0,0,0,0,0,0,0,0
131493,2005,9,14,0,7,0,26,30,9,19,34
131494,2005,0,11,17,5,14,15,17,14,19,16
131495,2005,0,0,0,0,0,0,0,0,0,0
131496,2005,26,30,18,5,32,21,21,11,17,16
131497,2005,0,0,0,0,0,0,0,0,0,0
131498,2005,0,0,0,0,0,0,0,0,0,0
131499,2005,0,0,0,0,0,0,0,0,0,0
131500,2005,0,0,0,0,0,0,0,0,0,0
131501,2005,0,0,0,0,0,0,0,0,20,0
131502,2005,0,0,0,0,0,0,0,0,0,0
131503,2005,12,0,0,0,18,0,0,0,0,0
131504,2005,0,0,0,0,0,0,0,0,0,0
131505,2005,0,0,0,0,0,0,0,2,0,0
131506,2005,0,0,0,0,0,8,0,0,0,0
131507,2005,0,0,0,0,0,0,0,0,0,0
131508,2005,0,10,0,0,0,0,0,0,0,0
131509,2005,5,0,29,17,0,3,0,0,28,0
131510,2005,0,0,0,14,6,0,0,0,13,6
131511,2005,0,7,29,0,12,10,40,12,10,0
131512,2005,0,0,0,0,0,0,0,0,0,0
131513,2005,0,0,0,0,0,0,0,0,0,0
131514,2005,0,0,0,0,0,0,0,0,0,0
131515,2005,0,0,0,0,0,0,0,0,0,0
131516,2005,0,0,0,0,0,0,0,0,0,0
131517,2005,18,18,18,18,18,18,18,18,18,18
131518,2005,9,0,0,26,0,30,0,0,6,0
131519,2005,0,0,0,0,15,0,16,0,10,7
131520,2005,0,0,0,0,14,0,0,0,0,0
131521,2005,6,0,0,0,16,0,0,16,0,17
131522,2005,0,0,0,0,0,0,0,0,0,0
131523,2005,0,0,0,0,0,0,0,0,0,0
131524,2005,0,0,0,0,0,0,0,0,0,0
131525,2005,10,10,10,10,10,10,10,10,10,10
131526,2005,0,0,0,0,0,0,0,0,0,0
131527,2005,0,0,0,0,0,0,0,0,0,0
131528,2005,0,0,0,0,0,0,0,0,0,0
131529,2005,0,8,0,0,0,0,10,0,0,0
131530,2005,0,0,0,0,25,0,0,0,0,0
131531,2005,0,0,0,0,0,0,0,0,0,0
131532,2005,24,24,24,24,24,24,24,24,24,24
131533,2005,0,0,0,0,0,0,0,0,0,0
131534,2005,0,0,0,4,0,0,0,0,0,0
131535,2005,13,13,13,13,13,13,13,13,13,13
131536,2005,0,0,0,0,0,0,0,0,0,0
131537,2005,0,0,0,4,0,0,0,0,0,0
131538,2005,0,0,0,0,0,0,0,0,0,0
131539,2005,22,16,12,12,12,12,12,12,12,12
131540,2005,0,0,0,0,0,0,0,0,0,11
131541,2005,18,0,0,14,0,0,0,16,0,0
131542,2005,0,0,0,0,0,0,0,0,0,0
131543,2005,0,0,0,0,0,0,0,0,0,0
131544,2005,0,0,0,0,0,0,20,0,0,0
131545,2005,13,10,20,24,18,23,12,28,9,20
131546,2005,19,19,19,19,19,19,19,19,19,19
131547,2005,0,0,0,0,0,0,0,0,0,0
131548,2005,0,0,0,0,0,0,0,9,0,0
131549,2005,28,28,28,28,28,28,28,28,28,28
131550,2005,0,0,0,0,0,0,0,0,0,0
131551,2005,0,0,0,0,0,0,0,16,0,0
131552,2005,0,0,0,0,0,0,0,0,0,0
131553,2005,9,8,10,20,11,17,13,0,23,17
131554,2005,19,13,11,0,0,0,0,0,0,14
131555,2005,0,0,0,0,0,0,0,0,0,0
131556,2005,17,17,17,17,17,17,17,17,17,17
131557,2005,11,19,0,0,0,0,13,13,7,0
131558,2005,25,25,25,25,25,25,25,25,25,25
131559,2005,7,0,0,0,0,0,0,0,24,0
131560,2005,0,0,0,0,0,0,0,0,5,0
131561,2005,0,0,0,0,0,0,0,0,0,20
131562,2005,0,0,0,0,0,0,0,0,0,0
131563,2005,0,0,0,0,0,0,0,0,0,0
131564,2005,29,29,29,29,29,29,29,29,29,29
131565,2005,0,0,0,9,0,13,17,12,0,21
131566,2005,0,0,0,0,0,0,0,0,0,0
131567,2005,0,0,0,0,0,9,0,0,0,0
131568,2005,0,0,0,16,0,0,0,0,0,12
131569,2005,0,0,0,0,0,0,11,0,0,0
131570,2005,0,0,0,0,0,0,0,0,0,0
131571,2005,0,0,0,0,0,0,0,0,0,0
131572,2005,30,0,3,0,0,12,0,30,0,0
131573,2005,0,0,0,0,0,0,0,0,0,0
131574,2005,0,0,0,0,0,0,0,0,0,0
131575,2005,0,0,0,0,0,0,0,0,0,0
131576,2005,0,0,0,0,0,8,0,0,0,0
131577,2005,0,0,0,0,0,0,0,0,0,0
131578,2005,23,41,0,4,0,0,13,20,12,0
131579,2005,25,0,0,0,0,8,0,0,18,0
131580,2005,16,9,24,0,32,20,18,25,14,29
131581,2005,10,0,0,13,0,0,0,0,2,0
131582,2005,0,0,0,0,0,0,0,0,0,0
131583,2005,0,0,0,0,0,0,0,0,0,0
131584,2005,13,0,19,0,0,0,22,0,0,0
131585,2005,0,0,0,0,0,0,0,0,0,0
150001,2005,0,0,0,0,0,0,0,0,0,0
150002,2005,14,14,14,14,14,14,14,14,14,14
150003,2005,14,14,14,14,14,14,14,14,14,14
150004,2005,9,9,9,9,9,9,9,9,9,9
150005,2005,0,0,0,0,0,0,0,0,0,0
150006,2005,2,2,2,2,2,2,2,2,2,2
150007,2005,2,2,2,2,2,2,2,2,2,2
150008,2005,0,0,0,0,0,0,0,0,0,0
150009,2005,8,8,8,8,8,8,8,8,8,8
150010,2005,0,0,0,0,0,0,0,0,0,0
150011,2005,17,17,17,17,17,17,17,17,17,17
150012,2005,0,0,0,0,0,0,0,0,0,0
150013,2005,0,0,0,0,0,0,0,0,0,0
150014,2005,0,0,0,27,27,22,0,0,10,24
150015,2005,17,17,17,17,17,17,17,17,17,17
150016,2005,24,24,24,24,24,24,24,24,24,24
150017,2005,0,0,0,0,0,0,0,0,0,0
150018,2005,11,0,0,0,0,2,0,0,4,0
150019,2005,0,0,0,0,0,0,0,0,0,0
150020,2005,0,15,0,0,0,0,0,0,0,0
150021,2005,0,0,0,0,0,0,0,0,0,0
150022,2005,18,18,18,18,18,18,18,18,18,18
150023,2005,0,0,0,0,0,0,0,0,0,0
150024,2005,12,12,12,12,12,12,12,12,12,12
150025,2005,0,0,0,0,0,0,0,0,0,0
150026,2005,2,2,2,2,2,2,2,2,2,2
150027,2005,0,0,0,0,0,0,8,0,0,0
150028,2005,0,0,0,0,0,0,0,0,0,0
150029,2005,31,31,31,31,31,31,31,31,31,31
150030,2005,0,0,0,0,0,0,0,0,0,0
150031,2005,21,33,19,19,19,19,19,19,19,19
150032,2005,14,14,14,14,14,14,14,14,14,14
150033,2005,8,24,0,11,0,15,14,17,0,15
150034,2005,17,17,17,17,17,17,17,17,17,17
150035,2005,3,3,3,3,3,3,3,3,3,3
150036,2005,28,28,28,28,28,28,28,28,28,28
150037,2005,39,39,39,39,39,39,39,39,39,39
150038,2005,11,0,0,12,0,0,17,0,14,0
150039,2005,11,11,11,11,11,11,11,11,11,11
150040,2005,8,8,8,8,8,8,8,8,8,8
150041,2005,0,0,0,0,0,0,0,0,0,0
150042,2005,25,25,25,25,25,25,25,25,25,25
150043,2005,15,15,15,15,15,15,15,15,15,15
150044,2005,10,10,10,10,10,10,10,10,10,10
150045,2005,0,10,0,0,0,0,0,0,0,0
150047,2005,16,16,16,16,16,16,16,16,16,16
150048,2005,0,0,0,0,0,0,0,0,0,0
150049,2005,15,15,15,15,15,15,15,15,15,15
150050,2005,0,0,0,9,0,0,0,0,0,0
150051,2005,11,11,11,11,11,11,11,11,11,11
150052,2005,13,13,13,13,13,13,13,13,13,13
150053,2005,15,15,15,15,15,15,15,15,15,15
150054,2005,0,0,0,0,0,0,0,0,0,0
150055,2005,0,0,0,0,0,0,0,0,0,0
150056,2005,0,0,0,0,0,0,0,0,0,0
150057,2005,0,0,0,0,0,0,0,0,0,0
150058,2005,0,0,0,0,0,0,0,0,0,0
150059,2005,28,28,28,28,28,28,28,28,28,28
150060,2005,0,0,6,0,0,0,0,0,0,0
150061,2005,0,0,0,0,0,0,0,0,0,0
150062,2005,0,0,0,0,0,0,0,0,0,0
150063,2005,1,1,1,1,1,25,1,1,1,1
150064,2005,4,4,4,4,4,4,4,4,4,4
150065,2005,20,20,20,20,20,20,20,20,20,20
150066,2005,0,0,0,0,0,0,0,0,0,0
150067,2005,14,14,14,14,14,14,14,14,14,14
150068,2005,0,0,0,8,0,0,0,0,0,0
150069,2005,8,6,14,28,0,24,11,0,0,0
150070,2005,0,0,0,0,0,0,0,0,0,0
150071,2005,0,0,0,0,0,0,0,0,0,0
150072,2005,0,0,0,0,0,0,0,0,0,0
150073,2005,0,0,0,0,0,0,0,0,0,0
150074,2005,0,0,0,0,0,0,0,0,0,0
150075,2005,0,0,0,0,0,0,0,0,0,0
150076,2005,0,0,0,0,0,0,0,0,0,0
150078,2005,12,6,6,6,18,11,18,6,6,6
150079,2005,16,16,16,16,16,16,16,16,16,16
150080,2005,0,0,0,0,0,0,0,0,0,0
150081,2005,0,0,0,0,0,0,0,24,0,0
150082,2005,0,0,0,0,0,0,0,11,0,0
150083,2005,19,19,19,19,19,19,19,19,19,19
150084,2005,6,6,6,6,6,6,6,6,6,6
150085,2005,0,0,0,0,0,0,0,0,0,0
150086,2005,23,23,23,23,23,23,23,23,23,23
150087,2005,14,14,14,14,14,14,14,14,14,14
150088,2005,0,0,0,0,0,0,0,0,0,0
150089,2005,11,11,11,11,11,11,11,11,11,11
150090,2005,0,0,0,0,0,0,0,0,0,0
150091,2005,16,0,0,0,0,0,0,0,0,0
150092,2005,5,5,5,5,5,5,5,5,5,5
150093,2005,0,0,0,0,0,0,0,0,0,0
150094,2005,0,0,33,12,11,0,0,9,0,0
150095,2005,0,5,2,0,0,0,0,0,0,25
150096,2005,18,18,18,18,18,18,18,18,18,18
150097,2005,0,0,0,0,0,0,0,0,0,0
150098,2005,0,0,0,0,0,0,0,0,0,0
150099,2005,0,0,0,0,0,0,22,0,5,0
150100,2005,8,10,21,39,20,0,32,20,0,13
150101,2005,0,33,0,0,0,0,0,0,0,13
150102,2005,0,0,0,0,0,0,0,0,0,0
150103,2005,27,27,27,27,27,27,27,27,27,27
150104,2005,0,0,0,0,0,0,0,0,0,0
150105,2005,0,0,0,0,0,0,0,0,0,0
150106,2005,0,0,0,0,0,0,0,0,0,0
150107,2005,43,43,43,43,43,43,43,43,43,43
150108,2005,0,0,0,0,0,0,0,0,0,0
150109,2005,0,0,0,0,0,0,0,0,0,0
150110,2005,17,17,17,17,17,17,17,17,17,17
150111,2005,22,22,22,22,22,22,22,22,22,22
150112,2005,31,31,31,31,31,31,31,31,31,31
150113,2005,0,0,0,0,0,0,0,0,0,0
150114,2005,4,0,0,0,0,0,0,0,0,0
150115,2005,0,0,0,0,0,0,0,0,0,0
150116,2005,0,0,0,0,0,0,0,0,0,0
150117,2005,20,20,20,20,20,20,20,20,20,20
150118,2005,0,0,0,0,0,0,0,0,0,0
150119,2005,0,0,0,0,0,0,0,0,0,0
150120,2005,21,21,21,21,21,21,21,21,21,21
150121,2005,0,0,35,0,0,0,0,0,0,11
150122,2005,21,21,21,21,21,21,21,21,21,21
150123,2005,32,32,32,32,32,32,32,32,32,32
150124,2005,0,0,0,0,0,0,0,0,0,0
150125,2005,0,0,0,0,0,0,0,0,0,0
150126,2005,0,0,0,0,0,0,0,0,0,0
150127,2005,0,0,0,0,0,0,0,0,0,0
150128,2005,14,14,14,14,14,14,14,14,14,14
150129,2005,0,0,0,0,0,0,0,0,0,0
150130,2005,0,0,0,0,0,0,0,0,0,0
160001,2005,0,0,0,0,0,0,0,0,0,0
160002,2005,15,15,15,15,15,15,15,15,15,15
160003,2005,0,0,0,0,0,0,0,0,0,0
160004,2005,0,0,0,0,0,0,0,0,0,0
160005,2005,0,0,0,0,0,0,0,0,0,0
160006,2005,29,29,29,29,29,29,29,29,29,29
160007,2005,0,0,0,0,0,0,0,0,0,0
160008,2005,8,8,8,8,8,8,8,8,8,8
160009,2005,0,0,0,16,0,0,0,0,0,0
160010,2005,23,23,23,23,23,23,23,23,23,23
160011,2005,0,0,0,0,0,0,0,0,0,0
160012,2005,0,0,0,0,0,0,0,0,0,0
160013,2005,0,0,0,0,0,0,0,0,0,0
160014,2005,0,0,0,0,0,0,0,0,0,0
160015,2005,0,0,0,0,0,0,0,0,0,0
160016,2005,0,0,0,0,0,0,0,0,0,0
160017,2005,15,20,14,15,17,0,0,0,0,0
160018,2005,12,12,12,12,12,12,12,12,12,12
160019,2005,0,0,0,0,0,0,0,0,0,0
160020,2005,0,0,0,0,0,0,0,0,0,0
160021,2005,0,0,0,0,0,0,0,0,0,0
160022,2005,18,18,18,18,18,18,18,18,18,18
160023,2005,10,0,0,0,0,0,0,0,0,0
160024,2005,0,0,0,0,0,0,0,0,0,0
160025,2005,0,0,0,0,0,0,0,0,0,0
160026,2005,12,25,7,6,8,9,25,17,24,12
160027,2005,0,0,0,0,0,0,0,0,0,0
160028,2005,0,0,27,0,0,0,0,14,0,24
160029,2005,0,0,0,0,0,0,0,0,0,0
160030,2005,0,0,0,0,0,0,0,0,0,0
160031,2005,0,0,0,0,0,0,0,0,0,0
160032,2005,12,0,0,0,22,0,0,0,0,0
160033,2005,0,0,0,0,0,0,0,0,0,0
160034,2005,8,8,8,8,8,8,8,8,8,8
160035,2005,0,0,0,0,0,0,0,0,0,0
160036,2005,0,0,0,0,0,0,0,0,0,0
160037,2005,0,0,0,0,0,0,0,0,0,0
160038,2005,9,9,9,9,9,9,9,9,9,9
160039,2005,0,0,0,0,0,0,0,0,0,0
160040,2005,14,9,20,11,0,16,0,0,0,0
160041,2005,0,0,0,0,0,0,0,8,0,3
160042,2005,0,0,0,0,0,0,0,0,0,0
160043,2005,25,25,25,25,25,25,25,25,25,25
160044,2005,0,0,0,0,0,0,0,0,0,0
160045,2005,0,0,6,0,0,0,0,0,0,0
160046,2005,26,26,26,26,26,26,26,26,26,26
160047,2005,0,0,0,0,0,0,0,0,0,0
160048,2005,0,5,0,0,0,0,13,0,0,0
160049,2005,0,0,0,0,0,0,0,0,0,0
160050,2005,0,0,0,0,0,0,0,0,0,0
160051,2005,0,0,0,0,9,19,0,14,0,0
160052,2005,0,0,0,0,12,0,0,0,12,0
160053,2005,14,16,11,11,29,13,36,11,19,23
160054,2005,0,0,0,0,0,0,0,0,0,0
160055,2005,0,0,0,0,0,0,0,0,0,0
160056,2005,0,0,0,0,0,0,0,0,0,0
160057,2005,0,0,0,0,0,0,0,0,0,0
160058,2005,0,0,0,0,0,0,0,0,0,0
160059,2005,0,16,0,0,0,0,0,0,0,0
160060,2005,0,0,0,0,0,0,0,0,0,0
160061,2005,0,0,0,0,12,0,0,0,0,0
160063,2005,0,0,0,0,0,0,0,0,0,0
160064,2005,28,28,28,28,28,28,28,28,28,28
160065,2005,0,0,0,0,0,0,0,0,0,0
160066,2005,0,0,0,0,0,12,0,0,41,0
160067,2005,0,0,0,0,0,0,0,0,0,0
160068,2005,0,0,0,0,0,0,0,0,0,0
160069,2005,0,0,0,0,0,0,0,18,0,0
160070,2005,0,0,0,0,0,0,0,0,0,0
160071,2005,0,0,0,0,0,0,0,0,0,0
160072,2005,13,13,13,13,13,13,13,13,13,13
160073,2005,22,22,22,22,22,22,22,22,22,22
160074,2005,15,15,15,15,15,15,15,15,15,15
160075,2005,0,0,0,0,0,0,15,0,0,0
160076,2005,0,0,0,0,0,0,0,0,0,0
160077,2005,20,20,20,20,20,20,20,20,20,20
160078,2005,13,13,13,13,13,13,13,13,13,13
160079,2005,12,12,12,12,12,12,12,12,12,12
160080,2005,0,0,0,0,0,0,0,0,0,0
160081,2005,0,0,0,0,17,0,0,0,0,0
160082,2005,0,0,0,0,0,0,0,0,0,0
160083,2005,13,13,13,13,13,13,13,13,13,13
160084,2005,0,0,0,0,0,0,0,0,0,0
160085,2005,10,0,0,0,0,11,0,0,0,0
160086,2005,18,18,18,18,18,18,18,18,18,18
160087,2005,0,0,0,0,0,0,0,0,0,0
160088,2005,0,0,0,0,0,0,0,0,0,0
160089,2005,0,0,0,0,0,0,0,0,0,0
160090,2005,0,0,0,0,0,0,0,0,0,0
160091,2005,18,18,18,18,18,18,18,18,18,18
160092,2005,0,0,0,0,0,11,12,0,0,0
160093,2005,10,16,10,10,14,10,10,10,10,10
160094,2005,0,0,0,0,0,0,0,0,0,0
160095,2005,11,11,11,11,11,11,11,11,11,11
160096,2005,0,0,0,0,0,0,0,0,0,0
160097,2005,0,0,0,0,0,0,0,0,0,0
160098,2005,0,0,0,0,0,0,19,16,0,14
160099,2005,0,0,0,0,0,0,0,0,11,0
160100,2005,0,0,0,0,0,0,0,0,0,0
160101,2005,3,3,3,3,3,3,3,3,3,3
160102,2005,0,0,0,0,0,0,0,0,0,0
160103,2005,0,0,0,0,0,0,0,0,0,0
160104,2005,0,0,0,0,0,0,0,0,0,0
160105,2005,25,25,25,25,25,25,25,25,25,25
160106,2005,0,0,0,0,0,0,0,0,0,0
160107,2005,0,0,0,0,0,0,0,0,0,0
160108,2005,0,0,0,0,0,0,0,0,0,0
160109,2005,14,14,14,14,14,14,14,14,14,14
160110,2005,23,23,23,23,23,23,23,23,23,23
160111,2005,13,0,0,0,0,5,0,0,0,0
160112,2005,0,0,0,0,0,0,0,0,0,0
160113,2005,33,14,15,25,19,11,18,14,12,4
160114,2005,33,33,33,33,33,33,33,33,33,33
160115,2005,29,29,29,29,29,29,29,29,29,29
160116,2005,0,0,0,0,0,0,0,0,0,0
160117,2005,19,19,19,19,19,19,19,19,19,19
160118,2005,9,9,9,9,9,9,9,9,9,9
160119,2005,28,28,28,28,28,28,28,28,28,28
160120,2005,28,28,28,28,28,28,28,28,28,28
160121,2005,0,0,0,0,0,0,0,0,0,0
160122,2005,2,2,2,2,2,2,2,2,2,2
160123,2005,0,0,0,0,0,0,0,0,0,0
160124,2005,31,31,31,31,31,31,31,31,31,31
160125,2005,0,0,0,0,0,0,0,0,0,0
160126,2005,10,10,10,10,10,10,10,10,10,10
160127,2005,28,28,28,28,28,28,28,28,28,28
160128,2005,0,0,0,0,0,0,0,0,0,0
160129,2005,0,0,0,0,0,7,0,0,0,0
160130,2005,0,0,0,0,15,6,0,0,0,0
160131,2005,0,0,0,0,0,0,0,0,0,0
160132,2005,0,0,0,0,0,0,0,0,0,0
160133,2005,0,0,0,0,0,0,0,0,0,0
160134,2005,34,34,34,34,34,34,34,34,34,34
160135,2005,0,0,0,0,0,0,0,0,0,0
160136,2005,0,0,0,6,0,0,0,0,0,0
160137,2005,0,0,0,0,0,0,0,0,0,0
160138,2005,0,0,0,0,0,0,0,0,0,0
160139,2005,0,0,0,0,0,0,0,0,0,0
160140,2005,33,33,33,33,33,33,33,33,33,33
160141,2005,11,11,11,11,11,11,11,11,11,11
160142,2005,16,16,16,16,16,16,16,16,16,16
160143,2005,15,0,0,25,0,0,0,0,0,0
160144,2005,0,0,0,0,0,3,0,0,0,0
160145,2005,3,12,0,0,16,23,0,23,0,2
160146,2005,0,0,0,0,0,0,0,0,0,0
160147,2005,0,0,0,0,0,0,0,0,0,0
160148,2005,0,0,0,0,0,0,0,0,0,0
160149,2005,0,0,0,0,0,0,0,0,0,0
160150,2005,0,0,26,0,0,0,0,0,0,24
160151,2005,23,17,15,39,18,33,8,28,27,16
160152,2005,9,9,9,9,9,9,9,9,9,9
160153,2005,0,0,0,0,0,0,0,0,0,0
160154,2005,0,0,0,0,0,0,0,0,0,0
160155,2005,0,0,0,0,0,0,0,0,0,0
160156,2005,0,0,0,0,0,0,0,0,0,0
160157,2005,0,0,0,0,0,0,0,0,0,0
160158,2005,24,24,24,24,24,24,24,24,24,24
160159,2005,0,0,0,0,0,0,0,0,0,0
160160,2005,0,0,0,0,0,0,0,0,0,0
160161,2005,0,0,0,0,0,0,0,0,0,0
160162,2005,0,0,0,0,0,0,0,0,0,0
160163,2005,29,29,29,29,29,29,29,29,29,29
160164,2005,0,0,0,0,26,0,0,0,0,17
160165,2005,0,0,0,0,0,0,0,0,0,0
160166,2005,0,0,0,0,0,0,0,0,0,0
160167,2005,11,11,11,11,11,11,11,11,11,11
160168,2005,0,0,0,0,0,0,0,0,0,0
160169,2005,0,0,0,0,0,0,0,0,0,0
160170,2005,19,0,0,0,0,0,0,0,13,0
160171,2005,13,13,13,13,13,13,13,13,13,13
160172,2005,0,0,0,0,0,0,0,0,0,0
160173,2005,0,0,0,0,0,0,0,0,0,0
160174,2005,0,0,0,0,0,0,0,0,0,0
160175,2005,0,0,29,21,18,0,0,0,0,16
