VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,OCUPANTS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_CARG,TOW_VEH,V_CONFIG,AXLES,CARGO_BT,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWAWAY,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,ST_CASE,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_ID,FLDCD_TR,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,LAST_YR,FIRST_YR,DR_ZIP,MONTH,HARM_EV,MAN_COLL,HIT_RUN,VE_FORMS
JS1GT75A8421,J,S,1,G,T,7,5,A,8,4,2,1,22,2,0,53,709,80,99,6,0,0,99,0,0,0,0,0,0,0,7,7,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,220863,53709,2004,XR1,***,RS,00000000000,*,,,988,,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,14,3,0,1
2GCEC19KXM11,2,G,C,E,C,1,9,K,X,M,1,1,22,3,0,12,499,39,22,6,0,0,99,0,0,0,0,0,0,0,9,9,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,220863,12499,1991,GC1,GM4,PC,00000000000,G,1415,1555,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,14,3,0,1
2FTHF26H8GCB,2,F,T,H,F,2,6,H,8,G,C,B,23,2,0,12,481,31,23,6,0,0,99,0,0,0,0,0,0,0,3,3,0,6,2,9,0,0,0,99,8,8,0,99,99,99,99,99,99,17,0,0,2,230054,12481,1986,F25,COF,PK,00000000000,G,1330,0,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,14,5,0,1
70687,7,0,6,8,7,,,,,,,,23,1,1,98,998,92,23,3,0,0,99,0,1,0,0,0,0,0,10,10,0,6,2,9,0,0,0,99,8,12,1,99,99,99,99,99,99,5,0,0,4,230064,98998,2005,999,999,99,00000000000,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,45,3,0,1
1B7GL23X2VS2,1,B,7,G,L,2,3,X,2,V,S,2,23,2,0,7,472,30,23,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,8,0,99,99,99,99,99,99,17,0,0,2,230066,7472,1997,DAK,DAK,PC,00000000000,G,1309,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,8,0,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,23,2,0,23,481,31,99,6,0,0,99,0,0,0,0,0,0,0,13,13,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,230085,23481,1987,999,999,99,00000000000,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,42,0,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,23,3,0,22,399,9,99,6,0,0,99,0,0,0,0,0,0,0,13,13,9,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,230085,22399,2002,999,999,99,00000000000,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,42,0,0,1
1ZVBT20C1K52,1,Z,V,B,T,2,0,C,1,K,5,2,23,2,0,12,18,3,92,6,0,0,99,0,0,0,0,0,0,0,10,10,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,230087,12018,1989,PGL,***,2H,00000000000,*,990,0,,2715,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,14,6,0,1
1M2B221C8WM0,1,M,2,B,2,2,1,C,8,W,M,0,24,2,0,86,881,63,24,3,0,0,99,0,0,2,3,5,0,0,5,5,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,4,240011,86881,1998,DM6,600,DP,571037965,D,9999,9999,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,8,0,3,1
JT2SK12E3R02,J,T,2,S,K,1,2,E,3,R,0,2,24,2,0,49,40,4,24,6,0,0,99,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,240044,49040,1994,CLE,***,4D,00000000000,*,1031,0,,3086,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,14,9,0,1
1FARP15J0RW2,1,F,A,R,P,1,5,J,0,R,W,2,24,2,0,12,13,4,24,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,240046,12013,1994,EST,***,SW,00000000000,*,984,0,,2419,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,8,0,0,1
4T1BG22K2WU3,4,T,1,B,G,2,2,K,2,W,U,3,24,2,0,49,40,4,24,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,240097,49040,1998,UEX,***,4D,00000000000,*,1051,0,,2998,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,14,1,0,1
1LNFM92V8WY6,1,L,N,F,M,9,2,V,8,W,Y,6,24,2,0,13,2,4,51,6,0,0,99,0,0,0,0,0,0,0,12,12,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,240112,13002,1998,ML8,***,CP,00000000000,*,1130,0,,3785,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,12,2,2,1
1J4GW58N91C5,1,J,4,G,W,5,8,N,9,1,C,5,24,2,0,2,404,14,24,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,240116,2404,2001,LMT,GCK,4W,00000000000,G,1059,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,14,1,0,1
2XKWDB9X8MM5,2,X,K,W,D,B,9,X,8,M,M,5,24,2,0,85,881,66,51,6,0,0,99,0,1,6,5,1,0,0,6,9,0,4,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,3,2,240149,85881,1991,W90,CON,DS,57000105790,D,1600,2600,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,1,0,1
1GBJG31U6411,1,G,B,J,G,3,1,U,6,4,1,1,24,2,0,20,461,21,24,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,240217,20461,2004,C/T,ETV,MY,00000000000,G,1390,1770,,,3,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,14,9,0,1
1FUJA6CK45LN,1,F,U,J,A,6,C,K,4,5,L,N,24,2,0,82,881,63,24,6,0,0,99,0,1,2,5,1,0,0,6,6,0,4,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,3,2,240239,82881,2005,COL,CON,DS,57000266431,D,9999,9999,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,1,0,1
1FDXK84A8LVA,1,F,D,X,K,8,4,A,8,L,V,A,24,2,0,12,881,63,24,3,0,0,99,0,0,2,3,1,0,0,6,6,0,6,2,9,0,0,0,99,8,45,0,99,99,99,99,99,99,17,0,3,4,240271,12881,1990,F8F,MHV,CC,57000705789,D,1290,2560,,,7,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,45,1,0,1
1HTSCABM3WH5,1,H,T,S,C,A,B,M,3,W,H,5,24,2,0,84,881,62,24,6,0,0,99,0,0,2,4,1,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,2,2,240292,84881,1998,470,40S,CC,99999999999,D,1280,2540,,,6,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,1,0,1
2C3HD56F3SH5,2,C,3,H,D,5,6,F,3,S,H,5,24,3,0,6,41,4,24,6,0,0,99,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,240343,6041,1995,CND,***,4D,00000000000,*,1130,0,,3325,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,12,4,1,2
1HGCB7250NA0,1,H,G,C,B,7,2,5,0,N,A,0,24,4,0,37,32,2,24,6,0,0,99,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,240343,37032,1992,ALX,***,CP,00000000000,*,1071,0,,2829,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,12,4,1,2
1FMDU34X6SUC,1,F,M,D,U,3,4,X,6,S,U,C,24,2,0,12,401,14,24,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,18,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,240352,12401,1995,EPR,***,UT,00000000000,*,1115,0,,4053,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,14,9,0,1
1B4GH54R4NX1,1,B,4,G,H,5,4,R,4,N,X,1,24,2,0,7,442,20,24,6,0,0,99,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,240418,7442,1992,CAR,***,SV,00000000000,*,1190,0,,3629,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,14,1,0,1
WP0JB0928JS8,W,P,0,J,B,0,9,2,8,J,S,8,24,2,0,45,35,2,42,6,0,0,99,0,0,0,0,0,0,0,8,8,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,240426,45035,1988,S-4,***,CP,00000000000,*,984,0,,3398,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,14,3,0,1
LN2UA04113C0,L,N,2,U,A,0,4,1,1,3,C,0,24,3,0,98,999,99,42,6,0,0,99,0,0,0,0,0,0,0,8,8,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,240426,98999,2003,999,999,99,00000000000,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,14,3,0,1
1FTDF15N9JNB,1,F,T,D,F,1,5,N,9,J,N,B,24,2,0,12,481,31,24,6,0,0,99,0,0,0,0,0,0,0,9,9,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,240454,12481,1988,F15,COF,PK,00000000000,G,1170,1330,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,8,0,0,1
3GNFK16Z82G3,3,G,N,F,K,1,6,Z,8,2,G,3,24,2,2,20,431,16,24,6,0,0,99,0,0,0,0,0,0,0,6,12,0,6,3,9,0,0,0,99,8,12,1,99,99,99,99,99,99,17,0,0,3,240464,20431,2002,K15,***,SW,00000000000,*,1300,0,,5123,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,14,1,3,1
5TBBT48145S4,5,T,B,B,T,4,8,1,4,5,S,4,24,3,0,49,482,31,24,6,0,0,99,0,0,0,0,0,0,0,12,12,0,4,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,240464,49482,2005,TXL,TUN,4C,00000000000,G,1283,0,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,14,1,3,1
1FUJCRAV83PK,1,F,U,J,C,R,A,V,8,3,P,K,24,2,0,82,881,63,98,6,0,0,99,0,2,3,98,1,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,3,240493,82881,2003,COR,CON,DS,58000297602,D,9999,9999,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,14,9,0,1
1FTFE24YXLHA,1,F,T,F,E,2,4,Y,X,L,H,A,24,2,0,12,461,21,51,6,0,0,99,0,0,0,0,0,0,0,11,11,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,240567,12461,1990,25V,VAN,CG,00000000000,G,1240,1380,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,14,4,0,1
3D7KU28D34G1,3,D,7,K,U,2,8,D,3,4,G,1,25,2,0,7,482,31,25,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,250010,7482,2004,SQ2,RPC,CW,00000000000,G,1405,1605,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,1,0,1
1MELM6247RH6,1,M,E,L,M,6,2,4,7,R,H,6,25,3,0,14,4,4,25,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,250050,14004,1994,XR7,***,2D,00000000000,*,1130,0,,3564,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,12,7,0,2
1FMYU93113KD,1,F,M,Y,U,9,3,1,1,3,K,D,25,2,1,12,402,14,25,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,1,99,99,99,99,99,99,17,0,0,2,250065,12402,2003,SPE,***,UT,00000000000,*,1031,0,,3458,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,14,1,0,1
1B4GH4432RX3,1,B,4,G,H,4,4,3,2,R,X,3,25,2,0,7,442,20,25,6,0,0,99,0,0,0,0,0,0,0,12,12,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,250129,7442,1994,CAR,***,SV,00000000000,*,1193,0,,3580,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,33,0,0,1
2HGEJ2127SH5,2,H,G,E,J,2,1,2,7,S,H,5,25,3,0,37,31,2,25,6,0,0,99,0,0,0,0,0,0,0,7,7,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,250137,37031,1995,CID,***,CP,00000000000,*,1032,0,,2168,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,12,5,0,2
1FMYU70E7YUA,1,F,M,Y,U,7,0,E,7,Y,U,A,25,4,0,12,401,14,25,6,0,0,99,0,0,0,0,0,0,0,11,11,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,250137,12401,2000,EPR,***,UT,00000000000,*,1017,0,,3870,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,12,5,0,2
JH4KA7663MC0,J,H,4,K,A,7,6,6,3,M,C,0,25,2,0,54,32,4,25,6,0,0,99,0,0,0,0,0,0,0,5,5,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,250138,54032,1991,LEL,***,4D,00000000000,*,1146,0,,3170,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,8,0,2,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,25,2,0,20,499,39,92,6,0,0,99,0,0,0,0,0,0,0,12,12,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,250175,20499,1988,999,999,99,00000000000,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,2,0,1
JT2SK11EXN00,J,T,2,S,K,1,1,E,X,N,0,0,25,2,0,49,40,4,25,6,0,0,99,0,0,0,0,0,0,0,3,3,0,4,2,9,0,0,0,99,8,13,0,99,99,99,99,99,99,17,0,0,3,250188,49040,1992,CMD,***,4D,00000000000,*,1031,0,,2943,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,42,0,0,1
1GCEK19R8WR1,1,G,C,E,K,1,9,R,8,W,R,1,25,3,0,20,481,31,25,6,0,0,99,0,0,0,0,0,0,0,11,11,0,4,2,9,0,0,0,99,8,13,0,99,99,99,99,99,99,17,0,0,3,250188,20481,1998,GK1,GM4,PC,00000000000,G,1415,1555,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,42,0,0,1
1GDJK34J5XF0,1,G,D,J,K,3,4,J,5,X,F,0,25,4,0,23,481,31,25,6,0,0,99,0,0,0,0,0,0,0,11,11,0,4,2,9,0,0,0,99,8,13,0,99,99,99,99,99,99,17,0,0,3,250188,23481,1999,SK3,SIE,CB,00000000000,G,1355,1595,,,3,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,42,0,0,1
JA4MR41H4SJ0,J,A,4,M,R,4,1,H,4,S,J,0,25,5,0,52,401,14,25,6,0,0,99,0,0,0,0,0,0,0,9,9,0,4,2,9,0,0,0,99,8,13,0,99,99,99,99,99,99,17,0,0,3,250188,52401,1995,MON,***,UT,00000000000,*,1073,0,,4275,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,42,0,0,1
1B7GG26X9WS5,1,B,7,G,G,2,6,X,9,W,S,5,25,2,0,7,472,31,25,6,0,0,99,0,0,0,0,0,0,0,9,9,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,250205,7472,1998,DAK,DAK,PK,00000000000,G,1119,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,8,0,1
2HGES15522H5,2,H,G,E,S,1,5,5,2,2,H,5,25,3,0,37,31,4,25,6,0,0,99,0,0,0,0,0,0,0,12,13,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,250205,37031,2002,UCL,***,4D,00000000000,*,1031,0,,2465,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,8,0,1
1FASP14J0SW3,1,F,A,S,P,1,4,J,0,S,W,3,25,4,0,12,13,3,25,6,0,0,99,0,0,0,0,0,0,0,12,3,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,250205,12013,1995,EST,***,4H,00000000000,*,984,0,,2385,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,8,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,25,2,0,82,884,66,98,6,0,0,99,9,1,6,98,1,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,3,250222,82884,2000,RIV,RIV,,95999999999,,9999,9999,,,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,14,1,0,1
2MEBP95F2FX7,2,M,E,B,P,9,5,F,2,F,X,7,25,2,0,14,6,4,25,6,0,0,99,0,0,0,0,0,0,0,12,6,0,6,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,250232,14006,1985,MGR,***,4D,00000000000,*,1143,0,,3603,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,29,0,0,1
3N1CB51D03L7,3,N,1,C,B,5,1,D,0,3,L,7,25,3,0,35,43,4,25,6,0,0,99,0,0,0,0,0,0,0,12,12,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,250232,35043,2003,XGX,***,4D,00000000000,*,998,0,,2411,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,29,0,0,1
YS3CT48L0K10,Y,S,3,C,T,4,8,L,0,K,1,0,25,4,0,47,34,4,25,6,0,0,99,0,0,0,0,0,0,0,9,9,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,250232,47034,1989,9CD,***,4D,00000000000,*,1052,0,,3151,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,29,0,0,1
1G2NE54N2PC7,1,G,2,N,E,5,4,N,2,P,C,7,25,3,0,22,18,4,25,6,0,0,99,0,0,0,0,0,0,0,12,12,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,250266,22018,1993,GAS,***,4D,00000000000,*,1034,0,,9999,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,12,5,0,2
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,25,2,1,82,881,64,6,6,0,0,99,0,0,3,98,1,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,9,2,250275,82881,1998,999,999,99,5701078786,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,14,1,0,1
1G1ZU54804F1,1,G,1,Z,U,5,4,8,0,4,F,1,25,2,0,20,37,4,25,6,0,0,99,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,250293,20037,2004,MLT,***,4D,00000000000,*,1063,0,,3315,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,1,0,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,25,2,0,30,399,9,12,6,0,0,99,0,0,0,0,0,0,0,6,7,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,250308,30399,1999,999,999,99,00000000000,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,30,0,0,1
1FALP51U4TA2,1,F,A,L,P,5,1,U,4,T,A,2,25,3,0,12,17,4,25,6,0,0,99,0,0,0,0,0,0,0,3,3,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,250309,12017,1996,TRG,***,4D,00000000000,*,1085,0,,9999,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,12,8,0,2
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,25,1,0,12,399,9,33,6,0,0,99,9,9,99,99,99,0,0,7,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,9,2,250320,12399,1994,,,,,P,,,,,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,8,0,0,2
YS3DF78V8T70,Y,S,3,D,F,7,8,V,8,T,7,0,25,2,0,47,31,1,25,6,0,0,99,0,0,0,0,0,0,0,12,9,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,250327,47031,1996,90E,***,CV,00000000000,*,1024,0,,3260,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,14,6,0,1
1G2HX52K2S42,1,G,2,H,X,5,2,K,2,S,4,2,25,3,0,22,2,4,25,6,0,0,99,0,0,0,0,0,0,0,12,13,0,6,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,250327,22002,1995,BVS,***,4D,00000000000,*,1108,0,,3446,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,14,6,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,25,4,0,7,43,2,33,6,0,0,99,0,0,0,0,0,0,0,12,12,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,250327,7043,2002,999,999,99,00000000000,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,14,6,0,1
2T1BR32E84C2,2,T,1,B,R,3,2,E,8,4,C,2,25,4,0,49,32,4,25,6,0,0,99,0,0,0,0,0,0,0,7,7,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,250357,49032,2004,UCS,***,4D,00000000000,*,1024,0,,2502,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,12,8,0,6
5TDZA23C85S3,5,T,D,Z,A,2,3,C,8,5,S,3,25,8,0,49,442,20,25,6,0,0,99,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,250357,49442,2005,SIE,***,SV,00000000000,*,1193,0,,4120,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,12,8,0,6
