STATE,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS,PTRLR1VIN,PTRLR2VIN,PTRLR3VIN
6,62922,2,1,0,25,10,19,36,8,0,2,0,6,6,7,472,7472,34,2001,888888888888,8,8,8,8,8,8,8,8,8,8,8,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,62922,3,1,0,25,10,19,36,8,0,2,0,6,6,49,481,49481,34,1994,JT4VD10C9R00,J,T,4,V,D,1,0,C,9,R,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,62922,4,1,0,25,10,19,36,8,0,2,0,6,6,34,34,34034,4,2001,WBAAV334X1FU,W,B,A,A,V,3,3,4,X,1,F,U,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,62922,5,1,0,25,10,19,36,8,0,2,0,6,6,23,441,23441,20,1997,1GKDM19W5VB5,1,G,K,D,M,1,9,W,5,V,B,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,6,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,62922,6,1,0,25,10,19,36,8,0,2,0,6,6,6,51,6051,4,2005,2C3JA43R25H5,2,C,3,J,A,4,3,R,2,5,H,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,6,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,62937,4,3,0,8,12,18,25,12,6,2,0,6,6,7,482,7482,34,2006,1D7HA18K56J1,1,D,7,H,A,1,8,K,5,6,J,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,62937,5,3,0,8,12,18,25,12,6,2,0,6,6,12,23,12023,4,2016,3FA6P0HD5GR1,3,F,A,6,P,0,H,D,5,G,R,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,6,2,14,0,0,0,0,777777777777,777777777777,777777777777
6,62937,6,3,0,8,12,18,25,12,6,2,0,6,6,12,37,12037,4,2014,1FADP3F24EL3,1,F,A,D,P,3,F,2,4,E,L,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
6,62947,3,2,0,31,7,23,21,12,6,2,0,6,6,37,402,37402,14,2014,5J6RM3H55EL0,5,J,6,R,M,3,H,5,5,E,L,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,62949,2,2,0,27,10,2,25,14,0,2,0,6,6,37,32,37032,4,1991,1HGCB7650MA1,1,H,G,C,B,7,6,5,0,M,A,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
6,62949,3,2,0,27,10,2,25,14,0,2,0,6,6,6,51,6051,4,2015,2C3CCAAG2FH9,2,C,3,C,C,A,A,G,2,F,H,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
6,62977,2,1,0,24,11,22,19,14,0,2,0,6,6,98,998,98998,93,2013,1T9RT604KDW1,1,T,9,R,T,6,0,4,K,D,W,1,0,57,2729062,572729062,3,19,97,1,0,0,0,0,0,0,0,0,98,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63007,2,1,0,27,1,6,34,26,0,2,0,6,6,12,401,12401,14,2013,1FM5K8ARXDGC,1,F,M,5,K,8,A,R,X,D,G,C,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,41,0,0,0,777777777777,777777777777,777777777777
6,63009,2,1,0,3,12,10,7,25,0,2,0,6,6,20,481,20481,34,2007,1GBHC24U97E1,1,G,B,H,C,2,4,U,9,7,E,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
6,63009,3,1,0,3,12,10,7,25,0,2,0,6,6,82,881,82881,63,2015,3AKJGLD53FSF,3,A,K,J,G,L,D,5,3,F,S,F,0,57,2511090,572511090,3,2,97,1,0,0,0,0,0,0,0,0,6,2,8,14,0,0,0,0,777777777777,777777777777,777777777777
6,63110,2,1,0,13,10,0,45,8,0,2,0,6,6,12,471,12471,34,2000,1FTYR10C1YPB,1,F,T,Y,R,1,0,C,1,Y,P,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,9,7,12,0,0,0,0,777777777777,777777777777,777777777777
6,63110,3,1,1,13,10,0,45,8,0,2,0,6,6,19,421,19421,15,2002,1GYEK63N32R1,1,G,Y,E,K,6,3,N,3,2,R,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0,777777777777,777777777777,777777777777
6,63129,2,1,0,26,11,22,44,14,0,2,0,6,6,63,34,63034,4,2013,5XXGR4A64DG2,5,X,X,G,R,4,A,6,4,D,G,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63129,3,1,0,26,11,22,44,14,0,2,0,6,6,41,53,41053,5,2007,JM3ER29L7701,J,M,3,E,R,2,9,L,7,7,0,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63129,4,1,0,26,11,22,44,14,0,2,0,6,6,37,32,37032,4,2017,JHMCR6F78HC0,J,H,M,C,R,6,F,7,8,H,C,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63147,2,1,1,24,3,20,0,14,0,2,0,6,6,12,850,12850,65,1991,1FCKE33G4MHB,1,F,C,K,E,3,3,G,4,M,H,B,0,88,888888888,88888888888,2,19,97,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63154,2,1,0,27,12,22,0,14,0,2,0,99,6,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,1,99,999999999,99999999999,9,99,99,1,0,0,0,0,0,0,0,0,6,9,9,12,0,0,0,0,888888888888,777777777777,777777777777
6,63160,2,1,1,19,12,23,35,1,0,2,0,93,6,87,881,87881,66,2011,1XPHD49XXBD1,1,X,P,H,D,4,9,X,X,B,D,1,1,57,1219387,571219387,3,6,1,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,1UYVS25397U0,777777777777,777777777777
6,63173,3,2,0,7,12,1,50,12,1,2,0,6,6,42,405,42405,14,2018,WDC0G4JB9JV0,W,D,C,0,G,4,J,B,9,J,V,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,82,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
6,63175,2,3,0,25,12,1,55,14,0,2,0,6,6,82,881,82881,62,2018,1FVACWFC5JHJ,1,F,V,A,C,W,F,C,5,J,H,J,0,6,292782,06292782,2,1,3,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
6,63194,2,1,0,10,11,4,10,40,0,3,0,6,6,12,461,12461,21,2012,1FTNE2EW9CDA,1,F,T,N,E,2,E,W,9,C,D,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63281,2,1,0,21,7,19,57,33,0,2,0,6,6,12,850,12850,65,2007,1F6NF53Y670A,1,F,6,N,F,5,3,Y,6,7,0,A,0,88,888888888,88888888888,2,19,97,1,0,0,0,0,0,0,0,0,61,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63284,2,1,2,19,12,13,54,14,0,2,0,6,6,7,461,7461,21,2003,2D7HB11Y83K5,2,D,7,H,B,1,1,Y,8,3,K,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
6,63299,2,1,0,17,2,14,14,33,0,2,0,6,6,37,32,37032,4,1999,1HGCG667XXA0,1,H,G,C,G,6,6,7,X,X,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,4,3,12,0,0,0,0,777777777777,777777777777,777777777777
8,80273,2,1,0,4,7,17,2,14,0,2,0,8,6,42,47,42047,2,2002,WDBLJ65G52T1,W,D,B,L,J,6,5,G,5,2,T,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,5,12,0,0,0,0,777777777777,777777777777,777777777777
8,80276,2,1,0,7,7,4,8,33,0,2,0,8,6,12,481,12481,34,1982,1FTEF14F4CUA,1,F,T,E,F,1,4,F,4,C,U,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
8,80300,2,1,0,27,7,21,44,38,0,2,0,8,6,20,431,20431,16,1992,1GNFK16KXNJ3,1,G,N,F,K,1,6,K,X,N,J,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
8,80303,2,1,0,28,7,21,25,14,0,2,0,8,6,7,880,7880,67,2005,3D7MS48C25G7,3,D,7,M,S,4,8,C,2,5,G,7,0,88,888888888,88888888888,2,1,97,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
8,80588,2,1,0,11,12,17,8,9,0,2,0,8,6,48,401,48401,14,2010,JF2SH6DC0AH7,J,F,2,S,H,6,D,C,0,A,H,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90014,2,1,0,7,2,17,54,8,0,2,0,9,6,59,35,59035,4,2009,JTHCK2620950,J,T,H,C,K,2,6,2,0,9,5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,14,9,5,8,0,0,0,0,777777777777,777777777777,777777777777
9,90018,2,1,0,24,2,0,30,39,0,3,0,9,6,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,8,8,12,0,0,0,0,777777777777,777777777777,777777777777
9,90018,3,1,0,24,2,0,30,39,0,3,0,9,6,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,8,8,12,0,0,0,0,777777777777,777777777777,777777777777
9,90030,2,1,0,23,1,21,18,14,0,2,0,9,6,49,40,49040,4,2010,4T1BF3EK4AU0,4,T,1,B,F,3,E,K,4,A,U,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,3,12,0,0,0,0,777777777777,777777777777,777777777777
9,90030,3,1,0,23,1,21,18,14,0,2,0,9,6,20,461,20461,21,2016,1GAZGPFG0G11,1,G,A,Z,G,P,F,G,0,G,1,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,8,0,0,0,0,777777777777,777777777777,777777777777
9,90037,1,1,0,14,4,0,57,8,0,2,0,9,6,12,481,12481,34,1995,2FTHF36F0SCA,2,F,T,H,F,3,6,F,0,S,C,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,3,12,0,0,0,0,777777777777,777777777777,777777777777
9,90068,2,1,0,26,3,8,15,33,0,3,0,9,6,2,403,2403,14,2017,1C4BJWEG7HL5,1,C,4,B,J,W,E,G,7,H,L,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90068,3,1,0,26,3,8,15,33,0,3,0,25,6,6,443,6443,20,2017,2C4RC18G5HR8,2,C,4,R,C,1,8,G,5,H,R,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
9,90068,4,1,0,26,3,8,15,33,0,3,0,9,6,59,403,59403,14,2015,2T2BK1BA5FC2,2,T,2,B,K,1,B,A,5,F,C,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90092,2,1,0,10,6,10,13,1,0,2,0,9,6,14,21,14021,4,2006,3MEHM08106R6,3,M,E,H,M,0,8,1,0,6,R,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90098,2,1,0,8,5,19,13,19,0,2,0,9,6,7,472,7472,34,2003,1D7HG38X93S1,1,D,7,H,G,3,8,X,9,3,S,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,9,9,12,0,0,0,0,777777777777,777777777777,777777777777
9,90123,2,1,0,23,2,2,24,17,0,3,0,9,6,6,54,6054,6,2007,2A8GF68X37R2,2,A,8,G,F,6,8,X,3,7,R,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90156,2,1,0,15,9,7,19,45,0,4,0,9,3,84,881,84881,63,2011,1HTMMAAR2BH3,1,H,T,M,M,A,A,R,2,B,H,3,0,77,777777777,77777777777,3,2,97,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
9,90179,3,2,0,1,1,12,4,12,6,3,0,9,6,13,5,13005,4,2000,1LNHM97V5YY8,1,L,N,H,M,9,7,V,5,Y,Y,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90179,4,2,0,1,1,12,4,12,6,3,0,4,6,23,461,23461,21,2017,1GDY7RFF2H13,1,G,D,Y,7,R,F,F,2,H,1,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,4,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90181,2,1,0,21,10,1,38,8,0,2,0,4,6,12,462,12462,21,2018,1FTYR1ZM4JKA,1,F,T,Y,R,1,Z,M,4,J,K,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,4,5,8,0,0,0,0,777777777777,777777777777,777777777777
9,90189,2,1,0,27,10,6,37,14,0,2,0,9,6,35,401,35401,14,2017,5N1DR2MM7HC6,5,N,1,D,R,2,M,M,7,H,C,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
9,90189,3,1,0,27,10,6,37,14,0,2,0,9,6,7,462,7462,21,2007,WDYPE8457751,W,D,Y,P,E,8,4,5,7,7,5,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
9,90220,2,1,1,2,8,7,39,8,0,2,0,9,6,20,882,20882,61,2007,J8BC4J162770,J,8,B,C,4,J,1,6,2,7,7,0,0,52,001793852,52001793852,2,1,3,1,0,0,0,0,0,0,0,0,6,2,5,8,0,0,0,0,777777777777,777777777777,777777777777
9,90230,2,1,0,25,8,16,38,38,0,3,0,9,6,84,881,84881,63,2001,1HTGBAAR71H4,1,H,T,G,B,A,A,R,7,1,H,4,0,99,999999999,99999999999,3,1,98,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90242,2,1,0,1,7,1,53,8,0,2,0,9,6,30,40,30040,4,9999,888888888888,8,8,8,8,8,8,8,8,8,8,8,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,2,5,8,0,0,0,0,777777777777,777777777777,777777777777
9,90242,3,1,0,1,7,1,53,8,0,2,0,9,6,37,31,37031,4,2012,2HGFB2F80CH5,2,H,G,F,B,2,F,8,0,C,H,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,2,5,8,0,0,0,0,777777777777,777777777777,777777777777
9,90257,1,3,0,22,11,2,34,12,1,2,0,9,6,55,35,55035,4,2016,5NPDH4AE4GH6,5,N,P,D,H,4,A,E,4,G,H,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0,777777777777,777777777777,777777777777
9,90260,3,2,0,15,12,23,22,12,6,3,0,9,6,37,402,37402,14,2010,5J6RE3H35AL0,5,J,6,R,E,3,H,3,5,A,L,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
10,100038,3,3,1,10,7,11,0,12,1,2,0,10,6,55,37,55037,2,2008,KMHHN66FX8U2,K,M,H,H,N,6,6,F,X,8,U,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,4,3,12,0,0,0,0,777777777777,777777777777,777777777777
10,100070,1,1,0,20,12,10,55,45,0,4,0,34,3,98,806,98806,63,2018,5PVNV8JR7J4S,5,P,V,N,V,8,J,R,7,J,4,S,0,34,435224,34435224,3,1,97,1,0,0,0,0,0,0,0,0,62,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
10,100070,2,1,1,20,12,10,55,45,0,2,0,24,6,55,402,55402,14,2005,KM8JN72D85U0,K,M,8,J,N,7,2,D,8,5,U,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
10,100070,3,1,0,20,12,10,55,45,0,4,0,34,3,12,881,12881,63,2015,3FRYF7FGXFV6,3,F,R,Y,F,7,F,G,X,F,V,6,1,34,435224,34435224,3,4,4,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0,112H8V370GL0,777777777777,777777777777
12,120062,3,2,0,2,1,19,1,12,6,3,0,12,6,12,23,12023,4,2016,3FA6P0H75GR2,3,F,A,6,P,0,H,7,5,G,R,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120141,3,2,0,14,1,0,49,12,6,3,0,12,6,20,482,20482,34,2005,3GNEC12Z45G1,3,G,N,E,C,1,2,Z,4,5,G,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120159,1,1,1,21,1,19,56,45,0,4,0,12,3,98,998,98998,97,2017,CAT0325FVXAA,C,A,T,0,3,2,5,F,V,X,A,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,0,5,45,0,0,0,0,777777777777,777777777777,777777777777
12,120280,3,2,1,8,2,0,16,12,7,2,0,18,6,84,881,84881,66,2016,3HSDJAPR5GN1,3,H,S,D,J,A,P,R,5,G,N,1,1,18,261902,18261902,3,6,1,1,0,0,0,0,0,0,0,0,63,6,2,12,0,0,0,0,1jjv532d7cl6,777777777777,777777777777
12,120281,2,1,0,9,2,5,30,14,0,2,0,12,6,20,481,20481,34,2016,1GCRCNEH7GZ3,1,G,C,R,C,N,E,H,7,G,Z,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
12,120281,3,1,0,9,2,5,30,14,0,2,0,12,6,20,404,20404,14,2017,2GNALBEK2H15,2,G,N,A,L,B,E,K,2,H,1,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120509,3,2,0,28,2,20,21,12,7,3,0,98,6,6,441,6441,20,2006,2A4GP54L66R7,2,A,4,G,P,5,4,L,6,6,R,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,6,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120509,4,2,0,28,2,20,21,12,7,3,0,12,6,12,481,12481,34,2004,1FTSW31P04EA,1,F,T,S,W,3,1,P,0,4,E,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120509,5,2,0,28,2,20,21,12,7,3,0,12,6,2,406,2406,14,2006,1J8HH58N56C3,1,J,8,H,H,5,8,N,5,6,C,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120509,6,2,0,28,2,20,21,12,7,3,0,98,6,34,35,34035,6,1999,WBADP6347XBV,W,B,A,D,P,6,3,4,7,X,B,V,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120628,2,1,1,17,3,21,40,24,0,2,0,13,6,72,706,72706,80,2015,1HD1KTM16FB6,1,H,D,1,K,T,M,1,6,F,B,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,777777777777,777777777777,777777777777
12,120628,3,1,1,17,3,21,40,24,0,2,0,13,6,72,706,72706,80,2013,1HD1JDV19DB0,1,H,D,1,J,D,V,1,9,D,B,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
12,120628,4,1,1,17,3,21,40,24,0,2,0,13,6,72,706,72706,80,2015,1HD1JDV14FB0,1,H,D,1,J,D,V,1,4,F,B,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
12,120628,5,1,1,17,3,21,40,24,0,2,0,13,6,77,706,77706,80,2013,5VPBW36N5D30,5,V,P,B,W,3,6,N,5,D,3,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
12,120657,2,1,0,25,3,3,39,42,0,3,0,12,6,30,42,30042,6,2017,3VWH17AU4HM5,3,V,W,H,1,7,A,U,4,H,M,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120731,2,1,0,30,3,16,17,33,0,3,0,12,6,12,481,12481,34,2000,1FTRX18L2YNB,1,F,T,R,X,1,8,L,2,Y,N,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120756,2,1,0,6,4,12,15,14,0,3,0,12,6,7,881,7881,64,2014,3C7WRTCL3EG2,3,C,7,W,R,T,C,L,3,E,G,2,0,88,888888888,88888888888,2,1,96,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120787,3,2,0,26,2,14,20,12,6,3,0,12,6,12,3,12003,1,1998,1FAFP45X3WF1,1,F,A,F,P,4,5,X,3,W,F,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120787,4,2,0,26,2,14,20,12,6,3,0,12,6,12,3,12003,1,2001,1FAFP44441F1,1,F,A,F,P,4,4,4,4,1,F,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120896,2,1,1,18,4,3,8,43,0,4,0,12,3,12,881,12881,61,2008,1FDXF46Y38EC,1,F,D,X,F,4,6,Y,3,8,E,C,0,77,777777777,77777777777,2,1,97,1,0,0,0,0,0,0,0,0,98,0,5,12,0,0,0,1,777777777777,777777777777,777777777777
12,120938,2,1,2,27,4,17,53,14,0,2,0,18,6,51,881,51881,66,2013,4V4NC9EH6DN1,4,V,4,N,C,9,E,H,6,D,N,1,1,12,302173,12302173,3,6,1,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0,1uyvs2484cm4,777777777777,777777777777
12,120969,2,1,0,21,4,4,17,14,0,3,0,13,6,12,880,12880,67,2011,1FT8W3DT0BEC,1,F,T,8,W,3,D,T,0,B,E,C,0,88,888888888,88888888888,2,1,97,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
12,121081,2,1,0,1,5,2,37,14,0,2,0,12,6,20,881,20881,61,2006,1GBE5C1296F4,1,G,B,E,5,C,1,2,9,6,F,4,0,12,2430834,122430834,2,1,3,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
12,121181,2,2,2,28,5,18,7,14,0,3,0,12,6,52,47,52047,6,2018,JA4AD2A31JJ0,J,A,4,A,D,2,A,3,1,J,J,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,14,0,0,0,0,777777777777,777777777777,777777777777
12,121181,3,2,0,28,5,18,7,14,0,3,0,12,6,35,472,35472,34,2005,1N6AD06U75C4,1,N,6,A,D,0,6,U,7,5,C,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,14,0,0,0,0,777777777777,777777777777,777777777777
12,121182,2,1,0,22,5,10,50,14,0,2,0,47,6,82,881,82881,66,2016,3AKJGLDV9GSG,3,A,K,J,G,L,D,V,9,G,S,G,1,47,181677,47181677,3,6,1,1,0,0,0,0,0,0,0,0,61,6,2,12,0,0,0,0,1uyvs2531j60,777777777777,777777777777
12,121183,2,1,1,27,5,2,14,14,0,3,0,12,6,63,34,63034,4,2017,5XXGT4L32HG1,5,X,X,G,T,4,L,3,2,H,G,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,777777777777,777777777777,777777777777
12,121235,2,1,1,4,6,11,33,14,0,2,0,17,6,51,881,51881,66,2015,4V4NC9EH9FN9,4,V,4,N,C,9,E,H,9,F,N,9,1,12,917131,12917131,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,3H3V483C0CT1,777777777777,777777777777
12,121476,2,1,0,7,7,20,47,30,0,3,0,12,6,55,41,55041,4,2014,KMHGC4DD1EU2,K,M,H,G,C,4,D,D,1,E,U,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,121553,2,1,0,14,7,8,25,14,0,2,0,12,6,35,481,35481,34,2008,1N6BA07D78N3,1,N,6,B,A,0,7,D,7,8,N,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
