A_AGE1,A_AGE2,A_AGE3,A_AGE4,A_AGE5,A_AGE6,A_AGE7,A_AGE8,A_AGE9,ST_CASE,VEH_NO,PER_NO,YEAR,A_PTYPE,A_REST,A_ALCTES,A_HISP,A_RCAT,A_HRACE,A_EJECT,A_PERINJ,A_LOC
4,5,10,6,7,7,9,5,2,260104,1,1,2012,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,260104,1,2,2012,2,1,3,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,260104,2,1,2012,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,260104,3,1,2012,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,260104,4,1,2012,1,1,3,0,0,0,1,6,1
1,1,2,1,1,1,1,1,1,260104,4,2,2012,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,260105,1,1,2012,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,260106,1,1,2012,1,2,2,1,1,2,2,1,1
4,5,10,6,7,7,9,6,2,260107,1,1,2012,1,1,1,3,8,9,1,1,1
3,4,7,4,4,4,6,3,2,260108,1,1,2012,1,3,3,1,2,3,2,1,1
2,2,5,2,2,2,4,1,2,260109,1,1,2012,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,260109,2,1,2012,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,260109,2,2,2012,2,1,3,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,260110,1,1,2012,1,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,260110,1,2,2012,2,1,3,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,260110,1,3,2012,2,2,3,1,1,2,2,1,1
1,1,4,1,1,1,3,1,1,260110,1,4,2012,2,2,3,0,0,0,2,6,1
3,5,8,5,5,5,7,4,2,260110,2,1,2012,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,260111,0,1,2012,3,3,1,1,4,5,1,1,3
4,5,10,6,7,7,9,6,2,260111,0,2,2012,3,3,3,0,0,0,1,6,3
4,5,10,6,7,7,9,5,2,260111,1,1,2012,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,260112,1,1,2012,1,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,260112,1,2,2012,2,2,1,1,2,3,1,1,1
4,5,12,7,9,9,11,6,2,260113,0,1,2012,4,3,3,1,1,2,1,1,4
2,3,6,3,3,3,5,2,2,260113,1,1,2012,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,260114,1,1,2012,1,1,3,3,8,9,1,1,1
3,5,8,5,5,5,7,4,2,260114,2,1,2012,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,260115,1,1,2012,1,1,3,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,260115,2,1,2012,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,260115,2,2,2012,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,260116,1,1,2012,1,1,1,3,8,9,1,1,1
4,5,11,7,8,8,10,6,2,260117,1,1,2012,1,2,1,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,260117,2,1,2012,1,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,260117,2,2,2012,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,260118,1,1,2012,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,260118,2,1,2012,1,3,2,2,1,1,1,1,1
2,3,6,3,3,3,5,2,2,260119,1,1,2012,1,2,2,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,260120,1,1,2012,1,2,1,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,260120,2,1,2012,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,260120,3,1,2012,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,260121,1,1,2012,1,1,2,3,1,8,1,1,1
3,4,7,4,4,4,6,2,2,260121,1,2,2012,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,260122,1,1,2012,1,1,3,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,260122,2,1,2012,1,1,1,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,260123,1,1,2012,1,2,5,1,1,2,1,1,1
4,5,12,7,9,9,11,6,2,260123,1,2,2012,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,260124,1,1,2012,1,2,1,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,260125,1,1,2012,1,2,2,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,260125,2,1,2012,1,3,4,1,3,4,1,1,1
3,5,8,5,5,5,7,3,2,260125,2,2,2012,2,3,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,260126,1,1,2012,1,3,4,1,2,3,1,1,1
3,4,7,4,4,4,6,3,2,260127,0,1,2012,3,3,3,1,2,3,1,1,3
2,2,5,2,2,2,4,1,2,260127,1,1,2012,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,260128,1,1,2012,1,2,1,3,8,9,2,1,1
2,2,5,2,2,2,4,1,2,260129,1,1,2012,1,3,2,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,260130,1,1,2012,1,1,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,260130,2,1,2012,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,260130,2,2,2012,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,260130,2,3,2012,2,3,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,260131,1,1,2012,1,2,1,3,1,8,1,1,1
4,5,12,7,9,9,11,6,2,260132,1,1,2012,1,3,2,2,1,1,1,1,1
5,6,13,8,10,10,12,7,3,260133,1,1,2012,1,3,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,260133,1,2,2012,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,260133,1,3,2012,2,2,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,260133,2,1,2012,1,3,1,3,8,9,1,1,1
5,6,13,8,10,10,12,7,3,260133,2,2,2012,2,3,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,260134,1,1,2012,1,3,1,3,8,9,1,1,1
4,5,10,6,7,7,9,5,2,260135,0,1,2012,3,3,2,3,8,9,1,1,3
3,5,9,6,6,6,8,4,2,260135,1,1,2012,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,260136,1,1,2012,1,2,1,3,8,9,1,1,1
3,5,8,5,5,5,7,3,2,260137,1,1,2012,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,260137,1,2,2012,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,260137,1,3,2012,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,260137,2,1,2012,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,260137,2,2,2012,2,2,3,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,260138,1,1,2012,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,260138,2,1,2012,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,260139,1,1,2012,1,1,1,3,8,9,1,1,1
3,5,8,5,5,5,7,3,2,260139,2,1,2012,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,260140,1,1,2012,1,2,1,3,8,9,1,1,1
4,5,11,7,8,8,10,6,2,260140,1,2,2012,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,260140,2,1,2012,1,2,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,260141,1,1,2012,1,1,1,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,260141,1,2,2012,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,1,1,1,260141,1,3,2012,2,3,3,0,0,0,2,6,1
2,2,5,2,2,2,4,1,2,260141,1,4,2012,2,2,3,3,8,9,2,1,1
2,2,5,2,2,2,4,1,2,260141,1,5,2012,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,260141,1,6,2012,2,2,3,0,0,0,2,6,1
3,5,9,6,6,6,8,4,2,260142,1,1,2012,1,2,2,3,8,9,1,1,1
4,5,11,7,8,8,10,6,2,260143,1,1,2012,1,1,5,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,260144,1,1,2012,1,1,2,3,8,9,1,1,1
4,5,11,7,8,8,10,6,2,260145,1,1,2012,1,1,1,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,260145,1,2,2012,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,260145,2,1,2012,1,1,1,3,8,9,1,1,1
3,4,7,4,4,4,6,3,2,260146,1,1,2012,1,1,2,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,260147,1,1,2012,1,1,2,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,260147,2,1,2012,1,1,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,260148,1,1,2012,1,2,2,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,260149,1,1,2012,1,1,4,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,260150,1,1,2012,1,3,2,3,8,9,1,1,1
3,5,9,6,6,6,8,5,2,260151,1,1,2012,1,2,2,1,1,2,1,1,1
2,2,5,2,2,2,4,2,2,260152,1,1,2012,1,1,3,3,8,9,2,1,1
2,2,5,2,2,2,4,1,2,260152,1,2,2012,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,260152,1,3,2012,2,1,3,3,8,9,1,1,1
2,2,5,2,2,2,4,1,2,260152,2,1,2012,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,260152,2,2,2012,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,260153,1,1,2012,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,260153,2,1,2012,1,1,3,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,260154,1,1,2012,1,1,1,3,8,9,1,1,1
2,2,5,2,2,2,4,1,2,260154,2,1,2012,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,260155,1,1,2012,1,1,3,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,260155,2,1,2012,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,260156,1,1,2012,1,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,260157,1,1,2012,1,1,1,3,8,9,1,1,1
3,5,8,5,5,5,7,4,2,260158,1,1,2012,1,1,3,1,2,3,1,1,1
4,5,12,7,9,9,11,6,2,260159,1,1,2012,1,3,5,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,260160,1,1,2012,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,260160,2,1,2012,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,260161,1,1,2012,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,260161,2,1,2012,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,260162,1,1,2012,1,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,260163,1,1,2012,1,1,1,1,1,2,1,1,1
4,5,12,7,9,9,11,6,2,260164,1,1,2012,1,1,3,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,260164,2,1,2012,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,260165,1,1,2012,1,1,2,1,2,3,1,1,1
4,5,11,7,8,8,10,6,2,260165,2,1,2012,1,1,3,3,8,9,1,1,1
5,6,13,8,10,10,12,7,3,260166,1,1,2012,1,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,260166,2,1,2012,1,1,2,1,2,3,1,1,1
1,1,1,1,1,1,1,1,1,260166,2,2,2012,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,260166,2,3,2012,2,1,3,1,2,3,1,1,1
4,5,10,6,7,7,9,6,2,260167,1,1,2012,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,260167,2,1,2012,1,1,3,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,260168,1,1,2012,1,1,2,3,8,9,1,1,1
3,5,9,6,6,6,8,4,2,260168,2,1,2012,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,260169,1,1,2012,1,2,1,1,2,3,1,1,1
2,2,5,2,2,2,4,1,2,260169,1,2,2012,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,260169,2,1,2012,1,3,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,260170,1,1,2012,1,3,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,260170,2,1,2012,1,1,1,1,2,3,1,1,1
3,4,7,4,4,4,6,2,2,260171,1,1,2012,1,3,2,1,2,3,1,1,1
2,3,6,3,3,3,5,2,2,260171,1,2,2012,2,3,3,1,2,3,1,1,1
1,1,3,1,1,1,2,1,1,260171,1,3,2012,2,3,3,0,0,0,1,6,1
1,1,3,1,1,1,2,1,1,260171,1,4,2012,2,3,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,260171,1,5,2012,2,3,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,260172,0,1,2012,3,3,2,2,1,1,1,1,3
4,5,10,6,7,7,9,6,2,260172,1,1,2012,1,3,3,0,0,0,1,6,1
5,6,13,8,10,10,12,7,3,260172,2,1,2012,1,3,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,260173,1,1,2012,1,3,5,1,2,3,1,1,1
2,3,6,3,3,3,5,2,2,260173,1,2,2012,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,260174,1,1,2012,1,1,3,1,1,2,1,1,1
2,2,5,2,2,2,4,2,2,260175,1,1,2012,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,260175,2,1,2012,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,260176,1,1,2012,1,1,1,3,8,9,1,1,1
3,4,7,4,4,4,6,3,2,260176,2,1,2012,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,260177,1,1,2012,1,2,2,1,1,2,2,1,1
4,5,10,6,7,7,9,6,2,260178,1,1,2012,1,1,3,1,1,2,1,1,1
4,5,10,6,7,7,9,6,2,260178,2,1,2012,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,260178,2,2,2012,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,260179,1,1,2012,1,2,3,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,260180,1,1,2012,1,3,2,1,2,3,2,1,1
3,5,8,5,5,5,7,4,2,260180,2,1,2012,1,3,3,0,0,0,1,6,1
5,6,13,8,10,10,12,7,3,260180,3,1,2012,1,3,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,260182,1,1,2012,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,260183,1,1,2012,1,1,1,0,0,0,1,6,1
1,1,4,1,1,1,3,1,1,260183,1,2,2012,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,260183,1,3,2012,2,3,3,1,1,2,1,1,1
1,1,3,1,1,1,3,1,1,260183,1,4,2012,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,260183,1,5,2012,2,3,3,0,0,0,1,6,1
1,1,3,1,1,1,2,1,1,260183,1,6,2012,2,3,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,260183,2,1,2012,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,260183,3,1,2012,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,260184,1,1,2012,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,260184,1,2,2012,2,1,3,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,260185,0,1,2012,3,3,3,1,1,2,1,1,4
3,4,7,4,4,4,6,3,2,260185,1,1,2012,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,260185,2,1,2012,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,260185,2,2,2012,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,260186,1,1,2012,1,2,2,1,1,2,2,1,1
3,5,8,5,5,5,7,3,2,260187,1,1,2012,1,1,3,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,260188,1,1,2012,1,1,1,3,8,9,1,1,1
3,4,7,4,4,4,6,3,2,260188,2,1,2012,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,260189,1,1,2012,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,260189,2,1,2012,1,1,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,260190,1,1,2012,1,2,2,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,260190,2,1,2012,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,260190,3,1,2012,1,1,1,3,1,8,1,1,1
2,3,6,3,3,3,5,2,2,260191,1,1,2012,1,3,2,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,260193,1,1,2012,1,2,1,1,2,3,2,1,1
3,4,7,4,4,4,6,2,2,260194,1,1,2012,1,2,2,3,8,9,1,1,1
4,5,10,6,7,7,9,5,2,260194,2,1,2012,1,2,1,1,1,2,1,1,1
1,1,4,1,1,1,3,1,1,260195,0,1,2012,3,3,3,2,1,1,1,1,3
1,1,4,1,1,1,3,1,1,260195,0,2,2012,3,3,3,3,1,8,1,1,3
4,5,12,7,9,9,11,6,2,260195,1,1,2012,1,1,1,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,260195,1,2,2012,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,260196,1,1,2012,1,2,2,3,1,8,2,1,1
4,5,10,6,7,7,9,6,2,260197,1,1,2012,1,1,1,3,8,9,1,1,1
2,3,6,3,3,3,5,2,2,260198,1,1,2012,1,2,2,3,8,9,1,1,1
2,3,6,3,3,3,5,2,2,260198,1,2,2012,2,2,3,0,0,0,2,6,1
2,3,6,3,3,3,5,2,2,260198,1,3,2012,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,260199,1,1,2012,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,260199,2,1,2012,1,1,3,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,260200,1,1,2012,1,1,1,3,8,9,1,1,1
3,5,8,5,5,5,7,4,2,260201,1,1,2012,1,3,2,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,260202,0,1,2012,3,3,3,0,0,0,1,6,3
2,2,5,2,2,2,4,2,2,260202,1,1,2012,1,3,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,260202,1,2,2012,2,2,3,3,8,9,1,1,1
4,5,11,7,8,8,10,6,2,260203,1,1,2012,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,260203,2,1,2012,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,260204,1,1,2012,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,260204,2,1,2012,1,3,3,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,260204,3,1,2012,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,260205,1,1,2012,1,1,1,1,1,2,2,1,1
4,5,10,6,7,7,9,5,2,260206,1,1,2012,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,260206,2,1,2012,1,1,1,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,260206,2,2,2012,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,260206,2,3,2012,2,2,3,1,1,2,2,1,1
3,4,7,4,4,4,6,2,2,260207,1,1,2012,1,2,3,1,3,4,1,1,1
3,5,9,6,6,6,8,4,2,260207,2,1,2012,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,260208,1,1,2012,1,2,2,1,2,3,2,1,1
2,2,5,2,2,2,4,2,2,260208,1,2,2012,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,260209,1,1,2012,1,1,3,3,8,9,1,1,1
4,5,10,6,7,7,9,5,2,260210,0,1,2012,3,3,3,1,2,3,1,1,4
4,5,12,7,9,9,11,6,2,260210,1,1,2012,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,260211,1,1,2012,1,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,260211,2,1,2012,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,260212,1,1,2012,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,260212,2,1,2012,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,260213,1,1,2012,1,1,1,3,8,9,1,1,1
5,6,13,8,10,10,12,7,3,260214,1,1,2012,1,3,3,0,0,0,1,6,1
5,6,13,8,10,10,12,7,3,260214,1,2,2012,2,3,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,260214,2,1,2012,1,1,1,1,2,3,1,1,1
2,3,6,3,3,3,5,2,2,260215,1,1,2012,1,2,2,1,1,2,2,1,1
3,5,9,6,6,6,8,5,2,260217,1,1,2012,1,1,1,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,260217,2,1,2012,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,260218,1,1,2012,1,1,3,1,2,3,1,1,1
2,2,5,2,2,2,4,1,2,260218,2,1,2012,1,1,3,0,0,0,1,6,1
1,1,4,1,1,2,3,1,1,260218,2,2,2012,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,260218,2,3,2012,2,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,260218,2,4,2012,2,3,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,260218,2,5,2012,2,3,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,260219,1,1,2012,1,1,3,1,1,2,1,1,1
2,2,5,2,2,2,4,2,2,260220,1,1,2012,1,2,3,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,260220,2,1,2012,1,1,1,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,260220,3,1,2012,1,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,260221,1,1,2012,1,2,5,3,8,9,2,1,1
3,5,9,6,6,6,8,5,2,260222,1,1,2012,1,2,2,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,260223,1,1,2012,1,3,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,260223,1,2,2012,2,3,3,1,2,3,1,1,1
2,3,6,3,3,3,5,2,2,260223,1,3,2012,2,3,2,1,2,3,1,1,1
3,4,7,4,4,4,6,3,2,260223,2,1,2012,1,3,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,260223,2,2,2012,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,260223,2,3,2012,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,260224,1,1,2012,1,3,1,2,2,1,1,1,1
3,5,9,6,6,6,8,4,2,260224,2,1,2012,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,260225,1,1,2012,1,2,1,1,1,2,2,1,1
3,4,7,4,4,4,6,3,2,260225,2,1,2012,1,2,2,3,8,9,2,1,1
3,5,8,5,5,5,7,3,2,260226,1,1,2012,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,260226,2,1,2012,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,260227,1,1,2012,1,1,1,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,260227,2,1,2012,1,1,1,3,8,9,1,1,1
3,5,8,5,5,5,7,4,2,260227,3,1,2012,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,260228,1,1,2012,1,2,2,3,8,9,1,1,1
3,5,9,6,6,6,8,5,2,260229,0,1,2012,3,3,3,3,8,9,1,1,2
3,4,7,4,4,4,6,2,2,260229,1,1,2012,1,1,1,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,260230,0,1,2012,3,3,3,3,8,9,1,1,3
4,5,10,6,7,7,9,5,2,260230,1,1,2012,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,260231,1,1,2012,1,2,2,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,260232,1,1,2012,1,2,1,3,1,8,1,1,1
4,5,10,6,7,7,9,5,2,260233,1,1,2012,1,2,3,3,8,9,1,1,1
4,5,10,6,7,7,9,6,2,260233,2,1,2012,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,260234,1,1,2012,1,1,2,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,260234,1,2,2012,2,2,2,3,1,8,2,1,1
3,5,8,5,5,5,7,4,2,260236,1,1,2012,1,2,2,3,1,8,1,1,1
3,5,9,6,6,6,8,5,2,260237,1,1,2012,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,260237,2,1,2012,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,260237,3,1,2012,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,260238,1,1,2012,1,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,260238,2,1,2012,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,260240,1,1,2012,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,260240,2,1,2012,1,2,1,3,1,8,1,1,1
2,2,5,2,2,2,4,1,2,260241,1,1,2012,1,1,1,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,260241,2,1,2012,1,1,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,260242,1,1,2012,1,1,2,3,8,9,1,1,1
4,5,10,6,7,7,9,6,2,260243,0,1,2012,3,3,3,1,1,2,1,1,3
3,4,7,4,4,4,6,2,2,260243,1,1,2012,1,1,1,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,260244,1,1,2012,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,260244,2,1,2012,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,260244,2,2,2012,2,2,3,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,260244,2,3,2012,2,2,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,260244,2,4,2012,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,260245,1,1,2012,1,2,1,3,8,9,1,1,1
3,4,7,4,4,4,6,3,2,260245,2,1,2012,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,260245,2,2,2012,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,260246,1,1,2012,1,1,1,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,260246,2,1,2012,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,260246,3,1,2012,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,260247,1,1,2012,1,1,2,1,1,2,1,1,1
4,5,10,6,7,7,9,6,2,260248,1,1,2012,1,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,260249,1,1,2012,1,3,1,3,8,9,1,1,1
3,5,8,5,5,5,7,4,2,260249,2,1,2012,1,1,1,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,260250,1,1,2012,1,2,2,1,1,2,2,1,1
