STATE,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS,PTRLR1VIN,PTRLR2VIN,PTRLR3VIN
29,290888,2,1,0,25,12,14,40,14,0,3,0,99,6,20,881,20881,62,1966,C3530P166984,C,3,5,3,0,P,1,6,6,9,8,4,0,88,888888888,88888888888,2,2,3,1,0,0,0,0,0,0,0,0,5,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
29,290899,2,1,0,31,12,13,48,14,0,2,0,99,6,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
30,300075,2,1,0,5,7,20,24,1,0,3,0,30,6,82,881,82881,66,1999,1FUBDSZB0XPA,1,F,U,B,D,S,Z,B,0,X,P,A,0,57,736971000,57736971000,3,2,2,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
30,300075,3,1,0,5,7,20,24,1,0,3,0,30,6,85,881,85881,78,2000,1NKDLB0X8YS8,1,N,K,D,L,B,0,X,8,Y,S,8,1,57,736971000,57736971000,3,19,98,1,0,0,0,0,0,0,0,0,6,4,5,18,0,0,0,0,5UCPR4339CA0,777777777777,777777777777
31,310051,3,2,0,25,4,18,53,12,6,2,0,31,6,12,481,12481,31,2006,1FTRF12246NB,1,F,T,R,F,1,2,2,4,6,N,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,1,0,777777777777,777777777777,777777777777
31,310106,2,1,0,31,7,2,20,30,0,3,0,0,6,12,881,12881,61,2009,1FDWF37RX9EA,1,F,D,W,F,3,7,R,X,9,E,A,0,88,888888888,88888888888,2,1,98,1,0,0,0,0,0,0,0,0,9,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
31,310130,2,1,0,2,9,10,25,14,0,2,0,31,6,6,441,6441,20,2003,2C4GP74L33R1,2,C,4,G,P,7,4,L,3,3,R,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
31,310162,2,1,0,23,10,20,36,31,0,3,0,31,6,20,471,20471,30,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,6,5,12,0,0,0,0,777777777777,777777777777,777777777777
32,320015,3,2,0,22,1,16,47,12,7,3,0,32,6,49,50,49050,3,2006,JTKDE1777600,J,T,K,D,E,1,7,7,7,6,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,82,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
32,320085,2,1,1,8,4,7,13,5,0,3,0,32,6,7,24,7024,4,2006,2B3KA53H06H1,2,B,3,K,A,5,3,H,0,6,H,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
32,320125,2,1,0,9,7,19,29,14,0,2,0,32,6,20,32,20032,5,2001,1Y1SK52811Z4,1,Y,1,S,K,5,2,8,1,1,Z,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,4,5,14,0,0,0,0,777777777777,777777777777,777777777777
32,320125,3,1,0,9,7,19,29,14,0,2,0,32,6,35,43,35043,4,2006,3N1CB51D46L5,3,N,1,C,B,5,1,D,4,6,L,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,14,0,0,0,0,777777777777,777777777777,777777777777
32,320163,2,1,0,27,7,15,12,33,0,2,0,32,6,23,481,23481,31,2016,3GTP1MEC4GG2,3,G,T,P,1,M,E,C,4,G,G,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
32,320185,2,1,2,17,9,22,24,14,0,2,0,32,6,22,18,22018,4,2004,1G2NF52E04M6,1,G,2,N,F,5,2,E,0,4,M,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,2,777777777777,777777777777,777777777777
32,320257,2,1,0,24,10,6,13,14,0,2,0,32,6,20,481,20481,31,2006,3GCEC14T56G1,3,G,C,E,C,1,4,T,5,6,G,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
32,320271,3,2,0,17,12,9,58,12,6,3,0,32,6,7,482,7482,31,2007,3D7KR28AX7G8,3,D,7,K,R,2,8,A,X,7,G,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,8,8,12,0,0,0,0,777777777777,777777777777,777777777777
32,320271,4,2,0,17,12,9,58,12,6,3,0,32,6,6,52,6052,6,2005,3C4FY58B35T5,3,C,4,F,Y,5,8,B,3,5,T,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,8,12,0,0,0,0,777777777777,777777777777,777777777777
33,330075,2,1,0,2,8,19,32,14,0,3,0,33,6,2,404,2404,14,1998,1J4FJ68S5WL1,1,J,4,F,J,6,8,S,5,W,L,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0,777777777777,777777777777,777777777777
34,340035,2,1,1,22,3,8,38,45,0,4,0,34,3,12,881,12881,61,2012,1FDRF3B69CEC,1,F,D,R,F,3,B,6,9,C,E,C,0,88,888888888,88888888888,2,1,98,1,0,0,0,0,0,0,0,0,6,8,5,14,0,0,0,1,777777777777,777777777777,777777777777
34,340053,3,2,0,3,1,11,35,12,6,2,0,34,6,53,402,53402,14,2002,JS3TX92V4241,J,S,3,T,X,9,2,V,4,2,4,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
34,340053,4,2,0,3,1,11,35,12,6,2,0,42,6,12,442,12442,20,1999,2FMDA524XXBA,2,F,M,D,A,5,2,4,X,X,B,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,5,14,0,0,0,0,777777777777,777777777777,777777777777
34,340079,2,1,0,27,4,14,15,8,0,2,0,34,6,35,401,35401,14,2001,JN8DR07Y11W5,J,N,8,D,R,0,7,Y,1,1,W,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,8,2,12,0,0,0,0,777777777777,777777777777,777777777777
34,340142,1,1,0,16,4,20,22,14,0,2,0,34,6,7,422,7422,15,2011,1D4RE3GG6BC7,1,D,4,R,E,3,G,G,6,B,C,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,2,12,0,0,0,0,777777777777,777777777777,777777777777
34,340142,2,1,0,16,4,20,22,14,0,2,0,34,6,12,23,12023,4,2012,3FAHP0JG8CR3,3,F,A,H,P,0,J,G,8,C,R,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
34,340148,2,1,0,22,5,0,8,33,0,3,0,34,6,37,32,37032,4,2013,1HGCR2F32DA0,1,H,G,C,R,2,F,3,2,D,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
34,340222,3,2,0,8,6,18,15,33,0,3,0,34,6,49,40,49040,4,2004,JTDBE32K1402,J,T,D,B,E,3,2,K,1,4,0,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,8,2,12,0,0,0,0,777777777777,777777777777,777777777777
34,340248,2,1,0,9,7,22,35,8,0,2,0,34,6,12,401,12401,14,2004,1FMZU73K64UB,1,F,M,Z,U,7,3,K,6,4,U,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,8,5,8,0,0,0,0,777777777777,777777777777,777777777777
34,340275,3,2,1,22,7,10,53,12,7,4,0,34,3,84,884,84884,64,2005,1HTWAAAR05J0,1,H,T,W,A,A,A,R,0,5,J,0,1,77,777777777,77777777777,3,4,96,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,888888888888,777777777777,777777777777
34,340275,4,2,1,22,7,10,53,12,7,4,0,34,3,84,881,84881,63,2002,1HTSDAAR92H5,1,H,T,S,D,A,A,R,9,2,H,5,1,77,777777777,77777777777,3,4,4,1,0,0,0,0,0,0,0,0,3,4,5,12,0,0,0,0,888888888888,777777777777,777777777777
34,340281,3,2,0,11,6,3,50,12,6,3,0,34,6,12,401,12401,14,1995,1FMDU34X9SUA,1,F,M,D,U,3,4,X,9,S,U,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0,777777777777,777777777777,777777777777
34,340281,4,2,0,11,6,3,50,12,6,3,0,34,6,2,404,2404,14,2013,1C4RJFBT4DC5,1,C,4,R,J,F,B,T,4,D,C,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0,777777777777,777777777777,777777777777
34,340281,5,2,0,11,6,3,50,12,6,3,0,34,6,52,47,52047,6,2004,JA4LZ41F04U0,J,A,4,L,Z,4,1,F,0,4,U,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0,777777777777,777777777777,777777777777
34,340344,2,1,0,19,8,2,37,14,0,2,0,34,6,41,35,41035,4,2000,JM1BJ2217Y02,J,M,1,B,J,2,2,1,7,Y,0,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
34,340344,3,1,0,19,8,2,37,14,0,2,0,42,6,12,401,12401,14,2003,1FMZU72K13UC,1,F,M,Z,U,7,2,K,1,3,U,C,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
34,340344,4,1,0,19,8,2,37,14,0,2,0,34,6,35,47,35047,4,2008,1N4AL21E18N5,1,N,4,A,L,2,1,E,1,8,N,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
34,340349,2,1,0,27,8,2,11,14,0,2,0,34,6,20,421,20421,15,1997,1GNEK13R4VJ3,1,G,N,E,K,1,3,R,4,V,J,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0,777777777777,777777777777,777777777777
34,340352,3,2,0,12,9,21,59,12,6,3,0,34,6,30,40,30040,4,2015,3VWD17AJ5FM2,3,V,W,D,1,7,A,J,5,F,M,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
34,340352,4,2,0,12,9,21,59,12,6,3,0,34,6,35,51,35051,6,2015,KNMAT2MV1FP5,K,N,M,A,T,2,M,V,1,F,P,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,6,5,12,0,0,0,0,777777777777,777777777777,777777777777
34,340383,3,2,0,21,10,6,9,12,1,3,0,0,6,12,23,12023,4,2013,3FA6P0HRXDR3,3,F,A,6,P,0,H,R,X,D,R,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,6,2,14,0,0,0,0,777777777777,777777777777,777777777777
34,340383,4,2,0,21,10,6,9,12,1,3,0,0,6,12,37,12037,5,2005,3FAHP37N65R1,3,F,A,H,P,3,7,N,6,5,R,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,6,2,14,0,0,0,0,777777777777,777777777777,777777777777
34,340383,5,2,0,21,10,6,9,12,1,3,0,0,6,6,51,6051,4,2004,2C3HE66GX4H6,2,C,3,H,E,6,6,G,X,4,H,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,14,0,0,0,0,777777777777,777777777777,777777777777
34,340383,6,2,0,21,10,6,9,12,1,3,0,0,6,6,18,6018,4,2011,1C3BC1FG9BN5,1,C,3,B,C,1,F,G,9,B,N,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,14,0,0,0,0,777777777777,777777777777,777777777777
34,340383,7,2,0,21,10,6,9,12,1,3,0,0,6,12,37,12037,4,2013,1FADP3F22DL3,1,F,A,D,P,3,F,2,2,D,L,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,8,2,2,0,0,1,0,777777777777,777777777777,777777777777
34,340411,3,3,0,24,11,15,30,12,6,2,0,34,6,37,441,37441,20,2007,5FNRL38787B4,5,F,N,R,L,3,8,7,8,7,B,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
34,340419,2,1,1,19,11,4,22,14,0,2,0,34,6,87,884,87884,66,2004,1NP5DB9X74D8,1,N,P,5,D,B,9,X,7,4,D,8,1,57,0962706,570962706,3,6,1,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0,999999999999,777777777777,777777777777
34,340430,2,1,0,25,6,3,30,8,0,3,0,34,6,55,35,55035,5,2014,KMHD35LH6EU2,K,M,H,D,3,5,L,H,6,E,U,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0,777777777777,777777777777,777777777777
34,340503,2,1,0,11,11,20,13,8,0,2,0,34,6,37,32,37032,2,2005,1HGCM82615A0,1,H,G,C,M,8,2,6,1,5,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,14,0,5,12,0,0,0,0,777777777777,777777777777,777777777777
34,340505,2,1,0,21,9,22,9,14,0,2,0,34,6,12,401,12401,14,2002,1FMZU73E12ZA,1,F,M,Z,U,7,3,E,1,2,Z,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
34,340525,2,1,0,7,12,3,7,14,0,2,0,34,6,51,881,51881,66,2009,4V4NC9EH89N2,4,V,4,N,C,9,E,H,8,9,N,2,1,57,017093,57017093,3,6,1,1,0,0,0,0,0,0,0,0,7,8,3,12,0,0,0,0,888888888888,777777777777,777777777777
34,340538,2,1,0,19,12,21,44,8,0,2,0,24,6,86,881,86881,66,2000,1M1AA13YXYW1,1,M,1,A,A,1,3,Y,X,Y,W,1,1,57,910855,57910855,3,6,4,1,0,0,0,0,0,0,0,0,6,8,3,12,0,0,0,0,888888888888,777777777777,777777777777
34,340561,3,2,0,8,9,2,15,12,8,2,0,34,6,12,461,12461,21,2006,1FBSS31L46HA,1,F,B,S,S,3,1,L,4,6,H,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,8,5,14,0,0,0,0,777777777777,777777777777,777777777777
34,340561,4,2,0,8,9,2,15,12,8,2,0,34,6,12,401,12401,14,1999,1FMZU34E1XZB,1,F,M,Z,U,3,4,E,1,X,Z,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,8,5,14,0,0,0,0,777777777777,777777777777,777777777777
34,340577,2,2,0,8,7,3,35,12,2,2,0,34,6,55,42,55042,3,2014,KMHTC6AEXEU1,K,M,H,T,C,6,A,E,X,E,U,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,8,2,12,0,0,0,0,777777777777,777777777777,777777777777
34,340577,3,2,0,8,7,3,35,12,2,2,0,34,6,37,421,37421,15,2009,5FNYF48599B0,5,F,N,Y,F,4,8,5,9,9,B,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0,777777777777,777777777777,777777777777
34,340577,4,2,0,8,7,3,35,12,2,2,0,34,6,19,20,19020,6,2015,3GYFNEE34FS5,3,G,Y,F,N,E,E,3,4,F,S,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,8,2,12,0,0,0,0,777777777777,777777777777,777777777777
34,340577,5,2,0,8,7,3,35,12,2,2,0,34,6,35,49,35049,6,2007,JN8AZ08WX7W6,J,N,8,A,Z,0,8,W,X,7,W,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
34,340577,6,2,0,8,7,3,35,12,2,2,0,34,6,35,43,35043,4,2006,3N1CB51DX6L4,3,N,1,C,B,5,1,D,X,6,L,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
34,340577,7,2,0,8,7,3,35,12,2,2,0,34,6,18,7,18007,4,2000,2G4WS52J7Y13,2,G,4,W,S,5,2,J,7,Y,1,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
34,340577,9,2,0,8,7,3,35,12,2,2,0,34,6,2,403,2403,14,2012,1C4AJWAG3CL2,1,C,4,A,J,W,A,G,3,C,L,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
35,350067,2,1,0,14,3,12,13,45,0,4,0,35,3,20,881,20881,61,2013,1GB3CZC83DF1,1,G,B,3,C,Z,C,8,3,D,F,1,0,88,888888888,88888888888,2,1,98,1,0,0,0,0,0,0,0,0,12,6,2,8,0,0,0,0,777777777777,777777777777,777777777777
35,350075,2,1,0,9,4,12,45,30,0,3,0,35,6,12,481,12481,31,2006,1FTRF12266NA,1,F,T,R,F,1,2,2,6,6,N,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
35,350121,2,1,0,13,5,6,12,38,0,3,0,35,6,98,850,98850,73,2006,4YDT250266K1,4,Y,D,T,2,5,0,2,6,6,K,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
35,350251,2,1,0,21,9,5,58,1,0,3,0,35,6,47,999,47999,49,1990,YS3AL75L6L70,Y,S,3,A,L,7,5,L,6,L,7,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,6,5,14,0,0,0,0,777777777777,777777777777,777777777777
35,350251,3,1,0,21,9,5,58,1,0,3,0,35,6,47,35,47035,1,2001,YS3DF78K0170,Y,S,3,D,F,7,8,K,0,1,7,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,6,5,14,0,0,0,0,777777777777,777777777777,777777777777
35,350272,2,1,0,6,9,13,46,18,0,4,0,35,3,98,809,98809,62,2008,2FZACFDT18AZ,2,F,Z,A,C,F,D,T,1,8,A,Z,0,35,00436116,3500436116,2,1,3,1,0,0,0,0,0,0,0,0,6,6,2,45,0,0,0,0,777777777777,777777777777,777777777777
35,350343,2,1,0,3,12,1,30,14,0,2,0,35,6,7,482,7482,31,2009,3D7KS28L59G5,3,D,7,K,S,2,8,L,5,9,G,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
36,360002,2,1,0,4,1,5,20,14,0,2,0,36,6,49,402,49402,14,2013,2T3RFREVXDW0,2,T,3,R,F,R,E,V,X,D,W,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,6,8,12,0,0,0,0,777777777777,777777777777,777777777777
36,360002,3,1,0,4,1,5,20,14,0,2,0,36,6,49,40,49040,4,1997,4T1BG22K5VU1,4,T,1,B,G,2,2,K,5,V,U,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,8,12,0,0,0,0,777777777777,777777777777,777777777777
36,360002,4,1,0,4,1,5,20,14,0,2,0,36,6,14,401,14401,14,2004,4M2ZU86E64UJ,4,M,2,Z,U,8,6,E,6,4,U,J,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,8,12,0,0,0,0,777777777777,777777777777,777777777777
36,360002,5,1,0,4,1,5,20,14,0,2,0,34,6,12,23,12023,4,2015,3FA6P0SU4FR2,3,F,A,6,P,0,S,U,4,F,R,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
36,360024,2,1,0,15,1,17,12,59,0,3,0,92,6,20,499,20499,49,2012,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
36,360024,3,1,0,15,1,17,12,59,0,3,0,92,6,20,499,20499,49,2013,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
36,360037,2,1,0,22,1,0,16,8,0,2,0,36,6,7,482,7482,31,2004,1D7HU18DX4J1,1,D,7,H,U,1,8,D,X,4,J,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0,777777777777,777777777777,777777777777
36,360046,2,1,0,27,1,11,45,14,0,2,0,36,6,41,51,41051,4,2010,JM1BL1SG3A11,J,M,1,B,L,1,S,G,3,A,1,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0,777777777777,777777777777,777777777777
36,360046,3,1,0,27,1,11,45,14,0,2,0,36,6,6,52,6052,6,2003,3C8FY58B33T6,3,C,8,F,Y,5,8,B,3,3,T,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
36,360060,2,1,0,6,2,10,14,8,0,2,0,36,6,42,401,42401,14,2002,4JGAB54E42A3,4,J,G,A,B,5,4,E,4,2,A,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
36,360061,2,1,0,5,2,18,34,40,0,2,0,36,6,20,9,20009,2,1988,1G1FP21EXJL1,1,G,1,F,P,2,1,E,X,J,L,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
36,360061,3,1,0,5,2,18,34,40,0,2,0,36,6,2,406,2406,14,2006,1J8HG48K16C1,1,J,8,H,G,4,8,K,1,6,C,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
36,360061,4,1,0,5,2,18,34,40,0,2,0,36,6,38,402,38402,14,2002,4S2CK58D6243,4,S,2,C,K,5,8,D,6,2,4,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
36,360061,5,1,0,5,2,18,34,40,0,2,0,99,6,7,472,7472,30,2006,1D7HW22K26S7,1,D,7,H,W,2,2,K,2,6,S,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
36,360061,6,1,0,5,2,18,34,40,0,2,0,36,6,13,401,13401,14,2003,5LMEU88H73ZJ,5,L,M,E,U,8,8,H,7,3,Z,J,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
36,360061,7,1,0,5,2,18,34,40,0,2,0,36,6,6,54,6054,6,2005,2C8GF68435R2,2,C,8,G,F,6,8,4,3,5,R,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
36,360061,8,1,0,5,2,18,34,40,0,2,0,36,6,49,422,49422,15,2003,5TDBT48AX3S1,5,T,D,B,T,4,8,A,X,3,S,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
36,360061,9,1,0,5,2,18,34,40,0,2,0,36,6,59,403,59403,14,2009,2T2HK31U19C1,2,T,2,H,K,3,1,U,1,9,C,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
36,360098,2,1,0,28,2,4,40,8,0,2,0,36,6,49,403,49403,14,2015,5TDJKRFHXFS2,5,T,D,J,K,R,F,H,X,F,S,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,8,2,12,0,0,0,0,777777777777,777777777777,777777777777
36,360120,1,1,0,19,2,20,21,14,0,2,0,36,6,55,33,55033,4,2013,5NPEB4AC7DH7,5,N,P,E,B,4,A,C,7,D,H,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,8,2,12,0,0,0,0,777777777777,777777777777,777777777777
36,360120,2,1,1,19,2,20,21,14,0,2,0,36,6,35,39,35039,4,1997,JN1CA21DXVT8,J,N,1,C,A,2,1,D,X,V,T,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,8,2,12,0,0,0,0,777777777777,777777777777,777777777777
36,360139,2,3,6,5,3,2,0,14,0,2,0,36,6,49,32,49032,4,2016,5YFBURHE8GP4,5,Y,F,B,U,R,H,E,8,G,P,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
36,360149,2,1,0,26,3,21,6,14,0,2,0,36,6,12,21,12021,4,2007,1FAFP24107G1,1,F,A,F,P,2,4,1,0,7,G,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
36,360149,3,1,0,26,3,21,6,14,0,2,0,36,6,37,441,37441,20,2004,5FNRL18054B0,5,F,N,R,L,1,8,0,5,4,B,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
36,360220,2,1,0,24,4,20,26,14,0,2,0,99,6,7,399,7399,2,2014,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
36,360220,3,1,0,24,4,20,26,14,0,2,0,12,6,20,399,20399,4,2014,1G1PE5SB6E72,1,G,1,P,E,5,S,B,6,E,7,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
