YEAR,STATE,ST_CASE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_WEATHER,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,BIA,SPJ_INDIAN,INDIAN_RES
2016,26,260480,49,1,1,5,2,1,1,2,1,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,26,260481,25,1,1,5,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2016,26,260482,17,1,1,5,1,2,1,2,4,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260483,163,1,1,5,2,2,4,2,2,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,26,260484,105,1,1,5,2,2,1,1,3,1,4,1,1,3,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,26,260485,135,1,1,5,1,2,1,1,4,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260486,163,1,1,5,2,2,1,1,3,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,26,260487,127,1,1,5,1,2,1,2,5,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2016,26,260488,143,1,1,5,1,2,4,2,6,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260489,99,1,1,5,2,2,1,1,3,1,2,1,2,3,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,26,260490,163,1,1,5,2,2,1,1,4,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,1,2,2,0,0,0
2016,26,260491,67,1,1,5,1,2,1,1,4,1,4,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260492,125,1,1,5,2,2,1,2,6,3,3,1,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260493,49,1,1,5,2,1,1,2,1,3,5,1,1,2,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260494,39,1,1,5,1,2,1,2,3,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260495,99,1,1,5,2,2,1,2,6,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260496,89,2,1,5,1,2,1,2,4,2,5,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260497,123,1,1,5,1,2,1,1,4,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2016,26,260498,65,1,1,5,2,2,1,2,3,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260499,55,2,1,5,1,2,1,1,6,1,4,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,26,260500,77,1,1,5,1,1,1,2,1,3,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260501,115,2,1,5,1,2,1,2,5,2,3,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260502,37,1,1,5,2,2,1,1,3,1,4,1,1,3,13,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,26,260503,163,1,1,5,2,2,1,2,2,2,2,2,2,2,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260504,163,1,1,5,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,3,1,1,1,1,2,1,1,2,2,2,2,0,0,0
2016,26,260505,37,2,1,5,1,2,1,2,3,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2016,26,260506,165,1,1,5,1,2,1,1,5,1,4,1,1,2,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,26,260507,41,1,1,5,1,2,4,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,0,0,0
2016,26,260508,27,1,1,5,2,2,1,2,4,2,1,1,1,1,13,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2016,26,260509,115,1,1,5,2,2,4,2,5,2,1,1,1,1,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260510,125,1,1,5,2,1,3,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,26,260511,147,1,1,5,2,2,1,2,3,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2016,26,260512,47,1,1,5,2,2,4,2,3,2,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2016,26,260513,49,1,1,5,2,2,1,2,3,2,1,2,2,1,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260514,99,1,1,5,2,2,1,2,4,3,4,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,0,0,0
2016,26,260515,165,1,1,5,2,2,4,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260516,125,1,1,5,2,2,1,1,5,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260517,111,1,1,5,2,2,1,2,5,3,4,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,26,260518,139,1,1,5,1,2,1,1,4,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260519,165,1,1,5,1,2,1,1,4,1,3,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260520,91,1,1,5,1,2,4,2,3,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2016,26,260521,47,1,1,5,1,2,1,2,5,3,4,1,1,2,13,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2016,26,260522,89,3,1,5,1,2,4,2,4,2,1,1,2,1,13,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260523,163,1,1,5,2,2,1,1,3,1,4,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260524,81,1,1,5,2,2,1,2,6,3,1,2,1,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260525,125,1,1,5,2,2,1,2,3,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260527,163,1,1,5,2,2,1,1,3,1,4,1,2,2,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260528,157,1,1,5,1,2,1,2,6,2,1,2,2,1,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260529,77,1,1,5,2,2,1,2,3,3,4,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,26,260530,163,1,1,5,2,2,1,2,4,3,4,2,2,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,26,260531,49,1,1,5,2,2,1,2,2,3,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260532,99,1,1,5,2,2,4,2,5,2,1,2,2,1,13,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2016,26,260533,149,1,1,5,1,2,1,2,3,3,4,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260534,149,1,1,5,1,2,2,2,3,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2016,26,260535,123,1,1,5,1,2,1,1,5,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,26,260536,125,1,1,5,2,2,1,1,3,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,0,0,0
2016,26,260537,99,1,1,5,2,2,1,1,4,1,4,1,1,2,13,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260538,163,1,1,5,2,2,4,2,3,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,26,260539,163,1,1,5,2,2,1,2,3,2,5,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,1,0,0,0
2016,26,260540,99,1,1,5,2,2,1,1,3,1,4,2,1,2,1,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,1,2,2,0,0,0
2016,26,260541,67,1,1,5,2,2,4,2,4,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260542,65,1,1,5,1,2,1,1,4,1,4,1,2,2,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,1,2,0,0,0
2016,26,260543,81,1,1,5,1,2,4,2,5,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,26,260544,93,1,1,5,2,2,1,2,5,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,26,260545,81,1,1,5,2,2,2,2,5,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,0,0,0
2016,26,260546,125,1,1,5,2,2,1,2,6,2,1,1,1,1,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2016,26,260547,125,1,1,5,2,2,4,2,5,2,1,2,2,1,13,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260548,161,1,1,5,1,2,1,2,3,2,3,2,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260549,165,1,1,5,2,2,1,2,3,3,2,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,26,260550,163,1,1,5,2,2,4,2,3,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2016,26,260551,81,1,1,5,2,2,4,2,5,2,1,1,2,1,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,26,260552,163,2,1,5,2,2,1,1,3,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,1,2,0,0,0
2016,26,260553,163,1,1,5,2,2,1,1,3,1,2,1,2,3,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2016,26,260554,67,1,1,5,1,2,1,1,5,1,4,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260555,35,1,1,5,1,2,1,2,5,2,1,1,2,1,13,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260556,147,1,1,5,2,2,1,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,26,260557,77,1,1,5,2,2,2,2,4,2,1,1,2,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260558,161,1,1,5,2,1,2,2,1,2,1,2,2,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,2,0,0,0
2016,26,260559,161,1,1,5,1,2,1,2,5,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2016,26,260560,163,1,1,5,2,2,1,2,4,3,4,2,1,2,13,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260561,163,1,1,5,2,2,1,1,3,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2016,26,260562,49,1,1,5,1,2,4,2,6,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260563,163,1,1,5,2,2,1,2,3,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,26,260564,163,1,1,5,2,2,1,1,4,1,4,2,2,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,26,260565,163,1,1,5,2,2,3,1,4,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,26,260567,125,1,1,5,2,2,1,2,3,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,26,260568,49,1,1,5,2,2,1,2,5,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2016,26,260569,163,1,1,5,2,2,1,2,3,2,4,2,2,3,1,2,1,1,2,2,2,2,2,2,3,1,1,1,1,2,1,1,2,2,2,2,0,0,0
2016,26,260570,161,1,1,5,1,2,4,2,2,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2016,26,260571,139,1,1,5,1,2,4,1,6,1,1,3,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260572,163,1,1,5,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260573,121,2,1,5,2,2,1,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260574,125,1,1,5,2,1,4,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260575,79,1,1,5,1,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260576,49,1,1,5,2,2,1,1,5,1,3,2,1,2,13,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2016,26,260577,163,1,1,5,2,2,1,1,3,1,4,1,1,3,13,2,2,2,2,2,2,2,1,1,3,1,1,1,1,1,2,1,2,2,2,2,0,0,0
2016,26,260578,163,1,1,5,2,2,1,2,3,2,1,2,2,1,13,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260579,163,1,1,5,2,2,1,1,3,1,1,2,1,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2016,26,260580,25,1,1,5,1,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260581,121,1,1,5,2,2,1,1,4,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,0,0,0
2016,26,260582,99,1,1,5,2,2,1,1,6,1,1,1,1,1,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260583,163,1,1,5,2,2,4,2,3,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260584,81,1,1,5,2,2,1,1,4,1,4,2,1,2,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260585,35,3,1,5,1,2,1,2,2,3,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,26,260586,125,1,1,5,2,2,1,1,4,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,26,260587,49,1,1,5,1,2,1,1,4,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,26,260588,147,1,1,5,1,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260589,163,1,1,5,2,2,4,2,4,2,1,1,1,1,13,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260590,99,1,1,5,2,2,4,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260591,65,1,1,5,2,2,1,1,3,1,4,2,2,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,26,260592,101,1,1,5,1,2,1,1,5,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,1,1,2,2,1,2,0,0,0
2016,26,260593,125,1,1,5,2,1,1,2,1,3,4,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,26,260594,49,1,1,5,2,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260595,93,1,1,5,2,2,1,2,5,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,1,2,2,0,0,0
2016,26,260596,99,1,1,5,2,2,1,2,3,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260597,121,2,1,5,2,2,3,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260598,93,1,1,5,1,2,4,2,5,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260599,93,1,1,5,2,1,4,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,26,260600,49,1,1,5,1,2,4,2,6,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260601,163,2,1,5,2,2,1,2,4,3,1,2,1,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260602,151,1,1,5,1,2,1,1,4,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
2016,26,260603,37,1,1,5,1,2,1,1,5,1,3,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260604,161,1,1,5,1,2,1,2,5,2,3,1,1,2,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,0,0,0
2016,26,260605,147,1,1,5,1,2,4,2,5,2,1,2,1,1,13,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2016,26,260606,159,1,1,5,2,1,1,2,1,2,3,1,1,2,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260607,163,1,1,5,2,1,4,2,1,3,1,2,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260608,125,1,1,5,2,2,1,1,3,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,0,0,0
2016,26,260609,155,1,1,5,1,2,1,2,6,3,5,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260610,93,1,1,5,2,2,1,1,4,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,26,260611,65,1,1,5,2,1,4,2,1,3,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260612,75,1,1,5,1,2,4,2,5,2,1,1,1,1,13,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260613,125,1,1,5,2,2,1,1,3,1,4,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260614,75,1,1,5,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260615,119,1,1,5,1,2,1,2,3,3,4,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260616,17,1,1,5,2,2,4,2,4,2,1,2,1,1,6,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260617,81,1,1,5,2,2,1,1,4,1,4,1,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260618,99,1,1,5,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,26,260619,145,1,1,5,2,2,1,2,5,2,3,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2016,26,260620,81,1,1,5,1,2,1,1,5,1,4,1,1,3,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,26,260621,65,1,1,5,2,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2016,26,260622,163,1,1,5,2,2,1,2,6,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2016,26,260623,115,1,1,5,2,2,1,2,3,2,3,1,1,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260624,49,1,1,5,2,2,4,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2016,26,260625,21,1,1,5,1,2,1,2,4,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,0,0,0
2016,26,260626,125,1,1,5,2,1,1,2,1,3,2,2,2,2,13,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,26,260627,65,1,1,5,1,1,1,2,1,2,2,1,1,3,1,1,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,2,2,2,2,0,0,0
2016,26,260628,139,1,1,5,1,2,1,1,5,1,4,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260629,161,1,1,5,1,2,4,2,6,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260630,147,1,1,5,1,2,4,2,6,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2016,26,260631,113,1,1,5,1,2,1,2,6,3,5,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,26,260632,163,1,1,5,2,2,4,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260633,163,1,1,5,2,2,1,2,4,3,5,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260634,121,1,1,5,1,2,1,2,4,3,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,26,260635,87,1,1,5,1,2,1,2,6,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260636,31,1,1,5,1,2,1,2,5,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,26,260637,99,1,1,5,2,2,4,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,26,260638,77,1,1,5,2,2,1,2,4,3,4,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,26,260639,33,1,1,5,1,2,4,2,6,2,1,2,1,1,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,26,260640,129,1,1,5,1,2,1,2,3,3,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
