ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
130140,0,0,0,0,0,0,0,0,0,0
130141,0,0,0,0,0,0,0,0,0,0
130142,16,16,16,16,16,16,16,16,16,16
130143,0,0,0,0,0,0,0,0,0,0
130144,0,27,21,0,20,22,32,0,0,0
130145,0,0,0,0,0,0,0,0,0,0
130146,0,0,0,0,0,0,16,0,0,0
130147,0,0,0,0,0,0,0,0,0,0
130148,0,0,0,0,0,0,0,0,0,0
130149,13,12,29,11,0,0,19,0,0,11
130150,0,24,0,0,0,0,0,0,0,0
130151,0,0,0,0,0,0,0,0,0,0
130152,0,0,0,0,0,0,0,0,0,0
130153,0,0,0,0,0,0,0,0,10,0
130154,9,32,23,18,0,14,0,39,0,3
130155,5,0,0,0,0,0,0,13,0,0
130156,2,0,15,0,0,0,15,0,0,15
130157,14,14,14,14,14,14,14,14,14,14
130158,10,10,10,10,10,10,10,10,10,10
130159,0,0,0,0,0,0,0,0,0,0
130160,0,0,0,0,0,0,0,0,0,0
130161,0,45,20,21,0,0,22,0,0,0
130162,0,0,7,0,0,8,0,0,17,0
130163,0,0,0,0,0,8,19,0,0,0
130164,0,0,0,0,0,0,0,0,0,0
130165,0,0,0,0,0,0,0,0,0,0
130166,0,0,0,0,0,0,0,0,0,0
130167,0,0,15,0,0,13,0,31,9,0
130168,9,9,9,9,9,9,9,9,9,9
130169,0,0,0,0,0,0,0,0,0,0
130170,0,0,0,0,0,0,0,0,0,0
130171,0,0,0,0,0,0,0,0,0,0
130172,23,23,23,23,23,23,23,23,23,23
130173,9,9,9,9,9,9,9,9,9,9
130174,4,4,4,4,4,18,4,11,4,4
130175,0,0,0,0,0,0,0,0,0,0
130176,0,29,0,0,0,0,0,0,0,0
130177,13,17,8,9,15,33,12,7,36,20
130178,0,0,0,0,0,0,0,0,0,0
130179,0,0,0,0,0,0,0,0,0,0
130180,0,0,0,0,0,0,0,0,0,0
130181,19,0,0,0,0,26,0,19,15,0
130182,0,0,0,10,0,0,27,0,0,0
130183,8,0,0,0,0,0,0,0,0,0
130184,0,0,0,0,25,0,0,0,0,0
130185,25,25,25,25,25,25,25,25,25,25
130186,21,21,21,21,21,21,21,21,21,21
130187,0,0,0,0,0,0,0,0,0,0
130188,0,0,0,0,0,2,0,0,0,0
130189,0,32,9,0,0,0,0,23,0,16
130190,7,0,0,0,0,18,0,20,11,31
130191,0,0,0,0,14,0,0,0,31,0
130192,16,0,0,0,9,0,8,0,21,10
130193,9,6,13,0,5,21,0,0,10,0
130194,17,17,17,17,17,17,17,17,17,17
130195,0,0,0,0,0,0,0,0,0,0
130196,0,0,0,0,0,0,0,0,0,0
130197,0,0,0,0,0,0,0,0,0,0
130198,7,0,0,11,0,0,4,3,0,0
130199,0,0,0,0,0,0,0,0,0,0
130200,17,0,0,0,23,11,9,4,2,0
130201,0,0,0,0,0,0,0,0,0,0
130202,9,9,9,9,9,9,9,9,9,9
130203,3,3,3,3,3,3,3,3,3,3
130204,21,21,21,21,21,21,21,21,21,21
130205,0,0,0,0,0,0,0,0,0,0
130206,0,0,0,0,0,0,0,0,0,0
130207,0,0,0,0,0,0,0,0,18,0
130208,36,36,36,36,36,36,36,36,36,36
130209,0,0,0,31,0,23,0,12,0,0
130210,0,0,0,0,0,0,0,0,0,0
130211,0,0,0,33,0,0,0,0,0,8
130212,0,0,0,0,0,0,0,0,11,0
130214,0,0,0,0,0,0,0,0,0,0
130215,0,0,0,0,0,0,0,0,0,0
130216,0,0,0,16,0,0,3,2,0,0
130217,0,0,0,0,0,0,0,0,0,0
130218,0,0,0,0,0,0,0,0,0,0
130219,0,0,0,0,0,13,0,0,9,0
130220,0,0,0,0,0,10,20,19,0,0
130221,27,27,27,27,27,27,27,27,27,27
130222,0,0,0,0,0,0,0,0,0,0
130223,0,0,0,0,0,0,0,13,0,0
130224,26,26,26,26,26,26,26,26,26,26
130225,24,24,24,24,24,24,24,24,24,24
130226,2,2,2,2,2,2,2,2,2,2
130227,0,0,0,0,0,0,0,0,0,0
130228,0,0,0,0,0,0,0,0,0,0
130229,0,0,0,0,0,0,0,0,0,0
130230,0,0,0,0,0,0,0,0,0,0
130231,0,0,0,0,0,0,0,0,0,0
130232,0,0,0,0,0,0,24,0,0,7
130233,0,0,0,0,0,0,0,0,0,0
130234,0,0,0,0,0,0,0,0,0,0
130235,0,0,0,0,0,0,0,0,0,0
130236,0,0,0,0,0,0,0,0,0,0
130237,0,0,0,0,0,0,0,0,0,0
130239,0,0,0,0,7,0,0,0,14,0
130240,0,0,0,0,0,0,0,0,0,0
130241,0,0,0,0,0,0,0,0,0,0
130242,0,0,0,0,11,0,0,0,0,0
130243,0,0,0,0,0,0,0,0,0,0
130244,29,29,29,29,29,29,29,29,29,29
130245,0,0,0,0,0,0,0,0,0,0
130246,0,10,0,0,0,0,0,0,0,0
130247,0,0,0,0,0,0,0,0,0,0
130248,17,17,17,17,17,17,17,17,21,17
130249,36,36,36,36,36,36,36,36,36,36
130250,0,0,0,0,0,0,0,0,0,0
130251,24,24,24,24,24,24,24,24,24,24
130252,3,3,3,3,3,3,3,3,3,3
130253,0,2,0,0,0,0,0,0,11,32
130254,0,0,0,0,0,0,0,13,0,0
130255,0,0,0,0,0,0,0,0,10,0
130256,0,0,0,0,0,0,0,0,0,14
130257,0,0,0,0,0,0,0,0,0,0
130259,0,0,0,0,0,0,0,0,0,0
130260,16,14,23,14,14,14,14,14,14,14
130261,0,0,0,0,0,0,0,0,0,0
130262,0,0,0,0,0,0,0,21,0,0
130263,0,0,0,6,0,0,0,0,0,2
130264,0,0,0,13,0,0,0,0,0,0
130265,0,0,0,0,0,0,0,0,0,0
130266,12,12,12,12,12,12,12,12,12,12
130267,0,0,0,0,0,0,0,0,0,0
130268,17,0,0,0,0,0,0,0,0,0
130269,0,0,0,14,0,0,0,0,0,22
130270,19,19,19,19,19,19,19,19,19,19
130271,0,0,0,11,0,0,0,0,0,0
130272,0,0,0,0,0,0,0,0,0,0
130273,22,0,28,0,0,30,20,26,30,0
130274,0,0,0,0,0,0,0,0,0,0
130275,0,0,0,0,0,0,0,0,0,0
130276,0,0,0,0,0,0,0,0,0,0
130277,10,0,26,16,20,14,37,14,15,4
130278,0,0,0,0,0,0,0,0,0,0
130279,19,19,19,19,19,19,19,19,19,19
130280,9,0,8,17,0,10,17,10,9,8
130281,0,0,0,0,0,0,9,0,0,0
130282,19,19,19,19,19,19,19,19,19,19
130283,0,0,0,0,13,0,0,0,0,0
130284,0,0,19,0,0,0,0,0,0,0
130285,2,11,0,14,0,0,13,17,11,8
130286,0,0,0,0,0,0,0,0,0,0
130287,0,0,20,0,17,0,0,0,0,0
130288,23,0,0,16,24,43,5,0,8,0
130289,0,0,0,0,0,0,0,0,0,0
130290,0,0,0,0,0,0,0,0,0,0
130291,0,0,0,0,0,0,0,0,0,0
130292,0,0,17,0,0,0,0,0,0,0
130293,0,0,0,0,0,0,0,0,0,0
130294,0,0,0,0,0,0,0,0,0,0
130295,0,0,0,0,0,0,0,5,0,12
130296,0,0,0,0,0,0,0,0,0,0
130297,9,9,9,9,9,9,9,9,9,9
130298,28,25,13,18,34,18,14,17,30,7
130299,0,0,0,0,0,0,0,0,0,0
130300,0,0,0,0,0,0,0,0,0,0
130301,0,0,0,0,0,0,0,0,0,0
130302,15,15,15,15,15,15,15,15,15,15
130303,0,0,0,0,0,0,0,0,0,0
130304,0,0,0,0,0,0,0,0,0,0
130305,0,0,0,0,0,0,0,13,0,10
130306,10,10,10,10,10,10,10,10,10,10
130308,0,0,0,0,0,0,0,0,0,0
130309,17,0,0,18,11,0,0,0,0,0
130310,0,0,0,0,0,0,0,0,0,0
130311,0,37,0,0,0,0,0,0,0,0
130312,0,0,0,0,0,0,0,0,0,0
130314,0,0,0,0,4,0,0,0,0,0
130315,12,10,23,10,10,11,10,10,10,10
130316,0,0,0,0,0,0,0,0,0,0
130317,0,0,0,0,0,0,0,0,0,0
130318,23,23,23,23,23,23,23,23,23,23
130319,0,0,0,0,0,0,0,0,0,0
130320,0,0,0,0,0,0,0,0,0,0
130321,2,2,2,2,2,2,2,2,2,2
130322,13,0,0,0,0,10,0,0,0,0
130323,0,4,0,0,18,16,0,0,0,0
130324,0,0,0,0,0,0,0,0,0,0
130325,21,21,21,21,21,21,21,21,21,21
130326,0,0,0,0,0,0,0,0,0,0
130327,0,0,0,0,0,0,0,0,0,0
130328,10,10,10,10,10,10,10,10,10,10
130329,0,0,24,0,0,0,0,0,0,0
130330,0,0,0,0,0,0,0,0,0,0
130331,0,0,0,0,0,0,0,0,0,0
130332,12,8,0,0,0,16,0,0,25,0
130333,0,0,0,0,0,0,0,0,0,0
130334,12,12,12,12,12,12,12,12,12,12
130335,9,9,9,9,9,9,9,9,9,9
130336,0,0,0,0,0,0,0,0,0,0
130337,0,0,0,0,0,0,0,0,0,0
130338,0,0,0,0,0,0,6,0,0,0
130339,0,0,0,0,0,0,0,0,0,0
130340,0,0,0,0,0,0,0,0,0,0
130341,0,0,0,0,0,17,0,0,0,13
130342,0,0,0,0,0,0,0,0,0,0
130343,0,0,0,0,0,0,0,0,0,0
130344,0,0,0,0,0,0,0,0,0,0
130345,0,0,9,16,17,0,0,0,0,19
130346,0,0,0,0,0,0,0,0,0,0
130347,0,0,0,0,0,0,0,0,0,0
130348,0,0,0,0,0,0,0,0,0,0
130349,0,0,0,0,0,0,0,0,0,0
130350,0,0,0,0,0,0,0,0,0,0
130351,28,28,28,28,28,28,28,28,28,28
130352,20,0,0,0,0,0,0,16,10,0
130353,12,14,24,16,20,11,23,10,9,11
130354,0,0,0,0,0,0,0,0,0,0
130355,17,17,17,17,17,17,17,17,17,17
130356,0,0,0,0,0,0,0,0,0,0
130357,0,0,0,0,0,0,0,11,0,0
130358,3,3,3,3,3,3,3,3,3,3
130359,25,25,25,25,25,25,25,25,25,25
130360,2,2,2,2,2,2,2,2,2,2
130361,0,0,0,0,0,0,0,0,0,0
130362,0,0,0,0,0,0,0,0,0,0
130363,0,0,0,0,0,0,0,0,0,0
130364,0,0,0,0,0,0,0,18,0,0
130365,0,0,0,0,0,0,0,0,0,0
130366,0,0,0,0,0,0,0,0,0,0
130367,0,0,0,0,0,0,0,0,0,0
130368,21,0,0,0,0,0,0,0,0,11
130369,22,0,0,0,0,0,0,20,0,0
130370,0,0,0,0,0,0,0,0,0,0
130371,0,0,0,0,0,0,0,0,0,0
130372,24,25,18,22,14,18,17,18,14,23
130373,0,0,0,0,0,0,0,0,0,0
130374,0,0,0,0,0,0,0,0,0,0
130375,0,0,14,0,0,0,0,0,0,0
130376,0,0,0,0,0,0,0,0,0,0
130377,0,0,0,0,0,0,0,0,0,0
130378,0,12,0,0,0,0,0,0,0,0
130379,0,0,0,0,0,0,15,0,0,0
130380,0,24,19,16,13,13,23,0,11,13
130381,21,21,21,21,21,21,21,21,21,21
130382,0,0,9,0,0,0,0,14,0,0
130383,0,0,0,0,19,0,0,0,0,0
130384,0,0,0,0,0,0,0,0,0,0
130385,16,0,0,0,0,0,0,0,0,0
130386,9,9,9,9,14,9,9,9,12,9
130387,9,9,9,9,9,9,9,9,9,9
130388,0,0,0,0,0,0,29,0,0,0
130389,0,0,0,0,0,0,0,0,0,0
130390,0,0,0,0,0,0,0,0,0,0
130391,7,0,0,0,0,0,0,0,0,0
130392,0,0,0,0,0,0,0,0,0,0
130393,0,0,0,0,0,0,0,0,0,0
130394,0,0,0,0,0,0,0,0,0,0
130395,0,0,0,0,0,6,0,0,0,0
130396,0,0,0,0,0,0,0,0,0,0
130397,0,0,0,0,0,0,0,0,0,0
130398,0,0,0,0,3,0,0,0,18,0
130399,12,12,12,12,12,12,12,12,12,12
130400,0,0,0,0,0,0,0,0,0,0
130401,0,0,0,0,0,0,0,0,0,0
130402,0,0,0,0,0,0,0,0,0,0
130403,0,0,0,0,0,0,21,0,0,0
130404,0,0,0,0,0,0,0,0,0,0
130405,0,0,19,0,11,0,0,0,0,0
130406,0,4,0,0,0,0,0,0,0,0
130407,0,0,0,0,0,0,0,0,0,0
130408,12,0,9,31,20,0,14,10,16,0
130409,16,16,16,16,16,16,16,16,16,16
130410,0,20,0,0,0,0,0,0,0,0
130411,0,0,23,0,21,0,19,0,0,0
130412,0,0,0,0,0,0,0,0,0,0
130413,0,0,0,0,0,0,0,0,0,0
130414,0,0,0,0,0,0,0,0,0,0
130415,0,0,0,0,0,0,0,0,0,0
130416,0,0,0,0,0,0,0,0,0,0
130417,0,0,0,0,0,0,0,0,0,0
130418,0,0,0,0,0,0,0,0,0,0
130419,0,0,0,0,0,0,0,0,0,0
130420,0,0,0,0,0,0,0,0,0,0
130421,0,0,0,0,0,0,0,18,0,0
130422,0,0,0,0,0,0,0,0,0,0
130423,0,0,0,0,0,0,0,0,0,0
130424,0,0,0,0,0,0,0,0,0,0
130425,0,0,0,0,0,0,0,0,0,0
130426,0,0,8,0,0,0,0,0,0,0
130427,30,30,30,30,30,30,30,30,30,30
130428,0,0,0,0,0,0,0,0,0,0
130429,0,0,0,0,0,0,0,10,0,0
130430,0,6,8,0,8,0,0,14,8,0
130431,0,0,13,0,0,0,0,21,0,0
130432,0,23,24,0,0,0,0,0,0,37
130433,0,10,0,0,0,0,0,0,0,0
130434,0,0,0,0,0,0,0,0,0,0
130435,23,0,0,0,0,0,0,0,11,0
130436,28,28,28,28,28,28,28,28,28,28
130437,0,0,0,0,0,0,0,0,0,0
130438,0,0,0,16,0,0,8,0,0,12
130439,0,0,0,0,0,0,0,0,0,0
130440,0,0,0,0,0,0,0,0,0,0
130441,0,0,0,0,0,0,0,0,0,0
130442,0,0,0,0,0,0,0,0,0,0
130443,0,0,0,0,0,0,0,0,0,0
130444,0,0,0,8,0,0,0,0,0,0
130445,0,12,0,0,0,0,0,0,0,0
130446,0,0,0,0,0,0,0,0,0,0
130447,0,0,0,8,0,0,0,0,0,0
130448,12,0,0,19,0,26,0,13,0,9
130449,21,0,16,11,0,9,5,0,8,22
130450,0,0,0,0,0,0,0,0,0,0
130451,0,0,0,0,0,0,0,0,0,0
130452,0,0,0,0,0,0,0,0,0,0
130453,0,0,0,14,0,0,0,0,13,0
130454,8,8,8,8,8,8,8,8,8,8
130455,0,0,0,0,0,0,0,0,0,0
130456,0,0,0,0,22,0,0,0,0,0
130457,0,0,0,0,0,0,0,0,0,0
130458,11,30,9,0,12,0,26,0,18,0
130459,0,0,0,0,0,0,0,14,0,0
130460,0,0,0,0,0,0,0,0,0,0
130461,14,22,25,11,10,15,19,17,0,19
130462,11,0,0,0,7,13,10,10,5,5
130463,7,7,7,7,7,7,7,7,7,7
130464,12,12,12,12,12,12,12,12,12,12
130465,0,0,0,0,0,0,0,0,0,0
130466,10,10,10,10,10,10,10,10,10,10
130467,10,10,10,10,10,10,10,10,10,10
130468,0,0,12,0,0,0,22,0,0,0
130469,0,0,0,0,0,0,0,0,0,0
130470,0,0,0,0,0,0,0,0,0,0
130471,27,0,0,0,0,0,0,0,0,0
130472,0,0,0,0,0,0,0,0,0,0
130473,0,0,0,0,13,0,0,0,16,0
130474,13,13,13,13,13,13,13,13,13,13
130475,16,0,0,0,0,0,0,0,0,0
130476,0,0,0,0,0,0,0,0,0,0
130477,12,0,0,0,0,0,0,0,22,0
130478,0,0,0,0,0,20,0,17,0,0
130479,0,0,0,0,0,0,0,0,0,0
130480,0,0,0,0,0,0,0,0,26,16
130481,0,0,0,0,0,0,0,0,0,0
130482,0,0,0,0,0,0,0,0,0,0
130483,0,0,0,0,0,0,0,0,0,0
130484,0,0,0,0,0,0,0,0,0,0
130485,0,0,0,0,0,0,9,12,10,0
130486,0,0,0,0,0,0,0,0,0,0
130487,0,0,0,0,0,0,0,0,0,0
130488,0,0,0,0,0,0,0,0,0,0
130489,27,0,16,0,0,0,0,0,0,0
130490,0,0,0,20,0,0,0,0,0,0
130491,0,0,0,0,0,0,0,0,0,0
130492,0,0,0,0,0,0,0,0,0,0
130493,0,0,0,0,0,0,0,0,0,0
130494,9,6,16,23,11,29,18,16,10,4
130495,7,7,7,7,7,7,7,7,7,7
130496,26,26,26,26,26,26,26,26,26,26
130497,30,30,30,30,30,30,30,30,30,30
130498,40,40,40,40,40,40,40,40,40,40
130499,8,3,0,16,8,23,0,15,0,13
130500,0,0,0,0,0,0,0,0,0,0
130501,0,22,0,0,0,0,0,0,0,0
130502,0,0,0,0,0,0,0,0,0,0
130503,0,0,0,0,0,0,0,0,0,0
130504,26,26,26,26,26,26,26,26,26,26
130505,0,0,0,0,0,0,0,0,0,13
130506,0,0,0,0,0,0,0,0,0,0
130507,0,0,0,0,0,0,0,0,0,0
130508,0,0,0,0,0,0,0,0,0,0
130509,16,16,16,16,16,16,16,16,16,16
130510,0,10,15,0,7,24,9,3,6,13
130511,0,0,0,0,0,0,0,0,0,0
130512,14,14,14,14,14,14,32,14,14,14
130513,0,0,0,0,0,0,0,0,0,0
130514,25,25,10,3,4,21,28,21,13,15
130515,4,0,0,12,0,0,0,0,0,0
130516,0,0,0,0,0,0,0,0,0,0
130517,38,38,38,38,38,38,38,38,38,38
130518,0,0,0,0,0,0,0,0,0,0
130519,0,0,0,0,0,26,0,9,0,0
130520,0,5,0,0,0,0,0,0,19,0
130521,0,0,0,0,0,0,0,17,0,0
130522,0,0,0,0,0,0,0,0,0,0
130523,0,0,0,0,0,0,0,0,0,0
130524,17,0,17,20,0,0,0,28,0,0
130525,0,0,0,0,0,11,0,0,0,0
130526,7,7,7,7,7,7,7,7,7,7
130527,0,0,0,0,0,0,0,0,0,0
130528,26,0,0,0,0,0,0,0,0,0
130529,0,0,0,0,0,0,0,0,0,12
130530,12,8,13,15,17,8,0,0,0,0
130531,0,0,0,0,0,0,0,0,0,0
130532,0,0,0,0,0,0,0,0,0,0
130533,0,0,0,0,0,0,0,0,0,0
130534,0,0,0,0,0,15,0,9,0,0
130535,21,21,21,21,21,21,21,21,21,21
130536,0,29,15,0,0,0,0,11,28,0
130537,10,10,10,10,10,10,10,10,10,10
130538,0,0,0,0,0,0,0,0,0,0
130539,0,0,0,0,0,0,0,0,0,0
130540,13,0,6,0,0,0,27,13,0,42
130541,18,0,0,6,0,0,0,0,0,0
130542,10,0,13,3,0,0,6,0,9,0
130543,0,0,0,0,0,0,0,0,0,0
130544,0,0,0,0,0,0,0,0,0,0
130545,6,0,0,0,0,0,0,0,12,0
130546,0,0,0,0,0,0,0,0,0,0
130547,16,16,16,16,16,16,16,16,16,16
130548,0,0,0,0,0,0,0,0,0,0
130549,0,0,0,0,0,0,0,0,0,3
130550,0,0,0,0,0,0,0,0,0,0
130551,7,7,7,7,7,7,7,7,7,7
130552,0,0,0,0,0,0,0,0,0,0
130553,0,13,0,12,0,0,0,0,0,0
130555,8,13,0,10,0,0,0,5,0,0
130556,0,0,0,0,8,0,0,28,28,0
130557,0,0,0,0,0,0,0,0,0,0
130558,0,0,0,0,0,0,0,0,0,0
130559,12,12,12,12,12,12,12,12,12,12
130560,0,0,0,0,0,0,0,0,0,0
130561,0,17,0,0,0,21,20,6,0,0
130562,0,7,0,8,0,0,0,0,0,0
130563,0,0,0,0,0,0,0,0,0,0
130564,12,12,12,12,12,12,12,12,12,12
130565,0,0,0,0,0,0,0,0,0,0
130566,0,0,0,0,0,0,0,0,0,0
130567,0,0,0,0,0,0,0,0,0,0
130568,0,0,23,0,0,0,0,0,0,0
130569,0,0,0,0,0,0,0,0,0,0
130570,20,20,20,20,20,20,20,20,20,20
130571,14,14,14,14,14,14,14,14,14,14
130572,0,0,0,18,0,0,0,24,0,0
130573,16,29,0,14,20,30,22,0,15,18
130574,0,0,0,0,0,0,0,0,0,0
130575,0,0,0,0,0,0,0,0,0,0
130576,0,0,0,0,0,0,0,0,0,0
130577,20,20,20,20,20,20,20,20,20,20
130578,0,0,0,0,0,0,0,0,0,0
130579,0,0,0,0,0,0,0,0,0,0
130580,0,0,0,0,0,0,0,0,0,0
130581,0,0,0,0,0,0,0,0,0,0
130582,0,0,0,0,0,0,0,0,0,0
130583,0,0,0,0,0,0,0,0,0,0
130584,18,0,25,23,0,0,15,0,15,0
130585,20,0,0,0,0,0,0,0,0,0
130586,0,0,0,0,6,0,0,0,0,0
130587,0,0,0,0,0,0,0,0,0,0
130588,0,0,0,0,0,0,0,0,0,0
130589,0,0,0,0,0,0,0,0,0,0
130590,12,12,12,12,12,12,12,12,12,12
130591,0,0,0,0,0,0,0,0,0,0
130592,16,16,16,16,32,16,16,24,16,16
130593,17,20,17,3,0,7,0,6,14,20
130594,0,38,0,0,0,0,0,0,0,0
130595,0,0,0,0,0,0,0,0,0,0
130596,0,18,0,31,0,14,0,0,20,0
130597,26,0,0,0,0,0,0,0,0,7
130598,0,0,0,0,0,7,0,0,0,0
130599,0,0,15,14,0,0,0,0,0,0
130600,0,0,0,0,0,0,0,0,0,0
130601,0,0,0,0,0,0,0,0,0,0
130602,25,25,25,25,25,25,25,25,25,25
130603,0,0,0,0,0,0,0,0,0,0
130604,0,0,0,0,0,0,0,0,0,10
130605,0,0,0,0,0,0,0,0,0,0
130606,0,0,0,0,0,0,0,0,0,0
130607,23,23,23,23,23,23,23,23,23,23
130608,5,0,13,0,16,20,6,12,20,9
130609,0,7,0,0,0,0,0,0,0,11
130610,0,8,0,0,0,0,10,27,0,0
130611,0,0,0,0,0,0,0,0,0,0
130612,0,0,0,0,0,16,0,0,0,0
130613,0,0,0,0,0,0,14,0,0,0
130614,0,0,0,0,0,0,0,0,0,0
130615,0,0,0,0,0,0,0,0,0,0
130616,0,9,0,0,0,0,0,0,0,15
130617,0,8,0,0,0,0,0,0,0,0
130618,23,23,23,23,23,23,23,23,23,23
130619,0,0,0,0,0,0,0,0,0,0
130620,0,0,0,0,0,0,0,0,0,0
130621,0,0,0,0,0,0,0,7,0,0
130622,0,0,0,0,0,0,0,0,0,0
130623,0,0,0,0,9,0,0,0,0,0
130624,0,0,0,0,0,0,0,0,0,0
130625,0,30,11,0,0,0,0,0,0,0
130626,0,0,0,0,0,0,0,0,0,0
130627,12,21,8,10,14,0,0,0,0,0
130628,18,18,18,18,18,18,18,18,18,18
130629,15,15,15,15,15,15,15,15,15,15
130630,12,12,12,12,12,12,12,12,12,12
130631,0,0,0,0,0,0,0,0,0,0
130632,0,0,0,0,0,0,0,0,0,0
130633,0,0,0,0,0,27,0,0,0,0
130634,0,0,0,0,0,0,0,0,0,0
130635,0,0,0,0,0,0,0,0,0,0
130636,0,15,0,0,0,0,0,0,0,0
130637,0,0,0,0,0,0,26,0,0,21
130638,24,9,16,34,13,12,24,21,10,14
130639,0,0,0,0,0,0,0,0,0,0
130640,0,0,11,15,0,0,13,0,9,26
130641,0,0,35,0,0,5,0,23,0,30
130642,0,0,0,0,0,0,5,0,0,0
130643,0,0,0,0,0,0,0,0,0,0
130644,0,0,0,0,0,0,0,0,0,0
130645,0,0,0,19,7,0,0,0,10,0
130646,17,17,17,17,17,17,17,17,17,17
130647,0,0,0,0,0,0,0,0,0,0
130648,0,0,0,0,0,0,0,0,0,0
130649,0,0,0,0,0,0,0,0,0,0
130650,0,0,0,0,0,0,0,0,16,0
130651,0,0,0,0,0,0,0,0,0,0
130652,31,7,27,15,22,26,8,0,10,13
130653,0,0,0,0,0,0,0,0,0,0
130654,23,0,0,0,21,0,0,13,0,0
130655,0,0,0,0,0,0,0,0,0,0
130656,0,0,0,0,0,0,0,0,0,0
130657,0,0,0,0,0,0,0,0,0,0
130658,0,0,0,0,10,16,11,14,0,13
130659,0,0,0,0,21,0,0,0,0,0
130660,7,8,7,28,19,7,7,7,12,11
130661,0,0,0,0,0,0,0,0,0,0
130662,0,0,0,0,0,0,0,0,0,16
130663,20,20,20,20,20,20,20,20,20,20
130664,0,0,0,0,0,0,0,0,0,0
130665,0,0,0,0,0,0,0,0,0,0
130666,0,0,0,0,0,0,0,0,0,0
130667,16,16,16,16,16,16,16,16,16,16
130668,0,0,0,0,0,0,0,24,0,0
130669,0,0,23,0,0,0,0,0,0,0
130670,0,0,0,0,0,0,0,0,0,0
130671,0,0,0,0,0,0,0,0,0,0
130672,0,0,0,0,0,17,0,0,0,0
130673,0,0,0,0,0,0,0,0,0,0
130674,0,0,0,0,0,0,0,0,0,0
130675,0,0,0,0,0,0,0,0,0,0
130676,4,4,4,4,4,4,4,4,4,4
130677,0,0,9,10,0,0,0,17,17,0
130678,0,0,0,0,20,0,0,0,0,11
130679,0,0,0,12,0,10,0,14,0,20
130680,11,0,0,24,0,0,7,0,27,0
130681,0,0,0,0,0,0,0,0,0,0
130682,23,23,23,23,23,23,23,23,23,23
130683,19,19,19,19,19,19,19,19,19,19
130684,0,0,0,0,0,0,0,0,0,0
130685,0,0,0,0,0,0,0,0,0,0
130686,0,0,0,0,0,0,0,0,0,0
130687,0,0,0,0,0,0,0,0,0,0
130688,0,0,0,0,0,0,0,0,0,0
130689,0,0,15,0,0,0,0,0,0,0
130690,0,0,0,0,0,0,0,0,0,0
130691,0,0,6,38,6,0,0,0,0,5
130692,0,0,0,0,0,14,0,0,0,0
130693,11,0,22,14,0,26,0,0,10,17
130694,0,0,0,0,0,0,0,0,0,0
130695,0,0,0,0,0,0,0,0,0,0
130696,0,0,0,0,0,0,0,0,0,0
130697,0,0,0,0,0,0,0,0,0,0
130698,16,0,0,0,0,0,0,0,0,0
130699,21,21,21,21,21,21,21,21,21,21
130700,0,0,0,0,0,0,0,0,0,0
130701,0,0,0,0,0,0,0,0,0,0
130702,0,0,0,0,0,0,0,0,0,0
130703,11,11,21,42,0,0,17,18,14,3
130704,0,0,0,0,0,0,0,0,0,0
130705,0,22,0,18,0,10,6,0,0,0
130706,0,0,0,0,0,0,0,0,24,0
130707,0,0,0,0,0,0,0,0,0,0
130708,0,0,0,0,31,0,0,0,0,3
130709,0,0,0,0,0,0,22,0,0,0
130710,20,21,8,18,21,0,0,15,7,0
130711,34,12,0,0,0,0,0,0,0,0
130712,0,0,0,0,0,3,0,0,0,0
130713,0,0,0,0,0,0,0,0,0,0
130714,0,0,0,0,0,0,0,0,0,0
130715,12,12,12,18,12,12,12,12,12,12
130716,0,0,0,0,0,0,0,0,0,0
130717,8,8,8,8,8,8,8,8,8,8
130718,20,9,6,22,17,18,11,27,15,25
130719,21,21,21,21,21,21,21,21,21,21
130720,0,12,0,0,0,0,0,0,0,0
130721,23,0,0,22,14,0,8,0,14,17
130722,19,19,19,19,19,19,19,19,19,19
130723,0,0,0,0,0,0,0,0,0,0
130724,0,0,0,0,0,0,0,0,0,0
130725,0,0,0,0,0,0,0,0,0,0
130726,0,0,0,0,12,0,14,0,0,19
130727,0,0,0,0,0,23,0,0,0,0
130728,0,23,19,17,0,0,8,18,0,11
130729,22,22,22,22,22,22,22,22,22,22
130730,17,15,4,0,17,0,12,5,20,0
130731,7,7,7,7,7,7,7,14,7,15
130732,0,0,0,0,0,0,0,0,0,0
130733,0,0,0,0,0,0,0,0,0,0
130734,0,0,10,0,0,0,0,0,0,0
130735,0,0,12,0,15,0,28,19,0,0
130736,0,0,0,0,0,0,0,0,0,0
130737,0,0,0,0,0,0,0,0,0,0
130738,0,0,0,0,0,20,0,0,0,0
130739,0,0,0,0,0,0,0,0,0,0
130740,0,0,0,0,0,0,0,0,0,0
130741,0,0,0,0,0,0,0,0,0,0
130742,0,0,0,0,0,0,0,0,0,10
130743,0,0,0,0,25,0,0,0,0,0
130744,0,0,0,5,0,0,0,0,0,0
130745,34,34,34,34,34,34,34,34,34,34
130746,0,0,0,25,0,0,0,0,11,0
130747,0,0,0,0,0,0,21,0,0,0
130748,0,0,18,0,0,15,16,0,0,0
130749,0,21,0,0,0,0,16,0,0,0
130750,16,16,16,16,16,16,16,16,16,16
130751,0,0,0,0,0,0,0,24,0,0
130752,9,9,22,9,9,9,9,9,9,9
