ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,YEAR
131353,5,5,5,5,5,5,5,5,5,5,2002
131354,30,21,0,0,0,23,18,4,0,0,2002
131355,0,0,0,0,0,0,0,0,0,0,2002
131356,0,0,0,0,0,0,0,0,0,0,2002
131357,0,0,0,0,27,0,0,0,0,0,2002
131358,14,14,14,14,14,14,14,14,14,14,2002
131359,31,31,31,31,31,31,31,31,31,31,2002
131360,0,0,0,0,0,0,0,0,0,0,2002
131361,2,9,6,12,0,15,9,19,0,29,2002
131362,11,11,11,11,11,11,11,11,11,11,2002
131363,0,21,0,0,0,11,9,20,0,10,2002
131364,0,0,0,0,0,0,0,0,0,0,2002
131365,0,0,0,0,0,0,0,0,0,0,2002
131366,0,0,0,0,0,0,0,0,0,0,2002
131367,0,0,0,11,0,0,0,0,0,0,2002
131368,0,19,13,0,15,0,11,0,12,0,2002
131369,0,0,23,0,0,0,0,0,0,0,2002
131370,0,0,5,0,0,0,0,0,0,0,2002
131371,0,0,0,0,0,0,0,0,0,0,2002
131372,0,0,0,0,0,32,11,0,0,0,2002
131373,0,0,0,18,0,0,0,19,0,0,2002
131374,0,0,0,0,0,0,0,0,0,0,2002
150001,0,0,0,0,0,0,0,0,0,0,2002
150002,0,0,0,0,0,0,0,0,0,0,2002
150003,14,14,14,14,14,14,14,14,14,14,2002
150004,8,8,8,8,8,8,8,8,8,8,2002
150005,0,0,0,0,0,0,0,0,0,0,2002
150006,0,0,0,0,0,0,0,0,0,0,2002
150007,0,0,0,0,0,0,0,0,0,0,2002
150008,11,11,11,11,11,11,11,11,11,11,2002
150009,13,13,13,13,13,13,18,13,13,13,2002
150010,0,0,0,0,0,0,0,0,0,0,2002
150011,13,13,13,13,13,13,13,13,13,13,2002
150012,20,20,20,20,20,20,20,20,20,20,2002
150013,0,0,0,0,0,0,0,0,0,0,2002
150014,0,0,0,0,0,0,0,0,0,0,2002
150015,29,29,29,29,29,29,29,29,29,29,2002
150016,12,12,12,12,12,12,12,12,12,12,2002
150017,0,19,0,0,0,0,0,0,0,0,2002
150018,18,7,8,2,14,14,7,31,15,15,2002
150019,12,17,13,8,20,26,19,14,0,6,2002
150020,0,0,0,0,0,0,0,0,0,0,2002
150021,14,20,14,14,14,14,14,14,14,14,2002
150022,0,0,0,0,0,0,0,0,0,0,2002
150023,13,0,0,0,7,0,0,0,0,0,2002
150025,14,14,14,14,14,14,14,14,14,14,2002
150026,12,12,12,12,12,12,12,12,12,12,2002
150027,0,0,0,0,0,0,0,0,0,0,2002
150028,0,0,0,0,0,0,0,0,0,0,2002
150029,0,0,0,0,0,0,0,0,0,0,2002
150030,0,0,0,0,0,0,0,0,0,0,2002
150031,12,12,12,12,12,12,12,12,12,12,2002
150032,27,27,27,27,27,27,27,27,27,27,2002
150033,27,0,13,10,0,11,0,0,0,0,2002
150034,0,0,0,0,0,0,0,0,0,0,2002
150035,0,0,0,0,8,0,0,0,0,0,2002
150037,0,0,0,0,0,0,0,0,0,0,2002
150038,0,0,0,0,0,0,0,0,0,0,2002
150039,10,10,10,10,10,10,10,10,10,10,2002
150040,0,21,0,0,0,0,0,0,0,0,2002
150041,0,0,0,0,0,0,22,0,0,0,2002
150042,19,19,19,19,19,19,19,19,19,19,2002
150043,0,0,0,0,0,0,0,0,0,0,2002
150044,0,0,11,0,21,0,0,0,0,0,2002
150045,0,0,0,0,0,0,0,0,0,0,2002
150046,0,0,0,0,0,0,0,0,0,0,2002
150047,0,0,0,0,0,0,0,0,0,0,2002
150048,18,18,18,18,18,18,18,18,18,18,2002
150049,0,0,0,0,0,0,0,0,0,0,2002
150050,0,0,0,0,0,0,0,0,0,0,2002
150051,0,0,0,0,0,0,0,0,0,0,2002
150052,19,19,19,19,19,19,19,19,19,19,2002
150053,0,0,0,0,0,0,0,0,0,0,2002
150054,17,17,17,17,17,17,17,17,17,17,2002
150055,0,0,0,0,6,0,0,0,0,0,2002
150056,0,0,0,0,0,0,0,0,0,0,2002
150057,0,0,0,0,0,0,0,0,0,0,2002
150058,0,0,0,0,0,0,0,0,0,0,2002
150059,0,0,0,0,0,0,0,0,0,0,2002
150060,11,11,11,11,11,11,11,11,11,11,2002
150061,0,0,0,0,0,0,0,0,0,0,2002
150062,0,0,0,0,0,0,0,0,0,0,2002
150063,9,9,9,9,9,9,9,9,9,9,2002
150064,0,0,17,0,4,16,0,0,0,0,2002
150065,0,0,0,0,0,0,0,0,0,0,2002
150066,0,0,0,0,0,0,0,0,0,0,2002
150067,0,0,0,0,0,9,0,0,0,0,2002
150068,0,0,28,0,0,0,0,0,0,0,2002
150069,0,0,0,0,0,0,0,0,0,0,2002
150070,0,0,13,0,0,0,0,0,0,0,2002
150071,0,0,0,0,0,0,0,0,0,0,2002
150072,0,0,0,0,0,0,0,0,0,0,2002
150073,0,0,0,0,0,0,0,0,0,0,2002
150074,0,0,0,0,0,0,0,0,0,0,2002
150075,0,0,0,0,0,0,0,0,0,0,2002
150076,0,0,0,0,0,0,0,24,0,0,2002
150077,5,5,5,5,5,5,5,5,5,5,2002
150078,3,3,3,3,3,3,3,3,3,3,2002
150079,0,0,0,0,0,0,0,0,0,0,2002
150080,0,0,0,0,0,0,0,0,0,0,2002
150081,0,0,0,27,43,0,6,0,0,0,2002
150082,3,13,3,3,3,12,15,3,3,13,2002
150083,0,0,0,0,0,0,0,0,0,0,2002
150084,9,9,9,9,9,9,9,9,9,9,2002
150085,18,18,18,18,18,18,18,18,18,18,2002
150086,25,14,14,14,14,14,14,14,14,14,2002
150087,0,0,0,0,0,0,0,13,0,0,2002
150088,24,24,24,24,24,24,24,24,24,28,2002
150089,0,0,0,0,13,0,0,0,0,0,2002
150090,12,12,12,12,12,12,12,12,12,12,2002
150091,0,0,0,7,0,0,0,0,0,0,2002
150092,0,0,0,0,0,0,0,0,0,0,2002
150093,0,0,0,0,0,0,0,0,0,0,2002
150094,8,12,19,14,23,10,20,7,9,19,2002
150095,0,0,0,0,0,0,0,0,0,0,2002
150096,0,0,0,0,0,0,0,0,0,0,2002
150097,13,13,13,13,13,13,13,13,13,13,2002
150098,0,0,0,0,0,0,0,0,0,0,2002
150099,14,14,14,14,14,14,14,14,14,14,2002
150100,15,15,15,15,15,15,15,15,15,15,2002
150101,0,0,0,0,0,0,0,0,0,0,2002
150102,15,15,15,15,15,15,15,15,15,15,2002
150103,0,0,0,0,0,0,0,0,0,0,2002
150104,0,0,0,0,0,0,0,0,0,0,2002
150105,0,25,0,0,0,0,0,0,0,0,2002
150106,10,0,0,0,18,0,14,0,0,10,2002
150107,13,13,13,13,13,13,13,13,13,13,2002
150108,0,0,0,0,0,0,0,0,0,0,2002
150109,12,5,19,16,5,7,10,20,15,12,2002
150110,11,11,11,11,11,11,11,14,11,11,2002
150111,0,0,0,0,0,0,0,0,0,0,2002
150112,0,0,0,0,6,7,7,15,14,14,2002
150113,20,20,20,20,20,20,20,20,20,20,2002
150114,0,0,0,0,0,0,0,0,0,0,2002
150115,5,5,5,5,5,5,5,5,5,5,2002
150116,0,0,0,0,0,0,0,0,0,0,2002
150117,0,0,0,0,0,0,0,0,0,0,2002
160001,0,0,0,0,0,0,0,0,0,0,2002
160002,0,0,0,0,0,0,0,0,0,0,2002
160003,0,0,0,0,0,0,0,0,0,0,2002
160004,0,0,0,0,0,0,0,0,0,22,2002
160005,0,0,0,0,0,0,0,0,0,0,2002
160006,26,26,26,26,26,26,26,26,26,26,2002
160007,0,0,0,0,0,0,0,0,0,0,2002
160008,0,0,0,0,0,0,0,0,0,0,2002
160009,0,0,0,0,0,0,0,0,0,0,2002
160010,0,0,0,0,0,0,0,0,0,0,2002
160011,3,3,3,3,3,3,3,3,3,3,2002
160012,0,0,0,0,0,0,0,0,0,0,2002
160013,0,0,0,0,0,0,0,0,0,0,2002
160014,26,26,26,26,26,26,26,26,26,26,2002
160015,0,27,0,0,0,0,0,0,0,0,2002
160016,0,0,0,0,0,0,0,0,0,0,2002
160017,16,16,16,16,16,16,16,16,16,16,2002
160018,0,0,0,0,0,0,0,0,0,0,2002
160019,0,0,0,0,0,0,0,0,0,0,2002
160020,22,22,22,22,22,22,22,22,22,22,2002
160021,0,0,0,0,0,0,0,0,0,0,2002
160022,1,1,1,1,1,1,1,1,1,1,2002
160023,0,0,0,0,0,0,0,0,0,0,2002
160024,0,0,0,0,0,0,0,0,0,0,2002
160025,0,0,0,0,0,0,0,0,0,0,2002
160026,0,0,0,0,0,0,0,0,0,0,2002
160027,0,0,0,0,0,0,0,0,0,0,2002
160028,18,18,18,18,18,18,18,18,18,18,2002
160029,0,0,0,0,0,0,0,0,0,0,2002
160030,0,0,0,0,0,0,0,0,0,0,2002
160031,18,18,18,18,18,18,18,18,18,18,2002
160032,0,0,0,0,0,0,0,0,0,0,2002
160033,0,0,0,0,0,0,0,0,0,0,2002
160034,0,0,0,0,0,0,0,0,0,0,2002
160035,27,27,27,27,27,27,27,27,27,27,2002
160036,14,14,14,14,14,14,14,14,14,14,2002
160037,5,0,0,0,0,0,0,0,0,8,2002
160038,33,33,33,33,33,33,33,33,33,33,2002
160039,4,4,4,4,4,4,4,4,4,4,2002
160040,1,1,1,1,1,1,1,1,1,1,2002
160041,0,0,0,0,0,0,0,0,0,0,2002
160042,0,0,0,0,0,0,0,0,0,0,2002
160043,20,20,20,20,20,20,20,20,20,20,2002
160044,0,0,0,0,0,0,0,0,0,0,2002
160045,27,28,27,15,20,25,16,28,28,19,2002
160046,0,0,0,0,0,0,0,0,0,0,2002
160047,0,0,0,0,0,22,0,0,0,11,2002
160048,28,28,28,28,28,28,28,28,28,28,2002
160049,26,26,26,26,26,26,26,26,26,26,2002
160050,0,0,15,0,0,0,0,0,13,0,2002
160051,0,0,0,0,0,0,0,0,0,0,2002
160052,6,6,6,6,6,6,6,6,6,6,2002
160053,0,0,0,9,0,21,27,0,0,25,2002
160054,0,0,0,0,0,0,0,0,0,0,2002
160055,0,0,0,0,0,0,0,0,0,0,2002
160056,0,0,0,0,0,0,0,0,0,0,2002
160057,3,3,3,3,3,3,3,3,3,3,2002
160058,11,11,11,11,11,11,11,11,11,11,2002
160059,0,17,23,0,26,2,0,0,0,27,2002
160060,9,17,0,10,0,11,0,16,0,10,2002
160061,19,19,19,19,19,19,19,19,19,19,2002
160062,0,0,0,0,0,34,0,0,0,0,2002
160063,0,0,0,0,0,0,0,0,0,0,2002
160064,7,0,0,0,15,0,0,0,0,12,2002
160065,11,0,0,0,0,0,14,38,11,11,2002
160066,0,0,0,0,0,0,0,0,0,0,2002
160067,24,24,24,24,24,24,24,24,24,24,2002
160068,0,0,0,0,0,0,0,0,0,0,2002
160069,23,23,23,23,23,23,23,23,23,23,2002
160070,0,0,0,16,0,0,0,0,0,0,2002
160071,0,0,0,0,0,0,0,0,0,0,2002
160072,1,1,1,1,1,1,1,1,1,1,2002
160073,22,22,22,22,22,22,22,22,22,22,2002
160074,21,21,21,21,21,21,21,21,21,21,2002
160075,0,0,0,0,0,10,0,0,0,0,2002
160076,22,22,22,22,22,22,22,22,22,22,2002
160077,0,0,0,0,0,0,0,0,0,0,2002
160078,25,25,25,25,25,25,25,25,25,25,2002
160079,0,0,0,0,0,0,8,0,0,0,2002
160080,0,0,0,0,0,0,12,0,0,0,2002
160081,14,14,14,14,14,14,14,14,14,14,2002
160082,0,0,0,0,0,0,0,0,0,0,2002
160083,0,0,0,0,0,0,0,0,0,0,2002
160084,0,0,0,0,0,0,0,0,0,0,2002
160085,0,0,0,0,0,0,0,0,0,0,2002
160086,0,0,0,0,0,0,0,0,0,0,2002
160087,0,0,0,0,0,0,0,0,22,0,2002
160088,0,0,0,0,0,0,0,0,0,0,2002
160089,0,0,0,0,0,0,0,0,0,0,2002
160090,1,1,1,1,1,1,1,1,1,1,2002
160091,21,21,21,21,21,21,21,21,21,21,2002
160092,0,0,0,0,0,0,0,0,0,0,2002
160093,0,0,0,0,0,0,0,0,0,16,2002
160094,14,14,14,14,14,14,14,14,14,14,2002
160095,0,0,0,0,0,0,0,0,8,0,2002
160096,0,0,0,0,0,0,0,0,0,0,2002
160097,0,0,0,0,0,0,0,0,0,0,2002
160098,0,0,0,0,0,0,0,0,0,0,2002
160099,0,15,4,23,14,17,12,14,14,15,2002
160100,0,0,0,0,0,0,11,0,0,0,2002
160101,0,0,0,0,0,0,0,0,0,0,2002
160102,0,0,0,0,0,0,0,0,0,0,2002
160103,0,0,0,0,0,0,0,0,0,0,2002
160104,0,0,0,0,0,0,0,0,0,0,2002
160105,0,0,0,0,0,0,0,0,0,0,2002
160106,1,0,0,0,0,0,9,0,0,0,2002
160107,0,0,0,0,0,0,0,0,0,0,2002
160108,0,0,0,0,0,0,0,0,0,0,2002
160109,0,0,0,0,0,0,0,0,0,0,2002
160110,0,0,0,0,0,0,0,0,0,0,2002
160111,0,21,0,0,0,0,3,0,0,0,2002
160112,0,0,0,0,0,0,0,0,0,0,2002
160113,0,0,0,0,0,0,0,0,0,0,2002
160114,0,0,0,0,0,0,25,0,0,0,2002
160115,31,0,0,0,15,27,22,0,0,0,2002
160116,0,0,0,0,0,0,0,0,0,0,2002
160117,0,0,0,0,0,0,0,0,0,0,2002
160118,9,22,0,0,0,0,11,0,0,0,2002
160119,0,0,0,0,0,0,0,15,0,0,2002
160120,0,0,0,0,12,0,0,38,0,0,2002
160121,22,22,22,22,22,22,22,22,22,22,2002
160122,0,0,0,0,0,0,0,0,0,0,2002
160123,0,0,0,0,0,0,0,0,0,0,2002
160124,0,0,0,0,0,0,0,0,0,0,2002
160125,0,0,0,0,0,0,0,0,0,0,2002
160126,19,19,19,19,19,19,19,19,19,19,2002
160127,0,18,0,0,0,0,0,0,0,14,2002
160128,0,0,0,0,0,0,0,0,0,0,2002
160129,0,0,6,0,0,0,0,0,0,0,2002
160130,24,24,24,24,24,24,24,24,24,24,2002
160131,0,0,0,0,0,0,0,0,0,0,2002
160132,0,0,0,0,19,0,0,0,0,0,2002
160133,0,0,0,0,0,0,0,0,0,0,2002
160134,0,0,0,0,0,0,0,0,0,0,2002
160135,7,0,0,0,0,0,0,0,0,0,2002
160136,8,17,0,0,0,0,0,0,0,0,2002
160137,0,0,0,0,0,0,0,0,0,0,2002
160138,19,0,0,26,0,0,0,21,12,0,2002
160139,0,0,0,0,0,0,0,0,0,0,2002
160140,0,0,0,0,0,0,0,0,0,0,2002
160141,24,24,24,24,24,24,24,24,24,24,2002
160142,0,0,0,0,0,0,0,0,0,0,2002
160143,0,0,0,0,0,0,0,0,0,0,2002
160144,0,0,0,0,0,0,0,0,0,0,2002
160145,0,0,0,0,0,0,0,0,0,0,2002
160146,0,0,0,0,0,0,0,0,0,0,2002
160147,0,0,0,0,0,0,0,0,0,0,2002
160148,18,18,18,18,18,18,18,18,18,18,2002
160149,0,0,0,0,0,0,0,0,0,0,2002
160150,0,0,0,0,0,0,0,0,0,0,2002
160151,0,0,0,0,0,0,0,0,0,0,2002
160152,0,0,0,0,0,0,0,0,0,0,2002
160153,26,26,26,26,26,26,26,26,26,26,2002
160154,0,0,0,0,0,0,0,0,0,0,2002
160155,14,22,0,13,7,17,13,33,14,10,2002
160156,0,0,0,0,0,0,0,0,0,0,2002
160157,0,0,15,0,0,0,0,0,0,0,2002
160158,17,17,17,17,17,17,17,17,17,17,2002
160159,0,0,0,0,0,0,0,0,0,0,2002
160160,5,5,5,5,5,5,5,5,5,5,2002
160163,18,18,18,18,18,18,18,18,18,18,2002
160164,27,27,27,27,27,27,27,27,27,27,2002
160165,0,0,0,0,0,0,0,0,0,0,2002
160166,0,0,0,0,0,0,0,0,0,0,2002
160167,4,4,4,4,4,4,4,4,4,4,2002
160168,0,0,0,0,0,0,0,0,0,0,2002
160169,0,0,0,0,0,0,0,0,0,0,2002
160170,0,0,0,0,0,0,0,0,0,0,2002
160171,30,30,30,30,30,30,30,30,30,30,2002
160172,0,0,0,0,0,0,0,0,0,0,2002
160173,0,0,0,0,0,0,0,0,0,0,2002
160174,0,0,0,0,0,0,0,0,0,0,2002
160175,0,0,0,0,0,0,0,0,0,0,2002
160176,0,0,0,0,0,0,0,0,0,0,2002
160177,0,0,0,0,0,0,0,0,0,0,2002
160178,42,42,42,42,42,42,42,42,42,42,2002
160179,23,23,23,23,23,23,23,23,23,23,2002
160180,0,0,0,0,0,0,0,0,0,0,2002
160181,2,2,2,2,2,2,2,2,2,2,2002
160182,0,0,0,0,0,0,0,0,0,0,2002
160183,14,29,8,29,17,35,20,14,3,13,2002
160184,0,0,0,0,0,0,0,0,0,0,2002
160185,0,0,0,0,0,0,0,0,0,0,2002
160186,0,0,13,28,8,0,0,15,19,0,2002
160187,0,0,0,0,0,0,0,0,0,0,2002
160188,13,13,13,13,13,13,13,13,13,13,2002
160189,19,19,19,19,19,19,19,19,19,19,2002
160190,0,0,0,0,0,0,0,0,0,0,2002
160191,24,24,24,24,24,24,24,24,24,24,2002
160192,0,0,0,0,0,0,0,0,0,0,2002
160193,0,30,0,0,14,0,0,0,0,0,2002
160194,0,13,0,0,16,14,0,0,0,0,2002
160195,0,0,0,0,0,0,0,0,0,0,2002
160196,2,2,2,2,2,2,2,2,2,2,2002
160197,17,17,17,17,17,17,17,17,17,17,2002
160198,25,25,25,25,25,25,25,25,25,25,2002
160199,0,0,0,0,0,0,0,0,0,0,2002
160200,19,19,19,19,19,19,19,19,19,19,2002
160201,3,3,3,3,3,3,3,3,3,3,2002
160202,18,3,17,12,24,26,17,17,17,20,2002
160203,0,0,0,0,0,0,0,0,0,0,2002
160204,16,16,16,16,16,16,16,16,16,16,2002
160205,0,0,0,0,0,0,0,0,0,0,2002
160206,0,0,0,0,0,0,0,0,0,0,2002
160207,0,0,0,0,0,0,0,0,0,0,2002
160208,20,0,0,0,0,0,0,0,0,15,2002
160209,0,0,0,0,20,0,0,0,0,0,2002
160210,22,22,22,22,22,22,22,22,22,22,2002
160211,25,25,25,25,25,25,25,25,25,25,2002
160212,14,14,14,14,14,14,14,14,14,14,2002
160213,18,18,28,18,18,18,18,18,18,18,2002
160214,30,13,32,49,9,15,22,16,17,16,2002
160215,2,2,2,2,2,2,2,2,2,2,2002
160216,0,0,0,0,0,0,0,0,0,0,2002
160217,0,0,0,0,0,0,0,0,0,0,2002
160218,0,0,0,0,0,0,0,0,0,0,2002
160219,0,0,0,0,0,0,0,0,0,0,2002
160220,0,0,0,0,0,0,0,0,0,0,2002
160221,0,0,0,0,0,0,0,8,11,0,2002
160222,0,0,0,0,0,10,0,0,0,0,2002
160223,0,0,0,0,0,0,0,0,0,0,2002
160224,0,0,0,0,0,0,0,0,0,0,2002
160225,12,12,12,12,12,12,12,12,12,12,2002
160226,0,0,0,0,16,0,0,0,0,0,2002
160227,5,5,5,5,5,5,5,5,5,5,2002
160228,0,0,0,0,0,0,0,0,0,0,2002
160229,0,0,0,17,0,0,0,0,0,0,2002
160230,0,0,0,0,0,0,0,0,0,0,2002
160231,30,30,30,30,30,30,30,30,30,30,2002
160232,0,0,10,0,0,0,0,0,0,0,2002
170001,21,21,21,21,21,21,21,21,21,21,2002
170002,0,0,0,0,0,0,0,0,0,0,2002
170003,20,20,20,20,20,20,20,20,20,20,2002
170004,12,0,0,8,0,0,0,0,0,0,2002
170005,22,22,22,22,22,22,22,22,22,22,2002
170006,0,0,0,0,0,0,0,0,0,0,2002
170007,24,24,24,24,24,24,24,24,24,24,2002
170008,10,10,10,10,10,10,10,10,10,10,2002
170009,8,8,8,8,8,8,8,8,8,8,2002
170010,8,8,8,8,8,8,8,8,8,8,2002
170011,0,0,0,0,0,0,0,0,0,0,2002
170012,0,0,0,0,0,0,0,0,0,0,2002
170013,19,19,19,19,19,19,19,19,19,19,2002
170014,0,11,17,0,24,0,9,14,35,0,2002
170015,22,22,22,22,22,22,22,22,22,22,2002
170016,0,0,0,0,0,0,0,0,0,0,2002
170017,27,27,27,30,27,27,27,27,27,27,2002
170018,0,0,0,0,0,0,0,0,0,23,2002
170019,15,15,15,15,15,15,15,15,15,15,2002
170020,23,11,14,16,0,0,17,24,13,23,2002
170021,0,0,0,0,0,0,0,0,0,0,2002
170022,26,26,26,26,26,26,26,26,26,26,2002
170023,0,0,0,0,0,0,0,0,0,0,2002
170024,0,0,0,0,0,0,0,0,0,0,2002
170025,0,0,0,0,0,0,0,0,15,0,2002
170026,0,0,0,0,0,0,0,0,0,0,2002
170027,0,0,0,0,0,0,0,0,0,0,2002
170028,0,0,0,0,0,0,0,0,0,0,2002
170029,26,26,26,26,26,26,26,26,26,26,2002
170030,14,14,14,14,14,14,14,14,14,14,2002
170031,0,0,0,0,0,0,0,0,0,0,2002
170032,0,0,0,0,0,0,0,0,0,0,2002
170033,0,0,4,0,0,0,0,0,0,0,2002
170034,0,0,0,0,0,0,0,0,0,0,2002
170035,0,0,0,0,0,0,0,0,0,0,2002
170036,0,0,0,0,0,0,0,0,0,0,2002
170037,22,22,22,22,22,22,22,22,22,22,2002
170038,0,0,0,0,0,0,0,0,0,0,2002
170039,0,0,0,0,0,0,21,0,0,0,2002
170040,20,20,20,20,20,20,20,20,20,20,2002
170041,23,23,23,23,23,23,23,23,23,23,2002
170042,22,4,4,4,4,4,4,4,26,17,2002
170043,0,0,0,0,0,0,0,0,0,0,2002
170044,8,8,19,10,8,8,8,8,8,8,2002
170045,23,23,23,23,23,23,23,23,23,23,2002
170046,16,10,12,14,0,5,9,12,19,9,2002
170047,22,22,22,22,22,22,22,22,22,22,2002
170048,0,0,0,0,0,0,0,0,0,0,2002
170049,0,18,20,0,0,0,0,16,0,0,2002
170050,0,0,0,0,0,0,0,0,0,0,2002
170051,0,0,0,0,0,0,0,0,0,0,2002
170052,0,0,0,0,0,0,0,0,0,0,2002
170053,0,0,0,0,0,0,0,0,0,0,2002
170054,0,0,0,0,0,0,0,0,0,0,2002
170055,0,0,0,0,0,0,0,0,0,0,2002
170056,0,0,0,0,0,0,0,0,20,0,2002
170057,0,0,0,0,0,0,0,0,0,0,2002
170058,0,0,0,0,0,0,0,0,0,0,2002
170059,0,0,0,0,0,0,0,0,0,0,2002
170060,0,0,0,0,0,0,0,0,0,0,2002
170061,0,37,0,0,0,0,0,0,0,0,2002
170062,0,0,0,0,0,0,0,0,0,0,2002
170063,6,6,6,6,6,6,6,6,6,6,2002
170064,0,0,0,0,0,0,0,0,0,0,2002
170065,0,0,0,0,0,0,0,0,0,0,2002
170066,0,0,0,14,0,0,0,33,0,0,2002
170067,4,4,4,4,4,4,4,4,4,4,2002
170068,0,0,0,0,0,0,0,0,0,0,2002
170069,0,24,0,0,0,0,0,0,0,0,2002
170070,26,26,26,26,26,26,26,26,26,26,2002
170071,0,0,17,0,0,0,0,0,0,0,2002
170072,0,0,0,0,0,0,0,0,0,2,2002
170073,22,0,0,0,0,0,0,0,0,0,2002
170074,0,0,0,0,0,0,0,0,0,0,2002
170075,23,23,23,23,23,23,23,23,23,23,2002
170076,19,19,19,19,19,19,19,19,19,19,2002
170077,0,0,0,0,0,0,0,0,0,0,2002
170078,22,22,22,22,22,22,22,22,22,22,2002
170079,0,0,0,0,0,0,0,0,0,0,2002
170080,18,18,18,18,18,18,18,18,18,19,2002
170081,0,0,0,0,0,0,0,0,0,0,2002
170082,15,15,15,15,15,15,15,15,15,15,2002
170083,0,0,0,0,0,0,0,0,0,0,2002
170084,0,0,0,0,13,0,4,0,0,3,2002
170085,0,0,0,0,0,0,0,0,0,0,2002
170086,22,22,22,22,22,22,22,22,22,22,2002
170087,28,28,28,28,28,28,28,28,28,28,2002
170088,0,0,0,0,0,0,0,0,0,0,2002
170089,25,25,25,25,25,25,25,25,25,25,2002
170090,0,0,0,16,0,0,0,0,16,0,2002
170091,12,12,12,12,12,12,12,12,12,12,2002
170092,0,0,0,0,0,0,0,0,0,0,2002
170093,19,19,19,19,19,19,19,19,19,19,2002
170094,22,22,22,22,22,22,22,22,22,22,2002
170095,14,0,0,0,0,7,0,0,26,26,2002
170096,1,1,1,1,1,1,1,1,1,1,2002
170097,24,24,24,24,24,24,24,24,24,24,2002
170098,0,0,0,0,0,0,0,0,0,0,2002
170099,15,15,15,15,15,15,15,15,15,15,2002
170100,5,10,5,5,5,34,31,5,5,5,2002
170101,0,0,0,0,0,0,0,0,0,0,2002
170102,2,2,2,2,2,2,2,2,2,2,2002
170103,0,0,0,0,0,0,0,0,0,0,2002
170104,0,0,0,0,0,0,0,0,0,0,2002
170105,21,21,21,21,21,21,21,21,21,21,2002
170106,5,5,5,5,5,5,5,5,5,5,2002
170107,19,19,19,19,19,19,19,19,19,19,2002
170108,22,22,22,22,22,22,22,22,22,22,2002
170109,0,0,0,0,0,0,0,0,0,0,2002
170110,0,0,0,0,0,0,0,0,0,11,2002
170111,17,17,17,17,17,17,17,17,17,17,2002
170112,13,13,13,13,13,13,13,13,13,13,2002
170113,0,0,0,0,0,0,0,0,0,0,2002
170114,0,0,0,0,0,0,0,0,0,0,2002
170115,11,2,0,0,19,0,4,7,21,0,2002
170116,16,0,0,0,6,0,0,0,0,8,2002
170117,0,0,0,0,0,0,0,0,0,0,2002
170118,12,12,12,12,12,12,12,12,12,12,2002
170119,0,0,0,0,0,0,0,19,0,0,2002
170120,21,21,21,21,21,21,21,21,21,21,2002
170121,25,25,25,25,25,25,25,25,25,25,2002
170122,11,11,11,11,11,11,11,11,11,11,2002
170123,19,19,19,19,19,19,19,19,19,19,2002
170124,25,25,25,25,25,25,25,25,25,25,2002
170125,0,0,0,0,0,0,0,0,0,0,2002
170126,15,15,15,15,15,15,15,15,15,15,2002
170127,1,1,1,1,1,1,1,1,1,1,2002
170128,32,32,32,32,32,32,32,32,32,32,2002
170129,0,0,0,0,0,0,8,0,0,33,2002
170130,0,0,0,0,16,0,0,0,0,26,2002
170131,11,11,11,11,11,11,11,11,11,11,2002
170132,0,0,0,0,0,0,0,0,0,0,2002
170133,29,29,29,29,29,29,29,29,29,29,2002
170134,0,0,0,0,0,0,0,0,0,0,2002
170135,25,25,25,25,25,25,25,25,25,25,2002
170136,0,0,0,0,0,0,0,0,0,0,2002
170137,17,17,17,17,17,17,17,17,17,17,2002
170138,26,10,16,4,20,37,17,24,28,15,2002
170139,0,0,0,0,0,0,0,0,0,0,2002
170140,0,0,0,0,0,0,0,0,0,0,2002
170141,0,0,0,0,0,0,0,0,0,0,2002
170142,0,0,0,0,0,0,0,0,0,0,2002
170143,32,32,32,32,32,32,32,32,32,32,2002
170144,1,1,6,1,7,1,1,1,1,1,2002
170145,0,0,0,0,0,0,0,0,0,0,2002
170146,25,25,25,25,25,25,25,25,25,25,2002
170147,4,4,4,4,4,4,4,4,4,4,2002
170148,0,0,0,0,6,0,0,0,0,0,2002
170149,0,0,0,0,0,0,0,0,0,0,2002
170151,23,23,23,23,23,23,23,23,23,23,2002
170152,0,0,0,0,0,0,0,0,0,0,2002
170153,5,5,5,5,5,5,5,5,5,5,2002
170154,29,0,0,0,0,10,0,0,7,10,2002
170155,0,0,0,0,0,0,0,0,0,0,2002
170156,0,0,0,0,0,0,0,0,0,0,2002
170157,0,0,0,0,0,0,0,0,0,0,2002
170158,4,4,4,4,4,4,4,4,4,4,2002
170159,25,25,25,25,25,25,25,25,25,25,2002
170160,25,25,25,25,25,25,25,25,25,25,2002
170161,16,16,16,16,16,16,16,16,16,16,2002
170162,0,0,0,0,0,0,0,0,0,0,2002
170163,0,13,21,21,13,0,21,29,11,11,2002
170164,8,8,8,8,8,8,8,8,19,8,2002
170165,0,0,0,0,0,0,0,0,0,0,2002
170166,0,0,0,0,0,0,0,0,0,0,2002
170167,0,0,0,0,0,0,0,0,0,0,2002
170168,0,0,0,0,0,0,0,0,0,0,2002
170169,0,0,12,0,0,0,0,0,0,0,2002
170170,0,0,0,0,0,0,0,0,0,0,2002
