ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
122537,2002,16,16,16,16,16,16,16,16,16,16
122538,2002,2,2,2,2,2,2,2,2,2,2
122539,2002,0,0,0,0,0,0,0,0,0,0
122540,2002,5,0,0,0,0,13,0,0,0,0
122541,2002,11,17,15,22,0,19,12,14,6,0
122542,2002,0,0,0,0,0,0,0,0,0,0
122543,2002,7,7,7,7,7,7,7,7,7,7
122544,2002,0,0,0,0,0,0,0,0,0,0
122545,2002,21,21,21,21,21,21,21,21,21,21
122546,2002,0,0,0,0,0,0,0,0,0,6
122547,2002,30,30,30,30,30,30,30,30,30,30
122548,2002,0,0,0,0,0,0,0,0,0,0
122549,2002,0,0,0,0,0,0,0,0,0,0
122550,2002,28,28,28,28,28,28,28,28,28,28
122551,2002,0,0,0,0,0,0,0,0,0,0
122552,2002,21,21,21,21,21,21,21,21,21,21
122553,2002,0,0,0,0,0,0,0,0,0,0
122554,2002,0,0,0,0,0,0,0,0,0,0
122555,2002,20,20,20,20,20,20,20,20,20,20
122556,2002,0,0,0,0,0,0,0,0,0,0
122557,2002,0,0,0,0,0,0,0,0,0,0
122558,2002,0,0,0,0,0,0,0,0,0,0
122559,2002,0,0,0,0,0,0,0,0,0,0
122560,2002,0,0,0,0,0,0,0,0,0,0
122561,2002,0,7,0,0,0,0,0,0,0,0
122562,2002,0,0,0,0,0,0,24,0,0,0
122563,2002,0,0,0,0,0,0,0,0,0,0
122564,2002,0,0,0,0,0,0,0,0,0,0
122565,2002,0,0,0,0,0,0,0,0,0,0
122566,2002,19,19,19,19,19,19,19,29,19,19
122567,2002,0,0,0,0,0,0,0,12,11,0
122568,2002,15,15,15,15,15,15,15,15,15,15
122569,2002,0,0,26,15,16,0,0,26,0,0
122570,2002,0,0,0,0,0,0,0,0,0,0
122571,2002,4,4,4,4,4,4,4,4,4,4
122572,2002,18,0,0,0,0,0,0,0,0,16
122573,2002,15,15,15,15,15,15,15,15,15,15
122574,2002,16,16,16,16,16,16,16,16,16,16
122575,2002,12,12,12,12,12,12,12,12,12,12
122576,2002,0,0,0,12,0,0,0,0,0,0
122577,2002,0,0,0,0,0,0,0,0,0,0
122578,2002,0,0,0,27,0,0,0,0,0,0
122579,2002,0,0,0,0,13,0,0,0,0,0
122580,2002,0,0,0,0,0,0,0,0,0,0
122581,2002,0,0,0,0,0,0,0,0,0,0
122582,2002,0,0,0,0,0,0,0,0,0,0
122583,2002,0,0,0,0,0,0,0,0,0,0
122584,2002,21,24,26,30,35,0,21,22,16,25
122585,2002,0,0,0,0,0,0,0,0,0,0
122586,2002,0,16,19,33,21,6,6,0,0,0
122587,2002,0,0,0,0,0,0,0,16,0,0
122588,2002,20,8,25,17,22,0,0,0,30,35
122589,2002,0,0,0,0,0,0,0,0,0,0
122590,2002,0,0,0,0,0,0,0,0,0,0
122591,2002,0,0,0,0,0,0,39,0,0,0
122592,2002,0,0,0,0,0,0,0,0,0,0
122593,2002,24,24,24,24,24,24,24,24,24,24
122594,2002,0,0,0,0,0,0,0,0,0,0
122595,2002,0,0,0,15,0,0,0,0,0,0
122596,2002,0,0,0,0,0,0,0,0,0,0
122597,2002,10,10,10,10,10,10,10,10,10,10
122598,2002,12,12,12,12,12,12,12,12,12,12
122599,2002,0,25,0,0,0,0,0,6,0,0
122600,2002,0,0,0,13,0,0,0,0,0,0
122601,2002,0,32,0,0,12,12,25,10,0,0
122602,2002,17,17,17,17,17,17,17,17,17,17
122603,2002,21,21,21,21,21,21,21,21,21,21
122604,2002,0,0,0,0,0,0,0,0,0,0
122605,2002,0,0,0,0,0,0,0,15,0,0
122606,2002,14,0,0,29,0,0,0,0,0,0
122607,2002,0,0,0,0,0,0,0,0,0,0
122608,2002,26,26,26,26,26,26,26,26,26,26
122609,2002,2,2,2,2,2,2,2,2,2,2
122610,2002,0,0,0,0,0,0,0,0,0,0
122611,2002,14,14,14,14,14,14,14,14,14,14
122612,2002,16,16,16,16,16,16,16,16,16,16
122613,2002,0,0,0,0,0,0,0,0,0,0
122614,2002,0,0,0,0,0,0,0,12,0,0
122615,2002,17,27,24,20,0,21,0,8,0,18
122616,2002,0,0,0,0,0,0,0,0,0,0
122617,2002,14,14,14,14,14,14,14,14,14,14
122618,2002,0,0,0,0,0,0,0,0,0,0
122619,2002,0,0,0,0,0,0,0,0,0,0
122620,2002,0,0,0,0,0,0,0,0,0,0
122621,2002,0,0,0,0,0,0,0,0,0,0
122622,2002,7,0,0,0,0,0,0,0,0,0
122623,2002,0,0,0,0,0,0,0,0,0,0
122624,2002,16,16,16,16,16,16,16,16,16,16
122625,2002,0,22,0,0,0,0,0,7,0,0
122626,2002,0,0,0,0,0,0,0,0,0,0
122627,2002,30,30,30,30,30,30,30,30,30,30
122628,2002,0,0,0,0,0,0,0,0,0,0
122629,2002,0,0,25,0,0,0,0,0,0,0
122630,2002,0,0,0,0,0,0,0,0,0,0
122631,2002,0,0,0,0,0,0,0,0,0,0
122632,2002,0,0,0,0,0,0,16,0,0,0
122633,2002,0,0,0,0,0,0,0,0,0,0
122634,2002,2,2,2,2,2,2,2,2,2,2
122635,2002,0,0,0,0,0,0,0,0,0,0
122636,2002,0,10,0,0,0,0,0,0,0,0
122637,2002,0,0,0,0,0,0,0,0,0,0
122638,2002,0,0,0,0,0,0,0,0,0,0
122639,2002,0,0,0,0,0,0,0,0,0,0
122640,2002,21,11,17,10,14,16,22,22,9,16
122641,2002,0,0,0,0,0,0,0,0,0,0
122642,2002,0,0,0,0,0,0,0,0,0,0
122643,2002,0,0,0,0,0,0,0,0,0,0
122644,2002,0,0,2,11,0,0,0,7,0,0
122645,2002,0,0,0,0,0,0,0,0,0,0
122646,2002,18,18,18,18,18,18,18,18,18,18
122647,2002,0,0,0,0,0,0,0,0,0,0
122648,2002,0,12,0,20,37,0,19,0,24,0
122649,2002,26,26,26,26,26,26,26,26,26,26
122650,2002,0,13,0,14,0,0,0,0,0,0
122651,2002,0,8,0,0,0,0,0,0,0,0
122652,2002,0,0,0,0,0,0,0,0,0,0
122653,2002,24,24,24,24,24,24,24,24,24,24
122654,2002,0,6,0,0,0,0,20,0,0,0
122655,2002,0,0,0,0,0,6,0,0,0,7
122656,2002,26,26,26,26,26,26,26,26,26,26
122657,2002,15,15,15,15,15,15,15,15,15,15
122658,2002,4,4,4,4,4,4,4,4,4,4
122659,2002,22,14,0,0,0,0,0,0,0,0
122660,2002,17,17,17,17,17,17,17,17,17,17
122661,2002,15,15,15,15,15,15,15,15,15,15
122662,2002,0,0,0,0,0,0,0,0,0,0
122663,2002,19,19,19,19,19,19,19,19,19,19
122664,2002,20,8,10,9,0,0,14,0,0,21
122665,2002,0,0,0,0,0,0,0,0,12,0
122666,2002,0,0,0,0,0,0,0,0,0,0
122667,2002,0,0,0,0,0,0,0,0,0,0
122668,2002,17,17,17,17,17,17,17,17,17,17
122669,2002,21,21,21,21,21,21,21,21,21,21
122670,2002,0,0,0,0,0,0,0,0,0,21
122671,2002,31,31,31,31,31,31,31,31,31,31
122672,2002,0,0,0,0,0,0,0,0,0,0
122673,2002,9,9,9,26,9,9,17,9,9,9
122674,2002,0,0,0,0,0,0,0,0,0,0
122675,2002,8,0,0,3,0,0,0,0,0,0
122676,2002,0,0,24,0,0,0,0,18,0,0
122677,2002,0,0,0,0,0,0,0,0,0,0
122678,2002,0,0,0,0,0,0,0,0,0,0
122679,2002,0,0,0,0,0,0,0,0,0,0
122680,2002,0,0,0,0,0,14,0,0,0,0
122681,2002,0,0,0,0,0,0,0,0,0,0
122682,2002,0,0,0,0,0,0,0,0,0,0
122683,2002,0,0,0,0,0,0,0,0,0,0
122684,2002,15,15,15,15,15,15,15,15,15,15
122685,2002,0,22,0,0,0,15,0,0,0,7
122686,2002,0,0,0,0,0,0,0,31,0,11
122687,2002,0,0,0,0,0,0,0,0,0,0
122688,2002,0,0,0,0,0,0,0,25,0,0
122689,2002,0,0,0,0,0,0,0,0,0,0
122690,2002,0,0,0,0,0,0,22,0,0,0
122691,2002,0,0,0,0,0,0,0,0,0,0
122692,2002,8,0,22,0,0,0,0,20,0,7
122693,2002,0,0,0,0,0,0,0,0,0,0
122694,2002,0,12,0,0,0,0,0,0,0,0
122695,2002,0,0,0,0,0,0,0,0,0,0
122696,2002,0,0,0,0,0,0,0,0,0,0
122697,2002,0,0,0,0,0,0,0,0,0,0
122698,2002,16,16,16,16,16,16,16,16,16,16
122699,2002,0,0,0,0,0,0,0,0,0,0
122700,2002,0,0,0,0,0,0,0,0,0,0
122701,2002,0,0,0,0,0,0,0,0,0,0
122702,2002,0,0,0,0,0,0,0,0,0,0
122703,2002,0,0,0,0,0,0,0,0,0,0
122704,2002,0,0,0,0,15,0,0,0,24,0
122705,2002,0,0,0,0,0,0,0,0,0,0
122706,2002,0,0,0,0,0,22,0,0,0,10
122707,2002,0,0,0,0,0,0,0,0,0,0
122708,2002,21,21,21,21,21,21,21,21,21,21
122709,2002,0,0,0,0,24,0,0,0,0,0
122710,2002,0,0,0,0,0,0,0,0,0,0
122711,2002,0,0,0,8,0,0,0,0,0,0
122712,2002,17,0,0,0,11,10,20,10,13,0
122713,2002,0,0,0,0,0,0,0,0,0,0
122714,2002,0,0,0,0,0,0,0,0,0,0
122715,2002,0,0,0,0,0,0,0,0,0,0
122716,2002,0,0,0,0,0,0,0,0,0,0
122717,2002,0,0,20,0,0,0,0,0,0,0
122718,2002,0,0,0,0,0,0,0,0,0,0
122719,2002,0,0,0,0,0,0,0,0,0,0
122720,2002,0,0,0,0,0,0,0,0,0,0
122721,2002,0,0,0,0,0,0,0,0,0,0
122722,2002,24,20,20,20,20,20,20,20,20,20
122723,2002,18,18,18,18,18,18,18,18,18,18
122724,2002,0,0,0,0,0,0,0,0,0,0
122725,2002,9,9,9,9,9,9,9,9,9,9
122726,2002,3,3,3,19,3,3,3,3,3,4
122727,2002,0,0,24,0,0,0,0,0,0,0
122728,2002,0,0,0,0,0,0,0,0,0,0
122729,2002,24,24,24,24,24,24,24,24,24,24
122730,2002,0,0,0,0,0,0,0,0,0,0
122731,2002,0,9,14,15,39,27,13,36,20,21
122732,2002,23,23,23,23,23,23,23,23,23,23
122733,2002,23,23,24,23,23,23,23,23,23,23
122734,2002,0,0,0,0,0,0,0,0,8,0
122735,2002,8,8,8,8,8,18,8,8,17,8
122736,2002,13,13,13,13,13,13,13,13,13,13
122737,2002,0,0,0,0,0,0,0,0,0,0
122738,2002,0,0,0,0,0,0,0,0,0,0
122739,2002,0,0,0,0,11,0,0,0,25,16
122740,2002,0,0,0,0,2,0,0,0,0,0
122741,2002,6,6,6,6,6,6,6,6,6,6
122742,2002,0,0,0,0,0,0,0,0,0,0
122743,2002,0,0,0,0,0,0,0,0,15,0
122744,2002,0,0,0,0,0,0,0,0,0,0
122745,2002,14,14,14,14,14,14,14,14,14,14
122746,2002,0,0,0,0,0,0,0,0,0,0
122747,2002,0,0,0,0,0,0,0,0,0,0
122748,2002,13,13,13,13,13,13,13,13,13,13
122749,2002,0,0,0,0,0,0,0,0,0,0
122750,2002,0,19,0,0,0,0,0,0,0,0
122751,2002,0,0,0,0,0,0,0,0,0,0
122752,2002,27,27,27,27,27,27,27,27,27,27
122753,2002,16,0,15,0,13,22,0,4,15,0
122754,2002,0,0,0,0,0,0,0,0,0,0
122755,2002,0,0,0,0,0,0,0,0,0,0
122756,2002,0,0,0,0,0,0,0,0,0,0
122757,2002,5,5,5,5,5,5,5,5,5,5
122758,2002,0,0,0,0,0,0,0,0,0,0
122759,2002,0,0,0,0,0,0,0,13,0,0
122760,2002,0,0,0,0,0,0,0,0,0,0
122761,2002,5,0,0,22,0,0,0,0,14,0
122762,2002,34,10,14,26,26,14,15,21,15,16
122763,2002,20,0,0,0,4,15,0,0,0,12
122764,2002,0,0,0,0,0,0,0,0,0,0
122765,2002,0,0,0,0,0,0,0,0,0,0
122766,2002,8,8,8,8,8,8,8,8,8,8
122767,2002,0,0,0,0,0,0,0,0,0,0
122768,2002,21,21,21,21,21,21,21,21,21,21
122769,2002,0,0,0,0,0,0,0,0,0,0
122770,2002,0,0,0,0,0,0,0,0,0,0
122771,2002,0,0,0,0,0,0,0,0,0,0
122772,2002,0,52,16,31,0,18,35,0,18,0
122773,2002,0,0,0,0,0,0,0,0,0,0
122774,2002,27,27,27,27,27,27,27,27,27,27
122775,2002,0,0,0,0,0,0,17,0,0,23
122776,2002,0,0,0,0,0,0,0,0,0,0
122777,2002,0,0,0,0,12,0,0,0,0,0
122778,2002,0,0,0,0,0,0,0,0,0,0
122779,2002,0,0,20,0,0,0,0,0,0,0
122780,2002,0,0,0,0,0,0,0,0,0,7
122781,2002,0,0,0,0,0,0,0,0,0,0
122782,2002,0,0,0,0,0,0,0,0,14,0
122783,2002,4,4,4,4,4,4,4,4,4,4
122784,2002,11,0,0,0,12,35,0,0,0,0
122785,2002,25,25,25,25,25,25,25,25,25,25
122786,2002,0,0,0,0,0,0,19,7,14,0
122787,2002,0,0,0,0,14,0,0,0,0,10
122788,2002,0,0,9,0,0,15,4,0,13,12
122789,2002,27,27,27,27,27,27,27,27,27,27
122790,2002,0,0,0,0,0,0,0,0,0,0
122791,2002,25,25,25,25,25,25,25,25,25,25
122792,2002,0,0,0,0,0,0,0,0,0,0
122793,2002,0,0,0,0,19,0,0,0,0,0
122794,2002,0,0,0,0,0,0,0,0,9,0
122795,2002,0,0,0,0,0,0,0,0,0,0
122796,2002,3,3,3,3,3,3,3,3,3,3
122797,2002,0,0,0,0,0,0,0,0,0,0
122798,2002,23,23,23,23,23,23,23,23,23,23
122799,2002,0,0,0,0,0,0,0,0,0,0
122800,2002,0,0,0,0,0,0,0,0,0,0
122801,2002,13,13,13,13,13,13,13,13,13,13
122802,2002,0,0,0,0,0,0,0,0,0,0
122803,2002,0,0,0,0,0,0,0,0,0,0
122804,2002,0,0,0,0,0,0,0,0,0,0
122805,2002,0,0,0,0,0,0,0,10,0,0
122806,2002,0,0,0,0,0,0,0,0,0,0
122807,2002,0,0,0,0,0,0,0,0,0,0
122808,2002,25,25,25,25,25,25,25,25,25,25
122809,2002,0,0,0,0,0,0,0,0,0,0
122810,2002,0,0,0,0,0,0,0,0,0,0
122811,2002,0,0,0,0,0,0,0,0,0,0
122812,2002,0,9,0,0,0,0,5,0,0,0
122813,2002,0,0,0,0,0,0,0,21,19,0
122814,2002,0,0,0,0,0,0,0,0,0,0
122815,2002,0,0,0,0,0,0,0,0,0,0
130001,2002,8,8,8,8,8,8,8,8,8,8
130002,2002,25,25,25,25,25,25,25,25,25,25
130003,2002,0,0,0,0,14,0,0,0,0,16
130004,2002,11,0,0,0,0,0,0,0,0,0
130005,2002,0,0,0,0,0,0,0,0,0,0
130006,2002,0,0,0,0,0,0,0,0,0,0
130007,2002,0,0,0,0,0,0,0,0,0,0
130008,2002,0,0,0,0,0,0,0,0,0,0
130009,2002,0,0,0,0,0,0,0,0,0,0
130010,2002,13,0,22,0,0,0,0,0,0,0
130011,2002,0,0,0,0,0,0,0,0,0,0
130012,2002,20,13,20,46,27,37,28,15,16,9
130013,2002,0,0,0,0,0,0,0,0,0,0
130014,2002,17,17,17,17,17,17,17,17,17,17
130015,2002,0,0,0,0,0,0,0,0,0,0
130016,2002,0,15,14,0,0,0,0,0,0,0
130017,2002,16,16,16,16,16,16,16,16,16,16
130018,2002,0,0,0,0,0,0,0,0,0,0
130019,2002,0,0,0,0,0,0,0,0,0,0
130020,2002,0,0,0,0,0,0,0,0,0,0
130021,2002,9,9,9,9,9,9,9,9,9,9
130022,2002,0,0,0,0,0,0,0,0,0,0
130023,2002,11,11,11,11,11,11,11,11,11,11
130024,2002,18,18,18,18,18,18,18,18,18,18
130025,2002,0,0,0,0,0,0,0,0,0,0
130026,2002,0,33,30,39,20,0,15,0,0,20
130027,2002,0,0,0,0,0,0,0,0,0,0
130028,2002,0,0,0,0,0,0,0,0,0,0
130029,2002,0,0,0,5,0,0,0,0,0,30
130030,2002,38,38,38,38,38,38,38,38,38,38
130031,2002,0,0,0,0,0,0,0,0,0,26
130032,2002,0,0,0,0,0,0,0,0,0,0
130033,2002,0,0,0,0,0,0,0,0,0,0
130034,2002,0,0,0,0,0,0,0,0,0,0
130035,2002,0,0,0,0,0,0,0,0,0,0
130036,2002,0,0,0,0,0,0,0,0,0,0
130037,2002,0,0,0,0,0,0,0,0,0,0
130038,2002,0,0,0,0,0,0,0,0,0,0
130039,2002,0,0,0,0,0,0,0,0,0,0
130040,2002,0,0,0,0,0,0,0,0,0,0
130041,2002,0,0,0,0,0,0,0,0,5,0
130042,2002,0,0,0,0,0,0,0,0,0,0
130043,2002,0,0,0,0,0,0,0,0,0,0
130044,2002,0,0,0,0,0,0,0,0,0,0
130045,2002,0,0,0,0,0,0,0,0,0,0
130046,2002,11,11,11,11,11,11,11,11,11,11
130047,2002,0,0,0,0,0,0,0,0,0,0
130048,2002,0,0,0,0,0,0,0,0,0,0
130049,2002,0,0,0,0,0,0,0,0,0,0
130050,2002,0,0,0,0,0,0,0,0,0,0
130051,2002,0,0,0,0,0,0,0,0,0,0
130052,2002,24,24,24,24,24,24,24,24,24,24
130053,2002,8,17,0,0,0,0,0,0,0,0
130054,2002,0,0,0,0,0,0,0,0,0,0
130055,2002,0,0,0,0,0,0,0,0,0,0
130056,2002,0,0,0,0,0,0,0,0,0,0
130057,2002,0,0,0,0,0,0,0,0,0,0
130058,2002,19,7,0,0,0,0,0,21,0,11
130059,2002,0,0,0,0,0,0,0,0,0,0
130060,2002,4,14,19,5,10,9,16,13,20,15
130061,2002,0,0,0,0,0,0,0,0,0,0
130062,2002,17,17,17,17,17,17,17,17,17,17
130063,2002,26,26,26,26,26,26,26,26,26,26
130064,2002,0,0,0,0,0,0,0,0,0,0
130065,2002,12,14,32,11,14,11,6,5,13,15
130066,2002,0,0,0,0,0,0,34,0,0,0
130067,2002,0,0,0,0,0,0,0,0,0,0
130068,2002,0,0,0,0,0,0,0,0,0,0
130069,2002,0,0,0,0,0,0,0,0,0,0
130070,2002,0,0,0,0,0,0,0,0,0,0
130071,2002,0,0,0,0,0,0,0,0,0,0
130072,2002,0,24,0,0,0,12,0,18,20,0
130073,2002,0,0,0,0,0,0,0,0,0,0
130074,2002,0,0,0,0,0,0,0,0,0,0
130075,2002,8,8,8,8,8,8,8,8,8,8
130076,2002,0,0,0,0,0,0,0,0,0,0
130077,2002,22,0,0,0,0,0,19,6,21,0
130078,2002,0,0,0,0,0,0,0,0,0,0
130079,2002,0,0,0,0,0,0,0,0,0,0
130080,2002,0,20,31,11,0,26,27,15,23,22
130081,2002,16,16,16,16,16,16,16,16,16,16
130082,2002,0,22,0,0,0,0,0,0,0,8
130083,2002,16,0,0,0,0,0,0,0,0,0
130084,2002,33,33,33,33,33,33,33,33,33,33
130085,2002,15,15,15,15,15,15,15,15,15,15
130086,2002,0,0,0,0,0,0,0,0,0,0
130087,2002,0,0,0,0,0,0,0,0,0,0
130088,2002,3,3,3,3,3,3,3,3,3,3
130089,2002,0,17,0,13,24,28,17,0,41,21
130090,2002,12,12,12,12,12,12,12,12,12,12
130091,2002,18,18,18,18,18,18,18,18,18,18
130092,2002,4,4,4,4,4,4,4,4,4,4
130093,2002,0,0,0,0,0,0,0,0,0,0
130094,2002,0,0,0,0,0,0,0,0,0,0
130095,2002,0,0,0,0,0,0,0,0,0,0
130096,2002,0,0,0,0,0,0,0,0,0,0
130097,2002,0,0,0,0,0,0,0,0,0,0
130098,2002,20,20,20,20,20,20,20,20,20,20
130099,2002,13,0,16,16,18,20,0,6,20,11
130100,2002,0,0,0,0,0,0,0,0,9,0
130101,2002,0,0,0,0,0,0,0,0,0,0
130102,2002,18,19,4,8,26,11,0,22,12,22
130103,2002,0,0,0,0,0,0,0,0,0,0
130104,2002,0,0,0,0,0,0,0,0,0,0
130105,2002,0,0,0,0,0,1,0,0,0,0
130106,2002,0,0,0,0,0,0,0,0,0,0
130107,2002,0,0,0,0,0,0,0,0,0,0
130108,2002,0,22,15,14,17,14,17,0,24,18
130109,2002,24,24,24,24,24,24,24,24,24,24
130110,2002,0,0,0,0,0,0,0,0,0,0
130111,2002,0,0,0,0,0,0,0,0,0,0
130112,2002,0,0,0,0,0,0,0,0,0,0
130113,2002,0,0,0,0,0,0,0,0,0,0
130114,2002,17,17,17,17,17,17,17,17,17,17
130115,2002,0,0,0,0,0,0,0,0,0,0
130116,2002,0,0,0,0,0,0,0,0,0,0
130117,2002,17,17,17,17,17,17,17,17,17,17
130118,2002,0,0,0,0,0,0,0,0,0,0
130119,2002,0,0,0,0,0,0,0,0,0,0
130120,2002,0,0,0,0,0,0,0,0,0,0
130121,2002,14,14,14,14,14,14,14,14,14,14
130122,2002,28,28,28,28,28,28,28,28,28,28
130123,2002,16,13,0,19,0,23,30,23,0,14
130124,2002,18,18,18,18,18,18,18,18,18,18
130125,2002,4,12,0,6,13,17,6,18,0,0
130126,2002,16,23,16,12,0,0,11,23,12,9
130127,2002,21,21,21,21,21,21,21,21,21,21
130128,2002,0,17,8,0,0,0,15,0,24,14
130129,2002,0,0,0,0,0,0,0,0,0,0
130130,2002,0,0,0,0,0,0,0,0,0,0
130131,2002,0,0,0,0,0,0,0,0,0,0
130132,2002,2,2,2,2,2,2,2,2,2,2
130133,2002,0,0,0,0,0,0,0,0,0,0
130134,2002,0,0,0,0,0,0,0,0,0,0
130135,2002,0,0,0,0,0,0,0,0,0,0
130136,2002,0,0,0,0,0,0,0,0,0,0
130137,2002,0,0,0,0,0,0,0,0,0,0
130138,2002,0,0,0,0,7,0,0,0,0,0
130139,2002,9,9,9,9,9,9,9,9,9,9
130140,2002,12,12,12,12,12,12,12,12,12,12
130141,2002,8,8,8,8,8,8,8,8,8,8
130142,2002,0,0,0,0,0,0,0,0,0,0
130143,2002,0,0,0,0,0,0,0,0,0,0
130144,2002,0,0,0,0,0,0,0,0,0,0
130145,2002,7,7,7,7,7,7,7,7,7,7
130146,2002,0,0,0,0,0,0,0,0,0,0
130147,2002,11,0,27,0,31,24,20,10,0,7
130148,2002,0,0,0,0,0,0,0,0,0,0
130149,2002,0,0,0,0,0,0,0,0,0,0
130150,2002,0,0,0,0,0,0,0,0,0,0
130151,2002,0,0,0,0,0,0,0,0,0,0
130152,2002,0,0,0,0,0,0,0,0,0,0
130153,2002,0,0,0,0,0,0,0,0,0,0
130154,2002,0,0,0,0,0,0,0,0,0,0
130155,2002,0,0,0,0,0,0,0,0,0,0
130156,2002,14,20,15,0,0,0,0,7,0,16
130157,2002,0,0,0,0,0,0,0,0,0,0
130158,2002,0,0,0,0,0,0,0,0,0,0
130159,2002,12,16,7,19,19,17,0,23,28,23
130160,2002,0,0,0,0,0,0,0,0,0,0
130161,2002,0,0,0,0,0,0,0,0,0,0
130162,2002,0,0,0,0,0,0,0,0,0,0
130163,2002,10,21,6,12,22,34,16,13,20,0
130164,2002,16,19,16,9,13,28,36,9,18,24
130165,2002,20,20,20,20,20,24,20,20,20,20
130166,2002,0,0,0,0,0,0,0,0,0,0
130167,2002,0,0,0,0,0,0,0,0,0,0
130168,2002,0,0,0,0,0,0,0,0,0,0
130169,2002,0,0,0,0,0,0,0,0,0,0
130170,2002,8,21,5,9,26,14,0,23,21,22
130171,2002,0,0,0,0,0,0,0,0,0,0
130172,2002,0,0,0,0,0,0,0,0,0,0
130173,2002,0,0,0,0,0,0,0,0,0,0
130174,2002,0,0,0,0,0,0,0,0,0,0
130175,2002,0,0,0,0,17,0,0,0,0,0
130176,2002,0,0,0,0,0,0,0,0,0,0
130177,2002,0,0,0,0,0,0,0,0,0,0
130178,2002,26,0,28,23,30,12,20,19,20,17
130179,2002,15,15,15,15,15,15,15,15,15,15
130180,2002,0,0,19,0,0,0,0,16,0,20
130181,2002,13,0,0,0,0,0,0,17,23,7
130182,2002,0,0,0,0,0,0,0,0,0,0
130183,2002,15,11,19,19,0,17,16,0,15,23
130184,2002,20,20,20,20,20,20,20,20,20,20
130185,2002,0,0,26,24,0,0,0,0,0,0
130186,2002,0,0,0,0,0,0,0,0,0,0
130187,2002,26,15,12,10,19,11,15,23,13,4
130188,2002,21,21,21,21,21,21,21,21,21,21
130189,2002,0,0,0,0,0,0,0,0,0,0
130190,2002,0,0,0,0,0,0,0,0,0,0
130191,2002,0,0,0,0,12,0,0,0,0,0
130192,2002,0,0,0,0,19,0,9,0,0,0
130193,2002,0,0,0,0,0,0,0,0,0,0
130194,2002,0,0,0,0,0,0,0,0,0,0
130195,2002,0,0,0,0,0,0,9,0,0,7
130196,2002,0,0,0,0,0,0,0,0,0,0
130197,2002,0,0,0,0,0,0,0,0,0,0
130198,2002,0,0,0,0,0,0,0,0,0,0
130199,2002,37,32,0,24,0,0,18,0,17,0
130200,2002,0,0,0,0,0,0,0,0,0,0
130201,2002,0,0,0,0,0,0,0,0,0,0
130202,2002,0,0,0,0,0,0,0,0,0,0
130203,2002,16,0,0,0,29,14,0,0,15,0
130204,2002,0,0,0,0,0,0,0,0,0,0
130205,2002,6,6,6,6,6,6,6,6,6,6
130206,2002,0,0,0,0,0,0,0,0,0,0
130207,2002,0,0,0,0,0,0,0,0,0,0
130208,2002,0,0,0,0,0,0,0,0,0,0
130209,2002,0,0,0,0,0,0,0,0,0,0
130210,2002,0,0,0,0,0,0,0,0,0,0
130211,2002,0,0,0,0,0,0,0,0,0,0
130212,2002,30,13,0,25,20,11,27,23,23,20
130213,2002,0,0,0,0,0,0,0,0,0,0
130214,2002,0,0,0,0,0,0,0,0,0,0
130215,2002,16,16,16,16,16,16,16,16,18,16
130216,2002,0,0,0,0,0,0,0,0,0,0
130217,2002,0,0,0,0,0,0,0,0,0,0
130218,2002,10,10,10,10,10,10,10,10,10,10
130219,2002,2,2,2,2,2,2,2,2,2,2
130220,2002,0,0,0,0,0,0,0,0,0,0
130221,2002,0,0,0,0,0,0,0,0,0,0
130222,2002,0,0,0,0,0,0,0,0,0,0
130223,2002,11,11,11,11,11,11,11,11,11,11
130224,2002,34,34,34,34,34,34,34,34,34,34
130225,2002,0,0,0,0,0,0,0,0,0,0
130226,2002,0,0,0,0,0,0,0,0,0,0
130227,2002,0,0,0,0,0,0,0,0,0,0
130228,2002,17,0,24,0,0,0,0,17,14,0
130229,2002,0,0,0,0,0,0,0,0,0,0
130230,2002,0,0,0,0,0,0,0,0,0,0
130231,2002,0,0,0,0,0,0,0,0,0,0
130232,2002,0,0,0,0,0,0,0,0,0,0
130233,2002,0,0,0,0,0,0,0,0,0,0
130234,2002,0,16,0,0,0,0,0,0,0,0
130235,2002,12,12,12,12,12,12,12,12,12,12
130236,2002,0,0,0,0,0,0,0,0,0,0
130237,2002,0,0,0,0,0,0,0,0,0,0
130238,2002,21,4,4,4,10,4,21,4,13,21
130239,2002,0,0,0,0,0,0,0,0,0,0
130240,2002,27,27,27,27,27,27,27,27,27,27
130241,2002,0,0,0,0,0,0,0,0,0,0
130242,2002,0,0,0,0,0,0,0,0,0,0
130243,2002,0,0,0,0,0,0,0,0,0,0
130244,2002,0,0,0,0,0,0,0,0,0,0
130245,2002,0,0,0,0,0,0,0,0,0,0
130246,2002,0,0,0,0,0,0,0,0,0,0
130247,2002,0,0,0,0,0,0,0,0,0,0
130248,2002,0,0,0,0,0,0,0,0,0,0
130249,2002,0,0,0,0,0,0,0,0,0,0
130250,2002,0,0,0,0,0,0,0,0,0,0
130251,2002,24,10,18,22,10,26,22,28,21,0
130252,2002,0,0,0,0,0,0,0,0,0,0
130253,2002,8,0,24,0,10,10,14,0,0,3
130254,2002,0,0,0,0,0,0,0,0,0,0
130255,2002,0,18,0,5,0,0,0,0,19,0
130256,2002,0,0,0,0,0,15,0,11,0,0
130257,2002,16,16,16,16,16,16,16,16,16,16
