YEAR,STATE,ST_CASE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,BIA,SPJ_INDIAN,INDIAN_RES
2010,36,360684,59,1,1,2,2,2,1,2,6,2,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,36,360685,81,1,1,2,2,2,1,1,3,1,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2010,36,360686,103,1,1,2,2,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360687,91,1,1,2,1,2,1,2,3,2,1,2,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360688,47,1,1,2,2,2,1,1,3,1,1,1,2,1,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360689,81,1,1,2,2,2,1,1,3,1,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360690,113,1,1,2,1,2,1,1,3,1,3,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,36,360691,119,1,1,2,2,2,1,2,4,2,3,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360692,5,1,1,2,2,2,1,1,6,1,4,2,2,2,2,1,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,0,0,0
2010,36,360693,59,1,1,2,2,2,1,2,4,3,4,1,1,2,2,1,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2010,36,360694,47,1,1,2,2,2,1,1,6,1,1,2,1,1,1,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,1,1,2,0,0,0
2010,36,360695,25,1,1,2,1,2,1,2,5,2,1,1,2,1,2,2,1,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,36,360696,9,1,1,2,1,2,4,2,6,2,1,2,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,1,0,1
2010,36,360697,85,1,1,2,2,2,1,2,3,2,1,2,1,1,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2010,36,360698,71,1,1,2,1,2,4,2,4,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2010,36,360699,95,1,1,2,1,2,1,2,4,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360700,65,1,1,2,2,2,1,1,3,1,3,1,1,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360701,7,1,1,2,1,2,1,2,5,2,1,1,2,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360702,1,1,1,2,2,2,1,1,6,1,1,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360703,65,1,1,2,1,2,4,2,6,2,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2010,36,360704,67,2,1,2,1,2,1,2,3,2,2,1,1,3,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
2010,36,360705,63,2,1,2,1,2,4,2,5,2,1,1,2,1,2,2,1,2,2,2,2,3,1,1,1,1,2,2,1,1,2,1,2,0,0,0
2010,36,360706,109,1,1,2,1,2,4,2,6,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,0,0,0
2010,36,360707,37,1,1,2,2,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
2010,36,360708,115,2,1,2,1,2,1,2,5,2,3,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,2,0,0,0
2010,36,360709,103,1,1,2,2,2,1,2,6,2,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,36,360710,111,1,1,2,1,2,1,2,5,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,0,0,0
2010,36,360711,5,1,1,2,2,1,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2010,36,360712,39,1,1,2,1,2,4,2,6,2,1,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360713,55,1,1,2,2,2,1,2,6,2,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360714,47,1,1,2,2,2,4,1,6,1,1,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360715,117,1,1,2,1,2,1,2,5,2,3,1,1,3,1,2,2,2,2,2,2,3,2,2,1,1,1,2,1,1,2,2,2,0,0,0
2010,36,360716,59,1,1,2,2,2,1,1,4,1,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360717,81,1,1,2,2,2,1,1,6,1,4,2,1,2,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360718,47,1,1,2,2,2,1,1,3,1,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2010,36,360719,113,2,1,2,1,2,4,2,5,2,1,2,1,1,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360720,103,1,1,2,2,2,4,1,6,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2010,36,360721,47,1,1,2,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360722,103,1,1,2,2,2,4,2,6,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360723,59,1,1,2,2,2,1,1,4,1,1,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,36,360724,59,1,1,2,1,2,1,1,3,1,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360725,103,1,1,2,1,2,2,2,3,2,1,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360726,103,1,1,2,2,2,2,2,5,2,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360727,103,1,1,2,1,2,4,2,3,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360728,59,1,1,2,2,2,1,1,4,1,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360729,103,1,1,2,2,2,1,2,3,2,2,1,1,3,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,36,360730,103,1,1,2,1,2,1,2,3,2,2,2,2,3,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360731,49,1,1,2,1,2,1,2,3,3,4,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,36,360732,59,1,1,2,1,1,1,2,1,2,2,2,1,2,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360733,63,1,1,2,2,2,1,1,6,1,4,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360734,43,1,1,2,2,2,1,2,4,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2010,36,360735,103,1,1,2,2,2,1,1,3,1,3,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360736,81,1,1,2,1,2,4,2,3,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360737,47,1,1,2,1,2,3,2,3,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360738,47,1,1,2,1,2,1,2,3,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360739,47,1,1,2,2,2,1,1,3,1,1,1,1,2,2,2,2,2,1,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2010,36,360740,85,1,1,2,2,2,1,2,3,2,5,2,2,3,2,2,2,1,2,2,2,3,1,1,1,1,2,1,1,2,1,2,2,0,0,0
2010,36,360741,103,2,1,2,2,2,1,2,3,2,4,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2010,36,360742,81,1,1,2,1,2,3,2,3,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2010,36,360743,105,1,1,2,1,2,1,2,6,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360744,47,1,1,2,1,1,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2010,36,360745,111,1,1,2,1,2,1,1,3,1,2,1,1,3,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360746,19,1,1,2,1,2,4,2,6,2,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360747,47,1,1,2,2,2,1,2,6,2,1,2,1,1,2,2,1,1,2,2,2,3,2,2,2,2,2,1,1,2,1,1,2,0,0,0
2010,36,360748,47,1,1,2,2,2,4,2,6,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360749,81,1,1,2,2,2,1,2,3,2,4,1,1,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2010,36,360750,119,1,1,2,1,2,1,2,3,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360751,61,1,1,2,1,2,1,2,3,2,1,1,1,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2010,36,360752,85,1,1,2,2,2,1,1,3,1,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,1,1,2,2,1,2,0,0,0
2010,36,360753,75,1,1,2,1,2,1,2,6,2,4,2,2,2,2,2,1,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2010,36,360754,47,1,1,2,2,2,1,1,6,1,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2010,36,360755,61,1,1,2,2,2,1,1,6,1,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2010,36,360756,103,1,1,2,1,2,1,1,3,1,4,1,1,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360757,111,1,1,2,1,2,4,2,4,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360758,39,2,1,2,1,2,4,2,6,2,1,2,1,1,2,2,2,2,2,2,2,3,1,2,1,2,2,2,2,1,2,2,2,0,0,0
2010,36,360759,39,1,1,2,1,2,1,2,4,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2010,36,360760,107,2,1,2,1,2,4,2,5,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,0,0,0
2010,36,360761,103,1,1,2,2,2,1,2,6,2,1,2,1,1,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2010,36,360762,67,4,1,2,1,2,1,2,3,2,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2010,36,360763,1,1,1,2,2,2,1,2,5,2,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2010,36,360764,19,1,1,2,2,2,1,1,3,1,1,1,1,1,1,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360765,85,1,1,2,2,2,1,1,4,1,4,1,1,2,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,36,360766,103,1,1,2,1,2,1,1,6,1,4,1,1,3,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,0,0,0
2010,36,360767,85,1,1,2,2,2,1,1,3,1,4,1,2,2,2,1,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2010,36,360768,103,1,1,2,2,2,1,1,3,1,3,1,2,3,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2010,36,360769,65,1,1,2,2,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,36,360770,47,1,1,2,1,1,4,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360771,59,1,1,2,1,2,4,2,3,2,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360772,109,1,1,2,1,2,1,2,6,2,3,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2010,36,360773,5,1,1,2,2,2,1,1,4,1,4,2,1,2,2,1,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,1,2,0,0,0
2010,36,360774,89,1,1,2,2,2,1,1,3,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,36,360775,61,1,1,2,2,2,1,1,3,1,1,2,1,1,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360776,59,1,1,2,2,2,1,2,6,3,4,1,1,2,2,1,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2010,36,360777,59,2,1,2,1,2,4,2,5,2,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2010,36,360778,33,1,1,2,2,2,1,1,6,1,1,2,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2010,36,360779,61,1,1,2,2,2,1,1,4,1,4,1,1,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2010,36,360780,61,1,1,2,2,2,1,1,3,1,1,1,1,1,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360781,81,1,1,2,2,2,1,1,6,1,4,1,1,2,2,1,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,36,360782,71,6,1,2,1,1,3,2,1,2,1,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360783,105,1,1,2,1,2,1,2,3,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360784,5,1,1,2,2,2,1,1,6,1,1,2,1,1,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2010,36,360786,121,1,1,2,1,2,4,2,6,2,1,2,1,1,2,2,1,2,2,2,2,3,2,2,1,1,2,2,1,1,2,2,2,0,0,0
2010,36,360787,53,1,1,2,1,1,1,2,1,2,5,1,1,3,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2010,36,360788,13,1,1,2,1,2,1,2,5,2,3,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360789,57,1,1,2,1,2,1,1,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360790,29,1,1,2,2,2,4,2,6,2,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360791,103,1,1,2,2,2,1,2,3,2,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2010,36,360792,55,1,1,2,2,2,1,2,4,2,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360793,63,1,1,2,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2010,36,360794,87,1,1,2,2,2,1,1,3,1,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,36,360795,59,1,1,2,2,2,1,1,6,1,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360796,55,1,1,2,2,2,1,1,3,1,2,1,1,3,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
2010,36,360797,71,1,1,2,1,2,4,2,6,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360798,9,1,1,2,1,2,2,2,5,2,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,1,1,2,1,1,2,0,0,0
2010,36,360799,81,1,1,2,2,2,1,1,6,1,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360800,55,1,1,2,2,2,4,2,4,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360801,89,2,1,2,2,2,4,1,4,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360802,71,1,1,2,1,1,3,2,1,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360803,29,1,1,2,2,2,1,1,3,1,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2010,36,360804,83,1,1,2,2,2,4,2,4,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2010,36,360805,57,1,1,2,1,2,1,2,4,2,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360806,47,1,1,2,2,2,1,1,4,1,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2010,36,360807,67,1,1,2,2,1,1,2,1,3,5,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360808,55,1,1,2,2,2,1,1,6,1,1,1,1,1,2,2,2,2,1,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2010,36,360809,29,1,1,2,2,2,1,2,3,2,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2010,36,360810,63,1,1,2,2,2,4,1,5,1,1,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,1,2,2,0,0,0
2010,36,360811,81,1,1,2,2,2,1,2,6,2,1,2,2,1,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2010,36,360812,47,1,1,2,2,2,4,2,2,3,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2010,36,360813,35,1,1,2,1,2,1,2,6,2,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360814,119,1,1,2,2,2,1,2,6,3,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360815,91,1,1,2,1,1,3,2,1,2,1,1,1,1,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2010,36,360816,39,1,1,2,1,2,4,2,6,2,1,2,1,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360817,115,2,1,2,1,2,4,2,6,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360818,91,1,1,2,2,2,1,1,3,1,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,36,360819,119,1,1,2,2,1,1,2,1,2,1,1,1,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360820,65,1,1,2,1,2,4,1,5,1,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360821,59,1,1,2,2,2,4,2,6,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360822,59,1,1,2,2,2,4,1,4,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360823,5,1,1,2,2,2,1,1,6,1,4,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
2010,36,360824,47,1,1,2,2,2,1,2,6,2,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,36,360825,85,1,1,2,2,2,4,1,6,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2010,36,360826,55,1,1,2,2,2,1,1,6,1,1,1,1,1,2,2,2,2,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,36,360827,67,1,1,2,1,2,1,1,4,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360828,63,1,1,2,1,2,1,2,6,2,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360829,47,1,1,2,2,2,2,1,6,1,1,1,2,1,2,2,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2010,36,360830,5,1,1,2,2,2,1,1,3,1,1,2,1,1,2,2,2,2,1,2,2,3,2,2,2,2,2,1,1,2,2,1,2,0,0,0
2010,36,360832,103,1,1,2,2,2,1,1,3,1,4,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,36,360833,103,1,1,2,2,2,1,2,3,2,4,1,1,3,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,2,2,2,0,0,0
2010,36,360834,103,1,1,2,2,2,4,2,6,2,1,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2010,36,360835,103,1,1,2,2,2,4,1,5,1,1,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360836,103,1,1,2,2,2,4,2,6,2,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360837,21,1,1,2,1,2,4,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360838,117,1,1,2,1,2,4,2,5,2,1,1,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360839,61,1,1,2,2,2,1,1,3,1,1,2,2,1,2,2,2,1,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,0,0,0
2010,36,360840,19,1,1,2,1,2,4,1,3,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360841,29,1,1,2,1,1,4,2,1,2,1,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2010,36,360842,27,1,1,2,1,2,1,2,3,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360843,9,1,1,2,1,2,4,2,6,2,1,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360844,81,1,1,2,2,2,1,1,3,1,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2010,36,360845,111,1,1,2,2,2,1,2,3,2,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360846,47,1,1,2,2,2,1,1,3,1,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,36,360847,103,1,1,2,2,2,1,1,6,1,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360848,119,1,1,2,2,2,1,2,6,2,2,1,2,3,2,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,36,360849,119,1,1,2,1,2,1,2,6,2,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
2010,36,360850,27,1,1,2,1,1,4,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,36,360851,103,1,1,2,2,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,1,2,2,0,0,0
2010,36,360852,59,1,1,2,2,2,4,2,2,2,1,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,1,2,0,0,0
2010,36,360853,19,2,1,2,1,2,1,1,6,1,4,1,1,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,0,0,0
2010,36,360854,7,2,1,2,1,2,1,2,4,3,4,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,36,360855,91,1,1,2,1,2,1,2,3,2,1,2,1,2,2,2,2,1,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,36,360856,61,1,1,2,2,2,1,2,6,2,1,1,1,1,1,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
