STATE,ST_CASE,VEH_NO,PVE_Forms,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PVINTYPE,PVINMAKE,PVINA_MOD,PVIN_BT,PVINMODYR,PVIN_LNGT,PVIN_WGT,PWGTCD_TR,PWHLBS_LG,PWHLBS_SH,PSER_TR,PFUECODE,PMCYCL_DS,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PIMPACT2,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS
41,410278,2,1,0,8,12,19,54,14,0,2,0,41,6,12,16,12016,4,2006,2FAFP71W66X1,2,F,A,F,P,7,1,W,6,6,X,1,P,FORD,CVP,4D,6,17,0,,0,1147,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
41,410296,2,1,0,27,12,0,12,42,0,3,0,41,6,20,398,20398,4,2005,1G1ND52F35M1,1,G,1,N,D,5,2,F,3,5,M,1,P,CHEV,CLA,4D,5,17,3106,,0,1070,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,4,54,0,0,0,0
41,410296,3,1,0,27,12,0,12,42,0,3,0,41,6,22,18,22018,2,1997,1G2NE12T5VC7,1,G,2,N,E,1,2,T,5,V,C,7,P,PONT,GAS,CP,97,17,2695,,0,1034,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,54,0,0,0,0
42,420013,3,2,0,25,1,16,18,12,6,3,0,42,6,49,40,49040,4,2007,4T1BE46KX7U1,4,T,1,B,E,4,6,K,X,7,U,1,P,TOYT,CMB,4D,7,17,3108,,0,1093,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,12,0,0,0,0
42,420015,3,2,0,13,1,21,20,12,2,3,0,42,6,20,9,20009,2,1987,1G1FP21F9HN1,1,G,1,F,P,2,1,F,9,H,N,1,P,CHEV,CAM,CP,87,17,3062,,0,1010,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,12,0,0,0,0
42,420027,2,1,1,5,1,16,25,14,0,2,0,95,6,87,881,87881,66,1997,1XP5DR9X9VN4,1,X,P,5,D,R,9,X,9,V,N,4,T,PTRB,379,DS,97,17,,8,0,0,CON,D,,1,57,00427618,5700427618,3,6,1,1,0,0,0,0,0,0,0,0,7,7,2,1,12,0,0,0,0
42,420093,2,1,0,1,2,18,1,14,0,2,0,18,6,82,881,82881,66,2006,1FUJA6CK56LV,1,F,U,J,A,6,C,K,5,6,L,V,T,FRHT,COL,DS,6,17,,8,0,0,CON,D,,1,57,00178538,5700178538,3,6,3,1,0,0,0,0,0,0,0,0,5,5,6,2,12,0,0,0,0
42,420097,3,2,0,2,2,6,57,12,6,3,0,42,6,12,471,12471,30,1986,1FTCR15T8GPB,1,F,T,C,R,1,5,T,8,G,P,B,T,FORD,RNS,PS,86,17,,1,0,1250,RNG,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,0,4,12,0,0,0,0
42,420102,3,2,0,21,2,4,50,12,6,2,0,42,6,12,442,12442,20,1997,1FBJS31L3VHB,1,F,B,J,S,3,1,L,3,V,H,B,P,FORD,CWS,SV,97,17,5915,,0,1380,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,2,4,8,0,0,0,0
42,420107,3,2,0,8,3,11,29,12,2,2,0,42,6,35,43,35043,4,1997,1N4AB41D0VC7,1,N,4,A,B,4,1,D,0,V,C,7,P,NISS,XGU,4D,97,17,2237,,0,998,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,4,3,12,0,0,0,0
42,420123,2,3,0,10,2,19,30,8,0,2,0,51,6,55,421,55421,15,2008,KM8NU73C08U0,K,M,8,N,U,7,3,C,0,8,U,0,P,HYUN,VRZ,UT,8,17,4431,,0,1104,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
42,420153,2,1,1,17,3,13,5,45,0,4,0,42,3,98,998,98998,93,2006,480047240,4,8,0,0,4,7,2,4,0,,,,P,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,1,12,0,0,0,0
42,420170,2,1,0,26,3,16,49,14,0,3,0,42,6,12,471,12471,30,1996,1FTCR15X2TPB,1,F,T,C,R,1,5,X,2,T,P,B,T,FORD,RNS,PS,96,17,,1,0,1250,RNG,G,,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,0,4,12,0,0,0,0
42,420170,3,1,0,26,3,16,49,14,0,3,0,42,6,23,401,23401,14,2004,1GKET12S2461,1,G,K,E,T,1,2,S,2,4,6,1,T,GMC,XUV,4W,4,17,,2,0,1290,ENV,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,6,2,12,0,0,0,0
42,420181,2,1,0,7,3,5,27,14,0,3,0,42,6,12,481,12481,31,1979,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,U,,,,9,17,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,4,4,12,0,0,0,0
42,420181,3,1,0,7,3,5,27,14,0,3,0,34,6,12,481,12481,31,1997,1FTDF1863VNA,1,F,T,D,F,1,8,6,3,V,N,A,T,FORD,F15,PK,97,17,,1,1390,1200,COF,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,4,14,0,0,0,0
42,420185,2,1,0,27,3,14,18,14,0,3,0,42,6,2,404,2404,14,1995,1J4GZ78S5SC5,1,J,4,G,Z,7,8,S,5,S,C,5,T,JEEP,L/O,4W,95,17,,1,0,1059,GCK,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,3,12,0,0,0,0
42,420185,3,1,0,27,3,14,18,14,0,3,0,92,6,30,40,30040,4,2003,3VWRK69M03M0,3,V,W,R,K,6,9,M,0,3,M,0,P,VOLK,UJG,4D,3,17,2818,,0,989,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,4,4,6,2,12,0,0,0,0
42,420214,2,1,0,23,4,1,27,14,0,2,0,42,6,49,46,49046,5,2008,JTDKB20U8834,J,T,D,K,B,2,0,U,8,8,3,4,P,TOYT,PRI,4H,8,17,2932,,0,1063,,B,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,6,2,12,0,0,0,0
42,420214,3,1,0,23,4,1,27,14,0,3,0,42,6,20,24,20024,6,2009,1GNEV13D09S1,1,G,N,E,V,1,3,D,0,9,S,1,P,CHEV,TRV,UT,9,17,5066,,0,1189,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,4,3,12,0,0,0,0
42,420214,4,1,0,23,4,1,27,14,0,3,0,42,6,14,17,14017,4,2001,1MEHM55S21A6,1,M,E,H,M,5,5,S,2,1,A,6,P,MERC,SLP,4D,1,17,3351,,0,1085,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,4,3,12,0,0,0,0
42,420232,3,2,0,30,4,9,25,12,8,3,0,42,6,37,421,37421,15,2003,2HKYF18533H5,2,H,K,Y,F,1,8,5,3,3,H,5,P,HOND,PIL,UT,3,17,4439,,0,1063,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,2,2,6,2,12,0,0,0,0
42,420355,2,1,0,5,5,21,20,44,0,2,0,42,6,12,442,12442,20,2002,2FMZA53482BA,2,F,M,Z,A,5,3,4,8,2,B,A,T,FORD,WSL,ES,2,17,,1,0,1207,WIN,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,4,12,0,0,0,0
42,420355,3,1,0,5,5,21,20,44,0,2,0,42,6,19,3,19003,4,1999,1G6KD54Y5XU7,1,G,6,K,D,5,4,Y,5,X,U,7,P,CADI,DFW,4D,99,17,4012,,0,1138,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,4,12,0,0,0,0
42,420355,4,1,0,5,5,21,20,44,0,2,0,42,6,2,404,2404,14,2003,1J4GW48S33C5,1,J,4,G,W,4,8,S,3,3,C,5,T,JEEP,LRO,4W,3,17,,1,0,1059,GCK,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,4,12,0,0,0,0
42,420355,5,1,0,5,5,21,20,44,0,2,0,42,6,49,40,49040,4,2001,4T1BG22K41U8,4,T,1,B,G,2,2,K,4,1,U,8,P,TOYT,CXL,4D,1,17,2998,,0,1051,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,4,12,0,0,0,0
42,420355,6,1,0,5,5,21,20,44,0,2,0,42,6,7,402,7402,14,2000,1B4HS28N3YF3,1,B,4,H,S,2,8,N,3,Y,F,3,P,DODG,DUR,UT,0,17,4462,,0,1159,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,8,6,2,12,0,0,0,0
42,420358,2,1,0,1,5,22,57,8,0,2,0,42,6,55,35,55035,4,2002,KMHDN45D42U3,K,M,H,D,N,4,5,D,4,2,U,3,P,HYUN,EST,4D,2,17,2635,,0,1027,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,8,9,4,12,0,0,0,0
42,420436,2,1,0,22,5,8,45,14,0,3,0,42,6,2,404,2404,14,1993,1J4GZ78Y6PC5,1,J,4,G,Z,7,8,Y,6,P,C,5,T,JEEP,LMT,4W,93,17,,1,0,1059,GCK,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,6,2,12,0,0,0,0
42,420436,3,1,0,22,5,8,45,14,0,3,0,42,6,24,7,24007,4,2006,1G8AL58F76Z1,1,G,8,A,L,5,8,F,7,6,Z,1,P,STRN,SI3,4D,6,17,2831,,0,1035,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,8,0,0,0,0
42,420579,2,1,0,12,6,6,15,33,0,3,0,92,6,20,471,20471,30,1987,1GCBS14EXH21,1,G,C,B,S,1,4,E,X,H,2,1,T,CHEV,S14,PK,87,17,,1,1229,1083,S,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,10,2,4,12,0,0,0,0
42,420598,2,1,0,24,6,0,20,34,0,3,0,42,6,20,37,20037,4,1999,1G1ND52J0X61,1,G,1,N,D,5,2,J,0,X,6,1,P,CHEV,MAL,4D,99,17,3051,,0,1070,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,1,12,0,0,0,0
42,420604,3,2,0,30,6,12,57,12,6,2,0,34,6,12,443,12443,20,2004,2FMDA58274BA,2,F,M,D,A,5,8,2,7,4,B,A,P,FORD,FRE,SV,4,17,4275,,0,1208,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,1,12,0,0,0,0
42,420604,4,2,0,30,6,12,57,12,6,2,0,34,6,35,51,35051,6,2008,JN8AS58V18W1,J,N,8,A,S,5,8,V,1,8,W,1,P,NISS,ROG,UT,8,17,3426,,0,1059,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,4,1,12,0,0,0,0
42,420604,5,2,0,30,6,12,57,12,6,2,0,42,6,53,402,53402,14,2003,2S3TD52V1361,2,S,3,T,D,5,2,V,1,3,6,1,P,SUZI,VIT,UT,3,17,2871,,0,976,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,1,12,0,0,0,0
42,420616,2,1,0,20,6,22,15,53,0,3,0,42,6,20,404,20404,14,2005,2CNDL73F3561,2,C,N,D,L,7,3,F,3,5,6,1,P,CHEV,EQU,UT,5,17,3776,,0,1125,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,6,2,12,0,0,0,0
42,420616,3,1,0,20,6,22,15,53,0,3,0,42,6,7,482,7482,31,2007,3D7KS29C77G7,3,D,7,K,S,2,9,C,7,7,G,7,T,DODG,ME2,CW,7,17,,2,0,1605,RPC,D,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,4,3,12,0,0,0,0
42,420616,4,1,0,20,6,22,15,53,0,3,0,42,6,2,405,2405,14,2006,1J4GL48K26W2,1,J,4,G,L,4,8,K,2,6,W,2,T,JEEP,SPR,4W,6,17,,1,0,1043,LIB,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,4,4,6,2,12,0,0,0,0
42,420616,5,1,0,20,6,22,15,53,0,3,0,42,6,37,32,37032,4,2006,1HGCM567X6A1,1,H,G,C,M,5,6,7,X,6,A,1,P,HOND,UEX,4D,6,17,3142,,0,1079,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,1,12,0,0,0,0
42,420636,2,1,1,4,7,19,52,45,0,4,0,92,0,98,998,98998,93,9999,000000000000,0,0,0,0,0,0,0,0,0,0,0,0,U,,,,,17,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,4,1,12,0,0,0,0
42,420655,2,1,0,29,7,1,12,8,0,2,0,48,6,76,706,76706,80,2003,JYARN10E33A0,J,Y,A,R,N,1,0,E,3,3,A,0,M,YAMA,YFR,RS,3,17,,,,,,,998,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,4,4,6,2,12,0,0,0,0
42,420696,2,1,0,31,7,22,14,8,0,2,0,34,6,35,421,35421,15,2004,5N1AA08A64N7,5,N,1,A,A,0,8,A,6,4,N,7,P,NISS,ARM,UT,4,17,4831,,0,1063,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,2,1,12,0,0,0,0
42,420710,2,1,0,31,7,1,10,42,0,3,0,42,6,20,401,20401,14,2000,1GNDT13W2Y22,1,G,N,D,T,1,3,W,2,Y,2,2,P,CHEV,BZR,UT,0,17,4049,,0,1070,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,6,2,12,0,0,0,0
42,420710,3,1,0,31,7,1,10,42,0,3,0,42,6,2,404,2404,14,1999,1J4GW68N6XC6,1,J,4,G,W,6,8,N,6,X,C,6,T,JEEP,LMT,4W,99,17,,1,0,1059,GCK,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,3,6,2,12,0,0,0,0
42,420710,4,1,0,31,7,1,10,42,0,3,0,42,6,23,481,23481,31,2001,1GTEK19T91Z2,1,G,T,E,K,1,9,T,9,1,Z,2,T,GMC,NK1,4C,1,17,,2,1575,1435,SIE,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,98,2,1,54,0,0,0,0
42,420710,5,1,0,31,7,1,10,42,0,3,0,42,6,12,481,12481,31,2006,1FTPX14576FB,1,F,T,P,X,1,4,5,7,6,F,B,T,FORD,F15,4C,6,17,,2,0,1450,COF,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,98,2,1,54,0,0,0,0
42,420768,2,1,0,26,8,16,10,5,0,2,0,42,6,49,43,49043,4,2005,4T1BK36B45U0,4,T,1,B,K,3,6,B,4,5,U,0,P,TOYT,UTS,4D,5,17,3417,,0,1071,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,4,1,12,0,0,0,0
42,420778,3,2,0,26,9,7,25,12,2,3,0,42,6,12,471,12471,30,1994,1FTCR15X8RPC,1,F,T,C,R,1,5,X,8,R,P,C,T,FORD,RNS,PS,94,17,,1,0,1250,RNG,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,1,12,0,0,0,0
42,420809,3,2,0,8,8,16,45,12,6,3,0,34,6,37,32,37032,4,2006,1HGCM56826A1,1,H,G,C,M,5,6,8,2,6,A,1,P,HOND,UEX,4D,6,17,3239,,0,1079,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,13,4,1,12,0,0,0,0
42,420823,2,1,0,2,8,22,55,14,0,2,0,42,6,7,422,7422,15,2005,1D4HB48N45F5,1,D,4,H,B,4,8,N,4,5,F,5,P,DODG,DUR,UT,5,17,4958,,0,1192,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,4,1,14,0,0,0,0
42,420878,2,1,0,2,9,6,36,14,0,2,0,42,6,82,884,82884,66,2000,1FUYSSEB5YLF,1,F,U,Y,S,S,E,B,5,Y,L,F,T,FRHT,FC2,DS,0,17,,8,0,0,CON,D,,1,57,00186375,5700186375,3,6,97,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,1,0
42,420882,2,1,0,30,9,6,45,8,0,2,0,42,6,20,2,20002,4,2003,2G1WH52K2392,2,G,1,W,H,5,2,K,2,3,9,2,P,CHEV,IPL,4D,3,17,3466,,0,1105,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,6,2,12,0,0,0,0
42,420948,2,1,0,1,9,1,35,8,0,2,0,42,6,98,706,98706,80,9999,SW125405PA,S,W,1,2,5,4,0,5,P,A,,,P,,,,10,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,98,6,2,12,0,0,0,0
42,420967,2,1,0,29,9,20,4,14,0,2,0,42,6,20,481,20481,31,2007,1GCEK19J47E5,1,G,C,E,K,1,9,J,4,7,E,5,T,CHEV,SK1,4C,7,17,,2,1575,1339,SIL,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,1,12,0,0,0,0
42,421007,3,2,0,18,10,13,1,12,6,3,0,42,6,49,402,49402,14,2010,2T3ZF4DV4AW0,2,T,3,Z,F,4,D,V,4,A,W,0,P,TOYT,RG4,UT,10,17,3300,,0,1047,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,4,12,0,0,0,0
42,421007,4,2,0,18,10,13,1,12,6,3,0,42,6,49,402,49402,14,2011,JTMBF4DV1B50,J,T,M,B,F,4,D,V,1,B,5,0,P,TOYT,RG4,UT,11,17,3444,,0,0,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,4,12,0,0,0,0
42,421027,2,1,0,22,10,1,23,53,0,3,0,42,6,14,17,14017,4,1997,1MELM50U4VA6,1,M,E,L,M,5,0,U,4,V,A,6,P,MERC,SGS,4D,97,17,3388,,0,1085,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,8,2,1,12,0,0,0,0
42,421027,3,1,0,22,10,1,23,53,0,3,0,42,6,12,24,12024,6,2008,2FMDK49CX8BB,2,F,M,D,K,4,9,C,X,8,B,B,P,FORD,EDG,UT,8,17,4282,,0,1112,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,98,2,1,12,0,0,0,0
42,421029,3,2,1,11,11,13,12,12,6,2,0,42,6,14,39,14039,4,2003,2MEHM75V93X7,2,M,E,H,M,7,5,V,9,3,X,7,P,MERC,MAU,4D,3,17,4165,,0,1147,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,1
42,421029,4,2,0,11,11,13,12,12,6,2,0,42,6,20,441,20441,20,1999,1GCDM19W2XB1,1,G,C,D,M,1,9,W,2,X,B,1,T,CHEV,AST,EC,99,17,,1,0,1112,AST,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,1,12,0,0,0,0
42,421053,2,1,0,27,12,1,45,14,0,2,0,42,6,20,471,20471,30,1991,1GCCS14E6M21,1,G,C,C,S,1,4,E,6,M,2,1,T,CHEV,S14,PK,91,17,,1,1179,1083,S,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,6,2,12,0,0,0,0
42,421053,3,1,0,27,12,1,45,14,0,2,0,42,6,24,7,24007,4,2003,1G8AJ52F13Z1,1,G,8,A,J,5,2,F,1,3,Z,1,P,STRN,SI2,4D,3,17,2683,,0,1032,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
42,421053,4,1,0,27,12,1,45,14,0,2,0,42,6,51,43,51043,4,1998,YV1LS5344W34,Y,V,1,L,S,5,3,4,4,W,3,4,P,VOLV,S7T,4D,98,17,3272,,0,1049,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,2,12,0,0,0,0
42,421082,2,1,0,5,11,23,50,14,0,2,0,42,6,12,481,12481,31,2009,1FTPX14V99FA,1,F,T,P,X,1,4,V,9,9,F,A,T,FORD,F15,4C,9,17,,2,1630,1330,COF,F,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,6,2,14,0,0,0,0
42,421115,2,1,0,1,11,18,8,33,0,3,0,42,6,7,472,7472,31,2000,1B7GG22N2YS5,1,B,7,G,G,2,2,N,2,Y,S,5,T,DODG,DAK,PC,0,17,,1,0,1309,DAK,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,98,2,4,12,0,0,0,0
42,421121,2,1,0,5,11,6,5,39,0,3,0,42,6,7,482,7482,31,2008,1D7HU18N58J2,1,D,7,H,U,1,8,N,5,8,J,2,T,DODG,SQ1,CW,8,17,,2,1605,1405,RPC,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,98,2,4,12,0,0,0,0
42,421191,2,1,0,20,12,9,7,14,0,2,0,42,6,18,3,18003,4,2001,1G4CW54KX142,1,G,4,C,W,5,4,K,X,1,4,2,P,BUIC,PKA,4D,1,17,3778,,0,1138,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,1,12,0,0,0,0
42,421206,2,1,0,5,12,18,36,8,0,2,0,42,6,37,32,37032,4,2007,1HGCM66567A1,1,H,G,C,M,6,6,5,6,7,A,1,P,HOND,UEX,4D,7,17,3371,,0,1079,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2,1,14,0,0,0,0
44,440004,3,2,0,10,1,7,56,12,6,2,0,44,6,7,442,7442,20,1999,2B4FP25B6XR1,2,B,4,F,P,2,5,B,6,X,R,1,P,DODG,CAR,SV,99,17,3415,,0,1133,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,4,12,0,0,0,0
45,450002,2,1,0,2,1,21,3,43,0,3,0,45,6,12,481,12481,31,1994,1FTJW35HXREA,1,F,T,J,W,3,5,H,X,R,E,A,T,FORD,F35,CW,94,17,,2,0,1680,COF,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,98,9,9,18,0,0,0,0
45,450002,3,1,0,2,1,21,3,43,0,3,0,45,6,12,481,12481,31,1986,1FDKF37H4GNA,1,F,D,K,F,3,7,H,4,G,N,A,T,FORD,F35,CB,86,17,,3,1610,1330,COF,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,3,9,9,18,0,0,0,0
45,450020,1,1,1,11,1,15,49,14,0,3,0,34,6,49,40,49040,4,2007,JTNBB46K9730,J,T,N,B,B,4,6,K,9,7,3,0,P,TOYT,CHY,4D,7,17,3680,,0,1093,,B,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
45,450020,2,1,0,11,1,15,49,14,0,3,0,45,6,20,421,20421,15,2008,1GNEC03068R1,1,G,N,E,C,0,3,0,6,8,R,1,P,CHEV,CTA,UT,8,17,5265,,0,1160,,F,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
45,450055,1,2,1,1,2,15,36,12,6,2,0,45,6,42,48,42048,4,1996,WDBJF20F9TJ0,W,D,B,J,F,2,0,F,9,T,J,0,P,MERZ,E30,4D,96,17,3430,,0,1115,,D,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,7,6,2,12,0,0,0,0
45,450143,1,1,0,23,3,6,40,18,0,3,0,4,6,84,881,84881,66,2007,2HSCNAPR37C3,2,H,S,C,N,A,P,R,3,7,C,3,T,INTL,94I,TR,7,17,,8,0,0,940,D,,1,4,0213754,040213754,3,6,1,1,0,0,0,0,0,0,0,0,9,9,0,3,12,0,0,0,0
45,450148,1,2,0,26,3,10,20,12,6,3,0,24,6,12,37,12037,4,2003,1FAFP34PX3W1,1,F,A,F,P,3,4,P,X,3,W,1,P,FORD,FCS,4D,3,17,2564,,0,1030,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,2,12,0,0,0,0
45,450148,2,2,0,26,3,10,20,12,6,3,0,45,6,41,47,41047,4,1995,JM1TA2217S11,J,M,1,T,A,2,2,1,7,S,1,1,P,MAZD,MIL,4D,95,17,3216,,0,1083,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,12,0,0,0,0
45,450148,3,2,0,26,3,10,20,12,6,3,0,45,6,35,47,35047,4,2003,1N4AL11D73C2,1,N,4,A,L,1,1,D,7,3,C,2,P,NISS,ABS,4D,3,17,2913,,0,1102,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,12,0,0,0,0
45,450230,1,1,0,7,5,2,50,41,0,3,0,45,6,12,471,12471,30,1998,1FTYR10C7WUB,1,F,T,Y,R,1,0,C,7,W,U,B,T,FORD,RNG,PK,98,17,,1,1175,1116,RNG,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,2,3,12,0,0,0,0
45,450390,2,1,0,31,7,5,0,14,0,3,0,45,6,23,481,23481,31,2000,1GDJ6H1CXYJ5,1,G,D,J,6,H,1,C,X,Y,J,5,T,GMC,6H4,CC,0,17,,6,2810,1330,CSR,D,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,2,12,0,0,0,0
45,450390,3,1,0,31,7,5,0,14,0,3,0,45,6,64,33,64033,4,2000,KLAVB6923YB2,K,L,A,V,B,6,9,2,3,Y,B,2,P,DAEW,LGS,4D,0,17,3086,,0,1051,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,0,3,14,0,0,0,0
45,450546,1,1,0,3,10,22,24,14,0,3,0,47,6,98,804,98804,66,2006,5KJJABCK96PV,5,K,J,J,A,B,C,K,9,6,P,V,T,WSTR,49X,DS,6,17,,8,0,0,CNV,D,,1,99,999999999,99999999999,3,6,98,1,0,0,0,0,0,0,0,0,6,6,2,1,12,0,0,0,0
