YEAR,STATE,ST_CASE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,BIA,SPJ_INDIAN,INDIAN_RES
2011,6,61888,59,1,1,9,2,2,1,1,3,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2011,6,61889,71,1,1,9,2,2,4,2,4,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,1,2,0,0,0
2011,6,61890,37,1,1,9,1,2,1,2,3,2,1,1,1,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61891,65,1,1,9,2,2,4,2,4,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,6,61892,77,1,1,9,2,2,4,2,5,2,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,6,61893,37,2,1,9,2,2,4,1,3,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2011,6,61894,19,1,1,9,2,2,1,2,3,2,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61895,37,1,1,9,2,2,1,1,3,1,4,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61896,37,1,1,9,2,1,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2011,6,61897,67,1,1,9,2,2,3,2,3,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,2,2,0,0,0
2011,6,61898,37,1,1,9,2,2,1,2,6,2,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61899,81,1,1,9,2,2,1,1,6,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2011,6,61900,37,1,1,9,2,2,1,1,6,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2011,6,61901,29,1,1,9,1,2,1,2,3,2,4,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61902,37,1,1,9,2,1,4,2,1,2,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,6,61903,71,1,1,9,1,2,1,2,3,2,1,1,1,2,2,1,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,6,61904,65,1,1,9,2,1,1,2,1,3,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,6,61905,37,1,1,9,1,2,1,2,5,2,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,1,1,2,1,2,2,0,0,0
2011,6,61906,73,2,1,9,1,2,4,2,5,2,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2011,6,61907,63,1,1,9,1,2,4,2,3,2,1,3,3,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2011,6,61908,111,1,1,9,1,2,1,2,3,2,4,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,6,61909,99,1,1,9,2,2,1,2,3,3,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2011,6,61910,77,1,1,9,2,2,1,2,5,2,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2011,6,61911,19,1,1,9,1,2,1,1,3,1,4,1,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61912,99,1,1,9,1,2,2,2,5,2,1,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,6,61913,97,1,1,9,1,2,1,1,3,1,4,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,6,61914,71,4,1,9,2,2,4,2,3,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2011,6,61915,81,1,1,9,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61916,71,1,1,9,2,1,4,2,1,2,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,0,0,0
2011,6,61917,71,1,1,9,1,1,4,2,1,2,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,1,0,0,0
2011,6,61918,37,1,1,9,1,2,1,1,4,1,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61919,85,1,1,9,2,2,1,1,3,1,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,6,61920,23,1,1,9,1,2,1,2,3,2,3,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2011,6,61921,65,1,1,9,2,1,1,2,1,2,2,1,1,2,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61922,29,1,1,9,1,2,1,1,4,1,4,2,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61923,61,3,1,9,1,2,2,2,5,2,1,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2011,6,61924,19,1,1,9,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,2,1,2,2,0,0,0
2011,6,61925,25,1,1,9,1,2,3,2,3,2,1,1,2,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,1,1,2,2,1,0,0,0
2011,6,61926,41,1,1,9,2,2,1,2,4,2,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,6,61927,37,1,1,9,2,2,1,1,4,1,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61928,59,1,1,9,2,2,1,2,3,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61929,59,1,1,9,1,2,1,1,4,1,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61930,65,1,1,9,2,1,1,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61931,67,1,1,9,1,2,1,2,3,2,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2011,6,61932,19,1,1,9,2,2,1,1,3,1,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61933,45,1,1,9,1,2,2,2,3,2,1,1,2,1,2,2,2,1,2,2,2,3,1,1,1,1,2,2,1,1,2,1,2,0,0,0
2011,6,61934,75,1,1,9,2,2,1,2,3,2,1,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61935,37,1,1,9,2,2,1,1,4,1,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,6,61936,19,1,1,9,2,2,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61937,39,1,1,9,1,2,1,2,5,2,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,6,61938,67,1,1,9,1,2,1,2,3,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61939,67,1,1,9,2,2,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61940,81,1,1,9,2,2,1,1,3,1,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2011,6,61941,97,1,1,9,2,2,1,2,3,2,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61942,13,1,1,9,2,2,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2011,6,61943,37,1,1,9,2,2,1,2,5,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61944,55,1,1,9,1,2,1,2,3,2,1,2,2,1,2,2,2,1,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2011,6,61945,19,1,1,9,2,2,1,1,4,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61946,15,1,1,9,1,1,1,2,1,2,3,2,1,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1,1,1,2,2,2,0,0,0
2011,6,61947,17,1,1,9,2,2,1,2,4,2,4,1,1,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,6,61948,71,3,1,9,2,1,1,2,1,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61949,19,1,1,9,2,2,1,2,3,2,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61950,37,1,1,9,2,2,1,1,6,1,4,1,1,2,2,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,6,61951,99,3,1,9,1,2,4,2,5,2,1,2,1,1,2,2,1,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2011,6,61952,37,1,1,9,2,2,1,2,3,2,3,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,6,61953,71,1,1,9,1,1,3,2,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61954,59,1,1,9,2,2,3,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,1,0,0,0
2011,6,61955,37,1,1,9,2,1,1,2,1,3,4,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2011,6,61956,71,1,1,9,2,2,2,2,3,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,0,0,0
2011,6,61957,115,1,1,9,1,2,1,2,3,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61958,71,1,1,9,2,1,2,2,1,3,1,1,1,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,6,61959,105,1,1,9,1,2,4,2,5,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2011,6,61960,7,1,1,9,1,2,1,2,3,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,6,61961,73,2,1,9,2,1,1,2,1,3,4,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61962,37,1,1,9,2,2,1,2,3,3,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2011,6,61963,37,2,1,9,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,6,61964,1,1,1,9,2,1,1,1,1,1,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61965,37,1,1,9,1,2,1,2,3,2,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2011,6,61966,29,1,1,9,2,2,1,1,6,1,4,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2011,6,61967,85,1,1,9,2,2,1,1,3,1,1,2,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2011,6,61968,59,1,1,9,2,1,2,2,1,2,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2011,6,61969,37,1,1,9,2,2,1,1,3,1,4,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,6,61970,13,1,1,9,2,1,1,2,1,2,1,2,2,3,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,6,61971,67,1,1,9,2,2,1,1,3,1,1,1,1,1,2,2,2,2,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,6,61972,111,1,1,9,1,2,1,2,3,2,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,6,61973,85,1,1,9,2,2,1,1,4,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61974,75,1,1,9,2,2,1,2,3,2,5,1,1,3,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61975,37,1,1,9,2,1,1,2,1,2,2,1,1,3,2,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,6,61976,37,1,1,9,1,2,1,1,3,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,6,61977,71,2,1,9,2,2,1,2,4,2,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61978,111,1,1,9,1,2,4,2,3,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,6,61979,59,1,1,9,2,2,1,2,3,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2011,6,61980,83,1,1,9,2,2,4,2,3,2,1,2,2,1,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,0,0,0
2011,6,61981,37,1,1,9,2,2,1,1,3,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2011,6,61982,83,1,1,9,2,2,1,1,4,1,1,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2011,6,61983,65,2,1,9,1,2,4,2,5,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2011,6,61984,53,1,1,9,2,2,1,2,2,2,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2011,6,61985,19,1,1,9,2,2,1,2,5,2,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2011,6,61986,65,1,1,9,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2011,6,61987,37,1,1,9,1,2,1,2,3,2,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2011,6,61988,37,1,1,9,2,1,1,2,1,2,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61989,79,1,1,9,1,2,4,2,3,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2011,6,61990,59,1,1,9,2,2,1,2,3,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61991,37,1,1,9,2,2,1,1,3,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61992,37,1,1,9,2,2,4,2,2,2,1,1,1,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,6,61993,71,1,1,9,2,2,4,2,6,3,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2011,6,61994,99,1,1,9,2,2,1,2,4,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,0,0,0
2011,6,61995,37,1,1,9,2,2,1,1,5,1,1,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2011,6,61996,107,1,1,9,1,2,1,2,3,2,3,1,1,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2011,6,61997,65,1,1,9,2,2,1,1,3,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61998,59,1,1,9,2,2,1,2,3,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,61999,77,1,1,9,2,2,1,1,3,1,1,2,1,2,2,1,2,2,2,2,2,3,2,2,2,2,2,1,1,2,1,2,2,0,0,0
2011,6,62000,53,2,1,9,1,2,1,2,3,2,5,1,2,3,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,6,62001,11,1,1,9,1,2,4,2,5,2,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,0,0,0
2011,6,62002,13,1,1,9,2,1,1,2,1,2,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2011,6,62003,59,1,1,9,1,2,4,2,3,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2011,6,62004,73,1,1,9,2,2,1,2,4,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2011,6,62005,111,1,1,9,2,2,1,2,6,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,62006,73,1,1,9,2,1,1,2,1,2,1,2,2,3,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,62007,37,1,1,9,2,2,1,1,3,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2011,6,62008,21,2,1,9,1,2,1,2,3,2,4,1,1,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2011,6,62009,1,1,1,9,2,2,1,1,3,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2011,6,62010,77,1,1,9,2,1,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2011,6,62011,29,1,1,9,2,2,1,1,3,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2011,6,62012,37,1,1,9,2,2,4,2,6,3,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,6,62013,71,1,1,9,2,1,4,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,6,62014,77,1,1,9,1,2,1,1,6,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2011,6,62015,65,1,1,9,2,2,1,2,2,3,3,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,0,0,0
2011,6,62016,19,2,1,9,1,2,1,1,5,1,4,2,1,2,2,2,1,2,2,1,2,3,1,1,1,1,2,2,1,2,1,2,2,0,0,0
2011,6,62017,33,1,1,9,2,2,4,1,6,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2011,6,62018,33,1,1,9,1,2,1,2,5,2,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,62019,65,1,1,9,2,2,1,2,5,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,62020,115,1,1,9,1,2,1,2,3,2,3,1,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,6,62021,1,1,1,9,2,2,1,2,4,2,1,1,2,1,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,62022,97,1,1,9,1,2,1,1,5,1,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,6,62023,37,2,1,9,2,1,1,2,1,2,5,1,2,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,62024,19,1,1,9,1,2,4,2,5,2,1,1,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2011,6,62025,29,1,1,9,1,2,1,1,5,1,4,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,1,2,0,0,0
2011,6,62026,1,1,1,9,1,2,1,2,4,2,4,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2011,6,62027,65,1,1,9,2,2,4,2,6,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,6,62028,77,1,1,9,2,1,1,2,1,2,2,2,1,2,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,62029,115,1,1,9,2,2,1,1,4,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,62030,19,1,1,9,1,2,1,2,4,2,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,62031,81,1,1,9,2,2,1,2,3,2,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,62032,13,1,1,9,2,2,1,2,5,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,62033,37,1,1,9,2,2,1,1,3,1,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2011,6,62034,13,1,1,9,2,1,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2011,6,62035,65,1,1,9,2,2,1,1,3,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,6,62036,71,1,1,9,2,2,1,1,3,1,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,62037,59,1,1,9,2,2,1,2,3,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,6,62038,37,1,1,9,2,2,1,2,6,2,1,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2011,6,62039,37,1,1,9,2,2,1,2,6,2,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,62040,81,1,1,9,2,2,1,2,4,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,62041,37,1,1,9,2,2,1,1,4,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,62042,85,1,1,9,2,2,1,1,4,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,6,62043,65,1,1,9,2,2,1,2,5,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,62044,29,1,1,9,1,2,1,2,3,2,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,62045,59,1,1,9,2,2,4,2,6,2,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2011,6,62046,19,1,1,9,2,2,1,2,5,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,62047,73,1,1,9,2,2,1,1,5,1,1,1,1,1,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,62048,59,1,1,9,2,2,1,2,6,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2011,6,62049,73,1,1,9,2,1,4,2,1,3,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,6,62050,71,1,1,9,1,2,4,2,4,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,6,62051,37,1,1,9,2,2,4,2,2,3,1,2,2,3,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2011,6,62052,37,1,1,9,2,2,1,2,2,2,1,2,1,3,1,2,2,1,2,2,2,3,2,2,1,1,2,1,1,2,1,2,2,0,0,0
2011,6,62053,67,1,1,9,2,2,1,2,2,2,1,2,1,3,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2011,6,62054,59,1,1,9,2,2,3,2,5,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2011,6,62055,85,1,1,9,2,2,1,1,4,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,6,62056,71,1,1,9,2,1,1,2,1,2,2,1,1,2,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,0,0,0
2011,6,62057,75,1,1,9,2,2,3,2,3,3,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2011,6,62058,61,1,1,9,1,2,1,2,5,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
